"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"CLINICAL AND EXPERIMENTAL PHARMACOLOGY AND PHYSIOLOGY","CLIN EXP PHARMACOL P","0305-1870","1440-1681","PHYSIOLOGY - SCIE","7,012","2.9","Q2","0.75","4.84"%,
"Universe","UNIVERSE-BASEL","N/A","2218-1997","PHYSICS, PARTICLES & FIELDS - SCIE","3,534","2.9","Q2","0.57","99.56"%,
"Annals of PDE","ANN PDE","2524-5317","2199-2576","PHYSICS, MATHEMATICAL - SCIE","431","2.8","Q1","1.89","17.19"%,
"Nuclear Science and Techniques","NUCL SCI TECH","1001-8042","2210-3147","PHYSICS, NUCLEAR - SCIE","2,174","2.8","Q2","1.03","5.5"%,
"AMERICAN JOURNAL OF PHYSIOLOGY-REGULATORY INTEGRATIVE AND COMPARATIVE PHYSIOLOGY","AM J PHYSIOL-REG I","0363-6119","1522-1490","PHYSIOLOGY - SCIE","17,950","2.8","Q2","0.9","4.35"%,
"CHRONOBIOLOGY INTERNATIONAL","CHRONOBIOL INT","0742-0528","1525-6073","PHYSIOLOGY - SCIE","7,764","2.8","Q2","0.8","8.48"%,
"NUCLEAR PHYSICS B","NUCL PHYS B","0550-3213","1873-1562","PHYSICS, PARTICLES & FIELDS - SCIE","37,308","2.8","Q3","0.76","96.53"%,
"European Physical Journal-Special Topics","EUR PHYS J-SPEC TOP","1951-6355","1951-6401","PHYSICS, MULTIDISCIPLINARY - SCIE","6,899","2.8","Q2","0.72","16.46"%,
"KIDNEY & BLOOD PRESSURE RESEARCH","KIDNEY BLOOD PRESS R","1420-4096","1423-0143","PHYSIOLOGY - SCIE","2,902","2.8","Q2","0.68","99.16"%,
"Microfluidics and Nanofluidics","MICROFLUID NANOFLUID","1613-4982","1613-4990","PHYSICS, FLUIDS & PLASMAS - SCIE","5,598","2.8","Q2","0.65","11.86"%,
"PRAMANA-JOURNAL OF PHYSICS","PRAMANA-J PHYS","0304-4289","0973-7111","PHYSICS, MULTIDISCIPLINARY - SCIE","3,739","2.8","Q2","0.6","0"%,
"JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS","J MATER SCI-MATER EL","0957-4522","1573-482X","PHYSICS, CONDENSED MATTER - SCIE","39,063","2.8","Q3","0.54","1.35"%,
"PHYSICA B-CONDENSED MATTER","PHYSICA B","0921-4526","1873-2135","PHYSICS, CONDENSED MATTER - SCIE","21,671","2.8","Q3","0.52","2.57"%,
"GENERAL RELATIVITY AND GRAVITATION","GEN RELAT GRAVIT","0001-7701","1572-9532","PHYSICS, MULTIDISCIPLINARY - SCIE","7,073","2.8","Q2","0.51","16.08"%,
"GENERAL RELATIVITY AND GRAVITATION","GEN RELAT GRAVIT","0001-7701","1572-9532","PHYSICS, PARTICLES & FIELDS - SCIE","7,073","2.8","Q3","0.51","16.08"%,
"Physica Status Solidi-Rapid Research Letters","PHYS STATUS SOLIDI-R","1862-6254","1862-6270","PHYSICS, CONDENSED MATTER - SCIE","4,703","2.8","Q3","0.5","15.14"%,
"IONICS","IONICS","0947-7047","1862-0760","PHYSICS, CONDENSED MATTER - SCIE","10,341","2.8","Q3","0.41","1.25"%,
"CLINICAL JOURNAL OF SPORT MEDICINE","CLIN J SPORT MED","1050-642X","1536-3724","PHYSIOLOGY - SCIE","4,852","2.7","Q3","1.27","2.96"%,
"Physical Review Fluids","PHYS REV FLUIDS","2469-990X","2469-990X","PHYSICS, FLUIDS & PLASMAS - SCIE","8,641","2.7","Q2","0.94","8.58"%,
"Journal of Physics-Complexity","J PHYS-COMPLEXITY","N/A","2632-072X","PHYSICS, MATHEMATICAL - ESCI","339","2.7","N/A","0.88","97.5"%,
"EXPERIMENTAL PHYSIOLOGY","EXP PHYSIOL","0958-0670","1469-445X","PHYSIOLOGY - SCIE","6,998","2.7","Q3","0.8","17.65"%,
"CRYOBIOLOGY","CRYOBIOLOGY","0011-2240","1090-2392","PHYSIOLOGY - SCIE","5,687","2.7","Q3","0.76","16.85"%,
"Conservation Physiology","CONSERV PHYSIOL","2051-1434","2051-1434","PHYSIOLOGY - SCIE","2,330","2.7","Q3","0.7","92.69"%,
"Entropy","ENTROPY-SWITZ","N/A","1099-4300","PHYSICS, MULTIDISCIPLINARY - SCIE","21,282","2.7","Q2","0.66","99.47"%,
"Romanian Reports in Physics","ROM REP PHYS","1221-1451","1841-8759","PHYSICS, MULTIDISCIPLINARY - SCIE","1,217","2.7","Q2","0.64","0"%,
"IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING","IEEE T SEMICONDUCT M","0894-6507","1558-2345","PHYSICS, CONDENSED MATTER - SCIE","2,354","2.7","Q3","0.57","9.22"%,
"JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS","J MAGN MAGN MATER","0304-8853","1873-4766","PHYSICS, CONDENSED MATTER - SCIE","42,476","2.7","Q3","0.51","10.2"%,
"JOURNAL OF PHYSICS-CONDENSED MATTER","J PHYS-CONDENS MAT","0953-8984","1361-648X","PHYSICS, CONDENSED MATTER - SCIE","49,662","2.7","Q3","0.42","11.89"%,
"PHYSICS-USPEKHI","PHYS-USP+","1063-7869","1468-4780","PHYSICS, MULTIDISCIPLINARY - SCIE","5,863","2.7","Q2","0.28","0"%,
"EUROPEAN PHYSICAL JOURNAL A","EUR PHYS J A","1434-6001","1434-601X","PHYSICS, NUCLEAR - SCIE","7,376","2.6","Q2","0.87","26.22"%,
"EUROPEAN PHYSICAL JOURNAL A","EUR PHYS J A","1434-6001","1434-601X","PHYSICS, PARTICLES & FIELDS - SCIE","7,376","2.6","Q3","0.87","26.22"%,
"EUROPEAN JOURNAL OF MECHANICS B-FLUIDS","EUR J MECH B-FLUID","0997-7546","1873-7390","PHYSICS, FLUIDS & PLASMAS - SCIE","4,086","2.6","Q2","0.79","10.98"%,
"PHYSICS LETTERS A","PHYS LETT A","0375-9601","1873-2429","PHYSICS, MULTIDISCIPLINARY - SCIE","30,018","2.6","Q3","0.67","6.79"%,
"Electronic Structure","ELECTRON STRUCT","2516-1075","2516-1075","PHYSICS, CONDENSED MATTER - ESCI","302","2.6","N/A","0.34","33.33"%,
"JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY","J ELECTROMYOGR KINES","1050-6411","1873-5711","PHYSIOLOGY - SCIE","6,258","2.5","Q3","0.86","13.98"%,
"JOURNAL OF PLASMA PHYSICS","J PLASMA PHYS","0022-3778","1469-7807","PHYSICS, FLUIDS & PLASMAS - SCIE","3,034","2.5","Q2","0.85","34.34"%,
"Physiological Reports","PHYSIOL REP","2051-817X","2051-817X","PHYSIOLOGY - ESCI","7,090","2.5","N/A","0.77","67.89"%,
"JOURNAL OF NEUROPHYSIOLOGY","J NEUROPHYSIOL","0022-3077","1522-1598","PHYSIOLOGY - SCIE","38,798","2.5","Q3","0.71","10.91"%,
"Quantum Information Processing","QUANTUM INF PROCESS","1570-0755","1573-1332","PHYSICS, MATHEMATICAL - SCIE","7,459","2.5","Q1","0.66","5.49"%,
"Quantum Information Processing","QUANTUM INF PROCESS","1570-0755","1573-1332","PHYSICS, MULTIDISCIPLINARY - SCIE","7,459","2.5","Q3","0.66","5.49"%,
"JOURNAL OF MAMMARY GLAND BIOLOGY AND NEOPLASIA","J MAMMARY GLAND BIOL","1083-3021","1573-7039","PHYSIOLOGY - SCIE","2,049","2.5","Q3","0.58","42.67"%,
"LYMPHOLOGY","LYMPHOLOGY","0024-7766","N/A","PHYSIOLOGY - SCIE","919","2.5","Q3","0.48","0"%,
"Current Opinion in Physiology","CURR OPIN PHYSIOL","N/A","2468-8673","PHYSIOLOGY - ESCI","1,197","2.5","N/A","0.4","26.59"%,
"COMMUNICATIONS IN MATHEMATICAL PHYSICS","COMMUN MATH PHYS","0010-3616","1432-0916","PHYSICS, MATHEMATICAL - SCIE","24,453","2.4","Q1","0.91","31"%,
"PHYSICAL REVIEW E","PHYS REV E","2470-0045","2470-0053","PHYSICS, FLUIDS & PLASMAS - SCIE","104,502","2.4","Q2","0.91","5.76"%,
"PHYSICAL REVIEW E","PHYS REV E","2470-0045","2470-0053","PHYSICS, MATHEMATICAL - SCIE","104,502","2.4","Q1","0.91","5.76"%,
"JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT","J STAT MECH-THEORY E","1742-5468","1742-5468","PHYSICS, MATHEMATICAL - SCIE","10,703","2.4","Q1","0.72","8.14"%,
"WAVE MOTION","WAVE MOTION","0165-2125","1878-433X","PHYSICS, MULTIDISCIPLINARY - SCIE","2,908","2.4","Q3","0.62","10"%,
"ANNALEN DER PHYSIK","ANN PHYS-BERLIN","0003-3804","1521-3889","PHYSICS, MULTIDISCIPLINARY - SCIE","8,240","2.4","Q3","0.59","9.98"%,
"JOURNAL OF MEMBRANE BIOLOGY","J MEMBRANE BIOL","0022-2631","1432-1424","PHYSIOLOGY - SCIE","3,801","2.4","Q3","0.44","11.66"%,
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY","COMP BIOCHEM PHYS A","1095-6433","1531-4332","PHYSIOLOGY - SCIE","11,031","2.3","Q3","0.89","23.4"%,
"RESPIRATORY PHYSIOLOGY & NEUROBIOLOGY","RESP PHYSIOL NEUROBI","1569-9048","1878-1519","PHYSIOLOGY - SCIE","6,709","2.3","Q3","0.69","15.91"%,
"Journal of Physiological Sciences","J PHYSIOL SCI","1880-6546","1880-6562","PHYSIOLOGY - SCIE","1,804","2.3","Q3","0.62","100"%,
"Advances in Aerodynamics","ADV AERODYNAM","N/A","2524-6992","PHYSICS, FLUIDS & PLASMAS - ESCI","218","2.3","N/A","0.55","100"%,
"JOURNAL OF INSECT PHYSIOLOGY","J INSECT PHYSIOL","0022-1910","1879-1611","PHYSIOLOGY - SCIE","9,472","2.2","Q3","1.01","25.45"%,
"PLASMA PHYSICS AND CONTROLLED FUSION","PLASMA PHYS CONTR F","0741-3335","1361-6587","PHYSICS, FLUIDS & PLASMAS - SCIE","9,670","2.2","Q3","0.82","21"%,
"PHYSICS OF PLASMAS","PHYS PLASMAS","1070-664X","1089-7674","PHYSICS, FLUIDS & PLASMAS - SCIE","31,211","2.2","Q3","0.74","28.34"%,
"NONLINEAR PROCESSES IN GEOPHYSICS","NONLINEAR PROC GEOPH","1023-5809","1607-7946","PHYSICS, FLUIDS & PLASMAS - SCIE","2,276","2.2","Q3","0.67","100"%,
"JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY","J PHYSIOL PHARMACOL","0867-5910","N/A","PHYSIOLOGY - SCIE","3,743","2.2","Q3","0.64","0"%,
"ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY","ARCH INSECT BIOCHEM","0739-4462","1520-6327","PHYSIOLOGY - SCIE","2,497","2.2","Q3","0.57","3.68"%,
"SIAM JOURNAL ON APPLIED DYNAMICAL SYSTEMS","SIAM J APPL DYN SYST","1536-0040","N/A","PHYSICS, MATHEMATICAL - SCIE","2,565","2.1","Q1","1.05","3.29"%,
"INVERSE PROBLEMS","INVERSE PROBL","0266-5611","1361-6420","PHYSICS, MATHEMATICAL - SCIE","7,925","2.1","Q1","0.97","21.09"%,
"ADVANCES IN PHYSIOLOGY EDUCATION","ADV PHYSIOL EDUC","1043-4046","1522-1229","PHYSIOLOGY - SCIE","2,798","2.1","Q3","0.72","85.96"%,
"JOURNAL OF COMPARATIVE PHYSIOLOGY A-NEUROETHOLOGY SENSORY NEURAL AND BEHAVIORAL PHYSIOLOGY","J COMP PHYSIOL A","0340-7594","1432-1351","PHYSIOLOGY - SCIE","5,120","2.1","Q3","0.7","34.8"%,
"Journal of Physics A-Mathematical and Theoretical","J PHYS A-MATH THEOR","1751-8113","1751-8121","PHYSICS, MATHEMATICAL - SCIE","27,372","2.1","Q1","0.69","21.86"%,
"Journal of Physics A-Mathematical and Theoretical","J PHYS A-MATH THEOR","1751-8113","1751-8121","PHYSICS, MULTIDISCIPLINARY - SCIE","27,372","2.1","Q3","0.69","21.86"%,
"CANADIAN JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY","CAN J PHYSIOL PHARM","0008-4212","1205-7541","PHYSIOLOGY - SCIE","5,457","2.1","Q3","0.65","5.15"%,
"Communications in Applied Mathematics and Computational Science","COMM APP MATH COM SC","1559-3940","2157-5452","PHYSICS, MATHEMATICAL - SCIE","478","2.1","Q1","0.64","0"%,
"PHYSIOLOGICAL RESEARCH","PHYSIOL RES","0862-8408","1802-9973","PHYSIOLOGY - SCIE","4,259","2.1","Q3","0.46","99.26"%,
"Thin Solid Films","THIN SOLID FILMS","0040-6090","1879-2731","PHYSICS, CONDENSED MATTER - SCIE","34,012","2.1","Q3","0.41","8.31"%,
"Computational Condensed Matter","COMPUT CONDENS MATTE","2352-2143","2352-2143","PHYSICS, CONDENSED MATTER - ESCI","1,017","2.1","N/A","0.37","0"%,
"SOLID STATE COMMUNICATIONS","SOLID STATE COMMUN","0038-1098","1879-2766","PHYSICS, CONDENSED MATTER - SCIE","15,661","2.1","Q3","0.34","3.14"%,
"Turkish Journal of Physics","TURK J PHYS","1300-0101","1303-6122","PHYSICS, MULTIDISCIPLINARY - ESCI","497","2.1","N/A","0.24","0"%,
"CONTEMPORARY PHYSICS","CONTEMP PHYS","0010-7514","1366-5812","PHYSICS, MULTIDISCIPLINARY - SCIE","2,184","2","Q3","0.95","0"%,
"Journal of Comparative Physiology B-Biochemical Systems and Environmental Physiology","J COMP PHYSIOL B","0174-1578","1432-136X","PHYSIOLOGY - SCIE","4,246","2","Q4","0.95","19.72"%,
"SIAM-ASA Journal on Uncertainty Quantification","SIAM-ASA J UNCERTAIN","2166-2525","2166-2525","PHYSICS, MATHEMATICAL - SCIE","1,004","2","Q2","0.72","3.03"%,
"KOREAN JOURNAL OF PHYSIOLOGY & PHARMACOLOGY","KOREAN J PHYSIOL PHA","1226-4512","2093-3827","PHYSIOLOGY - SCIE","1,576","2","Q4","0.55","100"%,
"INDIAN JOURNAL OF PHYSICS","INDIAN J PHYS","0973-1458","0974-9845","PHYSICS, MULTIDISCIPLINARY - SCIE","3,431","2","Q3","0.49","1.08"%,
"HIGH PRESSURE RESEARCH","HIGH PRESSURE RES","0895-7959","1477-2299","PHYSICS, MULTIDISCIPLINARY - SCIE","1,828","2","Q3","0.38","6.73"%,
"PHYSICA STATUS SOLIDI A-APPLICATIONS AND MATERIALS SCIENCE","PHYS STATUS SOLIDI A","1862-6300","1862-6319","PHYSICS, CONDENSED MATTER - SCIE","12,722","2","Q3","0.35","14.44"%,
"JOURNAL OF LOW TEMPERATURE PHYSICS","J LOW TEMP PHYS","0022-2291","1573-7357","PHYSICS, CONDENSED MATTER - SCIE","3,875","2","Q3","0.34","14.59"%,
"Communications in Number Theory and Physics","COMMUN NUMBER THEORY","1931-4523","1931-4531","PHYSICS, MATHEMATICAL - SCIE","525","1.9","Q2","1.13","0"%,
"Fluids","FLUIDS","N/A","2311-5521","PHYSICS, FLUIDS & PLASMAS - ESCI","2,212","1.9","N/A","0.64","99.81"%,
"JOURNAL OF TURBULENCE","J TURBUL","1468-5248","1468-5248","PHYSICS, FLUIDS & PLASMAS - SCIE","1,548","1.9","Q3","0.57","4.12"%,
"MODERN PHYSICS LETTERS B","MOD PHYS LETT B","0217-9849","1793-6640","PHYSICS, CONDENSED MATTER - SCIE","5,342","1.9","Q3","0.5","2.07"%,
"MODERN PHYSICS LETTERS B","MOD PHYS LETT B","0217-9849","1793-6640","PHYSICS, MATHEMATICAL - SCIE","5,342","1.9","Q2","0.5","2.07"%,
"INTERNATIONAL JOURNAL OF MODERN PHYSICS C","INT J MOD PHYS C","0129-1831","1793-6586","PHYSICS, MATHEMATICAL - SCIE","2,747","1.9","Q2","0.47","0.33"%,
"JOURNAL OF MUSCULOSKELETAL & NEURONAL INTERACTIONS","J MUSCULOSKEL NEURON","1108-7161","N/A","PHYSIOLOGY - SCIE","2,080","1.9","Q4","0.4","0"%,
"Open Physics","OPEN PHYS","2391-5471","2391-5471","PHYSICS, MULTIDISCIPLINARY - SCIE","1,100","1.9","Q3","0.37","92.19"%,
"SEMICONDUCTOR SCIENCE AND TECHNOLOGY","SEMICOND SCI TECH","0268-1242","1361-6641","PHYSICS, CONDENSED MATTER - SCIE","8,943","1.9","Q3","0.37","7.35"%,
"SURFACE SCIENCE","SURF SCI","0039-6028","1879-2758","PHYSICS, CONDENSED MATTER - SCIE","18,100","1.9","Q3","0.33","17.16"%,
"ATOMIC DATA AND NUCLEAR DATA TABLES","ATOM DATA NUCL DATA","0092-640X","1090-2090","PHYSICS, NUCLEAR - SCIE","3,293","1.8","Q3","0.93","18.06"%,
"PEDIATRIC EXERCISE SCIENCE","PEDIATR EXERC SCI","0899-8493","1543-2920","PHYSIOLOGY - SCIE","2,119","1.8","Q4","0.83","0"%,
"INTERNATIONAL JOURNAL OF GEOMETRIC METHODS IN MODERN PHYSICS","INT J GEOM METHODS M","0219-8878","1793-6977","PHYSICS, MATHEMATICAL - SCIE","3,006","1.8","Q2","0.69","0.49"%,
"CLINICAL PHYSIOLOGY AND FUNCTIONAL IMAGING","CLIN PHYSIOL FUNCT I","1475-0961","1475-097X","PHYSIOLOGY - SCIE","2,735","1.8","Q4","0.55","23.3"%,
"INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN FLUIDS","INT J NUMER METH FL","0271-2091","1097-0363","PHYSICS, FLUIDS & PLASMAS - SCIE","7,579","1.8","Q3","0.52","14.44"%,
"CHINESE JOURNAL OF PHYSIOLOGY","CHINESE J PHYSIOL","0304-4920","2666-0059","PHYSIOLOGY - SCIE","759","1.8","Q4","0.47","98.23"%,
"EPL","EPL-EUROPHYS LETT","0295-5075","1286-4854","PHYSICS, MULTIDISCIPLINARY - SCIE","20,617","1.8","Q3","0.46","7.01"%,
"REVIEWS IN MATHEMATICAL PHYSICS","REV MATH PHYS","0129-055X","1793-6659","PHYSICS, MATHEMATICAL - SCIE","1,186","1.8","Q2","0.46","2.58"%,
"ZEITSCHRIFT FUR NATURFORSCHUNG SECTION A-A JOURNAL OF PHYSICAL SCIENCES","Z NATURFORSCH A","0932-0784","1865-7109","PHYSICS, MULTIDISCIPLINARY - SCIE","3,825","1.8","Q3","0.37","1.65"%,
"Journal of Superconductivity and Novel Magnetism","J SUPERCOND NOV MAGN","1557-1939","1557-1947","PHYSICS, CONDENSED MATTER - SCIE","5,976","1.8","Q3","0.3","3.72"%,
"NONLINEARITY","NONLINEARITY","0951-7715","1361-6544","PHYSICS, MATHEMATICAL - SCIE","6,629","1.7","Q2","0.77","15.86"%,
"PLASMA SCIENCE & TECHNOLOGY","PLASMA SCI TECHNOL","1009-0630","2058-6272","PHYSICS, FLUIDS & PLASMAS - SCIE","2,876","1.7","Q3","0.62","0"%,
"QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY","Q J EXP PSYCHOL","1747-0218","1747-0226","PHYSIOLOGY - SCIE","6,809","1.7","Q4","0.59","22.05"%,
"Physical Review Accelerators and Beams","PHYS REV ACCEL BEAMS","N/A","2469-9888","PHYSICS, NUCLEAR - SCIE","2,229","1.7","Q3","0.58","97.8"%,
"Physical Review Accelerators and Beams","PHYS REV ACCEL BEAMS","N/A","2469-9888","PHYSICS, PARTICLES & FIELDS - SCIE","2,229","1.7","Q3","0.58","97.8"%,
"JOURNAL OF VASCULAR RESEARCH","J VASC RES","1018-1172","1423-0135","PHYSIOLOGY - SCIE","1,642","1.7","Q4","0.5","9.91"%,
"JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN","J PHYS SOC JPN","0031-9015","N/A","PHYSICS, MULTIDISCIPLINARY - SCIE","17,649","1.7","Q3","0.44","14.64"%,
"Advances in High Energy Physics","ADV HIGH ENERGY PHYS","1687-7357","1687-7365","PHYSICS, PARTICLES & FIELDS - SCIE","1,755","1.7","Q3","0.41","99.5"%,
"INTERNATIONAL JOURNAL OF MODERN PHYSICS B","INT J MOD PHYS B","0217-9792","1793-6578","PHYSICS, CONDENSED MATTER - SCIE","6,121","1.7","Q3","0.39","1.01"%,
"INTERNATIONAL JOURNAL OF MODERN PHYSICS B","INT J MOD PHYS B","0217-9792","1793-6578","PHYSICS, MATHEMATICAL - SCIE","6,121","1.7","Q2","0.39","1.01"%,
"SOLID-STATE ELECTRONICS","SOLID STATE ELECTRON","0038-1101","1879-2405","PHYSICS, CONDENSED MATTER - SCIE","6,773","1.7","Q3","0.39","12.54"%,
"Chinese Physics B","CHINESE PHYS B","1674-1056","2058-3834","PHYSICS, MULTIDISCIPLINARY - SCIE","12,819","1.7","Q3","0.37","0"%,
"REVISTA MEXICANA DE FISICA","REV MEX FIS","0035-001X","0035-001X","PHYSICS, MULTIDISCIPLINARY - SCIE","1,182","1.7","Q3","0.36","90.88"%,
"PHYSICA C-SUPERCONDUCTIVITY AND ITS APPLICATIONS","PHYSICA C","0921-4534","1873-2143","PHYSICS, CONDENSED MATTER - SCIE","5,229","1.7","Q3","0.3","7.93"%,
"Condensed Matter","CONDENS MATTER","2410-3896","2410-3896","PHYSICS, CONDENSED MATTER - ESCI","579","1.7","N/A","0.28","100"%,
"PHYSIOLOGICAL AND BIOCHEMICAL ZOOLOGY","PHYSIOL BIOCHEM ZOOL","1522-2152","1537-5293","PHYSIOLOGY - SCIE","3,166","1.6","Q4","0.78","0.93"%,
"JOURNAL OF STATISTICAL PHYSICS","J STAT PHYS","0022-4715","1572-9613","PHYSICS, MATHEMATICAL - SCIE","10,330","1.6","Q2","0.63","28.42"%,
"MULTISCALE MODELING & SIMULATION","MULTISCALE MODEL SIM","1540-3459","1540-3467","PHYSICS, MATHEMATICAL - SCIE","2,666","1.6","Q2","0.57","0.59"%,
"CONTRIBUTIONS TO PLASMA PHYSICS","CONTRIB PLASM PHYS","0863-1042","1521-3986","PHYSICS, FLUIDS & PLASMAS - SCIE","1,754","1.6","Q3","0.51","10.6"%,
"INTERNATIONAL JOURNAL OF MODERN PHYSICS A","INT J MOD PHYS A","0217-751X","1793-656X","PHYSICS, NUCLEAR - SCIE","6,709","1.6","Q3","0.45","1.52"%,
"INTERNATIONAL JOURNAL OF MODERN PHYSICS A","INT J MOD PHYS A","0217-751X","1793-656X","PHYSICS, PARTICLES & FIELDS - SCIE","6,709","1.6","Q3","0.45","1.52"%,
"High Energy Density Physics","HIGH ENERG DENS PHYS","1574-1818","1878-0563","PHYSICS, FLUIDS & PLASMAS - SCIE","803","1.6","Q3","0.44","24.62"%,
"PHASE TRANSITIONS","PHASE TRANSIT","0141-1594","1029-0338","PHYSICS, CONDENSED MATTER - SCIE","2,078","1.6","Q4","0.44","0.39"%,
"FEW-BODY SYSTEMS","FEW-BODY SYST","0177-7963","1432-5411","PHYSICS, MULTIDISCIPLINARY - SCIE","1,078","1.6","Q3","0.4","7.93"%,
"BRAZILIAN JOURNAL OF PHYSICS","BRAZ J PHYS","0103-9733","1678-4448","PHYSICS, MULTIDISCIPLINARY - SCIE","1,769","1.6","Q3","0.37","1.46"%,
"Physics","PHYSICS-BASEL","N/A","2624-8174","PHYSICS, MULTIDISCIPLINARY - ESCI","264","1.6","N/A","0.37","98.55"%,
"PHILOSOPHICAL MAGAZINE","PHILOS MAG","1478-6435","1478-6443","PHYSICS, CONDENSED MATTER - SCIE","15,876","1.6","Q4","0.32","4.37"%,
"PHYSICA STATUS SOLIDI B-BASIC SOLID STATE PHYSICS","PHYS STATUS SOLIDI B","0370-1972","1521-3951","PHYSICS, CONDENSED MATTER - SCIE","11,125","1.6","Q4","0.27","18.84"%,
"EUROPEAN PHYSICAL JOURNAL B","EUR PHYS J B","1434-6028","1434-6036","PHYSICS, CONDENSED MATTER - SCIE","8,410","1.6","Q4","0.24","13.43"%,
"JOURNAL OF GEOMETRY AND PHYSICS","J GEOM PHYS","0393-0440","1879-1662","PHYSICS, MATHEMATICAL - SCIE","3,282","1.5","Q2","0.91","10.08"%,
"Advances in Applied Clifford Algebras","ADV APPL CLIFFORD AL","0188-7009","1661-4909","PHYSICS, MATHEMATICAL - SCIE","1,199","1.5","Q2","0.61","12.5"%,
"INTERNATIONAL JOURNAL OF NONLINEAR SCIENCES AND NUMERICAL SIMULATION","INT J NONLIN SCI NUM","1565-1339","2191-0294","PHYSICS, MATHEMATICAL - SCIE","1,755","1.5","Q2","0.54","3.61"%,
"HYPERTENSION IN PREGNANCY","HYPERTENS PREGNANCY","1064-1955","1525-6065","PHYSIOLOGY - SCIE","1,443","1.5","Q4","0.49","5"%,
"IEEE TRANSACTIONS ON PLASMA SCIENCE","IEEE T PLASMA SCI","0093-3813","1939-9375","PHYSICS, FLUIDS & PLASMAS - SCIE","11,922","1.5","Q4","0.49","7.1"%,
"Annales de l Institut Henri Poincare D","ANN I H POINCARE D","2308-5827","2308-5835","PHYSICS, MATHEMATICAL - ESCI","185","1.5","N/A","0.43","40"%,
"GENERAL PHYSIOLOGY AND BIOPHYSICS","GEN PHYSIOL BIOPHYS","0231-5882","1338-4325","PHYSIOLOGY - SCIE","1,162","1.5","Q4","0.43","98.73"%,
"FLUID DYNAMICS RESEARCH","FLUID DYN RES","0169-5983","1873-7005","PHYSICS, FLUIDS & PLASMAS - SCIE","1,811","1.5","Q4","0.42","5.52"%,
"ANNALES HENRI POINCARE","ANN HENRI POINCARE","1424-0637","1424-0661","PHYSICS, MATHEMATICAL - SCIE","1,876","1.5","Q2","0.41","41.15"%,
"ANNALES HENRI POINCARE","ANN HENRI POINCARE","1424-0637","1424-0661","PHYSICS, MULTIDISCIPLINARY - SCIE","1,876","1.5","Q3","0.41","41.15"%,
"ANNALES HENRI POINCARE","ANN HENRI POINCARE","1424-0637","1424-0661","PHYSICS, PARTICLES & FIELDS - SCIE","1,876","1.5","Q3","0.41","41.15"%,
"Romanian Journal of Physics","ROM J PHYS","1221-146X","1221-146X","PHYSICS, MULTIDISCIPLINARY - SCIE","1,087","1.5","Q3","0.41","0"%,
"Advances in Theoretical and Mathematical Physics","ADV THEOR MATH PHYS","1095-0761","1095-0753","PHYSICS, MATHEMATICAL - SCIE","2,315","1.5","Q2","0.39","0"%,
"Advances in Theoretical and Mathematical Physics","ADV THEOR MATH PHYS","1095-0761","1095-0753","PHYSICS, PARTICLES & FIELDS - SCIE","2,315","1.5","Q3","0.39","0"%,
"FOUNDATIONS OF PHYSICS","FOUND PHYS","0015-9018","1572-9516","PHYSICS, MULTIDISCIPLINARY - SCIE","2,766","1.5","Q3","0.34","33.44"%,
"Advances in Condensed Matter Physics","ADV COND MATTER PHYS","1687-8108","1687-8124","PHYSICS, CONDENSED MATTER - SCIE","890","1.5","Q4","0.21","98.73"%,
"NUCLEAR PHYSICS A","NUCL PHYS A","0375-9474","1873-1554","PHYSICS, NUCLEAR - SCIE","15,969","1.4","Q3","0.68","16.11"%,
"REGULAR & CHAOTIC DYNAMICS","REGUL CHAOTIC DYN","1560-3547","1468-4845","PHYSICS, MATHEMATICAL - SCIE","832","1.4","Q3","0.59","0"%,
"RUSSIAN JOURNAL OF MATHEMATICAL PHYSICS","RUSS J MATH PHYS","1061-9208","1555-6638","PHYSICS, MATHEMATICAL - SCIE","615","1.4","Q3","0.57","0"%,
"NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT","NUCL INSTRUM METH A","0168-9002","1872-9576","PHYSICS, NUCLEAR - SCIE","26,609","1.4","Q3","0.52","26.26"%,
