"Journal Data Filtered By:  Selected Categories: CELL BIOLOGY;CHEMISTRY, ANALYTICAL;CHEMISTRY, APPLIED;CHEMISTRY, INORGANIC & NUCLEAR Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"JOURNAL OF CELLULAR BIOCHEMISTRY","J CELL BIOCHEM","0730-2312","1097-4644","CELL BIOLOGY - SCIE","26,393","4","Q3","0.67","3.78"%,
"CELLULAR AND MOLECULAR NEUROBIOLOGY","CELL MOL NEUROBIOL","0272-4340","1573-6830","CELL BIOLOGY - SCIE","6,898","4","Q3","0.66","12.72"%,
"CURRENT OPINION IN GENETICS & DEVELOPMENT","CURR OPIN GENET DEV","0959-437X","1879-0380","CELL BIOLOGY - SCIE","7,879","4","Q3","0.63","33.99"%,
"IMMUNOLOGY AND CELL BIOLOGY","IMMUNOL CELL BIOL","0818-9641","1440-1711","CELL BIOLOGY - SCIE","5,382","4","Q3","0.61","27.55"%,
"JOURNAL OF CELL SCIENCE","J CELL SCI","0021-9533","1477-9137","CELL BIOLOGY - SCIE","44,177","4","Q3","0.6","51.97"%,
"BIOSCIENCE REPORTS","BIOSCIENCE REP","0144-8463","1573-4935","CELL BIOLOGY - SCIE","13,603","4","Q3","0.57","99.28"%,
"Molecular Biomedicine","MOL BIOMED","N/A","2662-8651","CELL BIOLOGY - ESCI","244","4","N/A","0.54","100"%,
"CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS","CHEMOMETR INTELL LAB","0169-7439","1873-3239","CHEMISTRY, ANALYTICAL - SCIE","11,921","3.9","Q2","1.06","13.77"%,
"JOURNAL OF INORGANIC BIOCHEMISTRY","J INORG BIOCHEM","0162-0134","1873-3344","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","12,279","3.9","Q1","0.99","14.11"%,
"APPLIED ORGANOMETALLIC CHEMISTRY","APPL ORGANOMET CHEM","0268-2605","1099-0739","CHEMISTRY, APPLIED - SCIE","12,934","3.9","Q2","0.9","1.09"%,
"APPLIED ORGANOMETALLIC CHEMISTRY","APPL ORGANOMET CHEM","0268-2605","1099-0739","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","12,934","3.9","Q1","0.9","1.09"%,
"SENSORS","SENSORS-BASEL","N/A","1424-8220","CHEMISTRY, ANALYTICAL - SCIE","159,519","3.9","Q2","0.89","99.45"%,
"JOURNAL OF MICROENCAPSULATION","J MICROENCAPSUL","0265-2048","1464-5246","CHEMISTRY, APPLIED - SCIE","3,627","3.9","Q2","0.71","0"%,
"NITRIC OXIDE-BIOLOGY AND CHEMISTRY","NITRIC OXIDE-BIOL CH","1089-8603","1089-8611","CELL BIOLOGY - SCIE","4,903","3.9","Q3","0.66","17.51"%,
"CELL BIOLOGY INTERNATIONAL","CELL BIOL INT","1065-6995","1095-8355","CELL BIOLOGY - SCIE","6,967","3.9","Q3","0.52","4.66"%,
"INORGANIC CHEMISTRY COMMUNICATIONS","INORG CHEM COMMUN","1387-7003","1879-0259","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","11,384","3.8","Q1","1.1","1.18"%,
"BIOINORGANIC CHEMISTRY AND APPLICATIONS","BIOINORG CHEM APPL","1565-3633","1687-479X","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1,966","3.8","Q1","0.99","99.44"%,
"MOLECULAR DIVERSITY","MOL DIVERS","1381-1991","1573-501X","CHEMISTRY, APPLIED - SCIE","3,470","3.8","Q2","0.67","4.16"%,
"CYTOKINE","CYTOKINE","1043-4666","1096-0023","CELL BIOLOGY - SCIE","14,223","3.8","Q3","0.64","10.97"%,
"Cell Reports Methods","CELL REP METHODS","2667-2375","2667-2375","CELL BIOLOGY - ESCI","377","3.8","N/A","0.62","91.44"%,
"MOLECULES AND CELLS","MOL CELLS","1016-8478","0219-1032","CELL BIOLOGY - SCIE","6,568","3.8","Q3","0.52","66.55"%,
"CELL STRESS & CHAPERONES","CELL STRESS CHAPERON","1355-8145","1466-1268","CELL BIOLOGY - SCIE","4,501","3.8","Q3","0.48","16.67"%,
"CYTOMETRY PART A","CYTOM PART A","1552-4922","1552-4930","CELL BIOLOGY - SCIE","5,436","3.7","Q3","0.66","28.83"%,
"EXPERIMENTAL CELL RESEARCH","EXP CELL RES","0014-4827","1090-2422","CELL BIOLOGY - SCIE","22,952","3.7","Q3","0.64","16.68"%,
"Nucleus","NUCLEUS-PHILA","1949-1034","1949-1042","CELL BIOLOGY - SCIE","1,438","3.7","Q3","0.26","100"%,
"CELL BIOCHEMISTRY AND FUNCTION","CELL BIOCHEM FUNCT","0263-6484","1099-0844","CELL BIOLOGY - SCIE","3,372","3.6","Q3","0.5","8"%,
"TOPICS IN CATALYSIS","TOP CATAL","1022-5528","1572-9028","CHEMISTRY, APPLIED - SCIE","7,113","3.6","Q2","0.46","18.06"%,
"CELL AND TISSUE RESEARCH","CELL TISSUE RES","0302-766X","1432-0878","CELL BIOLOGY - SCIE","14,851","3.6","Q3","0.45","26.64"%,
"SOLID STATE SCIENCES","SOLID STATE SCI","1293-2558","1873-3085","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","8,297","3.5","Q2","0.77","5.11"%,
"THERMOCHIMICA ACTA","THERMOCHIM ACTA","0040-6031","1872-762X","CHEMISTRY, ANALYTICAL - SCIE","19,354","3.5","Q2","0.62","7.23"%,
"FEBS LETTERS","FEBS LETT","0014-5793","1873-3468","CELL BIOLOGY - SCIE","46,066","3.5","Q3","0.55","23.72"%,
"JOURNAL OF ANALYTICAL ATOMIC SPECTROMETRY","J ANAL ATOM SPECTROM","0267-9477","1364-5544","CHEMISTRY, ANALYTICAL - SCIE","11,089","3.4","Q2","1.07","11.99"%,
"Journal of Pharmaceutical and Biomedical Analysis","J PHARMACEUT BIOMED","0731-7085","1873-264X","CHEMISTRY, ANALYTICAL - SCIE","25,072","3.4","Q2","0.91","9.38"%,
"ORGANIC PROCESS RESEARCH & DEVELOPMENT","ORG PROCESS RES DEV","1083-6160","1520-586X","CHEMISTRY, APPLIED - SCIE","10,054","3.4","Q2","0.71","6.33"%,
"Micromachines","MICROMACHINES-BASEL","N/A","2072-666X","CHEMISTRY, ANALYTICAL - SCIE","18,511","3.4","Q2","0.59","99.49"%,
"CELLULAR MICROBIOLOGY","CELL MICROBIOL","1462-5814","1462-5822","CELL BIOLOGY - SCIE","9,250","3.4","Q3","0.55","85.06"%,
"JOURNAL OF SOLID STATE CHEMISTRY","J SOLID STATE CHEM","0022-4596","1095-726X","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","27,506","3.3","Q2","0.83","5.86"%,
"PHYTOCHEMICAL ANALYSIS","PHYTOCHEM ANALYSIS","0958-0344","1099-1565","CHEMISTRY, ANALYTICAL - SCIE","3,863","3.3","Q2","0.75","6.13"%,
"Journal of Tissue Engineering and Regenerative Medicine","J TISSUE ENG REGEN M","1932-6254","1932-7005","CELL BIOLOGY - SCIE","6,681","3.3","Q3","0.65","87.32"%,
"MOLECULAR AND CELLULAR PROBES","MOL CELL PROBE","0890-8508","1096-1194","CELL BIOLOGY - SCIE","2,629","3.3","Q3","0.6","10.25"%,
"PLATELETS","PLATELETS","0953-7104","1369-1635","CELL BIOLOGY - SCIE","4,703","3.3","Q3","0.56","14.95"%,
"MOLECULAR BIOLOGY OF THE CELL","MOL BIOL CELL","1059-1524","1939-4586","CELL BIOLOGY - SCIE","29,352","3.3","Q3","0.52","0.16"%,
"JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY","J AM SOC MASS SPECTR","1044-0305","1879-1123","CHEMISTRY, ANALYTICAL - SCIE","11,218","3.2","Q2","0.83","12.28"%,
"Analytical Cellular Pathology","ANAL CELL PATHOL","2210-7177","2210-7185","CELL BIOLOGY - SCIE","1,127","3.2","Q3","0.6","100"%,
"Methods and Applications in Fluorescence","METHODS APPL FLUORES","2050-6120","2050-6120","CHEMISTRY, ANALYTICAL - SCIE","1,190","3.2","Q2","0.51","20.92"%,
"Cell Adhesion & Migration","CELL ADHES MIGR","1933-6918","1933-6926","CELL BIOLOGY - SCIE","2,817","3.2","Q3","0.43","100"%,
"JOURNAL OF MOLECULAR HISTOLOGY","J MOL HISTOL","1567-2379","1567-2387","CELL BIOLOGY - SCIE","1,897","3.2","Q3","0.4","10"%,
"JOURNAL OF HISTOCHEMISTRY & CYTOCHEMISTRY","J HISTOCHEM CYTOCHEM","0022-1554","1551-5044","CELL BIOLOGY - SCIE","6,993","3.2","Q3","0.36","11.61"%,
"JOURNAL OF CULTURAL HERITAGE","J CULT HERIT","1296-2074","1778-3674","CHEMISTRY, ANALYTICAL - SCIE","5,595","3.1","Q2","2.1","20.83"%,
"Analytical Methods","ANAL METHODS-UK","1759-9660","1759-9679","CHEMISTRY, ANALYTICAL - SCIE","20,428","3.1","Q2","0.82","5.15"%,
"JOURNAL OF SEPARATION SCIENCE","J SEP SCI","1615-9306","1615-9314","CHEMISTRY, ANALYTICAL - SCIE","13,177","3.1","Q2","0.67","4.72"%,
"SLAS Discovery","SLAS DISCOV","2472-5552","2472-5560","CHEMISTRY, ANALYTICAL - SCIE","1,539","3.1","Q2","0.65","93.98"%,
"DNA AND CELL BIOLOGY","DNA CELL BIOL","1044-5498","1557-7430","CELL BIOLOGY - SCIE","4,800","3.1","Q3","0.59","4.98"%,
"Carbohydrate Research","CARBOHYD RES","0008-6215","1873-426X","CHEMISTRY, APPLIED - SCIE","14,472","3.1","Q2","0.53","12.38"%,
"Frontiers in Bioscience-Landmark","FRONT BIOSCI-LANDMRK","2768-6701","2768-6698","CELL BIOLOGY - SCIE","11,488","3.1","Q3","0.43","73.29"%,
"JOURNAL OF BIOLOGICAL INORGANIC CHEMISTRY","J BIOL INORG CHEM","0949-8257","1432-1327","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","4,563","3","Q2","0.73","24.45"%,
"JOURNAL OF CHROMATOGRAPHY B-ANALYTICAL TECHNOLOGIES IN THE BIOMEDICAL AND LIFE SCIENCES","J CHROMATOGR B","1570-0232","1873-376X","CHEMISTRY, ANALYTICAL - SCIE","21,576","3","Q2","0.69","14.03"%,
"JOURNAL OF STRUCTURAL BIOLOGY","J STRUCT BIOL","1047-8477","1095-8657","CELL BIOLOGY - SCIE","11,177","3","Q3","0.63","34.19"%,
"FOOD AND AGRICULTURAL IMMUNOLOGY","FOOD AGR IMMUNOL","0954-0105","1465-3443","CHEMISTRY, APPLIED - SCIE","1,737","3","Q2","0.61","98.34"%,
"PROSTAGLANDINS LEUKOTRIENES AND ESSENTIAL FATTY ACIDS","PROSTAG LEUKOTR ESS","0952-3278","1532-2823","CELL BIOLOGY - SCIE","4,405","3","Q3","0.55","19.7"%,
"ELECTROANALYSIS","ELECTROANAL","1040-0397","1521-4109","CHEMISTRY, ANALYTICAL - SCIE","12,202","3","Q2","0.54","4.22"%,
"JOURNAL OF BIOENERGETICS AND BIOMEMBRANES","J BIOENERG BIOMEMBR","0145-479X","1573-6881","CELL BIOLOGY - SCIE","2,823","3","Q3","0.54","7.58"%,
"Tissue Engineering Part C-Methods","TISSUE ENG PART C-ME","1937-3384","1937-3392","CELL BIOLOGY - SCIE","3,410","3","Q3","0.54","7.79"%,
"JOURNAL OF ESSENTIAL OIL RESEARCH","J ESSENT OIL RES","1041-2905","2163-8152","CHEMISTRY, APPLIED - SCIE","3,952","3","Q2","0.45","0.57"%,
"WOUND REPAIR AND REGENERATION","WOUND REPAIR REGEN","1067-1927","1524-475X","CELL BIOLOGY - SCIE","7,251","2.9","Q3","0.87","15.5"%,
"CONNECTIVE TISSUE RESEARCH","CONNECT TISSUE RES","0300-8207","1607-8438","CELL BIOLOGY - SCIE","2,944","2.9","Q3","0.84","3.76"%,
"Animal Cells and Systems","ANIM CELLS SYST","1976-8354","2151-2485","CELL BIOLOGY - SCIE","789","2.9","Q3","0.83","95.38"%,
"Drug Testing and Analysis","DRUG TEST ANAL","1942-7603","1942-7611","CHEMISTRY, ANALYTICAL - SCIE","4,243","2.9","Q2","0.79","24.22"%,
"Food Additives & Contaminants Part B-Surveillance","FOOD ADDIT CONTAM B","1939-3210","1939-3229","CHEMISTRY, APPLIED - SCIE","1,462","2.9","Q2","0.66","0"%,
"ANALYTICAL BIOCHEMISTRY","ANAL BIOCHEM","0003-2697","1096-0309","CHEMISTRY, ANALYTICAL - SCIE","37,760","2.9","Q2","0.63","13.08"%,
"ELECTROPHORESIS","ELECTROPHORESIS","0173-0835","1522-2683","CHEMISTRY, ANALYTICAL - SCIE","11,997","2.9","Q2","0.62","11.74"%,
"Food Additives and Contaminants Part A-Chemistry Analysis Control Exposure & Risk Assessment","FOOD ADDIT CONTAM A","1944-0049","1944-0057","CHEMISTRY, APPLIED - SCIE","9,934","2.9","Q2","0.61","9.9"%,
"Inorganics","INORGANICS","N/A","2304-6740","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1,651","2.9","Q2","0.59","99.52"%,
"LUMINESCENCE","LUMINESCENCE","1522-7235","1522-7243","CHEMISTRY, ANALYTICAL - SCIE","3,788","2.9","Q2","0.59","0.15"%,
"PROTOPLASMA","PROTOPLASMA","0033-183X","1615-6102","CELL BIOLOGY - SCIE","6,495","2.9","Q3","0.59","12.14"%,
"Biochemistry and Cell Biology","BIOCHEM CELL BIOL","0829-8211","1208-6002","CELL BIOLOGY - SCIE","3,447","2.9","Q3","0.57","7.14"%,
"DIFFERENTIATION","DIFFERENTIATION","0301-4681","1432-0436","CELL BIOLOGY - SCIE","2,773","2.9","Q3","0.56","17.58"%,
"Journal of Structural Biology-X","J STRUCT BIOL-X","N/A","2590-1524","CELL BIOLOGY - ESCI","184","2.9","N/A","0.54","100"%,
"PROSTAGLANDINS & OTHER LIPID MEDIATORS","PROSTAG OTH LIPID M","1098-8823","2212-196X","CELL BIOLOGY - SCIE","2,729","2.9","Q3","0.5","8.67"%,
"ADSORPTION SCIENCE & TECHNOLOGY","ADSORPT SCI TECHNOL","0263-6174","2048-4038","CHEMISTRY, APPLIED - SCIE","2,763","2.9","Q2","0.49","99"%,
"Cytoskeleton","CYTOSKELETON","1949-3584","1949-3592","CELL BIOLOGY - SCIE","1,496","2.9","Q3","0.33","16.3"%,
"Stem Cells and Cloning-Advances and Applications","STEM CELLS CLONING","1178-6957","1178-6957","CELL BIOLOGY - ESCI","241","2.9","N/A","0.31","96.15"%,
"ORGANOMETALLICS","ORGANOMETALLICS","0276-7333","1520-6041","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","29,877","2.8","Q2","1","6.14"%,
"INORGANICA CHIMICA ACTA","INORG CHIM ACTA","0020-1693","1873-3255","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","16,416","2.8","Q2","0.95","4.99"%,
"JOURNAL OF CLUSTER SCIENCE","J CLUST SCI","1040-7278","1572-8862","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","4,126","2.8","Q2","0.87","3.05"%,
"Cellular and Molecular Bioengineering","CELL MOL BIOENG","1865-5025","1865-5033","CELL BIOLOGY - SCIE","1,323","2.8","Q4","0.53","11.03"%,
"Current Research in Structural Biology","CURR RES STRUCT BIOL","N/A","2665-928X","CELL BIOLOGY - ESCI","181","2.8","N/A","0.51","100"%,
"BMC Molecular and Cell Biology","BMC MOL CELL BIOL","N/A","2661-8850","CELL BIOLOGY - SCIE","620","2.8","Q4","0.38","99.5"%,
"JOURNAL OF RECEPTORS AND SIGNAL TRANSDUCTION","J RECEPT SIG TRANSD","1079-9893","1532-4281","CELL BIOLOGY - SCIE","1,918","2.8","Q4","0.37","3.27"%,
"EUROPEAN CYTOKINE NETWORK","EUR CYTOKINE NETW","N/A","1952-4005","CELL BIOLOGY - SCIE","1,155","2.8","Q4","0.36","0"%,
"CELLS TISSUES ORGANS","CELLS TISSUES ORGANS","1422-6405","1422-6421","CELL BIOLOGY - SCIE","2,436","2.7","Q4","0.8","12.88"%,
"Forensic Chemistry","FORENSIC CHEM","2468-1709","2468-1709","CHEMISTRY, ANALYTICAL - SCIE","931","2.7","Q3","0.65","15.7"%,
"JOURNAL OF VINYL & ADDITIVE TECHNOLOGY","J VINYL ADDIT TECHN","1083-5601","1548-0585","CHEMISTRY, APPLIED - SCIE","1,396","2.7","Q2","0.55","3.77"%,
"SLAS Technology","SLAS TECHNOL","2472-6303","2472-6311","CHEMISTRY, ANALYTICAL - SCIE","860","2.7","Q3","0.51","85.26"%,
"JOURNAL OF FLUORESCENCE","J FLUORESC","1053-0509","1573-4994","CHEMISTRY, ANALYTICAL - SCIE","4,994","2.7","Q3","0.5","5.23"%,
"JOURNAL OF MUSCLE RESEARCH AND CELL MOTILITY","J MUSCLE RES CELL M","0142-4319","1573-2657","CELL BIOLOGY - SCIE","1,520","2.7","Q4","0.42","30.34"%,
"Magnetochemistry","MAGNETOCHEMISTRY","N/A","2312-7481","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1,264","2.7","Q2","0.41","99.27"%,
"FASEB BioAdvances","FASEB BIOADV","N/A","2573-9832","CELL BIOLOGY - ESCI","605","2.7","N/A","0.4","71.15"%,
"BIOLOGY OF THE CELL","BIOL CELL","0248-4900","1768-322X","CELL BIOLOGY - SCIE","2,248","2.7","Q4","0.39","26.97"%,
"Current Stem Cell Research & Therapy","CURR STEM CELL RES T","1574-888X","2212-3946","CELL BIOLOGY - SCIE","1,898","2.7","Q4","0.37","0"%,
"POLYHEDRON","POLYHEDRON","0277-5387","1873-3719","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","15,843","2.6","Q2","1.08","7.24"%,
"TISSUE & CELL","TISSUE CELL","0040-8166","N/A","CELL BIOLOGY - SCIE","3,102","2.6","Q4","0.9","6.52"%,
"IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-PLANT","IN VITRO CELL DEV-PL","1054-5476","1475-2689","CELL BIOLOGY - SCIE","3,544","2.6","Q4","0.54","8.16"%,
"INTERNATIONAL JOURNAL OF ENVIRONMENTAL ANALYTICAL CHEMISTRY","INT J ENVIRON AN CH","0306-7319","1029-0397","CHEMISTRY, ANALYTICAL - SCIE","6,239","2.6","Q3","0.54","0.43"%,
"Journal of Analytical Methods in Chemistry","J ANAL METHODS CHEM","2090-8865","2090-8873","CHEMISTRY, ANALYTICAL - SCIE","2,236","2.6","Q3","0.52","98.61"%,
"Separations","SEPARATIONS","N/A","2297-8739","CHEMISTRY, ANALYTICAL - SCIE","1,601","2.6","Q3","0.52","99.87"%,
"FLAVOUR AND FRAGRANCE JOURNAL","FLAVOUR FRAG J","0882-5734","1099-1026","CHEMISTRY, APPLIED - SCIE","3,904","2.6","Q2","0.46","4.88"%,
"CELL BIOCHEMISTRY AND BIOPHYSICS","CELL BIOCHEM BIOPHYS","1085-9195","1559-0283","CELL BIOLOGY - SCIE","4,102","2.6","Q4","0.44","8.41"%,
"JOURNAL OF POROUS MATERIALS","J POROUS MAT","1380-2224","1573-4854","CHEMISTRY, APPLIED - SCIE","4,228","2.6","Q2","0.4","2.25"%,
"Heritage Science","HERIT SCI","2050-7445","2050-7445","CHEMISTRY, ANALYTICAL - SCIE","1,809","2.5","Q3","2.08","99.79"%,
"JOURNAL OF ANALYTICAL TOXICOLOGY","J ANAL TOXICOL","0146-4760","1945-2403","CHEMISTRY, ANALYTICAL - SCIE","4,537","2.5","Q3","0.72","11.4"%,
"VIBRATIONAL SPECTROSCOPY","VIB SPECTROSC","0924-2031","1873-3697","CHEMISTRY, ANALYTICAL - SCIE","5,086","2.5","Q3","0.62","4.93"%,
"ACS Agricultural Science & Technology","ACS AGR SCI TECHNOL","N/A","2692-1952","CHEMISTRY, APPLIED - ESCI","293","2.5","N/A","0.53","3.2"%,
"MOLECULAR REPRODUCTION AND DEVELOPMENT","MOL REPROD DEV","1040-452X","1098-2795","CELL BIOLOGY - SCIE","6,147","2.5","Q4","0.53","12.2"%,
"DEVELOPMENT GROWTH & DIFFERENTIATION","DEV GROWTH DIFFER","0012-1592","1440-169X","CELL BIOLOGY - SCIE","2,318","2.5","Q4","0.39","19.73"%,
"Integrative Biology","INTEGR BIOL-UK","1757-9694","1757-9708","CELL BIOLOGY - SCIE","2,906","2.5","Q4","0.38","12.5"%,
"JOURNAL OF CELLULAR PLASTICS","J CELL PLAST","0021-955X","1530-7999","CHEMISTRY, APPLIED - SCIE","1,155","2.5","Q2","0.37","9.57"%,
"ACTA HISTOCHEMICA","ACTA HISTOCHEM","0065-1281","1618-0372","CELL BIOLOGY - SCIE","3,093","2.5","Q4","0.32","8.53"%,
"Journal of Analytical Science and Technology","J ANAL SCI TECHNOL","2093-3134","2093-3371","CHEMISTRY, ANALYTICAL - SCIE","1,014","2.4","Q3","0.68","100"%,
"JOURNAL OF CHEMOMETRICS","J CHEMOMETR","0886-9383","1099-128X","CHEMISTRY, ANALYTICAL - SCIE","4,269","2.4","Q3","0.64","20.81"%,
"JOURNAL OF MEMBRANE BIOLOGY","J MEMBRANE BIOL","0022-2631","1432-1424","CELL BIOLOGY - SCIE","3,801","2.4","Q4","0.44","11.66"%,
"CEREAL CHEMISTRY","CEREAL CHEM","0009-0352","1943-3638","CHEMISTRY, APPLIED - SCIE","7,575","2.4","Q3","0.43","9.82"%,
"DEVELOPMENT GENES AND EVOLUTION","DEV GENES EVOL","0949-944X","1432-041X","CELL BIOLOGY - SCIE","1,660","2.4","Q4","0.42","40.74"%,
"ACTA HISTOCHEMICA ET CYTOCHEMICA","ACTA HISTOCHEM CYTOC","0044-5991","1347-5800","CELL BIOLOGY - SCIE","562","2.4","Q4","0.27","100"%,
"HISTOCHEMISTRY AND CELL BIOLOGY","HISTOCHEM CELL BIOL","0948-6143","1432-119X","CELL BIOLOGY - SCIE","5,116","2.3","Q4","0.72","43.49"%,
"Journal of Organometallic Chemistry","J ORGANOMET CHEM","0022-328X","1872-8561","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","15,576","2.3","Q2","0.64","7.69"%,
"EUROPEAN JOURNAL OF INORGANIC CHEMISTRY","EUR J INORG CHEM","1434-1948","1099-0682","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","16,879","2.3","Q2","0.62","24.78"%,
"JOURNAL OF MASS SPECTROMETRY","J MASS SPECTROM","1076-5174","1096-9888","CHEMISTRY, ANALYTICAL - SCIE","5,073","2.3","Q3","0.61","8.7"%,
"Environmental Chemistry","ENVIRON CHEM","1448-2517","1449-8979","CHEMISTRY, ANALYTICAL - SCIE","2,910","2.3","Q3","0.54","19.33"%,
"JOURNAL OF INTERFERON AND CYTOKINE RESEARCH","J INTERF CYTOK RES","1079-9907","1557-7465","CELL BIOLOGY - SCIE","3,990","2.3","Q4","0.46","5.26"%,
"FOOD SCIENCE AND TECHNOLOGY INTERNATIONAL","FOOD SCI TECHNOL INT","1082-0132","1532-1738","CHEMISTRY, APPLIED - SCIE","3,156","2.3","Q3","0.42","0.68"%,
"International Journal of Stem Cells","INT J STEM CELLS","2005-3606","2005-5447","CELL BIOLOGY - SCIE","777","2.3","Q4","0.41","100"%,
"Journal of Coatings Technology and Research","J COAT TECHNOL RES","1547-0091","1935-3804","CHEMISTRY, APPLIED - SCIE","3,215","2.3","Q3","0.39","8.06"%,
"IET Systems Biology","IET SYST BIOL","1751-8849","1751-8857","CELL BIOLOGY - SCIE","580","2.3","Q4","0.37","41.56"%,
"Cell Division","CELL DIV","N/A","1747-1028","CELL BIOLOGY - SCIE","702","2.3","Q4","0.31","100"%,
"NATURAL PRODUCT RESEARCH","NAT PROD RES","1478-6419","1478-6427","CHEMISTRY, APPLIED - SCIE","15,686","2.2","Q3","0.52","0.37"%,
"CHINESE JOURNAL OF STRUCTURAL CHEMISTRY","CHINESE J STRUC CHEM","0254-5861","N/A","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2,015","2.2","Q3","0.49","0"%,
"CYTOTECHNOLOGY","CYTOTECHNOLOGY","0920-9069","1573-0778","CELL BIOLOGY - SCIE","3,440","2.2","Q4","0.39","6.97"%,
"GOLD BULLETIN","GOLD BULL","2364-821X","2190-7579","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1,301","2.2","Q3","0.39","9.26"%,
"RUSSIAN JOURNAL OF INORGANIC CHEMISTRY","RUSS J INORG CHEM+","0036-0236","1531-8613","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","4,111","2.1","Q3","0.52","2.32"%,
"IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-ANIMAL","IN VITRO CELL DEV-AN","1071-2690","1543-706X","CELL BIOLOGY - SCIE","2,797","2.1","Q4","0.45","9.61"%,
"GENES TO CELLS","GENES CELLS","1356-9597","1365-2443","CELL BIOLOGY - SCIE","4,016","2.1","Q4","0.4","12.92"%,
"JOURNAL OF PEPTIDE SCIENCE","J PEPT SCI","1075-2617","1099-1387","CHEMISTRY, ANALYTICAL - SCIE","2,372","2.1","Q3","0.39","15.88"%,
"Journal of Energetic Materials","J ENERG MATER","0737-0652","1545-8822","CHEMISTRY, APPLIED - SCIE","1,063","2.1","Q3","0.34","0.58"%,
"RAPID COMMUNICATIONS IN MASS SPECTROMETRY","RAPID COMMUN MASS SP","0951-4198","1097-0231","CHEMISTRY, ANALYTICAL - SCIE","11,814","2","Q3","0.65","14.2"%,
"CHIRALITY","CHIRALITY","0899-0042","1520-636X","CHEMISTRY, ANALYTICAL - SCIE","3,489","2","Q3","0.52","5.72"%,
"ANALYTICAL LETTERS","ANAL LETT","0003-2719","1532-236X","CHEMISTRY, ANALYTICAL - SCIE","5,189","2","Q3","0.47","0.64"%,
"HISTOLOGY AND HISTOPATHOLOGY","HISTOL HISTOPATHOL","0213-3911","1699-5848","CELL BIOLOGY - SCIE","4,259","2","Q4","0.41","0"%,
"JOURNAL OF THE AMERICAN OIL CHEMISTS SOCIETY","J AM OIL CHEM SOC","0003-021X","1558-9331","CHEMISTRY, APPLIED - SCIE","11,570","2","Q3","0.37","5.5"%,
"Cell Journal","CELL J","2228-5806","2228-5814","CELL BIOLOGY - SCIE","1,587","2","Q4","0.36","0"%,
"EUROPEAN JOURNAL OF HISTOCHEMISTRY","EUR J HISTOCHEM","1121-760X","2038-8306","CELL BIOLOGY - SCIE","1,372","2","Q4","0.31","94.97"%,
"Acta Naturae","ACTA NATURAE","2075-8251","2075-8251","CELL BIOLOGY - SCIE","1,380","2","Q4","0.22","97.62"%,
"JOURNAL OF FLUORINE CHEMISTRY","J FLUORINE CHEM","0022-1139","1873-3328","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","6,028","1.9","Q3","0.54","11.75"%,
"JOURNAL OF COORDINATION CHEMISTRY","J COORD CHEM","0095-8972","1029-0389","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","4,518","1.9","Q3","0.51","1.11"%,
"RUSSIAN JOURNAL OF COORDINATION CHEMISTRY","RUSS J COORD CHEM+","1070-3284","1608-3318","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1,361","1.9","Q3","0.47","5.59"%,
"Records of Natural Products","REC NAT PROD","1307-6167","1307-6167","CHEMISTRY, APPLIED - SCIE","1,372","1.9","Q3","0.45","95.92"%,
"ACTA CHROMATOGRAPHICA","ACTA CHROMATOGR","1233-2356","2083-5736","CHEMISTRY, ANALYTICAL - SCIE","647","1.9","Q3","0.41","93.75"%,
"Food Hydrocolloids for Health","FOOD HYDROCOLL HLTH","2667-0259","2667-0259","CHEMISTRY, APPLIED - ESCI","139","1.9","N/A","0.3","81.05"%,
"RADIOCHIMICA ACTA","RADIOCHIM ACTA","0033-8230","2193-3405","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","3,447","1.8","Q3","0.76","4.55"%,
