"Journal Data Filtered By:  Selected Categories: HISTORY Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Rusin","RUSIN","1857-2685","2345-1149","HISTORY - ESCI","151","0.4","N/A","1.08","0"%,
"History Compass","HISTORY COMPASS","1478-0542","1478-0542","HISTORY - ESCI","667","0.4","N/A","1.06","16.15"%,
"Austrian History Yearbook","AUSTRIAN HIST YEARB","0067-2378","1558-5255","HISTORY - AHCI","125","0.4","N/A","1.03","33.33"%,
"Austrian History Yearbook","AUSTRIAN HIST YEARB","0067-2378","1558-5255","HISTORY - SSCI","125","0.4","Q3","1.03","33.33"%,
"War & Society","WAR SOC","0729-2473","2042-4345","HISTORY - AHCI","105","0.4","N/A","1.01","15.87"%,
"War & Society","WAR SOC","0729-2473","2042-4345","HISTORY - SSCI","105","0.4","Q3","1.01","15.87"%,
"International Public History","INT PUBLIC HIST","N/A","2567-1111","HISTORY - ESCI","16","0.4","N/A","0.96","12.82"%,
"GESCHICHTE UND GESELLSCHAFT","GESCH GES","0340-613X","2196-9000","HISTORY - AHCI","299","0.4","N/A","0.91","1.33"%,
"Colonial Latin American Review","COLON LAT AM REV","1060-9164","1466-1802","HISTORY - AHCI","180","0.4","N/A","0.9","8.86"%,
"Gladius","GLADIUS","0436-029X","1988-4168","HISTORY - AHCI","62","0.4","N/A","0.88","93.55"%,
"Siberian Historical Research-Sibirskie Istoricheskie Issledovaniya","SIB HIST RES","2312-461X","2312-4628","HISTORY - ESCI","76","0.4","N/A","0.86","100"%,
"ETHNOHISTORY","ETHNOHISTORY","0014-1801","1527-5477","HISTORY - AHCI","475","0.4","N/A","0.84","0"%,
"ETHNOHISTORY","ETHNOHISTORY","0014-1801","1527-5477","HISTORY - SSCI","475","0.4","Q3","0.84","0"%,
"New Global Studies","NEW GLOB STUD","1940-0004","1940-0004","HISTORY - ESCI","127","0.4","N/A","0.84","12.96"%,
"Cultural History","CULT HIST","2045-290X","2045-2918","HISTORY - ESCI","56","0.4","N/A","0.81","0"%,
"Diplomacy & Statecraft","DIPL STATECRAFT","0959-2296","1557-301X","HISTORY - SSCI","340","0.4","Q3","0.81","24.04"%,
"Britannia","BRITANNIA-CAMBRIDGE","0068-113X","1753-5352","HISTORY - AHCI","275","0.4","N/A","0.78","14.86"%,
"AJS Review-The Journal of the Association for Jewish Studies","AJS REV","0364-0094","1475-4541","HISTORY - AHCI","167","0.4","N/A","0.77","2.17"%,
"SOUTHERN CULTURES","SOUTH CULT","1068-8218","1534-1488","HISTORY - AHCI","111","0.4","N/A","0.77","0"%,
"Ab Imperio-Studies of New Imperial History and Nationalism in the Post-Soviet Space","AB IMP","2166-4072","2164-9731","HISTORY - AHCI","324","0.4","N/A","0.72","0"%,
"Chinese Historical Review","CHIN HIST REV","1547-402X","2048-7827","HISTORY - ESCI","49","0.4","N/A","0.71","4.55"%,
"British Catholic History","BRIT CATHOL HIST","2055-7973","2055-7981","HISTORY - AHCI","26","0.4","N/A","0.7","14.81"%,
"RELIGION AND AMERICAN CULTURE-A JOURNAL OF INTERPRETATION","RELIG AM CULT","1052-1151","1533-8568","HISTORY - AHCI","82","0.4","N/A","0.7","0"%,
"JOURNAL OF URBAN HISTORY","J URBAN HIST","0096-1442","1552-6771","HISTORY - AHCI","824","0.4","N/A","0.67","9.21"%,
"CHURCH HISTORY","CHURCH HIST","0009-6407","1755-2613","HISTORY - AHCI","417","0.4","N/A","0.66","32.43"%,
"SOUTHWESTERN HISTORICAL QUARTERLY","SOUTHWEST HIST QUART","0038-478X","1558-9560","HISTORY - AHCI","276","0.4","N/A","0.6","0"%,
"ARCHITECTURAL HISTORY","ARCHIT HIST","0066-622X","2059-5670","HISTORY - AHCI","108","0.4","N/A","0.51","2.63"%,
"European Journal of Jewish Studies","EUR J JEW STUD","1025-9996","1872-471X","HISTORY - AHCI","40","0.4","N/A","0.5","4.44"%,
"Panta Rei-Digital Journal of History and Didactics of History","PANTA REI","1136-2464","2386-8864","HISTORY - ESCI","29","0.4","N/A","0.46","100"%,
"Journal of Early American History","J EARLY AM HIST","1877-0223","1877-0703","HISTORY - ESCI","42","0.4","N/A","0.45","5.56"%,
"Historia y Sociedad","HIST SOC-BOGOTA","0121-8417","2357-4720","HISTORY - ESCI","61","0.4","N/A","0.43","100"%,
"Historia y Politica","HIST POLIT","1575-0361","1989-063X","HISTORY - AHCI","271","0.4","N/A","0.31","97.18"%,
"Historia y Politica","HIST POLIT","1575-0361","1989-063X","HISTORY - SSCI","271","0.4","Q3","0.31","97.18"%,
"Chronica Nova","CHRON NOVA","0210-9611","2445-1908","HISTORY - ESCI","91","0.4","N/A","0.3","0"%,
"REVUE HISTORIQUE","REV HISTORIQUE","0035-3264","2104-3825","HISTORY - AHCI","434","0.4","N/A","0.22","0"%,
"JOURNAL OF PACIFIC HISTORY","J PAC HIST","0022-3344","1469-9605","HISTORY - AHCI","306","0.3","N/A","1.54","1.3"%,
"JOURNAL OF THE EARLY REPUBLIC","J EARLY REPUBL","0275-1275","1553-0620","HISTORY - AHCI","283","0.3","N/A","1.52","0"%,
"Historical Encounters-A Journal of Historical Consciousness Historical Cultures and History Education","HIST ENCOUNT","2203-7543","2203-7543","HISTORY - ESCI","40","0.3","N/A","1.24","77.36"%,
"INTERNATIONAL JOURNAL OF AFRICAN HISTORICAL STUDIES","INT J AFR HIST STUD","0361-7882","2326-3016","HISTORY - AHCI","424","0.3","N/A","1.23","0"%,
"Journal of Jesuit Studies","J JESUIT STUD","2214-1324","2214-1332","HISTORY - ESCI","90","0.3","N/A","1.21","88.41"%,
"EUROPEAN HISTORY QUARTERLY","EUR HIST Q","0265-6914","1461-7110","HISTORY - AHCI","291","0.3","N/A","1.15","34.21"%,
"EUROPEAN HISTORY QUARTERLY","EUR HIST Q","0265-6914","1461-7110","HISTORY - SSCI","291","0.3","Q4","1.15","34.21"%,
"FRENCH HISTORICAL STUDIES","FR HIST STUD","0016-1071","1527-5493","HISTORY - AHCI","317","0.3","N/A","1.15","0"%,
"Journal of Early Modern History","J EARLY MOD HIST","1385-3783","1570-0658","HISTORY - AHCI","259","0.3","N/A","1.11","30"%,
"Journal of Early Modern History","J EARLY MOD HIST","1385-3783","1570-0658","HISTORY - SSCI","259","0.3","Q4","1.11","30"%,
"Journal of Victorian Culture","J VICT CULT","1355-5502","1750-0133","HISTORY - AHCI","190","0.3","N/A","1.09","25.62"%,
"Journal of Victorian Culture","J VICT CULT","1355-5502","1750-0133","HISTORY - SSCI","190","0.3","Q4","1.09","25.62"%,
"Early American Studies-An Interdisciplinary Journal","EARLY AM STUD","1543-4273","1559-0895","HISTORY - ESCI","145","0.3","N/A","1.07","0"%,
"Transfers-Interdisciplinary Journal of Mobility Studies","TRANSFERS","2045-4813","2045-4821","HISTORY - ESCI","135","0.3","N/A","1.06","0"%,
"KRITIKA-EXPLORATIONS IN RUSSIAN AND EURASIAN HISTORY","KRITIKA","1531-023X","1538-5000","HISTORY - AHCI","394","0.3","N/A","1.05","0"%,
"Historia Contemporanea","HIST CONTEMP","1130-2402","2340-0277","HISTORY - ESCI","240","0.3","N/A","0.98","89.02"%,
"Erudition and the Republic of Letters","ERUDITION REPUB LETT","2405-5050","2405-5069","HISTORY - ESCI","24","0.3","N/A","0.97","12.5"%,
"HOLOCAUST AND GENOCIDE STUDIES","HOLOCAUST GENOCIDE S","8756-6583","1476-7937","HISTORY - AHCI","205","0.3","N/A","0.97","7.55"%,
"Revolutionary Russia","REVOLUT RUSS","0954-6545","1743-7873","HISTORY - AHCI","66","0.3","N/A","0.97","21.62"%,
"Melanges de la Casa de Velazquez","MELANGES CASA VELAZQ","0076-230X","2173-1306","HISTORY - AHCI","187","0.3","N/A","0.93","78.57"%,
"Journal of the Gilded Age and Progressive Era","J GILDED AGE PROGR E","1537-7814","1943-3557","HISTORY - AHCI","132","0.3","N/A","0.91","11.11"%,
"Journal of the Gilded Age and Progressive Era","J GILDED AGE PROGR E","1537-7814","1943-3557","HISTORY - SSCI","132","0.3","Q4","0.91","11.11"%,
"Journal of Korean Studies","J KOREAN STUD","0731-1613","2158-1665","HISTORY - AHCI","131","0.3","N/A","0.9","0"%,
"JOURNAL OF SOUTHERN HISTORY","J SOUTHERN HIST","0022-4642","2325-6893","HISTORY - AHCI","358","0.3","N/A","0.9","0"%,
"Historia Critica","HIST CRITICA","0121-1617","1900-6152","HISTORY - AHCI","211","0.3","N/A","0.89","100"%,
"Historia Critica","HIST CRITICA","0121-1617","1900-6152","HISTORY - SSCI","211","0.3","Q4","0.89","100"%,
"Labour History Review","LABOUR HIST REV","0961-5652","1745-8188","HISTORY - AHCI","58","0.3","N/A","0.86","0"%,
"FAMILY & COMMUNITY HISTORY","FAM COMMUNITY HIST","1463-1180","1751-3812","HISTORY - ESCI","33","0.3","N/A","0.83","29.63"%,
"JOURNAL OF RELIGIOUS HISTORY","J RELIG HIST","0022-4227","1467-9809","HISTORY - AHCI","169","0.3","N/A","0.83","17.5"%,
"Revista Brasileira de Historia","REV BRAS HIST","0102-0188","N/A","HISTORY - AHCI","213","0.3","N/A","0.83","98.26"%,
"American Nineteenth Century History","AM 19 CENTURY HIST","1466-4658","1743-7903","HISTORY - AHCI","46","0.3","N/A","0.74","21.62"%,
"JOURNAL OF ECCLESIASTICAL HISTORY","J ECCLESIAST HIST","0022-0469","1469-7637","HISTORY - AHCI","243","0.3","N/A","0.74","20.43"%,
"HISPANIA-REVISTA ESPANOLA DE HISTORIA","HISPANIA","0018-2141","1988-8368","HISTORY - AHCI","431","0.3","N/A","0.73","85.07"%,
"WESTERN HISTORICAL QUARTERLY","WESTERN HIST QUART","0043-3810","1939-8603","HISTORY - AHCI","205","0.3","N/A","0.73","0"%,
"NORTHERN HISTORY","NORTHERN HIST","0078-172X","1745-8706","HISTORY - AHCI","86","0.3","N/A","0.72","30.43"%,
"NORTHERN HISTORY","NORTHERN HIST","0078-172X","1745-8706","HISTORY - SSCI","86","0.3","Q4","0.72","30.43"%,
"Public History Review","PUBLIC HIST REV","1037-9851","1833-4989","HISTORY - ESCI","40","0.3","N/A","0.72","52.78"%,
"International Journal of Maritime History","INT J MARIT HIST","0843-8714","2052-7756","HISTORY - ESCI","226","0.3","N/A","0.69","16.15"%,
"HISTORISK TIDSSKRIFT","HIST TIDSSKR-NORWAY","0018-263X","1504-2944","HISTORY - AHCI","80","0.3","N/A","0.68","78.95"%,
"Mediterranean Historical Review","MEDITERR HIST REV","0951-8967","1743-940X","HISTORY - AHCI","126","0.3","N/A","0.67","10"%,
"Mediterranean Historical Review","MEDITERR HIST REV","0951-8967","1743-940X","HISTORY - SSCI","126","0.3","Q4","0.67","10"%,
"Jewish History","JEW HIST","0334-701X","1572-8579","HISTORY - AHCI","166","0.3","N/A","0.65","16.67"%,
"Modern & Contemporary France","MOD CONTEMP FR","0963-9489","1469-9869","HISTORY - AHCI","150","0.3","N/A","0.65","26.14"%,
"MARINERS MIRROR","MARINERS MIRROR","0025-3359","2049-680X","HISTORY - AHCI","206","0.3","N/A","0.62","12.33"%,
"Asian Review of World Histories","ASIAN REV WORLD HIS","2287-965X","2287-9811","HISTORY - ESCI","33","0.3","N/A","0.59","5.71"%,
"Journal of Modern Chinese History","J MOD CHIN HIST","1753-5654","1753-5662","HISTORY - ESCI","46","0.3","N/A","0.56","5.71"%,
"Culture & History Digital Journal","CULT HIST DIGIT J","2253-797X","2253-797X","HISTORY - AHCI","96","0.3","N/A","0.55","86.15"%,
"Culture & History Digital Journal","CULT HIST DIGIT J","2253-797X","2253-797X","HISTORY - SSCI","96","0.3","Q4","0.55","86.15"%,
"CAHIERS DU MONDE RUSSE","CAH MONDE RUSSE","1252-6576","1777-5388","HISTORY - AHCI","260","0.3","N/A","0.54","0"%,
"Journal of Song-Yuan Studies","J SONG-YUAN STUD","1059-3152","2154-6665","HISTORY - AHCI","73","0.3","N/A","0.54","0"%,
"WAR IN HISTORY","WAR HIST","0968-3445","1477-0385","HISTORY - AHCI","210","0.3","N/A","0.52","16"%,
"WAR IN HISTORY","WAR HIST","0968-3445","1477-0385","HISTORY - SSCI","210","0.3","Q4","0.52","16"%,
"MEXICAN STUDIES-ESTUDIOS MEXICANOS","MEX STUD","0742-9797","N/A","HISTORY - AHCI","141","0.3","N/A","0.51","0"%,
"Estudos Historicos","ESTUD HIST-BRAZIL","0103-2186","2178-1494","HISTORY - ESCI","258","0.3","N/A","0.5","98.53"%,
"Zeitschrift fur Assyriologie und Vorderasiatische Archaologie","Z ASSYRIOL VORDERASI","0084-5299","1613-1150","HISTORY - AHCI","82","0.3","N/A","0.48","13.95"%,
"JOURNAL OF WOMENS HISTORY","J WOMENS HIST","1042-7961","1527-2036","HISTORY - AHCI","480","0.3","N/A","0.47","0"%,
"JOURNAL OF WOMENS HISTORY","J WOMENS HIST","1042-7961","1527-2036","HISTORY - SSCI","480","0.3","Q4","0.47","0"%,
"Skhidnoievropeiskyi Istorychnyi Visnyk-East European Historical Bulletin","SKHIDNOIEVRO ISTOR V","2519-058X","2519-058X","HISTORY - ESCI","84","0.3","N/A","0.46","99.18"%,
"New Contree","NEW CONTREE","0379-9867","0379-9867","HISTORY - ESCI","35","0.3","N/A","0.45","16.67"%,
"Acta Historica Tallinnensia","ACTA HIST TALLINENSI","1406-2925","1736-7476","HISTORY - AHCI","23","0.3","N/A","0.44","100"%,
"Rossiiskaya Istoriya","ROSS ISTOR","0869-5687","N/A","HISTORY - AHCI","187","0.3","N/A","0.44","0"%,
"ARCHIV FUR REFORMATIONSGESCHICHTE-ARCHIVE FOR REFORMATION HISTORY","ARCH REFORMATIONSGES","0003-9381","2198-0489","HISTORY - AHCI","67","0.3","N/A","0.43","0"%,
"Historia Social","HIST SOC-VALENCIA","0214-2570","0214-2570","HISTORY - ESCI","258","0.3","N/A","0.43","0"%,
"Pasado y Memoria-Revista de Historia Contemporanea","PASADO MEM","1579-3311","2386-4745","HISTORY - ESCI","114","0.3","N/A","0.43","98.91"%,
"Historia da Historiografia","HIST HISTORIOGR","1983-9928","1983-9928","HISTORY - ESCI","102","0.3","N/A","0.42","98.96"%,
"Industrial Archaeology Review","IND ARCHAEOL REV","0309-0728","1745-8196","HISTORY - AHCI","63","0.3","N/A","0.42","12.12"%,
"ARYS-Antiguedad Religiones y Sociedades","ARYS-ANTIG RELIG SOC","1575-166X","2173-6847","HISTORY - ESCI","24","0.3","N/A","0.41","100"%,
"Hispania Nova","HISP NOVA","1138-7319","1138-7319","HISTORY - ESCI","81","0.3","N/A","0.39","98.95"%,
"Canadian Journal of History-Annales Canadiennes d Histoire","CAN J HIST","0008-4107","2292-8502","HISTORY - ESCI","77","0.3","N/A","0.37","92"%,
"NURSING HISTORY REVIEW","NURS HIST REV","1062-8061","1938-1913","HISTORY - ESCI","58","0.3","N/A","0.33","0"%,
"JOURNAL OF THE SOUTHWEST","J SOUTHWEST","0894-8410","2158-1371","HISTORY - AHCI","131","0.3","N/A","0.32","0"%,
"Ukrainskyi Istorychnyi Zhurnal","UKR ISTORYCHNYI ZH","0130-5247","1729-570X","HISTORY - ESCI","159","0.3","N/A","0.32","33.2"%,
"Vegueta-Anuario de la Facultad de Geografia e Historia","VEGUETA","1133-598X","2341-1112","HISTORY - ESCI","54","0.3","N/A","0.28","71.43"%,
"Historical Review-La Revue Historique","HIST REV-GREECE","1790-3572","1791-7603","HISTORY - AHCI","60","0.3","N/A","0.08","50"%,
"RIVISTA DI LETTERATURA STORIOGRAFICA ITALIANA","RIV LETT STOR ITAL","2532-9626","2611-2787","HISTORY - ESCI","3","0.2","N/A","1.4","0"%,
"CANADIAN HISTORICAL REVIEW","CAN HIST REV","0008-3755","1710-1093","HISTORY - AHCI","302","0.2","N/A","1.18","0"%,
"CANADIAN HISTORICAL REVIEW","CAN HIST REV","0008-3755","1710-1093","HISTORY - SSCI","302","0.2","Q4","1.18","0"%,
"Book History","BOOK HIST","1098-7371","1529-1499","HISTORY - ESCI","139","0.2","N/A","1.1","0"%,
"RUSSIAN REVIEW","RUSS REV","0036-0341","1467-9434","HISTORY - AHCI","402","0.2","N/A","1.02","3.57"%,
"NEW ENGLAND QUARTERLY-A HISTORICAL REVIEW OF NEW ENGLAND LIFE AND LETTERS","NEW ENGL QUART","0028-4866","1937-2213","HISTORY - AHCI","268","0.2","N/A","1.01","0"%,
"Acta Histriae","ACTA HISTRIAE","1318-0185","2591-1767","HISTORY - AHCI","158","0.2","N/A","0.89","0"%,
"Acta Histriae","ACTA HISTRIAE","1318-0185","2591-1767","HISTORY - SSCI","158","0.2","Q4","0.89","0"%,
"Contributions to the History of Concepts","CONTRIB HIST CONCEPT","1807-9326","1874-656X","HISTORY - ESCI","84","0.2","N/A","0.89","15.38"%,
"Casopis za Suvremenu Povijest","CAS SUVREM POVIJ","0590-9597","1848-9079","HISTORY - ESCI","80","0.2","N/A","0.87","91.95"%,
"VIERTELJAHRSHEFTE FUR ZEITGESCHICHTE","VIERTELJAHR ZEITGES","0042-5702","2196-7121","HISTORY - AHCI","196","0.2","N/A","0.84","1.1"%,
"Terrae Incognitae-The Journal of the Society for the History of Discoveries","TERR INCOGN","0082-2884","2040-8706","HISTORY - ESCI","33","0.2","N/A","0.83","13.89"%,
"HISTORIA-ZEITSCHRIFT FUR ALTE GESCHICHTE","HISTORIA-Z ALTE GES","0018-2311","0018-2311","HISTORY - AHCI","276","0.2","N/A","0.82","0"%,
"Vestnik Sankt-Peterburgskogo Universiteta-Istoriya","VESTN ST PETER U-IST","1812-9323","1812-9323","HISTORY - ESCI","80","0.2","N/A","0.82","97.49"%,
"NEW ZEALAND JOURNAL OF HISTORY","NEW ZEAL J HIST","0028-8322","0028-8322","HISTORY - AHCI","101","0.2","N/A","0.8","0"%,
"Parliamentary History","PARLIAM HIST","0264-2824","1750-0206","HISTORY - AHCI","215","0.2","N/A","0.79","12.5"%,
"Journal of Scottish Historical Studies","J SCOTT HIST STUD","1748-538X","1755-1749","HISTORY - ESCI","43","0.2","N/A","0.78","0"%,
"Noveishaya Istoriya Rossii-Modern History of Russia","NOVEISHAYA ISTOR ROS","2219-9659","2309-7973","HISTORY - ESCI","105","0.2","N/A","0.78","98.41"%,
"Britain and the World","BRIT WORLD","2043-8567","2043-8575","HISTORY - AHCI","34","0.2","N/A","0.72","0"%,
"Britain and the World","BRIT WORLD","2043-8567","2043-8575","HISTORY - SSCI","34","0.2","Q4","0.72","0"%,
"Northern Scotland","NORTH SCOTL","0306-5278","2042-2717","HISTORY - ESCI","30","0.2","N/A","0.72","0"%,
"French History","FR HIST","0269-1191","1477-4542","HISTORY - AHCI","129","0.2","N/A","0.7","14.29"%,
"French History","FR HIST","0269-1191","1477-4542","HISTORY - SSCI","129","0.2","Q4","0.7","14.29"%,
"PACIFIC HISTORICAL REVIEW","PAC HIST REV","0030-8684","N/A","HISTORY - AHCI","345","0.2","N/A","0.7","0"%,
"JOURNAL OF AMERICAN ETHNIC HISTORY","J AM ETHNIC HIST","0278-5927","1936-4695","HISTORY - AHCI","228","0.2","N/A","0.68","0"%,
"JOURNAL OF EARLY CHRISTIAN STUDIES","J EARLY CHRISTIAN ST","1067-6341","1086-3184","HISTORY - AHCI","285","0.2","N/A","0.68","0"%,
"REVISTA DE INDIAS","REV INDIAS","0034-8341","1988-3188","HISTORY - AHCI","313","0.2","N/A","0.68","95.95"%,
"CIVIL WAR HISTORY","CIVIL WAR HIST","0009-8078","1533-6271","HISTORY - AHCI","82","0.2","N/A","0.65","0"%,
"Historia Caribe","HIST CARIBE","0122-8803","2322-6889","HISTORY - ESCI","52","0.2","N/A","0.63","100"%,
"Museum History Journal","MUS HIST J","1936-9816","1936-9824","HISTORY - ESCI","46","0.2","N/A","0.59","8.7"%,
"HISTORIAN","HISTORIAN","0018-2370","1540-6563","HISTORY - AHCI","206","0.2","N/A","0.58","3.7"%,
"Iran and the Caucasus","IRAN CAUCASUS","1609-8498","1573-384X","HISTORY - AHCI","104","0.2","N/A","0.58","2.47"%,
"ZEITGESCHICHTE","ZEITGESCHICHTE","0256-5250","N/A","HISTORY - AHCI","55","0.2","N/A","0.56","0"%,
"ZEITGESCHICHTE","ZEITGESCHICHTE","0256-5250","N/A","HISTORY - SSCI","55","0.2","Q4","0.56","0"%,
"ARCHIVIO STORICO ITALIANO","ARCH STORICO ITAL","0391-7770","2036-4660","HISTORY - AHCI","152","0.2","N/A","0.55","0"%,
"Cuadernos de Estudios Gallegos","CUAD ESTUD GALLEGOS","0210-847X","1988-8333","HISTORY - ESCI","80","0.2","N/A","0.53","100"%,
"Journal of Policy History","J POLICY HIST","0898-0306","1528-4190","HISTORY - AHCI","197","0.2","N/A","0.53","5.77"%,
"Journal of Policy History","J POLICY HIST","0898-0306","1528-4190","HISTORY - SSCI","197","0.2","Q4","0.53","5.77"%,
"Anuario de Estudios Americanos","ANU ESTUD AM","0210-5810","1988-4273","HISTORY - AHCI","224","0.2","N/A","0.5","89.06"%,
"Historische Zeitschrift","HIST Z","0018-2613","2196-680X","HISTORY - AHCI","198","0.2","N/A","0.5","5.48"%,
"CLIO-A JOURNAL OF LITERATURE HISTORY AND THE PHILOSOPHY OF HISTORY","CLIO","0884-2043","0884-2043","HISTORY - AHCI","100","0.2","N/A","0.48","0"%,
"Journal of Israeli History","J ISR HIST","1353-1042","1744-0548","HISTORY - AHCI","156","0.2","N/A","0.48","7.5"%,
"Journal of Israeli History","J ISR HIST","1353-1042","1744-0548","HISTORY - SSCI","156","0.2","Q4","0.48","7.5"%,
"Acta Orientalia Academiae Scientiarum Hungaricae","ACTA ORIENT ACAD SCI","1588-2667","0001-6446","HISTORY - AHCI","146","0.2","N/A","0.47","24.1"%,
"Futuro del Pasado-Revista Electronica de Historia","FUTURO PASADO","1989-9289","1989-9289","HISTORY - ESCI","62","0.2","N/A","0.47","85.25"%,
"International Journal of Korean History","INT J KOREAN HIST","1598-2041","2508-5921","HISTORY - ESCI","33","0.2","N/A","0.46","88.1"%,
"Jewish Historical Studies-Transactions of the Jewish Historical Society of England","JEW HIST STUD","0962-9696","2397-1290","HISTORY - ESCI","11","0.2","N/A","0.46","96.55"%,
"Studies in Peoples History","STUD PEOPLES HIST","2348-4489","2349-7718","HISTORY - ESCI","27","0.2","N/A","0.46","2"%,
"AFRICAN ECONOMIC HISTORY","AFR ECON HIST","0145-2258","2163-9108","HISTORY - AHCI","141","0.2","N/A","0.45","0"%,
"HISTORIA MEXICANA","HIST MEXICANA","0185-0172","2448-6531","HISTORY - AHCI","380","0.2","N/A","0.45","16.53"%,
"Avances del Cesor","AV CESOR","1514-3899","2422-6580","HISTORY - ESCI","27","0.2","N/A","0.41","73.68"%,
"Historia-Santiago","HISTORIA-SANTIAGO","0717-7194","0717-7194","HISTORY - AHCI","126","0.2","N/A","0.41","4.17"%,
"HISTORICAL REFLECTIONS-REFLEXIONS HISTORIQUES","HIST REFLECTIONS","0315-7997","1939-2419","HISTORY - AHCI","169","0.2","N/A","0.41","0"%,
"Magallanica-Revista de Historia Moderna","MAGALLANICA","2422-779X","2422-779X","HISTORY - ESCI","30","0.2","N/A","0.41","0"%,
"Anuario Colombiano de Historia Social y de la Cultura","ANU COLOMB HIST SOC","0120-2456","2256-5647","HISTORY - ESCI","156","0.2","N/A","0.4","100"%,
"Jebat-Malaysian Journal of History Politics and Strategic Studies","JEBAT","0126-5644","2180-0251","HISTORY - ESCI","49","0.2","N/A","0.4","0"%,
"Studia Historica-Historia Moderna","STUD HIST-HIST MOD","0213-2079","2386-3889","HISTORY - ESCI","109","0.2","N/A","0.4","88.89"%,
"Cuadernos de Historia Contemporanea","CUAD HIST CONTEMP","0214-400X","1988-2734","HISTORY - ESCI","150","0.2","N/A","0.39","89.58"%,
"Frantsuzskii Ezhegodnik-Annuaire d Etudes Francaises","FR EZHEGODNIK","0235-4349","0235-4349","HISTORY - ESCI","22","0.2","N/A","0.39","0"%,
"Istoriya-History","ISTORIYA-HIST","0861-3710","1314-8524","HISTORY - ESCI","19","0.2","N/A","0.39","0"%,
"RUSSIAN HISTORY-HISTOIRE RUSSE","RUSS HIST-HIST RUSS","0094-288X","N/A","HISTORY - AHCI","109","0.2","N/A","0.39","4.35"%,
"Imago Mundi-The International Journal for the History of Cartography","IMAGO MUNDI","0308-5694","1479-7801","HISTORY - AHCI","209","0.2","N/A","0.38","2.7"%,
"Imago Mundi-The International Journal for the History of Cartography","IMAGO MUNDI","0308-5694","1479-7801","HISTORY - SSCI","209","0.2","Q4","0.38","2.7"%,
"Holocaust-Studii si Cercetari","HOLOCAUST-BUCHAREST","2065-6602","2065-6602","HISTORY - ESCI","10","0.2","N/A","0.37","0"%,
"Pennsylvania History-A Journal of Mid-Atlantic Studies","PA HIST","0031-4528","2153-2109","HISTORY - ESCI","88","0.2","N/A","0.37","0"%,
"Vinculos de Historia","VINCULOS HIST","2254-6901","2254-6901","HISTORY - ESCI","52","0.2","N/A","0.37","98.65"%,
"French Colonial History","FR COLON HIST","1539-3402","1543-7787","HISTORY - ESCI","34","0.2","N/A","0.36","0"%,
"Fronteras de la Historia","FRONT HIST","2027-4688","2539-4711","HISTORY - ESCI","66","0.2","N/A","0.36","100"%,
"Historelo-Revista de Historia Regional y Local","HISTORELO REV HIST","2145-132X","2145-132X","HISTORY - ESCI","46","0.2","N/A","0.35","100"%,
"Arabica","ARABICA","0570-5398","1570-0585","HISTORY - AHCI","287","0.2","N/A","0.34","6.25"%,
"NEW MEXICO HISTORICAL REVIEW","NEW MEX HIST REV","0028-6206","0028-6206","HISTORY - AHCI","49","0.2","N/A","0.32","0"%,
"ZEITSCHRIFT FUR HISTORISCHE FORSCHUNG","Z HIST FORSCH","0340-0174","1865-5599","HISTORY - AHCI","104","0.2","N/A","0.32","0"%,
"Contemporanea","CONTEMPORANEA","1127-3070","1127-3070","HISTORY - AHCI","131","0.2","N/A","0.31","0"%,
"RIVISTA STORICA ITALIANA","RIV STORICA ITAL","0035-7073","N/A","HISTORY - AHCI","142","0.2","N/A","0.31","0"%,
"Codrul Cosminului","CODRUL COSMIN","1224-032X","2067-5860","HISTORY - ESCI","28","0.2","N/A","0.3","96.55"%,
"Anuario IEHS","ANU IEHS","0326-9671","2524-9339","HISTORY - ESCI","100","0.2","N/A","0.28","0"%,
"Early Modern French Studies","EARLY MOD FR STUD","2056-3035","2056-3043","HISTORY - AHCI","13","0.2","N/A","0.28","18.6"%,
"Dialog so Vremenem-Dialogue with Time","DIALOG VREM","2073-7564","2073-7564","HISTORY - ESCI","142","0.2","N/A","0.27","0"%,
"Revista de Historia Moderna-Anales de la Universidad de Alicante","REV HIST MOD","0212-5862","1989-9823","HISTORY - ESCI","91","0.2","N/A","0.26","100"%,
"Quest-Issues in Contemporary Jewish History","QUEST-ISS CONTEMP JE","2037-741X","2037-741X","HISTORY - ESCI","27","0.2","N/A","0.25","0"%,
"ZEITSCHRIFT FUR GESCHICHTSWISSENSCHAFT","Z GESCHICHTSWISS","0044-2828","N/A","HISTORY - AHCI","106","0.2","N/A","0.23","0"%,
"Rukopysna ta Knyzhkova Spadshchyna Ukrainy-Manuscript and Book Heritage of Ukraine","RUKOP KNYZH SPAD UKR","2222-4203","2222-4203","HISTORY - ESCI","18","0.2","N/A","0.2","60.5"%,
"ESTUDOS IBERO-AMERICANOS","ESTUD IBERO-AM","0101-4064","1980-864X","HISTORY - AHCI","94","0.2","N/A","0.19","95.24"%,
"Scandia","SCANDIA","0036-5483","0036-5483","HISTORY - AHCI","79","0.2","N/A","0.19","0"%,
