"Journal Data Filtered By:  Selected Categories: LANGUAGE & LINGUISTICS Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"CANADIAN JOURNAL OF LINGUISTICS-REVUE CANADIENNE DE LINGUISTIQUE","CAN J LING/REV CAN L","0008-4131","1710-1115","LANGUAGE & LINGUISTICS - AHCI","214","0.5","N/A","0.36","27.42"%,
"JOURNAL OF EAST ASIAN LINGUISTICS","J EAST ASIAN LINGUIS","0925-8558","1572-8560","LANGUAGE & LINGUISTICS - AHCI","373","0.5","N/A","0.3","15"%,
"Journal of African Languages and Linguistics","J AFR LANG LINGUIST","0167-6164","1613-3811","LANGUAGE & LINGUISTICS - AHCI","86","0.5","N/A","0.14","12"%,
"STUDIA NEOPHILOLOGICA","STUD NEOPHILOL","0039-3274","1651-2308","LANGUAGE & LINGUISTICS - AHCI","141","0.4","N/A","1.07","20.45"%,
"MODERN PHILOLOGY","MOD PHILOLOGY","0026-8232","1545-6951","LANGUAGE & LINGUISTICS - AHCI","329","0.4","N/A","0.98","0"%,
"Journal of Latin Linguistics","J LAT LINGUIST","2194-8739","2194-8747","LANGUAGE & LINGUISTICS - ESCI","23","0.4","N/A","0.86","35.71"%,
"Journal of Language Contact","J LANG CONTACT","1877-4091","1955-2629","LANGUAGE & LINGUISTICS - ESCI","107","0.4","N/A","0.76","85.71"%,
"Atlantis-Journal of the Spanish Association of Anglo-American Studies","ATLANTIS-SPAIN","0210-6124","1989-6840","LANGUAGE & LINGUISTICS - AHCI","173","0.4","N/A","0.7","98.61"%,
"Constructions and Frames","CONSTR FRAMES","1876-1933","1876-1941","LANGUAGE & LINGUISTICS - ESCI","92","0.4","N/A","0.59","3.57"%,
"Language and Dialogue","LANG DIALOGUE","2210-4119","2210-4127","LANGUAGE & LINGUISTICS - ESCI","114","0.4","N/A","0.58","0"%,
"English World-Wide","ENGL WORLD-WIDE","0172-8865","1569-9730","LANGUAGE & LINGUISTICS - AHCI","397","0.4","N/A","0.56","2.78"%,
"Alicante Journal of English Studies-Revista Alicantina de Estudios Ingleses","ALICANTE J ENGL STUD","0214-4808","2171-861X","LANGUAGE & LINGUISTICS - ESCI","25","0.4","N/A","0.55","100"%,
"Topics in Linguistics","TOP LINGUIST","1337-7590","2199-6504","LANGUAGE & LINGUISTICS - ESCI","36","0.4","N/A","0.5","100"%,
"Revista de Linguistica y Lenguas Aplicadas","REV LINGUIST LENGUAS","1886-2438","1886-6298","LANGUAGE & LINGUISTICS - ESCI","57","0.4","N/A","0.45","62.5"%,
"Revista Signos","REV SIGNOS","0718-0934","0718-0934","LANGUAGE & LINGUISTICS - AHCI","259","0.4","N/A","0.38","98.43"%,
"Australian Journal of Linguistics","AUST J LINGUIST","0726-8602","1469-2996","LANGUAGE & LINGUISTICS - AHCI","284","0.4","N/A","0.37","9.43"%,
"Forum-Revue Internationale d Interpretation et de Traduction-International Journal of Interpretation and Translation","FORUM-REV INT INTERP","1598-7647","2451-909X","LANGUAGE & LINGUISTICS - ESCI","71","0.4","N/A","0.36","0"%,
"Lexikos","LEXIKOS","1684-4904","2224-0039","LANGUAGE & LINGUISTICS - AHCI","207","0.4","N/A","0.36","80.56"%,
"Voprosy Yazykoznaniya","VOPR YAZYKOZNANIYA","0373-658X","0373-658X","LANGUAGE & LINGUISTICS - ESCI","211","0.4","N/A","0.36","0"%,
"Philologica Canariensia","PHILOL CANARIENSIA","1136-3169","2386-8635","LANGUAGE & LINGUISTICS - ESCI","12","0.4","N/A","0.35","100"%,
"Pragmatics & Cognition","PRAGMAT COGN","0929-0907","1569-9943","LANGUAGE & LINGUISTICS - AHCI","400","0.4","N/A","0.35","2.13"%,
"Fachsprache-Journal of Professional and Scientific Communication","FACHSPRACHE","1017-3285","2523-9201","LANGUAGE & LINGUISTICS - ESCI","34","0.4","N/A","0.34","0"%,
"Revista Espanola de Linguistica Aplicada","REV ESP LINGUIST APL","0213-2028","2254-6774","LANGUAGE & LINGUISTICS - AHCI","246","0.4","N/A","0.31","1.37"%,
"Circulo de Linguistica Aplicada a la Comunicacion","CIRC LINGUIST APL CO","1576-4737","1576-4737","LANGUAGE & LINGUISTICS - AHCI","224","0.4","N/A","0.29","82.84"%,
"Language and Linguistics","LANG LINGUIST-TAIWAN","1606-822X","2309-5067","LANGUAGE & LINGUISTICS - AHCI","305","0.4","N/A","0.28","56.92"%,
"Sendebar-Revista de Traduccion e Interpretacion","SENDEBAR","1130-5509","2340-2415","LANGUAGE & LINGUISTICS - ESCI","71","0.4","N/A","0.23","50.91"%,
"Asia Pacific Translation and Intercultural Studies","ASIA PAC TRANSL INTE","2330-6343","2330-6351","LANGUAGE & LINGUISTICS - ESCI","35","0.4","N/A","0.15","7.14"%,
"Langages","LANGAGES","0458-726X","1958-9549","LANGUAGE & LINGUISTICS - AHCI","346","0.4","N/A","0.07","0"%,
"Rhetoric Review","RHETOR REV","0735-0198","1532-7981","LANGUAGE & LINGUISTICS - AHCI","217","0.3","N/A","1.41","2.78"%,
"Philological Encounters","PHILOLOG ENCOUNTERS","2451-9189","2451-9197","LANGUAGE & LINGUISTICS - ESCI","39","0.3","N/A","1.15","15.56"%,
"GERMAN QUARTERLY","GER QUART","0016-8831","1756-1183","LANGUAGE & LINGUISTICS - AHCI","130","0.3","N/A","0.91","15.85"%,
"East Asian Pragmatics","E ASIAN PRAGMAT","2055-7752","2055-7760","LANGUAGE & LINGUISTICS - ESCI","45","0.3","N/A","0.58","0"%,
"Zeitschrift fur Assyriologie und Vorderasiatische Archaologie","Z ASSYRIOL VORDERASI","0084-5299","1613-1150","LANGUAGE & LINGUISTICS - AHCI","82","0.3","N/A","0.48","13.95"%,
"JOURNAL OF CHINESE LINGUISTICS","J CHINESE LINGUIST","0091-3723","0091-3723","LANGUAGE & LINGUISTICS - AHCI","252","0.3","N/A","0.46","0"%,
"English Academy Review-Southern African Journal of English Studies","ENGL ACAD REV","1013-1752","1753-5360","LANGUAGE & LINGUISTICS - ESCI","78","0.3","N/A","0.4","0"%,
"Written Language and Literacy","WRIT LANG LIT","1387-6732","1570-6001","LANGUAGE & LINGUISTICS - ESCI","178","0.3","N/A","0.4","0"%,
"Linguistic Variation","LINGUIST VAR","2211-6834","2211-6842","LANGUAGE & LINGUISTICS - ESCI","224","0.3","N/A","0.39","13.04"%,
"Unterrichtspraxis-Teaching German","UNTERRICHTSPRAXIS","0042-062X","1756-1221","LANGUAGE & LINGUISTICS - ESCI","145","0.3","N/A","0.36","2.04"%,
"Africana Linguistica","AFR LINGUIST","2033-8732","2034-8436","LANGUAGE & LINGUISTICS - AHCI","58","0.3","N/A","0.34","0"%,
"Poznan Studies in Contemporary Linguistics","POZ STUD CONTEMP LIN","0137-2459","1897-7499","LANGUAGE & LINGUISTICS - AHCI","190","0.3","N/A","0.34","1.49"%,
"Lingue e Linguaggio","LINGUE LINGUAGGIO","1720-9331","1720-9331","LANGUAGE & LINGUISTICS - ESCI","110","0.3","N/A","0.33","0"%,
"Brills Annual of Afroasiatic Languages and Linguistics","BRILLS ANN AFROSIAT","1876-6633","1877-6930","LANGUAGE & LINGUISTICS - ESCI","60","0.3","N/A","0.31","13.51"%,
"Zeitschrift fur Sprachwissenschaft","Z SPRACHWISS","0721-9067","1613-3706","LANGUAGE & LINGUISTICS - AHCI","128","0.3","N/A","0.3","97.56"%,
"INDOGERMANISCHE FORSCHUNGEN","INDOGER FORSCH","0019-7262","1613-0405","LANGUAGE & LINGUISTICS - AHCI","96","0.3","N/A","0.28","13.33"%,
"TRANSACTIONS OF THE PHILOLOGICAL SOCIETY","T PHILOL SOC","0079-1636","1467-968X","LANGUAGE & LINGUISTICS - AHCI","247","0.3","N/A","0.28","17.46"%,
"Journal of Jewish Languages","J JEWISH LANG","2213-4387","2213-4638","LANGUAGE & LINGUISTICS - ESCI","40","0.3","N/A","0.26","28.57"%,
"Journal of Historical Sociolinguistics","J HIST SOCIOLINGUIST","2199-2894","2199-2908","LANGUAGE & LINGUISTICS - ESCI","26","0.3","N/A","0.24","12.5"%,
"Yazyk i Kultura-Language and Culture","YAZYK KULT","1999-6195","2311-3235","LANGUAGE & LINGUISTICS - ESCI","151","0.3","N/A","0.24","0"%,
"ZEITSCHRIFT FUR DEUTSCHE PHILOLOGIE","Z DEUT PHILOL","0044-2496","N/A","LANGUAGE & LINGUISTICS - AHCI","87","0.3","N/A","0.24","0"%,
"Suvremena Lingvistika","SUVREM LINGVIST","0586-0296","1847-117X","LANGUAGE & LINGUISTICS - ESCI","53","0.3","N/A","0.23","100"%,
"English Text Construction","ENGL TEXT CONSTR","1874-8767","1874-8775","LANGUAGE & LINGUISTICS - ESCI","109","0.3","N/A","0.22","4.55"%,
"Babel-Revue Internationale de la Traduction-International Journal of Translation","BABEL-AMSTERDAM","0521-9744","1569-9668","LANGUAGE & LINGUISTICS - AHCI","257","0.3","N/A","0.21","0"%,
"Estudios de Traduccion","ESTUD TRAD","2174-047X","2254-1756","LANGUAGE & LINGUISTICS - ESCI","28","0.3","N/A","0.2","86.54"%,
"Emakeele Seltsi Aastaraamat-The Yearbook of the Estonian Mother Tongue Society","EMAKEELE SELTSI AAST","0206-3735","2228-1215","LANGUAGE & LINGUISTICS - ESCI","26","0.3","N/A","0.18","100"%,
"LEXICOGRAPHICA","LEXICOGRAPHICA-INT","0175-6206","1865-9403","LANGUAGE & LINGUISTICS - ESCI","52","0.3","N/A","0.18","7.84"%,
"Sintagma","SINTAGMA","0214-9141","2013-6455","LANGUAGE & LINGUISTICS - AHCI","40","0.3","N/A","0.18","100"%,
"Jezikoslovlje","JEZIKOSLOVLJE","1331-7202","1848-9001","LANGUAGE & LINGUISTICS - ESCI","55","0.3","N/A","0.17","97.62"%,
"Onomazein","ONOMAZEIN","0717-1285","0718-5758","LANGUAGE & LINGUISTICS - AHCI","244","0.3","N/A","0.16","38.59"%,
"ZEITSCHRIFT FUR DIALEKTOLOGIE UND LINGUISTIK","Z DIALEKTOL LINGUIST","0044-1449","2366-2395","LANGUAGE & LINGUISTICS - AHCI","89","0.3","N/A","0.16","5.56"%,
"Italiano LinguaDue","ITAL LINGUADUE","2037-3597","2037-3597","LANGUAGE & LINGUISTICS - ESCI","165","0.3","N/A","0.14","0"%,
"RLA-Revista de Linguistica Teorica y Aplicada","RLA-REV LINGUIST TEO","0718-4883","0718-4883","LANGUAGE & LINGUISTICS - AHCI","139","0.3","N/A","0.1","0"%,
"Anuari de Filologia-Estudis de Linguistica","ANU FILOL-ESTUD LING","2014-1408","2014-1408","LANGUAGE & LINGUISTICS - ESCI","20","0.3","N/A","0.05","90.63"%,
"JOURNAL OF ENGLISH AND GERMANIC PHILOLOGY","J ENGL GER PHILOL","0363-6941","N/A","LANGUAGE & LINGUISTICS - AHCI","253","0.2","N/A","1.56","0"%,
"ZEITSCHRIFT FUR ROMANISCHE PHILOLOGIE","Z ROMAN PHILOL","0049-8661","1865-9063","LANGUAGE & LINGUISTICS - AHCI","153","0.2","N/A","1.53","10.17"%,
"REVUE ROMANE","REV ROMANE","0035-3906","1600-0811","LANGUAGE & LINGUISTICS - AHCI","58","0.2","N/A","1.45","2.08"%,
"REVISTA DE FILOLOGIA ESPANOLA","REV FILOL ESPAN","0210-9174","1988-8538","LANGUAGE & LINGUISTICS - AHCI","175","0.2","N/A","1.15","87.5"%,
"NEOPHILOLOGUS","NEOPHILOLOGUS","0028-2677","1572-8668","LANGUAGE & LINGUISTICS - AHCI","179","0.2","N/A","0.78","36.3"%,
"HISPANIA-A JOURNAL DEVOTED TO THE TEACHING OF SPANISH AND PORTUGUESE","HISPANIA-J DEV INTER","0018-2133","2153-6414","LANGUAGE & LINGUISTICS - AHCI","437","0.2","N/A","0.74","0"%,
"STUDIES IN PHILOLOGY","STUD PHILOL","0039-3738","1543-0383","LANGUAGE & LINGUISTICS - AHCI","311","0.2","N/A","0.69","0"%,
"FORUM FOR MODERN LANGUAGE STUDIES","FORUM MOD LANG STUD","0015-8518","1471-6860","LANGUAGE & LINGUISTICS - AHCI","126","0.2","N/A","0.65","10.11"%,
"ANGLIA-ZEITSCHRIFT FUR ENGLISCHE PHILOLOGIE","ANGLIA-Z ENGL PHILOL","0340-5222","1865-8938","LANGUAGE & LINGUISTICS - AHCI","126","0.2","N/A","0.63","6.67"%,
"Journal of Portuguese Linguistics","J PORT LINGUIST","1645-4537","2397-5563","LANGUAGE & LINGUISTICS - ESCI","78","0.2","N/A","0.58","88.89"%,
"PHILOLOGICAL QUARTERLY","PHILOLOGICAL QUART","0031-7977","N/A","LANGUAGE & LINGUISTICS - AHCI","133","0.2","N/A","0.54","0"%,
"POETICA-ZEITSCHRIFT FUR SPRACH-UND LITERATURWISSENSCHAFT","POETICA","0303-4178","2589-0530","LANGUAGE & LINGUISTICS - AHCI","174","0.2","N/A","0.48","0"%,
"LILI-ZEITSCHRIFT FUR LITERATURWISSENSCHAFT UND LINGUISTIK","LILI","0049-8653","2365-953X","LANGUAGE & LINGUISTICS - AHCI","52","0.2","N/A","0.47","82.57"%,
"Eesti ja Soome-Ugri Keeleteaduse Ajakiri-Journal of Estonian and Finno-Ugric Linguistics","EESTI SOOME-UGRI KEE","1736-8987","2228-1339","LANGUAGE & LINGUISTICS - ESCI","34","0.2","N/A","0.44","100"%,
"ZEITSCHRIFT FUR GERMANISTISCHE LINGUISTIK","Z GER LINGUISTIK","0301-3294","1613-0626","LANGUAGE & LINGUISTICS - AHCI","116","0.2","N/A","0.31","13.73"%,
"MODERNA SPRAK","MOD SPRAK","2000-3560","2000-3560","LANGUAGE & LINGUISTICS - AHCI","51","0.2","N/A","0.29","0"%,
"Fontes Linguae Vasconum","FONTES LING VASCONUM","0046-435X","2530-5832","LANGUAGE & LINGUISTICS - ESCI","30","0.2","N/A","0.28","97.92"%,
"Voprosy Onomastiki-Problems of Onomastics","VOPR ONOMAST","1994-2400","1994-2451","LANGUAGE & LINGUISTICS - ESCI","51","0.2","N/A","0.26","98.4"%,
"South African Journal of African Languages","S AFR J AFR LANG","0257-2117","2305-1159","LANGUAGE & LINGUISTICS - ESCI","152","0.2","N/A","0.25","2.63"%,
"Estudos de Linguistica Galega","ESTUD LINGUIST GALEG","1889-2566","1989-578X","LANGUAGE & LINGUISTICS - ESCI","17","0.2","N/A","0.24","84.21"%,
"Vestnik Volgogradskogo Gosudarstvennogo Universiteta-Seriya 2-Yazykoznanie","VESTN VOLG GOS U-YAZ","1998-9911","2409-1979","LANGUAGE & LINGUISTICS - ESCI","100","0.2","N/A","0.24","98.41"%,
"Journal of Northwest Semitic Languages","J NORTHWEST SEMIT LA","0259-0131","0259-0131","LANGUAGE & LINGUISTICS - ESCI","26","0.2","N/A","0.23","4.17"%,
"Vestnik Tomskogo Gosudarstvennogo Universiteta Filologiya-Tomsk State University Journal of Philology","VESTN TOMSK U-FILOL","1998-6645","2310-5046","LANGUAGE & LINGUISTICS - ESCI","115","0.2","N/A","0.23","0"%,
"ROMANCE PHILOLOGY","ROMANCE PHILOL","0035-8002","2295-9017","LANGUAGE & LINGUISTICS - AHCI","99","0.2","N/A","0.22","0"%,
"Rasprave","RASPRAVE","1331-6745","1849-0379","LANGUAGE & LINGUISTICS - ESCI","77","0.2","N/A","0.21","98.06"%,
"Didactica-Lengua y Literatura","DIDACT-LENG LIT","1130-0531","1988-2548","LANGUAGE & LINGUISTICS - ESCI","58","0.2","N/A","0.19","84.78"%,
"English Studies at NBU","ENGL STUD NBU","2367-5705","2367-8704","LANGUAGE & LINGUISTICS - ESCI","15","0.2","N/A","0.19","100"%,
"Revista de Estudos da Linguagem","REV ESTUD LING","0104-0588","2237-2083","LANGUAGE & LINGUISTICS - ESCI","95","0.2","N/A","0.19","69.15"%,
"ZEITSCHRIFT FUR SLAWISTIK","Z SLAWISTIK","0044-3506","N/A","LANGUAGE & LINGUISTICS - AHCI","47","0.2","N/A","0.18","18.06"%,
"Revue Roumaine de Linguistique-Romanian Review of Linguistics","REV ROUM LINGUIST","0035-3957","0035-3957","LANGUAGE & LINGUISTICS - AHCI","78","0.2","N/A","0.17","0"%,
"Acta Germanica-German studies in Africa","ACTA GER","0065-1273","0065-1273","LANGUAGE & LINGUISTICS - ESCI","24","0.2","N/A","0.16","0"%,
"Jordan Journal of Modern Languages & Literature","JORD J MOD LANG LIT","1994-6953","2304-8069","LANGUAGE & LINGUISTICS - ESCI","34","0.2","N/A","0.16","0"%,
"DEUTSCHE SPRACHE","DEUT SPRACHE","0340-9341","1866-5233","LANGUAGE & LINGUISTICS - AHCI","87","0.2","N/A","0.15","0"%,
"Hermeneus","HERMENEUS","1139-7489","2530-609X","LANGUAGE & LINGUISTICS - ESCI","61","0.2","N/A","0.15","71.62"%,
"Lengua y Habla","LENG HABL","2244-811X","2244-811X","LANGUAGE & LINGUISTICS - ESCI","32","0.2","N/A","0.14","0"%,
"Linguistica Pragensia","LINGUIST PRAG","0862-8432","1805-9635","LANGUAGE & LINGUISTICS - ESCI","18","0.2","N/A","0.14","96.88"%,
"Baltic Journal of English Language Literature and Culture","BALT J ENGL LANG LIT","1691-9971","2501-0395","LANGUAGE & LINGUISTICS - ESCI","10","0.2","N/A","0.13","96.55"%,
"REVUE DE LINGUISTIQUE ROMANE","REV LINGUIST ROMAN","0035-1458","N/A","LANGUAGE & LINGUISTICS - AHCI","74","0.2","N/A","0.12","0"%,
"Filologicheskie Nauki-Nauchnye Doklady Vysshei Shkoly-Philological Sciences-Scientific Essays of Higher Education","FILOL NAUK NAUCH DOK","2310-4287","2310-4287","LANGUAGE & LINGUISTICS - ESCI","205","0.2","N/A","0.07","0"%,
"Linguistica e Filologia","LINGUIST FILOL","1594-6517","1594-6517","LANGUAGE & LINGUISTICS - ESCI","21","0.2","N/A","0.07","0"%,
"NEUPHILOLOGISCHE MITTEILUNGEN","NEUPHILOL MITT","0028-3754","N/A","LANGUAGE & LINGUISTICS - AHCI","160","0.2","N/A","0.06","58.33"%,
"Palaeohispanica-Revista sobre Lenguas y Culturas de la Hispania Antigua","PALEOHISPANICA","1578-5386","2603-7637","LANGUAGE & LINGUISTICS - ESCI","51","0.2","N/A","0.06","70"%,
"Slavia-Casopis pro Slovanskou Filologii","SLAVIA","0037-6736","0037-6736","LANGUAGE & LINGUISTICS - ESCI","44","0.2","N/A","0.06","0"%,
"Stilistica e Metrica Italiana","STILISTICA METR ITAL","1591-6693","1591-6693","LANGUAGE & LINGUISTICS - ESCI","8","0.2","N/A","0.02","0"%,
"Hrvatski Dijalektoloski Zbornik","HRVAT DIJALEKTOL ZB","0439-691X","2459-4849","LANGUAGE & LINGUISTICS - ESCI","18","0.2","N/A","0","97.14"%,
"Zeitschrift fur Katalanistik","Z KATALAN","0932-2221","N/A","LANGUAGE & LINGUISTICS - AHCI","23","0.1","N/A","1.14","0"%,
"RILCE-Revista de Filologia Hispanica","RILCE-REV FILOL HISP","0213-2370","2174-0917","LANGUAGE & LINGUISTICS - AHCI","121","0.1","N/A","0.92","97.1"%,
"Kritika Kultura","KRIT KULT","2094-6937","N/A","LANGUAGE & LINGUISTICS - AHCI","71","0.1","N/A","0.74","6.21"%,
"FORUM ITALICUM","FORUM ITALICUM","0014-5858","2168-989X","LANGUAGE & LINGUISTICS - AHCI","61","0.1","N/A","0.64","6.8"%,
"ESTUDIOS FILOLOGICOS","ESTUD FILOL-VALDIVIA","0071-1713","0717-6171","LANGUAGE & LINGUISTICS - AHCI","72","0.1","N/A","0.37","82.67"%,
"BEITRAGE ZUR GESCHICHTE DER DEUTSCHEN SPRACHE UND LITERATUR","BEITR GESCH DEUT SPR","0005-8076","1865-9373","LANGUAGE & LINGUISTICS - AHCI","71","0.1","N/A","0.32","11.11"%,
"Voprosy Leksikografii-Russian Journal of Lexicography","VOPR LEKSIKOGR","2227-4200","2311-3758","LANGUAGE & LINGUISTICS - ESCI","36","0.1","N/A","0.31","0"%,
"Journal of Language Literature and Culture","J LANG LIT CULT","2051-2856","2051-2864","LANGUAGE & LINGUISTICS - AHCI","16","0.1","N/A","0.3","3.03"%,
"COLLOQUIA GERMANICA","COLLOQ GERMANICA","0010-1338","0010-1338","LANGUAGE & LINGUISTICS - AHCI","38","0.1","N/A","0.29","0"%,
"European Journal of Scandinavian Studies","EUR J SCAND STUD","2191-9399","2191-9402","LANGUAGE & LINGUISTICS - AHCI","19","0.1","N/A","0.29","25"%,
"IBEROROMANIA","IBEROROMANIA","0019-0993","1865-9039","LANGUAGE & LINGUISTICS - AHCI","31","0.1","N/A","0.25","10.64"%,
"Linguistics of the Tibeto-Burman Area","LINGUIST TIBETO-BURM","0731-3500","2214-5907","LANGUAGE & LINGUISTICS - ESCI","66","0.1","N/A","0.24","0"%,
"Journal of Slavic Linguistics","J SLAV LINGUIST","1068-2090","1543-0391","LANGUAGE & LINGUISTICS - ESCI","69","0.1","N/A","0.23","0"%,
"Complutense Journal of English Studies","COMPLUT J ENGL STUD","2386-3935","2386-6624","LANGUAGE & LINGUISTICS - ESCI","24","0.1","N/A","0.22","82.5"%,
"INTERNATIONAL JOURNAL OF AMERICAN LINGUISTICS","INT J AM LINGUIST","0020-7071","1545-7001","LANGUAGE & LINGUISTICS - AHCI","409","0.1","N/A","0.22","0"%,
"International Journal of Chinese Linguistics","INT J CHIN LINGUIST","2213-8706","2213-8714","LANGUAGE & LINGUISTICS - ESCI","24","0.1","N/A","0.22","3.23"%,
"LINGUA E STILE","LINGUA STILE","0024-385X","0024-385X","LANGUAGE & LINGUISTICS - AHCI","63","0.1","N/A","0.21","0"%,
"NOWELE-North-Western European Language Evolution","NOWELE","0108-8416","2212-9715","LANGUAGE & LINGUISTICS - ESCI","31","0.1","N/A","0.19","6.06"%,
"Al-Arabiyya-Journal of the American Association of Teachers of Arabic","AL-ARABIYYA","0889-8731","2375-4036","LANGUAGE & LINGUISTICS - ESCI","30","0.1","N/A","0.17","0"%,
"Italica Belgradensia","ITAL BELGRADENSIA","0353-4766","2812-877X","LANGUAGE & LINGUISTICS - ESCI","4","0.1","N/A","0.17","100"%,
"Taiwan Journal of Linguistics","TAIWAN J LINGUIST","1729-4649","1994-2559","LANGUAGE & LINGUISTICS - ESCI","49","0.1","N/A","0.16","0"%,
"Caracol","CARACOL","2178-1702","2317-9651","LANGUAGE & LINGUISTICS - ESCI","14","0.1","N/A","0.15","0"%,
"Revista Argentina de Historiografia Linguistica","REV ARGENT HISTORIOG","1852-1495","1852-1495","LANGUAGE & LINGUISTICS - ESCI","10","0.1","N/A","0.14","0"%,
"Revista de Estudios Latinos","REV ESTUD LATINOS","2255-5056","2255-5056","LANGUAGE & LINGUISTICS - ESCI","14","0.1","N/A","0.14","0"%,
"Rivista Italiana di Filosofia del Linguaggio","RIV ITAL FILOS LINGU","2036-6728","2036-6728","LANGUAGE & LINGUISTICS - ESCI","42","0.1","N/A","0.13","0"%,
"Cadernos de Estudos Linguisticos","CAD ESTUD LINGUIST","0102-5767","2447-0686","LANGUAGE & LINGUISTICS - ESCI","61","0.1","N/A","0.12","85.29"%,
"Dialectologia","DIALECTOLOGIA","2013-2247","2013-2247","LANGUAGE & LINGUISTICS - ESCI","37","0.1","N/A","0.12","22.86"%,
"Journal of the International Network for Korean Language and Culture","J INT NETW KOR LANG","N/A","1738-2793","LANGUAGE & LINGUISTICS - ESCI","20","0.1","N/A","0.12","0"%,
"Linguistica y Literatura","LINGUIST LIT","0120-5587","2422-3174","LANGUAGE & LINGUISTICS - ESCI","42","0.1","N/A","0.12","91.87"%,
"Quaderns-Revista de Traduccio","QUADERNS","1138-5790","2014-9735","LANGUAGE & LINGUISTICS - ESCI","74","0.1","N/A","0.12","25"%,
"SPRACHWISSENSCHAFT","SPRACHWISSENSCHAFT","0344-8169","2567-6563","LANGUAGE & LINGUISTICS - AHCI","48","0.1","N/A","0.12","0"%,
"Turkic Languages","TURK LANG","1431-4983","1431-4983","LANGUAGE & LINGUISTICS - AHCI","56","0.1","N/A","0.12","0"%,
"Verba-Anuario Galego de Filoloxia","VERBA","0210-377X","2174-4017","LANGUAGE & LINGUISTICS - ESCI","97","0.1","N/A","0.12","100"%,
"AAA-ARBEITEN AUS ANGLISTIK UND AMERIKANISTIK","AAA-ARB ANGLIST AM","0171-5410","N/A","LANGUAGE & LINGUISTICS - AHCI","51","0.1","N/A","0.11","0"%,
"Cadernos de Traducao","CAD TRADUCAO","1414-526X","2175-7968","LANGUAGE & LINGUISTICS - ESCI","71","0.1","N/A","0.11","95.54"%,
"HISTORIOGRAPHIA LINGUISTICA","HIST LINGUIST","0302-5160","1569-9781","LANGUAGE & LINGUISTICS - AHCI","94","0.1","N/A","0.11","3.85"%,
"Signo y Sena-Revista del Instituto de Linguistica","SIGNO SENA","2314-2189","2314-2189","LANGUAGE & LINGUISTICS - ESCI","31","0.1","N/A","0.11","57.58"%,
"SKASE Journal of Theoretical Linguistics","SKASE J THEOR LING","N/A","1336-782X","LANGUAGE & LINGUISTICS - ESCI","53","0.1","N/A","0.11","0"%,
"Studii de Lingvistica","STUD LINGVIST","2248-2547","2284-5437","LANGUAGE & LINGUISTICS - ESCI","12","0.1","N/A","0.11","0"%,
"Concentric-Studies in Linguistics","CONCENTRIC-STUD LING","1810-7478","2589-5230","LANGUAGE & LINGUISTICS - ESCI","55","0.1","N/A","0.1","32.14"%,
"Sibirskii Filologicheskii Zhurnal","SIB FILOL ZHURNAL","1813-7083","1813-7083","LANGUAGE & LINGUISTICS - ESCI","116","0.1","N/A","0.1","0"%,
"Slovo a Slovesnost","SLOVO SLOVESNOST","0037-7031","N/A","LANGUAGE & LINGUISTICS - AHCI","53","0.1","N/A","0.1","0"%,
"Fluminensia","FLUMINENSIA","0353-4642","1848-9680","LANGUAGE & LINGUISTICS - ESCI","41","0.1","N/A","0.09","90"%,
"Lingue Antiche e Moderne","LINGUE ANTICHE MOD","2281-4841","2281-4841","LANGUAGE & LINGUISTICS - ESCI","3","0.1","N/A","0.09","0"%,
"Argumentation et Analyse du Discours","ARGUM ANAL DISCOURS","1565-8961","1565-8961","LANGUAGE & LINGUISTICS - ESCI","43","0.1","N/A","0.08","77.59"%,
"Linguas e Instrumentos Linguisticos","LING INSTRUM LINGUIS","1519-4906","1519-4906","LANGUAGE & LINGUISTICS - ESCI","19","0.1","N/A","0.08","79.12"%,
"MUTTERSPRACHE","MUTTERSPRACHE","0027-514X","N/A","LANGUAGE & LINGUISTICS - AHCI","41","0.1","N/A","0.08","0"%,
"Caplletra","CAPLLETRA","0214-8188","2386-7159","LANGUAGE & LINGUISTICS - ESCI","72","0.1","N/A","0.07","96.49"%,
"Gragoata-UFF","GRAGOATA-UFF","1413-9073","2358-4114","LANGUAGE & LINGUISTICS - ESCI","35","0.1","N/A","0.07","54.69"%,
"Yuyan Kexue-Linguistic Sciences","YUYAN KEXUE","1671-9484","1671-9484","LANGUAGE & LINGUISTICS - ESCI","54","0.1","N/A","0.07","0"%,
"African Journal of Rhetoric","AFR J RHETOR","1998-2054","1998-2054","LANGUAGE & LINGUISTICS - ESCI","17","0.1","N/A","0.06","0"%,
"Cuadernos de Rusistica Espanola","CUAD RUS ESP","1698-322X","2340-8146","LANGUAGE & LINGUISTICS - ESCI","11","0.1","N/A","0.06","0"%,
"FRANCAIS MODERNE","FRANCAIS MODERN","0015-9409","N/A","LANGUAGE & LINGUISTICS - AHCI","39","0.1","N/A","0.06","0"%,
"Revista da Anpoll","REV ANPOLL","1414-7564","1982-7830","LANGUAGE & LINGUISTICS - ESCI","23","0.1","N/A","0.06","91.82"%,
