"Journal Data Filtered By:  Selected Categories: HEALTH CARE SCIENCES & SERVICES;HEALTH POLICY & SERVICES;HEMATOLOGY Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"CLINICAL AND APPLIED THROMBOSIS-HEMOSTASIS","CLIN APPL THROMB-HEM","1076-0296","1938-2723","HEMATOLOGY - SCIE","3,477","2.9","Q3","0.51","92.42"%,
"Anemia","ANEMIA","2090-1267","2090-1275","HEMATOLOGY - ESCI","549","2.9","N/A","0.47","100"%,
"Current Hematologic Malignancy Reports","CURR HEMATOL MALIG R","1558-8211","1558-822X","HEMATOLOGY - SCIE","1,351","2.9","Q3","0.44","6.15"%,
"Healthcare","HEALTHCARE-BASEL","N/A","2227-9032","HEALTH CARE SCIENCES & SERVICES - SCIE","10,328","2.8","Q3","0.97","99.71"%,
"Healthcare","HEALTHCARE-BASEL","N/A","2227-9032","HEALTH POLICY & SERVICES - SSCI","10,328","2.8","Q2","0.97","99.71"%,
"JOURNAL OF AGING AND HEALTH","J AGING HEALTH","0898-2643","1552-6887","HEALTH POLICY & SERVICES - SSCI","4,548","2.8","Q2","0.87","10.15"%,
"BMC HEALTH SERVICES RESEARCH","BMC HEALTH SERV RES","N/A","1472-6963","HEALTH CARE SCIENCES & SERVICES - SCIE","33,962","2.8","Q3","0.85","99.72"%,
"Journal of Pediatric Health Care","J PEDIATR HEALTH CAR","0891-5245","1532-656X","HEALTH POLICY & SERVICES - SSCI","1,771","2.8","Q2","0.84","3.17"%,
"JOURNAL OF PALLIATIVE MEDICINE","J PALLIAT MED","1096-6218","1557-7740","HEALTH CARE SCIENCES & SERVICES - SCIE","8,011","2.8","Q3","0.7","4.73"%,
"Health Services Insights","HEALTH SERV INSIGHTS","1178-6329","1178-6329","HEALTH CARE SCIENCES & SERVICES - ESCI","693","2.8","N/A","0.67","95.9"%,
"Therapeutics and Clinical Risk Management","THER CLIN RISK MANAG","N/A","1178-203X","HEALTH CARE SCIENCES & SERVICES - SCIE","4,525","2.8","Q3","0.65","97.43"%,
"Expert Review of Hematology","EXPERT REV HEMATOL","1747-4086","1747-4094","HEMATOLOGY - SCIE","2,321","2.8","Q3","0.36","12.74"%,
"HEALTH PROMOTION INTERNATIONAL","HEALTH PROMOT INT","0957-4824","1460-2245","HEALTH POLICY & SERVICES - SSCI","5,752","2.7","Q3","0.87","19.42"%,
"JMIR Human Factors","JMIR HUM FACTORS","2292-9495","2292-9495","HEALTH CARE SCIENCES & SERVICES - ESCI","885","2.7","N/A","0.73","99.12"%,
"Journal of Patient-Reported Outcomes","J PATIENT-REP OUTCOM","N/A","2509-8020","HEALTH CARE SCIENCES & SERVICES - ESCI","1,296","2.7","N/A","0.72","100"%,
"Journal of Patient-Reported Outcomes","J PATIENT-REP OUTCOM","N/A","2509-8020","HEALTH POLICY & SERVICES - ESCI","1,296","2.7","N/A","0.72","100"%,
"BMJ Supportive & Palliative Care","BMJ SUPPORT PALLIAT","2045-435X","2045-4368","HEALTH CARE SCIENCES & SERVICES - SCIE","2,975","2.7","Q3","0.71","19.17"%,
"COMMUNITY MENTAL HEALTH JOURNAL","COMMUNITY MENT HLT J","0010-3853","1573-2789","HEALTH POLICY & SERVICES - SSCI","4,710","2.7","Q3","0.67","14.12"%,
"INTERNATIONAL JOURNAL OF HEALTH PLANNING AND MANAGEMENT","INT J HEALTH PLAN M","0749-6753","1099-1751","HEALTH POLICY & SERVICES - SSCI","2,774","2.7","Q3","0.63","10.65"%,
"Journal of Interprofessional Care","J INTERPROF CARE","1356-1820","1469-9567","HEALTH CARE SCIENCES & SERVICES - SCIE","4,217","2.7","Q3","0.63","19.17"%,
"Journal of Interprofessional Care","J INTERPROF CARE","1356-1820","1469-9567","HEALTH POLICY & SERVICES - SSCI","4,217","2.7","Q3","0.63","19.17"%,
"mHealth","MHEALTH","N/A","2306-9740","HEALTH CARE SCIENCES & SERVICES - ESCI","826","2.7","N/A","0.58","100"%,
"BMJ Leader","BMJ LEAD","N/A","2398-631X","HEALTH CARE SCIENCES & SERVICES - ESCI","348","2.7","N/A","0.51","21.77"%,
"LEUKEMIA RESEARCH","LEUKEMIA RES","0145-2126","1873-5835","HEMATOLOGY - SCIE","5,973","2.7","Q3","0.49","11.45"%,
"VOX SANGUINIS","VOX SANG","0042-9007","1423-0410","HEMATOLOGY - SCIE","3,777","2.7","Q3","0.46","12.96"%,
"JBI Evidence Synthesis","JBI EVID SYNTH","N/A","2689-8381","HEALTH CARE SCIENCES & SERVICES - ESCI","1,387","2.7","N/A","0.45","1.75"%,
"Clinical Lymphoma Myeloma & Leukemia","CL LYMPH MYELOM LEUK","2152-2650","2152-2669","HEMATOLOGY - SCIE","4,001","2.7","Q3","0.44","15.97"%,
"Administration and Policy in Mental Health and Mental Health Services Research","ADM POLICY MENT HLTH","0894-587X","1573-3289","HEALTH POLICY & SERVICES - SSCI","5,009","2.6","Q3","0.76","22.96"%,
"INTERNATIONAL JOURNAL FOR QUALITY IN HEALTH CARE","INT J QUAL HEALTH C","1353-4505","1464-3677","HEALTH CARE SCIENCES & SERVICES - SCIE","8,665","2.6","Q3","0.73","21.68"%,
"INTERNATIONAL JOURNAL FOR QUALITY IN HEALTH CARE","INT J QUAL HEALTH C","1353-4505","1464-3677","HEALTH POLICY & SERVICES - SSCI","8,665","2.6","Q3","0.73","21.68"%,
"EXPERIMENTAL HEMATOLOGY","EXP HEMATOL","0301-472X","1873-2399","HEMATOLOGY - SCIE","5,274","2.6","Q3","0.59","64.71"%,
"LEUKEMIA & LYMPHOMA","LEUKEMIA LYMPHOMA","1042-8194","1029-2403","HEMATOLOGY - SCIE","10,144","2.6","Q3","0.4","13"%,
"Turkish Journal of Hematology","TURK J HEMATOL","1300-7777","1308-5263","HEMATOLOGY - SCIE","663","2.6","Q3","0.3","98.94"%,
"HEALTH CARE MANAGEMENT REVIEW","HEALTH CARE MANAGE R","0361-6274","1550-5030","HEALTH POLICY & SERVICES - SSCI","1,689","2.5","Q3","1.14","7.69"%,
"HealthCare-The Journal of Delivery Science and Innovation","HEALTHCARE-J DEL SCI","2213-0764","2213-0772","HEALTH POLICY & SERVICES - SSCI","833","2.5","Q3","0.97","20.25"%,
"TEACHING AND LEARNING IN MEDICINE","TEACH LEARN MED","1040-1334","1532-8015","HEALTH CARE SCIENCES & SERVICES - SCIE","2,017","2.5","Q3","0.96","13.42"%,
"MEDICAL CARE RESEARCH AND REVIEW","MED CARE RES REV","1077-5587","1552-6801","HEALTH CARE SCIENCES & SERVICES - SCIE","2,845","2.5","Q3","0.86","6.22"%,
"MEDICAL CARE RESEARCH AND REVIEW","MED CARE RES REV","1077-5587","1552-6801","HEALTH POLICY & SERVICES - SSCI","2,845","2.5","Q3","0.86","6.22"%,
"Population Health Management","POPUL HEALTH MANAG","1942-7891","1942-7905","HEALTH CARE SCIENCES & SERVICES - SCIE","1,549","2.5","Q3","0.66","20"%,
"Palliative Medicine Reports","PALLIAT MED REP","2689-2820","2689-2820","HEALTH CARE SCIENCES & SERVICES - ESCI","145","2.5","N/A","0.36","100"%,
"JOURNAL OF MEDICAL ECONOMICS","J MED ECON","1369-6998","1941-837X","HEALTH CARE SCIENCES & SERVICES - SCIE","3,068","2.4","Q3","0.87","80.89"%,
"International Journal of Integrated Care","INT J INTEGR CARE","1568-4156","1568-4156","HEALTH CARE SCIENCES & SERVICES - SCIE","2,088","2.4","Q3","0.71","98.63"%,
"International Journal of Integrated Care","INT J INTEGR CARE","1568-4156","1568-4156","HEALTH POLICY & SERVICES - SSCI","2,088","2.4","Q3","0.71","98.63"%,
"Health Economics Review","HEALTH ECON REV","2191-1991","2191-1991","HEALTH POLICY & SERVICES - SSCI","1,111","2.4","Q3","0.69","100"%,
"Journal of Health Services Research & Policy","J HEALTH SERV RES PO","1355-8196","1758-1060","HEALTH POLICY & SERVICES - SSCI","2,471","2.4","Q3","0.69","38.74"%,
"Simulation in Healthcare-Journal of the Society for Simulation in Healthcare","SIMUL HEALTHC","1559-2332","1559-713X","HEALTH CARE SCIENCES & SERVICES - SCIE","2,104","2.4","Q3","0.65","7.92"%,
"International Journal of Health Economics and Management","INT J HEALTH ECON MA","2199-9023","2199-9031","HEALTH POLICY & SERVICES - SSCI","286","2.4","Q3","0.64","24.32"%,
"Informatics for Health & Social Care","INFORM HEALTH SOC CA","1753-8157","1753-8165","HEALTH CARE SCIENCES & SERVICES - SCIE","770","2.4","Q3","0.6","14.29"%,
"JOURNAL OF EVALUATION IN CLINICAL PRACTICE","J EVAL CLIN PRACT","1356-1294","1365-2753","HEALTH CARE SCIENCES & SERVICES - SCIE","5,767","2.4","Q3","0.58","15.95"%,
"HEMATOLOGY-ONCOLOGY CLINICS OF NORTH AMERICA","HEMATOL ONCOL CLIN N","0889-8588","1558-1977","HEMATOLOGY - SCIE","3,303","2.4","Q3","0.54","8.75"%,
"MICROCIRCULATION","MICROCIRCULATION","1073-9688","1549-8719","HEMATOLOGY - SCIE","2,734","2.4","Q3","0.51","22.5"%,
"ACTA HAEMATOLOGICA","ACTA HAEMATOL-BASEL","0001-5792","1421-9662","HEMATOLOGY - SCIE","2,242","2.4","Q3","0.48","11.28"%,
"JBI Evidence Implementation","JBI EVID IMPLEMENT","2691-3321","2691-3321","HEALTH CARE SCIENCES & SERVICES - SCIE","147","2.3","Q3","0.78","3.81"%,
"STATISTICAL METHODS IN MEDICAL RESEARCH","STAT METHODS MED RES","0962-2802","1477-0334","HEALTH CARE SCIENCES & SERVICES - SCIE","7,754","2.3","Q3","0.74","17.71"%,
"Cost Effectiveness and Resource Allocation","COST EFFECT RESOUR A","1478-7547","1478-7547","HEALTH POLICY & SERVICES - SSCI","1,020","2.3","Q3","0.7","100"%,
"Joint Commission Journal on Quality and Patient Safety","JT COMM J QUAL PATIE","1553-7250","1938-131X","HEALTH CARE SCIENCES & SERVICES - ESCI","2,360","2.3","N/A","0.7","15.6"%,
"Journal of Health Management","J HEALTH MANAG","0972-0634","0973-0729","HEALTH POLICY & SERVICES - ESCI","720","2.3","N/A","0.65","10.26"%,
"BLOOD CELLS MOLECULES AND DISEASES","BLOOD CELL MOL DIS","1079-9796","1096-0961","HEMATOLOGY - SCIE","3,274","2.3","Q4","0.55","12.03"%,
"Expert Review of Pharmacoeconomics & Outcomes Research","EXPERT REV PHARM OUT","1473-7167","1744-8379","HEALTH CARE SCIENCES & SERVICES - SCIE","2,485","2.3","Q3","0.55","20.48"%,
"Expert Review of Pharmacoeconomics & Outcomes Research","EXPERT REV PHARM OUT","1473-7167","1744-8379","HEALTH POLICY & SERVICES - SSCI","2,485","2.3","Q3","0.55","20.48"%,
"JOURNAL OF AMBULATORY CARE MANAGEMENT","J AMBUL CARE MANAG","0148-9917","1550-3267","HEALTH CARE SCIENCES & SERVICES - ESCI","802","2.3","N/A","0.35","9"%,
"Journal of Patient Safety","J PATIENT SAF","1549-8417","1549-8425","HEALTH CARE SCIENCES & SERVICES - SCIE","2,166","2.2","Q3","1.05","17.18"%,
"Journal of Patient Safety","J PATIENT SAF","1549-8417","1549-8425","HEALTH POLICY & SERVICES - SSCI","2,166","2.2","Q3","1.05","17.18"%,
"Palliative & Supportive Care","PALLIAT SUPPORT CARE","1478-9515","1478-9523","HEALTH POLICY & SERVICES - SSCI","2,830","2.2","Q3","0.89","22.56"%,
"JOURNAL OF SCHOOL HEALTH","J SCHOOL HEALTH","0022-4391","1746-1561","HEALTH CARE SCIENCES & SERVICES - SCIE","4,450","2.2","Q3","0.86","11.41"%,
"JMIR Formative Research","JMIR FORM RES","N/A","2561-326X","HEALTH CARE SCIENCES & SERVICES - ESCI","2,009","2.2","N/A","0.57","99.56"%,
"TRANSFUSION MEDICINE AND HEMOTHERAPY","TRANSFUS MED HEMOTH","1660-3796","1660-3818","HEMATOLOGY - SCIE","1,683","2.2","Q4","0.47","62.91"%,
"Blood Research","BLOOD RES","2287-979X","2288-0011","HEMATOLOGY - ESCI","645","2.2","N/A","0.3","91.73"%,
"SCANDINAVIAN JOURNAL OF PRIMARY HEALTH CARE","SCAND J PRIM HEALTH","0281-3432","1502-7724","HEALTH CARE SCIENCES & SERVICES - SCIE","1,745","2.1","Q3","0.88","94.19"%,
"International Journal of Healthcare Management","INT J HEALTHCARE MAN","2047-9700","2047-9719","HEALTH POLICY & SERVICES - ESCI","972","2.1","N/A","0.77","1.88"%,
"JAMIA Open","JAMIA OPEN","N/A","2574-2531","HEALTH CARE SCIENCES & SERVICES - ESCI","804","2.1","N/A","0.76","90.03"%,
"EUROPEAN JOURNAL OF CANCER CARE","EUR J CANCER CARE","0961-5423","1365-2354","HEALTH CARE SCIENCES & SERVICES - SCIE","5,067","2.1","Q3","0.75","79.02"%,
"HEALTH ECONOMICS","HEALTH ECON","1057-9230","1099-1050","HEALTH CARE SCIENCES & SERVICES - SCIE","7,908","2.1","Q3","0.74","24.31"%,
"HEALTH ECONOMICS","HEALTH ECON","1057-9230","1099-1050","HEALTH POLICY & SERVICES - SSCI","7,908","2.1","Q3","0.74","24.31"%,
"Operations Research for Health Care","OPER RES HEALTH CARE","2211-6923","2211-6923","HEALTH CARE SCIENCES & SERVICES - ESCI","715","2.1","N/A","0.67","15"%,
"Journal of Managed Care & Specialty Pharmacy","J MANAG CARE SPEC PH","2376-0540","2376-1032","HEALTH CARE SCIENCES & SERVICES - SCIE","2,603","2.1","Q3","0.64","0.89"%,
"Journal of Comparative Effectiveness Research","J COMP EFFECT RES","2042-6305","2042-6313","HEALTH CARE SCIENCES & SERVICES - SCIE","1,331","2.1","Q3","0.6","36.55"%,
"Patient-Related Outcome Measures","PATIENT-RELAT OUTCOM","1179-271X","1179-271X","HEALTH CARE SCIENCES & SERVICES - ESCI","773","2.1","N/A","0.6","100"%,
"ClinicoEconomics and Outcomes Research","CLINICOECONOMIC OUTC","1178-6981","1178-6981","HEALTH CARE SCIENCES & SERVICES - ESCI","1,305","2.1","N/A","0.55","97.18"%,
"BEST PRACTICE & RESEARCH CLINICAL HAEMATOLOGY","BEST PRACT RES CL HA","1521-6926","1532-1924","HEMATOLOGY - SCIE","1,429","2.1","Q4","0.53","5.07"%,
"Health Services Management Research","HEALTH SERV MANAG RE","0951-4848","1758-1044","HEALTH POLICY & SERVICES - ESCI","578","2.1","N/A","0.51","12.62"%,
"CLINICAL HEMORHEOLOGY AND MICROCIRCULATION","CLIN HEMORHEOL MICRO","1386-0291","1875-8622","HEMATOLOGY - SCIE","2,920","2.1","Q4","0.5","5.29"%,
"EASTERN MEDITERRANEAN HEALTH JOURNAL","E MEDITERR HEALTH J","1020-3397","1687-1634","HEALTH CARE SCIENCES & SERVICES - SCIE","3,409","2.1","Q3","0.46","98.43"%,
"EASTERN MEDITERRANEAN HEALTH JOURNAL","E MEDITERR HEALTH J","1020-3397","1687-1634","HEALTH POLICY & SERVICES - SSCI","3,409","2.1","Q3","0.46","98.43"%,
"INTERNATIONAL JOURNAL OF HEMATOLOGY","INT J HEMATOL","0925-5710","1865-3774","HEMATOLOGY - SCIE","4,970","2.1","Q4","0.43","4.34"%,
"Current Opinion in Supportive and Palliative Care","CURR OPIN SUPPORT PA","1751-4258","1751-4266","HEALTH CARE SCIENCES & SERVICES - SCIE","1,518","2.1","Q3","0.39","6.48"%,
"Hematology Transfusion and Cell Therapy","HEMATOL TRANSF CELL","2531-1379","2531-1379","HEMATOLOGY - ESCI","567","2.1","N/A","0.35","95.67"%,
"Chronic Wound Care Management and Research","CHRONIC WOUND CARE M","2324-481X","2324-481X","HEALTH CARE SCIENCES & SERVICES - ESCI","149","2.1","N/A","0.32","100"%,
"PSYCHOLOGY PUBLIC POLICY AND LAW","PSYCHOL PUBLIC POL L","1076-8971","1939-1528","HEALTH POLICY & SERVICES - SSCI","1,825","2","Q3","1.68","0.76"%,
"Annali di Igiene Medicina Preventiva e di Comunita","ANN IG MED PREV COMU","1120-9135","1120-9135","HEALTH CARE SCIENCES & SERVICES - ESCI","727","2","N/A","0.59","0"%,
"Pharmacoeconomics-Open","PHARMACOECON-OPEN","2509-4262","2509-4254","HEALTH CARE SCIENCES & SERVICES - ESCI","579","2","N/A","0.57","100"%,
"Pharmacoeconomics-Open","PHARMACOECON-OPEN","2509-4262","2509-4254","HEALTH POLICY & SERVICES - ESCI","579","2","N/A","0.57","100"%,
"BMJ Innovations","BMJ INNOV","2055-8074","2055-642X","HEALTH CARE SCIENCES & SERVICES - ESCI","495","2","N/A","0.52","32.42"%,
"Value in Health Regional Issues","VALUE HEALTH REG ISS","2212-1099","2212-1099","HEALTH CARE SCIENCES & SERVICES - ESCI","868","2","N/A","0.5","52.14"%,
"Value in Health Regional Issues","VALUE HEALTH REG ISS","2212-1099","2212-1099","HEALTH POLICY & SERVICES - ESCI","868","2","N/A","0.5","52.14"%,
"Journal of Blood Medicine","J BLOOD MED","1179-2736","1179-2736","HEMATOLOGY - ESCI","980","2","N/A","0.4","92.47"%,
"HEALTH CARE ANALYSIS","HEALTH CARE ANAL","1065-3058","1573-3394","HEALTH POLICY & SERVICES - SSCI","698","1.9","Q4","0.74","55.88"%,
"Journal of Health Care Chaplaincy","J HEALTH CARE CHAPL","0885-4726","1528-6916","HEALTH POLICY & SERVICES - ESCI","438","1.9","N/A","0.65","15.84"%,
"Gaceta Sanitaria","GAC SANIT","0213-9111","1578-1283","HEALTH CARE SCIENCES & SERVICES - SCIE","2,633","1.9","Q4","0.63","97.32"%,
"Gaceta Sanitaria","GAC SANIT","0213-9111","1578-1283","HEALTH POLICY & SERVICES - SSCI","2,633","1.9","Q4","0.63","97.32"%,
"Journal of Genetic Counseling","J GENET COUNS","1059-7700","1573-3599","HEALTH POLICY & SERVICES - SSCI","3,183","1.9","Q4","0.62","10.86"%,
"American Journal of Hospice & Palliative Medicine","AM J HOSP PALLIAT ME","1049-9091","1938-2715","HEALTH CARE SCIENCES & SERVICES - SCIE","3,634","1.9","Q4","0.57","6.49"%,
"JOURNAL OF BEHAVIORAL HEALTH SERVICES & RESEARCH","J BEHAV HEALTH SER R","1094-3412","1556-3308","HEALTH CARE SCIENCES & SERVICES - SCIE","1,532","1.9","Q4","0.55","10.14"%,
"JOURNAL OF BEHAVIORAL HEALTH SERVICES & RESEARCH","J BEHAV HEALTH SER R","1094-3412","1556-3308","HEALTH POLICY & SERVICES - SSCI","1,532","1.9","Q4","0.55","10.14"%,
"THERAPEUTIC APHERESIS AND DIALYSIS","THER APHER DIAL","1744-9979","1744-9987","HEMATOLOGY - SCIE","1,985","1.9","Q4","0.45","9.64"%,
"Hematology","HEMATOLOGY","1024-5332","1607-8454","HEMATOLOGY - SCIE","2,173","1.9","Q4","0.41","97.79"%,
"TRANSFUSION AND APHERESIS SCIENCE","TRANSFUS APHER SCI","1473-0502","1878-1683","HEMATOLOGY - SCIE","2,758","1.9","Q4","0.37","8.61"%,
"JOURNAL OF CONTINUING EDUCATION IN THE HEALTH PROFESSIONS","J CONTIN EDUC HEALTH","0894-1912","1554-558X","HEALTH CARE SCIENCES & SERVICES - SCIE","1,676","1.8","Q4","0.71","9.68"%,
"Policy Politics & Nursing Practice","POL POLIT NURS PRACT","1527-1544","1552-7468","HEALTH POLICY & SERVICES - ESCI","521","1.8","N/A","0.69","8.57"%,
"CAMBRIDGE QUARTERLY OF HEALTHCARE ETHICS","CAMB Q HEALTHC ETHIC","0963-1801","1469-2147","HEALTH CARE SCIENCES & SERVICES - SCIE","927","1.8","Q4","0.64","35.98"%,
"CAMBRIDGE QUARTERLY OF HEALTHCARE ETHICS","CAMB Q HEALTHC ETHIC","0963-1801","1469-2147","HEALTH POLICY & SERVICES - SSCI","927","1.8","Q4","0.64","35.98"%,
"JOURNAL OF HEALTHCARE MANAGEMENT","J HEALTHC MANAG","1096-9012","1944-7396","HEALTH POLICY & SERVICES - SSCI","804","1.8","Q4","0.64","6.33"%,
"Health Systems","HEALTH SYST","2047-6965","2047-6973","HEALTH POLICY & SERVICES - ESCI","355","1.8","N/A","0.6","21.84"%,
"Australian Health Review","AUST HEALTH REV","0156-5788","1449-8944","HEALTH CARE SCIENCES & SERVICES - SCIE","2,300","1.8","Q4","0.59","36.34"%,
"Australian Health Review","AUST HEALTH REV","0156-5788","1449-8944","HEALTH POLICY & SERVICES - SSCI","2,300","1.8","Q4","0.59","36.34"%,
"Health Economics Policy and Law","HEALTH ECON POLICY L","1744-1331","1744-134X","HEALTH POLICY & SERVICES - SSCI","809","1.7","Q4","0.91","42.59"%,
"Journal of Policy and Practice in Intellectual Disabilities","J POLICY PRACT INTEL","1741-1122","1741-1130","HEALTH POLICY & SERVICES - SSCI","977","1.7","Q4","0.7","25.86"%,
"Leadership in Health Services","LEADERSH HEALTH SERV","1751-1879","1751-1887","HEALTH POLICY & SERVICES - ESCI","702","1.7","N/A","0.64","13.79"%,
"Journal of Patient-Centered Research and Reviews","J PATIENT-CENTER RES","2330-068X","2330-0698","HEALTH CARE SCIENCES & SERVICES - ESCI","297","1.7","N/A","0.55","92.55"%,
"INQUIRY-THE JOURNAL OF HEALTH CARE ORGANIZATION PROVISION AND FINANCING","INQUIRY-J HEALTH CAR","0046-9580","1945-7243","HEALTH CARE SCIENCES & SERVICES - SCIE","1,570","1.7","Q4","0.52","91.59"%,
"INQUIRY-THE JOURNAL OF HEALTH CARE ORGANIZATION PROVISION AND FINANCING","INQUIRY-J HEALTH CAR","0046-9580","1945-7243","HEALTH POLICY & SERVICES - SSCI","1,570","1.7","Q4","0.52","91.59"%,
"JMIR Research Protocols","JMIR RES PROTOC","1929-0748","1929-0748","HEALTH CARE SCIENCES & SERVICES - ESCI","4,104","1.7","N/A","0.52","98.11"%,
"AIDS CARE-PSYCHOLOGICAL AND SOCIO-MEDICAL ASPECTS OF AIDS/HIV","AIDS CARE","0954-0121","1360-0451","HEALTH POLICY & SERVICES - SSCI","7,072","1.7","Q4","0.51","8.95"%,
"African Journal of Disability","AFR J DISABIL","2223-9170","2226-7220","HEALTH CARE SCIENCES & SERVICES - ESCI","575","1.7","N/A","0.48","93.14"%,
"JOURNAL OF PALLIATIVE CARE","J PALLIAT CARE","0825-8597","2369-5293","HEALTH CARE SCIENCES & SERVICES - SCIE","1,237","1.7","Q4","0.44","12.06"%,
"JOURNAL OF PALLIATIVE CARE","J PALLIAT CARE","0825-8597","2369-5293","HEALTH POLICY & SERVICES - SSCI","1,237","1.7","Q4","0.44","12.06"%,
"Geospatial Health","GEOSPATIAL HEALTH","1827-1987","1970-7096","HEALTH CARE SCIENCES & SERVICES - SCIE","909","1.7","Q4","0.42","99.24"%,
"MDM Policy & Practice","MDM POLICY PRACT","N/A","2381-4683","HEALTH CARE SCIENCES & SERVICES - ESCI","270","1.7","N/A","0.41","80.2"%,
"MDM Policy & Practice","MDM POLICY PRACT","N/A","2381-4683","HEALTH POLICY & SERVICES - ESCI","270","1.7","N/A","0.41","80.2"%,
"METHODS OF INFORMATION IN MEDICINE","METHOD INFORM MED","0026-1270","2511-705X","HEALTH CARE SCIENCES & SERVICES - SCIE","1,601","1.7","Q4","0.41","41.49"%,
"PEDIATRIC HEMATOLOGY AND ONCOLOGY","PEDIATR HEMAT ONCOL","0888-0018","1521-0669","HEMATOLOGY - SCIE","1,791","1.7","Q4","0.39","2.9"%,
"Journal of Health Research","J HEALTH RES","0857-4421","2586-940X","HEALTH CARE SCIENCES & SERVICES - ESCI","568","1.7","N/A","0.33","92.72"%,
"TRANSFUSION CLINIQUE ET BIOLOGIQUE","TRANSFUS CLIN BIOL","1246-7820","N/A","HEMATOLOGY - SCIE","700","1.7","Q4","0.29","8.39"%,
"Health Services Research and Managerial Epidemiology","HEALTH SERV RES MANA","2333-3928","2333-3928","HEALTH POLICY & SERVICES - ESCI","208","1.6","N/A","0.55","100"%,
"Drug Healthcare and Patient Safety","DRUG HEALTHC PATIENT","1179-1365","1179-1365","HEALTH CARE SCIENCES & SERVICES - ESCI","398","1.6","N/A","0.44","98.65"%,
"TECHNOLOGY AND HEALTH CARE","TECHNOL HEALTH CARE","0928-7329","1878-7401","HEALTH CARE SCIENCES & SERVICES - SCIE","1,991","1.6","Q4","0.38","14.99"%,
"Journal of Mental Health Policy and Economics","J MENT HEALTH POLICY","1091-4358","1099-176X","HEALTH POLICY & SERVICES - SSCI","506","1.6","Q4","0.37","0"%,
"Telemedicine Reports","TELEMED REP","N/A","2692-4366","HEALTH CARE SCIENCES & SERVICES - ESCI","67","1.5","N/A","0.54","98.53"%,
"Health Services and Outcomes Research Methodology","HEALTH SERV OUTCOME","1387-3741","1572-9400","HEALTH CARE SCIENCES & SERVICES - ESCI","599","1.5","N/A","0.53","17.78"%,
"JOURNAL OF CLINICAL APHERESIS","J CLIN APHERESIS","0733-2459","1098-1101","HEMATOLOGY - SCIE","1,444","1.5","Q4","0.46","11.16"%,
"INTERNATIONAL JOURNAL OF HEALTH CARE QUALITY ASSURANCE","INT J HEALTH CARE Q","0952-6862","1758-6542","HEALTH POLICY & SERVICES - ESCI","1,489","1.5","N/A","0.44","2.78"%,
"Journal of Patient Experience","J PATIENT EXPERIENCE","2374-3743","2374-3735","HEALTH CARE SCIENCES & SERVICES - ESCI","1,114","1.5","N/A","0.43","94.82"%,
"Journal of Patient Safety and Risk Management","J PATIENT SAF RISK M","2516-0435","2516-0443","HEALTH CARE SCIENCES & SERVICES - ESCI","173","1.5","N/A","0.41","10.34"%,
"Journal of Patient Safety and Risk Management","J PATIENT SAF RISK M","2516-0435","2516-0443","HEALTH POLICY & SERVICES - ESCI","173","1.5","N/A","0.41","10.34"%,
"Professional Case Management","PROF CASE MANAG","1932-8087","1932-8095","HEALTH CARE SCIENCES & SERVICES - ESCI","346","1.5","N/A","0.4","1.09"%,
"TRANSFUSION MEDICINE","TRANSFUSION MED","0958-7578","1365-3148","HEMATOLOGY - SCIE","1,367","1.5","Q4","0.3","14.14"%,
"Journal of Clinical and Experimental Hematopathology","J CLIN EXP HEMATOP","1346-4280","1880-9952","HEMATOLOGY - ESCI","490","1.5","N/A","0.29","94.9"%,
"American Health and Drug Benefits","AM HEALTH DRUG BENEF","1942-2962","1942-2970","HEALTH CARE SCIENCES & SERVICES - SCIE","927","1.4","Q4","0.77","0"%,
"American Health and Drug Benefits","AM HEALTH DRUG BENEF","1942-2962","1942-2970","HEALTH POLICY & SERVICES - SSCI","927","1.4","Q4","0.77","0"%,
"MEDICAL HISTORY","MED HIST","0025-7273","2048-8343","HEALTH CARE SCIENCES & SERVICES - SCIE","882","1.4","Q4","0.58","33.93"%,
"Journal of Health Organization and Management","J HEALTH ORGAN MANAG","1477-7266","1758-7247","HEALTH POLICY & SERVICES - SSCI","1,368","1.4","Q4","0.52","26.17"%,
"International Journal of Human Rights in Health Care","INT J HUM RIGHTS HEA","2056-4902","2056-4902","HEALTH POLICY & SERVICES - ESCI","321","1.4","N/A","0.47","2.76"%,
"HOME HEALTH CARE SERVICES QUARTERLY","HOME HEALTH CARE SER","0162-1424","1545-0856","HEALTH POLICY & SERVICES - ESCI","421","1.4","N/A","0.45","15.87"%,
"BMJ Open Quality","BMJ OPEN QUAL","N/A","2399-6641","HEALTH CARE SCIENCES & SERVICES - ESCI","1,208","1.4","N/A","0.43","98.78"%,
"AMERICAN JOURNAL OF MEDICAL QUALITY","AM J MED QUAL","1062-8606","1555-824X","HEALTH CARE SCIENCES & SERVICES - SCIE","1,595","1.4","Q4","0.39","5.52"%,
"JOURNAL OF HEALTH CARE FOR THE POOR AND UNDERSERVED","J HEALTH CARE POOR U","1049-2089","1548-6869","HEALTH POLICY & SERVICES - SSCI","3,900","1.4","Q4","0.35","0.23"%,
