"Journal Data Filtered By:  Selected Categories: PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH;QUANTUM SCIENCE & TECHNOLOGY Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"INFECTION CONTROL AND HOSPITAL EPIDEMIOLOGY","INFECT CONT HOSP EP","0899-823X","1559-6834","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","11,762","4.5","Q2","0.81","28.36"%,
"PALLIATIVE MEDICINE","PALLIATIVE MED","0269-2163","1477-030X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","7,994","4.4","Q2","1.17","44.64"%,
"Advanced Quantum Technologies","ADV QUANTUM TECHNOL","N/A","2511-9044","QUANTUM SCIENCE & TECHNOLOGY - SCIE","1,477","4.4","Q2","1.14","26.64"%,
"AIDS AND BEHAVIOR","AIDS BEHAV","1090-7165","1573-3254","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","14,277","4.4","Q2","1.08","18.67"%,
"Public Health Research & Practice","PUBLIC HEALTH RES PR","2204-2091","2204-2091","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","788","4.4","N/A","1.03","99.07"%,
"EUROPEAN JOURNAL OF PUBLIC HEALTH","EUR J PUBLIC HEALTH","1101-1262","1464-360X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","9,982","4.4","Q2","0.87","54.9"%,
"EUROPEAN JOURNAL OF PUBLIC HEALTH","EUR J PUBLIC HEALTH","1101-1262","1464-360X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","9,982","4.4","Q2","0.87","54.9"%,
"Health Promotion Perspectives","HEALTH PROMOT PERSPE","2228-6497","2228-6497","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","1,085","4.4","N/A","0.82","97.48"%,
"International Perspectives on Sexual and Reproductive Health","INT PERSPECT SEX R H","1944-0391","1944-0405","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","761","4.4","Q2","0.58","0"%,
"Osong Public Health and Research Perspectives","OSONG PUBLIC HEALTH","2210-9099","2233-6052","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","1,092","4.3","N/A","1.66","100"%,
"CANADIAN JOURNAL OF PUBLIC HEALTH-REVUE CANADIENNE DE SANTE PUBLIQUE","CAN J PUBLIC HEALTH","0008-4263","1920-7476","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","4,246","4.3","Q2","0.83","30.06"%,
"HEALTH EDUCATION & BEHAVIOR","HEALTH EDUC BEHAV","1090-1981","1552-6127","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","5,939","4.2","Q2","1.07","9.73"%,
"DRUG SAFETY","DRUG SAFETY","0114-5916","1179-1942","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","6,838","4.2","Q2","1.02","48.92"%,
"EPIDEMIOLOGY AND INFECTION","EPIDEMIOL INFECT","0950-2688","1469-4409","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","11,457","4.2","Q2","0.85","100"%,
"ENVIRONMENTAL GEOCHEMISTRY AND HEALTH","ENVIRON GEOCHEM HLTH","0269-4042","1573-2983","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","9,065","4.2","Q2","0.84","9.51"%,
"JOURNAL OF SAFETY RESEARCH","J SAFETY RES","0022-4375","1879-1247","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","5,897","4.1","Q2","1.33","7.89"%,
"Health Systems & Reform","HEALTH SYST REFORM","2328-8604","2328-8620","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","795","4.1","Q2","1.21","92.86"%,
"World Medical & Health Policy","WORLD MED HEALTH POL","1948-4682","1948-4682","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","620","4.1","N/A","0.83","15.15"%,
"Advances in Public Health","ADV PUBLIC HLTH","2356-6868","2314-7784","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","448","4.1","N/A","0.77","97.47"%,
"JMIR Serious Games","JMIR SERIOUS GAMES","2291-9279","2291-9279","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","1,398","4","Q2","0.92","99.66"%,
"Global Health-Science and Practice","GLOB HEALTH-SCI PRAC","2169-575X","2169-575X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","1,922","4","Q2","0.64","98.44"%,
"Global Health-Science and Practice","GLOB HEALTH-SCI PRAC","2169-575X","2169-575X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","1,922","4","Q2","0.64","98.44"%,
"Research in Social & Administrative Pharmacy","RES SOC ADMIN PHARM","1551-7411","1934-8150","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","4,750","3.9","Q2","1.48","10.9"%,
"Clinical Epidemiology","CLIN EPIDEMIOL","1179-1349","1179-1349","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","5,570","3.9","Q2","1.15","97.25"%,
"Journal of Racial and Ethnic Health Disparities","J RACIAL ETHN HEALTH","2197-3792","2196-8837","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","4,130","3.9","Q2","1","9.42"%,
"Digital Health","DIGIT HEALTH","2055-2076","2055-2076","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","1,662","3.9","Q2","0.94","88.11"%,
"Digital Health","DIGIT HEALTH","2055-2076","2055-2076","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","1,662","3.9","Q2","0.94","88.11"%,
"DIABETES EDUCATOR","DIABETES EDUCATOR","0145-7217","1554-6063","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","2,286","3.9","Q2","0.65","0"%,
"Nepal Journal of Epidemiology","NEPAL J EPIDEMIOL","2091-0800","2091-0800","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","263","3.9","N/A","0.63","94.74"%,
"REVIEWS ON ENVIRONMENTAL HEALTH","REV ENVIRON HEALTH","0048-7554","2191-0308","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","2,303","3.9","Q2","0.48","14.75"%,
"RISK ANALYSIS","RISK ANAL","0272-4332","1539-6924","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","12,530","3.8","Q2","1.24","22.85"%,
"PSYCHIATRIC SERVICES","PSYCHIAT SERV","1075-2730","1557-9700","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","13,042","3.8","Q2","1.11","0.16"%,
"PSYCHIATRIC SERVICES","PSYCHIAT SERV","1075-2730","1557-9700","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","13,042","3.8","Q2","1.11","0.16"%,
"INJURY PREVENTION","INJURY PREV","1353-8047","1475-5785","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","4,593","3.8","Q2","1.01","23.69"%,
"INJURY PREVENTION","INJURY PREV","1353-8047","1475-5785","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","4,593","3.8","Q2","1.01","23.69"%,
"Psychology Health & Medicine","PSYCHOL HEALTH MED","1354-8506","1465-3966","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","5,402","3.8","Q2","0.98","9.43"%,
"Psychology Health & Medicine","PSYCHOL HEALTH MED","1354-8506","1465-3966","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","5,402","3.8","Q2","0.98","9.43"%,
"JOURNAL OF PUBLIC HEALTH POLICY","J PUBLIC HEALTH POL","0197-5897","1745-655X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","1,511","3.8","Q2","0.95","18.38"%,
"JOURNAL OF PUBLIC HEALTH POLICY","J PUBLIC HEALTH POL","0197-5897","1745-655X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","1,511","3.8","Q2","0.95","18.38"%,
"CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION","CANCER EPIDEM BIOMAR","1055-9965","1538-7755","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","21,437","3.8","Q2","0.94","10.16"%,
"Epidemiology and Health","EPIDEMIOL HEALTH","2092-7193","2092-7193","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","2,220","3.8","Q2","0.94","99.25"%,
"Evolution Medicine and Public Health","EVOL MED PUBLIC HLTH","N/A","2050-6201","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","926","3.7","Q2","0.8","96.26"%,
"JOURNAL OF THE EGYPTIAN PUBLIC HEALTH ASSOCIATION","J EGYPT PUBLIC HEAL","N/A","2090-262X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","684","3.7","N/A","0.76","100"%,
"Tobacco Induced Diseases","TOB INDUC DIS","1617-9625","1617-9625","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","1,597","3.7","Q2","0.63","98.85"%,
"Tobacco Induced Diseases","TOB INDUC DIS","1617-9625","1617-9625","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","1,597","3.7","Q2","0.63","98.85"%,
"Health and Human Rights","HEALTH HUM RIGHTS","N/A","2150-4113","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","1,050","3.7","Q2","0.5","0"%,
"Translational Behavioral Medicine","TRANSL BEHAV MED","1869-6716","1613-9860","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","3,630","3.6","Q2","0.92","17.43"%,
"Translational Behavioral Medicine","TRANSL BEHAV MED","1869-6716","1613-9860","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","3,630","3.6","Q2","0.92","17.43"%,
"Journal of Transport & Health","J TRANSP HEALTH","2214-1405","N/A","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","3,713","3.6","Q2","0.85","22.41"%,
"Conflict and Health","CONFL HEALTH","1752-1505","1752-1505","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","1,689","3.6","Q2","0.83","98.64"%,
"Conflict and Health","CONFL HEALTH","1752-1505","1752-1505","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","1,689","3.6","Q2","0.83","98.64"%,
"Environmental Epidemiology","ENVIRON EPIDEMIOL","N/A","2474-7882","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","764","3.6","N/A","0.69","97.83"%,
"INDOOR AND BUILT ENVIRONMENT","INDOOR BUILT ENVIRON","1420-326X","1423-0070","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","3,715","3.6","Q2","0.54","6.83"%,
"PATIENT EDUCATION AND COUNSELING","PATIENT EDUC COUNS","0738-3991","1873-5134","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","17,696","3.5","Q2","1.2","23.25"%,
"JOURNAL OF WOMENS HEALTH","J WOMENS HEALTH","1540-9996","1931-843X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","11,255","3.5","Q2","1.11","10.23"%,
"JOURNAL OF WOMENS HEALTH","J WOMENS HEALTH","1540-9996","1931-843X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","11,255","3.5","Q2","1.11","10.23"%,
"PREVENTION SCIENCE","PREV SCI","1389-4986","1573-6695","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","5,746","3.5","Q2","1.04","17.82"%,
"QUALITY OF LIFE RESEARCH","QUAL LIFE RES","0962-9343","1573-2649","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","21,482","3.5","Q2","1.01","39.56"%,
"QUALITY OF LIFE RESEARCH","QUAL LIFE RES","0962-9343","1573-2649","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","21,482","3.5","Q2","1.01","39.56"%,
"Games for Health Journal","GAMES HEALTH J","2161-783X","2161-7856","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","1,413","3.5","Q2","0.98","1.97"%,
"Health & Justice","HEAL JUSTICE","N/A","2194-7899","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","535","3.5","N/A","0.97","100"%,
"Infection Disease & Health","INFECT DIS HEALTH","2468-0451","2468-0451","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","507","3.5","N/A","0.93","12.5"%,
"CLASSICAL AND QUANTUM GRAVITY","CLASSICAL QUANT GRAV","0264-9381","1361-6382","QUANTUM SCIENCE & TECHNOLOGY - SCIE","25,133","3.5","Q3","0.92","17.75"%,
"Safety and Health at Work","SAF HEALTH WORK-KR","2093-7911","2093-7997","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","2,170","3.5","Q2","0.92","93.81"%,
"Safety and Health at Work","SAF HEALTH WORK-KR","2093-7911","2093-7997","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","2,170","3.5","Q2","0.92","93.81"%,
"AMERICAN JOURNAL OF INDUSTRIAL MEDICINE","AM J IND MED","0271-3586","1097-0274","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","6,527","3.5","Q2","0.76","9.12"%,
"AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH","AUST NZ J PUBL HEAL","1326-0200","1753-6405","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","4,740","3.5","Q2","0.72","82.21"%,
"AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH","AUST NZ J PUBL HEAL","1326-0200","1753-6405","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","4,740","3.5","Q2","0.72","82.21"%,
"BIOMEDICAL AND ENVIRONMENTAL SCIENCES","BIOMED ENVIRON SCI","0895-3988","2214-0190","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","3,289","3.5","Q2","0.46","0"%,
"Pathogens and Global Health","PATHOG GLOB HEALTH","2047-7724","2047-7732","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","1,872","3.4","Q2","0.9","10.68"%,
"Spatial and Spatio-Temporal Epidemiology","SPAT SPATIO-TEMPORAL","1877-5845","1877-5853","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","874","3.4","N/A","0.89","20.41"%,
"Reproductive Health","REPROD HEALTH","N/A","1742-4755","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","6,949","3.4","Q2","0.87","99.54"%,
"Reproductive Health","REPROD HEALTH","N/A","1742-4755","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","6,949","3.4","Q2","0.87","99.54"%,
"SCANDINAVIAN JOURNAL OF PUBLIC HEALTH","SCAND J PUBLIC HEALT","1403-4948","1651-1905","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","7,572","3.4","Q2","0.84","38.48"%,
"SCANDINAVIAN JOURNAL OF PUBLIC HEALTH","SCAND J PUBLIC HEALT","1403-4948","1651-1905","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","7,572","3.4","Q2","0.84","38.48"%,
"AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE","AM J TROP MED HYG","0002-9637","1476-1645","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","24,592","3.3","Q2","1","33.11"%,
"PSYCHOLOGY & HEALTH","PSYCHOL HEALTH","0887-0446","1476-8321","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","7,574","3.3","Q2","0.95","20.9"%,
"JOURNAL OF PUBLIC HEALTH MANAGEMENT AND PRACTICE","J PUBLIC HEALTH MAN","1078-4659","1550-5022","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","3,064","3.3","Q2","0.82","20.09"%,
"Population Health Metrics","POPUL HEALTH METR","1478-7954","1478-7954","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","1,840","3.3","Q2","0.82","100"%,
"PUBLIC HEALTH REPORTS","PUBLIC HEALTH REP","0033-3549","1468-2877","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","8,174","3.3","Q2","0.81","4.18"%,
"PUBLIC HEALTH REPORTS","PUBLIC HEALTH REP","0033-3549","1468-2877","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","8,174","3.3","Q2","0.81","4.18"%,
"Global Public Health","GLOB PUBLIC HEALTH","1744-1692","1744-1706","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","3,786","3.3","Q2","0.76","27.83"%,
"Archives of Public Health","ARCH PUBLIC HEALTH","0778-7367","2049-3258","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","3,017","3.3","Q2","0.71","99.65"%,
"Archives of Public Health","ARCH PUBLIC HEALTH","0778-7367","2049-3258","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","3,017","3.3","Q2","0.71","99.65"%,
"Current Epidemiology Reports","CURR EPIDEMIOL REP","N/A","2196-2995","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","1,325","3.3","Q2","0.71","27.78"%,
"Health Security","HEALTH SECUR","2326-5094","2326-5108","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","879","3.3","Q2","0.7","28.72"%,
"TROPICAL MEDICINE & INTERNATIONAL HEALTH","TROP MED INT HEALTH","1360-2276","1365-3156","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","8,071","3.3","Q2","0.62","22.7"%,
"WOMENS HEALTH ISSUES","WOMEN HEALTH ISS","1049-3867","1878-4321","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","3,285","3.2","Q2","1.12","12.92"%,
"PUBLIC HEALTH NUTRITION","PUBLIC HEALTH NUTR","1368-9800","1475-2727","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","20,705","3.2","Q3","0.9","40.45"%,
"HEALTH EXPECTATIONS","HEALTH EXPECT","1369-6513","1369-7625","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","5,807","3.2","Q3","0.89","66.41"%,
"HEALTH EXPECTATIONS","HEALTH EXPECT","1369-6513","1369-7625","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","5,807","3.2","Q2","0.89","66.41"%,
"JOURNAL OF OCCUPATIONAL AND ENVIRONMENTAL MEDICINE","J OCCUP ENVIRON MED","1076-2752","1536-5948","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","9,290","3.2","Q3","0.73","18.07"%,
"ETHNICITY & DISEASE","ETHNIC DIS","1049-510X","1945-0826","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","3,150","3.2","Q3","0.69","0"%,
"INTERNATIONAL JOURNAL OF ENVIRONMENTAL HEALTH RESEARCH","INT J ENVIRON HEAL R","0960-3123","1369-1619","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","2,737","3.2","Q3","0.66","7.47"%,
"Parasite Epidemiology and Control","PARASITE EPIDEM CONT","2405-6731","2405-6731","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","603","3.2","N/A","0.64","97.74"%,
"INTERNATIONAL JOURNAL OF TECHNOLOGY ASSESSMENT IN HEALTH CARE","INT J TECHNOL ASSESS","0266-4623","1471-6348","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","2,714","3.2","Q3","0.53","35.48"%,
"ETHNICITY & HEALTH","ETHNIC HEALTH","1355-7858","1465-3419","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","2,506","3.1","Q3","1.26","5.37"%,
"AMERICAN JOURNAL OF COMMUNITY PSYCHOLOGY","AM J COMMUN PSYCHOL","0091-0562","1573-2770","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","7,895","3.1","Q2","1.07","12.45"%,
"Tropical Diseases Travel Medicine and Vaccines","TROP DIS TRAVEL MED","2055-0936","2055-0936","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","419","3.1","N/A","0.74","100"%,
"Journal of Physical Activity & Health","J PHYS ACT HEALTH","1543-3080","1543-5474","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","6,171","3.1","Q2","0.72","2.49"%,
"Asian Pacific Journal of Tropical Medicine","ASIAN PAC J TROP MED","1995-7645","2352-4146","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","3,958","3.1","Q3","0.69","98.82"%,
"Occupational Health Science","OCCUP HEALTH SCI","2367-0134","2367-0142","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","284","3.1","N/A","0.47","19.18"%,
"MEDICAL CARE","MED CARE","0025-7079","1537-1948","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","22,103","3","Q3","1","14.52"%,
"BMC International Health and Human Rights","BMC INT HEALTH HUM R","N/A","1472-698X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","1,497","3","Q2","0.86","100"%,
"Stigma and Health","STIGMA HEALTH","2376-6972","2376-6964","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","1,078","3","N/A","0.85","0"%,
"INTERNATIONAL ARCHIVES OF OCCUPATIONAL AND ENVIRONMENTAL HEALTH","INT ARCH OCC ENV HEA","0340-0131","1432-1246","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","5,844","3","Q3","0.77","44.69"%,
"OPTICAL AND QUANTUM ELECTRONICS","OPT QUANT ELECTRON","0306-8919","1572-817X","QUANTUM SCIENCE & TECHNOLOGY - SCIE","8,969","3","Q3","0.77","4.44"%,
"Journal of Occupational Medicine and Toxicology","J OCCUP MED TOXICOL","1745-6673","1745-6673","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","1,383","3","Q3","0.71","100"%,
"JOURNAL OF OCCUPATIONAL HEALTH","J OCCUP HEALTH","1341-9145","1348-9585","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","2,839","3","Q3","0.65","78.71"%,
"ACS Chemical Health & Safety","ACS CHEM HEALTH SAFE","N/A","1878-0504","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","296","3","N/A","0.62","5.04"%,
"GMS Hygiene and Infection Control","GMS HYG INFECT CONTR","2196-5226","2196-5226","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","483","3","N/A","0.6","0"%,
"SOCIOLOGY OF HEALTH & ILLNESS","SOCIOL HEALTH ILL","0141-9889","1467-9566","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","5,573","2.9","Q2","0.98","36.08"%,
"Health Promotion and Chronic Disease Prevention in Canada-Research Policy and Practice","HEALTH PROMOT CHRON","2368-738X","2368-738X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","945","2.9","Q3","0.74","86.96"%,
"Annals of Global Health","ANN GLOB HEALTH","2214-9996","2214-9996","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","2,604","2.9","Q3","0.66","96.76"%,
"JOURNAL OF MEDICAL SCREENING","J MED SCREEN","0969-1413","1475-5793","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","1,306","2.9","Q3","0.52","29.63"%,
"JOURNAL OF RELIGION & HEALTH","J RELIG HEALTH","0022-4197","1573-6571","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","5,083","2.8","Q2","3.13","15.35"%,
"PAEDIATRIC AND PERINATAL EPIDEMIOLOGY","PAEDIATR PERINAT EP","0269-5022","1365-3016","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","3,933","2.8","Q3","1.02","22.63"%,
"Critical Public Health","CRIT PUBLIC HEALTH","0958-1596","1469-3682","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","1,834","2.8","Q2","0.86","27"%,
"Preventive Medicine Reports","PREV MED REP","N/A","2211-3355","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","4,918","2.8","Q3","0.74","92.39"%,
"Cadernos de Saude Publica","CAD SAUDE PUBLICA","0102-311X","1678-4464","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","7,175","2.8","Q3","0.61","93.44"%,
"Cadernos de Saude Publica","CAD SAUDE PUBLICA","0102-311X","1678-4464","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","7,175","2.8","Q2","0.61","93.44"%,
"REVISTA DE SAUDE PUBLICA","REV SAUDE PUBL","0034-8910","1518-8787","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","5,426","2.8","Q3","0.59","94.82"%,
"REVISTA DE SAUDE PUBLICA","REV SAUDE PUBL","0034-8910","1518-8787","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","5,426","2.8","Q2","0.59","94.82"%,
"HEALTH PROMOTION INTERNATIONAL","HEALTH PROMOT INT","0957-4824","1460-2245","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","5,752","2.7","Q3","0.87","19.42"%,
"HEALTH PROMOTION INTERNATIONAL","HEALTH PROMOT INT","0957-4824","1460-2245","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","5,752","2.7","Q3","0.87","19.42"%,
"Disaster Medicine and Public Health Preparedness","DISASTER MED PUBLIC","1935-7893","1938-744X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","4,045","2.7","Q3","0.72","36.89"%,
"Disaster Medicine and Public Health Preparedness","DISASTER MED PUBLIC","1935-7893","1938-744X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","4,045","2.7","Q3","0.72","36.89"%,
"Health Equity","HEALTH EQUITY","N/A","2473-1242","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","1,165","2.7","N/A","0.69","99.28"%,
"Journal of Family and Community Medicine","J FAM COMMUNITY MED","2230-8229","2229-340X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","910","2.7","N/A","0.68","0"%,
