"Journal Data Filtered By:  Selected Categories: PSYCHOLOGY, MULTIDISCIPLINARY;PSYCHOLOGY, PSYCHOANALYSIS;PSYCHOLOGY, SOCIAL;PUBLIC ADMINISTRATION Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Emerging Adulthood","EMERG ADULTHOOD","2167-6968","2167-6984","PSYCHOLOGY, SOCIAL - SSCI","1,601","2.6","Q3","0.79","7.67"%,
"Journal of Public Affairs","J PUBLIC AFF","1472-3891","1479-1854","PUBLIC ADMINISTRATION - ESCI","2,652","2.6","N/A","0.78","3.6"%,
"NEW IDEAS IN PSYCHOLOGY","NEW IDEAS PSYCHOL","0732-118X","1873-3522","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,388","2.6","Q2","0.76","14.38"%,
"CREATIVITY RESEARCH JOURNAL","CREATIVITY RES J","1040-0419","1532-6934","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","4,090","2.6","Q2","0.75","11.04"%,
"Behavioral Sciences","BEHAV SCI-BASEL","N/A","2076-328X","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","3,166","2.6","Q2","0.73","99.89"%,
"Data & Policy","DATA POLICY","N/A","2632-3249","PUBLIC ADMINISTRATION - ESCI","148","2.6","N/A","0.57","98.75"%,
"LAW AND HUMAN BEHAVIOR","LAW HUMAN BEHAV","0147-7307","1573-661X","PSYCHOLOGY, SOCIAL - SSCI","3,598","2.5","Q3","2.26","0"%,
"International Review of Social Psychology","INT REV SOC PSYCHOL","2397-8570","2397-8570","PSYCHOLOGY, SOCIAL - SSCI","650","2.5","Q3","0.94","100"%,
"PUBLIC MONEY & MANAGEMENT","PUBLIC MONEY MANAGE","0954-0962","1467-9302","PUBLIC ADMINISTRATION - SSCI","2,108","2.5","Q3","0.89","23.93"%,
"Collabra-Psychology","COLLABRA-PSYCHOL","2474-7394","2474-7394","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","935","2.5","Q2","0.81","99"%,
"CANADIAN JOURNAL OF BEHAVIOURAL SCIENCE-REVUE CANADIENNE DES SCIENCES DU COMPORTEMENT","CAN J BEHAV SCI","0008-400X","1879-2669","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","2,033","2.5","Q2","0.8","0"%,
"Journal of Public Procurement","J PUBLIC PROCUR","1535-0118","2150-6930","PUBLIC ADMINISTRATION - ESCI","420","2.5","N/A","0.75","5.26"%,
"JOURNAL OF APPLIED SOCIAL PSYCHOLOGY","J APPL SOC PSYCHOL","0021-9029","1559-1816","PSYCHOLOGY, SOCIAL - SSCI","10,497","2.5","Q3","0.71","26.84"%,
"Judgment and Decision Making","JUDGM DECIS MAK","1930-2975","1930-2975","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","3,215","2.5","Q2","0.69","0"%,
"PUBLIC ADMINISTRATION AND DEVELOPMENT","PUBLIC ADMIN DEVELOP","0271-2075","1099-162X","PUBLIC ADMINISTRATION - SSCI","1,107","2.5","Q3","0.67","8.57"%,
"JOURNAL OF REPRODUCTIVE AND INFANT PSYCHOLOGY","J REPROD INFANT PSYC","0264-6838","1469-672X","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,877","2.5","Q2","0.65","9.27"%,
"JOURNAL OF GENERAL PSYCHOLOGY","J GEN PSYCHOL","0022-1309","1940-0888","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,643","2.5","Q2","0.64","0"%,
"Psychology of Religion and Spirituality","PSYCHOL RELIG SPIRIT","1941-1022","1943-1562","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,697","2.4","Q2","3.69","0"%,
"Journal of Diversity in Higher Education","J DIVERS HIGH EDUC","1938-8926","1938-8934","PSYCHOLOGY, SOCIAL - SSCI","1,627","2.4","Q3","1.24","0"%,
"Journal of Public Policy","J PUBLIC POLICY","0143-814X","1469-7815","PUBLIC ADMINISTRATION - SSCI","1,316","2.4","Q3","1.23","40.87"%,
"European Journal of Psychology Open","EUR J PSYCHOL OPEN","2673-8627","2673-8627","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","34","2.4","Q2","0.78","95.83"%,
"JOURNAL OF GAMBLING STUDIES","J GAMBL STUD","1050-5350","1573-3602","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","3,155","2.4","Q2","0.78","30.56"%,
"ASIAN JOURNAL OF SOCIAL PSYCHOLOGY","ASIAN J SOC PSYCHOL","1367-2223","1467-839X","PSYCHOLOGY, SOCIAL - SSCI","1,578","2.4","Q3","0.59","11.18"%,
"BASIC AND APPLIED SOCIAL PSYCHOLOGY","BASIC APPL SOC PSYCH","0197-3533","1532-4834","PSYCHOLOGY, SOCIAL - SSCI","2,780","2.4","Q3","0.52","11.48"%,
"LEGAL AND CRIMINOLOGICAL PSYCHOLOGY","LEGAL CRIMINOL PSYCH","1355-3259","2044-8333","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","925","2.3","Q3","1.42","34.48"%,
"ADMINISTRATION & SOCIETY","ADMIN SOC","0095-3997","1552-3039","PUBLIC ADMINISTRATION - SSCI","2,507","2.3","Q3","1.02","18.84"%,
"INTERNATIONAL REVIEW OF ADMINISTRATIVE SCIENCES","INT REV ADM SCI","0020-8523","1461-7226","PUBLIC ADMINISTRATION - SSCI","2,123","2.3","Q3","0.98","19.21"%,
"JOURNAL OF COMMUNITY PSYCHOLOGY","J COMMUNITY PSYCHOL","0090-4392","1520-6629","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","5,068","2.3","Q3","0.82","7.05"%,
"Journal of Pacific Rim Psychology","J PAC RIM PSYCHOL","1834-4909","1834-4909","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","440","2.3","Q3","0.67","90.48"%,
"Social Justice Research","SOC JUSTICE RES","0885-7466","1573-6725","PSYCHOLOGY, SOCIAL - SSCI","1,589","2.3","Q3","0.65","40.98"%,
"Revista Iberoamericana de Psicologia y Salud","REV IBEROAM PSICOL S","2171-2069","1989-9246","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","132","2.3","N/A","0.64","82.76"%,
"Spanish Journal of Psychology","SPAN J PSYCHOL","1138-7416","1988-2904","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","2,282","2.3","Q3","0.63","18.6"%,
"Psychology & Sexuality","PSYCHOL SEX","1941-9899","1941-9902","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","999","2.3","Q3","0.62","7.3"%,
"PSYCHOLOGICAL REPORTS","PSYCHOL REP","0033-2941","1558-691X","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","8,930","2.3","Q3","0.59","5.61"%,
"International Journal for the Psychology of Religion","INT J PSYCHOL RELIG","1050-8619","1532-7582","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,039","2.2","Q3","2.73","10.67"%,
"Policy Studies","POLICY STUD-UK","0144-2872","1470-1006","PUBLIC ADMINISTRATION - SSCI","1,137","2.2","Q3","0.87","21.79"%,
"AUSTRALIAN JOURNAL OF PUBLIC ADMINISTRATION","AUST J PUBL ADMIN","0313-6647","1467-8500","PUBLIC ADMINISTRATION - SSCI","1,351","2.2","Q3","0.78","21.53"%,
"DISCOURSE & SOCIETY","DISCOURSE SOC","0957-9265","1460-3624","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","2,507","2.2","Q3","0.73","25.64"%,
"Psychology Learning and Teaching-PLAT","PSYCHOL LEARN TEACH-","1475-7257","2057-3022","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","368","2.2","N/A","0.54","34.92"%,
"Review of Policy Research","REV POLICY RES","1541-132X","1541-1338","PUBLIC ADMINISTRATION - SSCI","1,292","2.1","Q3","0.96","18.98"%,
"JOURNAL OF LANGUAGE AND SOCIAL PSYCHOLOGY","J LANG SOC PSYCHOL","0261-927X","1552-6526","PSYCHOLOGY, SOCIAL - SSCI","2,407","2.1","Q3","0.91","15.75"%,
"WOMEN & THERAPY","WOMEN THER","0270-3149","1541-0315","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","724","2.1","Q3","0.72","1.37"%,
"JOURNAL OF NONVERBAL BEHAVIOR","J NONVERBAL BEHAV","0191-5886","1573-3653","PSYCHOLOGY, SOCIAL - SSCI","1,928","2.1","Q3","0.7","34.52"%,
"SCANDINAVIAN JOURNAL OF PSYCHOLOGY","SCAND J PSYCHOL","0036-5564","1467-9450","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","3,722","2.1","Q3","0.66","28.38"%,
"JOURNAL OF SOCIAL PSYCHOLOGY","J SOC PSYCHOL","0022-4545","1940-1183","PSYCHOLOGY, SOCIAL - SSCI","4,548","2.1","Q3","0.65","7.42"%,
"BioPsychoSocial Medicine","BIOPSYCHOSOC MED","1751-0759","1751-0759","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","775","2.1","Q3","0.59","100"%,
"JOURNAL OF PSYCHOSOCIAL ONCOLOGY","J PSYCHOSOC ONCOL","0734-7332","1540-7586","PSYCHOLOGY, SOCIAL - SSCI","1,637","2.1","Q3","0.57","6.1"%,
"Identity-An International Journal of Theory and Research","IDENTITY","1528-3488","1532-706X","PSYCHOLOGY, SOCIAL - ESCI","742","2.1","N/A","0.55","22.97"%,
"Journal of Social and Political Psychology","J SOC POLIT PSYCHOL","N/A","2195-3325","PSYCHOLOGY, SOCIAL - ESCI","820","2.1","N/A","0.54","97.5"%,
"PSYCHOLOGY PUBLIC POLICY AND LAW","PSYCHOL PUBLIC POL L","1076-8971","1939-1528","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,825","2","Q3","1.68","0.76"%,
"JOURNAL OF SOCIAL POLICY","J SOC POLICY","0047-2794","1469-7823","PUBLIC ADMINISTRATION - SSCI","2,384","2","Q4","1.05","45.13"%,
"ETHICS & BEHAVIOR","ETHICS BEHAV","1050-8422","1532-7019","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,242","2","Q3","0.7","5.2"%,
"Health Psychology Report","HEALTH PSYCHOL REP","2353-4184","2353-5571","PSYCHOLOGY, SOCIAL - ESCI","342","2","N/A","0.66","100"%,
"Review of Philosophy and Psychology","REV PHILOS PSYCHOL","1878-5158","1878-5166","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","1,051","2","N/A","0.64","46.08"%,
"OMEGA-JOURNAL OF DEATH AND DYING","OMEGA-J DEATH DYING","0030-2228","1541-3764","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","2,718","2","Q3","0.6","10.6"%,
"Self and Identity","SELF IDENTITY","1529-8868","1529-8876","PSYCHOLOGY, SOCIAL - SSCI","3,220","2","Q4","0.57","10.06"%,
"PSYCHOLOGICA BELGICA","PSYCHOL BELG","0033-2879","0033-2879","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","778","2","Q3","0.47","100"%,
"ANNEE PSYCHOLOGIQUE","ANN PSYCHOL","0003-5033","1955-2580","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","438","2","Q3","0.18","0"%,
"JOURNAL OF EMOTIONAL AND BEHAVIORAL DISORDERS","J EMOT BEHAV DISORD","1063-4266","1538-4799","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,156","1.9","Q3","0.79","1.15"%,
"LOCAL GOVERNMENT STUDIES","LOCAL GOV STUD","0300-3930","1743-9388","PUBLIC ADMINISTRATION - SSCI","1,452","1.9","Q4","0.69","21.5"%,
"Psicologia Educativa","PSICOL EDUC","1135-755X","2174-0526","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","413","1.9","Q3","0.63","97.01"%,
"Public Organization Review","PUBLIC ORGAN REV","1566-7170","1573-7098","PUBLIC ADMINISTRATION - ESCI","778","1.9","N/A","0.6","18.48"%,
"AUSTRALIAN PSYCHOLOGIST","AUST PSYCHOL","0005-0067","1742-9544","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,830","1.9","Q3","0.58","4.29"%,
"SOCIAL COGNITION","SOC COGNITION","0278-016X","N/A","PSYCHOLOGY, SOCIAL - SSCI","3,056","1.9","Q4","0.48","0"%,
"SOUTH AFRICAN JOURNAL OF PSYCHOLOGY","S AFR J PSYCHOL","0081-2463","2078-208X","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,168","1.9","Q3","0.43","13.92"%,
"INTERNATIONAL JOURNAL OF PUBLIC ADMINISTRATION","INT J PUBLIC ADMIN","0190-0692","1532-4265","PUBLIC ADMINISTRATION - ESCI","2,676","1.8","N/A","0.79","8.33"%,
"Social Psychology","SOC PSYCHOL-GERMANY","1864-9335","2151-2590","PSYCHOLOGY, SOCIAL - SSCI","1,604","1.8","Q4","0.66","18.87"%,
"Zeitschrift fur Psychologie-Journal of Psychology","Z PSYCHOL","2190-8370","2151-2604","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,242","1.8","Q3","0.66","35.71"%,
"Translational Issues in Psychological Science","TRANSL ISS PSYCH SCI","2332-2136","2332-2179","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","786","1.8","N/A","0.63","0"%,
"Journal of Theoretical Social Psychology","J THEOR SOC PSYCHOL","N/A","2475-0387","PSYCHOLOGY, SOCIAL - ESCI","209","1.8","N/A","0.6","56.25"%,
"International Journal of Public Leadership","INT J PUBLIC LEADERS","2056-4929","2042-8642","PUBLIC ADMINISTRATION - ESCI","210","1.8","N/A","0.58","2.86"%,
"International Journal of Social Psychology","INT J SOC PSYCHOL","0213-4748","1579-3680","PSYCHOLOGY, SOCIAL - SSCI","120","1.8","Q4","0.48","2.74"%,
"DREAMING","DREAMING","1053-0797","1573-3351","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","723","1.8","Q3","0.47","0"%,
"Journal of Media Psychology-Theories Methods and Applications","J MEDIA PSYCHOL-GER","1864-1105","2151-2388","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","863","1.7","Q3","0.73","8.16"%,
"Anales de Psicologia","AN PSICOL-SPAIN","0212-9728","1695-2294","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","2,249","1.7","Q3","0.54","93.26"%,
"AIDS CARE-PSYCHOLOGICAL AND SOCIO-MEDICAL ASPECTS OF AIDS/HIV","AIDS CARE","0954-0121","1360-0451","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","7,072","1.7","Q3","0.51","8.95"%,
"JOURNAL OF HUMANISTIC PSYCHOLOGY","J HUMANIST PSYCHOL","0022-1678","1552-650X","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,518","1.7","Q3","0.49","8.65"%,
"JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY","J SOC CLIN PSYCHOL","0736-7236","N/A","PSYCHOLOGY, SOCIAL - SSCI","4,103","1.7","Q4","0.43","0"%,
"Aloma-Revista de Psicologia Ciencies de l Educacio i de l Esport","ALOMA","1138-3194","2339-9694","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","155","1.7","N/A","0.3","55.32"%,
"Social Influence","SOC INFLUENCE","1553-4510","1553-4529","PSYCHOLOGY, SOCIAL - SSCI","698","1.7","Q4","0.28","60"%,
"Papers on Social Representations","PAP SOC REPRESENT","1021-5573","1819-3978","PSYCHOLOGY, SOCIAL - ESCI","253","1.7","N/A","0.24","0"%,
"DEVIANT BEHAVIOR","DEVIANT BEHAV","0163-9625","1521-0456","PSYCHOLOGY, SOCIAL - SSCI","2,529","1.6","Q4","0.62","7.28"%,
"PERSONAL RELATIONSHIPS","PERS RELATIONSHIP","1350-4126","1475-6811","PSYCHOLOGY, SOCIAL - SSCI","3,083","1.6","Q4","0.61","8.16"%,
"Nonprofit Policy Forum","NONPROFIT POLICY FOR","2194-6035","2154-3348","PUBLIC ADMINISTRATION - ESCI","256","1.6","N/A","0.6","93.55"%,
"Public Integrity","PUBLIC INTEGR","1099-9922","1558-0989","PUBLIC ADMINISTRATION - ESCI","679","1.6","N/A","0.57","10.22"%,
"Behavior and Social Issues","BEHAV SOC ISSUES","1064-9506","2376-6786","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","355","1.6","N/A","0.46","6.1"%,
"JOURNAL OF GENETIC PSYCHOLOGY","J GENET PSYCHOL","0022-1325","1940-0896","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,584","1.6","Q3","0.46","1.52"%,
"PsyCh Journal","PSYCH J","2046-0252","2046-0260","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","730","1.6","Q3","0.44","10.4"%,
"CULTURE & PSYCHOLOGY","CULT PSYCHOL","1354-067X","1461-7056","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,034","1.6","Q3","0.39","15.76"%,
"Empirical Studies of the Arts","EMPIR STUD ARTS","0276-2374","1541-4493","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","572","1.5","Q3","2.96","9.23"%,
"Critical Policy Studies","CRIT POLICY STUD","1946-0171","1946-018X","PUBLIC ADMINISTRATION - SSCI","828","1.5","Q4","0.75","34.82"%,
"Asian American Journal of Psychology","ASIAN AM J PSYCHOL","1948-1985","1948-1993","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,176","1.5","Q3","0.66","0"%,
"Evolutionary Psychological Science","EVOL PSYCHOL SCI","N/A","2198-9885","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","432","1.5","N/A","0.6","16.54"%,
"Decision-Washington","DECISION-WASHINGTON","2325-9965","2325-9973","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","360","1.5","N/A","0.54","3.95"%,
"KOLNER ZEITSCHRIFT FUR SOZIOLOGIE UND SOZIALPSYCHOLOGIE","KOLNER Z SOZIOL SOZ","0023-2653","1861-891X","PSYCHOLOGY, SOCIAL - SSCI","886","1.5","Q4","0.52","87.16"%,
"PROFESSIONAL PSYCHOLOGY-RESEARCH AND PRACTICE","PROF PSYCHOL-RES PR","0735-7028","1939-1323","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","4,028","1.5","Q3","0.49","0"%,
"CONTEMPORARY ECONOMIC POLICY","CONTEMP ECON POLICY","1074-3529","1465-7287","PUBLIC ADMINISTRATION - SSCI","1,258","1.5","Q4","0.47","13.16"%,
"Revista de Administracao Publica","REV ADM PUBL-RIO JAN","0034-7612","1982-3134","PUBLIC ADMINISTRATION - ESCI","644","1.5","N/A","0.47","99.52"%,
"Analyses of Social Issues and Public Policy","ANAL SOC ISS PUB POL","1529-7489","1530-2415","PSYCHOLOGY, SOCIAL - SSCI","865","1.5","Q4","0.43","15.71"%,
"Cogent Psychology","COGENT PSYCHOL","2331-1908","2331-1908","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","1,023","1.5","N/A","0.38","95.91"%,
"Acta Psychologica Sinica","ACTA PSYCHOL SIN","0439-755X","N/A","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","2,338","1.5","N/A","0.32","2.77"%,
"PSYCHOLOGY CRIME & LAW","PSYCHOL CRIME LAW","1068-316X","1477-2744","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,888","1.4","Q3","0.94","17.39"%,
"JOURNAL OF COMPARATIVE PSYCHOLOGY","J COMP PSYCHOL","0735-7036","1939-2087","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","2,866","1.4","Q3","0.72","0"%,
"Journal of Individual Differences","J INDIVID DIFFER","1614-0001","2151-2299","PSYCHOLOGY, SOCIAL - SSCI","932","1.4","Q4","0.55","10.47"%,
"Journal of Trust Research","J TRUST RES","2151-5581","2151-559X","PSYCHOLOGY, SOCIAL - ESCI","315","1.4","N/A","0.55","39.13"%,
"LATERALITY","LATERALITY","1357-650X","1464-0678","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,074","1.4","Q3","0.51","17.14"%,
"PHILOSOPHICAL PSYCHOLOGY","PHILOS PSYCHOL","0951-5089","1465-394X","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,565","1.4","Q3","0.5","20.55"%,
"Public Administration and Policy-An Asia-Pacific Journal","PUBLIC ADMIN POLICY","1727-2645","2517-679X","PUBLIC ADMINISTRATION - ESCI","111","1.4","N/A","0.47","91.3"%,
"Psicologia-Reflexao e Critica","PSICOL-REFLEX CRIT","0102-7972","1678-7153","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","888","1.4","Q3","0.42","98.97"%,
"JOURNAL FOR THE THEORY OF SOCIAL BEHAVIOUR","J THEOR SOC BEHAV","0021-8308","1468-5914","PSYCHOLOGY, SOCIAL - SSCI","1,569","1.4","Q4","0.39","23.48"%,
"Public Works Management & Policy","PUBLIC WORKS MANAG P","1087-724X","1552-7549","PUBLIC ADMINISTRATION - ESCI","399","1.4","N/A","0.36","11.43"%,
"HISPANIC JOURNAL OF BEHAVIORAL SCIENCES","HISPANIC J BEHAV SCI","0739-9863","1552-6364","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,590","1.4","Q3","0.32","3.64"%,
"Archive for the Psychology of Religion-Archiv fur Religionspsychologie","ARCH PSYCHOL RELIG","0084-6724","1573-6121","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","309","1.3","Q4","1.6","7.84"%,
"HUMOR-INTERNATIONAL JOURNAL OF HUMOR RESEARCH","HUMOR","0933-1719","1613-3722","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","943","1.3","Q4","0.91","14.94"%,
"Psychiatry Psychology and Law","PSYCHIAT PSYCHOL LAW","1321-8719","1934-1687","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","948","1.3","Q4","0.59","10.82"%,
"Journal of Theoretical and Philosophical Psychology","J THEOR PHILOS PSYCH","1068-8471","2151-3341","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","332","1.3","N/A","0.56","0"%,
"PSYCHOLOGICAL RECORD","PSYCHOL REC","0033-2933","2163-3452","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,617","1.3","Q4","0.4","8.33"%,
"Human Arenas","HUMAN ARENAS","2522-5790","2522-5804","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","276","1.3","N/A","0.37","20.26"%,
"SOCIAL BEHAVIOR AND PERSONALITY","SOC BEHAV PERSONAL","0301-2212","1179-6391","PSYCHOLOGY, SOCIAL - SSCI","4,636","1.3","Q4","0.32","4.47"%,
"PSYCHOLOGICAL STUDIES","PSYCHOL STUD","0033-2968","0974-9861","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","643","1.3","N/A","0.31","5.71"%,
"AMERICAN JOURNAL OF PSYCHOLOGY","AM J PSYCHOL","0002-9556","1939-8298","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","3,442","1.3","Q4","0.3","0"%,
"INTERNATIONAL JOURNAL OF PSYCHOANALYSIS","INT J PSYCHOANAL","0020-7578","1745-8315","PSYCHOLOGY, PSYCHOANALYSIS - SSCI","2,860","1.2","Q1","1.18","4.67"%,
"JOURNAL OF THE AMERICAN PSYCHOANALYTIC ASSOCIATION","J AM PSYCHOANAL ASS","0003-0651","1941-2460","PSYCHOLOGY, PSYCHOANALYSIS - SSCI","1,189","1.2","Q1","0.95","0.89"%,
"Human Service Organizations Management Leadership & Governance","HUM SERV ORG MANAGE","2330-3131","2330-314X","PUBLIC ADMINISTRATION - SSCI","510","1.2","Q4","0.6","7.53"%,
"THEORY & PSYCHOLOGY","THEOR PSYCHOL","0959-3543","1461-7447","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,477","1.2","Q4","0.44","18.09"%,
"Peace and Conflict-Journal of Peace Psychology","PEACE CONFL","1078-1919","1532-7949","PSYCHOLOGY, SOCIAL - ESCI","895","1.2","N/A","0.43","0.56"%,
"International Social Security Review","INT SOC SECUR REV","0020-871X","1468-246X","PUBLIC ADMINISTRATION - ESCI","386","1.2","N/A","0.41","10.91"%,
"PSYCHOLOGISCHE RUNDSCHAU","PSYCHOL RUNDSCH","0033-3042","2190-6238","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","256","1.2","Q4","0.39","25"%,
"Psihologija","PSIHOLOGIJA","0048-5705","N/A","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","370","1.2","Q4","0.34","98.59"%,
"Journal of Psychology in Africa","J PSYCHOL AFR","1433-0237","1815-5626","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,089","1.2","Q4","0.31","0.36"%,
"STUDIA PSYCHOLOGICA","STUD PSYCHOL","0039-3320","2585-8815","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","435","1.2","Q4","0.29","100"%,
"PSYCHOANALYTIC PSYCHOLOGY","PSYCHOANAL PSYCHOL","0736-9735","1939-1331","PSYCHOLOGY, PSYCHOANALYSIS - SSCI","934","1.1","Q1","1.3","0"%,
"Journal of Prevention & Intervention in the Community","J PREV INTERV COMMUN","1085-2352","1540-7330","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","611","1.1","N/A","0.38","2.13"%,
"NISPAcee Journal of Public Administration and Policy","NISPACEE J PUBLIC AD","1337-9038","1338-4309","PUBLIC ADMINISTRATION - ESCI","153","1.1","N/A","0.37","100"%,
"Psychology and Developing Societies","PSYCHOL DEV SOC","0971-3336","0973-0761","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","270","1.1","N/A","0.35","10.53"%,
"Psyecology-Bilingual Journal of Environmental Psychology-Revista Bilingue de Psicologia Ambiental","PSYECOLOGY","2171-1976","1989-9386","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","186","1.1","N/A","0.33","1.96"%,
"MILITARY PSYCHOLOGY","MIL PSYCHOL","0899-5605","1532-7876","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,367","1.1","Q4","0.32","12.73"%,
"International Journal of Psychological Research","INT J PSYCHOL RES","2011-7922","2011-2084","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","711","1.1","Q4","0.31","98.31"%,
"Papeles del Psicologo","PAPEL PSICOL","0214-7823","1886-1415","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","590","1.1","N/A","0.31","96.88"%,
"BULLETIN OF THE MENNINGER CLINIC","B MENNINGER CLIN","0025-9284","1943-2828","PSYCHOLOGY, PSYCHOANALYSIS - SSCI","540","1","Q2","1.18","0"%,
"Ecopsychology","ECOPSYCHOLOGY","1942-9347","1942-9347","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","642","1","N/A","0.55","5.32"%,
"Journal of Public and Nonprofit Affairs","J PUBLIC NONPROFIT A","2381-3717","2381-3717","PUBLIC ADMINISTRATION - ESCI","140","1","N/A","0.54","95"%,
"International Journal of Play","INT J PLAY","2159-4937","2159-4953","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","229","1","N/A","0.51","20"%,
"Transylvanian Review of Administrative Sciences","TRANSYLV REV ADM SCI","1842-2845","2247-8310","PUBLIC ADMINISTRATION - SSCI","326","1","Q4","0.37","91.3"%,
"CANADIAN PUBLIC ADMINISTRATION-ADMINISTRATION PUBLIQUE DU CANADA","CAN PUBLIC ADMIN","0008-4840","1754-7121","PUBLIC ADMINISTRATION - SSCI","529","1","Q4","0.32","3.7"%,
"REVISTA LATINOAMERICANA DE PSICOLOGIA","REV LAT AM PSICOL","0120-0534","0120-0534","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","636","1","Q4","0.29","66.67"%,
"Current Issues in Personality Psychology","CURR ISS PERSONAL PS","2353-4192","2353-561X","PSYCHOLOGY, SOCIAL - ESCI","192","1","N/A","0.22","100"%,
"China Nonprofit Review","CHINA NONPROFIT REV","1876-5092","1876-5149","PUBLIC ADMINISTRATION - ESCI","35","1","N/A","0.09","0"%,
