"Journal Data Filtered By:  Selected Categories: RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING;REGIONAL & URBAN PLANNING;REHABILITATION Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Radiology Research and Practice","RADIOL RES PRACT","2090-1941","2090-195X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","336","2.7","N/A","0.68","96.49"%,
"Urban Design International","URBAN DES INT","1357-5317","1468-4519","REGIONAL & URBAN PLANNING - SSCI","968","2.6","Q3","1.92","12.09"%,
"AMERICAN JOURNAL OF SPEECH-LANGUAGE PATHOLOGY","AM J SPEECH-LANG PAT","1058-0360","1558-9110","REHABILITATION - SCIE","4,593","2.6","Q2","1.33","7.04"%,
"AMERICAN JOURNAL OF SPEECH-LANGUAGE PATHOLOGY","AM J SPEECH-LANG PAT","1058-0360","1558-9110","REHABILITATION - SSCI","4,593","2.6","Q1","1.33","7.04"%,
"JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH","J SPEECH LANG HEAR R","1092-4388","1558-9102","REHABILITATION - SCIE","12,118","2.6","Q2","1.23","10.85"%,
"JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH","J SPEECH LANG HEAR R","1092-4388","1558-9102","REHABILITATION - SSCI","12,118","2.6","Q1","1.23","10.85"%,
"INTERNATIONAL JOURNAL OF RADIATION BIOLOGY","INT J RADIAT BIOL","0955-3002","1362-3095","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","6,356","2.6","Q3","0.8","13.32"%,
"Radiography","RADIOGRAPHY","1078-8174","1532-2831","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","2,263","2.6","N/A","0.76","18.65"%,
"ANNALS OF NUCLEAR MEDICINE","ANN NUCL MED","0914-7187","1864-6433","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2,968","2.6","Q3","0.71","18.21"%,
"CLINICAL RADIOLOGY","CLIN RADIOL","0009-9260","1365-229X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","8,265","2.6","Q3","0.71","6.26"%,
"PET Clinics","PET CLIN","1556-8598","1559-7814","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","873","2.6","N/A","0.71","6.33"%,
"Research in Autism Spectrum Disorders","RES AUTISM SPECT DIS","1750-9467","1878-0237","REHABILITATION - SSCI","5,261","2.5","Q1","1.05","16.04"%,
"Journal of Mental Health Research in Intellectual Disabilities","J MENT HEALTH RES IN","1931-5864","1931-5872","REHABILITATION - SSCI","537","2.5","Q1","0.99","18.31"%,
"RESEARCH AND PRACTICE FOR PERSONS WITH SEVERE DISABILITIES","RES PRACT PERS SEV D","1540-7969","2169-2408","REHABILITATION - SSCI","844","2.5","Q1","0.99","1.75"%,
"JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY","J ELECTROMYOGR KINES","1050-6411","1873-5711","REHABILITATION - SCIE","6,258","2.5","Q2","0.86","13.98"%,
"MAGNETIC RESONANCE IMAGING","MAGN RESON IMAGING","0730-725X","1873-5894","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","8,503","2.5","Q3","0.75","17.4"%,
"SOCIETY & NATURAL RESOURCES","SOC NATUR RESOUR","0894-1920","1521-0723","REGIONAL & URBAN PLANNING - SSCI","4,554","2.5","Q3","0.75","17.63"%,
"American Journal of Nuclear Medicine and Molecular Imaging","AM J NUCL MED MOLEC","2160-8407","2160-8407","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","826","2.5","N/A","0.72","0"%,
"Journal of Innovative Optical Health Sciences","J INNOV OPT HEAL SCI","1793-5458","1793-7205","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","972","2.5","Q3","0.64","99.48"%,
"JOURNAL OF URBAN PLANNING AND DEVELOPMENT","J URBAN PLAN DEV","0733-9488","1943-5444","REGIONAL & URBAN PLANNING - SSCI","2,304","2.5","Q3","0.62","2.01"%,
"Dose-Response","DOSE-RESPONSE","1559-3258","1559-3258","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2,226","2.5","Q3","0.55","92.19"%,
"World Journal of Radiology","WORLD J RADIOL","1949-8470","1949-8470","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","1,466","2.5","N/A","0.54","100"%,
"LANGUAGE SPEECH AND HEARING SERVICES IN SCHOOLS","LANG SPEECH HEAR SER","0161-1461","1558-9129","REHABILITATION - SSCI","2,546","2.4","Q1","1.19","9.05"%,
"INTERNATIONAL JOURNAL OF LANGUAGE & COMMUNICATION DISORDERS","INT J LANG COMM DIS","1368-2822","1460-6984","REHABILITATION - SCIE","3,507","2.4","Q2","1.15","30.13"%,
"INTERNATIONAL JOURNAL OF LANGUAGE & COMMUNICATION DISORDERS","INT J LANG COMM DIS","1368-2822","1460-6984","REHABILITATION - SSCI","3,507","2.4","Q1","1.15","30.13"%,
"Journal of Geriatric Physical Therapy","J GERIATR PHYS THER","1539-8412","2152-0895","REHABILITATION - SCIE","1,736","2.4","Q2","1.05","2.13"%,
"DISABILITY & SOCIETY","DISABIL SOC","0968-7599","1360-0508","REHABILITATION - SSCI","4,430","2.4","Q1","1.04","18.25"%,
"Physical Therapy in Sport","PHYS THER SPORT","1466-853X","N/A","REHABILITATION - SCIE","3,101","2.4","Q2","0.98","13.21"%,
"JOURNAL OF HEAD TRAUMA REHABILITATION","J HEAD TRAUMA REHAB","0885-9701","1550-509X","REHABILITATION - SCIE","4,731","2.4","Q2","0.95","5.02"%,
"JOURNAL OF HEAD TRAUMA REHABILITATION","J HEAD TRAUMA REHAB","0885-9701","1550-509X","REHABILITATION - SSCI","4,731","2.4","Q1","0.95","5.02"%,
"JOURNAL OF APPLIED RESEARCH IN INTELLECTUAL DISABILITIES","J APPL RES INTELLECT","1360-2322","1468-3148","REHABILITATION - SSCI","3,540","2.4","Q1","0.83","28.75"%,
"Journal of Medical Imaging","J MED IMAGING","2329-4302","2329-4310","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","2,595","2.4","N/A","0.83","26.13"%,
"JOURNAL OF NUCLEAR CARDIOLOGY","J NUCL CARDIOL","1071-3581","1532-6551","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4,195","2.4","Q3","0.83","18.92"%,
"Abdominal Radiology","ABDOM RADIOL","2366-004X","2366-0058","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","6,231","2.4","Q3","0.67","8.83"%,
"Radiology and Oncology","RADIOL ONCOL","1318-2099","1581-3207","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1,500","2.4","Q3","0.64","96.72"%,
"Local Environment","LOCAL ENVIRON","1354-9839","1469-6711","REGIONAL & URBAN PLANNING - SSCI","3,168","2.4","Q3","0.63","22.01"%,
"JOURNAL OF NEUROIMAGING","J NEUROIMAGING","1051-2284","1552-6569","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3,005","2.4","Q3","0.58","13.71"%,
"ANNALS OF DYSLEXIA","ANN DYSLEXIA","0736-9387","1934-7243","REHABILITATION - SSCI","1,101","2.3","Q2","1.24","20.25"%,
"Musculoskeletal Science and Practice","MUSCULOSKEL SCI PRAC","2468-7812","2468-7812","REHABILITATION - SCIE","1,695","2.3","Q2","1.09","15.08"%,
"PEDIATRIC RADIOLOGY","PEDIATR RADIOL","0301-0449","1432-1998","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","8,169","2.3","Q3","0.81","14.27"%,
"Advances in Radiation Oncology","ADV RADIAT ONCOL","N/A","2452-1094","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","1,870","2.3","N/A","0.67","95.96"%,
"JOURNAL OF ULTRASOUND IN MEDICINE","J ULTRAS MED","0278-4297","1550-9613","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","9,142","2.3","Q3","0.6","6.73"%,
"MAGNETIC RESONANCE MATERIALS IN PHYSICS BIOLOGY AND MEDICINE","MAGN RESON MATER PHY","1352-8661","1352-8661","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1,828","2.3","Q3","0.57","43.39"%,
"INTERNATIONAL REGIONAL SCIENCE REVIEW","INT REGIONAL SCI REV","0160-0176","1552-6925","REGIONAL & URBAN PLANNING - SSCI","1,483","2.3","Q4","0.54","10.2"%,
"ULTRASONIC IMAGING","ULTRASONIC IMAGING","0161-7346","1096-0910","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1,072","2.3","Q3","0.52","8.06"%,
"NEUROIMAGING CLINICS OF NORTH AMERICA","NEUROIMAG CLIN N AM","1052-5149","1557-9867","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1,649","2.3","Q3","0.49","5.67"%,
"Current Radiopharmaceuticals","CURR RADIOPHARM","1874-4710","1874-4729","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","581","2.3","Q3","0.46","1.01"%,
"DYSLEXIA","DYSLEXIA","1076-9242","1099-0909","REHABILITATION - SSCI","1,169","2.2","Q2","0.93","20.24"%,
"DISABILITY AND REHABILITATION","DISABIL REHABIL","0963-8288","1464-5165","REHABILITATION - SCIE","15,361","2.2","Q2","0.92","18.99"%,
"DISABILITY AND REHABILITATION","DISABIL REHABIL","0963-8288","1464-5165","REHABILITATION - SSCI","15,361","2.2","Q2","0.92","18.99"%,
"JOURNAL OF PLANNING EDUCATION AND RESEARCH","J PLAN EDUC RES","0739-456X","1552-6577","REGIONAL & URBAN PLANNING - SSCI","3,131","2.2","Q4","0.9","7.11"%,
"Topics in Stroke Rehabilitation","TOP STROKE REHABIL","1074-9357","1945-5119","REHABILITATION - SCIE","2,915","2.2","Q2","0.82","7.05"%,
"Disability and Rehabilitation-Assistive Technology","DISABIL REHABIL-ASSI","1748-3107","1748-3115","REHABILITATION - SSCI","2,889","2.2","Q2","0.81","15.71"%,
"SPINAL CORD","SPINAL CORD","1362-4393","1476-5624","REHABILITATION - SCIE","8,092","2.2","Q2","0.78","14.79"%,
"Journal of Enabling Technologies","J ENABLING TECHNOL","2398-6263","2398-6263","REHABILITATION - ESCI","167","2.2","N/A","0.72","9.68"%,
"HEALTH PHYSICS","HEALTH PHYS","0017-9078","1538-5159","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4,665","2.2","Q3","0.67","14.24"%,
"Emergency Radiology","EMERG RADIOL","1070-3004","1438-1435","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","1,943","2.2","N/A","0.6","5.87"%,
"JOURNAL OF FLUENCY DISORDERS","J FLUENCY DISORD","0094-730X","1873-801X","REHABILITATION - SCIE","1,543","2.1","Q2","1.17","6.94"%,
"JOURNAL OF FLUENCY DISORDERS","J FLUENCY DISORD","0094-730X","1873-801X","REHABILITATION - SSCI","1,543","2.1","Q2","1.17","6.94"%,
"AJIDD-American Journal on Intellectual and Developmental Disabilities","AJIDD-AM J INTELLECT","1944-7515","1944-7558","REHABILITATION - SSCI","1,371","2.1","Q2","1","0"%,
"International Journal of Developmental Disabilities","INT J DEV DISABIL","2047-3869","2047-3877","REHABILITATION - SSCI","761","2.1","Q2","0.84","11.75"%,
"PHYSICAL & OCCUPATIONAL THERAPY IN PEDIATRICS","PHYS OCCUP THER PEDI","0194-2638","1541-3144","REHABILITATION - SCIE","1,320","2.1","Q2","0.78","7.79"%,
"PHYSICAL & OCCUPATIONAL THERAPY IN PEDIATRICS","PHYS OCCUP THER PEDI","0194-2638","1541-3144","REHABILITATION - SSCI","1,320","2.1","Q2","0.78","7.79"%,
"EUROPEAN JOURNAL OF CANCER CARE","EUR J CANCER CARE","0961-5423","1365-2354","REHABILITATION - SCIE","5,067","2.1","Q2","0.75","79.02"%,
"EUROPEAN JOURNAL OF CANCER CARE","EUR J CANCER CARE","0961-5423","1365-2354","REHABILITATION - SSCI","5,067","2.1","Q2","0.75","79.02"%,
"PM&R","PM&R","1934-1482","1934-1563","REHABILITATION - SCIE","5,111","2.1","Q2","0.74","7.1"%,
"SKELETAL RADIOLOGY","SKELETAL RADIOL","0364-2348","1432-2161","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","7,266","2.1","Q3","0.68","12.14"%,
"Clinical Imaging","CLIN IMAG","0899-7071","1873-4499","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4,348","2.1","Q3","0.67","3.66"%,
"Japanese Journal of Radiology","JPN J RADIOL","1867-1071","1867-108X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2,064","2.1","Q3","0.61","30.21"%,
"PAPERS IN REGIONAL SCIENCE","PAP REG SCI","1056-8190","1435-5957","REGIONAL & URBAN PLANNING - SSCI","2,858","2.1","Q4","0.61","19.7"%,
"Diagnostic and Interventional Radiology","DIAGN INTERV RADIOL","N/A","1305-3612","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2,043","2.1","Q3","0.6","0"%,
"Journal of Applied Clinical Medical Physics","J APPL CLIN MED PHYS","1526-9914","1526-9914","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4,930","2.1","Q3","0.55","66.7"%,
"INTERNATIONAL JOURNAL OF CARDIOVASCULAR IMAGING","INT J CARDIOVAS IMAG","1569-5794","1875-8312","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4,864","2.1","Q3","0.54","23.64"%,
"Journal of Medical Radiation Sciences","J MED RADIAT SCI","2051-3895","2051-3909","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","814","2.1","N/A","0.5","70.73"%,
"Clinical and Translational Imaging","CLIN TRANSL IMAGING","2281-5872","2281-7565","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","713","2.1","Q3","0.46","26.76"%,
"International Planning Studies","INT PLAN STUD","1356-3475","1469-9265","REGIONAL & URBAN PLANNING - ESCI","773","2.1","N/A","0.44","21.43"%,
"Augmentative and Alternative Communication","AUGMENT ALTERN COMM","0743-4618","1477-3848","REHABILITATION - SSCI","1,552","2","Q2","1.35","13.04"%,
"Zeitschrift fur Medizinische Physik","Z MED PHYS","0939-3889","1876-4436","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1,007","2","Q3","1.09","43.93"%,
"Journal of Deaf Studies and Deaf Education","J DEAF STUD DEAF EDU","1081-4159","1465-7325","REHABILITATION - SSCI","2,168","2","Q2","1.02","15"%,
"PHYSIOTHERAPY THEORY AND PRACTICE","PHYSIOTHER THEOR PR","0959-3985","1532-5040","REHABILITATION - SCIE","3,474","2","Q2","0.92","12.3"%,
"Focus on Autism and Other Developmental Disabilities","FOCUS AUTISM DEV DIS","1088-3576","1538-4829","REHABILITATION - SSCI","1,370","2","Q2","0.85","4.44"%,
"Journal of Manual & Manipulative Therapy","J MAN MANIP THER","1066-9817","2042-6186","REHABILITATION - ESCI","1,169","2","N/A","0.77","3.94"%,
"APHASIOLOGY","APHASIOLOGY","0268-7038","1464-5041","REHABILITATION - SCIE","3,635","2","Q2","0.75","18.39"%,
"APHASIOLOGY","APHASIOLOGY","0268-7038","1464-5041","REHABILITATION - SSCI","3,635","2","Q2","0.75","18.39"%,
"Journal of Hand Therapy","J HAND THER","0894-1130","1545-004X","REHABILITATION - SCIE","2,238","2","Q2","0.73","5.26"%,
"NEUROREHABILITATION","NEUROREHABILITATION","1053-8135","1878-6448","REHABILITATION - SCIE","3,920","2","Q2","0.67","7.1"%,
"NEUROREHABILITATION","NEUROREHABILITATION","1053-8135","1878-6448","REHABILITATION - SSCI","3,920","2","Q2","0.67","7.1"%,
"Current Developmental Disorders Reports","CURR DEV DISORD REP","N/A","2196-2987","REHABILITATION - ESCI","604","2","N/A","0.65","7.5"%,
"European Journal of Radiology Open","EUR J RADIOL OPEN","N/A","2352-0477","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","744","2","N/A","0.6","89.66"%,
"International Journal of E-Planning Research","INT J E-PLAN RES","2160-9918","2160-9926","REGIONAL & URBAN PLANNING - ESCI","197","2","N/A","0.59","79.66"%,
"Journal of Ultrasound","J ULTRASOUND","1971-3495","1876-7931","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","1,336","2","N/A","0.59","11.71"%,
"Urban Science","URBAN SCI","N/A","2413-8851","REGIONAL & URBAN PLANNING - ESCI","1,138","2","N/A","0.55","98.85"%,
"JOURNAL OF RADIATION RESEARCH","J RADIAT RES","0449-3060","1349-9157","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3,576","2","Q3","0.49","91.98"%,
"Foresight","FORESIGHT","1463-6689","1465-9832","REGIONAL & URBAN PLANNING - ESCI","1,041","2","N/A","0.39","1.92"%,
"Journal of the Belgian Society of Radiology","J BELG SOC RADIOL","2514-8281","2514-8281","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","311","2","Q3","0.27","95.7"%,
"JOURNAL OF MUSIC THERAPY","J MUSIC THER","0022-2917","2053-7395","REHABILITATION - SSCI","1,043","1.9","Q2","2.46","6.52"%,
"ADAPTED PHYSICAL ACTIVITY QUARTERLY","ADAPT PHYS ACT Q","0736-5829","1543-2777","REHABILITATION - SCIE","1,376","1.9","Q3","0.96","0.99"%,
"Journal of Special Education Technology","J SPEC EDUC TECHNOL","0162-6434","2381-3121","REHABILITATION - SSCI","719","1.9","Q2","0.86","2.17"%,
"BMC Sports Science Medicine and Rehabilitation","BMC SPORTS SCI MED R","2052-1847","2052-1847","REHABILITATION - SCIE","1,489","1.9","Q3","0.81","99.55"%,
"PSYCHIATRIC REHABILITATION JOURNAL","PSYCHIATR REHABIL J","1095-158X","1559-3126","REHABILITATION - SSCI","2,127","1.9","Q2","0.81","0"%,
"Chiropractic & Manual Therapies","CHIROPR MAN THER","N/A","2045-709X","REHABILITATION - SCIE","967","1.9","Q3","0.8","100"%,
"Scandinavian Journal of Occupational Therapy","SCAND J OCCUP THER","1103-8128","1651-2014","REHABILITATION - SCIE","1,612","1.9","Q3","0.79","42.91"%,
"Scandinavian Journal of Occupational Therapy","SCAND J OCCUP THER","1103-8128","1651-2014","REHABILITATION - SSCI","1,612","1.9","Q2","0.79","42.91"%,
"LOCAL GOVERNMENT STUDIES","LOCAL GOV STUD","0300-3930","1743-9388","REGIONAL & URBAN PLANNING - SSCI","1,452","1.9","Q4","0.69","21.5"%,
"Journal of Exercise Rehabilitation","J EXERC REHABIL","2288-176X","2288-1778","REHABILITATION - ESCI","1,488","1.9","N/A","0.66","98.86"%,
"BRAIN INJURY","BRAIN INJURY","0269-9052","1362-301X","REHABILITATION - SCIE","7,552","1.9","Q3","0.64","9.52"%,
"BRAIN INJURY","BRAIN INJURY","0269-9052","1362-301X","REHABILITATION - SSCI","7,552","1.9","Q2","0.64","9.52"%,
"Tomography","TOMOGRAPHY","2379-1381","2379-139X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","810","1.9","Q3","0.63","100"%,
"RADIOLOGIC CLINICS OF NORTH AMERICA","RADIOL CLIN N AM","0033-8389","1557-8275","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2,676","1.9","Q3","0.56","0.43"%,
"Applied Spatial Analysis and Policy","APPL SPAT ANAL POLIC","1874-463X","1874-4621","REGIONAL & URBAN PLANNING - SSCI","711","1.9","Q4","0.55","28.72"%,
"International Journal of Osteopathic Medicine","INT J OSTEOPATH MED","1746-0689","1878-0164","REHABILITATION - SCIE","504","1.9","Q3","0.5","5.21"%,
"Journal of Housing and the Built Environment","J HOUS BUILT ENVIRON","1566-4910","1573-7772","REGIONAL & URBAN PLANNING - SSCI","1,749","1.9","Q4","0.49","23.51"%,
"Brachytherapy","BRACHYTHERAPY","1538-4721","1873-1449","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2,455","1.9","Q3","0.48","6.93"%,
"Intellectual and Developmental Disabilities","INTELLECT DEV DISAB","1934-9491","1934-9556","REHABILITATION - SSCI","1,265","1.8","Q3","0.99","0"%,
"ASSISTIVE TECHNOLOGY","ASSIST TECHNOL","1040-0435","1949-3614","REHABILITATION - SSCI","1,250","1.8","Q3","0.85","17.05"%,
"International Journal of Speech-Language Pathology","INT J SPEECH-LANG PA","1754-9507","1754-9515","REHABILITATION - SCIE","2,017","1.8","Q3","0.85","11.34"%,
"International Journal of Speech-Language Pathology","INT J SPEECH-LANG PA","1754-9507","1754-9515","REHABILITATION - SSCI","2,017","1.8","Q3","0.85","11.34"%,
"LEARNING DISABILITY QUARTERLY","LEARN DISABILITY Q","0731-9487","2168-376X","REHABILITATION - SSCI","1,102","1.8","Q3","0.85","3.26"%,
"Canadian Journal of Occupational Therapy-Revue Canadienne d Ergotherapie","CAN J OCCUP THER","0008-4174","1911-9828","REHABILITATION - SCIE","1,543","1.8","Q3","0.74","24.19"%,
"Canadian Journal of Occupational Therapy-Revue Canadienne d Ergotherapie","CAN J OCCUP THER","0008-4174","1911-9828","REHABILITATION - SSCI","1,543","1.8","Q3","0.74","24.19"%,
"Rehabilitation Research and Practice","REHABIL RES PRACT","2090-2867","2090-2875","REHABILITATION - ESCI","413","1.8","N/A","0.74","100"%,
"ARTS IN PSYCHOTHERAPY","ART PSYCHOTHER","0197-4556","1873-5878","REHABILITATION - SSCI","1,684","1.8","Q3","0.68","5.33"%,
"Learning Disabilities Research & Practice","LEARN DISABIL RES PR","0938-8982","1540-5826","REHABILITATION - SSCI","1,106","1.8","Q3","0.67","5.88"%,
"Australian Occupational Therapy Journal","AUST OCCUP THER J","0045-0766","1440-1630","REHABILITATION - SCIE","1,772","1.8","Q3","0.63","14.44"%,
"JOURNAL OF DEVELOPMENTAL AND PHYSICAL DISABILITIES","J DEV PHYS DISABIL","1056-263X","1573-3580","REHABILITATION - SSCI","1,504","1.8","Q3","0.63","11.71"%,
"Urban Policy and Research","URBAN POLICY RES","0811-1146","1476-7244","REGIONAL & URBAN PLANNING - SSCI","975","1.8","Q4","0.55","7.23"%,
"ROFO-FORTSCHRITTE AUF DEM GEBIET DER RONTGENSTRAHLEN UND DER BILDGEBENDEN VERFAHREN","ROFO-FORTSCHR RONTG","1438-9029","1438-9010","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1,764","1.8","Q4","0.43","2.7"%,
"Journal of Medical Ultrasonics","J MED ULTRASON","1346-4523","1613-2254","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","850","1.8","Q4","0.42","12.14"%,
"Journal of Medical Imaging and Radiation Sciences","J MED IMAGING RADIAT","1939-8654","1939-8654","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","986","1.8","N/A","0.37","6.05"%,
"JOURNAL OF COMMUNICATION DISORDERS","J COMMUN DISORD","0021-9924","1873-7994","REHABILITATION - SCIE","2,643","1.7","Q3","0.94","13.92"%,
"JOURNAL OF COMMUNICATION DISORDERS","J COMMUN DISORD","0021-9924","1873-7994","REHABILITATION - SSCI","2,643","1.7","Q3","0.94","13.92"%,
"Journal of Sport Rehabilitation","J SPORT REHABIL","1056-6716","1543-3072","REHABILITATION - SCIE","2,721","1.7","Q3","0.85","0.39"%,
"Physical Medicine and Rehabilitation Clinics of North America","PHYS MED REH CLIN N","1047-9651","1558-1381","REHABILITATION - SCIE","2,431","1.7","Q3","0.79","1.74"%,
"INTERNATIONAL JOURNAL OF REHABILITATION RESEARCH","INT J REHABIL RES","0342-5282","1473-5660","REHABILITATION - SCIE","2,025","1.7","Q3","0.77","8.33"%,
"INTERNATIONAL JOURNAL OF REHABILITATION RESEARCH","INT J REHABIL RES","0342-5282","1473-5660","REHABILITATION - SSCI","2,025","1.7","Q3","0.77","8.33"%,
"Physiotherapy Research International","PHYSIOTHER RES INT","1358-2267","1471-2865","REHABILITATION - ESCI","1,295","1.7","N/A","0.77","19.55"%,
"Journal of Policy and Practice in Intellectual Disabilities","J POLICY PRACT INTEL","1741-1122","1741-1130","REHABILITATION - SSCI","977","1.7","Q3","0.7","25.86"%,
"Scandinavian Journal of Disability Research","SCAND J DISABIL RES","1501-7419","1745-3011","REHABILITATION - ESCI","624","1.7","N/A","0.68","97.85"%,
"Techniques in Vascular and Interventional Radiology","TECH VASC INTERV RAD","1089-2516","1557-9808","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","1,078","1.7","N/A","0.46","7.21"%,
"ANNALS OF REGIONAL SCIENCE","ANN REGIONAL SCI","0570-1864","1432-0592","REGIONAL & URBAN PLANNING - SSCI","2,586","1.7","Q4","0.45","26.25"%,
"European Journal of Hybrid Imaging","EUR J HYBRID IMAG","N/A","2510-3636","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","213","1.7","N/A","0.43","100"%,
"RADIATION AND ENVIRONMENTAL BIOPHYSICS","RADIAT ENVIRON BIOPH","0301-634X","1432-2099","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1,769","1.7","Q4","0.43","31.03"%,
"INTERVENTIONAL NEURORADIOLOGY","INTERV NEURORADIOL","1591-0199","2385-2011","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2,174","1.7","Q4","0.41","6.9"%,
"International Journal of Particle Therapy","INT J PART THER","N/A","2331-5180","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","419","1.7","N/A","0.4","97.35"%,
"Medical Ultrasonography","MED ULTRASON","1844-4172","2066-8643","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1,183","1.7","Q4","0.4","95.88"%,
"JOURNAL OF BACK AND MUSCULOSKELETAL REHABILITATION","J BACK MUSCULOSKELET","1053-8127","1878-6324","REHABILITATION - SCIE","2,153","1.6","Q3","0.68","4.34"%,
"Nordic Journal of Music Therapy","NORD J MUSIC THER","0809-8131","1944-8260","REHABILITATION - SSCI","448","1.6","Q3","0.66","23.33"%,
"Pediatric Physical Therapy","PEDIATR PHYS THER","0898-5669","1538-005X","REHABILITATION - SCIE","1,494","1.6","Q3","0.64","1.34"%,
"Applied Radiation and Isotopes","APPL RADIAT ISOTOPES","0969-8043","1872-9800","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","9,556","1.6","Q4","0.61","10.78"%,
"Geriatric Orthopaedic Surgery & Rehabilitation","GERIATR ORTHOP SURG","2151-4585","2151-4593","REHABILITATION - SCIE","1,160","1.6","Q3","0.6","89.59"%,
"Journal of Disability Policy Studies","J DISABIL POLICY STU","1044-2073","1538-4802","REHABILITATION - SSCI","735","1.6","Q3","0.57","3.88"%,
"World Federation of Occupational Therapists Bulletin","WORLD FED OCCUP THER","1447-3828","2056-6077","REHABILITATION - ESCI","156","1.6","N/A","0.49","9.26"%,
"INTERNATIONAL DEVELOPMENT PLANNING REVIEW","INT DEV PLANN REV","1474-6743","1478-3401","REGIONAL & URBAN PLANNING - SSCI","551","1.6","Q4","0.45","7.94"%,
