"Journal Data Filtered By:  Selected Categories: ECONOMICS Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Health Economics Review","HEALTH ECON REV","2191-1991","2191-1991","ECONOMICS - SSCI","1,111","2.4","Q2","0.69","100"%,
"JOURNAL OF HOUSING ECONOMICS","J HOUS ECON","1051-1377","1096-0791","ECONOMICS - SSCI","1,691","2.4","Q2","0.68","8.26"%,
"International Journal of Health Economics and Management","INT J HEALTH ECON MA","2199-9023","2199-9031","ECONOMICS - SSCI","286","2.4","Q2","0.64","24.32"%,
"Journal of Chinese Economic and Foreign Trade Studies","J CHIN ECON FOREIGN","1754-4408","1754-4416","ECONOMICS - ESCI","234","2.4","N/A","0.64","0"%,
"Journal of Economics Finance and Administrative Science","J ECON FINANC ADM SC","2077-1886","2218-0648","ECONOMICS - ESCI","357","2.4","N/A","0.52","90"%,
"International Journal of Economic Sciences","INT J ECON SCI","N/A","1804-9796","ECONOMICS - ESCI","199","2.4","N/A","0.48","35.71"%,
"EXPLORATIONS IN ECONOMIC HISTORY","EXPLOR ECON HIST","0014-4983","1090-2457","ECONOMICS - SSCI","1,268","2.3","Q2","1.65","24.64"%,
"JOURNAL OF ECONOMIC GROWTH","J ECON GROWTH","1381-4338","1573-7020","ECONOMICS - SSCI","3,339","2.3","Q2","0.93","45.65"%,
"Spatial Economic Analysis","SPAT ECON ANAL","1742-1772","1742-1780","ECONOMICS - SSCI","883","2.3","Q2","0.78","17.2"%,
"EXPERIMENTAL ECONOMICS","EXP ECON","1386-4157","1573-6938","ECONOMICS - SSCI","2,952","2.3","Q2","0.74","48.82"%,
"RAND JOURNAL OF ECONOMICS","RAND J ECON","0741-6261","1756-2171","ECONOMICS - SSCI","6,282","2.3","Q2","0.71","14.81"%,
"Applied Economic Analysis","APPL ECON ANAL","N/A","2632-7627","ECONOMICS - SSCI","106","2.3","Q2","0.64","95"%,
"Climate Change Economics","CLIM CHANG ECON","2010-0078","2010-0086","ECONOMICS - SSCI","583","2.3","Q2","0.49","17.5"%,
"ECONOMIC HISTORY REVIEW","ECON HIST REV","0013-0117","1468-0289","ECONOMICS - SSCI","2,347","2.2","Q2","3.12","32.53"%,
"JOURNAL OF LAW & ECONOMICS","J LAW ECON","0022-2186","1537-5285","ECONOMICS - SSCI","5,130","2.2","Q2","1.4","0"%,
"POST-SOVIET AFFAIRS","POST-SOV AFF","1060-586X","1938-2855","ECONOMICS - SSCI","914","2.2","Q2","1.13","26.47"%,
"JCMS-Journal of Common Market Studies","JCMS-J COMMON MARK S","0021-9886","1468-5965","ECONOMICS - SSCI","4,047","2.2","Q2","1.12","42.06"%,
"Agricultural Economics-Zemedelska Ekonomika","AGR ECON-CZECH","0139-570X","1805-9295","ECONOMICS - SSCI","1,121","2.2","Q2","1.05","98.09"%,
"ECONOMICS OF EDUCATION REVIEW","ECON EDUC REV","0272-7757","1873-7382","ECONOMICS - SSCI","4,880","2.2","Q2","0.93","16.6"%,
"REAL ESTATE ECONOMICS","REAL ESTATE ECON","1080-8620","1540-6229","ECONOMICS - SSCI","1,854","2.2","Q2","0.88","10.34"%,
"Journal of the Economics of Ageing","J ECON AGEING","2212-828X","2212-8298","ECONOMICS - SSCI","527","2.2","Q2","0.73","20.29"%,
"Journal of Institutional Economics","J I ECON","1744-1374","1744-1382","ECONOMICS - SSCI","1,370","2.2","Q2","0.72","38.71"%,
"POST-COMMUNIST ECONOMIES","POST-COMMUNIST ECON","1463-1377","1465-3958","ECONOMICS - SSCI","813","2.2","Q2","0.7","10.07"%,
"JOURNAL OF ECONOMIC BEHAVIOR & ORGANIZATION","J ECON BEHAV ORGAN","0167-2681","1879-1751","ECONOMICS - SSCI","13,137","2.2","Q2","0.69","19.28"%,
"Water Resources and Economics","WATER RESOUR ECON","2212-4284","2212-4284","ECONOMICS - SSCI","436","2.2","Q2","0.67","29.85"%,
"APPLIED ECONOMICS","APPL ECON","0003-6846","1466-4283","ECONOMICS - SSCI","12,860","2.2","Q2","0.65","5.06"%,
"OPEC Energy Review","OPEC ENERGY REV","1753-0229","1753-0237","ECONOMICS - ESCI","382","2.2","N/A","0.65","9.21"%,
"DEVELOPING ECONOMIES","DEV ECON","0012-1533","1746-1049","ECONOMICS - SSCI","523","2.2","Q2","0.58","0"%,
"MANAGERIAL AND DECISION ECONOMICS","MANAG DECIS ECON","0143-6570","1099-1468","ECONOMICS - SSCI","2,776","2.2","Q2","0.52","8.43"%,
"International Review of Applied Economics","INT REV APPL ECON","0269-2171","1465-3486","ECONOMICS - ESCI","1,191","2.2","N/A","0.51","8.39"%,
"JOURNAL OF ECONOMIC HISTORY","J ECON HIST","0022-0507","1471-6372","ECONOMICS - SSCI","2,983","2.1","Q3","3.28","34.12"%,
"Education Finance and Policy","EDUC FINANC POLICY","1557-3060","1557-3079","ECONOMICS - SSCI","749","2.1","Q3","1.03","0"%,
"Journal of Economic Policy Reform","J ECON POLICY REFORM","1748-7870","1748-7889","ECONOMICS - SSCI","513","2.1","Q3","0.75","16.3"%,
"HEALTH ECONOMICS","HEALTH ECON","1057-9230","1099-1050","ECONOMICS - SSCI","7,908","2.1","Q3","0.74","24.31"%,
"Journal of International Trade & Economic Development","J INT TRADE ECON DEV","0963-8199","1469-9559","ECONOMICS - SSCI","1,393","2.1","Q3","0.74","4.09"%,
"JOURNAL OF APPLIED ECONOMETRICS","J APPL ECONOMET","0883-7252","1099-1255","ECONOMICS - SSCI","8,238","2.1","Q3","0.71","20"%,
"ENVIRONMENT AND DEVELOPMENT ECONOMICS","ENVIRON DEV ECON","1355-770X","1469-4395","ECONOMICS - SSCI","2,142","2.1","Q3","0.62","26.17"%,
"International Review of Economics Education","INT REV ECON EDUC","1477-3880","2352-4421","ECONOMICS - SSCI","331","2.1","Q3","0.61","7.81"%,
"PAPERS IN REGIONAL SCIENCE","PAP REG SCI","1056-8190","1435-5957","ECONOMICS - SSCI","2,858","2.1","Q3","0.61","19.7"%,
"Contemporary Economics","CONTEMP ECON","2084-0845","2300-8814","ECONOMICS - ESCI","497","2.1","N/A","0.53","79.05"%,
"National Institute Economic Review","NATL INST ECON REV","0027-9501","1741-3036","ECONOMICS - ESCI","492","2.1","N/A","0.46","21.59"%,
"ECONOMIC DEVELOPMENT AND CULTURAL CHANGE","ECON DEV CULT CHANGE","0013-0079","1539-2988","ECONOMICS - SSCI","3,084","2","Q3","1.25","7.09"%,
"Netnomics","NETNOMICS","1385-9587","1573-7071","ECONOMICS - ESCI","175","2","N/A","1","10.53"%,
"European Journal of Political Economy","EUR J POLIT ECON","0176-2680","1873-5703","ECONOMICS - SSCI","3,861","2","Q3","0.89","19.14"%,
"CAMBRIDGE JOURNAL OF ECONOMICS","CAMB J ECON","0309-166X","1464-3545","ECONOMICS - SSCI","3,993","2","Q3","0.75","13.16"%,
"REVIEW OF INCOME AND WEALTH","REV INCOME WEALTH","0034-6586","1475-4991","ECONOMICS - SSCI","2,207","2","Q3","0.65","29.89"%,
"REVIEW OF ECONOMIC DYNAMICS","REV ECON DYNAM","1094-2025","1096-6099","ECONOMICS - SSCI","2,556","2","Q3","0.64","10.58"%,
"ECONOMICS LETTERS","ECON LETT","0165-1765","1873-7374","ECONOMICS - SSCI","14,952","2","Q3","0.58","13.72"%,
"CHINESE ECONOMY","CHIN ECON","1097-1475","1558-0954","ECONOMICS - ESCI","503","2","N/A","0.57","1"%,
"Pharmacoeconomics-Open","PHARMACOECON-OPEN","2509-4262","2509-4254","ECONOMICS - ESCI","579","2","N/A","0.57","100"%,
"Computational Economics","COMPUT ECON","0927-7099","1572-9974","ECONOMICS - SSCI","1,850","2","Q3","0.55","14.77"%,
"Journal of Chinese Economic and Business Studies","J CHIN ECON BUS STUD","1476-5284","1476-5292","ECONOMICS - ESCI","457","2","N/A","0.52","13.79"%,
"Annals of Financial Economics","ANN FINANC ECON","2010-4952","2010-4960","ECONOMICS - ESCI","305","2","N/A","0.51","0"%,
"Journal of Cultural Economy","J CULT ECON-UK","1753-0350","1753-0369","ECONOMICS - SSCI","1,632","1.9","Q3","0.89","33.33"%,
"Econometrics Journal","ECONOMET J","1368-4221","1368-423X","ECONOMICS - SSCI","1,848","1.9","Q3","0.79","14.68"%,
"INSURANCE MATHEMATICS & ECONOMICS","INSUR MATH ECON","0167-6687","1873-5959","ECONOMICS - SSCI","4,762","1.9","Q3","0.79","14.93"%,
"Astin Bulletin-The Journal of the International Actuarial Association","ASTIN BULL","0515-0361","1783-1350","ECONOMICS - SSCI","1,199","1.9","Q3","0.78","24.49"%,
"SOUTHERN ECONOMIC JOURNAL","SOUTH ECON J","0038-4038","2325-8012","ECONOMICS - SSCI","2,452","1.9","Q3","0.67","10.5"%,
"World Development Perspectives","WORLD DEV PERSPECT","2452-2929","2452-2929","ECONOMICS - ESCI","499","1.9","N/A","0.61","20.74"%,
"JOURNAL OF RISK AND INSURANCE","J RISK INSUR","0022-4367","1539-6975","ECONOMICS - SSCI","2,230","1.9","Q3","0.59","13.68"%,
"KYKLOS","KYKLOS","0023-5962","1467-6435","ECONOMICS - SSCI","1,677","1.9","Q3","0.59","26.74"%,
"Cogent Economics & Finance","COGENT ECON FINANC","2332-2039","2332-2039","ECONOMICS - ESCI","1,862","1.9","N/A","0.57","97.84"%,
"Journal of Behavioral Finance","J BEHAV FINANC","1542-7560","1542-7579","ECONOMICS - SSCI","1,023","1.9","Q3","0.56","7.95"%,
"JOURNAL OF ECONOMIC DYNAMICS & CONTROL","J ECON DYN CONTROL","0165-1889","1879-1743","ECONOMICS - SSCI","5,930","1.9","Q3","0.55","18.65"%,
"Journal of Entrepreneurship and Public Policy","J ENTREP PUBLIC POLI","2045-2101","2045-211X","ECONOMICS - ESCI","315","1.9","N/A","0.55","2.67"%,
"JOURNAL OF REAL ESTATE FINANCE AND ECONOMICS","J REAL ESTATE FINANC","0895-5638","1573-045X","ECONOMICS - SSCI","2,595","1.9","Q3","0.53","17.77"%,
"Journal of the Economic Science Association-JESA","J ECON SCI ASSOC-JES","2199-6776","2199-6784","ECONOMICS - ESCI","354","1.9","N/A","0.53","30.77"%,
"JOURNAL OF ECONOMICS & MANAGEMENT STRATEGY","J ECON MANAGE STRAT","1058-6407","1530-9134","ECONOMICS - SSCI","2,541","1.9","Q3","0.51","19.05"%,
"Econometrics and Statistics","ECONOMET STAT","2468-0389","2452-3062","ECONOMICS - ESCI","398","1.9","N/A","0.5","13.16"%,
"INTERNATIONAL JOURNAL OF SOCIAL ECONOMICS","INT J SOC ECON","0306-8293","1758-6712","ECONOMICS - ESCI","2,235","1.9","N/A","0.49","3.34"%,
"AUSTRALIAN ECONOMIC PAPERS","AUST ECON PAP","0004-900X","1467-8454","ECONOMICS - SSCI","543","1.9","Q3","0.48","9.71"%,
"Economics of Energy & Environmental Policy","ECON ENERGY ENV POL","2160-5882","2160-5890","ECONOMICS - SSCI","397","1.9","Q3","0.44","9.84"%,
"QME-Quantitative Marketing and Economics","QME-QUANT MARK ECON","1570-7156","1573-711X","ECONOMICS - SSCI","666","1.9","Q3","0.44","15.79"%,
"Quantitative Economics","QUANT ECON","1759-7323","1759-7331","ECONOMICS - SSCI","892","1.8","Q3","0.76","98.44"%,
"International Review of Environmental and Resource Economics","INT REV ENVIRON RESO","1932-1465","1932-1473","ECONOMICS - ESCI","447","1.8","N/A","0.71","0"%,
"JOURNAL OF EVOLUTIONARY ECONOMICS","J EVOL ECON","0936-9937","1432-1386","ECONOMICS - SSCI","2,004","1.8","Q3","0.63","42.77"%,
"Zeitschrift fur Wirtschaftsgeographie","Z WIRTSCHAFTSGEOGR","0044-3751","2365-7693","ECONOMICS - SSCI","166","1.8","Q3","0.63","19.35"%,
"SINGAPORE ECONOMIC REVIEW","SINGAP ECON REV","0217-5908","1793-6837","ECONOMICS - SSCI","1,232","1.8","Q3","0.59","1.78"%,
"Journal of Applied Economics","J APPL ECON","1514-0326","1667-6726","ECONOMICS - SSCI","658","1.8","Q3","0.57","98.5"%,
"Journal of Financial Counseling and Planning","J FINANC COUNS PLAN","1052-3073","1947-7910","ECONOMICS - ESCI","814","1.8","N/A","0.57","0"%,
"ECONOMIC INQUIRY","ECON INQ","0095-2583","1465-7295","ECONOMICS - SSCI","4,021","1.8","Q3","0.53","17.61"%,
"International Journal of Ethics and Systems","INT J ETHICS SYST","2514-9369","2514-9377","ECONOMICS - ESCI","383","1.8","N/A","0.51","0"%,
"Journal of Economic and Administrative Sciences","J ECONOM ADM SCI","1026-4116","2054-6246","ECONOMICS - ESCI","548","1.8","N/A","0.51","0"%,
"Economia Politica","ECON POLIT-ITALY","1120-2890","1973-820X","ECONOMICS - SSCI","416","1.8","Q3","0.47","38.28"%,
"REVIEW OF WORLD ECONOMICS","REV WORLD ECON","1610-2878","1610-2886","ECONOMICS - SSCI","1,274","1.7","Q3","0.68","31.5"%,
"JOURNAL OF ECONOMIC STUDIES","J ECON STUD","0144-3585","N/A","ECONOMICS - ESCI","1,737","1.7","N/A","0.67","4.85"%,
"Annals of Actuarial Science","ANN ACTUAR SCI","1748-4995","1748-5002","ECONOMICS - ESCI","281","1.7","N/A","0.6","25.61"%,
"Environmental Economics and Policy Studies","ENVIRON ECON POLICY","1432-847X","1867-383X","ECONOMICS - ESCI","705","1.7","N/A","0.6","21.9"%,
"Journal of Sports Economics","J SPORT ECON","1527-0025","1552-7794","ECONOMICS - SSCI","1,353","1.7","Q3","0.53","12.41"%,
"Theoretical Economics","THEOR ECON","1933-6837","1555-7561","ECONOMICS - SSCI","1,049","1.7","Q3","0.5","97.99"%,
"Cuadernos de Economia-Spain","CUAD ECON-SPAIN","0210-0266","2340-6704","ECONOMICS - ESCI","151","1.7","N/A","0.47","26.74"%,
"NATIONAL TAX JOURNAL","NATL TAX J","0028-0283","1944-7477","ECONOMICS - SSCI","1,703","1.7","Q3","0.47","0.98"%,
"ANNALS OF REGIONAL SCIENCE","ANN REGIONAL SCI","0570-1864","1432-0592","ECONOMICS - SSCI","2,586","1.7","Q3","0.45","26.25"%,
"Asia-Pacific Financial Markets","ASIA-PAC FINANC MARK","1387-2834","1573-6946","ECONOMICS - ESCI","286","1.7","N/A","0.45","8.26"%,
"Global Economic Review","GLOBAL ECON REV","1226-508X","1744-3873","ECONOMICS - SSCI","445","1.7","Q3","0.45","3.45"%,
"INTERNATIONAL ECONOMICS AND ECONOMIC POLICY","INT ECON ECON POL","1612-4804","1612-4812","ECONOMICS - ESCI","457","1.7","N/A","0.44","35.35"%,
"FEDERAL RESERVE BANK OF ST LOUIS REVIEW","FED RESERVE BANK ST","0014-9187","2163-4505","ECONOMICS - SSCI","576","1.7","Q3","0.41","0"%,
"Journal of Economics","J ECON","0931-8658","1617-7134","ECONOMICS - SSCI","1,346","1.7","Q3","0.36","19.27"%,
"Cliometrica","CLIOMETRICA","1863-2505","1863-2513","ECONOMICS - SSCI","346","1.6","Q3","2.42","29.33"%,
"MATHEMATICAL FINANCE","MATH FINANC","0960-1627","1467-9965","ECONOMICS - SSCI","2,325","1.6","Q3","0.79","17.32"%,
"PUBLIC CHOICE","PUBLIC CHOICE","0048-5829","1573-7101","ECONOMICS - SSCI","5,109","1.6","Q3","0.71","18.94"%,
"JOURNAL OF PRODUCTIVITY ANALYSIS","J PROD ANAL","0895-562X","1573-0441","ECONOMICS - SSCI","3,181","1.6","Q3","0.62","17.39"%,
"DEFENCE AND PEACE ECONOMICS","DEFENCE PEACE ECON","1024-2694","1476-8267","ECONOMICS - SSCI","1,134","1.6","Q3","0.55","13.58"%,
"Journal of Behavioral and Experimental Economics","J BEHAV EXP ECON","2214-8043","2214-8051","ECONOMICS - SSCI","1,428","1.6","Q3","0.55","17.33"%,
"JOURNAL OF ECONOMIC THEORY","J ECON THEORY","0022-0531","1095-7235","ECONOMICS - SSCI","9,077","1.6","Q3","0.53","21.09"%,
"Annals of Public and Cooperative Economics","ANN PUBLIC COOP ECON","1370-4788","1467-8292","ECONOMICS - SSCI","858","1.6","Q3","0.49","18.12"%,
"Local Economy","LOCAL ECON","0269-0942","1470-9325","ECONOMICS - ESCI","908","1.6","N/A","0.49","39.09"%,
"Mathematics and Financial Economics","MATH FINANC ECON","1862-9679","1862-9660","ECONOMICS - SSCI","419","1.6","Q3","0.49","28.24"%,
"Review of Keynesian Economics","REV KEYNES ECON","2049-5323","2049-5331","ECONOMICS - SSCI","394","1.6","Q3","0.49","3.66"%,
"ECONOMIST-NETHERLANDS","ECONOMIST-NETHERLAND","0013-063X","1572-9982","ECONOMICS - SSCI","501","1.6","Q3","0.48","53.45"%,
"Review of Development Economics","REV DEV ECON","1363-6669","1467-9361","ECONOMICS - SSCI","1,911","1.6","Q3","0.46","16.82"%,
"CANADIAN JOURNAL OF ECONOMICS-REVUE CANADIENNE D ECONOMIQUE","CAN J ECON","0008-4085","1540-5982","ECONOMICS - SSCI","2,377","1.6","Q3","0.44","7.37"%,
"APPLIED ECONOMICS LETTERS","APPL ECON LETT","1350-4851","1466-4291","ECONOMICS - SSCI","5,782","1.6","Q3","0.43","4.39"%,
"JOURNAL OF AFRICAN ECONOMIES","J AFR ECON","0963-8024","1464-3723","ECONOMICS - SSCI","1,316","1.6","Q3","0.42","16.67"%,
"Journal of Eastern European and Central Asian Research","J E EUR CENT ASIAN R","2328-8272","2328-8280","ECONOMICS - ESCI","209","1.6","N/A","0.38","80"%,
"Review of Economics and Political Science","REV ECON POLIT SCI-R","2356-9980","2631-3561","ECONOMICS - ESCI","121","1.6","N/A","0.28","98.28"%,
"American Law and Economics Review","AM LAW ECON REV","1465-7252","1465-7260","ECONOMICS - SSCI","434","1.5","Q3","0.87","11.11"%,
"Journal of Competition Law & Economics","J COMPET LAW ECON","1744-6414","1744-6422","ECONOMICS - SSCI","439","1.5","Q3","0.82","7.5"%,
"Montenegrin Journal of Economics","MONTENEGRIN J ECON","1800-5845","1800-6698","ECONOMICS - ESCI","418","1.5","N/A","0.62","99.5"%,
"INTERNATIONAL LABOUR REVIEW","INT LABOUR REV","0020-7780","1564-913X","ECONOMICS - SSCI","1,163","1.5","Q3","0.6","11.22"%,
"INTERNATIONAL JOURNAL OF INDUSTRIAL ORGANIZATION","INT J IND ORGAN","0167-7187","1873-7986","ECONOMICS - SSCI","3,376","1.5","Q3","0.56","12.36"%,
"Geneva Risk and Insurance Review","GENEVA RISK INS REV","1554-964X","1554-9658","ECONOMICS - SSCI","152","1.5","Q3","0.52","15.15"%,
"JOURNAL OF MONEY CREDIT AND BANKING","J MONEY CREDIT BANK","0022-2879","1538-4616","ECONOMICS - SSCI","5,874","1.5","Q3","0.49","12.21"%,
"Review of Regional Research-Jahrbuch fur Regionalwissenschaft","REV REG RES","0173-7600","1613-9836","ECONOMICS - ESCI","147","1.5","N/A","0.49","59.38"%,
"CONTEMPORARY ECONOMIC POLICY","CONTEMP ECON POLICY","1074-3529","1465-7287","ECONOMICS - SSCI","1,258","1.5","Q3","0.47","13.16"%,
"E & M Ekonomie a Management","E M EKON MANAG","1212-3609","2336-5064","ECONOMICS - SSCI","600","1.5","Q3","0.45","97.37"%,
"Econometrics","ECONOMETRICS","N/A","2225-1146","ECONOMICS - ESCI","775","1.5","N/A","0.43","98.31"%,
"Pacific Economic Review","PAC ECON REV","1361-374X","1468-0106","ECONOMICS - SSCI","622","1.5","Q3","0.43","1.04"%,
"Indian Journal of Labour Economics","INDIAN J LABOUR ECON","0971-7927","0019-5308","ECONOMICS - ESCI","402","1.5","N/A","0.42","6.28"%,
"Asian Development Review","ASIAN DEVELOP REV","0116-1105","1996-7241","ECONOMICS - ESCI","323","1.5","N/A","0.41","86.54"%,
"INTERNATIONAL ECONOMIC REVIEW","INT ECON REV","0020-6598","1468-2354","ECONOMICS - SSCI","5,698","1.5","Q3","0.41","15.58"%,
"REVIEW OF POLITICAL ECONOMY","REV POLIT ECON","0953-8259","1465-3982","ECONOMICS - ESCI","716","1.5","N/A","0.41","11.92"%,
"Innovation and Development","INNOV DEV","2157-930X","2157-9318","ECONOMICS - ESCI","376","1.5","N/A","0.4","20.41"%,
"Transformations in Business & Economics","TRANSFORM BUS ECON","1648-4460","N/A","ECONOMICS - SSCI","791","1.5","Q3","0.4","0"%,
"Economic Notes","ECON NOTES","0391-5026","1468-0300","ECONOMICS - ESCI","305","1.5","N/A","0.37","7.27"%,
"ECONOMIC DEVELOPMENT QUARTERLY","ECON DEV Q","0891-2424","1552-3543","ECONOMICS - SSCI","1,082","1.5","Q3","0.35","0"%,
"Economic Issues","ECON ISS","1363-7029","1363-7029","ECONOMICS - ESCI","153","1.5","N/A","0.27","0"%,
"European Review of Economic History","EUR REV ECON HIST","1361-4916","1474-0044","ECONOMICS - SSCI","719","1.4","Q3","1.11","23.76"%,
"EUROPE-ASIA STUDIES","EUROPE-ASIA STUD","0966-8136","1465-3427","ECONOMICS - SSCI","2,018","1.4","Q3","0.84","21.46"%,
"Journal of Wine Economics","J WINE ECON","1931-4361","1931-437X","ECONOMICS - SSCI","474","1.4","Q3","0.66","26.79"%,
"JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS","J AGR RESOUR ECON","1068-5502","2327-8285","ECONOMICS - SSCI","1,190","1.4","Q3","0.53","0"%,
"JOURNAL OF MACROECONOMICS","J MACROECON","0164-0704","1873-152X","ECONOMICS - SSCI","2,098","1.4","Q3","0.51","5.85"%,
"ECONOMICA","ECONOMICA","0013-0427","1468-0335","ECONOMICS - SSCI","2,833","1.4","Q3","0.5","23.4"%,
"LAND ECONOMICS","LAND ECON","0023-7639","1543-8325","ECONOMICS - SSCI","3,359","1.4","Q3","0.43","12.2"%,
"Terra Economicus","TERRA ECON","2073-6606","2073-6606","ECONOMICS - ESCI","200","1.4","N/A","0.42","99.06"%,
"Journal of the Asia Pacific Economy","J ASIA PAC ECON","1354-7860","1469-9648","ECONOMICS - SSCI","918","1.4","Q3","0.4","1.28"%,
"CIRIEC-Espana Revista de Economia Publica Social y Cooperativa","CIRIEC","0213-8093","1989-6816","ECONOMICS - ESCI","366","1.4","N/A","0.37","98.96"%,
"Studia Universitatis Vasile Goldis Arad Seria Stiinte Economice","STUD U VASILE GOL EC","1584-2339","2285-3065","ECONOMICS - ESCI","122","1.4","N/A","0.36","98.53"%,
"Bio-based and Applied Economics","BIO-BASED APPL ECON","2280-6180","2280-6172","ECONOMICS - ESCI","248","1.4","N/A","0.35","74.07"%,
"Asia-Pacific Journal of Regional Science","ASIA-PAC J REG SCI","2509-7946","2509-7954","ECONOMICS - ESCI","249","1.4","N/A","0.34","12.59"%,
"ECONOMIC AFFAIRS","ECON AFFA","0265-0665","1468-0270","ECONOMICS - ESCI","370","1.4","N/A","0.24","17.65"%,
"African Review of Economics and Finance-AREF","AFR REV ECON FINANC","2042-1478","2410-4906","ECONOMICS - ESCI","154","1.4","N/A","0.18","0"%,
"World Trade Review","WORLD TRADE REV","1474-7456","1475-3138","ECONOMICS - SSCI","516","1.3","Q3","1.1","19.33"%,
"European Journal of Law and Economics","EUR J LAW ECON","0929-1261","1572-9990","ECONOMICS - SSCI","606","1.3","Q3","0.95","37.29"%,
"JAHRBUCHER FUR NATIONALOKONOMIE UND STATISTIK","JAHRB NATL STAT","0021-4027","2366-049X","ECONOMICS - SSCI","544","1.3","Q3","0.84","16.04"%,
"QUANTITATIVE FINANCE","QUANT FINANC","1469-7688","1469-7696","ECONOMICS - SSCI","3,607","1.3","Q3","0.54","12.83"%,
"ECONOMIC THEORY","ECON THEOR","0938-2259","1432-0479","ECONOMICS - SSCI","2,643","1.3","Q3","0.51","24.52"%,
"JAPAN AND THE WORLD ECONOMY","JPN WORLD ECON","0922-1425","1879-2006","ECONOMICS - SSCI","713","1.3","Q3","0.5","18.18"%,
"Journal of Demographic Economics","J DEMOGR ECON","2054-0892","2054-0906","ECONOMICS - SSCI","190","1.3","Q3","0.5","30.86"%,
"Metroeconomica","METROECONOMICA","0026-1386","1467-999X","ECONOMICS - SSCI","679","1.3","Q3","0.46","12.86"%,
"Agricultural and Resource Economics-International Scientific E-Journal","AGR RESOUR EC INT SC","N/A","2414-584X","ECONOMICS - ESCI","176","1.3","N/A","0.42","67.86"%,
"Empirica","EMPIRICA","0340-8744","1573-6911","ECONOMICS - SSCI","601","1.3","Q3","0.42","25.42"%,
"Journal of Human Capital","J HUM CAPITAL","1932-8575","1932-8664","ECONOMICS - SSCI","474","1.3","Q3","0.42","1.96"%,
"African Journal of Economic and Management Studies","AFR J ECON MANAG STU","2040-0705","2040-0713","ECONOMICS - ESCI","497","1.3","N/A","0.41","7.2"%,
"Portuguese Economic Journal","PORT ECON J","1617-982X","1617-9838","ECONOMICS - SSCI","315","1.3","Q3","0.41","12.12"%,
"JOURNAL OF MATHEMATICAL ECONOMICS","J MATH ECON","0304-4068","1873-1538","ECONOMICS - SSCI","1,887","1.3","Q3","0.4","19.93"%,
"SOUTH AFRICAN JOURNAL OF ECONOMICS","S AFR J ECON","0038-2280","1813-6982","ECONOMICS - SSCI","683","1.3","Q3","0.4","14.29"%,
"Asian Economic Journal","ASIAN ECON J","1351-3958","1467-8381","ECONOMICS - SSCI","397","1.3","Q3","0.38","3.57"%,
"CESifo Economic Studies","CESIFO ECON STUD","1610-241X","1612-7501","ECONOMICS - SSCI","502","1.3","Q3","0.38","7.55"%,
"REVIEW OF RADICAL POLITICAL ECONOMICS","REV RADICAL POL ECON","0486-6134","1552-8502","ECONOMICS - SSCI","787","1.3","Q3","0.38","3.08"%,
"Series-Journal of the Spanish Economic Association","SERIES-J SPAN ECON","1869-4187","1869-4195","ECONOMICS - SSCI","433","1.3","Q3","0.38","100"%,
"Journal of Applied Economics and Business Research","J APPL ECON BUS RES","1927-033X","1927-033X","ECONOMICS - ESCI","110","1.3","N/A","0.33","0"%,
"Foreign Trade Review","FOREIGN TRADE REV","0015-7325","0971-7625","ECONOMICS - ESCI","220","1.3","N/A","0.31","5.38"%,
"JOURNAL OF INDUSTRIAL ECONOMICS","J IND ECON","0022-1821","1467-6451","ECONOMICS - SSCI","2,307","1.3","Q3","0.31","19.51"%,
"Macroeconomics and Finance in Emerging Market Economies","MACROECON FINANC EME","1752-0843","1752-0851","ECONOMICS - ESCI","255","1.3","N/A","0.23","1.03"%,
"Econometric Reviews","ECONOMET REV","0747-4938","1532-4168","ECONOMICS - SSCI","2,508","1.2","Q4","0.53","11.64"%,
"ECONOMICS AND PHILOSOPHY","ECON PHILOS","0266-2671","1474-0028","ECONOMICS - SSCI","689","1.2","Q4","0.52","40"%,
"INTERNATIONAL JOURNAL OF POLITICAL ECONOMY","INT J POLIT ECON","0891-1916","1558-0970","ECONOMICS - ESCI","408","1.2","N/A","0.48","7.94"%,
"Journal of Pension Economics & Finance","J PENSION ECON FINAN","1474-7472","1475-3022","ECONOMICS - SSCI","846","1.2","Q4","0.48","27.35"%,
"Journal of Australian Political Economy","J AUST POLIT ECON","0156-5826","1839-3675","ECONOMICS - SSCI","291","1.2","Q4","0.46","0"%,
"Foresight and STI Governance","FORESIGHT STI GOV","1995-459X","2500-2597","ECONOMICS - ESCI","351","1.2","N/A","0.45","94.32"%,
"Journal of Economic Methodology","J ECON METHODOL","1350-178X","1469-9427","ECONOMICS - SSCI","577","1.2","Q4","0.44","32.47"%,
"OPEN ECONOMIES REVIEW","OPEN ECON REV","0923-7992","1573-708X","ECONOMICS - SSCI","875","1.2","Q4","0.43","26.21"%,
"Journal of Economic Integration","J ECON INTEGR","1225-651X","1976-5525","ECONOMICS - ESCI","443","1.2","N/A","0.41","100"%,
