"Journal Data Filtered By:  Selected Categories: CLINICAL NEUROLOGY;COMPUTER SCIENCE, CYBERNETICS;COMPUTER SCIENCE, HARDWARE & ARCHITECTURE;COMPUTER SCIENCE, INFORMATION SYSTEMS Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Sustainable Computing-Informatics & Systems","SUSTAIN COMPUT-INFOR","2210-5379","2210-5387","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE","2,018","4.5","Q1","1.05","5.25"%,
"Sustainable Computing-Informatics & Systems","SUSTAIN COMPUT-INFOR","2210-5379","2210-5387","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","2,018","4.5","Q2","1.05","5.25"%,
"IEEE Consumer Electronics Magazine","IEEE CONSUM ELECTR M","2162-2248","2162-2256","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE","2,041","4.5","Q1","0.89","1.86"%,
"IEEE Systems Journal","IEEE SYST J","1932-8184","1937-9234","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","13,413","4.4","Q2","1.15","4.57"%,
"Enterprise Information Systems","ENTERP INF SYST-UK","1751-7575","1751-7583","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","2,152","4.4","Q2","1.08","5.84"%,
"JOURNAL OF SLEEP RESEARCH","J SLEEP RES","0962-1105","1365-2869","CLINICAL NEUROLOGY - SCIE","9,498","4.4","Q2","0.98","23.34"%,
"JOURNAL OF THE NEUROLOGICAL SCIENCES","J NEUROL SCI","0022-510X","1878-5883","CLINICAL NEUROLOGY - SCIE","21,960","4.4","Q2","0.84","14.34"%,
"Cluster Computing-The Journal of Networks Software Tools and Applications","CLUSTER COMPUT","1386-7857","1573-7543","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","7,434","4.4","Q2","0.69","6.87"%,
"Journal of Clinical Sleep Medicine","J CLIN SLEEP MED","1550-9389","1550-9397","CLINICAL NEUROLOGY - SCIE","11,563","4.3","Q2","1.15","0.14"%,
"ACM Transactions on Knowledge Discovery from Data","ACM T KNOWL DISCOV D","1556-4681","1556-472X","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","3,040","4.3","Q2","1.11","0.69"%,
"DISPLAYS","DISPLAYS","0141-9382","1872-7387","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE","1,888","4.3","Q2","0.99","5.6"%,
"COMPUTERS & ELECTRICAL ENGINEERING","COMPUT ELECTR ENG","0045-7906","1879-0755","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE","10,378","4.3","Q2","0.89","3.06"%,
"Pervasive and Mobile Computing","PERVASIVE MOB COMPUT","1574-1192","1873-1589","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","2,665","4.3","Q2","0.88","20.63"%,
"International Journal of Fuzzy Systems","INT J FUZZY SYST","1562-2479","2199-3211","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","4,567","4.3","Q2","0.87","3.58"%,
"Expert Review of Neurotherapeutics","EXPERT REV NEUROTHER","1473-7175","1744-8360","CLINICAL NEUROLOGY - SCIE","5,627","4.3","Q2","0.62","10.75"%,
"International Journal of Intelligent Computing and Cybernetics","INT J INTELL COMPUT","1756-378X","1756-3798","COMPUTER SCIENCE, CYBERNETICS - ESCI","746","4.3","N/A","0.43","0"%,
"International Journal of Reconfigurable Computing","INT J RECONFIGURABLE","1687-7195","1687-7209","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - ESCI","162","4.3","N/A","0.43","100"%,
"NEUROREHABILITATION AND NEURAL REPAIR","NEUROREHAB NEURAL RE","1545-9683","1552-6844","CLINICAL NEUROLOGY - SCIE","7,169","4.2","Q2","1.46","17.41"%,
"Data Science and Engineering","DATA SCI ENG","2364-1185","2364-1541","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","555","4.2","N/A","1.07","98.8"%,
"JOURNAL OF NEUROTRAUMA","J NEUROTRAUM","0897-7151","1557-9042","CLINICAL NEUROLOGY - SCIE","17,644","4.2","Q2","1","13.52"%,
"VLDB JOURNAL","VLDB J","1066-8888","0949-877X","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE","2,342","4.2","Q2","0.98","24.61"%,
"VLDB JOURNAL","VLDB J","1066-8888","0949-877X","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","2,342","4.2","Q2","0.98","24.61"%,
"Peer-to-Peer Networking and Applications","PEER PEER NETW APPL","1936-6442","1936-6450","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","3,382","4.2","Q2","0.97","3.15"%,
"IEEE Transactions on Control of Network Systems","IEEE T CONTROL NETW","2325-5870","2372-2533","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","4,476","4.2","Q2","0.91","21.4"%,
"Frontiers of Computer Science","FRONT COMPUT SCI-CHI","2095-2228","2095-2236","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","2,035","4.2","Q2","0.7","0.37"%,
"JOURNAL OF NEUROSURGERY","J NEUROSURG","0022-3085","1933-0693","CLINICAL NEUROLOGY - SCIE","39,188","4.1","Q2","1.9","1.53"%,
"Neurosurgical Focus","NEUROSURG FOCUS","1092-0684","1092-0684","CLINICAL NEUROLOGY - SCIE","10,046","4.1","Q2","1.31","92.13"%,
"Sleep Health","SLEEP HEALTH","2352-7218","2352-7226","CLINICAL NEUROLOGY - SCIE","3,320","4.1","Q2","1.12","15.81"%,
"JOURNAL OF PSYCHOPHARMACOLOGY","J PSYCHOPHARMACOL","0269-8811","1461-7285","CLINICAL NEUROLOGY - SCIE","9,170","4.1","Q2","1.08","30.53"%,
"PARKINSONISM & RELATED DISORDERS","PARKINSONISM RELAT D","1353-8020","1873-5126","CLINICAL NEUROLOGY - SCIE","13,803","4.1","Q2","1.04","21.3"%,
"Neurology-Genetics","NEUROL-GENET","2376-7839","2376-7839","CLINICAL NEUROLOGY - SCIE","1,665","4.1","Q2","0.97","98.12"%,
"ACM Transactions on Sensor Networks","ACM T SENSOR NETWORK","1550-4859","1550-4867","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","1,644","4.1","Q2","0.91","0"%,
"JOURNAL OF PAIN","J PAIN","1526-5900","1528-8447","CLINICAL NEUROLOGY - SCIE","12,946","4","Q2","1.12","16.58"%,
"Degenerative Neurological and Neuromuscular Disease","DEGENER NEUROL NEURO","N/A","1179-9900","CLINICAL NEUROLOGY - ESCI","316","4","N/A","1.05","100"%,
"Multiple Sclerosis and Related Disorders","MULT SCLER RELAT DIS","2211-0348","2211-0356","CLINICAL NEUROLOGY - SCIE","8,630","4","Q2","0.96","15.19"%,
"Journal of Cloud Computing-Advances Systems and Applications","J CLOUD COMPUT-ADV S","N/A","2192-113X","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","1,093","4","Q2","0.93","99.55"%,
"Pain and Therapy","PAIN THER","2193-8237","2193-651X","CLINICAL NEUROLOGY - SCIE","1,239","4","Q2","0.91","99.64"%,
"Big Earth Data","BIG EARTH DATA","2096-4471","2574-5417","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","651","4","N/A","0.89","99"%,
"Movement Disorders Clinical Practice","MOV DISORD CLIN PRAC","2330-1619","2330-1619","CLINICAL NEUROLOGY - SCIE","2,399","4","Q2","0.74","28.21"%,
"Proceedings of the ACM on Interactive Mobile Wearable and Ubiquitous Technologies-IMWUT","PROC ACM INTERACT MO","N/A","2474-9567","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","3,975","4","N/A","0.69","0.7"%,
"Frontiers in Artificial Intelligence","FRONT ARTIF INTELL","N/A","2624-8212","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","1,458","4","N/A","0.56","99.64"%,
"IEEE Transactions on Sustainable Computing","IEEE T SUST COMPUT","2377-3782","2377-3782","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE","1,013","3.9","Q2","1.46","11.24"%,
"IEEE Transactions on Sustainable Computing","IEEE T SUST COMPUT","2377-3782","2377-3782","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","1,013","3.9","Q2","1.46","11.24"%,
"CLINICAL NEUROPSYCHOLOGIST","CLIN NEUROPSYCHOL","1385-4046","1744-4144","CLINICAL NEUROLOGY - SCIE","5,100","3.9","Q2","1.12","6.43"%,
"INFORMATION AND SOFTWARE TECHNOLOGY","INFORM SOFTWARE TECH","0950-5849","1873-6025","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","7,026","3.9","Q2","1","17.75"%,
"JOURNAL OF NEURO-ONCOLOGY","J NEURO-ONCOL","0167-594X","1573-7373","CLINICAL NEUROLOGY - SCIE","15,608","3.9","Q2","0.9","19.11"%,
"IEEE Access","IEEE ACCESS","2169-3536","2169-3536","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","239,575","3.9","Q2","0.89","98.41"%,
"MULTIMEDIA SYSTEMS","MULTIMEDIA SYST","0942-4962","1432-1882","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","1,843","3.9","Q2","0.84","2.03"%,
"Journal of Movement Disorders","J MOV DISORD","2005-940X","2093-4939","CLINICAL NEUROLOGY - SCIE","808","3.9","Q2","0.78","100"%,
"Data Intelligence","DATA INTELLIGENCE","N/A","2641-435X","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","440","3.9","N/A","0.77","100"%,
"NEUROLOGIA","NEUROLOGIA","0213-4853","1578-1968","CLINICAL NEUROLOGY - SCIE","2,104","3.9","Q2","0.74","91.75"%,
"Journal of Neurologic Physical Therapy","J NEUROL PHYS THER","1557-0576","1557-0584","CLINICAL NEUROLOGY - SCIE","1,673","3.8","Q2","1.48","9.86"%,
"DEVELOPMENTAL MEDICINE AND CHILD NEUROLOGY","DEV MED CHILD NEUROL","0012-1622","1469-8749","CLINICAL NEUROLOGY - SCIE","15,279","3.8","Q2","1.24","20.72"%,
"PEDIATRIC NEUROLOGY","PEDIATR NEUROL","0887-8994","1873-5150","CLINICAL NEUROLOGY - SCIE","6,950","3.8","Q2","0.98","13.65"%,
"JOURNAL OF THE PERIPHERAL NERVOUS SYSTEM","J PERIPHER NERV SYST","1085-9489","1529-8027","CLINICAL NEUROLOGY - SCIE","2,176","3.8","Q2","0.87","20.93"%,
"MOBILE NETWORKS & APPLICATIONS","MOBILE NETW APPL","1383-469X","1572-8153","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE","4,092","3.8","Q2","0.85","7.31"%,
"MOBILE NETWORKS & APPLICATIONS","MOBILE NETW APPL","1383-469X","1572-8153","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","4,092","3.8","Q2","0.85","7.31"%,
"PeerJ Computer Science","PEERJ COMPUT SCI","N/A","2376-5992","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","3,869","3.8","Q2","0.81","96.9"%,
"Applied System Innovation","APPL SYST INNOV","N/A","2571-5577","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","849","3.8","N/A","0.69","99.64"%,
"JOURNAL OF NEUROSURGICAL ANESTHESIOLOGY","J NEUROSURG ANESTH","0898-4921","1537-1921","CLINICAL NEUROLOGY - SCIE","1,874","3.7","Q2","1.31","1.95"%,
"Pain Physician","PAIN PHYSICIAN","1533-3159","N/A","CLINICAL NEUROLOGY - SCIE","5,978","3.7","Q2","1.09","0"%,
"WORLD WIDE WEB-INTERNET AND WEB INFORMATION SYSTEMS","WORLD WIDE WEB","1386-145X","1573-1413","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","2,247","3.7","Q2","0.9","11.43"%,
"IEEE-ACM TRANSACTIONS ON NETWORKING","IEEE ACM T NETWORK","1063-6692","1558-2566","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE","9,122","3.7","Q2","0.87","15.93"%,
"INFORMATION SYSTEMS","INFORM SYST","0306-4379","1873-6076","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","3,100","3.7","Q2","0.86","17.95"%,
"Neurology and Therapy","NEUROL THER","2193-8253","2193-6536","CLINICAL NEUROLOGY - SCIE","1,209","3.7","Q2","0.84","98.72"%,
"IEEE TRANSACTIONS ON COMPUTERS","IEEE T COMPUT","0018-9340","1557-9956","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE","10,157","3.7","Q2","0.82","18.73"%,
"ACM Transactions on Computer-Human Interaction","ACM T COMPUT-HUM INT","1073-0516","1557-7325","COMPUTER SCIENCE, CYBERNETICS - SCIE","2,140","3.7","Q2","0.74","1.33"%,
"ACM Transactions on Computer-Human Interaction","ACM T COMPUT-HUM INT","1073-0516","1557-7325","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","2,140","3.7","Q2","0.74","1.33"%,
"BEHAVIOUR & INFORMATION TECHNOLOGY","BEHAV INFORM TECHNOL","0144-929X","1362-3001","COMPUTER SCIENCE, CYBERNETICS - SCIE","5,414","3.7","Q2","0.66","10.9"%,
"Big Data and Cognitive Computing","BIG DATA COGN COMPUT","N/A","2504-2289","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","934","3.7","N/A","0.66","100"%,
"Current Pain and Headache Reports","CURR PAIN HEADACHE R","1531-3433","1534-3081","CLINICAL NEUROLOGY - SCIE","3,663","3.7","Q2","0.61","5.56"%,
"International Journal of Critical Infrastructure Protection","INT J CRIT INFR PROT","1874-5482","2212-2087","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","991","3.6","Q3","1.14","12.12"%,
"EUROPEAN JOURNAL OF PAIN","EUR J PAIN","1090-3801","1532-2149","CLINICAL NEUROLOGY - SCIE","9,364","3.6","Q2","1.02","32.08"%,
"EURASIP Journal on Information Security","EURASIP J INF SECUR","2510-523X","2510-523X","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","599","3.6","N/A","0.88","100"%,
"JOURNAL OF COMMUNICATIONS AND NETWORKS","J COMMUN NETW-S KOR","1229-2370","1976-5541","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","1,225","3.6","Q3","0.87","98.5"%,
"Journal of Network and Systems Management","J NETW SYST MANAG","1064-7570","1573-7705","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","908","3.6","Q3","0.79","15.22"%,
"MULTIMEDIA TOOLS AND APPLICATIONS","MULTIMED TOOLS APPL","1380-7501","1573-7721","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","29,293","3.6","Q3","0.78","5.22"%,
"IEEE MICRO","IEEE MICRO","0272-1732","1937-4143","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE","2,643","3.6","Q2","0.77","19.61"%,
"USER MODELING AND USER-ADAPTED INTERACTION","USER MODEL USER-ADAP","0924-1868","1573-1391","COMPUTER SCIENCE, CYBERNETICS - SCIE","1,604","3.6","Q2","0.59","39.39"%,
"IEEE Transactions on Human-Machine Systems","IEEE T HUM-MACH SYST","2168-2291","2168-2305","COMPUTER SCIENCE, CYBERNETICS - SCIE","2,776","3.6","Q2","0.54","15.11"%,
"AMERICAN JOURNAL OF NEURORADIOLOGY","AM J NEURORADIOL","0195-6108","1936-959X","CLINICAL NEUROLOGY - SCIE","25,993","3.5","Q2","1","90.14"%,
"JOURNAL OF NEURORADIOLOGY","J NEURORADIOLOGY","0150-9861","1773-0406","CLINICAL NEUROLOGY - SCIE","1,505","3.5","Q2","0.92","27.67"%,
"ACM Transactions on the Web","ACM T WEB","1559-1131","1559-114X","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","863","3.5","Q3","0.89","0"%,
"ACTA NEUROLOGICA SCANDINAVICA","ACTA NEUROL SCAND","0001-6314","1600-0404","CLINICAL NEUROLOGY - SCIE","8,265","3.5","Q2","0.82","77.85"%,
"NEUROGASTROENTEROLOGY AND MOTILITY","NEUROGASTROENT MOTIL","1350-1925","1365-2982","CLINICAL NEUROLOGY - SCIE","10,344","3.5","Q2","0.82","15.19"%,
"Neurocritical Care","NEUROCRIT CARE","1541-6933","1556-0961","CLINICAL NEUROLOGY - SCIE","6,453","3.5","Q2","0.77","17.39"%,
"Journal of the Association for Information Science and Technology","J ASSOC INF SCI TECH","2330-1635","2330-1643","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","4,642","3.5","Q3","0.67","22.76"%,
"Neuro-Oncology Advances","NEURO-ONCOL ADV","N/A","2632-2498","CLINICAL NEUROLOGY - ESCI","1,494","3.5","N/A","0.59","96.53"%,
"PRACTICAL NEUROLOGY","PRACT NEUROL","1474-7758","1474-7766","CLINICAL NEUROLOGY - ESCI","1,936","3.5","N/A","0.57","9.01"%,
"Journal of Internet Services and Applications","J INTERNET SERV APPL","1867-4828","1869-0238","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","685","3.5","N/A","0.55","100"%,
"Journal of Neurogastroenterology and Motility","J NEUROGASTROENTEROL","2093-0879","2093-0887","CLINICAL NEUROLOGY - SCIE","2,519","3.4","Q2","0.89","99.44"%,
"Nature and Science of Sleep","NAT SCI SLEEP","1179-1608","1179-1608","CLINICAL NEUROLOGY - SCIE","2,493","3.4","Q2","0.81","96.55"%,
"ISPRS International Journal of Geo-Information","ISPRS INT J GEO-INF","N/A","2220-9964","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","12,499","3.4","Q3","0.79","99.22"%,
"Frontiers in Neurology","FRONT NEUROL","1664-2295","1664-2295","CLINICAL NEUROLOGY - SCIE","34,680","3.4","Q2","0.77","99.46"%,
"Future Internet","FUTURE INTERNET","N/A","1999-5903","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","4,131","3.4","N/A","0.77","98.8"%,
"MUSCLE & NERVE","MUSCLE NERVE","0148-639X","1097-4598","CLINICAL NEUROLOGY - SCIE","13,913","3.4","Q2","0.73","14.48"%,
"American Journal of Alzheimers Disease and Other Dementias","AM J ALZHEIMERS DIS","1533-3175","1938-2731","CLINICAL NEUROLOGY - SCIE","2,898","3.4","Q2","0.59","93.28"%,
"JOURNAL OF INTELLIGENT INFORMATION SYSTEMS","J INTELL INF SYST","0925-9902","1573-7675","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","1,577","3.4","Q3","0.55","20.19"%,
"CNS SPECTRUMS","CNS SPECTRUMS","1092-8529","2165-6509","CLINICAL NEUROLOGY - SCIE","3,519","3.3","Q2","0.85","24.18"%,
"Journal of Neuromuscular Diseases","J NEUROMUSCULAR DIS","2214-3599","2214-3602","CLINICAL NEUROLOGY - SCIE","1,331","3.3","Q2","0.85","36.57"%,
"NEUROLOGICAL SCIENCES","NEUROL SCI","1590-1874","1590-3478","CLINICAL NEUROLOGY - SCIE","11,673","3.3","Q2","0.76","16.84"%,
"Big Data Research","BIG DATA RES","2214-5796","2214-5796","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","984","3.3","Q3","0.75","13.89"%,
"JOURNAL OF SUPERCOMPUTING","J SUPERCOMPUT","0920-8542","1573-0484","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE","8,776","3.3","Q2","0.72","6.07"%,
"JOURNAL OF NEURAL TRANSMISSION","J NEURAL TRANSM","0300-9564","1435-1463","CLINICAL NEUROLOGY - SCIE","9,158","3.3","Q2","0.7","45.29"%,
"Brain Tumor Pathology","BRAIN TUMOR PATHOL","1433-7398","1861-387X","CLINICAL NEUROLOGY - SCIE","966","3.3","Q2","0.68","6.17"%,
"Journal of Neurorestoratology","J NEURORESTORATOLOGY","2324-2426","2324-2426","CLINICAL NEUROLOGY - ESCI","290","3.3","N/A","0.67","96.97"%,
"MACHINE VISION AND APPLICATIONS","MACH VISION APPL","0932-8092","1432-1769","COMPUTER SCIENCE, CYBERNETICS - SCIE","2,795","3.3","Q2","0.54","11.07"%,
"JOURNAL OF NEUROPATHOLOGY AND EXPERIMENTAL NEUROLOGY","J NEUROPATH EXP NEUR","0022-3069","1554-6578","CLINICAL NEUROLOGY - SCIE","10,327","3.2","Q2","0.86","16.11"%,
"Neurospine","NEUROSPINE","2586-6583","2586-6591","CLINICAL NEUROLOGY - SCIE","1,182","3.2","Q2","0.85","99.66"%,
"JOURNAL OF NEURO-OPHTHALMOLOGY","J NEURO-OPHTHALMOL","1070-8022","1536-5166","CLINICAL NEUROLOGY - SCIE","2,761","3.2","Q2","0.8","4.39"%,
"IEEE MULTIMEDIA","IEEE MULTIMEDIA","1070-986X","1941-0166","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE","1,377","3.2","Q2","0.73","4.59"%,
"IEEE MULTIMEDIA","IEEE MULTIMEDIA","1070-986X","1941-0166","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","1,377","3.2","Q3","0.73","4.59"%,
"Parkinsons Disease","PARKINSONS DIS-US","2090-8083","2042-0080","CLINICAL NEUROLOGY - SCIE","2,283","3.2","Q2","0.73","98.2"%,
"International Journal of Information Security","INT J INF SECUR","1615-5262","1615-5270","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","1,311","3.2","Q3","0.7","23.3"%,
"Neuropsychiatric Disease and Treatment","NEUROPSYCH DIS TREAT","N/A","1178-2021","CLINICAL NEUROLOGY - SCIE","10,248","3.2","Q2","0.69","97.85"%,
"CANADIAN JOURNAL OF NEUROLOGICAL SCIENCES","CAN J NEUROL SCI","0317-1671","2057-0155","CLINICAL NEUROLOGY - SCIE","3,993","3.2","Q2","0.58","27.38"%,
"International Journal on Semantic Web and Information Systems","INT J SEMANT WEB INF","1552-6283","1552-6291","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","564","3.2","Q3","0.45","36.14"%,
"IEEE Systems Man and Cybernetics Magazine","IEEE SYST MAN CYBERN","2380-1298","2333-942X","COMPUTER SCIENCE, CYBERNETICS - ESCI","262","3.2","N/A","0.36","0"%,
"EUROPEAN JOURNAL OF PAEDIATRIC NEUROLOGY","EUR J PAEDIATR NEURO","1090-3798","1532-2130","CLINICAL NEUROLOGY - SCIE","3,924","3.1","Q3","1.04","22.26"%,
"Cybersecurity","CYBERSECURITY","2523-3246","2523-3246","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","507","3.1","N/A","0.88","100"%,
"Behavioral Sleep Medicine","BEHAV SLEEP MED","1540-2002","1540-2010","CLINICAL NEUROLOGY - SCIE","2,481","3.1","Q3","0.85","3.88"%,
"CMC-Computers Materials & Continua","CMC-COMPUT MATER CON","1546-2218","1546-2226","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","8,326","3.1","Q3","0.8","97.34"%,
"ONLINE INFORMATION REVIEW","ONLINE INFORM REV","1468-4527","1468-4535","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","2,778","3.1","Q3","0.75","1.49"%,
"Clocks & Sleep","CLOCKS SLEEP","N/A","2624-5175","CLINICAL NEUROLOGY - ESCI","387","3.1","N/A","0.66","99.26"%,
"Information","INFORMATION","N/A","2078-2489","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","6,497","3.1","N/A","0.66","99.53"%,
"Journal of Clinical Neurology","J CLIN NEUROL","1738-6586","2005-5013","CLINICAL NEUROLOGY - SCIE","2,285","3.1","Q3","0.66","100"%,
"INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS","INT J HIGH PERFORM C","1094-3420","1741-2846","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE","1,341","3.1","Q2","0.61","14.75"%,
"IET Smart Cities","IET SMART CITIES","N/A","2631-7680","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","157","3.1","N/A","0.59","85.71"%,
"Frontiers in Big Data","FRONT BIG DATA","N/A","2624-909X","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","772","3.1","N/A","0.54","99.29"%,
"Frontiers in Blockchain","FRONT BLOCKCHAIN","2624-7852","2624-7852","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","443","3.1","N/A","0.53","99.24"%,
"SPINE","SPINE","0362-2436","1528-1159","CLINICAL NEUROLOGY - SCIE","49,296","3","Q3","1.07","5.23"%,
"Epilepsia Open","EPILEPSIA OPEN","N/A","2470-9239","CLINICAL NEUROLOGY - SCIE","1,252","3","Q3","0.83","66.26"%,
"NEUROPHYSIOLOGIE CLINIQUE-CLINICAL NEUROPHYSIOLOGY","NEUROPHYSIOL CLIN","0987-7053","1769-7131","CLINICAL NEUROLOGY - SCIE","1,943","3","Q3","0.71","28.57"%,
"SEIZURE-EUROPEAN JOURNAL OF EPILEPSY","SEIZURE-EUR J EPILEP","1059-1311","1532-2688","CLINICAL NEUROLOGY - SCIE","8,469","3","Q3","0.71","61.9"%,
"WIRELESS NETWORKS","WIREL NETW","1022-0038","1572-8196","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","6,118","3","Q3","0.71","4.08"%,
"Semantic Web","SEMANT WEB","1570-0844","2210-4968","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","1,601","3","Q3","0.69","38.76"%,
"REVUE NEUROLOGIQUE","REV NEUROL-FRANCE","0035-3787","2213-0004","CLINICAL NEUROLOGY - SCIE","3,247","3","Q3","0.65","44.48"%,
"Visual Informatics","VIS INFORM","2468-502X","2468-502X","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","416","3","N/A","0.61","95.45"%,
"Frontiers of Information Technology & Electronic Engineering","FRONT INFORM TECH EL","2095-9184","2095-9230","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","2,212","3","Q3","0.59","0.79"%,
"Neurology International","NEUROL INT","2035-8377","2035-8377","CLINICAL NEUROLOGY - ESCI","536","3","N/A","0.59","98.74"%,
"Neurodegenerative Diseases","NEURODEGENER DIS","1660-2854","1660-2862","CLINICAL NEUROLOGY - SCIE","1,714","3","Q3","0.57","17.19"%,
"CLINICAL JOURNAL OF PAIN","CLIN J PAIN","0749-8047","1536-5409","CLINICAL NEUROLOGY - SCIE","8,087","2.9","Q3","0.89","11.34"%,
"INFORMATICA","INFORMATICA-LITHUAN","0868-4952","1822-8844","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","1,115","2.9","Q3","0.72","85.45"%,
"IEEE TRANSACTIONS ON COMPUTER-AIDED DESIGN OF INTEGRATED CIRCUITS AND SYSTEMS","IEEE T COMPUT AID D","0278-0070","1937-4151","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE","8,132","2.9","Q2","0.68","12.08"%,
"JOURNAL OF NEUROPSYCHIATRY AND CLINICAL NEUROSCIENCES","J NEUROPSYCH CLIN N","0895-0172","1545-7222","CLINICAL NEUROLOGY - SCIE","4,197","2.9","Q3","0.68","0"%,
"Electronics","ELECTRONICS-SWITZ","N/A","2079-9292","COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE","25,705","2.9","Q3","0.64","99.42"%,
"International Journal of Software Science and Computational Intelligence-IJSSCI","INT J SOFTW SCI COMP","1942-9045","1942-9037","COMPUTER SCIENCE, INFORMATION SYSTEMS - ESCI","231","2.9","N/A","0.62","3.19"%,
"CEREBROVASCULAR DISEASES","CEREBROVASC DIS","1015-9770","1421-9786","CLINICAL NEUROLOGY - SCIE","6,563","2.9","Q3","0.61","21.66"%,
"Pain Research & Management","PAIN RES MANAG","1203-6765","1918-1523","CLINICAL NEUROLOGY - SCIE","3,141","2.9","Q3","0.61","98.86"%,
"Neurologia i Neurochirurgia Polska","NEUROL NEUROCHIR POL","0028-3843","1897-4260","CLINICAL NEUROLOGY - SCIE","1,362","2.9","Q3","0.56","0"%,
