"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Diseases","DISEASES-BASEL","N/A","2079-9721","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","1,547","3.7","N/A","0.66","99.61"%,
"Animal Models and Experimental Medicine","ANIM MODEL EXP MED","2096-5451","2576-2095","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","636","3.7","N/A","0.64","65.56"%,
"INTERNATIONAL JOURNAL OF REFRACTORY METALS & HARD MATERIALS","INT J REFRACT MET H","0263-4368","2213-3917","METALLURGY & METALLURGICAL ENGINEERING - SCIE","10,255","3.6","Q1","0.9","9.16"%,
"Journal of Southern Hemisphere Earth Systems Science","J SO HEMISPH EARTH","N/A","2206-5865","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","251","3.6","Q2","0.66","98.28"%,
"JOURNAL OF GENE MEDICINE","J GENE MED","1099-498X","1521-2254","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","2,750","3.5","Q3","0.78","6.2"%,
"Acta Metallurgica Sinica-English Letters","ACTA METALL SIN-ENGL","1006-7191","2194-1289","METALLURGY & METALLURGICAL ENGINEERING - SCIE","3,943","3.5","Q1","0.71","1.09"%,
"METALS AND MATERIALS INTERNATIONAL","MET MATER INT","1598-9623","2005-4149","METALLURGY & METALLURGICAL ENGINEERING - SCIE","5,765","3.5","Q1","0.68","3.2"%,
"Journal of Law and the Biosciences","J LAW BIOSCI","2053-9711","2053-9711","MEDICINE, LEGAL - SCIE","715","3.4","Q1","2.53","93.63"%,
"REGULATORY TOXICOLOGY AND PHARMACOLOGY","REGUL TOXICOL PHARM","0273-2300","1096-0295","MEDICINE, LEGAL - SCIE","10,157","3.4","Q1","1.04","40.43"%,
"CANCER BIOTHERAPY AND RADIOPHARMACEUTICALS","CANCER BIOTHER RADIO","1084-9785","1557-8852","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","2,857","3.4","Q3","0.77","5.12"%,
"THEORETICAL AND APPLIED CLIMATOLOGY","THEOR APPL CLIMATOL","0177-798X","1434-4483","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","14,712","3.4","Q2","0.74","10.16"%,
"Environmental Science-Atmospheres","ENVIRON SCI-ATMOS","N/A","2634-3606","METEOROLOGY & ATMOSPHERIC SCIENCES - ESCI","225","3.4","N/A","0.72","100"%,
"Bosnian Journal of Basic Medical Sciences","BOSNIAN J BASIC MED","1512-8601","1840-4812","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","1,879","3.4","Q3","0.71","99.59"%,
"Molecular Medicine Reports","MOL MED REP","1791-2997","1791-3004","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","31,143","3.4","Q3","0.71","84.28"%,
"Journal of Cardiovascular Translational Research","J CARDIOVASC TRANSL","1937-5387","1937-5395","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","2,590","3.4","Q3","0.63","19.4"%,
"Materials","MATERIALS","N/A","1996-1944","METALLURGY & METALLURGICAL ENGINEERING - SCIE","104,643","3.4","Q2","0.59","99.44"%,
"CELL TRANSPLANTATION","CELL TRANSPLANT","0963-6897","1555-3892","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","7,794","3.3","Q3","0.82","95.69"%,
"Journal of Space Weather and Space Climate","J SPACE WEATHER SPAC","2115-7251","2115-7251","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","1,359","3.3","Q2","0.77","99.36"%,
"SCIENCE AND TECHNOLOGY OF WELDING AND JOINING","SCI TECHNOL WELD JOI","1362-1718","1743-2936","METALLURGY & METALLURGICAL ENGINEERING - SCIE","4,694","3.3","Q2","0.75","1.15"%,
"JOURNAL OF BONE AND MINERAL METABOLISM","J BONE MINER METAB","0914-8779","1435-5604","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","3,612","3.3","Q3","0.65","0"%,
"KAOHSIUNG JOURNAL OF MEDICAL SCIENCES","KAOHSIUNG J MED SCI","1607-551X","2410-8650","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","3,115","3.3","Q3","0.63","87.9"%,
"City and Environment Interactions","CITY ENVIRON INTERAC","2590-2520","2590-2520","METEOROLOGY & ATMOSPHERIC SCIENCES - ESCI","213","3.3","N/A","0.62","92.73"%,
"Ocean Science","OCEAN SCI","1812-0784","1812-0792","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","3,487","3.2","Q2","1.09","98.9"%,
"OCEAN MODELLING","OCEAN MODEL","1463-5003","1463-5011","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","5,506","3.2","Q2","0.91","45.2"%,
"Climate Services","CLIM SERV","2405-8807","2405-8807","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","936","3.2","Q2","0.78","95.92"%,
"Geoscience Data Journal","GEOSCI DATA J","2049-6060","2049-6060","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","466","3.2","Q2","0.76","79.55"%,
"INTERNATIONAL JOURNAL OF BIOMETEOROLOGY","INT J BIOMETEOROL","0020-7128","1432-1254","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","9,515","3.2","Q2","0.76","19.36"%,
"MONTHLY WEATHER REVIEW","MON WEATHER REV","0027-0644","1520-0493","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","32,491","3.2","Q2","0.75","3.75"%,
"Journal of Meteorological Research","J METEOROL RES-PRC","2095-6037","2198-0934","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","1,983","3.2","Q2","0.6","83.76"%,
"EXPERIMENTAL BIOLOGY AND MEDICINE","EXP BIOL MED","1535-3702","1535-3699","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","8,719","3.2","Q3","0.58","4.52"%,
"Innate Immunity","INNATE IMMUN-LONDON","1753-4259","1753-4267","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","2,099","3.2","Q3","0.5","94.85"%,
"CORROSION REVIEWS","CORROS REV","0334-6005","2191-0316","METALLURGY & METALLURGICAL ENGINEERING - SCIE","1,184","3.2","Q2","0.41","3.42"%,
"JOURNAL OF BIOLOGICAL REGULATORS AND HOMEOSTATIC AGENTS","J BIOL REG HOMEOS AG","0393-974X","1724-6083","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","4,089","3.2","Q3","0.24","0"%,
"Forensic Science International-Genetics","FORENSIC SCI INT-GEN","1872-4973","1878-0326","MEDICINE, LEGAL - SCIE","5,468","3.1","Q1","1.48","23.64"%,
"Journal of Operational Oceanography","J OPER OCEANOGR","1755-876X","1755-8778","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","672","3.1","Q3","0.85","22.58"%,
"JOURNAL OF THE ATMOSPHERIC SCIENCES","J ATMOS SCI","0022-4928","1520-0469","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","30,707","3.1","Q3","0.69","2.69"%,
"JOURNAL OF THE METEOROLOGICAL SOCIETY OF JAPAN","J METEOROL SOC JPN","0026-1165","2186-9057","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","5,438","3.1","Q3","0.67","84.69"%,
"MEDICAL SCIENCE MONITOR","MED SCI MONITOR","N/A","1643-3750","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","18,807","3.1","Q3","0.67","0"%,
"Tissue Barriers","TISSUE BARRIERS","2168-8370","2168-8370","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","1,580","3.1","N/A","0.58","26.44"%,
"Research and Reports in Tropical Medicine","RES REP TROP MED","1179-7282","1179-7282","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","388","3.1","N/A","0.49","93.33"%,
"WIREs Mechanisms of Disease","WIRES MECH DIS","2692-9368","2692-9368","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","153","3.1","Q3","0.4","24"%,
"Atmospheric Science Letters","ATMOS SCI LETT","1530-261X","1530-261X","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","1,923","3","Q3","0.68","69.7"%,
"Journal of Applied Meteorology and Climatology","J APPL METEOROL CLIM","1558-8424","1558-8432","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","15,325","3","Q3","0.67","1.88"%,
"METALLURGICAL AND MATERIALS TRANSACTIONS B-PROCESS METALLURGY AND MATERIALS PROCESSING SCIENCE","METALL MATER TRANS B","1073-5615","1543-1916","METALLURGY & METALLURGICAL ENGINEERING - SCIE","13,214","3","Q2","0.59","15.62"%,
"WOUND REPAIR AND REGENERATION","WOUND REPAIR REGEN","1067-1927","1524-475X","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","7,251","2.9","Q3","0.87","15.5"%,
"PPAR Research","PPAR RES","1687-4757","1687-4765","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","1,536","2.9","Q3","0.72","100"%,
"WEATHER AND FORECASTING","WEATHER FORECAST","0882-8156","1520-0434","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","8,219","2.9","Q3","0.66","4.56"%,
"Laboratory Animal Research","LAB ANIM RES","1738-6055","2233-7660","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","817","2.9","N/A","0.64","100"%,
"Atmosphere","ATMOSPHERE-BASEL","N/A","2073-4433","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","16,192","2.9","Q3","0.55","99.41"%,
"Tropical Cyclone Research and Review","TROP CYCLONE RES REV","2225-6032","2225-6032","METEOROLOGY & ATMOSPHERIC SCIENCES - ESCI","357","2.9","N/A","0.55","96.15"%,
"Metals","METALS-BASEL","N/A","2075-4701","METALLURGY & METALLURGICAL ENGINEERING - SCIE","21,992","2.9","Q2","0.53","99.5"%,
"WATER AIR AND SOIL POLLUTION","WATER AIR SOIL POLL","0049-6979","1573-2932","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","23,846","2.9","Q3","0.53","8.47"%,
"Advances in Meteorology","ADV METEOROL","1687-9309","1687-9317","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","3,289","2.9","Q3","0.5","97.8"%,
"Medical Gas Research","MED GAS RES","2045-9912","2045-9912","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","843","2.9","N/A","0.46","0"%,
"NEUROMODULATION","NEUROMODULATION","1094-7159","1525-1403","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","4,155","2.8","Q3","0.73","22.89"%,
"Fatigue-Biomedicine Health and Behavior","FATIGUE","2164-1846","2164-1862","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","339","2.8","N/A","0.61","15.79"%,
"Medical Science Monitor Basic Research","MED SCI MONIT BASIC","2325-4416","2325-4394","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","665","2.8","N/A","0.61","0"%,
"METALLURGICAL AND MATERIALS TRANSACTIONS A-PHYSICAL METALLURGY AND MATERIALS SCIENCE","METALL MATER TRANS A","1073-5623","1543-1940","METALLURGY & METALLURGICAL ENGINEERING - SCIE","36,285","2.8","Q2","0.56","18.09"%,
"Natural Hazards Review","NAT HAZARDS REV","1527-6988","1527-6996","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","2,364","2.7","Q3","0.67","9.21"%,
"Experimental and Therapeutic Medicine","EXP THER MED","1792-0981","1792-1015","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","22,741","2.7","Q3","0.58","98.94"%,
"Advances in Medical Sciences","ADV MED SCI-POLAND","1896-1126","1898-4002","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","1,557","2.7","Q3","0.55","26.83"%,
"ATLA-ALTERNATIVES TO LABORATORY ANIMALS","ATLA-ALTERN LAB ANIM","0261-1929","2632-3559","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","1,138","2.7","Q3","0.52","15.87"%,
"METEOROLOGICAL APPLICATIONS","METEOROL APPL","1350-4827","1469-8080","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","3,062","2.7","Q3","0.5","81.92"%,
"Clinical Trials","CLIN TRIALS","1740-7745","1740-7753","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","2,854","2.7","Q3","0.48","19.57"%,
"JOURNAL OF THE AIR & WASTE MANAGEMENT ASSOCIATION","J AIR WASTE MANAGE","1096-2247","2162-2906","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","7,390","2.7","Q3","0.4","13.23"%,
"LARYNGOSCOPE","LARYNGOSCOPE","0023-852X","1531-4995","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","28,923","2.6","Q3","0.91","6.71"%,
"ADVANCES IN SPACE RESEARCH","ADV SPACE RES","0273-1177","1879-1948","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","16,672","2.6","Q3","0.73","19.4"%,
"JOM","JOM-US","1047-4838","1543-1851","METALLURGY & METALLURGICAL ENGINEERING - SCIE","15,773","2.6","Q2","0.62","9.15"%,
"International Journal of Metalcasting","INT J METALCAST","1939-5981","2163-3193","METALLURGY & METALLURGICAL ENGINEERING - SCIE","2,025","2.6","Q2","0.6","9.69"%,
"EXPERIMENTAL HEMATOLOGY","EXP HEMATOL","0301-472X","1873-2399","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","5,274","2.6","Q3","0.59","64.71"%,
"JOURNAL OF INVESTIGATIVE MEDICINE","J INVEST MED","1081-5589","1708-8267","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","2,973","2.6","Q3","0.56","17.57"%,
"Journal of Clinical and Translational Science","J CLIN TRANSL SCI","N/A","2059-8661","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","1,105","2.6","N/A","0.54","99.52"%,
"Trials","TRIALS","N/A","1745-6215","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","16,096","2.5","Q3","0.51","99.71"%,
"Future Science OA","FUTUR SCI OA","2056-5623","2056-5623","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","1,592","2.5","N/A","0.49","99.57"%,
"JOURNAL OF IRON AND STEEL RESEARCH INTERNATIONAL","J IRON STEEL RES INT","1006-706X","2210-3988","METALLURGY & METALLURGICAL ENGINEERING - SCIE","4,459","2.5","Q2","0.48","1.26"%,
"CURRENT MOLECULAR MEDICINE","CURR MOL MED","1566-5240","1875-5666","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","3,947","2.5","Q3","0.46","0.86"%,
"Experimental Neurobiology","EXP NEUROBIOL","1226-2560","2093-8144","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","1,504","2.4","Q3","0.68","99.06"%,
"Current Medical Science","CURR MED SCI","2096-5230","2523-899X","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","1,481","2.4","Q3","0.57","9"%,
"International Journal of Material Forming","INT J MATER FORM","1960-6206","1960-6214","METALLURGY & METALLURGICAL ENGINEERING - SCIE","1,983","2.4","Q2","0.52","24.38"%,
"Journal of Sustainable Metallurgy","J SUSTAIN METALL","2199-3823","2199-3831","METALLURGY & METALLURGICAL ENGINEERING - SCIE","1,588","2.4","Q2","0.47","14.58"%,
"CALPHAD-COMPUTER COUPLING OF PHASE DIAGRAMS AND THERMOCHEMISTRY","CALPHAD","0364-5916","1873-2984","METALLURGY & METALLURGICAL ENGINEERING - SCIE","5,206","2.4","Q2","0.42","14.85"%,
"BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH","BRAZ J MED BIOL RES","0100-879X","1414-431X","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","6,366","2.3","Q4","0.6","92.55"%,
"TELLUS SERIES B-CHEMICAL AND PHYSICAL METEOROLOGY","TELLUS B","1600-0889","1600-0889","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","3,384","2.3","Q3","0.57","100"%,
"Asia-Pacific Journal of Atmospheric Sciences","ASIA-PAC J ATMOS SCI","1976-7633","1976-7951","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","1,266","2.3","Q3","0.51","24.42"%,
"CURRENT MEDICAL RESEARCH AND OPINION","CURR MED RES OPIN","0300-7995","1473-4877","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","7,883","2.3","Q4","0.5","38.24"%,
"IN VIVO","IN VIVO","0258-851X","1791-7549","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","6,069","2.3","Q4","0.49","99.69"%,
"Biomedical Reports","BIOMED REP","2049-9434","2049-9442","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","2,991","2.3","N/A","0.48","98.41"%,
"ACTA METALLURGICA SINICA","ACTA METALL SIN","0412-1961","N/A","METALLURGY & METALLURGICAL ENGINEERING - SCIE","3,100","2.3","Q2","0.46","0"%,
"Atmospheric and Oceanic Science Letters","ATMOS OCEAN SCI LETT","1674-2834","2376-6123","METEOROLOGY & ATMOSPHERIC SCIENCES - ESCI","1,241","2.3","N/A","0.45","96.57"%,
"Journal of Biomedical Research","J BIOMED RES","1674-8301","1876-4819","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","1,382","2.3","N/A","0.41","100"%,
"Forensic Science International","FORENSIC SCI INT","0379-0738","1872-6283","MEDICINE, LEGAL - SCIE","14,954","2.2","Q1","1.17","18.11"%,
"MELANOMA RESEARCH","MELANOMA RES","0960-8931","1473-5636","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","2,890","2.2","Q4","0.68","12.83"%,
"NONLINEAR PROCESSES IN GEOPHYSICS","NONLINEAR PROC GEOPH","1023-5809","1607-7946","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","2,276","2.2","Q3","0.67","100"%,
"JOURNAL OF ATMOSPHERIC AND OCEANIC TECHNOLOGY","J ATMOS OCEAN TECH","0739-0572","1520-0426","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","10,853","2.2","Q3","0.6","3.87"%,
"Medical Mycology Case Reports","MED MYCOL CASE REP","2211-7539","2211-7539","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","722","2.2","N/A","0.59","88.41"%,
"Contemporary Clinical Trials","CONTEMP CLIN TRIALS","1551-7144","1559-2030","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","5,389","2.2","Q4","0.58","21.47"%,
"ENVIRONMENTAL FLUID MECHANICS","ENVIRON FLUID MECH","1567-7419","1573-1510","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","1,850","2.2","Q3","0.58","20.1"%,
"American Journal of Translational Research","AM J TRANSL RES","1943-8141","1943-8141","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","13,883","2.2","Q4","0.56","0.07"%,
"Iranian Journal of Basic Medical Sciences","IRAN J BASIC MED SCI","2008-3866","2008-3874","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","4,199","2.2","Q4","0.56","0"%,
"Weather Climate and Society","WEATHER CLIM SOC","1948-8327","1948-8335","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","1,703","2.2","Q3","0.53","1.83"%,
"WELDING JOURNAL","WELD J","0043-2296","0043-2296","METALLURGY & METALLURGICAL ENGINEERING - SCIE","3,023","2.2","Q2","0.5","80"%,
"OXIDATION OF METALS","OXID MET","0030-770X","1573-4889","METALLURGY & METALLURGICAL ENGINEERING - SCIE","4,095","2.2","Q2","0.48","18.32"%,
"European Journal of Translational Myology","EUR J TRANSL MYOL","2037-7452","2037-7460","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","700","2.2","N/A","0.46","97.87"%,
"STEEL RESEARCH INTERNATIONAL","STEEL RES INT","1611-3683","1869-344X","METALLURGY & METALLURGICAL ENGINEERING - SCIE","5,271","2.2","Q2","0.46","18.33"%,
"Biomarkers in Medicine","BIOMARK MED","1752-0363","1752-0371","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","2,738","2.2","Q4","0.43","9.84"%,
"TOHOKU JOURNAL OF EXPERIMENTAL MEDICINE","TOHOKU J EXP MED","0040-8727","1349-3329","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","3,732","2.2","Q4","0.41","100"%,
"INTERNATIONAL JOURNAL OF LEGAL MEDICINE","INT J LEGAL MED","0937-9827","1437-1596","MEDICINE, LEGAL - SCIE","5,482","2.1","Q2","1.25","30.84"%,
"JOURNAL OF LAW MEDICINE & ETHICS","J LAW MED ETHICS","1073-1105","1748-720X","MEDICINE, LEGAL - SCIE","2,279","2.1","Q2","1.19","20.56"%,
"Welding in the World","WELD WORLD","0043-2288","1878-6669","METALLURGY & METALLURGICAL ENGINEERING - SCIE","3,255","2.1","Q2","0.5","28.71"%,
"IRONMAKING & STEELMAKING","IRONMAK STEELMAK","0301-9233","1743-2812","METALLURGY & METALLURGICAL ENGINEERING - SCIE","3,463","2.1","Q2","0.45","6.19"%,
"Metabolic Syndrome and Related Disorders","METAB SYNDR RELAT D","1540-4196","1557-8518","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","2,265","2.1","Q4","0.45","3.45"%,
"SCANDINAVIAN JOURNAL OF CLINICAL & LABORATORY INVESTIGATION","SCAND J CLIN LAB INV","0036-5513","1502-7686","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","3,837","2.1","Q4","0.44","21.09"%,
"Advances in Clinical and Experimental Medicine","ADV CLIN EXP MED","1899-5276","2451-2680","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","3,137","2.1","Q4","0.38","98.64"%,
"STATISTICS IN MEDICINE","STAT MED","0277-6715","1097-0258","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE","33,800","2","Q4","0.64","15.99"%,
"TELLUS SERIES A-DYNAMIC METEOROLOGY AND OCEANOGRAPHY","TELLUS A","N/A","1600-0870","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","2,925","2","Q4","0.54","96.4"%,
"JOURNAL OF ATMOSPHERIC CHEMISTRY","J ATMOS CHEM","0167-7764","1573-0662","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","1,733","2","Q4","0.49","17.78"%,
"METEOROLOGY AND ATMOSPHERIC PHYSICS","METEOROL ATMOS PHYS","0177-7971","1436-5065","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","3,316","2","Q4","0.47","6.39"%,
"Interactive Journal of Medical Research","INTERACT J MED RES","1929-073X","1929-073X","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","486","2","N/A","0.43","98.08"%,
"SOLDERING & SURFACE MOUNT TECHNOLOGY","SOLDER SURF MT TECH","0954-0911","1758-6836","METALLURGY & METALLURGICAL ENGINEERING - SCIE","625","2","Q2","0.42","2.65"%,
"KEIO JOURNAL OF MEDICINE","KEIJO J MED","0022-9717","1880-1293","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","542","2","N/A","0.37","88.89"%,
"Regenerative Medicine Research","REGEN MED RES","2050-490X","2050-490X","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","37","2","N/A","0.24","100"%,
"SCIENCE & JUSTICE","SCI JUSTICE","1355-0306","1876-4452","MEDICINE, LEGAL - SCIE","1,596","1.9","Q2","0.82","17.77"%,
"JOURNAL OF ATMOSPHERIC AND SOLAR-TERRESTRIAL PHYSICS","J ATMOS SOL-TERR PHY","1364-6826","1879-1824","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","7,969","1.9","Q4","0.51","25.43"%,
"Mining Metallurgy & Exploration","MINING METALL EXPLOR","2524-3462","2524-3470","METALLURGY & METALLURGICAL ENGINEERING - SCIE","1,115","1.9","Q2","0.48","5.49"%,
"SOLA","SOLA","1349-6476","1349-6476","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","1,132","1.9","Q4","0.47","96.45"%,
"ANNALES GEOPHYSICAE","ANN GEOPHYS-GERMANY","0992-7689","1432-0576","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","6,000","1.9","Q4","0.41","97.57"%,
"CURRENT THERAPEUTIC RESEARCH-CLINICAL AND EXPERIMENTAL","CURR THER RES CLIN E","0011-393X","1879-0313","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","943","1.9","N/A","0.36","98"%,
"International Journal of Molecular and Cellular Medicine","INT J MOL CELL MED","2251-9637","2251-9645","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","564","1.9","N/A","0.34","0"%,
"Weather","WEATHER","0043-1656","1477-8696","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","1,470","1.9","Q4","0.31","25.16"%,
"TRANSACTIONS OF THE INSTITUTE OF METAL FINISHING","T I MET FINISH","0020-2967","1745-9192","METALLURGY & METALLURGICAL ENGINEERING - SCIE","1,032","1.9","Q2","0.29","3.7"%,
"Forensic Science Medicine and Pathology","FORENSIC SCI MED PAT","1547-769X","1556-2891","MEDICINE, LEGAL - SCIE","1,436","1.8","Q2","0.7","27.59"%,
"Cold Spring Harbor Molecular Case Studies","CSH MOL CASE STUD","2373-2873","2373-2873","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","915","1.8","N/A","0.45","100"%,
"ISIJ INTERNATIONAL","ISIJ INT","0915-1559","1347-5460","METALLURGY & METALLURGICAL ENGINEERING - SCIE","15,369","1.8","Q3","0.43","96.9"%,
"Geoscientific Instrumentation Methods and Data Systems","GEOSCI INSTRUM METH","2193-0856","2193-0864","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","494","1.8","Q4","0.38","97.73"%,
"MATERIALS AND CORROSION-WERKSTOFFE UND KORROSION","MATER CORROS","0947-5117","1521-4176","METALLURGY & METALLURGICAL ENGINEERING - SCIE","3,972","1.8","Q3","0.38","13.75"%,
"CORROSION ENGINEERING SCIENCE AND TECHNOLOGY","CORROS ENG SCI TECHN","1478-422X","1743-2782","METALLURGY & METALLURGICAL ENGINEERING - SCIE","1,835","1.8","Q3","0.34","3.73"%,
"MATERIALS SCIENCE AND TECHNOLOGY","MATER SCI TECH-LOND","0267-0836","1743-2847","METALLURGY & METALLURGICAL ENGINEERING - SCIE","10,497","1.8","Q3","0.34","3.7"%,
"Clinical Teacher","CLIN TEACH","1743-4971","1743-498X","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","1,309","1.8","N/A","0.3","14.01"%,
"Medical Law Review","MED LAW REV","0967-0742","1464-3790","MEDICINE, LEGAL - SCIE","470","1.7","Q3","1.21","36.63"%,
"DYNAMICS OF ATMOSPHERES AND OCEANS","DYNAM ATMOS OCEANS","0377-0265","1872-6879","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","1,360","1.7","Q4","0.49","21.95"%,
"Pilot and Feasibility Studies","PILOT FEASIBILITY ST","N/A","2055-5784","MEDICINE, RESEARCH & EXPERIMENTAL - ESCI","1,871","1.7","N/A","0.39","99.85"%,
"JOURNAL OF FORENSIC SCIENCES","J FORENSIC SCI","0022-1198","1556-4029","MEDICINE, LEGAL - SCIE","8,832","1.6","Q3","0.8","7.24"%,
"PHYSICAL GEOGRAPHY","PHYS GEOGR","0272-3646","1930-0557","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","1,372","1.6","Q4","0.37","3.39"%,
"RADIO SCIENCE","RADIO SCI","0048-6604","1944-799X","METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE","5,867","1.6","Q4","0.37","13.59"%,
"Metallography Microstructure and Analysis","METALLOGR MICROSTRUC","2192-9262","2192-9270","METALLURGY & METALLURGICAL ENGINEERING - ESCI","1,033","1.6","N/A","0.36","5.96"%,
"TRANSACTIONS OF THE INDIAN INSTITUTE OF METALS","T INDIAN I METALS","0972-2815","0975-1645","METALLURGY & METALLURGICAL ENGINEERING - SCIE","3,975","1.6","Q3","0.35","0.89"%,
