"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"DRYING TECHNOLOGY","DRY TECHNOL","0737-3937","1532-2300","ENGINEERING, MECHANICAL - SCIE","9,814","3.3","Q2","0.66","3.11"%,
"Integrating Materials and Manufacturing Innovation","INTEGR MATER MANUF I","2193-9764","2193-9772","ENGINEERING, MANUFACTURING - SCIE","1,007","3.3","Q3","0.61","13.22"%,
"EXPERIMENTAL THERMAL AND FLUID SCIENCE","EXP THERM FLUID SCI","0894-1777","1879-2286","ENGINEERING, MECHANICAL - SCIE","15,278","3.2","Q2","0.9","9.79"%,
"Journal of Zhejiang University-SCIENCE A","J ZHEJIANG UNIV-SC A","1673-565X","1862-1775","ENGINEERING, MULTIDISCIPLINARY - SCIE","2,619","3.2","Q2","0.72","0.97"%,
"TRIBOLOGY LETTERS","TRIBOL LETT","1023-8883","1573-2711","ENGINEERING, MECHANICAL - SCIE","7,534","3.2","Q2","0.67","30.13"%,
"Journal of Manufacturing and Materials Processing","J MANUF MATER PROC","N/A","2504-4494","ENGINEERING, MANUFACTURING - ESCI","1,793","3.2","N/A","0.58","99.76"%,
"Journal of Manufacturing and Materials Processing","J MANUF MATER PROC","N/A","2504-4494","ENGINEERING, MECHANICAL - ESCI","1,793","3.2","N/A","0.58","99.76"%,
"RESEARCH IN ENGINEERING DESIGN","RES ENG DES","0934-9839","1435-6066","ENGINEERING, MANUFACTURING - SCIE","1,279","3.2","Q3","0.58","36.36"%,
"RESEARCH IN ENGINEERING DESIGN","RES ENG DES","0934-9839","1435-6066","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,279","3.2","Q2","0.58","36.36"%,
"Modelling and Simulation in Engineering","MOD SIMUL ENG","1687-5591","1687-5605","ENGINEERING, MULTIDISCIPLINARY - ESCI","1,374","3.2","N/A","0.51","99.03"%,
"INTERNATIONAL JOURNAL OF MODELLING AND SIMULATION","INT J MODEL SIMUL","0228-6203","1925-7082","ENGINEERING, MULTIDISCIPLINARY - ESCI","759","3.1","N/A","0.99","0"%,
"3D Printing and Additive Manufacturing","3D PRINT ADDIT MANUF","2329-7662","2329-7670","ENGINEERING, MANUFACTURING - SCIE","1,859","3.1","Q3","0.55","10.86"%,
"JOURNAL OF COMPUTING AND INFORMATION SCIENCE IN ENGINEERING","J COMPUT INF SCI ENG","1530-9827","1944-7078","ENGINEERING, MANUFACTURING - SCIE","1,516","3.1","Q3","0.52","0.4"%,
"Insects","INSECTS","N/A","2075-4450","ENTOMOLOGY - SCIE","10,347","3","Q1","1.25","99.65"%,
"Mechanical Engineering Reviews","MECH ENG REV","2187-9753","2187-9753","ENGINEERING, MECHANICAL - ESCI","142","3","N/A","0.88","100"%,
"INTERNATIONAL JOURNAL OF PRESSURE VESSELS AND PIPING","INT J PRES VES PIP","0308-0161","1879-3541","ENGINEERING, MECHANICAL - SCIE","5,453","3","Q2","0.84","4.23"%,
"INTERNATIONAL JOURNAL OF PRESSURE VESSELS AND PIPING","INT J PRES VES PIP","0308-0161","1879-3541","ENGINEERING, MULTIDISCIPLINARY - SCIE","5,453","3","Q2","0.84","4.23"%,
"INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING","INT J NUMER METH ENG","0029-5981","1097-0207","ENGINEERING, MULTIDISCIPLINARY - SCIE","22,342","2.9","Q2","0.93","19.12"%,
"Journal of Marine Science and Engineering","J MAR SCI ENG","N/A","2077-1312","ENGINEERING, MARINE - SCIE","10,921","2.9","Q1","0.87","99.89"%,
"Journal of Marine Science and Engineering","J MAR SCI ENG","N/A","2077-1312","ENGINEERING, OCEAN - SCIE","10,921","2.9","Q2","0.87","99.89"%,
"COMPUTER APPLICATIONS IN ENGINEERING EDUCATION","COMPUT APPL ENG EDUC","1061-3773","1099-0542","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,954","2.9","Q2","0.76","7.04"%,
"International Journal of Simulation Modelling","INT J SIMUL MODEL","1726-4529","1996-8566","ENGINEERING, MANUFACTURING - SCIE","974","2.9","Q3","0.53","99.46"%,
"Journal of Integrated Pest Management","J INTEGR PEST MANAG","N/A","2155-7470","ENTOMOLOGY - SCIE","938","2.8","Q1","1.15","92"%,
"Journal of Engineering Design and Technology","J ENG DES TECHNOL","1726-0531","1726-0531","ENGINEERING, MULTIDISCIPLINARY - ESCI","1,890","2.8","N/A","0.81","2.16"%,
"JOURNAL OF VIBRATION AND CONTROL","J VIB CONTROL","1077-5463","1741-2986","ENGINEERING, MECHANICAL - SCIE","7,908","2.8","Q2","0.71","1.51"%,
"INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT","INT J TECHNOL MANAGE","0267-5730","1741-5276","ENGINEERING, MULTIDISCIPLINARY - SCIE","2,208","2.8","Q2","0.44","0.81"%,
"Journal of Engineering","J ENG-NY","2314-4912","2314-4904","ENGINEERING, MULTIDISCIPLINARY - ESCI","1,248","2.8","N/A","0.42","100"%,
"JOURNAL OF STORED PRODUCTS RESEARCH","J STORED PROD RES","0022-474X","1879-1212","ENTOMOLOGY - SCIE","4,719","2.7","Q1","1.24","9.73"%,
"PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-MARITIME ENGINEERING","P I CIVIL ENG-MAR EN","1741-7597","1751-7737","ENGINEERING, OCEAN - SCIE","269","2.7","Q2","0.86","0"%,
"JOURNAL OF ENGINEERING DESIGN","J ENG DESIGN","0954-4828","1466-1837","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,411","2.7","Q2","0.73","18.89"%,
"ENGINEERING OPTIMIZATION","ENG OPTIMIZ","0305-215X","1029-0273","ENGINEERING, MULTIDISCIPLINARY - SCIE","4,257","2.7","Q2","0.68","4.86"%,
"International Journal of Structural Integrity","INT J STRUCT INTEGR","1757-9864","1757-9872","ENGINEERING, MULTIDISCIPLINARY - ESCI","816","2.7","N/A","0.65","1.64"%,
"Applied Sciences-Basel","APPL SCI-BASEL","N/A","2076-3417","ENGINEERING, MULTIDISCIPLINARY - SCIE","98,949","2.7","Q2","0.57","99.3"%,
"IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING","IEEE T SEMICONDUCT M","0894-6507","1558-2345","ENGINEERING, MANUFACTURING - SCIE","2,354","2.7","Q3","0.57","9.22"%,
"Journal of Vibration Engineering & Technologies","J VIB ENG TECHNOL","2523-3920","2523-3939","ENGINEERING, MECHANICAL - SCIE","1,213","2.7","Q2","0.57","5.16"%,
"Surface Topography-Metrology and Properties","SURF TOPOGR-METROL","2051-672X","2051-672X","ENGINEERING, MECHANICAL - SCIE","1,857","2.7","Q2","0.55","5.26"%,
"Flexible Services and Manufacturing Journal","FLEX SERV MANUF J","1936-6582","1936-6590","ENGINEERING, MANUFACTURING - SCIE","956","2.7","Q3","0.49","22.79"%,
"MACHINING SCIENCE AND TECHNOLOGY","MACH SCI TECHNOL","1091-0344","1532-2483","ENGINEERING, MANUFACTURING - SCIE","1,562","2.7","Q3","0.42","0"%,
"MACHINING SCIENCE AND TECHNOLOGY","MACH SCI TECHNOL","1091-0344","1532-2483","ENGINEERING, MECHANICAL - SCIE","1,562","2.7","Q2","0.42","0"%,
"Journal of Marine Engineering and Technology","J MAR ENG TECHNOL","2046-4177","2056-8487","ENGINEERING, MARINE - SCIE","524","2.6","Q2","1.03","10.31"%,
"PROBABILISTIC ENGINEERING MECHANICS","PROBABILIST ENG MECH","0266-8920","1878-4275","ENGINEERING, MECHANICAL - SCIE","3,682","2.6","Q2","0.87","17.21"%,
"INSECT MOLECULAR BIOLOGY","INSECT MOL BIOL","0962-1075","1365-2583","ENTOMOLOGY - SCIE","3,767","2.6","Q1","0.85","11.83"%,
"INTERNATIONAL JOURNAL OF HEAT AND FLUID FLOW","INT J HEAT FLUID FL","0142-727X","1879-2278","ENGINEERING, MECHANICAL - SCIE","8,803","2.6","Q2","0.65","17.27"%,
"Journal of Mechanisms and Robotics-Transactions of the ASME","J MECH ROBOT","1942-4302","1942-4310","ENGINEERING, MECHANICAL - SCIE","3,070","2.6","Q2","0.64","1.41"%,
"Machines","MACHINES","N/A","2075-1702","ENGINEERING, MECHANICAL - SCIE","2,767","2.6","Q2","0.64","99.71"%,
"PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART B-JOURNAL OF ENGINEERING MANUFACTURE","P I MECH ENG B-J ENG","0954-4054","2041-1975","ENGINEERING, MANUFACTURING - SCIE","6,775","2.6","Q3","0.63","3.9"%,
"PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART B-JOURNAL OF ENGINEERING MANUFACTURE","P I MECH ENG B-J ENG","0954-4054","2041-1975","ENGINEERING, MECHANICAL - SCIE","6,775","2.6","Q2","0.63","3.9"%,
"JOURNAL OF MARINE SCIENCE AND TECHNOLOGY","J MAR SCI TECH-JAPAN","0948-4280","1437-8213","ENGINEERING, MARINE - SCIE","2,509","2.6","Q2","0.62","13.31"%,
"Actuators","ACTUATORS","N/A","2076-0825","ENGINEERING, MECHANICAL - SCIE","2,235","2.6","Q2","0.6","99.42"%,
"Advances in Tribology","ADV TRIBOL","1687-5915","1687-5923","ENGINEERING, MECHANICAL - ESCI","277","2.6","N/A","0.54","100"%,
"PACKAGING TECHNOLOGY AND SCIENCE","PACKAG TECHNOL SCI","0894-3214","1099-1522","ENGINEERING, MANUFACTURING - SCIE","2,203","2.6","Q3","0.48","21.24"%,
"BIOCONTROL","BIOCONTROL","1386-6141","1573-8248","ENTOMOLOGY - SCIE","3,366","2.5","Q1","1","10.99"%,
"Eksploatacja i Niezawodnosc-Maintenance and Reliability","EKSPLOAT NIEZAWODN","1507-2711","1507-2711","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,168","2.5","Q2","0.98","98.31"%,
"International Journal of Engine Research","INT J ENGINE RES","1468-0874","2041-3149","ENGINEERING, MECHANICAL - SCIE","3,536","2.5","Q2","0.61","5.21"%,
"JOURNAL OF TRIBOLOGY-TRANSACTIONS OF THE ASME","J TRIBOL-T ASME","0742-4787","1528-8897","ENGINEERING, MECHANICAL - SCIE","6,866","2.5","Q2","0.6","1.11"%,
"Journal of Thermal Science","J THERM SCI","1003-2169","1993-033X","ENGINEERING, MECHANICAL - SCIE","2,337","2.5","Q2","0.51","2.61"%,
"Manufacturing Review","MANUF REV","2265-4224","2265-4224","ENGINEERING, MANUFACTURING - ESCI","563","2.5","N/A","0.33","96.26"%,
"APIDOLOGIE","APIDOLOGIE","0044-8435","1297-9678","ENTOMOLOGY - SCIE","5,519","2.4","Q1","1.04","31.73"%,
"JOURNAL OF NAVIGATION","J NAVIGATION","0373-4633","1469-7785","ENGINEERING, MARINE - SCIE","2,905","2.4","Q2","0.92","11.44"%,
"Egyptian Journal of Biological Pest Control","EGYPT J BIOL PEST CO","1110-1768","2536-9342","ENTOMOLOGY - SCIE","1,560","2.4","Q1","0.9","100"%,
"JOURNAL OF PESTICIDE SCIENCE","J PESTIC SCI","1348-589X","1349-0923","ENTOMOLOGY - SCIE","1,261","2.4","Q1","0.77","99.06"%,
"CMES-COMPUTER MODELING IN ENGINEERING & SCIENCES","CMES-COMP MODEL ENG","1526-1492","1526-1506","ENGINEERING, MULTIDISCIPLINARY - SCIE","2,837","2.4","Q3","0.75","98.99"%,
"COASTAL ENGINEERING JOURNAL","COAST ENG J","2166-4250","1793-6292","ENGINEERING, OCEAN - SCIE","1,087","2.4","Q2","0.71","26.67"%,
"MEASUREMENT SCIENCE and TECHNOLOGY","MEAS SCI TECHNOL","0957-0233","1361-6501","ENGINEERING, MULTIDISCIPLINARY - SCIE","17,440","2.4","Q3","0.69","12.02"%,
"EXPERIMENTS IN FLUIDS","EXP FLUIDS","0723-4864","1432-1114","ENGINEERING, MECHANICAL - SCIE","12,149","2.4","Q3","0.63","32.25"%,
"PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART E-JOURNAL OF PROCESS MECHANICAL ENGINEERING","P I MECH ENG E-J PRO","0954-4089","2041-3009","ENGINEERING, MECHANICAL - SCIE","2,265","2.4","Q3","0.59","0.81"%,
"JOURNAL OF HYDRAULIC ENGINEERING","J HYDRAUL ENG","0733-9429","1943-7900","ENGINEERING, MECHANICAL - SCIE","12,312","2.4","Q3","0.58","3.76"%,
"International Journal of Material Forming","INT J MATER FORM","1960-6206","1960-6214","ENGINEERING, MANUFACTURING - SCIE","1,983","2.4","Q4","0.52","24.38"%,
"Human Factors and Ergonomics in Manufacturing & Service Industries","HUM FACTOR ERGON MAN","1090-8471","1520-6564","ENGINEERING, MANUFACTURING - SCIE","917","2.4","Q4","0.45","14.06"%,
"Design Science","DES SCI","2053-4701","2053-4701","ENGINEERING, MANUFACTURING - ESCI","445","2.4","N/A","0.39","98.88"%,
"Journal of Engineering Thermophysics","J ENG THERMOPHYS-RUS","1810-2328","1990-5432","ENGINEERING, MECHANICAL - SCIE","1,332","2.4","Q3","0.31","0"%,
"Palaeoentomology","PALAEOENTOMOLOGY","2624-2826","2624-2834","ENTOMOLOGY - ESCI","536","2.3","N/A","1.02","0"%,
"ANNALS OF THE ENTOMOLOGICAL SOCIETY OF AMERICA","ANN ENTOMOL SOC AM","0013-8746","1938-2901","ENTOMOLOGY - SCIE","5,873","2.3","Q1","0.95","20.75"%,
"QUALITY AND RELIABILITY ENGINEERING INTERNATIONAL","QUAL RELIAB ENG INT","0748-8017","1099-1638","ENGINEERING, MULTIDISCIPLINARY - SCIE","4,174","2.3","Q3","0.59","5.3"%,
"JOURNAL OF ENHANCED HEAT TRANSFER","J ENHANC HEAT TRANSF","1065-5131","1563-5074","ENGINEERING, MECHANICAL - SCIE","636","2.3","Q3","0.56","0"%,
"Advances in Aerodynamics","ADV AERODYNAM","N/A","2524-6992","ENGINEERING, MECHANICAL - ESCI","218","2.3","N/A","0.55","100"%,
"HEAT TRANSFER ENGINEERING","HEAT TRANSFER ENG","0145-7632","1521-0537","ENGINEERING, MECHANICAL - SCIE","4,541","2.3","Q3","0.55","4.98"%,
"JOURNAL OF SOLAR ENERGY ENGINEERING-TRANSACTIONS OF THE ASME","J SOL ENERG-T ASME","0199-6231","1528-8986","ENGINEERING, MECHANICAL - SCIE","4,135","2.3","Q3","0.5","0.42"%,
"JOURNAL OF POROUS MEDIA","J POROUS MEDIA","1091-028X","1934-0508","ENGINEERING, MECHANICAL - SCIE","1,373","2.3","Q3","0.47","0"%,
"Frontiers in Mechanical Engineering-Switzerland","FRONT MECH ENG-SWITZ","N/A","2297-3079","ENGINEERING, MECHANICAL - ESCI","865","2.3","N/A","0.42","98.79"%,
"JOURNAL OF ECONOMIC ENTOMOLOGY","J ECON ENTOMOL","0022-0493","1938-291X","ENTOMOLOGY - SCIE","16,707","2.2","Q1","1.04","18.65"%,
"JOURNAL OF INSECT PHYSIOLOGY","J INSECT PHYSIOL","0022-1910","1879-1611","ENTOMOLOGY - SCIE","9,472","2.2","Q1","1.01","25.45"%,
"EXPERIMENTAL AND APPLIED ACAROLOGY","EXP APPL ACAROL","0168-8162","1572-9702","ENTOMOLOGY - SCIE","4,901","2.2","Q1","0.95","22.64"%,
"ECOLOGICAL ENTOMOLOGY","ECOL ENTOMOL","0307-6946","1365-2311","ENTOMOLOGY - SCIE","4,905","2.2","Q1","0.9","17.62"%,
"JOURNAL OF INSECT SCIENCE","J INSECT SCI","N/A","1536-2442","ENTOMOLOGY - SCIE","3,878","2.2","Q1","0.87","93.27"%,
"International Journal of Naval Architecture and Ocean Engineering","INT J NAV ARCH OCEAN","2092-6782","2092-6790","ENGINEERING, MARINE - SCIE","1,809","2.2","Q2","0.81","86.54"%,
"STRUCTURAL ENGINEERING AND MECHANICS","STRUCT ENG MECH","1225-4568","1598-6217","ENGINEERING, MECHANICAL - SCIE","5,284","2.2","Q3","0.71","0"%,
"MARINE GEORESOURCES & GEOTECHNOLOGY","MAR GEORESOUR GEOTEC","1064-119X","1521-0618","ENGINEERING, OCEAN - SCIE","2,304","2.2","Q3","0.68","0.63"%,
"Vehicles","VEHICLES-BASEL","N/A","2624-8921","ENGINEERING, MECHANICAL - ESCI","258","2.2","N/A","0.62","100"%,
"Ship Technology Research","SHIP TECHNOL RES","0937-7255","2056-7111","ENGINEERING, MARINE - ESCI","355","2.2","N/A","0.61","19.23"%,
"JOURNAL OF ATMOSPHERIC AND OCEANIC TECHNOLOGY","J ATMOS OCEAN TECH","0739-0572","1520-0426","ENGINEERING, OCEAN - SCIE","10,853","2.2","Q3","0.6","3.87"%,
"ASCE-ASME Journal of Risk and Uncertainty in Engineering Systems Part B-Mechanical Engineering","ASCE-ASME J RISK U B","2332-9017","2332-9025","ENGINEERING, MULTIDISCIPLINARY - ESCI","485","2.2","N/A","0.58","2.78"%,
"FLOW MEASUREMENT AND INSTRUMENTATION","FLOW MEAS INSTRUM","0955-5986","1873-6998","ENGINEERING, MECHANICAL - SCIE","3,539","2.2","Q3","0.58","10.74"%,
"Journal of the Brazilian Society of Mechanical Sciences and Engineering","J BRAZ SOC MECH SCI","1678-5878","1806-3691","ENGINEERING, MECHANICAL - SCIE","7,543","2.2","Q3","0.58","2.22"%,
"ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY","ARCH INSECT BIOCHEM","0739-4462","1520-6327","ENTOMOLOGY - SCIE","2,497","2.2","Q1","0.57","3.68"%,
"JOURNAL OF WATERWAY PORT COASTAL AND OCEAN ENGINEERING","J WATERW PORT COAST","0733-950X","1943-5460","ENGINEERING, OCEAN - SCIE","3,145","2.2","Q3","0.54","12.83"%,
"Multiscale and Multidisciplinary Modeling Experiments and Design","MULTISCALE MULTI MOD","2520-8160","2520-8179","ENGINEERING, MECHANICAL - ESCI","201","2.2","N/A","0.5","2.53"%,
"Multiscale and Multidisciplinary Modeling Experiments and Design","MULTISCALE MULTI MOD","2520-8160","2520-8179","ENGINEERING, MULTIDISCIPLINARY - ESCI","201","2.2","N/A","0.5","2.53"%,
"Journal of Petroleum Exploration and Production Technology","J PET EXPLOR PROD TE","2190-0558","2190-0566","ENGINEERING, PETROLEUM - SCIE","3,244","2.2","Q2","0.47","99.54"%,
"IEEE Transactions on Components Packaging and Manufacturing Technology","IEEE T COMP PACK MAN","2156-3950","2156-3985","ENGINEERING, MANUFACTURING - SCIE","6,989","2.2","Q4","0.43","9.34"%,
"JOURNAL OF MEDICAL ENTOMOLOGY","J MED ENTOMOL","0022-2585","1938-2928","ENTOMOLOGY - SCIE","10,642","2.1","Q2","1.17","16.36"%,
"INTERNATIONAL JOURNAL OF TECHNOLOGY AND DESIGN EDUCATION","INT J TECHNOL DES ED","0957-7572","1573-1804","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,580","2.1","Q3","0.89","31.58"%,
"OPTIMIZATION AND ENGINEERING","OPTIM ENG","1389-4420","1573-2924","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,591","2.1","Q3","0.67","30.49"%,
"Ships and Offshore Structures","SHIPS OFFSHORE STRUC","1744-5302","1754-212X","ENGINEERING, MARINE - SCIE","2,407","2.1","Q3","0.64","7.36"%,
"SPE RESERVOIR EVALUATION & ENGINEERING","SPE RESERV EVAL ENG","1094-6470","1930-0212","ENGINEERING, PETROLEUM - SCIE","3,467","2.1","Q2","0.58","0"%,
"Journal of Thermal Science and Engineering Applications","J THERM SCI ENG APPL","1948-5085","1948-5093","ENGINEERING, MECHANICAL - SCIE","1,883","2.1","Q3","0.53","0.39"%,
"JOURNAL OF HEAT TRANSFER-TRANSACTIONS OF THE ASME","J HEAT TRANS-T ASME","0022-1481","1528-8943","ENGINEERING, MECHANICAL - SCIE","14,560","2.1","Q3","0.5","0.73"%,
"TRIBOLOGY TRANSACTIONS","TRIBOL T","1040-2004","1547-397X","ENGINEERING, MECHANICAL - SCIE","4,595","2.1","Q3","0.5","6.83"%,
"JOURNAL OF THERMOPHYSICS AND HEAT TRANSFER","J THERMOPHYS HEAT TR","0887-8722","1533-6808","ENGINEERING, MECHANICAL - SCIE","3,592","2.1","Q3","0.44","6.86"%,
"Proceedings of the Institution of Mechanical Engineers Part O-Journal of Risk and Reliability","P I MECH ENG O-J RIS","1748-006X","1748-0078","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,340","2.1","Q3","0.44","2.73"%,
"International Journal of Interactive Design and Manufacturing - IJIDeM","INT J INTERACT DES M","1955-2513","1955-2505","ENGINEERING, MANUFACTURING - ESCI","1,586","2.1","N/A","0.41","10.78"%,
"ASSEMBLY AUTOMATION","ASSEMBLY AUTOM","0144-5154","1758-4078","ENGINEERING, MANUFACTURING - SCIE","1,513","2.1","Q4","0.39","0.48"%,
"AI EDAM-ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFACTURING","AI EDAM","0890-0604","1469-1760","ENGINEERING, MANUFACTURING - SCIE","978","2.1","Q4","0.37","26.04"%,
"AI EDAM-ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFACTURING","AI EDAM","0890-0604","1469-1760","ENGINEERING, MULTIDISCIPLINARY - SCIE","978","2.1","Q3","0.37","26.04"%,
"Advances in Mechanical Engineering","ADV MECH ENG","1687-8132","1687-8140","ENGINEERING, MECHANICAL - SCIE","8,799","2.1","Q3","0.36","90.41"%,
"International Journal of Prognostics and Health Management","INT J PROGN HEALTH M","2153-2648","2153-2648","ENGINEERING, MULTIDISCIPLINARY - ESCI","428","2.1","N/A","0.31","81.58"%,
"ARTHROPOD STRUCTURE & DEVELOPMENT","ARTHROPOD STRUCT DEV","1467-8039","1873-5495","ENTOMOLOGY - SCIE","1,637","2","Q2","0.9","18.54"%,
"International Journal of System Assurance Engineering and Management","INT J SYST ASSUR ENG","0975-6809","0976-4348","ENGINEERING, MULTIDISCIPLINARY - ESCI","2,402","2","N/A","0.57","2.03"%,
"JOURNAL OF FLUIDS ENGINEERING-TRANSACTIONS OF THE ASME","J FLUID ENG-T ASME","0098-2202","1528-901X","ENGINEERING, MECHANICAL - SCIE","9,987","2","Q3","0.57","0.35"%,
"Polish Maritime Research","POL MARIT RES","1233-2585","2083-7429","ENGINEERING, MARINE - SCIE","1,078","2","Q3","0.56","97.37"%,
"Journal of Computational and Nonlinear Dynamics","J COMPUT NONLIN DYN","1555-1423","1555-1415","ENGINEERING, MECHANICAL - SCIE","2,238","2","Q3","0.55","0.38"%,
"JOURNAL OF ELASTICITY","J ELASTICITY","0374-3535","1573-2681","ENGINEERING, MULTIDISCIPLINARY - SCIE","3,444","2","Q3","0.51","27.98"%,
"PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART C-JOURNAL OF MECHANICAL ENGINEERING SCIENCE","P I MECH ENG C-J MEC","0954-4062","2041-2983","ENGINEERING, MECHANICAL - SCIE","8,953","2","Q3","0.49","1.1"%,
"Vibration","VIBRATION-BASEL","N/A","2571-631X","ENGINEERING, MECHANICAL - ESCI","273","2","N/A","0.48","99.24"%,
"PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART J-JOURNAL OF ENGINEERING TRIBOLOGY","P I MECH ENG J-J ENG","1350-6501","2041-305X","ENGINEERING, MECHANICAL - SCIE","3,817","2","Q3","0.45","3.58"%,
"PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART F-JOURNAL OF RAIL AND RAPID TRANSIT","P I MECH ENG F-J RAI","0954-4097","2041-3017","ENGINEERING, MECHANICAL - SCIE","3,295","2","Q3","0.44","9.62"%,
"SOLDERING & SURFACE MOUNT TECHNOLOGY","SOLDER SURF MT TECH","0954-0911","1758-6836","ENGINEERING, MANUFACTURING - SCIE","625","2","Q4","0.42","2.65"%,
"Engineering Reports","ENG REP","N/A","2577-8196","ENGINEERING, MULTIDISCIPLINARY - ESCI","914","2","N/A","0.4","86.69"%,
"JOURNAL OF SCHEDULING","J SCHEDULING","1094-6136","1099-1425","ENGINEERING, MANUFACTURING - SCIE","1,639","2","Q4","0.37","28.86"%,
"MEDICAL AND VETERINARY ENTOMOLOGY","MED VET ENTOMOL","0269-283X","1365-2915","ENTOMOLOGY - SCIE","3,274","1.9","Q2","1.05","13.81"%,
"BULLETIN OF ENTOMOLOGICAL RESEARCH","B ENTOMOL RES","0007-4853","1475-2670","ENTOMOLOGY - SCIE","4,252","1.9","Q2","0.91","12.32"%,
"JOURNAL OF APPLIED ENTOMOLOGY","J APPL ENTOMOL","0931-2048","1439-0418","ENTOMOLOGY - SCIE","3,900","1.9","Q2","0.82","14.41"%,
"ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA","ENTOMOL EXP APPL","0013-8703","1570-7458","ENTOMOLOGY - SCIE","5,997","1.9","Q2","0.79","11.76"%,
"JOURNAL OF INSECT CONSERVATION","J INSECT CONSERV","1366-638X","1572-9753","ENTOMOLOGY - SCIE","2,838","1.9","Q2","0.77","25.97"%,
"JOURNAL OF APICULTURAL RESEARCH","J APICULT RES","0021-8839","2078-6913","ENTOMOLOGY - SCIE","3,818","1.9","Q2","0.74","6.26"%,
"World Journal of Engineering","WORLD J ENG","1708-5284","1708-5284","ENGINEERING, MULTIDISCIPLINARY - ESCI","1,031","1.9","N/A","0.58","0.54"%,
"Cogent Engineering","COGENT ENG","2331-1916","2331-1916","ENGINEERING, MULTIDISCIPLINARY - ESCI","2,829","1.9","N/A","0.5","97.02"%,
"International Journal of Precision Engineering and Manufacturing","INT J PRECIS ENG MAN","2234-7593","2005-4602","ENGINEERING, MANUFACTURING - SCIE","4,626","1.9","Q4","0.43","3.37"%,
"International Journal of Precision Engineering and Manufacturing","INT J PRECIS ENG MAN","2234-7593","2005-4602","ENGINEERING, MECHANICAL - SCIE","4,626","1.9","Q3","0.43","3.37"%,
"JOURNAL OF FIRE SCIENCES","J FIRE SCI","0734-9041","1530-8049","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,137","1.9","Q3","0.41","3.95"%,
"COMBUSTION SCIENCE AND TECHNOLOGY","COMBUST SCI TECHNOL","0010-2202","1563-521X","ENGINEERING, MULTIDISCIPLINARY - SCIE","6,283","1.9","Q3","0.4","2.72"%,
"Science and Technology for the Built Environment","SCI TECHNOL BUILT EN","2374-4731","2374-474X","ENGINEERING, MECHANICAL - SCIE","1,398","1.9","Q3","0.38","9.12"%,
"INTERNATIONAL JOURNAL OF CRASHWORTHINESS","INT J CRASHWORTHINES","1358-8265","1754-2111","ENGINEERING, MANUFACTURING - SCIE","1,672","1.9","Q4","0.37","3.05"%,
"INTERNATIONAL JOURNAL OF CRASHWORTHINESS","INT J CRASHWORTHINES","1358-8265","1754-2111","ENGINEERING, MECHANICAL - SCIE","1,672","1.9","Q3","0.37","3.05"%,
"Journal of Ocean Engineering and Marine Energy","J OCEAN ENG MAR ENER","2198-6444","2198-6452","ENGINEERING, OCEAN - ESCI","472","1.9","N/A","0.37","37.93"%,
"Lubrication Science","LUBR SCI","0954-0075","1557-6833","ENGINEERING, MECHANICAL - SCIE","902","1.9","Q3","0.34","3.01"%,
"OIL SHALE","OIL SHALE","0208-189X","1736-7492","ENGINEERING, PETROLEUM - SCIE","522","1.9","Q2","0.32","64.15"%,
"MECHANICAL ENGINEERING","MECH ENG","0025-6501","1943-5649","ENGINEERING, MECHANICAL - SCIE","1,377","1.9","Q3","0.06","68.63"%,
"Arthropod Systematics & Phylogeny","ARTHROPOD SYST PHYLO","1863-7221","1864-8312","ENTOMOLOGY - SCIE","426","1.8","Q2","0.99","71.21"%,
