"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"JOURNAL OF ABNORMAL PSYCHOLOGY","J ABNORM PSYCHOL","0021-843X","1939-1846","PSYCHIATRY - SSCI","15,998","4.6","Q2","1.71","3.05"%,
"ORGANIZATIONAL BEHAVIOR AND HUMAN DECISION PROCESSES","ORGAN BEHAV HUM DEC","0749-5978","1095-9920","PSYCHOLOGY, APPLIED - SSCI","17,069","4.6","Q2","1.37","19.91"%,
"POLYMER","POLYMER","0032-3861","1873-2291","POLYMER SCIENCE - SCIE","62,183","4.6","Q1","0.97","12.31"%,
"Polymer Chemistry","POLYM CHEM-UK","1759-9954","1759-9962","POLYMER SCIENCE - SCIE","27,957","4.6","Q1","0.95","13.54"%,
"AUSTRALIAN AND NEW ZEALAND JOURNAL OF PSYCHIATRY","AUST NZ J PSYCHIAT","0004-8674","1440-1614","PSYCHIATRY - SCIE","8,736","4.6","Q2","0.87","9.5"%,
"AUSTRALIAN AND NEW ZEALAND JOURNAL OF PSYCHIATRY","AUST NZ J PSYCHIAT","0004-8674","1440-1614","PSYCHIATRY - SSCI","8,736","4.6","Q2","0.87","9.5"%,
"MACROMOLECULAR RAPID COMMUNICATIONS","MACROMOL RAPID COMM","1022-1336","1521-3927","POLYMER SCIENCE - SCIE","15,506","4.6","Q1","0.82","15.92"%,
"Gels","GELS-BASEL","N/A","2310-2861","POLYMER SCIENCE - SCIE","3,965","4.6","Q1","0.76","99.56"%,
"MACROMOLECULAR BIOSCIENCE","MACROMOL BIOSCI","1616-5187","1616-5195","POLYMER SCIENCE - SCIE","8,681","4.6","Q1","0.72","20.62"%,
"Journal of Psychedelic Studies","J PSYCHEDELIC STUD","N/A","2559-9283","PSYCHIATRY - ESCI","226","4.5","N/A","0.97","98.04"%,
"Schizophrenia Research","SCHIZOPHR RES","0920-9964","1573-2509","PSYCHIATRY - SCIE","23,782","4.5","Q2","0.95","20.39"%,
"Schizophrenia Research","SCHIZOPHR RES","0920-9964","1573-2509","PSYCHIATRY - SSCI","23,782","4.5","Q2","0.95","20.39"%,
"Archives of Womens Mental Health","ARCH WOMEN MENT HLTH","1434-1816","1435-1102","PSYCHIATRY - SCIE","5,205","4.5","Q2","0.84","26.76"%,
"ANNALS OF FAMILY MEDICINE","ANN FAM MED","1544-1709","1544-1717","PRIMARY HEALTH CARE - SCIE","6,250","4.4","Q1","2.33","94.21"%,
"BMC Psychiatry","BMC PSYCHIATRY","N/A","1471-244X","PSYCHIATRY - SCIE","22,343","4.4","Q2","0.96","99.85"%,
"SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY","SOC PSYCH PSYCH EPID","0933-7954","1433-9285","PSYCHIATRY - SCIE","12,649","4.4","Q2","0.9","41.09"%,
"SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY","SOC PSYCH PSYCH EPID","0933-7954","1433-9285","PSYCHIATRY - SSCI","12,649","4.4","Q2","0.9","41.09"%,
"SYNTHETIC METALS","SYNTHETIC MET","0379-6779","0379-6779","POLYMER SCIENCE - SCIE","13,680","4.4","Q2","0.75","4.31"%,
"JOURNAL OF MEMORY AND LANGUAGE","J MEM LANG","0749-596X","1096-0821","PSYCHOLOGY - SCIE","10,311","4.3","Q1","1.59","26.7"%,
"European Journal of Work and Organizational Psychology","EUR J WORK ORGAN PSY","1359-432X","1464-0643","PSYCHOLOGY, APPLIED - SSCI","5,853","4.3","Q2","1.07","25.11"%,
"Internet Interventions-The Application of Information Technology in Mental and Behavioural Health","INTERNET INTERV","N/A","2214-7829","PSYCHIATRY - SCIE","2,430","4.3","Q2","1.04","93.79"%,
"JOURNAL OF PSYCHIATRY & NEUROSCIENCE","J PSYCHIATR NEUROSCI","1180-4882","1488-2434","PSYCHIATRY - SCIE","4,017","4.3","Q2","0.91","100"%,
"JOURNAL OF PSYCHIATRY & NEUROSCIENCE","J PSYCHIATR NEUROSCI","1180-4882","1488-2434","PSYCHIATRY - SSCI","4,017","4.3","Q2","0.91","100"%,
"CHINESE JOURNAL OF POLYMER SCIENCE","CHINESE J POLYM SCI","0256-7679","1439-6203","POLYMER SCIENCE - SCIE","4,115","4.3","Q2","0.76","2.13"%,
"PHARMACOPSYCHIATRY","PHARMACOPSYCHIATRY","0176-3679","1439-0795","PSYCHIATRY - SCIE","2,098","4.3","Q2","0.62","10.87"%,
"MEDIA PSYCHOLOGY","MEDIA PSYCHOL","1521-3269","1532-785X","PSYCHOLOGY, APPLIED - SSCI","2,951","4.2","Q2","2.86","23.66"%,
"HEALTH PSYCHOLOGY","HEALTH PSYCHOL","0278-6133","1930-7810","PSYCHOLOGY - SCIE","13,711","4.2","Q1","1.18","0.62"%,
"Social Cognitive and Affective Neuroscience","SOC COGN AFFECT NEUR","1749-5016","1749-5024","PSYCHOLOGY - SCIE","8,919","4.2","Q1","1.16","95.97"%,
"DRUG AND ALCOHOL DEPENDENCE","DRUG ALCOHOL DEPEN","0376-8716","1879-0046","PSYCHIATRY - SCIE","25,772","4.2","Q2","1.11","20.22"%,
"DRUG AND ALCOHOL DEPENDENCE","DRUG ALCOHOL DEPEN","0376-8716","1879-0046","PSYCHIATRY - SSCI","25,772","4.2","Q2","1.11","20.22"%,
"Therapeutic Advances in Psychopharmacology","THER ADV PSYCHOPHARM","2045-1253","2045-1261","PSYCHIATRY - SCIE","1,353","4.2","Q2","0.74","93.06"%,
"Membranes","MEMBRANES-BASEL","N/A","2077-0375","POLYMER SCIENCE - SCIE","9,903","4.2","Q2","0.61","99.62"%,
"TRANSPORTATION RESEARCH PART F-TRAFFIC PSYCHOLOGY AND BEHAVIOUR","TRANSPORT RES F-TRAF","1369-8478","1873-5517","PSYCHOLOGY, APPLIED - SSCI","10,377","4.1","Q2","1.1","18.86"%,
"JOURNAL OF PSYCHOPHARMACOLOGY","J PSYCHOPHARMACOL","0269-8811","1461-7285","PSYCHIATRY - SCIE","9,170","4.1","Q2","1.08","30.53"%,
"STRESS AND HEALTH","STRESS HEALTH","1532-3005","1532-2998","PSYCHIATRY - SCIE","4,068","4.1","Q2","0.91","13.06"%,
"STRESS AND HEALTH","STRESS HEALTH","1532-3005","1532-2998","PSYCHIATRY - SSCI","4,068","4.1","Q2","0.91","13.06"%,
"STRESS AND HEALTH","STRESS HEALTH","1532-3005","1532-2998","PSYCHOLOGY - SCIE","4,068","4.1","Q1","0.91","13.06"%,
"STRESS AND HEALTH","STRESS HEALTH","1532-3005","1532-2998","PSYCHOLOGY, APPLIED - SSCI","4,068","4.1","Q2","0.91","13.06"%,
"Journal of Eating Disorders","J EAT DISORD","2050-2974","2050-2974","PSYCHIATRY - SCIE","2,327","4.1","Q2","0.88","100"%,
"Borderline Personality Disorder and Emotion Dysregulation","BORDER PERS DIS EMOT","2051-6673","2051-6673","PSYCHIATRY - SCIE","747","4.1","Q2","0.86","100"%,
"Neuroscience of Consciousness","NEUROSCI CONSCIOUS","N/A","2057-2107","PSYCHOLOGY, BIOLOGICAL - ESCI","627","4.1","N/A","0.86","91.46"%,
"AMERICAN FAMILY PHYSICIAN","AM FAM PHYSICIAN","0002-838X","1532-0650","PRIMARY HEALTH CARE - SCIE","12,023","4","Q1","1.8","0"%,
"INTERNATIONAL JOURNAL OF STRESS MANAGEMENT","INT J STRESS MANAGE","1072-5245","1573-3424","PSYCHOLOGY, APPLIED - SSCI","2,551","4","Q2","1.16","0"%,
"CANADIAN JOURNAL OF PSYCHIATRY-REVUE CANADIENNE DE PSYCHIATRIE","CAN J PSYCHIAT","0706-7437","1497-0015","PSYCHIATRY - SCIE","8,823","4","Q2","0.86","31.6"%,
"CANADIAN JOURNAL OF PSYCHIATRY-REVUE CANADIENNE DE PSYCHIATRIE","CAN J PSYCHIAT","0706-7437","1497-0015","PSYCHIATRY - SSCI","8,823","4","Q2","0.86","31.6"%,
"INTERNATIONAL JOURNAL OF GERIATRIC PSYCHIATRY","INT J GERIATR PSYCH","0885-6230","1099-1166","PSYCHIATRY - SCIE","12,028","4","Q2","0.84","27.25"%,
"INTERNATIONAL JOURNAL OF GERIATRIC PSYCHIATRY","INT J GERIATR PSYCH","0885-6230","1099-1166","PSYCHIATRY - SSCI","12,028","4","Q2","0.84","27.25"%,
"International Journal of Bipolar Disorders","INT J BIPOLAR DISORD","2194-7511","2194-7511","PSYCHIATRY - SCIE","867","4","Q2","0.81","100"%,
"Journal of Inorganic and Organometallic Polymers and Materials","J INORG ORGANOMET P","1574-1443","1574-1451","POLYMER SCIENCE - SCIE","7,146","4","Q2","0.77","3.24"%,
"JOURNAL OF COUNSELING PSYCHOLOGY","J COUNS PSYCHOL","0022-0167","1939-2168","PSYCHOLOGY, APPLIED - SSCI","11,539","3.9","Q2","1.5","0"%,
"CLINICAL NEUROPSYCHOLOGIST","CLIN NEUROPSYCHOL","1385-4046","1744-4144","PSYCHOLOGY - SCIE","5,100","3.9","Q1","1.12","6.43"%,
"PERSONNEL REVIEW","PERS REV","0048-3486","1758-6933","PSYCHOLOGY, APPLIED - SSCI","5,345","3.9","Q2","1.07","2.25"%,
"EUROPEAN ADDICTION RESEARCH","EUR ADDICT RES","1022-6877","1421-9891","PSYCHIATRY - SCIE","1,600","3.9","Q2","0.98","38.13"%,
"EUROPEAN ADDICTION RESEARCH","EUR ADDICT RES","1022-6877","1421-9891","PSYCHIATRY - SSCI","1,600","3.9","Q2","0.98","38.13"%,
"ACS Polymers Au","ACS POLYM AU","N/A","2694-2453","POLYMER SCIENCE - ESCI","148","3.9","N/A","0.77","46.84"%,
"Global Mental Health","GLOB MENT HEALTH","2054-4251","2054-4251","PSYCHIATRY - SCIE","817","3.9","Q2","0.76","99.13"%,
"MACROMOLECULAR MATERIALS AND ENGINEERING","MACROMOL MATER ENG","1438-7492","1439-2054","POLYMER SCIENCE - SCIE","8,489","3.9","Q2","0.72","17.93"%,
"Psychology of Sexual Orientation and Gender Diversity","PSYCHOL SEX ORIENTAT","2329-0382","2329-0390","PSYCHOLOGY - SCIE","2,378","3.8","Q1","1.27","0"%,
"PSYCHIATRIC SERVICES","PSYCHIAT SERV","1075-2730","1557-9700","PSYCHIATRY - SCIE","13,042","3.8","Q2","1.11","0.16"%,
"German Journal of Human Resource Management-Zeitschrift fur Personalforschung","GER J HUM RESOUR MAN","2397-0022","2397-0030","PSYCHOLOGY, APPLIED - SSCI","275","3.8","Q2","0.85","29.03"%,
"ACTA NEUROPSYCHIATRICA","ACTA NEUROPSYCHIATR","1601-5215","1601-5215","PSYCHIATRY - SCIE","1,427","3.8","Q2","0.59","25.98"%,
"HARVARD REVIEW OF PSYCHIATRY","HARVARD REV PSYCHIAT","1067-3229","1465-7309","PSYCHIATRY - SCIE","2,779","3.8","Q2","0.55","12.15"%,
"HARVARD REVIEW OF PSYCHIATRY","HARVARD REV PSYCHIAT","1067-3229","1465-7309","PSYCHIATRY - SSCI","2,779","3.8","Q2","0.55","12.15"%,
"Work Aging and Retirement","WORK AGING RETIRE","2054-4642","2054-4650","PSYCHOLOGY, APPLIED - SSCI","909","3.7","Q2","1.25","22.95"%,
"BEHAVIOR THERAPY","BEHAV THER","0005-7894","1878-1888","PSYCHIATRY - SSCI","7,166","3.7","Q2","1.16","10.8"%,
"PSYCHONEUROENDOCRINOLOGY","PSYCHONEUROENDOCRINO","0306-4530","1873-3360","PSYCHIATRY - SCIE","20,421","3.7","Q3","0.99","27.17"%,
"PSYCHOPHYSIOLOGY","PSYCHOPHYSIOLOGY","0048-5772","1469-8986","PSYCHOLOGY - SCIE","16,515","3.7","Q1","0.99","25.99"%,
"PSYCHOPHYSIOLOGY","PSYCHOPHYSIOLOGY","0048-5772","1469-8986","PSYCHOLOGY, BIOLOGICAL - SSCI","16,515","3.7","Q1","0.99","25.99"%,
"ANXIETY STRESS AND COPING","ANXIETY STRESS COPIN","1061-5806","1477-2205","PSYCHIATRY - SSCI","3,796","3.7","Q2","0.85","10.55"%,
"SMALL GROUP RESEARCH","SMALL GR RES","1046-4964","1552-8278","PSYCHOLOGY, APPLIED - SSCI","2,239","3.7","Q2","0.78","25"%,
"Annals of General Psychiatry","ANN GEN PSYCHIATR","N/A","1744-859X","PSYCHIATRY - SCIE","1,836","3.7","Q3","0.75","100"%,
"Annals of General Psychiatry","ANN GEN PSYCHIATR","N/A","1744-859X","PSYCHIATRY - SSCI","1,836","3.7","Q2","0.75","100"%,
"E-POLYMERS","E-POLYMERS","2197-4586","1618-7229","POLYMER SCIENCE - SCIE","1,802","3.7","Q2","0.59","95.1"%,
"Journal of Primary Care and Community Health","J PRIM CARE COMMUNIT","2150-1319","2150-1327","PRIMARY HEALTH CARE - ESCI","2,297","3.6","N/A","1.3","94.75"%,
"Mindfulness","MINDFULNESS","1868-8527","1868-8535","PSYCHIATRY - SSCI","8,070","3.6","Q2","0.94","26.91"%,
"PSYCHO-ONCOLOGY","PSYCHO-ONCOLOGY","1057-9249","1099-1611","PSYCHOLOGY - SCIE","15,362","3.6","Q2","0.8","18.84"%,
"International Journal of Mental Health Systems","INT J MENT HEALTH SY","1752-4458","1752-4458","PSYCHIATRY - SSCI","2,448","3.6","Q2","0.76","99.56"%,
"JOURNAL OF BIOMATERIALS SCIENCE-POLYMER EDITION","J BIOMAT SCI-POLYM E","0920-5063","1568-5624","POLYMER SCIENCE - SCIE","5,918","3.6","Q2","0.6","0.46"%,
"PSYCHOPATHOLOGY","PSYCHOPATHOLOGY","0254-4962","1423-033X","PSYCHIATRY - SCIE","2,417","3.6","Q3","0.58","21.88"%,
"PSYCHOPATHOLOGY","PSYCHOPATHOLOGY","0254-4962","1423-033X","PSYCHIATRY - SSCI","2,417","3.6","Q2","0.58","21.88"%,
"Plasma Processes and Polymers","PLASMA PROCESS POLYM","1612-8850","1612-8869","POLYMER SCIENCE - SCIE","5,024","3.5","Q2","0.74","19.85"%,
"Asia-Pacific Psychiatry","ASIA-PAC PSYCHIAT","1758-5864","1758-5872","PSYCHIATRY - SCIE","968","3.5","Q3","0.73","7.14"%,
"Asia-Pacific Psychiatry","ASIA-PAC PSYCHIAT","1758-5864","1758-5872","PSYCHIATRY - SSCI","968","3.5","Q2","0.73","7.14"%,
"JOURNAL OF APPLIED BEHAVIORAL SCIENCE","J APPL BEHAV SCI","0021-8863","1552-6879","PSYCHOLOGY, APPLIED - SSCI","2,473","3.5","Q2","0.73","16.94"%,
"PSYCHIATRIC QUARTERLY","PSYCHIAT QUART","0033-2720","1573-6709","PSYCHIATRY - SSCI","2,635","3.5","Q2","0.68","11.42"%,
"European Journal of General Practice","EUR J GEN PRACT","1381-4788","1751-1402","PRIMARY HEALTH CARE - SCIE","1,604","3.4","Q1","1.24","99.04"%,
"PSYCHOLOGY OF SPORT AND EXERCISE","PSYCHOL SPORT EXERC","1469-0292","1878-5476","PSYCHOLOGY - SCIE","8,281","3.4","Q2","1.21","18.51"%,
"PSYCHOLOGY OF SPORT AND EXERCISE","PSYCHOL SPORT EXERC","1469-0292","1878-5476","PSYCHOLOGY, APPLIED - SSCI","8,281","3.4","Q2","1.21","18.51"%,
"COUNSELING PSYCHOLOGIST","COUNS PSYCHOL","0011-0000","1552-3861","PSYCHOLOGY, APPLIED - SSCI","4,266","3.4","Q2","0.98","2.88"%,
"PSYCHOLOGY AND PSYCHOTHERAPY-THEORY RESEARCH AND PRACTICE","PSYCHOL PSYCHOTHER-T","1476-0835","2044-8341","PSYCHIATRY - SCIE","2,020","3.4","Q3","0.93","33.65"%,
"PSYCHOLOGY AND PSYCHOTHERAPY-THEORY RESEARCH AND PRACTICE","PSYCHOL PSYCHOTHER-T","1476-0835","2044-8341","PSYCHIATRY - SSCI","2,020","3.4","Q2","0.93","33.65"%,
"PSYCHOLOGY AND PSYCHOTHERAPY-THEORY RESEARCH AND PRACTICE","PSYCHOL PSYCHOTHER-T","1476-0835","2044-8341","PSYCHOLOGY - SCIE","2,020","3.4","Q2","0.93","33.65"%,
"PSYCHOPHARMACOLOGY","PSYCHOPHARMACOLOGY","0033-3158","1432-2072","PSYCHIATRY - SCIE","22,687","3.4","Q3","0.91","21.66"%,
"Journal of Studies on Alcohol and Drugs","J STUD ALCOHOL DRUGS","1937-1888","1938-4114","PSYCHOLOGY - SCIE","6,725","3.4","Q2","0.86","0.73"%,
"COGNITIVE NEUROPSYCHOLOGY","COGN NEUROPSYCHOL","0264-3294","1464-0627","PSYCHOLOGY - SCIE","2,115","3.4","Q2","0.79","13.85"%,
"AGING & MENTAL HEALTH","AGING MENT HEALTH","1360-7863","1364-6915","PSYCHIATRY - SCIE","10,430","3.4","Q3","0.78","14.24"%,
"AGING & MENTAL HEALTH","AGING MENT HEALTH","1360-7863","1364-6915","PSYCHIATRY - SSCI","10,430","3.4","Q2","0.78","14.24"%,
"Soft Matter","SOFT MATTER","1744-683X","1744-6848","POLYMER SCIENCE - SCIE","42,366","3.4","Q2","0.68","20.49"%,
"POLYMERS FOR ADVANCED TECHNOLOGIES","POLYM ADVAN TECHNOL","1042-7147","1099-1581","POLYMER SCIENCE - SCIE","10,166","3.4","Q2","0.65","3.3"%,
"JOURNAL OF POLYMER SCIENCE","J POLYM SCI","2642-4150","2642-4169","POLYMER SCIENCE - SCIE","4,002","3.4","Q2","0.58","12.19"%,
"PSYCHOSOMATICS","PSYCHOSOMATICS","0033-3182","1545-7206","PSYCHIATRY - SCIE","4,564","3.4","Q3","0.57","4.5"%,
"PSYCHOSOMATICS","PSYCHOSOMATICS","0033-3182","1545-7206","PSYCHIATRY - SSCI","4,564","3.4","Q2","0.57","4.5"%,
"PSYCHOSOMATICS","PSYCHOSOMATICS","0033-3182","1545-7206","PSYCHOLOGY - SCIE","4,564","3.4","Q2","0.57","4.5"%,
"Human Resource Development Quarterly","HUM RESOUR DEV Q","1044-8004","1532-1096","PSYCHOLOGY, APPLIED - SSCI","2,144","3.3","Q2","1.04","14.12"%,
"PSYCHOSOMATIC MEDICINE","PSYCHOSOM MED","0033-3174","1534-7796","PSYCHIATRY - SCIE","13,693","3.3","Q3","0.97","11.73"%,
"PSYCHOSOMATIC MEDICINE","PSYCHOSOM MED","0033-3174","1534-7796","PSYCHIATRY - SSCI","13,693","3.3","Q2","0.97","11.73"%,
"PSYCHOSOMATIC MEDICINE","PSYCHOSOM MED","0033-3174","1534-7796","PSYCHOLOGY - SCIE","13,693","3.3","Q2","0.97","11.73"%,
"JOURNAL OF TRAUMATIC STRESS","J TRAUMA STRESS","0894-9867","1573-6598","PSYCHIATRY - SSCI","10,199","3.3","Q2","0.91","10.88"%,
"International Journal of Sport and Exercise Psychology","INT J SPORT EXERC PS","1612-197X","1557-251X","PSYCHOLOGY, APPLIED - SSCI","1,851","3.3","Q2","0.86","12.83"%,
"CNS SPECTRUMS","CNS SPECTRUMS","1092-8529","2165-6509","PSYCHIATRY - SCIE","3,519","3.3","Q3","0.85","24.18"%,
"Eating Disorders","EAT DISORD","1064-0266","1532-530X","PSYCHIATRY - SCIE","1,659","3.3","Q3","0.83","4.76"%,
"Eating Disorders","EAT DISORD","1064-0266","1532-530X","PSYCHIATRY - SSCI","1,659","3.3","Q2","0.83","4.76"%,
"Eating Disorders","EAT DISORD","1064-0266","1532-530X","PSYCHOLOGY - SCIE","1,659","3.3","Q2","0.83","4.76"%,
"HUMAN FACTORS","HUM FACTORS","0018-7208","1547-8181","PSYCHOLOGY - SCIE","8,783","3.3","Q2","0.83","19.83"%,
"HUMAN FACTORS","HUM FACTORS","0018-7208","1547-8181","PSYCHOLOGY, APPLIED - SSCI","8,783","3.3","Q2","0.83","19.83"%,
"Journal of Trauma & Dissociation","J TRAUMA DISSOCIATIO","1529-9732","1529-9740","PSYCHIATRY - SSCI","1,796","3.3","Q2","0.76","5.69"%,
"Express Polymer Letters","EXPRESS POLYM LETT","1788-618X","1788-618X","POLYMER SCIENCE - SCIE","3,760","3.3","Q2","0.7","100"%,
"International Journal of Polymer Science","INT J POLYM SCI","1687-9422","1687-9430","POLYMER SCIENCE - SCIE","3,779","3.3","Q2","0.51","99.49"%,
"NEUROPSYCHOBIOLOGY","NEUROPSYCHOBIOLOGY","0302-282X","1423-0224","PSYCHIATRY - SCIE","2,930","3.2","Q3","1.32","9.92"%,
"NEUROPSYCHOBIOLOGY","NEUROPSYCHOBIOLOGY","0302-282X","1423-0224","PSYCHOLOGY - SCIE","2,930","3.2","Q2","1.32","9.92"%,
"JOURNAL OF CAREER ASSESSMENT","J CAREER ASSESSMENT","1069-0727","1552-4590","PSYCHOLOGY, APPLIED - SSCI","2,959","3.2","Q2","0.98","12.08"%,
"Traumatology","TRAUMATOLOGY","N/A","1085-9373","PSYCHIATRY - ESCI","1,770","3.2","N/A","0.93","0"%,
"Journal of Managerial Psychology","J MANAGE PSYCHOL","0268-3946","1758-7778","PSYCHOLOGY, APPLIED - SSCI","5,462","3.2","Q2","0.92","4.44"%,
"JOURNAL OF APPLIED SPORT PSYCHOLOGY","J APPL SPORT PSYCHOL","1041-3200","1533-1571","PSYCHOLOGY - SCIE","2,701","3.2","Q2","0.91","13.22"%,
"JOURNAL OF APPLIED SPORT PSYCHOLOGY","J APPL SPORT PSYCHOL","1041-3200","1533-1571","PSYCHOLOGY, APPLIED - SSCI","2,701","3.2","Q2","0.91","13.22"%,
"SUICIDE AND LIFE-THREATENING BEHAVIOR","SUICIDE LIFE-THREAT","0363-0234","1943-278X","PSYCHIATRY - SSCI","5,994","3.2","Q2","0.9","9.97"%,
"APPLIED ERGONOMICS","APPL ERGON","0003-6870","1872-9126","PSYCHOLOGY, APPLIED - SSCI","11,204","3.2","Q2","0.89","18.32"%,
"Neuropsychiatric Disease and Treatment","NEUROPSYCH DIS TREAT","N/A","1178-2021","PSYCHIATRY - SCIE","10,248","3.2","Q3","0.69","97.85"%,
"POLYMER BULLETIN","POLYM BULL","0170-0839","1436-2449","POLYMER SCIENCE - SCIE","10,678","3.2","Q2","0.59","3.16"%,
"POLYMER INTERNATIONAL","POLYM INT","0959-8103","1097-0126","POLYMER SCIENCE - SCIE","8,430","3.2","Q2","0.55","8.07"%,
"International Journal of Polymeric Materials and Polymeric Biomaterials","INT J POLYM MATER PO","0091-4037","1563-535X","POLYMER SCIENCE - SCIE","3,223","3.2","Q2","0.49","0"%,
"POLYMER ENGINEERING AND SCIENCE","POLYM ENG SCI","0032-3888","1548-2634","POLYMER SCIENCE - SCIE","13,563","3.2","Q2","0.48","5.32"%,
"Journal of Work and Organizational Psychology-Revista de Psicologia del Trabajo y de las Organizaciones","J WORK ORGAN PSYCHOL","1576-5962","2174-0534","PSYCHOLOGY, APPLIED - SSCI","787","3.1","Q3","1.03","100"%,
"npj Primary Care Respiratory Medicine","NPJ PRIM CARE RESP M","N/A","2055-1010","PRIMARY HEALTH CARE - SCIE","1,185","3.1","Q2","0.88","100"%,
"Journal of Psychosomatic Obstetrics & Gynecology","J PSYCHOSOM OBST GYN","0167-482X","1743-8942","PSYCHIATRY - SCIE","2,192","3.1","Q3","0.87","9.49"%,
"Behavioral Sleep Medicine","BEHAV SLEEP MED","1540-2002","1540-2010","PSYCHIATRY - SCIE","2,481","3.1","Q3","0.85","3.88"%,
"INTERNATIONAL JOURNAL OF METHODS IN PSYCHIATRIC RESEARCH","INT J METH PSYCH RES","1049-8931","1557-0657","PSYCHIATRY - SCIE","4,235","3.1","Q3","0.83","67.69"%,
"INTERNATIONAL JOURNAL OF METHODS IN PSYCHIATRIC RESEARCH","INT J METH PSYCH RES","1049-8931","1557-0657","PSYCHIATRY - SSCI","4,235","3.1","Q2","0.83","67.69"%,
"CANADIAN FAMILY PHYSICIAN","CAN FAM PHYSICIAN","0008-350X","1715-5258","PRIMARY HEALTH CARE - SCIE","4,743","3.1","Q2","0.79","69.9"%,
"WORLD JOURNAL OF BIOLOGICAL PSYCHIATRY","WORLD J BIOL PSYCHIA","1562-2975","1814-1412","PSYCHIATRY - SCIE","3,109","3.1","Q3","0.66","16.32"%,
"IRANIAN POLYMER JOURNAL","IRAN POLYM J","1026-1265","1735-5265","POLYMER SCIENCE - SCIE","2,793","3.1","Q2","0.55","0.85"%,
"Indian Journal of Psychiatry","INDIAN J PSYCHIAT","0019-5545","1998-3794","PSYCHIATRY - SCIE","3,438","3.1","Q3","0.52","98.69"%,
"Indian Journal of Psychiatry","INDIAN J PSYCHIAT","0019-5545","1998-3794","PSYCHIATRY - SSCI","3,438","3.1","Q2","0.52","98.69"%,
"World Journal of Psychiatry","WORLD J PSYCHIATR","2220-3206","2220-3206","PSYCHIATRY - SCIE","1,656","3.1","Q3","0.52","100"%,
"JOURNAL OF REINFORCED PLASTICS AND COMPOSITES","J REINF PLAST COMP","0731-6844","1530-7964","POLYMER SCIENCE - SCIE","6,498","3.1","Q2","0.51","2.96"%,
"Occupational Health Science","OCCUP HEALTH SCI","2367-0134","2367-0142","PSYCHOLOGY, APPLIED - ESCI","284","3.1","N/A","0.47","19.18"%,
"ADVANCES IN POLYMER TECHNOLOGY","ADV POLYM TECH","0730-6679","1098-2329","POLYMER SCIENCE - SCIE","3,188","3.1","Q2","0.4","99.16"%,
"Journal of Attention Disorders","J ATTEN DISORD","1087-0547","1557-1246","PSYCHIATRY - SCIE","4,955","3","Q3","0.96","11.51"%,
"Journal of Attention Disorders","J ATTEN DISORD","1087-0547","1557-1246","PSYCHIATRY - SSCI","4,955","3","Q2","0.96","11.51"%,
"Counselling Psychology Quarterly","COUNS PSYCHOL Q","0951-5070","1469-3674","PSYCHOLOGY, APPLIED - ESCI","1,183","3","N/A","0.84","5.77"%,
"INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY","INT J PSYCHOPHYSIOL","0167-8760","1872-7697","PSYCHOLOGY - SCIE","10,253","3","Q2","0.79","19.25"%,
"INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY","INT J PSYCHOPHYSIOL","0167-8760","1872-7697","PSYCHOLOGY, BIOLOGICAL - SSCI","10,253","3","Q2","0.79","19.25"%,
"Crisis-The Journal of Crisis Intervention and Suicide Prevention","CRISIS","0227-5910","2151-2396","PSYCHIATRY - SSCI","2,614","3","Q2","0.72","14.75"%,
"Career Development International","CAREER DEV INT","1362-0436","1758-6003","PSYCHOLOGY, APPLIED - SSCI","3,074","3","Q3","0.67","9.84"%,
"INTERNATIONAL JOURNAL OF PSYCHIATRY IN CLINICAL PRACTICE","INT J PSYCHIAT CLIN","1365-1501","1471-1788","PSYCHIATRY - SCIE","1,473","3","Q3","0.64","12.37"%,
"JOURNAL OF APPLIED POLYMER SCIENCE","J APPL POLYM SCI","0021-8995","1097-4628","POLYMER SCIENCE - SCIE","67,028","3","Q2","0.59","3.72"%,
"Journal of the American Board of Family Medicine","J AM BOARD FAM MED","1557-2625","1558-7118","PRIMARY HEALTH CARE - SCIE","4,267","2.9","Q2","1.56","92.97"%,
"BMC Family Practice","BMC FAM PRACT","N/A","1471-2296","PRIMARY HEALTH CARE - SCIE","7,134","2.9","Q2","1.37","100"%,
"Primary Care Diabetes","PRIM CARE DIABETES","1751-9918","1878-0210","PRIMARY HEALTH CARE - SCIE","1,808","2.9","Q2","0.96","12.24"%,
"PHYSIOLOGY & BEHAVIOR","PHYSIOL BEHAV","0031-9384","1873-507X","PSYCHOLOGY, BIOLOGICAL - SSCI","23,797","2.9","Q2","0.92","20.63"%,
"CHILD PSYCHIATRY & HUMAN DEVELOPMENT","CHILD PSYCHIAT HUM D","0009-398X","1573-3327","PSYCHIATRY - SSCI","4,147","2.9","Q3","0.81","26.63"%,
