"Journal Data Filtered By:  Selected Categories: HUMANITIES, MULTIDISCIPLINARY;IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Muzeologia a Kulturne Dedicstvo-Museology and Cultural Heritage","MUZEOL KULTURNE DEDI","1339-2204","2453-9759","HUMANITIES, MULTIDISCIPLINARY - ESCI","53","0.3","N/A","0.77","86.42"%,
"Artnodes","ARTNODES","1695-5951","1695-5951","HUMANITIES, MULTIDISCIPLINARY - ESCI","62","0.3","N/A","0.75","55.06"%,
"American Periodicals","AM PERIOD","1054-7479","1548-4238","HUMANITIES, MULTIDISCIPLINARY - ESCI","53","0.3","N/A","0.68","0"%,
"Journal of Iberian and Latin American Studies","J IBER LAT AM STUD","1470-1847","1469-9524","HUMANITIES, MULTIDISCIPLINARY - ESCI","69","0.3","N/A","0.67","8.2"%,
"WORD & IMAGE","WORD IMAGE","0266-6286","1943-2178","HUMANITIES, MULTIDISCIPLINARY - AHCI","239","0.3","N/A","0.66","9.64"%,
"Textile-Cloth and Culture","TEXTILE","1475-9756","1751-8350","HUMANITIES, MULTIDISCIPLINARY - AHCI","159","0.3","N/A","0.63","15.22"%,
"HUNTINGTON LIBRARY QUARTERLY","HUNTINGTON LIBR Q","0018-7895","1544-399X","HUMANITIES, MULTIDISCIPLINARY - AHCI","333","0.3","N/A","0.62","0"%,
"COMPARATIVE AMERICAN STUDIES","COMP AM STUD","1477-5700","1741-2676","HUMANITIES, MULTIDISCIPLINARY - ESCI","78","0.3","N/A","0.58","20.55"%,
"Asian and African Studies","ASIAN AFR STUD","1335-1257","2585-8793","HUMANITIES, MULTIDISCIPLINARY - ESCI","59","0.3","N/A","0.57","32.65"%,
"Journal of Curatorial Studies","J CURATOR STUD","2045-5836","2045-5844","HUMANITIES, MULTIDISCIPLINARY - ESCI","22","0.3","N/A","0.57","0"%,
"JOURNAL OF EUROPEAN STUDIES","J EUR STUD","0047-2441","1740-2379","HUMANITIES, MULTIDISCIPLINARY - AHCI","175","0.3","N/A","0.54","25.81"%,
"Zhurnal Frontirnykh Issledovanii-Journal of Frontier Studies","ZH FRONTIRNYKH ISSLE","N/A","2500-0225","HUMANITIES, MULTIDISCIPLINARY - ESCI","42","0.3","N/A","0.5","90.84"%,
"Journal of Iberian and Latin American Research","J IBER LAT AM RES","1326-0219","2151-9668","HUMANITIES, MULTIDISCIPLINARY - ESCI","86","0.3","N/A","0.49","1.43"%,
"Journal of Aesthetics & Culture","J AESTHET CULT","2000-4214","2000-4214","HUMANITIES, MULTIDISCIPLINARY - ESCI","133","0.3","N/A","0.48","100"%,
"Feminist Media Histories","FEM MEDIA HIST","N/A","2373-7492","HUMANITIES, MULTIDISCIPLINARY - ESCI","213","0.3","N/A","0.45","0"%,
"Wasafiri","WASAFIRI","0269-0055","1747-1508","HUMANITIES, MULTIDISCIPLINARY - AHCI","95","0.3","N/A","0.44","18.03"%,
"Victoriographies-A Journal of Nineteenth-Century Writing 1790-1914","VICTORIOGRAPHIES","2044-2416","2044-2424","HUMANITIES, MULTIDISCIPLINARY - ESCI","25","0.3","N/A","0.42","0"%,
"Ge-Conservacion","GE-CONSERV","1989-8568","1989-8568","HUMANITIES, MULTIDISCIPLINARY - ESCI","78","0.3","N/A","0.4","75"%,
"Latin Americanist","LAT AM","1557-2021","1557-203X","HUMANITIES, MULTIDISCIPLINARY - ESCI","73","0.3","N/A","0.4","0"%,
"Letras-Lima","LETRAS-LIMA","0378-4878","2071-5072","HUMANITIES, MULTIDISCIPLINARY - ESCI","62","0.3","N/A","0.38","90.24"%,
"POSTMODERN CULTURE","POSTMOD CULT","1053-1920","N/A","HUMANITIES, MULTIDISCIPLINARY - AHCI","105","0.3","N/A","0.37","0"%,
"Neo-Victorian Studies","NEO-VICT STUDS","1757-9481","1757-9481","HUMANITIES, MULTIDISCIPLINARY - ESCI","40","0.3","N/A","0.36","0"%,
"Studies in Comics","STUD COMICS","2040-3232","2040-3240","HUMANITIES, MULTIDISCIPLINARY - ESCI","37","0.3","N/A","0.36","0"%,
"OCTOBER","OCTOBER","0162-2870","1536-013X","HUMANITIES, MULTIDISCIPLINARY - AHCI","968","0.3","N/A","0.35","0"%,
"Iberoamericana","IBEROAMERICANA-GER","1577-3388","2255-520X","HUMANITIES, MULTIDISCIPLINARY - ESCI","167","0.3","N/A","0.32","0"%,
"Narrative Works-Issues Investigations & Interventions","NARRAT WORKS","1925-0622","1925-0622","HUMANITIES, MULTIDISCIPLINARY - ESCI","46","0.3","N/A","0.31","0"%,
"e-rph-Revista electronica de Patrimonio Historico","E-RPH","1988-7213","1988-7213","HUMANITIES, MULTIDISCIPLINARY - ESCI","17","0.3","N/A","0.26","53.33"%,
"Kamchatka-Revista de Analisis Cultural","KAMCHATKA","2340-1869","2340-1869","HUMANITIES, MULTIDISCIPLINARY - ESCI","82","0.3","N/A","0.26","87.72"%,
"INDEX ON CENSORSHIP","INDEX CENSORSHIP","0306-4220","1746-6067","HUMANITIES, MULTIDISCIPLINARY - AHCI","161","0.3","N/A","0.2","0"%,
"Revista de Humanidades","REV HUMANID","1130-5029","2340-8995","HUMANITIES, MULTIDISCIPLINARY - ESCI","122","0.3","N/A","0.08","0"%,
"Journal of Print and Media Technology Research","J PRINT MEDIA TECHNO","2223-8905","2414-6250","IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY - ESCI","26","0.3","N/A","0.03","0"%,
"International Journal of the Classical Tradition","INT J CLASS TRADIT","1073-0508","1874-6292","HUMANITIES, MULTIDISCIPLINARY - AHCI","113","0.2","N/A","1.4","32.43"%,
"Journal of Late Antiquity","J LATE ANTIQUITY","1939-6716","1942-1273","HUMANITIES, MULTIDISCIPLINARY - ESCI","103","0.2","N/A","1.3","0"%,
"Chinese Semiotic Studies","CHIN SEMIOT STUD","2198-9605","2198-9613","HUMANITIES, MULTIDISCIPLINARY - ESCI","76","0.2","N/A","1.24","3.09"%,
"Journal of Modern Jewish Studies","J MOD JEW STUD","1472-5886","1472-5894","HUMANITIES, MULTIDISCIPLINARY - ESCI","118","0.2","N/A","1.12","12.09"%,
"Classical Receptions Journal","CLASS RECEPT J","1759-5134","1759-5142","HUMANITIES, MULTIDISCIPLINARY - AHCI","50","0.2","N/A","1.04","7.32"%,
"Horror Studies","HORROR STUD","2040-3275","2040-3283","HUMANITIES, MULTIDISCIPLINARY - ESCI","26","0.2","N/A","0.92","0"%,
"Jewish Studies Quarterly","JEW STUD Q","0944-5706","1868-6788","HUMANITIES, MULTIDISCIPLINARY - ESCI","115","0.2","N/A","0.87","0"%,
"Journal of the History of Collections","J HIST COLLECT","0954-6650","1477-8564","HUMANITIES, MULTIDISCIPLINARY - AHCI","162","0.2","N/A","0.87","15.04"%,
"Journal of Holy Land and Palestine Studies","J HOLY LAND PALESTIN","2054-1988","2054-1996","HUMANITIES, MULTIDISCIPLINARY - AHCI","34","0.2","N/A","0.81","0"%,
"Fashion Style & Popular Culture","FASH STYLE POP CULT","2050-0726","2050-0734","HUMANITIES, MULTIDISCIPLINARY - ESCI","49","0.2","N/A","0.79","7.89"%,
"WELT DER SLAVEN-HALBJAHRESSCHRIFT FUR SLAVISTIK","WELT SLAVEN","0043-2520","N/A","HUMANITIES, MULTIDISCIPLINARY - AHCI","52","0.2","N/A","0.7","0"%,
"Middle East Journal of Culture and Communication","MIDDLE EAST J CULT C","1873-9857","1873-9865","HUMANITIES, MULTIDISCIPLINARY - ESCI","110","0.2","N/A","0.68","8.93"%,
"European Romantic Review","EUR ROMANT REV","1050-9585","1740-4657","HUMANITIES, MULTIDISCIPLINARY - ESCI","170","0.2","N/A","0.67","12.26"%,
"Journal of Islamic Manuscripts","J ISLAM MANUSCR","1878-4631","1878-464X","HUMANITIES, MULTIDISCIPLINARY - ESCI","30","0.2","N/A","0.67","20.45"%,
"Film Fashion & Consumption","FILM FASH CONSUM","2044-2823","2044-2831","HUMANITIES, MULTIDISCIPLINARY - ESCI","29","0.2","N/A","0.61","9.09"%,
"TRAMES-Journal of the Humanities and Social Sciences","TRAMES-J HUMANIT SOC","1406-0922","1736-7514","HUMANITIES, MULTIDISCIPLINARY - AHCI","175","0.2","N/A","0.61","58.75"%,
"Canadian Journal American and Caribbean Studies","CAN J LAT AM CARIBB","0826-3663","2333-1461","HUMANITIES, MULTIDISCIPLINARY - ESCI","98","0.2","N/A","0.6","1.37"%,
"Early Popular Visual Culture","EARLY POPUL VIS CULT","1746-0654","1746-0662","HUMANITIES, MULTIDISCIPLINARY - AHCI","106","0.2","N/A","0.59","13.11"%,
"Utopian Studies","UTOPIAN STUD","1045-991X","2154-9648","HUMANITIES, MULTIDISCIPLINARY - AHCI","260","0.2","N/A","0.59","0"%,
"Journal of Persianate Studies","J PERSIANATE STUD","1874-7094","1874-7167","HUMANITIES, MULTIDISCIPLINARY - ESCI","58","0.2","N/A","0.58","3.57"%,
"Victorian Periodicals Review","VIC PERIOD REV","0709-4698","1712-526X","HUMANITIES, MULTIDISCIPLINARY - AHCI","164","0.2","N/A","0.57","0"%,
"Ancient Civilizations from Scythia to Siberia","ANC CIVILIZ SCYTHIA","0929-077X","1570-0577","HUMANITIES, MULTIDISCIPLINARY - ESCI","55","0.2","N/A","0.56","0"%,
"Studia Warminskie","STUD WARM","0137-6624","0137-6624","HUMANITIES, MULTIDISCIPLINARY - ESCI","36","0.2","N/A","0.56","97.56"%,
"Manuscript Studies-A Journal of the Schoenberg Institute for Manuscript Studies","MANUSCR STUD","2381-5329","2380-1190","HUMANITIES, MULTIDISCIPLINARY - ESCI","24","0.2","N/A","0.55","0"%,
"Costume-The Journal of the Costume Society","COSTUME","0590-8876","1749-6306","HUMANITIES, MULTIDISCIPLINARY - AHCI","70","0.2","N/A","0.52","3.7"%,
"Vestnik Sankt-Peterburgskogo Universiteta-Yazyk i Literatura","VESTN ST PETER U-YAZ","2541-9358","2541-9366","HUMANITIES, MULTIDISCIPLINARY - ESCI","38","0.2","N/A","0.52","100"%,
"Slovene-International Journal of Slavic Studies","SLOV-INT J SLAV STUD","2304-0785","2305-6754","HUMANITIES, MULTIDISCIPLINARY - ESCI","43","0.2","N/A","0.51","85.71"%,
"Nineteenth-Century Contexts-An Interdisciplinary Journal","19 CENTURY CONTEXTS","0890-5495","1477-2663","HUMANITIES, MULTIDISCIPLINARY - AHCI","123","0.2","N/A","0.5","9.89"%,
"Preternature-Critical and Historical Studies on the Preternatural","PRETERNATURE","2161-2196","2161-2188","HUMANITIES, MULTIDISCIPLINARY - ESCI","36","0.2","N/A","0.5","0"%,
"European Comic Art","EUR COMIC ART","1754-3797","1754-3800","HUMANITIES, MULTIDISCIPLINARY - ESCI","37","0.2","N/A","0.49","17.86"%,
"Quaestio Rossica","QUAESTIO ROSS","2311-911X","2313-6871","HUMANITIES, MULTIDISCIPLINARY - AHCI","104","0.2","N/A","0.47","98.01"%,
"Early Modern Women-An Interdisciplinary Journal","EARLY MOD WOMEN","1933-0065","2378-4776","HUMANITIES, MULTIDISCIPLINARY - AHCI","62","0.2","N/A","0.46","0"%,
"Luxury-History Culture Consumption","LUX-HIST CULT CONSUM","2051-1817","2051-1825","HUMANITIES, MULTIDISCIPLINARY - ESCI","31","0.2","N/A","0.46","25"%,
"Journal of Science and Technology of the Arts","J SCI TECHNOL ARTS","1646-9798","2183-0088","HUMANITIES, MULTIDISCIPLINARY - ESCI","53","0.2","N/A","0.44","0"%,
"Conservation Science in Cultural Heritage","CONSERV SCI CULT HER","1974-4951","1973-9494","HUMANITIES, MULTIDISCIPLINARY - ESCI","77","0.2","N/A","0.43","0"%,
"MODERNISM-MODERNITY","MODERNISM-MODERNITY","1071-6068","1080-6601","HUMANITIES, MULTIDISCIPLINARY - AHCI","251","0.2","N/A","0.43","0"%,
"Ezhegodnik Finno-Ugorskikh Issledovanii-Yearbook of Finno-Ugric Studies","EZHEGODNIK FINNO","2224-9443","2311-0333","HUMANITIES, MULTIDISCIPLINARY - ESCI","57","0.2","N/A","0.42","0"%,
"Romani Studies","ROMANI STUD","1528-0748","1757-2274","HUMANITIES, MULTIDISCIPLINARY - AHCI","80","0.2","N/A","0.42","0"%,
"French Studies Bulletin","FR STUD BULL","0262-2750","1748-9180","HUMANITIES, MULTIDISCIPLINARY - ESCI","16","0.2","N/A","0.41","17.07"%,
"JOURNAL OF POPULAR CULTURE","J POP CULT","0022-3840","1540-5931","HUMANITIES, MULTIDISCIPLINARY - AHCI","562","0.2","N/A","0.4","4.52"%,
"Museon","MUSEON","0771-6494","1783-158X","HUMANITIES, MULTIDISCIPLINARY - AHCI","120","0.2","N/A","0.4","0"%,
"GERMAN STUDIES REVIEW","GER STUD REV","0149-7952","2164-8646","HUMANITIES, MULTIDISCIPLINARY - AHCI","182","0.2","N/A","0.39","0"%,
"Trashumante-Revista Americana de Historia Social","TRASHUMANTE","2322-9381","2322-9675","HUMANITIES, MULTIDISCIPLINARY - ESCI","36","0.2","N/A","0.39","96.77"%,
"Estudios Irlandeses","ESTUD IRL","1699-311X","1699-311X","HUMANITIES, MULTIDISCIPLINARY - ESCI","63","0.2","N/A","0.38","98.15"%,
"Vestnik Sankt-Peterburgskogo Universiteta-Iskusstvovedenie","VESTN ST PETER U-ISK","2221-3007","2542-2243","HUMANITIES, MULTIDISCIPLINARY - ESCI","19","0.2","N/A","0.38","100"%,
"European Journal of Cultural Management and Policy","EUR J CULT MANAG POL","2663-5771","2663-5771","HUMANITIES, MULTIDISCIPLINARY - ESCI","6","0.2","N/A","0.37","33.33"%,
"Rupkatha Journal on Interdisciplinary Studies in Humanities","RUPKATHA J INTERDISC","0975-2935","0975-2935","HUMANITIES, MULTIDISCIPLINARY - ESCI","165","0.2","N/A","0.37","91.83"%,
"Bagh-e Nazar","BAGH E NAZAR","1735-9635","2251-7197","HUMANITIES, MULTIDISCIPLINARY - ESCI","153","0.2","N/A","0.36","0"%,
"Capitale Culturale-Studies on the Value of Cultural Heritage","CAPITAL CULT","2039-2362","2039-2362","HUMANITIES, MULTIDISCIPLINARY - ESCI","71","0.2","N/A","0.36","0"%,
"European Legacy-Toward New Paradigms","EUR LEG","1084-8770","1470-1316","HUMANITIES, MULTIDISCIPLINARY - AHCI","177","0.2","N/A","0.36","7.75"%,
"SLAVONICA","SLAVONICA","1361-7427","1745-8145","HUMANITIES, MULTIDISCIPLINARY - ESCI","27","0.2","N/A","0.35","24.14"%,
"Co-herencia","CO-HERENCIA","1794-5887","2539-1208","HUMANITIES, MULTIDISCIPLINARY - AHCI","56","0.2","N/A","0.34","82.61"%,
"WOMENS STUDIES-AN INTERDISCIPLINARY JOURNAL","WOMEN STUD","0049-7878","1547-7045","HUMANITIES, MULTIDISCIPLINARY - AHCI","314","0.2","N/A","0.34","3.25"%,
"Antiquaries Journal","ANTIQ J","0003-5815","1758-5309","HUMANITIES, MULTIDISCIPLINARY - AHCI","164","0.2","N/A","0.32","23.08"%,
"Journal of Early Modern Studies-Romania","J EARLY MOD STUD-ROM","2285-6382","2286-0290","HUMANITIES, MULTIDISCIPLINARY - ESCI","26","0.2","N/A","0.31","0"%,
"Logos-Revista de Linguistica Filosofia y Literatura","LOGOS-REV LINGUIST F","0716-7520","0719-3262","HUMANITIES, MULTIDISCIPLINARY - ESCI","46","0.2","N/A","0.31","81.93"%,
"Signa-Revista de la Asociacion Espanola de Semiotica","SIGNA","1133-3634","2254-9307","HUMANITIES, MULTIDISCIPLINARY - AHCI","126","0.2","N/A","0.3","37.72"%,
"Brumal-Research Journal on the Fantastic","BRUMAL-RES J FANTAST","2014-7910","2014-7910","HUMANITIES, MULTIDISCIPLINARY - ESCI","44","0.2","N/A","0.29","96.88"%,
"Early Modern French Studies","EARLY MOD FR STUD","2056-3035","2056-3043","HUMANITIES, MULTIDISCIPLINARY - AHCI","13","0.2","N/A","0.28","18.6"%,
"Journal of Romance Studies","J ROMANC STUD","1473-3536","1752-2331","HUMANITIES, MULTIDISCIPLINARY - ESCI","47","0.2","N/A","0.28","0"%,
"Journal of Asia-Pacific Pop Culture","J ASIA-PAC POP CULT","2380-7679","2380-7687","HUMANITIES, MULTIDISCIPLINARY - ESCI","15","0.2","N/A","0.27","0"%,
"Cultura de los Cuidados","CULT CUID","1138-1728","1699-6003","HUMANITIES, MULTIDISCIPLINARY - ESCI","114","0.2","N/A","0.23","84.42"%,
"Imago-Revista de Emblematica y Cultura Visual","IMAGO-REV EMBLEM CUL","2254-9633","2254-9633","HUMANITIES, MULTIDISCIPLINARY - ESCI","7","0.2","N/A","0.23","100"%,
"Wacana Seni-Journal of Art Discourse","WACANA SENI","1675-3410","1985-8418","HUMANITIES, MULTIDISCIPLINARY - ESCI","7","0.2","N/A","0.2","100"%,
"Escritura e Imagen","ESCR IMAGEN","1885-5687","1988-2416","HUMANITIES, MULTIDISCIPLINARY - ESCI","31","0.2","N/A","0.19","51.11"%,
"Universum-Revista de Humanidades y Ciencias Sociales","UNIVERSUM-TALCA","0718-2376","0716-498X","HUMANITIES, MULTIDISCIPLINARY - ESCI","143","0.2","N/A","0.15","55.34"%,
"Versus-Quaderni di Studi Semiotici","VERSUS","0393-8255","0393-8255","HUMANITIES, MULTIDISCIPLINARY - ESCI","58","0.2","N/A","0.13","0"%,
"Quaestiones Disputatae","QUAEST DISPUT","2011-0472","2422-2186","HUMANITIES, MULTIDISCIPLINARY - ESCI","83","0.2","N/A","0.12","0"%,
"MERKUR-DEUTSCHE ZEITSCHRIFT FUR EUROPAISCHES DENKEN","MERKUR-DEUT Z EUR D","0026-0096","N/A","HUMANITIES, MULTIDISCIPLINARY - AHCI","158","0.2","N/A","0.11","0"%,
"Biblos-Revista da Faculdade de Letras da Universidade de Coimbra","BIBLOS-PORTUGAL","0870-4112","2183-7139","HUMANITIES, MULTIDISCIPLINARY - ESCI","37","0.2","N/A","0.1","96.15"%,
"Talia Dixit-Revista Interdisciplinar de Retorica e Historiografia","TALIA DIXIT","1886-9440","1886-9440","HUMANITIES, MULTIDISCIPLINARY - ESCI","18","0.2","N/A","0","100"%,
"AMERICAN JOURNAL OF SEMIOTICS","AM J SEMIOTICS","0277-7126","2153-2990","HUMANITIES, MULTIDISCIPLINARY - AHCI","87","0.1","N/A","1.29","0"%,
"BYZANTINE AND MODERN GREEK STUDIES","BYZANTINE MOD GREEK","0307-0131","1749-625X","HUMANITIES, MULTIDISCIPLINARY - AHCI","122","0.1","N/A","1.02","34.55"%,
"Nordisk Judaistik-Scandinavian Jewish Studies","NORDISK JUD","0348-1646","2343-4929","HUMANITIES, MULTIDISCIPLINARY - ESCI","17","0.1","N/A","1","100"%,
"Australian Humanities Review","AUST HUMANIT REV","1835-8063","1325-8338","HUMANITIES, MULTIDISCIPLINARY - ESCI","185","0.1","N/A","0.84","0"%,
"Clothing Cultures","CLOTH CULT","2050-0742","2050-0750","HUMANITIES, MULTIDISCIPLINARY - ESCI","47","0.1","N/A","0.81","0"%,
"JEWISH QUARTERLY REVIEW","JEWISH QUART REV","0021-6682","1553-0604","HUMANITIES, MULTIDISCIPLINARY - ESCI","382","0.1","N/A","0.65","0"%,
"Magic Ritual and Witchcraft","MAGIC RITUAL WITCHCR","1556-8547","1940-5111","HUMANITIES, MULTIDISCIPLINARY - AHCI","59","0.1","N/A","0.6","0"%,
"Nauchnyi Dialog","NAUCH DIALOG","2225-756X","2227-1295","HUMANITIES, MULTIDISCIPLINARY - ESCI","217","0.1","N/A","0.48","93.73"%,
"Ethnologia Scandinavica","ETHNOL SCAND","0348-9698","0348-9698","HUMANITIES, MULTIDISCIPLINARY - AHCI","32","0.1","N/A","0.47","0"%,
"Italian Culture","ITAL CULT","0161-4622","1559-0909","HUMANITIES, MULTIDISCIPLINARY - ESCI","54","0.1","N/A","0.47","5.26"%,
"Dix-Neuf","DIX-NEUF","1478-7318","1478-7318","HUMANITIES, MULTIDISCIPLINARY - AHCI","49","0.1","N/A","0.42","18.52"%,
"Scando-Slavica","SCANDO-SLAVICA","0080-6765","1600-082X","HUMANITIES, MULTIDISCIPLINARY - ESCI","44","0.1","N/A","0.4","12.5"%,
"Zutot","ZUTOT","1571-7283","1875-0214","HUMANITIES, MULTIDISCIPLINARY - ESCI","14","0.1","N/A","0.4","12.12"%,
"Revue LISA-LISA E-Journal","REV LISA-LISA E-J","1762-6153","1762-6153","HUMANITIES, MULTIDISCIPLINARY - ESCI","19","0.1","N/A","0.39","94.59"%,
"Avant","AVANT","2082-7598","2082-6710","HUMANITIES, MULTIDISCIPLINARY - ESCI","89","0.1","N/A","0.38","78.48"%,
"European Journal of American Studies","EUR J AM STUD","1991-9336","1991-9336","HUMANITIES, MULTIDISCIPLINARY - ESCI","102","0.1","N/A","0.38","33.33"%,
"Logos-Journal of the World Publishing Community","LOGOS J WORLD PUBL C","0957-9656","1878-4712","HUMANITIES, MULTIDISCIPLINARY - ESCI","24","0.1","N/A","0.38","2.22"%,
"Wacana-Jurnal Ilmu Pengetahuan Budaya-Journal of the Humanities of Indonesia","WACANA","1411-2272","2407-6899","HUMANITIES, MULTIDISCIPLINARY - ESCI","72","0.1","N/A","0.38","85.25"%,
"JOURNAL OF INDO-EUROPEAN STUDIES","J INDO-EUR STUD","0092-2323","0092-2323","HUMANITIES, MULTIDISCIPLINARY - AHCI","77","0.1","N/A","0.36","0"%,
"Agathos-An International Review of the Humanities and Social Sciences","AGATHOS","2069-1025","2248-3446","HUMANITIES, MULTIDISCIPLINARY - ESCI","36","0.1","N/A","0.35","0"%,
"CANADIAN REVIEW OF AMERICAN STUDIES","CAN REV AM STUD","0007-7720","1710-114X","HUMANITIES, MULTIDISCIPLINARY - AHCI","69","0.1","N/A","0.35","0"%,
"Izvestiya Uralskogo Federalnogo Universiteta-Seriya 2-Gumanitarnye Nauki","IZV URAL FED U-GUMAN","2227-2283","2587-6929","HUMANITIES, MULTIDISCIPLINARY - ESCI","95","0.1","N/A","0.35","85.59"%,
"Studia Ceranea","STUD CERANEA","2084-140X","2084-140X","HUMANITIES, MULTIDISCIPLINARY - ESCI","35","0.1","N/A","0.34","100"%,
"Ancient Near Eastern Studies","ANC NEAR EAST STUD","1378-4641","1783-1326","HUMANITIES, MULTIDISCIPLINARY - ESCI","35","0.1","N/A","0.33","0"%,
"Imagologiya i Komparativistika-Imagology and Comparative Studies","IMAGOLOGIYA KOMPARAT","2409-9554","2409-9554","HUMANITIES, MULTIDISCIPLINARY - ESCI","28","0.1","N/A","0.33","0"%,
"Vestnik Drevnei Istorii-Journal of Ancient History","VESTN DREVNEI ISTOR","0321-0391","0321-0391","HUMANITIES, MULTIDISCIPLINARY - ESCI","36","0.1","N/A","0.31","0"%,
"Hesperis-Tamuda","HESPERIS-TAMUDA","0018-1005","0018-1005","HUMANITIES, MULTIDISCIPLINARY - ESCI","70","0.1","N/A","0.29","0"%,
"Tekst Kniga Knigoizdanie-Text Book Publishing","TEKST KNIGA KNIGOIZD","2306-2061","2311-3774","HUMANITIES, MULTIDISCIPLINARY - ESCI","19","0.1","N/A","0.29","0"%,
"Adeptus","ADEPTUS","2300-0783","2300-0783","HUMANITIES, MULTIDISCIPLINARY - ESCI","21","0.1","N/A","0.28","92.68"%,
"Vestnik Tomskogo Gosudarstvennogo Universiteta-Kulturologiya i Iskusstvovedenie-Tomsk State University Journal of Cultural Studies and Art History","VESTN TOMSK GOS U KU","2222-0836","2311-3685","HUMANITIES, MULTIDISCIPLINARY - ESCI","54","0.1","N/A","0.28","0"%,
"Anaquel de Estudios Arabes","ANAQUEL ESTUD ARABES","1130-3964","1988-2645","HUMANITIES, MULTIDISCIPLINARY - ESCI","22","0.1","N/A","0.27","80.56"%,
"Philobiblon-Transylvanian Journal of Multidisciplinary Research in Humanities","PHILOBIBLON","1224-7448","2247-8442","HUMANITIES, MULTIDISCIPLINARY - ESCI","27","0.1","N/A","0.27","39.06"%,
"Cuadernos de Musica Artes Visuales y Artes Escenicas","CUAD MUSIC ARTES ESC","1794-6670","2215-9959","HUMANITIES, MULTIDISCIPLINARY - ESCI","60","0.1","N/A","0.26","78.38"%,
"Logos-Vilnius","LOGOS-VILNIUS","0868-7692","0868-7692","HUMANITIES, MULTIDISCIPLINARY - AHCI","42","0.1","N/A","0.26","97.31"%,
"Modernist Cultures","MODERNIST CULT","2041-1022","1753-8629","HUMANITIES, MULTIDISCIPLINARY - AHCI","48","0.1","N/A","0.26","0"%,
"Res Rhetorica","RES RHETOR","2392-3113","2392-3113","HUMANITIES, MULTIDISCIPLINARY - ESCI","28","0.1","N/A","0.26","96.91"%,
"BYU Studies Quarterly","BYU STUD Q","2167-8472","2167-8480","HUMANITIES, MULTIDISCIPLINARY - AHCI","39","0.1","N/A","0.25","0"%,
"Luso-Brazilian Review","LUSO-BRAZ REV","0024-7413","1548-9957","HUMANITIES, MULTIDISCIPLINARY - AHCI","108","0.1","N/A","0.25","0"%,
"Naharaim","NAHARAIM","1862-9148","1862-9156","HUMANITIES, MULTIDISCIPLINARY - ESCI","18","0.1","N/A","0.25","11.63"%,
"Ars & Humanitas: Journal of Arts and Humanities","ARS HUMANIT","1854-9632","2350-4218","HUMANITIES, MULTIDISCIPLINARY - ESCI","17","0.1","N/A","0.24","100"%,
"George Eliot-George Henry Lewes Studies","GEORGE ELIOT","2372-1901","2372-191X","HUMANITIES, MULTIDISCIPLINARY - ESCI","16","0.1","N/A","0.24","0"%,
"STUDIES IN LATIN AMERICAN POPULAR CULTURE","STUD LAT AM POP CULT","0730-9139","N/A","HUMANITIES, MULTIDISCIPLINARY - AHCI","35","0.1","N/A","0.24","0"%,
"Archiv fur Papyrusforschung und Verwandte Gebiete","ARCH PAPYRUSFORSCH","0066-6459","1867-1551","HUMANITIES, MULTIDISCIPLINARY - AHCI","38","0.1","N/A","0.23","13.56"%,
"Gothic Studies","GOTHIC STUD","1362-7937","2050-456X","HUMANITIES, MULTIDISCIPLINARY - ESCI","75","0.1","N/A","0.23","0"%,
"Mitologias Hoy-Revista de Pensamiento Critica y Estudios Literarios Latinoamericanos","MITOLOGIAS HOY","2014-1130","2014-1130","HUMANITIES, MULTIDISCIPLINARY - ESCI","43","0.1","N/A","0.23","93.14"%,
"Ogigia-Revista Electronica de Estudios Hispanicos","OGIGIA","1887-3731","1887-3731","HUMANITIES, MULTIDISCIPLINARY - ESCI","42","0.1","N/A","0.23","58.82"%,
"Balkanistic Forum","BALKAN FORUM","1310-3970","2535-1265","HUMANITIES, MULTIDISCIPLINARY - ESCI","28","0.1","N/A","0.22","0"%,
"NWIG-New West Indian Guide-Nieuwe West-Indische Gids","NWIG-NEW W INDIAN GU","1382-2373","1382-2373","HUMANITIES, MULTIDISCIPLINARY - AHCI","83","0.1","N/A","0.22","61.54"%,
"Quiroga-Revista de Patrimonio Iberoamericano","QUIROGA","2254-7037","2254-7037","HUMANITIES, MULTIDISCIPLINARY - ESCI","12","0.1","N/A","0.22","83.58"%,
"Journal of Austrian Studies","J AUSTRIAN STUD","2165-669X","2327-1809","HUMANITIES, MULTIDISCIPLINARY - ESCI","11","0.1","N/A","0.21","0"%,
"MUSEOLOGIA SCIENTIFICA","MUSEOL SCIENTIFICA","1123-265X","1123-265X","HUMANITIES, MULTIDISCIPLINARY - ESCI","24","0.1","N/A","0.21","0"%,
"America sin Nombre","AM NR","1577-3442","1989-9831","HUMANITIES, MULTIDISCIPLINARY - ESCI","22","0.1","N/A","0.2","100"%,
