"Journal Data Filtered By:  Selected Categories: AUTOMATION & CONTROL SYSTEMS;BEHAVIORAL SCIENCES;BIOCHEMICAL RESEARCH METHODS Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"ASSEMBLY AUTOMATION","ASSEMBLY AUTOM","0144-5154","1758-4078","AUTOMATION & CONTROL SYSTEMS - SCIE","1,513","2.1","Q3","0.39","0.48"%,
"Journal of Systems Engineering and Electronics","J SYST ENG ELECTRON","1004-4132","1004-4132","AUTOMATION & CONTROL SYSTEMS - SCIE","2,229","2.1","Q3","0.32","94.07"%,
"RAPID COMMUNICATIONS IN MASS SPECTROMETRY","RAPID COMMUN MASS SP","0951-4198","1097-0231","BIOCHEMICAL RESEARCH METHODS - SCIE","11,814","2","Q4","0.65","14.2"%,
"Proteomics Clinical Applications","PROTEOM CLIN APPL","1862-8346","1862-8354","BIOCHEMICAL RESEARCH METHODS - SCIE","2,409","2","Q4","0.54","19.69"%,
"Journal of Spectroscopy","J SPECTROSC","2314-4920","2314-4939","BIOCHEMICAL RESEARCH METHODS - SCIE","1,389","2","Q4","0.53","98.33"%,
"Proteome Science","PROTEOME SCI","N/A","1477-5956","BIOCHEMICAL RESEARCH METHODS - SCIE","1,031","2","Q4","0.47","100"%,
"DISCRETE EVENT DYNAMIC SYSTEMS-THEORY AND APPLICATIONS","DISCRETE EVENT DYN S","0924-6703","1573-7594","AUTOMATION & CONTROL SYSTEMS - SCIE","742","2","Q3","0.44","21.43"%,
"MEASUREMENT & CONTROL","MEAS CONTROL-UK","0020-2940","2051-8730","AUTOMATION & CONTROL SYSTEMS - SCIE","1,360","2","Q3","0.4","91.53"%,
"INTELLIGENT AUTOMATION AND SOFT COMPUTING","INTELL AUTOM SOFT CO","1079-8587","2326-005X","AUTOMATION & CONTROL SYSTEMS - SCIE","1,857","2","Q3","0.38","95.42"%,
"BEHAVIORAL NEUROSCIENCE","BEHAV NEUROSCI","0735-7044","1939-0084","BEHAVIORAL SCIENCES - SCIE","5,843","1.9","Q3","0.6","1.69"%,
"International Journal of Applied Mathematics and Computer Science","INT J AP MAT COM-POL","1641-876X","2083-8492","AUTOMATION & CONTROL SYSTEMS - SCIE","1,270","1.9","Q3","0.52","0"%,
"AUTONOMOUS AGENTS AND MULTI-AGENT SYSTEMS","AUTON AGENT MULTI-AG","1387-2532","1573-7454","AUTOMATION & CONTROL SYSTEMS - SCIE","1,233","1.9","Q3","0.45","38.41"%,
"Automatika","AUTOMATIKA-UK","0005-1144","1848-3380","AUTOMATION & CONTROL SYSTEMS - SCIE","664","1.9","Q3","0.4","95.83"%,
"IFAC Journal of Systems and Control","IFAC J SYST CONTROL","2468-6018","2468-6018","AUTOMATION & CONTROL SYSTEMS - ESCI","204","1.9","N/A","0.29","8.45"%,
"Journal of Veterinary Behavior-Clinical Applications and Research","J VET BEHAV","1558-7878","1878-7517","BEHAVIORAL SCIENCES - SCIE","2,114","1.8","Q4","0.83","12.66"%,
"OPTIMAL CONTROL APPLICATIONS & METHODS","OPTIM CONTR APPL MET","0143-2087","1099-1514","AUTOMATION & CONTROL SYSTEMS - SCIE","1,952","1.8","Q4","0.53","3.88"%,
"ASSAY AND DRUG DEVELOPMENT TECHNOLOGIES","ASSAY DRUG DEV TECHN","1540-658X","1557-8127","BIOCHEMICAL RESEARCH METHODS - SCIE","1,415","1.8","Q4","0.5","3.6"%,
"LEARNING & BEHAVIOR","LEARN BEHAV","1543-4494","1543-4508","BEHAVIORAL SCIENCES - SCIE","1,001","1.8","Q4","0.47","26.5"%,
"Bioanalysis","BIOANALYSIS","1757-6180","1757-6199","BIOCHEMICAL RESEARCH METHODS - SCIE","3,615","1.8","Q4","0.42","13.13"%,
"TRANSACTIONS OF THE INSTITUTE OF MEASUREMENT AND CONTROL","T I MEAS CONTROL","0142-3312","1477-0369","AUTOMATION & CONTROL SYSTEMS - SCIE","3,629","1.8","Q4","0.42","1.05"%,
"BIOMEDICAL CHROMATOGRAPHY","BIOMED CHROMATOGR","0269-3879","1099-0801","BIOCHEMICAL RESEARCH METHODS - SCIE","5,344","1.8","Q4","0.41","2.53"%,
"COMBINATORIAL CHEMISTRY & HIGH THROUGHPUT SCREENING","COMB CHEM HIGH T SCR","1386-2073","1875-5402","BIOCHEMICAL RESEARCH METHODS - SCIE","2,229","1.8","Q4","0.41","0.85"%,
"JOURNAL OF LABELLED COMPOUNDS & RADIOPHARMACEUTICALS","J LABELLED COMPD RAD","0362-4803","1099-1344","BIOCHEMICAL RESEARCH METHODS - SCIE","1,785","1.8","Q4","0.36","15.33"%,
"ETHOLOGY","ETHOLOGY","0179-1613","1439-0310","BEHAVIORAL SCIENCES - SCIE","4,596","1.7","Q4","0.6","19.87"%,
"BRAIN BEHAVIOR AND EVOLUTION","BRAIN BEHAV EVOLUT","0006-8977","1421-9743","BEHAVIORAL SCIENCES - SCIE","2,446","1.7","Q4","0.59","28.57"%,
"JOURNAL OF COMPUTATIONAL BIOLOGY","J COMPUT BIOL","1066-5277","1557-8666","BIOCHEMICAL RESEARCH METHODS - SCIE","5,628","1.7","Q4","0.41","10.76"%,
"CHROMATOGRAPHIA","CHROMATOGRAPHIA","0009-5893","1612-1112","BIOCHEMICAL RESEARCH METHODS - SCIE","4,552","1.7","Q4","0.39","9.54"%,
"BIOLOGICALS","BIOLOGICALS","1045-1056","1095-8320","BIOCHEMICAL RESEARCH METHODS - SCIE","1,795","1.7","Q4","0.37","34.67"%,
"JOURNAL OF DYNAMIC SYSTEMS MEASUREMENT AND CONTROL-TRANSACTIONS OF THE ASME","J DYN SYST-T ASME","0022-0434","1528-9028","AUTOMATION & CONTROL SYSTEMS - SCIE","4,926","1.7","Q4","0.37","0.91"%,
"Journal of Control and Decision","J CONTROL DECIS","2330-7706","2330-7714","AUTOMATION & CONTROL SYSTEMS - ESCI","404","1.7","N/A","0.3","0"%,
"Journal of Control Science and Engineering","J CONTROL SCI ENG","1687-5249","1687-5257","AUTOMATION & CONTROL SYSTEMS - ESCI","494","1.7","N/A","0.23","97.3"%,
"MODELING IDENTIFICATION AND CONTROL","MODEL IDENT CONTROL","0332-7353","1890-1328","AUTOMATION & CONTROL SYSTEMS - SCIE","521","1.7","Q4","0.17","95.45"%,
"BEHAVIOURAL PHARMACOLOGY","BEHAV PHARMACOL","0955-8810","1473-5849","BEHAVIORAL SCIENCES - SCIE","2,474","1.6","Q4","0.52","2.66"%,
"PROTEIN EXPRESSION AND PURIFICATION","PROTEIN EXPRES PURIF","1046-5928","1096-0279","BIOCHEMICAL RESEARCH METHODS - SCIE","4,970","1.6","Q4","0.39","14.71"%,
"Studies in Informatics and Control","STUD INFORM CONTROL","1220-1766","N/A","AUTOMATION & CONTROL SYSTEMS - SCIE","593","1.6","Q4","0.34","0"%,
"PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART I-JOURNAL OF SYSTEMS AND CONTROL ENGINEERING","P I MECH ENG I-J SYS","0959-6518","2041-3041","AUTOMATION & CONTROL SYSTEMS - SCIE","1,814","1.6","Q4","0.28","1.17"%,
"IMA JOURNAL OF MATHEMATICAL CONTROL AND INFORMATION","IMA J MATH CONTROL I","0265-0754","1471-6887","AUTOMATION & CONTROL SYSTEMS - SCIE","968","1.5","Q4","0.56","3.91"%,
"Revista Iberoamericana de Automatica e Informatica Industrial","REV IBEROAM AUTOM IN","1697-7912","1697-7920","AUTOMATION & CONTROL SYSTEMS - SCIE","323","1.5","Q4","0.35","91.15"%,
"Journal of Control Automation and Electrical Systems","J CONTROL AUTOM ELEC","2195-3880","2195-3899","AUTOMATION & CONTROL SYSTEMS - ESCI","1,112","1.5","N/A","0.28","1.32"%,
"JOURNAL OF COMPARATIVE PSYCHOLOGY","J COMP PSYCHOL","0735-7036","1939-2087","BEHAVIORAL SCIENCES - SCIE","2,866","1.4","Q4","0.72","0"%,
"ESAIM-CONTROL OPTIMISATION AND CALCULUS OF VARIATIONS","ESAIM CONTR OPTIM CA","1292-8119","1262-3377","AUTOMATION & CONTROL SYSTEMS - SCIE","1,953","1.4","Q4","0.52","48.99"%,
"Cognitive and Behavioral Neurology","COGN BEHAV NEUROL","1543-3633","1543-3641","BEHAVIORAL SCIENCES - SCIE","894","1.4","Q4","0.36","1.11"%,
"Control Theory and Technology","CONTROL THEOR TECH","2095-6983","2198-0942","AUTOMATION & CONTROL SYSTEMS - ESCI","308","1.4","N/A","0.21","7.03"%,
"JOURNAL OF EXPERIMENTAL PSYCHOLOGY-ANIMAL LEARNING AND COGNITION","J EXP PSYCHOL-ANIM L","2329-8456","2329-8464","BEHAVIORAL SCIENCES - SCIE","1,945","1.3","Q4","0.61","3.88"%,
"BEHAVIOUR","BEHAVIOUR","0005-7959","1568-539X","BEHAVIORAL SCIENCES - SCIE","5,242","1.3","Q4","0.59","14.12"%,
"Behavioural Processes","BEHAV PROCESS","0376-6357","1872-8308","BEHAVIORAL SCIENCES - SCIE","5,468","1.3","Q4","0.59","13.22"%,
"Evolutionary Behavioral Sciences","EVOL BEHAV SCI","2330-2925","2330-2933","BEHAVIORAL SCIENCES - ESCI","419","1.3","N/A","0.49","0.74"%,
"JOURNAL OF CHROMATOGRAPHIC SCIENCE","J CHROMATOGR SCI","0021-9665","1945-239X","BIOCHEMICAL RESEARCH METHODS - SCIE","4,125","1.3","Q4","0.32","1.38"%,
"JOURNAL OF LIQUID CHROMATOGRAPHY & RELATED TECHNOLOGIES","J LIQ CHROMATOGR R T","1082-6076","1520-572X","BIOCHEMICAL RESEARCH METHODS - SCIE","2,877","1.3","Q4","0.3","2.7"%,
"ETHOLOGY ECOLOGY & EVOLUTION","ETHOL ECOL EVOL","0394-9370","1828-7131","BEHAVIORAL SCIENCES - SCIE","1,105","1.2","Q4","0.56","4.22"%,
"Archives of Control Sciences","ARCH CONTROL SCI","2300-2611","2300-2611","AUTOMATION & CONTROL SYSTEMS - SCIE","341","1.2","Q4","0.42","86.67"%,
"MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS","MATH CONTROL SIGNAL","0932-4194","1435-568X","AUTOMATION & CONTROL SYSTEMS - SCIE","1,328","1.2","Q4","0.37","31.71"%,
"International Journal of Automation and Control","INT J AUTOM CONTROL","1740-7516","1740-7524","AUTOMATION & CONTROL SYSTEMS - ESCI","355","1.2","N/A","0.28","0"%,
"ACTA ETHOLOGICA","ACTA ETHOL","0873-9749","1437-9546","BEHAVIORAL SCIENCES - SCIE","491","1.1","Q4","0.5","13.89"%,
"Information Technology and Control","INF TECHNOL CONTROL","1392-124X","1392-124X","AUTOMATION & CONTROL SYSTEMS - SCIE","440","1.1","Q4","0.21","98.65"%,
"International Journal of Automation Technology","INT J AUTO TECH-JPN","1881-7629","1883-8022","AUTOMATION & CONTROL SYSTEMS - ESCI","842","1.1","N/A","0.16","81.43"%,
"Algorithms for Molecular Biology","ALGORITHM MOL BIOL","N/A","1748-7188","BIOCHEMICAL RESEARCH METHODS - SCIE","859","1","Q4","0.31","100"%,
"AT-Automatisierungstechnik","AT-AUTOM","0178-2312","2196-677X","AUTOMATION & CONTROL SYSTEMS - SCIE","587","1","Q4","0.18","14.86"%,
"JOURNAL OF ETHOLOGY","J ETHOL","0289-0771","1439-5444","BEHAVIORAL SCIENCES - SCIE","948","0.9","Q4","0.47","22.31"%,
"JOURNAL OF DYNAMICAL AND CONTROL SYSTEMS","J DYN CONTROL SYST","1079-2724","1573-8698","AUTOMATION & CONTROL SYSTEMS - SCIE","628","0.9","Q4","0.36","7.41"%,
"Acta Crystallographica Section F-Structural Biology Communications","ACTA CRYSTALLOGR F","N/A","2053-230X","BIOCHEMICAL RESEARCH METHODS - SCIE","1,805","0.9","Q4","0.28","38.34"%,
"Control Engineering and Applied Informatics","CONTROL ENG APPL INF","1454-8658","N/A","AUTOMATION & CONTROL SYSTEMS - SCIE","276","0.9","Q4","0.18","0"%,
"AUTOMATIC CONTROL AND COMPUTER SCIENCES","AUTOM CONTROL COMPUT","0146-4116","1558-108X","AUTOMATION & CONTROL SYSTEMS - ESCI","539","0.9","N/A","0.15","0"%,
"INTERNATIONAL JOURNAL OF ROBOTICS & AUTOMATION","INT J ROBOT AUTOM","0826-8185","1925-7090","AUTOMATION & CONTROL SYSTEMS - SCIE","594","0.9","Q4","0.14","0"%,
"Current Proteomics","CURR PROTEOMICS","1570-1646","1875-6247","BIOCHEMICAL RESEARCH METHODS - SCIE","248","0.8","Q4","0.18","0"%,
"International Journal of Alcohol and Drug Research","INT J ALCOHOL DRUG R","1925-7066","1925-7066","BEHAVIORAL SCIENCES - ESCI","110","0.7","N/A","0.47","95.65"%,
"International Journal of Modelling Identification and Control","INT J MODEL IDENTIF","1746-6172","1746-6180","AUTOMATION & CONTROL SYSTEMS - ESCI","599","0.7","N/A","0.18","0"%,
"AUTOMATION AND REMOTE CONTROL","AUTOMAT REM CONTR+","0005-1179","1608-3032","AUTOMATION & CONTROL SYSTEMS - SCIE","1,782","0.7","Q4","0.14","0.23"%,
"Mechatronic Systems and Control","MECHATRON SYST CONTR","2561-1771","2561-178X","AUTOMATION & CONTROL SYSTEMS - ESCI","88","0.6","N/A","0.11","0"%,
"Journal of the Korean Magnetic Resonance Society","J KOREAN MAGN RESON","1226-6531","1226-6531","BIOCHEMICAL RESEARCH METHODS - ESCI","65","0.3","N/A","0.06","0"%,
"ATP Magazine","ATP MAG","2190-4111","2364-3137","AUTOMATION & CONTROL SYSTEMS - ESCI","84","0.3","N/A","0.01","0.58"%,
"Comparative Cognition & Behavior Reviews","COMP COGN BEHAV REV","1911-4745","1911-4745","BEHAVIORAL SCIENCES - ESCI","195","0.2","N/A","0.35","87.5"%,
"Vestnik Tomskogo Gosudarstvennogo Universiteta-Upravlenie Vychislitelnaja Tehnika i Informatika-Tomsk State University Journal of Control and Computer Science","VESTN TOMSK GOS U-UP","1998-8605","2311-2085","AUTOMATION & CONTROL SYSTEMS - ESCI","52","0.1","N/A","0.03","0"%,
"Machine Intelligence Research","MACH INTELL RES","2731-538X","2731-5398","AUTOMATION & CONTROL SYSTEMS - ESCI","49","N/A","N/A","N/A","41.18"%,

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
