"Journal Data Filtered By:  Selected Categories: LAW Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Legal Issues of Economic Integration","LEG ISS ECON INTEGR","1566-6573","1875-6433","LAW - ESCI","133","0.6","N/A","0.88","0"%,
"HARVARD JOURNAL OF LAW AND PUBLIC POLICY","HARVARD J LAW PUBL P","0193-4872","0193-4872","LAW - SSCI","376","0.6","Q4","0.87","0"%,
"UNIVERSITY OF TORONTO LAW JOURNAL","U TORONTO LAW J","0042-0220","1710-1174","LAW - SSCI","498","0.6","Q4","0.84","0"%,
"AMERICAN JOURNAL OF LAW & MEDICINE","AM J LAW MED","0098-8588","2375-835X","LAW - SSCI","313","0.6","Q4","0.82","4.17"%,
"Legal Theory","LEG THEOR","1352-3252","1469-8048","LAW - ESCI","371","0.6","N/A","0.82","40.54"%,
"Environmental and Planning Law Journal","ENVIRON PLAN LAW J","0813-300X","0813-300X","LAW - ESCI","122","0.6","N/A","0.71","0"%,
"WISCONSIN LAW REVIEW","WISC LAW REV","0043-650X","1943-1120","LAW - SSCI","758","0.6","Q4","0.68","0"%,
"Journal of Legal Pluralism and Unofficial Law","J LEG PLUR UNOFF LAW","0732-9113","2305-9931","LAW - ESCI","315","0.6","N/A","0.67","21.74"%,
"AMERICAN BANKRUPTCY LAW JOURNAL","AM BANKRUPT LAW J","0027-9048","N/A","LAW - SSCI","155","0.6","Q4","0.64","0"%,
"Journal of Law and Medicine","J LAW MED","1320-159X","1320-159X","LAW - ESCI","427","0.6","N/A","0.63","0"%,
"Law and Humanities","LAW HUMANITIES","1752-1483","1752-1491","LAW - ESCI","70","0.6","N/A","0.63","35.56"%,
"Intertax","INTERTAX","0165-2826","1875-8347","LAW - ESCI","270","0.6","N/A","0.62","0"%,
"EC Tax Review","EC TAX REV","0928-2750","1875-8363","LAW - ESCI","140","0.6","N/A","0.61","0"%,
"Canadian Journal of Law and Jurisprudence","CAN J LAW JURISD","0841-8209","2056-4260","LAW - ESCI","232","0.6","N/A","0.6","25.76"%,
"European Company and Financial Law Review","EUR CO FINANC LAW R","1613-2548","1613-2556","LAW - ESCI","161","0.6","N/A","0.59","2.67"%,
"International Journal of the Legal Profession","INT J LEG PROF","0969-5958","1469-9257","LAW - ESCI","207","0.6","N/A","0.57","11.11"%,
"Jurisprudence-An International Journal of Legal and Political Thought","JURISPRUDENCE","2040-3313","2040-3321","LAW - ESCI","206","0.6","N/A","0.57","22.08"%,
"Utrecht Law Review","UTRECHT LAW REV","1871-515X","1871-515X","LAW - ESCI","262","0.6","N/A","0.56","98.04"%,
"Company and Securities Law Journal","CO SECUR LAW J","0729-2775","0729-2775","LAW - ESCI","136","0.6","N/A","0.53","0"%,
"European Public Law","EUR PUBLIC LAW","1354-3725","1875-8207","LAW - ESCI","163","0.6","N/A","0.52","0"%,
"Oxford Journal of Law and Religion","OXF J LAW RELIG","2047-0770","2047-0789","LAW - ESCI","116","0.6","N/A","0.52","12.28"%,
"Juridicas CUC","JURID CUC","1692-3030","2389-7716","LAW - ESCI","53","0.6","N/A","0.49","100"%,
"International Insolvency Review","INT INSOLV REV","1180-0518","1099-1107","LAW - SSCI","101","0.6","Q4","0.47","23.53"%,
"Journal of Criminal Law","J CRIM LAW","0022-0183","1740-5580","LAW - ESCI","191","0.6","N/A","0.45","46.07"%,
"Southern African Business Review","SOUTH AFR BUS REV","1998-8125","1998-8125","LAW - ESCI","218","0.6","N/A","0.36","96.43"%,
"Journal of Law and Social Deviance","J LAW SOC DEVIANCE","2165-5219","2164-4721","LAW - ESCI","26","0.6","N/A","0.29","0"%,
"Utrecht Journal of International and European Law","UTRECHT J INT EUR LA","N/A","2053-5341","LAW - ESCI","58","0.6","N/A","0.29","95.24"%,
"Australian Feminist Law Journal","AUST FEM LAW J","1320-0968","2204-0064","LAW - ESCI","168","0.5","N/A","1.04","16.22"%,
"Journal of World Intellectual Property","J WORLD INTELLECT PR","1422-2213","1747-1796","LAW - ESCI","206","0.5","N/A","0.92","23.58"%,
"Asia Pacific Law Review","ASIA PAC LAW REV","1019-2557","1875-8444","LAW - SSCI","133","0.5","Q4","0.84","20.27"%,
"HASTINGS LAW JOURNAL","HASTINGS LAW J","0017-8322","0017-8322","LAW - SSCI","728","0.5","Q4","0.84","0"%,
"London Review of International Law","LOND REV INT LAW","2050-6325","2050-6333","LAW - ESCI","176","0.5","N/A","0.84","19.3"%,
"Criminal Law and Philosophy","CRIM LAW PHILOS","1871-9791","1871-9805","LAW - ESCI","338","0.5","N/A","0.71","34.68"%,
"BUFFALO LAW REVIEW","BUFFALO LAW REV","0023-9356","0023-9356","LAW - SSCI","311","0.5","Q4","0.67","0"%,
"Onati Socio-Legal Series","ONATI SOCIO-LEGAL S","N/A","2079-5971","LAW - ESCI","249","0.5","N/A","0.67","97.64"%,
"University of Pennsylvania Journal of International Law","U PA J INT LAW","1938-0283","N/A","LAW - SSCI","173","0.5","Q4","0.66","0"%,
"Washington International Law Journal","WASH INT LAW J","2377-0872","2377-0872","LAW - ESCI","113","0.5","N/A","0.66","0"%,
"European Journal of Comparative Law and Governance","EUR J COMP LAW GOV","2213-4506","2213-4514","LAW - ESCI","37","0.5","N/A","0.65","27.91"%,
"ALBERTA LAW REVIEW","ALTA LAW REV","0002-4821","1925-8356","LAW - ESCI","194","0.5","N/A","0.62","0"%,
"CRIMINAL LAW JOURNAL","CRIM LAW J","0314-1160","0314-1160","LAW - ESCI","155","0.5","N/A","0.61","0"%,
"Connecticut Insurance Law Journal","CONN INSUR LAW J","1081-9436","1081-9436","LAW - ESCI","63","0.5","N/A","0.57","0"%,
"Journal of International and Comparative Law","J INT COMP LAW","N/A","2313-3775","LAW - ESCI","51","0.5","N/A","0.56","0"%,
"NATURAL RESOURCES JOURNAL","NAT RESOUR J","0028-0739","0028-0739","LAW - SSCI","459","0.5","Q4","0.56","0"%,
"Law & Practice of International Courts and Tribunals","LAW PRACT INT COURTS","1569-1853","1571-8034","LAW - ESCI","111","0.5","N/A","0.54","21.21"%,
"Journal of Intellectual Property Law & Practice","J INTELLET PROP LAW","1747-1532","1747-1540","LAW - ESCI","293","0.5","N/A","0.49","10.79"%,
"Law Technology and Humans","LAW TECHNOL HUMANS","N/A","2652-4074","LAW - ESCI","35","0.5","N/A","0.47","98.41"%,
"ECOLOGY LAW QUARTERLY","ECOL LAW QUART","0046-1121","0046-1121","LAW - SSCI","336","0.5","Q4","0.45","0"%,
"University of Western Australia Law Review","UNIV WEST AUST LAW R","0042-0328","0042-0328","LAW - ESCI","84","0.5","N/A","0.45","0"%,
"Asian Journal of WTO & International Health Law and Policy","ASIAN J WTO INT HEAL","1819-5164","N/A","LAW - SSCI","83","0.5","Q4","0.42","0"%,
"Journal of World Energy Law & Business","J WORLD ENERGY LAW B","1754-9957","1754-9965","LAW - SSCI","201","0.5","Q4","0.31","17.31"%,
"Revista Chilena de Derecho y Tecnologia","REV CHIL DERECHO TEC","0719-2576","0719-2584","LAW - ESCI","38","0.5","N/A","0.23","88.14"%,
"Revista de Derecho Comunitario Europeo","REV DERECHO COMUNITA","1138-4026","1138-4026","LAW - ESCI","105","0.5","N/A","0.19","0"%,
"Cuadernos Europeos de Deusto","CUAD EUR DEUSTO","1130-8354","2445-3587","LAW - ESCI","43","0.5","N/A","0.07","100"%,
"New Criminal Law Review","NEW CRIM LAW REV","1933-4192","1933-4206","LAW - ESCI","208","0.4","N/A","0.82","0"%,
"World Competition","WORLD COMPET","1011-4548","1875-8436","LAW - ESCI","136","0.4","N/A","0.66","0"%,
"Boletin de la Asociacion Internacional de Derecho Cooperativo-International Association of Cooperative Law Journal","BOL ASOC INT DERECHO","1134-993X","2386-4893","LAW - ESCI","38","0.4","N/A","0.61","100"%,
"Australian Journal of Administrative Law","AUST J ADM LAW","1320-7105","1320-7105","LAW - ESCI","53","0.4","N/A","0.6","0"%,
"JUVENILE AND FAMILY COURT JOURNAL","JUVENILE FAM COURT J","0161-7109","1755-6988","LAW - SSCI","188","0.4","Q4","0.6","0"%,
"Journal of Private International Law","J PRIV INT LAW","1744-1048","1757-8418","LAW - ESCI","133","0.4","N/A","0.58","17.39"%,
"Access to Justice in Eastern Europe","ACCESS JUSTICE E EUR","2663-0575","2663-0583","LAW - ESCI","62","0.4","N/A","0.55","38.57"%,
"Hong Kong Law Journal","HONG KONG LAW J","0378-0600","N/A","LAW - SSCI","201","0.4","Q4","0.51","0"%,
"AMERICAN CRIMINAL LAW REVIEW","AM CRIM LAW REV","0164-0364","0164-0364","LAW - SSCI","274","0.4","Q4","0.48","0"%,
"Denver Law Review","DENVER LAW REV","2469-6463","2469-6463","LAW - SSCI","92","0.4","Q4","0.48","0"%,
"Air & Space Law","AIR SPACE LAW","0927-3379","1875-8339","LAW - ESCI","95","0.4","N/A","0.47","0"%,
"Journal of African Law","J AFR LAW","0021-8553","1464-3731","LAW - SSCI","232","0.4","Q4","0.45","37.78"%,
"Public Law Review","PUBLIC LAW REV","1034-3024","1034-3024","LAW - ESCI","78","0.4","N/A","0.45","0"%,
"Criminal Law Forum","CRIM LAW FORUM","1046-8374","1572-9850","LAW - ESCI","156","0.4","N/A","0.44","40.48"%,
"China and WTO Review","CHINA WTO REV","2383-8221","2384-4388","LAW - ESCI","35","0.4","N/A","0.43","81.82"%,
"Queen Mary Journal of Intellectual Property","QUEEN MARY J INTELLE","2045-9807","2045-9815","LAW - SSCI","67","0.4","Q4","0.43","3.85"%,
"Jurnal Cita Hukum-Indonesian Law Journal","J CITA HUKUM","2356-1440","2502-230X","LAW - ESCI","49","0.4","N/A","0.41","92.71"%,
"AUSTRALIAN BUSINESS LAW REVIEW","AUST BUS LAW REV","0310-1053","0310-1053","LAW - ESCI","52","0.4","N/A","0.4","0"%,
"JOURNAL OF LEGAL MEDICINE","J LEGAL MED","0194-7648","1521-057X","LAW - SSCI","122","0.4","Q4","0.4","16.22"%,
"Northwestern Journal of International Law & Business","NW J INT LAW BUS","0196-3228","N/A","LAW - SSCI","211","0.4","Q4","0.4","0"%,
"BRICS Law Journal","BRICS LAW J","2409-9058","2412-2343","LAW - ESCI","57","0.4","N/A","0.38","98.72"%,
"Journal of Legal Studies Education","J LEG STUD EDUC","0896-5811","1744-1722","LAW - ESCI","60","0.4","N/A","0.38","0"%,
"Juridical Tribune-Tribuna Juridica","JURID TRIB","2247-7195","2248-0382","LAW - ESCI","90","0.4","N/A","0.37","51.49"%,
"Atlantic Law Journal","ATL LAW J","1521-3293","2371-9680","LAW - ESCI","8","0.4","N/A","0.36","0"%,
"Journal of Banking and Finance Law and Practice","J BANK FINANC LAW PR","1034-3040","1034-3040","LAW - ESCI","33","0.4","N/A","0.35","0"%,
"AUSTRALIAN LAW JOURNAL","AUST LAW J","0004-9611","0004-9611","LAW - ESCI","219","0.4","N/A","0.34","0"%,
"Croatian Yearbook of European Law & Policy","CROAT YEARB EUR LAW","1845-5662","1845-5662","LAW - ESCI","41","0.4","N/A","0.32","96.67"%,
"Revista Direito GV","REV DIREITO GV","1808-2432","2317-6172","LAW - ESCI","118","0.4","N/A","0.32","92.63"%,
"Legal Information Management","LEG INF MANAG","1472-6696","1741-2021","LAW - ESCI","96","0.4","N/A","0.31","3.45"%,
"Adelaide Law Review","ADEL LAW REV","0065-1915","0065-1915","LAW - ESCI","117","0.4","N/A","0.3","0"%,
"Revista General de Derecho Europeo","REV GEN DERECHO EURO","1696-9634","1696-9634","LAW - ESCI","63","0.4","N/A","0.21","0.95"%,
"UNIVERSITY OF CINCINNATI LAW REVIEW","U CINCI LAW REV","0009-6881","1942-8391","LAW - SSCI","342","0.4","Q4","0.18","0"%,
"Revista de Derecho Politico","REV DERECHO POLIT","0211-979X","2174-5625","LAW - ESCI","166","0.4","N/A","0.17","0"%,
"Canadian Journal of Women and the Law","CAN J WOMEN LAW","0832-8781","1911-0235","LAW - ESCI","286","0.3","N/A","0.82","0"%,
"Law Culture and the Humanities","LAW CULT HUMANIT","1743-8721","1743-9752","LAW - ESCI","227","0.3","N/A","0.69","9.56"%,
"Law and Development Review","LAW DEV REV","2194-6523","1943-3867","LAW - ESCI","85","0.3","N/A","0.54","0"%,
"Review of Law & Economics","REV LAW ECON","2194-6000","1555-5879","LAW - ESCI","226","0.3","N/A","0.53","8"%,
"Revista de Investigacoes Constitucionais-Journal of Constitutional Research","REV INVESTIG CONST","2359-5639","2359-5639","LAW - ESCI","72","0.3","N/A","0.48","98.75"%,
"AMERICAN JOURNAL OF LEGAL HISTORY","AM J LEG HIST","0002-9319","2161-797X","LAW - ESCI","198","0.3","N/A","0.47","9.52"%,
"International Criminal Law Review","INT CRIM LAW REV","1567-536X","1571-8123","LAW - ESCI","224","0.3","N/A","0.41","22.33"%,
"Edinburgh Law Review","EDINB LAW REV","1364-9809","1755-1692","LAW - ESCI","77","0.3","N/A","0.4","0"%,
"European Review of Private Law","EUR REV PRIV LAW","0928-9801","1875-8371","LAW - ESCI","161","0.3","N/A","0.4","0"%,
"Ius Humani-Revista de Derecho","IUS HUM","1390-440X","1390-7794","LAW - ESCI","30","0.3","N/A","0.4","83.33"%,
"Statute Law Review","STATUTE LAW REV","0144-3593","1464-3863","LAW - ESCI","110","0.3","N/A","0.4","5.33"%,
"EJournal of Tax Research","EJOURNAL TAX RES","1448-2398","1448-2398","LAW - ESCI","147","0.3","N/A","0.39","0"%,
"Uniform Law Review","UNIF LAW REV","1124-3694","2050-9065","LAW - ESCI","32","0.3","N/A","0.39","11.43"%,
"McGill International Journal of Sustainable Development Law and Policy","MCGILL INT J SUSTAIN","1712-9664","1712-9664","LAW - ESCI","45","0.3","N/A","0.34","0"%,
"Communication Law and Policy","COMMUN LAW POLICY","1081-1680","1532-6926","LAW - ESCI","93","0.3","N/A","0.33","0"%,
"Revista Brasileira de Direito Processual Penal","REV BRAS DIREITO PRO","2359-3881","2525-510X","LAW - ESCI","65","0.3","N/A","0.29","96"%,
"Gaming Law Review-Economics Regulation Compliance and Policy","GAMING LAW REV","2572-5300","2572-5327","LAW - ESCI","141","0.3","N/A","0.28","0.79"%,
"Pravoprimenenie-Law Enforcement Review","PRAVOPRIMENENIE-LAW","2542-1514","2658-4050","LAW - ESCI","61","0.3","N/A","0.28","79.62"%,
"University of Bologna Law Review","U BOLOGNA LAW REV","2531-6133","2531-6133","LAW - ESCI","14","0.3","N/A","0.28","0"%,
"European Company Law","EUR CO LAW","1572-4999","1875-6530","LAW - ESCI","53","0.3","N/A","0.26","0"%,
"Revista Catalana de Dret Public","REV CATALANA DRET PU","1885-5709","1885-8252","LAW - ESCI","92","0.3","N/A","0.26","0"%,
"Trusts & Trustees","TRUSTS TRUSTEES","1363-1780","1752-2110","LAW - ESCI","170","0.3","N/A","0.25","2.1"%,
"Age of Human Rights Journal","AGE HUM RIGHTS J","2340-9592","2340-9592","LAW - ESCI","48","0.3","N/A","0.24","84.04"%,
"Arab Law Quarterly","ARAB LAW Q","0268-0556","1573-0255","LAW - ESCI","133","0.3","N/A","0.19","8.33"%,
"National Taiwan University Law Review","NATL TAIWAN UNIV LAW","1812-6324","1812-6324","LAW - ESCI","38","0.3","N/A","0.18","0"%,
"Manchester Journal of International Economic Law","MANCH J INT ECON LAW","1742-3945","1742-3945","LAW - ESCI","39","0.3","N/A","0.17","0"%,
"Pravo-Zhurnal Vysshei Shkoly Ekonomiki","PRAVO","2072-8166","2072-8166","LAW - ESCI","90","0.3","N/A","0.17","58.26"%,
"Revista de Derecho Civil","REV DERECHO CIV","2341-2216","2341-2216","LAW - ESCI","69","0.3","N/A","0.15","0"%,
"Frontiers of Law in China","FRONT LAW CHINA","1673-3428","1673-3541","LAW - ESCI","46","0.3","N/A","0.12","0"%,
"Revista Chilena de Derecho","REV CHIL DERECH-PUCC","0718-3437","0718-3437","LAW - SSCI","139","0.3","Q4","0.11","27.06"%,
"Revista de Derecho Privado","REV DERECH PRIV-U EX","0123-4366","2346-2442","LAW - ESCI","128","0.3","N/A","0.08","72.83"%,
"McGill Journal of Law and Health","MCGILL J LAW HEALTH","1920-4825","1920-4825","LAW - ESCI","23","0.2","N/A","0.46","0"%,
"Journal of International Arbitration","J INT ARBITR","0255-8106","2212-182X","LAW - ESCI","199","0.2","N/A","0.37","0"%,
"Civil Justice Quarterly","CIV JUSTICE Q","0261-9261","N/A","LAW - ESCI","85","0.2","N/A","0.34","0"%,
"CATHOLIC UNIVERSITY LAW REVIEW","CATHOL U LAW REV","0008-8390","0008-8390","LAW - SSCI","152","0.2","Q4","0.31","0"%,
"ICL Journal-Vienna Journal on International Constitutional Law","ICL J-VIENNA J","2306-3734","1995-5855","LAW - ESCI","42","0.2","N/A","0.31","19.61"%,
"Rabels Zeitschrift fur Auslandisches und Internationales Privatrecht","RABELS Z AUSL INT PR","0033-7250","1868-7059","LAW - ESCI","80","0.2","N/A","0.31","0"%,
"Vestnik Permskogo Universiteta-Juridicheskie Nauki","VESTN PERMSK U-JURID","1995-4190","1995-4190","LAW - ESCI","57","0.2","N/A","0.27","94.62"%,
"UNIVERSITY OF PITTSBURGH LAW REVIEW","U PITT LAW REV","0041-9915","1942-8405","LAW - SSCI","184","0.2","Q4","0.25","100"%,
"African Journal of International and Comparative Law","AFR J INT COMP LAW","0954-8890","1755-1609","LAW - ESCI","89","0.2","N/A","0.24","0"%,
"JOURNAL OF LEGAL EDUCATION","J LEGAL EDUC","0022-2208","0022-2208","LAW - SSCI","356","0.2","Q4","0.24","0"%,
"Australasian Dispute Resolution Journal","AUSTRALAS DISPUT RES","1441-7847","1441-7847","LAW - ESCI","23","0.2","N/A","0.22","0"%,
"MEDICINE AND LAW","MED LAW","0723-1393","2471-836X","LAW - ESCI","168","0.2","N/A","0.22","0"%,
"Review of Central and East European Law","REV CENT E EUR LAW","0925-9880","N/A","LAW - SSCI","92","0.2","Q4","0.22","19.23"%,
"IIUM Law Journal","IIUM LAW J","0128-2530","2289-7852","LAW - ESCI","70","0.2","N/A","0.21","0"%,
"Vestnik of Saint Petersburg University-Law-Vestnik Sankt-Peterburgskogo Universiteta-Pravo","VESTN ST PETER U-LAW","2074-1243","2587-5833","LAW - ESCI","37","0.2","N/A","0.21","100"%,
"Journal of Law and Political Sciences","J LAW POLIT SCI","2222-7288","2518-5551","LAW - ESCI","34","0.2","N/A","0.2","0"%,
"Journal of East Asia and International Law","J E ASIA INT LAW","1976-9229","1976-9229","LAW - ESCI","47","0.2","N/A","0.19","96.36"%,
"LAW LIBRARY JOURNAL","LAW LIBR J","0023-9283","0023-9283","LAW - SSCI","152","0.2","Q4","0.19","0"%,
"COLUMBIA JOURNAL OF LAW AND SOCIAL PROBLEMS","COLUMBIA J LAW SOC P","0010-1923","0010-1923","LAW - SSCI","72","0.2","Q4","0.18","0"%,
"A&C-Revista de Direito Administrativo & Constitucional","A C-REV DIREITO ADM","1516-3210","1984-4182","LAW - ESCI","83","0.2","N/A","0.17","97.78"%,
"African Journal of Legal Studies","AFR J LEG STUD","2210-9730","1708-7384","LAW - ESCI","54","0.2","N/A","0.17","3.64"%,
"Asia-Pacific Journal of Ocean Law and Policy","ASIA-PAC J OCEAN LAW","2451-9367","2451-9391","LAW - ESCI","32","0.2","N/A","0.16","1.92"%,
"BioLaw Journal-Rivista di Biodiritto","BIOLAW J","2284-4503","2284-4503","LAW - ESCI","86","0.2","N/A","0.16","0"%,
"Derechos y Libertades","DERECHOS LIBERTAD","1133-0937","1133-0937","LAW - ESCI","52","0.2","N/A","0.16","64.62"%,
"Direito e Praxis","DIREITO PRAX","2179-8966","2179-8966","LAW - ESCI","129","0.2","N/A","0.15","90.75"%,
"Veredas do Direito","VEREDAS DIREITO","1806-3845","2179-8699","LAW - ESCI","76","0.2","N/A","0.15","45.24"%,
"Droit et Cultures","DROIT CULT","0247-9788","0247-9788","LAW - ESCI","42","0.2","N/A","0.14","27.5"%,
"FOOD AND DRUG LAW JOURNAL","FOOD DRUG LAW J","1064-590X","1064-590X","LAW - SSCI","217","0.2","Q4","0.14","0"%,
"African Disability Rights Yearbook","AFR DISABIL RIGHTS Y","2311-8970","2311-8970","LAW - ESCI","34","0.2","N/A","0.12","0"%,
"Irish Jurist","IR JURIST","0021-1273","0021-1273","LAW - ESCI","55","0.2","N/A","0.12","0"%,
"Revista de Llengua i Dret-Journal of Language and Law","REV LLENG DRET","0212-5056","2013-1453","LAW - ESCI","96","0.2","N/A","0.12","0"%,
"Revista General de Derecho Romano","REV GEN DERECHO ROMA","1697-3046","1697-3046","LAW - ESCI","43","0.2","N/A","0.12","0"%,
"Tsinghua China Law Review","TSINGHUA CHINA LAW R","2151-8904","2160-2379","LAW - ESCI","31","0.2","N/A","0.12","0"%,
"Revista Digital de Derecho Administrativo","REV DIGIT DERECHO AD","2145-2946","2145-2946","LAW - ESCI","45","0.2","N/A","0.11","100"%,
"Polish Yearbook of International Law","POL YEARB INT LAW","0554-498X","0554-498X","LAW - ESCI","28","0.2","N/A","0.1","0"%,
"Revue General de Droit","REV GEN DROIT","0035-3086","0035-3086","LAW - ESCI","62","0.2","N/A","0.09","0"%,
"REVISTA REPUBLICANA","REV REPUB","1909-4450","2256-5027","LAW - ESCI","22","0.2","N/A","0.07","98.04"%,
"Revista de la Facultad de Derecho","REV FAC DERECHO","0797-8316","2301-0665","LAW - ESCI","103","0.2","N/A","0.05","55.1"%,
"Revista Latinoamericana de Derecho Social","REV LATINOAM DERECHO","1870-4670","2448-7899","LAW - ESCI","43","0.2","N/A","0.05","71.7"%,
"Revista General de Derecho Administrativo","REV GEN DERECHO ADM","1696-9650","1696-9650","LAW - ESCI","85","0.2","N/A","0.02","0"%,
"Revista General de Derecho Canonico y Derecho Eclesiastico del Estado","REV GEN DERECHO CANO","1696-9669","1696-9669","LAW - ESCI","68","0.2","N/A","0.01","0"%,
"Revista Estudos Institucionais-Journal of Institutional Studies","REV ESTUD INST-BRAZ","N/A","2447-5467","LAW - ESCI","64","0.1","N/A","0.4","96.18"%,
"Lexonomica","LEXONOMICA","1855-7147","1855-7155","LAW - ESCI","11","0.1","N/A","0.3","80"%,
"Rutgers University Law Review","RUTGERS U LAW REV","2374-3859","2374-3859","LAW - SSCI","63","0.1","Q4","0.29","0"%,
"NTUT Journal of Intellectual Property Law and Management","NTUT J INTELLECT PRO","2226-6771","2226-6771","LAW - ESCI","11","0.1","N/A","0.22","0"%,
"Dixi","DIXI","0124-7255","2357-5891","LAW - ESCI","21","0.1","N/A","0.21","100"%,
"Medicine Law & Society","MED LAW SOC","2463-7955","2463-7955","LAW - ESCI","5","0.1","N/A","0.21","55.36"%,
"Tijdschrift voor Rechtsgeschiedenis-Revue d Histoire du Droit-The Legal History Review","TIJDSCHR RECHTSGESCH","0040-7585","N/A","LAW - SSCI","82","0.1","Q4","0.2","33.33"%,
"De Jure Law Journal","DE JURE LAW J","1466-3597","2225-7160","LAW - ESCI","83","0.1","N/A","0.19","69.23"%,
"Anuario Colombiano de Derecho Internacional-ACDI","ANU COLOMB DERECHO I","2027-1131","2145-4493","LAW - ESCI","10","0.1","N/A","0.18","80.95"%,
"Lex Humana","LEX HUMANA","2175-0947","2175-0947","LAW - ESCI","20","0.1","N/A","0.17","0"%,
"Tort Law Review","TORT LAW REV","1039-3285","1039-3285","LAW - ESCI","13","0.1","N/A","0.17","0"%,
"Cahiers de Droit","CAH DROIT","0007-974X","1918-8218","LAW - ESCI","84","0.1","N/A","0.15","35.71"%,
"Pravni Vjesnik","PRAV VJESN","0352-5317","1849-0840","LAW - ESCI","30","0.1","N/A","0.15","100"%,
"Mexican Law Review","MEX LAW REV","1870-0578","1870-0578","LAW - ESCI","36","0.1","N/A","0.14","71.05"%,
"Vestnik Tomskogo Gosudarstvennogo Universiteta-Pravo-Tomsk State University Journal of Law","VESTN TOSK GOS U-PR","2225-3513","2311-3693","LAW - ESCI","44","0.1","N/A","0.14","0"%,
"Review of European and Comparative Law","REV EUR COMP LAW","N/A","2545-384X","LAW - ESCI","14","0.1","N/A","0.13","89.34"%,
"Australian Journal of Competition and Consumer Law","AUST J COMPETIT CONS","1838-9260","1838-9260","LAW - ESCI","8","0.1","N/A","0.12","0"%,
"AUSTRALIAN TAX REVIEW","AUST TAX REV","0311-094X","N/A","LAW - ESCI","33","0.1","N/A","0.12","0"%,
"Champ Penal-Penal Field","CHAMP PENAL","1777-5272","1777-5272","LAW - ESCI","62","0.1","N/A","0.12","30.61"%,
"Derecho PUCP","DERECHO PUCP","0251-3420","2305-2546","LAW - ESCI","57","0.1","N/A","0.12","98.65"%,
"Istanbul Hukuk Mecmuasi","ISTANB HUKUK MECMUAS","2636-7734","2667-6974","LAW - ESCI","42","0.1","N/A","0.11","73.48"%,
"Anuario Mexicano de Derecho Internacional","ANU MEX DERECHO INT","1870-4654","1870-4654","LAW - ESCI","56","0.1","N/A","0.1","91.38"%,
"Indonesia Law Review","INDONES LAW REV","2088-8430","2356-2129","LAW - ESCI","32","0.1","N/A","0.1","43.4"%,
"Cuadernos Electronicos de Filosofia del Derecho","CUAD ELECTRON FILOS","1138-9877","1138-9877","LAW - ESCI","36","0.1","N/A","0.09","96.67"%,
"Public and Private International Law Bulletin","PUB PRIV INT LAW B","2651-5377","2667-4114","LAW - ESCI","20","0.1","N/A","0.09","69.91"%,
"ZBORNIK PRAVNOG FAKULTETA SVEUCILISTA U RIJECI","ZB PRAVNOG FAK SVEUC","1330-349X","1846-8314","LAW - ESCI","71","0.1","N/A","0.09","99.19"%,
"Comparative and International Law Journal of Southern Africa-CILSA","COMP INT LAW J SOUTH","0010-4051","0010-4051","LAW - ESCI","88","0.1","N/A","0.08","0"%,
"Justicia","JUSTICIA","0124-7441","2590-4566","LAW - ESCI","38","0.1","N/A","0.08","94.68"%,
"Actualidad Juridica Ambiental","ACTUAL JURID AMBIENT","1989-5666","1989-5666","LAW - ESCI","61","0.1","N/A","0.07","0.89"%,
"Cadernos de Dereito Actual","CAD DEREITO ACTUAL","2340-860X","2386-5229","LAW - ESCI","20","0.1","N/A","0.07","0"%,
"Derecho y Ciencias Sociales","DERECHO CIENC SOC","1853-0982","1852-2971","LAW - ESCI","15","0.1","N/A","0.07","61.54"%,
"Diritti Umani e Diritto Internazionale","DIRITTI UMANI DIRITT","1971-7105","1972-5485","LAW - ESCI","53","0.1","N/A","0.07","0"%,
"Revista de Estudos Constitucionais Hermeneutica e Teoria do Direito-RECHTD","REV ESTUD CONST HERM","N/A","2175-2168","LAW - ESCI","21","0.1","N/A","0.07","64.18"%,
"Tydskrif Vir Die Suid-Afrikaanse Reg","TYDSKR SUID-AFR REG","0257-7747","1996-2207","LAW - ESCI","56","0.1","N/A","0.07","0"%,
"Revista de Direito Sanitario-Journal of Health Law","REV DIREITO SANIT","1516-4179","2316-9044","LAW - ESCI","47","0.1","N/A","0.06","93.85"%,
"Revista Electronica de Estudios Internacionales","REV ELECTRON ESTUD I","1697-5197","1697-5197","LAW - ESCI","47","0.1","N/A","0.06","64.44"%,
"Estudios de Derecho","ESTUD DERECHO","0120-1867","2145-6151","LAW - ESCI","38","0.1","N/A","0.04","83.05"%,
"Revista CES Derecho","REV CES DERECHO","2145-7719","2145-7719","LAW - ESCI","21","0.1","N/A","0.04","100"%,
"Revista General de Derecho Penal","REV GEN DERECHO PENA","1698-1189","1698-1189","LAW - ESCI","58","0.1","N/A","0.04","0"%,
"Materiali per una Storia della Cultura Giuridica","MATER STOR CULT GIUR","1120-9607","1120-9607","LAW - ESCI","37","0.1","N/A","0.03","0"%,
