"Journal Data Filtered By:  Selected Categories: ANTHROPOLOGY;ARCHAEOLOGY;ARCHITECTURE;AREA STUDIES Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"i2 Investigacion e Innovacion en Arquitectura y Territorio","I2 INVEST INNOV ARQ","N/A","2341-0515","ARCHITECTURE - ESCI","75","1","N/A","0.31","96.77"%,
"ARCHAEOLOGY","ARCHAEOLOGY","0003-8113","1943-5746","ARCHAEOLOGY - AHCI","603","1","N/A","0.03","0"%,
"ARCHAEOLOGY IN OCEANIA","ARCHAEOL OCEAN","0728-4896","1834-4453","ANTHROPOLOGY - SSCI","393","0.9","Q3","7.56","13.46"%,
"ARCHAEOLOGY IN OCEANIA","ARCHAEOL OCEAN","0728-4896","1834-4453","ARCHAEOLOGY - AHCI","393","0.9","N/A","7.56","13.46"%,
"SOUTH ASIA-JOURNAL OF SOUTH ASIAN STUDIES","S ASIA","0085-6401","1479-0270","AREA STUDIES - SSCI","734","0.9","Q3","2.09","9.14"%,
"British Journal of Middle Eastern Studies","BRIT J MIDDLE E STUD","1353-0194","1469-3542","AREA STUDIES - SSCI","601","0.9","Q3","1.82","12.25"%,
"SLAVIC REVIEW","SLAVIC REV","0037-6779","2325-7784","AREA STUDIES - SSCI","1,022","0.9","Q3","1.33","20"%,
"MODERN ASIAN STUDIES","MOD ASIAN STUD","0026-749X","1469-8099","AREA STUDIES - SSCI","1,824","0.9","Q3","1.13","32.16"%,
"International Journal of Taiwan Studies","INT J TAIWAN STUD","2468-8797","2468-8800","AREA STUDIES - ESCI","50","0.9","N/A","1.07","5.66"%,
"Japan Architectural Review","JPN ARCHIT REV","2475-8876","2475-8876","ARCHITECTURE - ESCI","204","0.9","N/A","0.94","86.29"%,
"AFRICAN STUDIES","AFR STUD-UK","0002-0184","1469-2872","AREA STUDIES - SSCI","482","0.9","Q3","0.92","4.35"%,
"ASIAN SURVEY","ASIAN SURV","0004-4687","1533-838X","AREA STUDIES - SSCI","1,867","0.9","Q3","0.87","0"%,
"Economic Anthropology","ECON ANTHROPOL","2330-4847","2330-4847","ANTHROPOLOGY - SSCI","281","0.9","Q3","0.84","18.18"%,
"China Report","CHINA REP","0009-4455","0973-063X","AREA STUDIES - ESCI","226","0.9","N/A","0.81","1.49"%,
"Bulletin of Latin American Research","B LAT AM RES","0261-3050","1470-9856","AREA STUDIES - SSCI","537","0.9","Q3","0.78","25.43"%,
"JOURNAL OF MATERIAL CULTURE","J MAT CULT","1359-1835","1460-3586","ANTHROPOLOGY - SSCI","717","0.9","Q3","0.77","30.23"%,
"JOURNAL OF MATERIAL CULTURE","J MAT CULT","1359-1835","1460-3586","ARCHAEOLOGY - AHCI","717","0.9","N/A","0.77","30.23"%,
"LATIN AMERICAN ANTIQUITY","LAT AM ANTIQ","1045-6635","2325-5080","ANTHROPOLOGY - SSCI","1,044","0.9","Q3","0.77","26.46"%,
"LATIN AMERICAN ANTIQUITY","LAT AM ANTIQ","1045-6635","2325-5080","ARCHAEOLOGY - AHCI","1,044","0.9","N/A","0.77","26.46"%,
"SOJOURN-Journal of Social Issues in Southeast Asia","SOJOURN","0217-9520","1793-2858","AREA STUDIES - ESCI","238","0.9","N/A","0.75","0"%,
"Contemporary Southeast Asia","CONTEMP SE ASIA","0129-797X","1793-284X","AREA STUDIES - SSCI","648","0.9","Q3","0.71","0"%,
"Comparative Southeast European Studies","COMP SE EUR STUD","2701-8199","2701-8202","AREA STUDIES - ESCI","23","0.9","N/A","0.63","96.08"%,
"NOMADIC PEOPLES","NOMAD PEOPLES","0822-7942","1752-2366","ANTHROPOLOGY - ESCI","342","0.9","N/A","0.6","0"%,
"SOUTH AFRICAN ARCHAEOLOGICAL BULLETIN","S AFR ARCHAEOL BULL","0038-1969","2224-4654","ARCHAEOLOGY - AHCI","877","0.9","N/A","0.55","0"%,
"ANTHROPOLOGICAL QUARTERLY","ANTHROPOL QUART","0003-5491","1534-1518","ANTHROPOLOGY - SSCI","1,164","0.9","Q3","0.43","0"%,
"Planning Perspectives","PLAN PERSPECT","0266-5433","1466-4518","ARCHITECTURE - AHCI","673","0.8","N/A","1.49","20.32"%,
"Rock Art Research","ROCK ART RES","0813-0426","0813-0426","ARCHAEOLOGY - AHCI","218","0.8","N/A","1.45","0"%,
"South Asia Research","SOUTH ASIA RES","0262-7280","1741-3141","AREA STUDIES - ESCI","236","0.8","N/A","1.28","7.35"%,
"East Asian Science Technology and Society-An International Journal","E ASIAN SCI TECH SOC","1875-2160","1875-2152","AREA STUDIES - SSCI","333","0.8","Q3","1.24","34.83"%,
"Journal of Architectural Conservation","J ARCHIT CONSERV","1355-6207","2326-6384","ARCHITECTURE - AHCI","210","0.8","N/A","1.18","19.23"%,
"LATIN AMERICAN RESEARCH REVIEW","LAT AM RES REV","0023-8791","1542-4278","AREA STUDIES - SSCI","1,220","0.8","Q3","1.04","94.51"%,
"Levant","LEVANT","0075-8914","1756-3801","ARCHAEOLOGY - AHCI","407","0.8","N/A","1.02","31.03"%,
"VITRUVIO-International Journal of Architectural Technology and Sustainability","VITRUVIO","2444-9091","2444-9091","ARCHITECTURE - ESCI","43","0.8","N/A","0.99","97.5"%,
"Africa Review","AFR REV-ABINGDON","0974-4053","0974-4061","AREA STUDIES - ESCI","92","0.8","N/A","0.97","4.08"%,
"JOURNAL OF MODERN AFRICAN STUDIES","J MOD AFR STUD","0022-278X","1469-7777","AREA STUDIES - SSCI","1,433","0.8","Q3","0.97","32.35"%,
"JOURNAL OF JAPANESE STUDIES","J JPN STUD","0095-6848","1549-4721","AREA STUDIES - SSCI","232","0.8","Q3","0.95","0"%,
"Insight on Africa","INSIGHT AFR","0975-0878","0976-3465","AREA STUDIES - ESCI","81","0.8","N/A","0.92","2.86"%,
"JOURNAL OF PALESTINE STUDIES","J PALESTINE STUD","0377-919X","1533-8614","AREA STUDIES - SSCI","641","0.8","Q3","0.85","5"%,
"India Review","INDIA REV","1473-6489","1557-3036","AREA STUDIES - SSCI","253","0.8","Q3","0.8","4.23"%,
"Journal of Mediterranean Archaeology","J MEDITERR ARCHAEOL","0952-7648","N/A","ARCHAEOLOGY - AHCI","270","0.8","N/A","0.78","0"%,
"Baltic Region","BALT REG","2079-8555","2310-0524","AREA STUDIES - ESCI","186","0.8","N/A","0.76","80.37"%,
"Tel Aviv-Journal of the Institute of Archaeology of Tel Aviv University","TEL AVIV","0334-4355","2040-4786","ARCHAEOLOGY - AHCI","391","0.8","N/A","0.75","4.76"%,
"International Journal of Historical Archaeology","INT J HIST ARCHAEOL","1092-7697","1573-7748","ARCHAEOLOGY - AHCI","439","0.8","N/A","0.71","21.69"%,
"Open Archaeology","OPEN ARCHAEOL","2300-6560","2300-6560","ARCHAEOLOGY - AHCI","253","0.8","N/A","0.71","94.15"%,
"Bulletin of the American Schools of Oriental Research","B AM SCH ORIENTAL RE","0003-097X","2161-8062","ARCHAEOLOGY - AHCI","503","0.8","N/A","0.7","2.38"%,
"Journal of Linguistic Anthropology","J LINGUIST ANTHROPOL","1055-1360","1548-1395","ANTHROPOLOGY - SSCI","837","0.8","Q3","0.7","11.39"%,
"HESPERIA","HESPERIA","0018-098X","1553-5622","ARCHAEOLOGY - AHCI","683","0.8","N/A","0.68","0"%,
"STUDIES IN CONSERVATION","STUD CONSERV","0039-3630","2047-0584","ARCHAEOLOGY - AHCI","1,977","0.8","N/A","0.64","16.25"%,
"HISTORICAL ARCHAEOLOGY","HIST ARCHAEOL","0440-9213","2328-1103","ARCHAEOLOGY - AHCI","661","0.8","N/A","0.62","14.41"%,
"Architecture and Culture","ARCHIT CULT","2050-7828","2050-7836","ARCHITECTURE - ESCI","162","0.8","N/A","0.52","11.46"%,
"HUMAN ORGANIZATION","HUM ORGAN","0018-7259","1938-3525","ANTHROPOLOGY - SSCI","1,364","0.8","Q3","0.5","0"%,
"TRaNS-Trans-Regional and -National Studies of Southeast Asia","TRANS","2051-364X","2051-3658","AREA STUDIES - ESCI","222","0.8","N/A","0.46","6.38"%,
"Australian Journal of Anthropology","AUST J ANTHROPOL","1035-8811","1757-6547","ANTHROPOLOGY - SSCI","302","0.8","Q3","0.44","21.52"%,
"Visual Anthropology Review","VIS ANTHR REV","1058-7187","1548-7458","ANTHROPOLOGY - ESCI","212","0.8","N/A","0.4","9.62"%,
"ACTA ARCHAEOLOGICA","ACTA ARCHAEOL-DEN","0065-101X","1600-0390","ARCHAEOLOGY - AHCI","195","0.8","N/A","0.31","9.09"%,
"History and Anthropology","HIST ANTHROPOL","0275-7206","1477-2612","ANTHROPOLOGY - SSCI","540","0.7","Q3","1.56","27.39"%,
"COMPARATIVE STUDIES IN SOCIETY AND HISTORY","COMP STUD SOC HIST","0010-4175","1475-2999","ANTHROPOLOGY - SSCI","2,079","0.7","Q3","1.36","49.06"%,
"Ancient Mesoamerica","ANCIENT MESOAM","0956-5361","1469-1787","ARCHAEOLOGY - AHCI","636","0.7","N/A","1.27","21.31"%,
"Landscape Architecture Frontiers","LANDSC ARCHIT FRONT","2096-336X","2095-5413","ARCHITECTURE - ESCI","192","0.7","N/A","0.9","40.77"%,
"BIJDRAGEN TOT DE TAAL- LAND- EN VOLKENKUNDE","BIJDR TAAL-LAND-V","0006-2294","2213-4379","ANTHROPOLOGY - SSCI","311","0.7","Q3","0.87","66.67"%,
"Journal of Architecture and Urbanism","J ARCHIT URBAN","2029-7955","2029-7947","ARCHITECTURE - ESCI","134","0.7","N/A","0.86","96.43"%,
"EAST EUROPEAN POLITICS AND SOCIETIES","E EUR POLIT SOC","0888-3254","1533-8371","AREA STUDIES - SSCI","860","0.7","Q3","0.78","14.07"%,
"Comparative Studies of South Asia Africa and the Middle East","COMP STUD SOUTH ASIA","1089-201X","1548-226X","AREA STUDIES - ESCI","630","0.7","N/A","0.74","0"%,
"Pamatky Archeologicke","PAMATKY ARCHEOL","0031-0506","N/A","ARCHAEOLOGY - AHCI","145","0.7","N/A","0.74","100"%,
"MIDDLE EAST JOURNAL","MIDDLE EAST J","0026-3141","1940-3461","AREA STUDIES - SSCI","828","0.7","Q3","0.72","0"%,
"LATIN AMERICAN PERSPECTIVES","LAT AM PERSPECT","0094-582X","1552-678X","AREA STUDIES - SSCI","1,239","0.7","Q3","0.68","8.26"%,
"Annals of Anthropological Practice","ANN ANTHROPL PRACT","2153-957X","2153-9588","ANTHROPOLOGY - ESCI","280","0.7","N/A","0.62","7.55"%,
"Transformation-Critical Perspectives on Southern Africa","TRANSFORMATION","0258-7696","1726-1368","AREA STUDIES - ESCI","283","0.7","N/A","0.6","0"%,
"Oxford Journal of Archaeology","OXFORD J ARCHAEOL","0262-5253","1468-0092","ARCHAEOLOGY - AHCI","479","0.7","N/A","0.57","33.33"%,
"JOURNAL OF ANTHROPOLOGICAL RESEARCH","J ANTHROPOL RES","0091-7710","2153-3806","ANTHROPOLOGY - SSCI","1,041","0.7","Q3","0.52","0"%,
"Asian Perspectives-The Journal of Archaeology for Asia and the Pacific","ASIAN PERSPECT","0066-8435","1535-8283","ARCHAEOLOGY - AHCI","424","0.7","N/A","0.51","0"%,
"IDS BULLETIN-INSTITUTE OF DEVELOPMENT STUDIES","IDS BULL-I DEV STUD","0265-5012","1759-5436","AREA STUDIES - SSCI","1,272","0.7","Q3","0.51","75.31"%,
"NEAR EASTERN ARCHAEOLOGY","NEAR EAST ARCHAEOL","1094-2076","2325-5404","ARCHAEOLOGY - AHCI","321","0.7","N/A","0.51","0"%,
"Journal of Roman Archaeology","J ROMAN ARCHAEOL","1047-7594","2331-5709","ARCHAEOLOGY - AHCI","504","0.7","N/A","0.45","29.41"%,
"City & Society","CITY SOC","0893-0465","1548-744X","ANTHROPOLOGY - ESCI","478","0.7","N/A","0.42","13.24"%,
"Ethnobiology Letters","ETHNOBIOL LETT","2159-8126","2159-8126","ANTHROPOLOGY - ESCI","181","0.7","N/A","0.41","86.49"%,
"Contemporary Review of the Middle East","CONTEMP REV MIDDLE E","2347-7989","2349-0055","AREA STUDIES - ESCI","78","0.7","N/A","0.39","7.46"%,
"Cuadernos de Prehistoria y Arqueologia-Universidad Autonoma de Madrid","CUAD PREHIST ARQUEOL","0211-1608","0211-1608","ARCHAEOLOGY - ESCI","215","0.7","N/A","0.23","0"%,
"Urbanities-Journal of Urban Ethnography","URBANITIES","2239-5725","2239-5725","ANTHROPOLOGY - ESCI","100","0.7","N/A","0.12","0"%,
"Medieval Archaeology","MEDIEV ARCHAEOL","0076-6097","1745-817X","ARCHAEOLOGY - AHCI","211","0.6","N/A","2.03","15"%,
"JOURNAL OF SOUTHEAST ASIAN STUDIES","J SOUTHEAST ASIAN ST","0022-4634","1474-0680","AREA STUDIES - SSCI","594","0.6","Q4","1.25","0"%,
"Journal of Landscape Architecture","J LANDSC ARCHIT","1862-6033","2164-604X","ARCHITECTURE - AHCI","195","0.6","N/A","1.2","9.76"%,
"Palestine Exploration Quarterly","PALEST EXPLOR Q","0031-0328","1743-1301","ARCHAEOLOGY - AHCI","189","0.6","N/A","1.04","8.45"%,
"JOURNAL OF NEAR EASTERN STUDIES","J NEAR EASTERN STUD","0022-2968","1545-6978","ARCHAEOLOGY - AHCI","400","0.6","N/A","0.96","1.89"%,
"Journal of North African Studies","J NORTH AFR STUD","1362-9387","1743-9345","AREA STUDIES - ESCI","510","0.6","N/A","0.89","10"%,
"CONTEMPORARY PACIFIC","CONTEMP PACIFIC","1043-898X","1527-9464","AREA STUDIES - SSCI","482","0.6","Q4","0.77","0"%,
"International Journal of Canadian Studies","INT J CAN STUD","1180-3991","1923-5291","AREA STUDIES - ESCI","64","0.6","N/A","0.77","0"%,
"East Asia","E ASIA-NETHERLANDS","1096-6838","1874-6284","AREA STUDIES - ESCI","205","0.6","N/A","0.71","12.86"%,
"Norwegian Archaeological Review","NOR ARCHAEOL REV","0029-3652","1502-7678","ARCHAEOLOGY - AHCI","229","0.6","N/A","0.7","52.17"%,
"Praehistorische Zeitschrift","PRAEHIST Z","0079-4848","1613-0804","ANTHROPOLOGY - SSCI","200","0.6","Q3","0.69","6.38"%,
"Praehistorische Zeitschrift","PRAEHIST Z","0079-4848","1613-0804","ARCHAEOLOGY - AHCI","200","0.6","N/A","0.69","6.38"%,
"Eastern Journal of European Studies","EAST J EUR STUD","2068-651X","2068-6633","AREA STUDIES - ESCI","142","0.6","N/A","0.67","64.57"%,
"Japan Forum","JPN FORUM","0955-5803","1469-932X","AREA STUDIES - ESCI","243","0.6","N/A","0.66","13.33"%,
"Journal of Pacific Archaeology","J PAC ARCHAEOL","1179-4704","1179-4712","ARCHAEOLOGY - ESCI","112","0.6","N/A","0.64","0"%,
"JOURNAL OF FAMILY HISTORY","J FAM HIST","0363-1990","1552-5473","ANTHROPOLOGY - SSCI","425","0.6","Q3","0.61","8.24"%,
"Journal of Maritime Archaeology","J MARIT ARCHAEOL","1557-2285","1557-2293","ARCHAEOLOGY - AHCI","167","0.6","N/A","0.61","25"%,
"South Asian Diaspora","SOUTH ASIAN DIASPORA","1943-8192","1943-8184","AREA STUDIES - ESCI","72","0.6","N/A","0.59","5.71"%,
"GERMAN POLITICS AND SOCIETY","GER POLIT SOC","1045-0300","1558-5441","AREA STUDIES - ESCI","236","0.6","N/A","0.55","0"%,
"Pacific Focus","PAC FOCUS","1225-4657","1976-5118","AREA STUDIES - SSCI","166","0.6","Q4","0.54","3.39"%,
"Asia Pacific Journal of Anthropology","ASIA PAC J ANTHROPOL","1444-2213","1740-9314","ANTHROPOLOGY - SSCI","304","0.6","Q3","0.5","14.67"%,
"Asian Journal of Middle Eastern and Islamic Studies","ASIAN J MIDDLE E ISL","2576-5949","2576-5957","AREA STUDIES - ESCI","96","0.6","N/A","0.48","3.16"%,
"ETHOS","ETHOS","0091-2131","1548-1352","ANTHROPOLOGY - SSCI","1,194","0.6","Q3","0.44","20.83"%,
"Asian Journal of Social Science","ASIAN J SOC SCI","1568-4849","1568-5314","AREA STUDIES - SSCI","474","0.6","Q4","0.43","4.82"%,
"ACE-Architecture City and Environment","ACE-ARCHIT CITY ENVI","1886-4805","1886-4805","ARCHITECTURE - ESCI","194","0.6","N/A","0.41","96.48"%,
"HAU-Journal of Ethnographic Theory","HAU-J ETHNOGR THEORY","2575-1433","2049-1115","ANTHROPOLOGY - SSCI","1,130","0.6","Q3","0.39","0.45"%,
"Anthropology Southern Africa","ANTHROPOL SOUTH AFR","2332-3256","2332-3264","ANTHROPOLOGY - SSCI","161","0.6","Q3","0.38","6.82"%,
"Archaeology International","ARCHAEOL INT","1463-1725","2048-4194","ARCHAEOLOGY - ESCI","66","0.6","N/A","0.37","100"%,
"Archeologicke Rozhledy","ARCHEOL ROZHL","0323-1267","N/A","ARCHAEOLOGY - AHCI","245","0.6","N/A","0.37","73.47"%,
"JOURNAL OF THE POLYNESIAN SOCIETY","J POLYNESIAN SOC","0032-4000","2230-5955","ANTHROPOLOGY - SSCI","368","0.6","Q3","0.36","0"%,
"HOMO-JOURNAL OF COMPARATIVE HUMAN BIOLOGY","HOMO","0018-442X","1618-1301","ANTHROPOLOGY - SSCI","634","0.6","Q3","0.32","0"%,
"ANTHROPOLOGY OF CONSCIOUSNESS","ANTHROPOL CONSCIOUS","1053-4202","1556-3537","ANTHROPOLOGY - ESCI","139","0.6","N/A","0.3","4.35"%,
"African Diaspora","AFR DIASPORA","1872-5457","1872-5465","AREA STUDIES - ESCI","95","0.6","N/A","0.28","26.32"%,
"Arqueologia de la Arquitectura","ARQUEOL ARQUIT","1695-2731","1989-5313","ARCHAEOLOGY - ESCI","93","0.6","N/A","0.28","91.89"%,
"Archivo Espanol de Arqueologia","ARCH ESPAN ARQUEOL","0066-6742","1988-3110","ARCHAEOLOGY - AHCI","222","0.6","N/A","0.21","82.69"%,
"Lucentum","LUCENTUM","0213-2338","1989-9904","ARCHAEOLOGY - ESCI","117","0.6","N/A","0.17","100"%,
"Relaciones","RELACIONES-ARG","0325-2221","1852-1479","ANTHROPOLOGY - ESCI","352","0.6","N/A","0.17","40"%,
"Modern Italy","MOD ITALY","1353-2944","1469-9877","AREA STUDIES - SSCI","188","0.5","Q4","1.2","52.78"%,
"Journal of the British Archaeological Association","J BR ARCHAEOL ASSOC","0068-1288","1747-6704","ARCHAEOLOGY - AHCI","79","0.5","N/A","1.16","16.67"%,
"ZEITSCHRIFT DES DEUTSCHEN PALASTINA-VEREINS","Z DEUT PALASTINA-VER","0012-1169","N/A","ARCHAEOLOGY - AHCI","149","0.5","N/A","0.99","0"%,
"London Journal","LOND J","0305-8034","1749-6322","AREA STUDIES - SSCI","164","0.5","Q4","0.98","14"%,
"Landscape Journal","LANDSC J","0277-2426","1553-2704","ARCHITECTURE - ESCI","395","0.5","N/A","0.96","0"%,
"Journal of Australian Studies","J AUST STUD","1444-3058","1835-6419","AREA STUDIES - SSCI","423","0.5","Q4","0.94","4.72"%,
"Journal of Architecture","J ARCHITECTURE","1360-2365","1466-4410","ARCHITECTURE - AHCI","446","0.5","N/A","0.81","26.28"%,
"JOURNAL OF HISTORICAL SOCIOLOGY","J HIST SOCIOL","0952-1909","1467-6443","ANTHROPOLOGY - SSCI","609","0.5","Q4","0.77","15.97"%,
"JOURNAL OF SOUTHERN AFRICAN STUDIES","J S AFR STUD","0305-7070","1465-3893","AREA STUDIES - SSCI","1,606","0.5","Q4","0.77","18.34"%,
"ARABIAN ARCHAEOLOGY AND EPIGRAPHY","ARAB ARCHAEOL EPIGR","0905-7196","1600-0471","ARCHAEOLOGY - AHCI","260","0.5","N/A","0.74","21.69"%,
"Economy of Region","EKON REG","2072-6414","2411-1406","AREA STUDIES - ESCI","283","0.5","N/A","0.71","99.54"%,
"China-An International Journal","CHINA INT J","0219-7472","0219-8614","AREA STUDIES - SSCI","321","0.5","Q4","0.69","0"%,
"INTERNATIONAL JOURNAL OF NAUTICAL ARCHAEOLOGY","INT J NAUT ARCHAEOL","1057-2414","1095-9270","ARCHAEOLOGY - AHCI","488","0.5","N/A","0.62","11.29"%,
"Journal of Nusantara Studies-JONUS","J NUSANT STUD-JONUS","0127-9319","0127-9386","AREA STUDIES - ESCI","94","0.5","N/A","0.62","95.87"%,
"Signs and Society","SIGNS SOC","2326-4489","2326-4497","ANTHROPOLOGY - SSCI","176","0.5","Q4","0.62","100"%,
"Nexus Network Journal","NEXUS NETW J","1590-5896","1522-4600","ARCHITECTURE - AHCI","397","0.5","N/A","0.61","25.86"%,
"Social Dynamics-A Journal of African Studies","SOC DYNAMICS","0253-3952","1940-7874","AREA STUDIES - SSCI","429","0.5","Q4","0.57","4.12"%,
"Mir Rossii-Universe of Russia","MIR ROSS","1811-038X","1811-0398","AREA STUDIES - ESCI","128","0.5","N/A","0.56","100"%,
"Inter-Asia Cultural Studies","INTER-ASIA CULT STUD","1464-9373","1469-8447","ANTHROPOLOGY - SSCI","487","0.5","Q4","0.54","3.13"%,
"Contemporary Europe-Sovremennaya Evropa","CONTEMP EUR","0201-7083","0201-7083","AREA STUDIES - ESCI","278","0.5","N/A","0.52","68.6"%,
"ANTHROPOLOGISCHER ANZEIGER","ANTHROPOL ANZ","0003-5548","0003-5548","ANTHROPOLOGY - SSCI","428","0.5","Q4","0.48","0"%,
"Journal of Eastern Mediterranean Archaeology and Heritage Studies","J EAST MEDITERR ARCH","2166-3548","2166-3556","ARCHAEOLOGY - ESCI","122","0.5","N/A","0.48","6.12"%,
"MIDDLE EASTERN STUDIES","MIDDLE EASTERN STUD","0026-3206","1743-7881","AREA STUDIES - SSCI","1,100","0.5","Q4","0.48","6.58"%,
"ARCTIC ANTHROPOLOGY","ARCTIC ANTHROPOL","0066-6939","1933-8139","ANTHROPOLOGY - SSCI","379","0.5","Q4","0.47","4.35"%,
"Revista de Estudios Andaluces","REV ESTUD ANDAL","0212-8594","2340-2776","AREA STUDIES - ESCI","69","0.5","N/A","0.46","98.36"%,
"Estudios Atacamenos","ESTUD ATACAMENOS","0718-1043","0718-1043","ANTHROPOLOGY - SSCI","528","0.5","Q4","0.42","95.76"%,
"Estudios Atacamenos","ESTUD ATACAMENOS","0718-1043","0718-1043","ARCHAEOLOGY - AHCI","528","0.5","N/A","0.42","95.76"%,
"Japanese Studies","JPN STUD","1037-1397","1469-9338","AREA STUDIES - ESCI","216","0.5","N/A","0.41","6.9"%,
"Archaeological Journal","ARCHAEOL J","0066-5983","2373-2288","ARCHAEOLOGY - ESCI","147","0.5","N/A","0.35","21.88"%,
"MIDDLE EAST POLICY","MIDDLE EAST POLICY","1061-1924","1475-4967","AREA STUDIES - SSCI","447","0.5","Q4","0.34","4.59"%,
"Arheoloski Vestnik","ARHEOLOSKI VESTN","0570-8966","0570-8966","ARCHAEOLOGY - AHCI","212","0.5","N/A","0.33","96.49"%,
"ANTHROPOLOGIE","ANTHROPOLOGIE","0003-5521","1873-5827","ANTHROPOLOGY - SSCI","818","0.5","Q4","0.32","11.25"%,
"ARCHAEOFAUNA","ARCHAEOFAUNA","1132-6891","1132-6891","ARCHAEOLOGY - AHCI","178","0.5","N/A","0.3","81.82"%,
"Korea Observer","KOREA OBS","0023-3919","0023-3919","AREA STUDIES - SSCI","175","0.5","Q4","0.29","0"%,
"Spal","SPAL","1133-4525","2255-3924","ARCHAEOLOGY - ESCI","155","0.5","N/A","0.2","98.67"%,
"JOURNAL OF BALTIC STUDIES","J BALTIC STUD","0162-9778","1751-7877","AREA STUDIES - SSCI","282","0.4","Q4","0.9","7.02"%,
"Muqarnas-An Annual on the Visual Cultures of the Islamic World","MUQARNAS","0732-2992","2211-8993","ARCHITECTURE - AHCI","331","0.4","N/A","0.88","7.32"%,
"ETHNOHISTORY","ETHNOHISTORY","0014-1801","1527-5477","ANTHROPOLOGY - SSCI","475","0.4","Q4","0.84","0"%,
"Britannia","BRITANNIA-CAMBRIDGE","0068-113X","1753-5352","ARCHAEOLOGY - AHCI","275","0.4","N/A","0.78","14.86"%,
"Digest of Middle East Studies","DIG MIDDLE EAST STUD","1060-4367","1949-3606","AREA STUDIES - ESCI","99","0.4","N/A","0.71","21.67"%,
"Home Cultures","HOME CULT","1740-6315","1751-7427","ARCHITECTURE - AHCI","216","0.4","N/A","0.59","28.57"%,
"Archaeologies-Journal of the World Archaeological Congress","ARCHAEOLOGIES","1555-8622","1935-3987","ARCHAEOLOGY - AHCI","221","0.4","N/A","0.57","15.87"%,
"Architektura & Urbanizmus","ARCHITEKT URBAN","0044-8680","N/A","ARCHITECTURE - AHCI","44","0.4","N/A","0.57","60.71"%,
"JOURNAL OF THE SOCIETY OF ARCHITECTURAL HISTORIANS","J SOC ARCHIT HIST","0037-9808","2150-5926","ARCHITECTURE - AHCI","422","0.4","N/A","0.56","0"%,
"Midcontinental Journal of Archaeology","MIDCONT J ARCHAEOL","0146-1109","2327-4271","ARCHAEOLOGY - ESCI","97","0.4","N/A","0.56","0"%,
"ARCHITECTURAL HISTORY","ARCHIT HIST","0066-622X","2059-5670","ARCHITECTURE - AHCI","108","0.4","N/A","0.51","2.63"%,
"European Review","EUR REV","1062-7987","1474-0575","AREA STUDIES - SSCI","556","0.4","Q4","0.51","31.53"%,
"Manzar-The Scientific Journal of Landscape","MANZAR","2008-7446","2008-2169","ARCHITECTURE - ESCI","59","0.4","N/A","0.5","0"%,
"Time & Mind-The Journal of Archaeology Consciousness and Culture","TIME MIND","1751-696X","1751-6978","ARCHAEOLOGY - AHCI","109","0.4","N/A","0.5","20.41"%,
"Journal of Contemporary Archaeology","J CONTEMP ARCHAEOL","2051-3429","2051-3437","ARCHAEOLOGY - ESCI","119","0.4","N/A","0.48","2.56"%,
"American Review of Canadian Studies","AM REV CAN STUD","0272-2011","1943-9954","AREA STUDIES - ESCI","169","0.4","N/A","0.47","4.49"%,
"Fabrications-The Journal of the Society of Architectural Historians Australia and New Zealand","FABRICATIONS","1033-1867","2164-4756","ARCHITECTURE - ESCI","60","0.4","N/A","0.47","3.77"%,
"Architectural Histories","ARCHIT HIST-LONDON","2050-5833","2050-5833","ARCHITECTURE - ESCI","63","0.4","N/A","0.46","98.21"%,
"Southeast Asian Studies","SE ASIAN STUD","2186-7275","2423-8686","AREA STUDIES - ESCI","232","0.4","N/A","0.43","0"%,
"Landscape Architecture and Art","LANDSC ARCHIT ART","2255-8632","2255-8640","ARCHITECTURE - ESCI","44","0.4","N/A","0.42","95.08"%,
"Israel Affairs","ISR AFF","1353-7121","1743-9086","AREA STUDIES - SSCI","328","0.4","Q4","0.41","2.22"%,
"Annual of the British School at Athens","ANNU BRIT SCH ATHENS","0068-2454","2045-2403","ARCHAEOLOGY - AHCI","278","0.4","N/A","0.4","23.68"%,
"Safundi","SAFUNDI","1753-3171","1543-1304","AREA STUDIES - ESCI","106","0.4","N/A","0.4","7.27"%,
"Journal of Conflict Archaeology","J CONFL ARCHAEOL","1574-0773","1574-0781","ARCHAEOLOGY - ESCI","112","0.4","N/A","0.35","28"%,
"African and Asian Studies","AFR ASIAN STUD","1569-2094","1569-2108","AREA STUDIES - SSCI","147","0.4","Q4","0.33","2.13"%,
"Israel Studies Review","ISR STUD REV","2159-0370","2159-0389","AREA STUDIES - ESCI","151","0.4","N/A","0.31","0"%,
"Museum Anthropology","MUS ANTHROPOL","0892-8339","1548-1379","ANTHROPOLOGY - ESCI","157","0.4","N/A","0.29","4.55"%,
"Archaeology Ethnology and Anthropology of Eurasia","ARCHAEOL ETHNOL ANTH","1563-0110","1531-832X","ANTHROPOLOGY - ESCI","389","0.4","N/A","0.28","35.33"%,
