"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"TECHNOMETRICS","TECHNOMETRICS","0040-1706","1537-2723","STATISTICS & PROBABILITY - SCIE","10,031","2.5","Q1","0.98","5"%,
"JOURNAL OF RAMAN SPECTROSCOPY","J RAMAN SPECTROSC","0377-0486","1097-4555","SPECTROSCOPY - SCIE","11,591","2.5","Q2","0.97","12.75"%,
"INTERNATIONAL JOURNAL OF SPORT NUTRITION AND EXERCISE METABOLISM","INT J SPORT NUTR EXE","1526-484X","1543-2742","SPORT SCIENCES - SCIE","3,895","2.5","Q2","0.86","1.92"%,
"JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY","J ELECTROMYOGR KINES","1050-6411","1873-5711","SPORT SCIENCES - SCIE","6,258","2.5","Q2","0.86","13.98"%,
"City & Community","CITY COMMUNITY","1535-6841","1540-6040","SOCIOLOGY - SSCI","1,435","2.5","Q2","0.84","8.16"%,
"STRENGTH AND CONDITIONING JOURNAL","STRENGTH COND J","1524-1602","1533-4295","SPORT SCIENCES - SCIE","2,626","2.5","Q2","0.8","2.35"%,
"OXFORD BULLETIN OF ECONOMICS AND STATISTICS","OXFORD B ECON STAT","0305-9049","1468-0084","STATISTICS & PROBABILITY - SCIE","5,164","2.5","Q1","0.78","24.37"%,
"INTERNATIONAL JOURNAL OF SPORTS MEDICINE","INT J SPORTS MED","0172-4622","1439-3964","SPORT SCIENCES - SCIE","10,030","2.5","Q2","0.77","7.59"%,
"SOCIETY & NATURAL RESOURCES","SOC NATUR RESOUR","0894-1920","1521-0723","SOCIOLOGY - SSCI","4,554","2.5","Q2","0.75","17.63"%,
"JOURNAL OF QUALITY TECHNOLOGY","J QUAL TECHNOL","0022-4065","2575-6230","STATISTICS & PROBABILITY - SCIE","2,951","2.5","Q1","0.65","9.09"%,
"JOURNAL OF PLANT NUTRITION AND SOIL SCIENCE","J PLANT NUTR SOIL SC","1436-8730","1522-2624","SOIL SCIENCE - SCIE","5,703","2.5","Q3","0.64","45.45"%,
"VIBRATIONAL SPECTROSCOPY","VIB SPECTROSC","0924-2031","1873-3697","SPECTROSCOPY - SCIE","5,086","2.5","Q2","0.62","4.93"%,
"JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION","J SCI STUD RELIG","0021-8294","1468-5906","SOCIOLOGY - SSCI","3,458","2.4","Q2","2.43","8.66"%,
"Annual Review of Law and Social Science","ANNU REV LAW SOC SCI","1550-3585","1550-3631","SOCIOLOGY - SSCI","1,407","2.4","Q2","1.87","8.57"%,
"International Political Sociology","INT POLIT SOCIOL","1749-5679","1749-5687","SOCIOLOGY - SSCI","1,193","2.4","Q2","1.26","34.62"%,
"POLITICS & SOCIETY","POLIT SOC","0032-3292","1552-7514","SOCIOLOGY - SSCI","2,120","2.4","Q2","1.21","19.18"%,
"GLOBAL NETWORKS-A JOURNAL OF TRANSNATIONAL AFFAIRS","GLOBAL NETW","1470-2266","1471-0374","SOCIOLOGY - SSCI","2,006","2.4","Q2","1.08","35.03"%,
"JOURNAL OF SOCIOLOGY","J SOCIOL","1440-7833","1741-2978","SOCIOLOGY - SSCI","1,628","2.4","Q2","1","14.01"%,
"Physical Therapy in Sport","PHYS THER SPORT","1466-853X","N/A","SPORT SCIENCES - SCIE","3,101","2.4","Q3","0.98","13.21"%,
"Research in Sports Medicine","RES SPORTS MED","1543-8627","1543-8635","SPORT SCIENCES - SCIE","1,558","2.4","Q3","0.98","8.96"%,
"SOCIOLOGICAL PERSPECTIVES","SOCIOL PERSPECT","0731-1214","1533-8673","SOCIOLOGY - SSCI","2,014","2.4","Q2","0.95","10.64"%,
"JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS","J COMPUT GRAPH STAT","1061-8600","1537-2715","STATISTICS & PROBABILITY - SCIE","6,372","2.4","Q1","0.94","13.93"%,
"GAIT & POSTURE","GAIT POSTURE","0966-6362","1879-2219","SPORT SCIENCES - SCIE","18,655","2.4","Q3","0.85","16.97"%,
"JOURNAL OF SPORT & EXERCISE PSYCHOLOGY","J SPORT EXERCISE PSY","0895-2779","1543-2904","SPORT SCIENCES - SCIE","4,935","2.4","Q3","0.7","0.8"%,
"JOURNAL OF CHEMOMETRICS","J CHEMOMETR","0886-9383","1099-128X","STATISTICS & PROBABILITY - SCIE","4,269","2.4","Q1","0.64","20.81"%,
"Archives of Agronomy and Soil Science","ARCH AGRON SOIL SCI","0365-0340","1476-3567","SOIL SCIENCE - SCIE","4,503","2.4","Q3","0.63","1.49"%,
"Open Access Journal of Sports Medicine","OPEN ACCESS J SPORTS","1179-1543","1179-1543","SPORT SCIENCES - ESCI","770","2.4","N/A","0.54","95"%,
"RURAL SOCIOLOGY","RURAL SOCIOL","0036-0112","1549-0831","SOCIOLOGY - SSCI","2,132","2.3","Q2","1.13","12.7"%,
"ANNALS OF PROBABILITY","ANN PROBAB","0091-1798","N/A","STATISTICS & PROBABILITY - SCIE","7,092","2.3","Q1","1.06","0"%,
"Qualitative Sociology","QUAL SOCIOL","0162-0436","1573-7837","SOCIOLOGY - SSCI","1,835","2.3","Q2","0.95","15.48"%,
"JOURNAL OF ORTHOPAEDIC TRAUMA","J ORTHOP TRAUMA","0890-5339","1531-2291","SPORT SCIENCES - SCIE","12,178","2.3","Q3","0.94","1.97"%,
"Community Work & Family","COMMUNITY WORK FAM","1366-8803","1469-3615","SOCIOLOGY - ESCI","1,348","2.3","N/A","0.87","17.61"%,
"International Review for the Sociology of Sport","INT REV SOCIOL SPORT","1012-6902","1461-7218","SOCIOLOGY - SSCI","2,432","2.3","Q2","0.85","24.28"%,
"Journal of Human Kinetics","J HUM KINET","1640-5544","1899-7562","SPORT SCIENCES - SCIE","3,583","2.3","Q3","0.85","92.71"%,
"JOURNAL OF QUANTITATIVE SPECTROSCOPY & RADIATIVE TRANSFER","J QUANT SPECTROSC RA","0022-4073","1879-1352","SPECTROSCOPY - SCIE","12,537","2.3","Q2","0.83","24.14"%,
"PHYSICIAN AND SPORTSMEDICINE","PHYSICIAN SPORTSMED","0091-3847","2326-3660","SPORT SCIENCES - SCIE","2,377","2.3","Q3","0.82","4.55"%,
"STATISTICAL METHODS IN MEDICAL RESEARCH","STAT METHODS MED RES","0962-2802","1477-0334","STATISTICS & PROBABILITY - SCIE","7,754","2.3","Q1","0.74","17.71"%,
"Spatial Statistics","SPAT STAT-NETH","2211-6753","N/A","STATISTICS & PROBABILITY - SCIE","1,386","2.3","Q1","0.73","21.81"%,
"Foundations of Data Science","FOUND DATA SCI","N/A","2639-8001","STATISTICS & PROBABILITY - ESCI","132","2.3","N/A","0.71","96.88"%,
"Social Justice Research","SOC JUSTICE RES","0885-7466","1573-6725","SOCIOLOGY - SSCI","1,589","2.3","Q2","0.65","40.98"%,
"JOURNAL OF SPORT & SOCIAL ISSUES","J SPORT SOC ISSUES","0193-7235","1552-7638","SOCIOLOGY - SSCI","1,468","2.3","Q2","0.64","14.44"%,
"JOURNAL OF MASS SPECTROMETRY","J MASS SPECTROM","1076-5174","1096-9888","SPECTROSCOPY - SCIE","5,073","2.3","Q2","0.61","8.7"%,
"PEDOBIOLOGIA","PEDOBIOLOGIA","0031-4056","1873-1511","SOIL SCIENCE - SCIE","2,695","2.3","Q3","0.54","17.29"%,
"Soil and Water Research","SOIL WATER RES","1801-5395","1805-9384","SOIL SCIENCE - SCIE","674","2.3","Q3","0.51","96.25"%,
"Nations and Nationalism","NATIONS NATL","1354-5078","1469-8129","SOCIOLOGY - SSCI","1,827","2.2","Q2","2.13","27.72"%,
"STATISTICS AND COMPUTING","STAT COMPUT","0960-3174","1573-1375","STATISTICS & PROBABILITY - SCIE","6,966","2.2","Q1","0.82","42.76"%,
"TEACHING SOCIOLOGY","TEACH SOCIOL","0092-055X","1939-862X","SOCIOLOGY - SSCI","1,028","2.2","Q2","0.76","7.69"%,
"JOURNAL OF MAGNETIC RESONANCE","J MAGN RESON","1090-7807","1096-0856","SPECTROSCOPY - SCIE","10,891","2.2","Q3","0.74","28.97"%,
"DISCOURSE & SOCIETY","DISCOURSE SOC","0957-9265","1460-3624","SOCIOLOGY - SSCI","2,507","2.2","Q2","0.73","25.64"%,
"Sports Biomechanics","SPORT BIOMECH","1476-3141","1752-6116","SPORT SCIENCES - SCIE","2,339","2.2","Q3","0.69","10.52"%,
"RESEARCH QUARTERLY FOR EXERCISE AND SPORT","RES Q EXERCISE SPORT","0270-1367","2168-3824","SPORT SCIENCES - SCIE","5,204","2.2","Q3","0.57","4.14"%,
"CLAYS AND CLAY MINERALS","CLAY CLAY MINER","0009-8604","1552-8367","SOIL SCIENCE - SCIE","5,718","2.2","Q4","0.5","8.44"%,
"Applied and Environmental Soil Science","APPL ENVIRON SOIL SC","1687-7667","1687-7675","SOIL SCIENCE - ESCI","1,150","2.2","N/A","0.46","99.27"%,
"BIOSTATISTICS","BIOSTATISTICS","1465-4644","1468-4357","STATISTICS & PROBABILITY - SCIE","5,133","2.1","Q1","1.27","18.38"%,
"BRITISH JOURNAL OF SOCIOLOGY","BRIT J SOCIOL","0007-1315","1468-4446","SOCIOLOGY - SSCI","4,272","2.1","Q2","1.2","31.71"%,
"European Journal of Social Theory","EUR J SOC THEORY","1368-4310","1461-7137","SOCIOLOGY - SSCI","1,790","2.1","Q2","1.02","24.55"%,
"International Journal of Sociology","INT J SOCIOL","0020-7659","1557-9336","SOCIOLOGY - ESCI","541","2.1","N/A","0.93","15.79"%,
"BRITISH JOURNAL OF SOCIOLOGY OF EDUCATION","BRIT J SOCIOL EDUC","0142-5692","1465-3346","SOCIOLOGY - SSCI","3,008","2.1","Q2","0.9","31.95"%,
"Young","YOUNG","1103-3088","1741-3222","SOCIOLOGY - SSCI","746","2.1","Q2","0.9","34"%,
"Journal of Survey Statistics and Methodology","J SURV STAT METHODOL","2325-0984","2325-0992","STATISTICS & PROBABILITY - SCIE","640","2.1","Q1","0.83","14.52"%,
"Measurement in Physical Education and Exercise Science","MEAS PHYS EDUC EXERC","1091-367X","1532-7841","SPORT SCIENCES - SCIE","1,117","2.1","Q3","0.82","13.01"%,
"INTERNATIONAL SOCIOLOGY","INT SOCIOL","0268-5809","1461-7242","SOCIOLOGY - SSCI","1,855","2.1","Q2","0.81","9.6"%,
"International Journal of Performance Analysis in Sport","INT J PERF ANAL SPOR","2474-8668","1474-8185","SPORT SCIENCES - SCIE","2,544","2.1","Q3","0.79","10.45"%,
"Societies","SOCIETIES","N/A","2075-4698","SOCIOLOGY - ESCI","1,369","2.1","N/A","0.75","99.76"%,
"PM&R","PM&R","1934-1482","1934-1563","SPORT SCIENCES - SCIE","5,111","2.1","Q3","0.74","7.1"%,
"NORMA","NORMA","1890-2138","1890-2146","SOCIOLOGY - ESCI","320","2.1","N/A","0.68","36.36"%,
"Asia-Pacific Journal of Sport Medicine Arthroscopy Rehabilitation and Technology","ASIA-PAC J SPORT MED","2214-6873","2214-6873","SPORT SCIENCES - ESCI","295","2.1","N/A","0.66","100"%,
"Archives of Budo","ARCH BUDO","1643-8698","1643-8698","SPORT SCIENCES - SCIE","680","2.1","Q3","0.64","0"%,
"HUMAN MOVEMENT SCIENCE","HUM MOVEMENT SCI","0167-9457","1872-7646","SPORT SCIENCES - SCIE","6,194","2.1","Q3","0.64","16.16"%,
"HIGH ALTITUDE MEDICINE & BIOLOGY","HIGH ALT MED BIOL","1527-0297","1557-8682","SPORT SCIENCES - SCIE","1,787","2.1","Q3","0.53","5.96"%,
"R Journal","R J","2073-4859","N/A","STATISTICS & PROBABILITY - SCIE","5,607","2.1","Q1","0.51","3.7"%,
"YOUTH & SOCIETY","YOUTH SOC","0044-118X","1552-8499","SOCIOLOGY - SSCI","2,332","2","Q3","1.13","7.84"%,
"Innovation-The European Journal of Social Science Research","INNOVATION-ABINGDON","1351-1610","1469-8412","SOCIOLOGY - SSCI","1,118","2","Q3","1.04","29.48"%,
"INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY","INT J COMP SOCIOL","0020-7152","1745-2554","SOCIOLOGY - SSCI","942","2","Q3","1.02","27.63"%,
"HUMAN ECOLOGY","HUM ECOL","0300-7839","1572-9915","SOCIOLOGY - SSCI","3,444","2","Q3","0.95","31.34"%,
"CURRENT SOCIOLOGY","CURR SOCIOL","0011-3921","1461-7064","SOCIOLOGY - SSCI","2,723","2","Q3","0.92","26.07"%,
"PROBABILITY THEORY AND RELATED FIELDS","PROBAB THEORY REL","0178-8051","1432-2064","STATISTICS & PROBABILITY - SCIE","4,366","2","Q2","0.89","37.55"%,
"JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES A-STATISTICS IN SOCIETY","J R STAT SOC A STAT","0964-1998","N/A","STATISTICS & PROBABILITY - SCIE","4,034","2","Q2","0.82","35.19"%,
"INTERNATIONAL STATISTICAL REVIEW","INT STAT REV","0306-7734","1751-5823","STATISTICS & PROBABILITY - SCIE","2,868","2","Q2","0.75","18.97"%,
"CLINICS IN SPORTS MEDICINE","CLIN SPORT MED","0278-5919","1556-228X","SPORT SCIENCES - SCIE","2,744","2","Q3","0.69","2.37"%,
"RAPID COMMUNICATIONS IN MASS SPECTROMETRY","RAPID COMMUN MASS SP","0951-4198","1097-0231","SPECTROSCOPY - SCIE","11,814","2","Q3","0.65","14.2"%,
"STATISTICS IN MEDICINE","STAT MED","0277-6715","1097-0258","STATISTICS & PROBABILITY - SCIE","33,800","2","Q2","0.64","15.99"%,
"Quality Engineering","QUAL ENG","0898-2112","1532-4222","STATISTICS & PROBABILITY - SCIE","1,268","2","Q2","0.6","4.28"%,
"Journal of Spectroscopy","J SPECTROSC","2314-4920","2314-4939","SPECTROSCOPY - SCIE","1,389","2","Q3","0.53","98.33"%,
"MAGNETIC RESONANCE IN CHEMISTRY","MAGN RESON CHEM","0749-1581","1097-458X","SPECTROSCOPY - SCIE","3,889","2","Q3","0.42","12.94"%,
"SOIL SCIENCE AND PLANT NUTRITION","SOIL SCI PLANT NUTR","0038-0768","1747-0765","SOIL SCIENCE - SCIE","4,730","2","Q4","0.35","4.31"%,
"ADAPTED PHYSICAL ACTIVITY QUARTERLY","ADAPT PHYS ACT Q","0736-5829","1543-2777","SPORT SCIENCES - SCIE","1,376","1.9","Q3","0.96","0.99"%,
"Journal of Cultural Economy","J CULT ECON-UK","1753-0350","1753-0369","SOCIOLOGY - SSCI","1,632","1.9","Q3","0.89","33.33"%,
"KNEE","KNEE","0968-0160","1873-5800","SPORT SCIENCES - SCIE","5,874","1.9","Q3","0.83","8.17"%,
"Social Currents","SOC CURR","2329-4965","2329-4973","SOCIOLOGY - ESCI","524","1.9","N/A","0.83","3.41"%,
"BMC Sports Science Medicine and Rehabilitation","BMC SPORTS SCI MED R","2052-1847","2052-1847","SPORT SCIENCES - SCIE","1,489","1.9","Q3","0.81","99.55"%,
"Econometrics Journal","ECONOMET J","1368-4221","1368-423X","STATISTICS & PROBABILITY - SCIE","1,848","1.9","Q2","0.79","14.68"%,
"INSURANCE MATHEMATICS & ECONOMICS","INSUR MATH ECON","0167-6687","1873-5959","STATISTICS & PROBABILITY - SCIE","4,762","1.9","Q2","0.79","14.93"%,
"JOURNAL OF ELECTRON SPECTROSCOPY AND RELATED PHENOMENA","J ELECTRON SPECTROSC","0368-2048","1873-2526","SPECTROSCOPY - SCIE","5,778","1.9","Q3","0.79","27.81"%,
"Astin Bulletin-The Journal of the International Actuarial Association","ASTIN BULL","0515-0361","1783-1350","STATISTICS & PROBABILITY - SCIE","1,199","1.9","Q2","0.78","24.49"%,
"SOCIOLOGICAL INQUIRY","SOCIOL INQ","0038-0245","1475-682X","SOCIOLOGY - SSCI","1,808","1.9","Q3","0.77","4.67"%,
"SOCIAL SCIENCE QUARTERLY","SOC SCI QUART","0038-4941","1540-6237","SOCIOLOGY - SSCI","5,418","1.9","Q3","0.75","8.81"%,
"Cultural Sociology","CULT SOCIOL-LONDON","1749-9755","1749-9763","SOCIOLOGY - SSCI","792","1.9","Q3","0.71","35.71"%,
"Critical Sociology","CRIT SOCIOL","0896-9205","1569-1632","SOCIOLOGY - SSCI","1,894","1.9","Q3","0.68","13.31"%,
"BIOMETRICS","BIOMETRICS","0006-341X","1541-0420","STATISTICS & PROBABILITY - SCIE","30,895","1.9","Q2","0.52","13.17"%,
"Statistica","STATISTICA","0390-590X","1973-2201","STATISTICS & PROBABILITY - ESCI","389","1.9","N/A","0.43","0"%,
"SPORTS MEDICINE AND ARTHROSCOPY REVIEW","SPORTS MED ARTHROSC","1062-8592","1538-1951","SPORT SCIENCES - SCIE","1,327","1.9","Q3","0.35","0"%,
"AMERICAN STATISTICIAN","AM STAT","0003-1305","1537-2731","STATISTICS & PROBABILITY - SCIE","9,467","1.8","Q2","1.96","9.88"%,
"Crime Media Culture","CRIME MEDIA CULT","1741-6590","1741-6604","SOCIOLOGY - SSCI","651","1.8","Q3","0.83","21.65"%,
"PEDIATRIC EXERCISE SCIENCE","PEDIATR EXERC SCI","0899-8493","1543-2920","SPORT SCIENCES - SCIE","2,119","1.8","Q3","0.83","0"%,
"SOCIOLOGICAL FORUM","SOCIOL FORUM","0884-8971","1573-7861","SOCIOLOGY - SSCI","2,542","1.8","Q3","0.82","9.8"%,
"ANNALS OF APPLIED PROBABILITY","ANN APPL PROBAB","1050-5164","N/A","STATISTICS & PROBABILITY - SCIE","3,974","1.8","Q2","0.81","1.08"%,
"Body & Society","BODY SOC","1357-034X","1460-3632","SOCIOLOGY - SSCI","1,251","1.8","Q3","0.78","30.77"%,
"Annals of Applied Statistics","ANN APPL STAT","1932-6157","1941-7330","STATISTICS & PROBABILITY - SCIE","4,947","1.8","Q2","0.75","0"%,
"SOCIOLOGICAL SPECTRUM","SOCIOL SPECTRUM","0273-2173","1521-0707","SOCIOLOGY - SSCI","886","1.8","Q3","0.67","1.47"%,
"Scandinavian Actuarial Journal","SCAND ACTUAR J","0346-1238","1651-2030","STATISTICS & PROBABILITY - SCIE","1,125","1.8","Q2","0.64","14.84"%,
"CLINICAL BIOMECHANICS","CLIN BIOMECH","0268-0033","1879-1271","SPORT SCIENCES - SCIE","10,213","1.8","Q3","0.63","12.89"%,
"COMPUTATIONAL STATISTICS & DATA ANALYSIS","COMPUT STAT DATA AN","0167-9473","1872-7352","STATISTICS & PROBABILITY - SCIE","10,695","1.8","Q2","0.61","18.97"%,
"INTERNATIONAL JOURNAL OF MASS SPECTROMETRY","INT J MASS SPECTROM","1387-3806","1873-2798","SPECTROSCOPY - SCIE","6,809","1.8","Q3","0.61","24.75"%,
"Statistics in Biopharmaceutical Research","STAT BIOPHARM RES","1946-6315","1946-6315","STATISTICS & PROBABILITY - SCIE","601","1.8","Q2","0.58","9.55"%,
"Mathematical Population Studies","MATH POPUL STUD","0889-8480","1547-724X","STATISTICS & PROBABILITY - SCIE","265","1.8","Q2","0.53","0"%,
"JOURNAL OF NEAR INFRARED SPECTROSCOPY","J NEAR INFRARED SPEC","0967-0335","1751-6552","SPECTROSCOPY - SCIE","1,555","1.8","Q3","0.44","1.83"%,
"COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS","COMMUN SOIL SCI PLAN","0010-3624","1532-2416","SOIL SCIENCE - SCIE","9,052","1.8","Q4","0.42","1.3"%,
"Journal of Economic Sociology-Ekonomicheskaya Sotsiologiya","J ECON SOCIOL","1726-3247","1726-3247","SOCIOLOGY - ESCI","296","1.8","N/A","0.39","87.64"%,
"Current Sports Medicine Reports","CURR SPORT MED REP","1537-890X","1537-8918","SPORT SCIENCES - SCIE","2,408","1.8","Q3","0.33","0"%,
"Journal of Sport Rehabilitation","J SPORT REHABIL","1056-6716","1543-3072","SPORT SCIENCES - SCIE","2,721","1.7","Q4","0.85","0.39"%,
"ACTA SOCIOLOGICA","ACTA SOCIOL","0001-6993","1502-3869","SOCIOLOGY - SSCI","1,411","1.7","Q3","0.78","47.87"%,
"Network Science","NETW SCI","2050-1242","2050-1250","SOCIOLOGY - ESCI","865","1.7","N/A","0.77","43.18"%,
"SOCIOLOGY OF SPORT JOURNAL","SOCIOL SPORT J","0741-1235","1543-2785","SOCIOLOGY - SSCI","1,643","1.7","Q3","0.76","1.53"%,
"SOCIOLOGY OF SPORT JOURNAL","SOCIOL SPORT J","0741-1235","1543-2785","SPORT SCIENCES - SCIE","1,643","1.7","Q4","0.76","1.53"%,
"FINANCE AND STOCHASTICS","FINANC STOCH","0949-2984","1432-1122","STATISTICS & PROBABILITY - SCIE","1,384","1.7","Q2","0.7","45.35"%,
"International Journal of Sociology of Education","INT J SOCIOL EDUC","2014-3575","2014-3575","SOCIOLOGY - ESCI","113","1.7","N/A","0.63","47.5"%,
"Sports Engineering","SPORTS ENG","1369-7072","1460-2687","SPORT SCIENCES - ESCI","603","1.7","N/A","0.61","55.07"%,
"JOURNAL OF SPORTS MEDICINE AND PHYSICAL FITNESS","J SPORT MED PHYS FIT","0022-4707","1827-1928","SPORT SCIENCES - SCIE","5,192","1.7","Q4","0.59","0"%,
"ENVIRONMETRICS","ENVIRONMETRICS","1180-4009","1099-095X","STATISTICS & PROBABILITY - SCIE","2,204","1.7","Q2","0.53","19.62"%,
"BIOMETRICAL JOURNAL","BIOMETRICAL J","0323-3847","1521-4036","STATISTICS & PROBABILITY - SCIE","4,155","1.7","Q2","0.52","24.62"%,
"SPECTROSCOPY LETTERS","SPECTROSC LETT","0038-7010","1532-2289","SPECTROSCOPY - SCIE","1,545","1.7","Q3","0.52","0"%,
"International Journal of Sports Physical Therapy","INT J SPORTS PHYS TH","2159-2896","2159-2896","SPORT SCIENCES - ESCI","2,722","1.7","N/A","0.5","72.46"%,
"JOURNAL OF COMPUTATIONAL BIOLOGY","J COMPUT BIOL","1066-5277","1557-8666","STATISTICS & PROBABILITY - SCIE","5,628","1.7","Q2","0.41","10.76"%,
"CANADIAN JOURNAL OF SOIL SCIENCE","CAN J SOIL SCI","0008-4271","1918-1841","SOIL SCIENCE - SCIE","3,638","1.7","Q4","0.38","27.98"%,
"REVISTA BRASILEIRA DE CIENCIA DO SOLO","REV BRAS CIENC SOLO","0100-0683","1806-9657","SOIL SCIENCE - SCIE","3,363","1.7","Q4","0.32","94.48"%,
"Probability Surveys","PROBAB SURV","1549-5787","1549-5787","STATISTICS & PROBABILITY - ESCI","541","1.6","N/A","1.14","100"%,
"ANTHROZOOS","ANTHROZOOS","0892-7936","1753-0377","SOCIOLOGY - SSCI","2,444","1.6","Q3","0.86","16.28"%,
"Advances in Data Analysis and Classification","ADV DATA ANAL CLASSI","1862-5347","1862-5355","STATISTICS & PROBABILITY - SCIE","900","1.6","Q2","0.77","35.06"%,
"SYMBOLIC INTERACTION","SYMB INTERACT","0195-6086","1533-8665","SOCIOLOGY - SSCI","1,760","1.6","Q3","0.76","13.95"%,
"JOURNAL OF MULTIVARIATE ANALYSIS","J MULTIVARIATE ANAL","0047-259X","N/A","STATISTICS & PROBABILITY - SCIE","6,259","1.6","Q2","0.71","19.17"%,
"JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES C-APPLIED STATISTICS","J R STAT SOC C-APPL","0035-9254","N/A","STATISTICS & PROBABILITY - SCIE","5,120","1.6","Q2","0.67","22.07"%,
"DEVIANT BEHAVIOR","DEVIANT BEHAV","0163-9625","1521-0456","SOCIOLOGY - SSCI","2,529","1.6","Q3","0.62","7.28"%,
"Journal of Statistics and Management Systems","J STAT MANAG SYST","0972-0510","2169-0014","STATISTICS & PROBABILITY - ESCI","1,035","1.6","N/A","0.62","0"%,
"SOCIOLOGICAL RESEARCH ONLINE","SOCIOL RES ONLINE","1360-7804","1360-7804","SOCIOLOGY - SSCI","1,760","1.6","Q3","0.6","36.92"%,
"JOURNAL OF CONTEMPORARY ETHNOGRAPHY","J CONTEMP ETHNOGR","0891-2416","1552-5414","SOCIOLOGY - SSCI","1,584","1.6","Q3","0.56","22.88"%,
"SORT-Statistics and Operations Research Transactions","SORT-STAT OPER RES T","1696-2281","2013-8830","STATISTICS & PROBABILITY - SCIE","238","1.6","Q2","0.5","2.78"%,
"Journal of ISAKOS Joint Disorders & Orthopaedic Sports Medicine","J ISAKOS","2059-7754","2059-7762","SPORT SCIENCES - ESCI","302","1.6","N/A","0.48","70.07"%,
"SPORT PSYCHOLOGIST","SPORT PSYCHOL","0888-4781","1543-2793","SPORT SCIENCES - SCIE","2,012","1.6","Q4","0.47","1.16"%,
"ACTA AGRICULTURAE SCANDINAVICA SECTION B-SOIL AND PLANT SCIENCE","ACTA AGR SCAND B-S P","0906-4710","1651-1913","SOIL SCIENCE - SCIE","2,198","1.6","Q4","0.46","39.76"%,
"Soil Research","SOIL RES","1838-675X","1838-6768","SOIL SCIENCE - SCIE","2,005","1.6","Q4","0.37","17.37"%,
"REVIEW OF RELIGIOUS RESEARCH","REV RELIG RES","0034-673X","2211-4866","SOCIOLOGY - SSCI","962","1.5","Q3","1.53","14.13"%,
"LANGUAGE IN SOCIETY","LANG SOC","0047-4045","1469-8013","SOCIOLOGY - SSCI","2,479","1.5","Q3","1.17","38.79"%,
"Global Discourse","GLOB DISCOURSE","2326-9995","2043-7897","SOCIOLOGY - ESCI","385","1.5","N/A","1.1","14.89"%,
"Probability Uncertainty and Quantitative Risk","PROBAB UNCERTAIN QUA","2095-9672","2367-0126","STATISTICS & PROBABILITY - ESCI","104","1.5","N/A","0.83","14.89"%,
"BERNOULLI","BERNOULLI","1350-7265","1573-9759","STATISTICS & PROBABILITY - SCIE","3,128","1.5","Q2","0.79","0.3"%,
"Mobilization","MOBILIZATION","1086-671X","N/A","SOCIOLOGY - SSCI","1,001","1.5","Q3","0.74","0"%,
"Sexualities","SEXUALITIES","1363-4607","1461-7382","SOCIOLOGY - SSCI","2,018","1.5","Q3","0.73","20.61"%,
"ANNALES DE L INSTITUT HENRI POINCARE-PROBABILITES ET STATISTIQUES","ANN I H POINCARE-PR","0246-0203","N/A","STATISTICS & PROBABILITY - SCIE","1,908","1.5","Q2","0.7","0"%,
"Pakistan Journal of Statistics and Operation Research","PAK J STAT OPER RES","1816-2711","2220-5810","STATISTICS & PROBABILITY - ESCI","656","1.5","N/A","0.69","96.63"%,
"Stochastics and Partial Differential Equations-Analysis and Computations","STOCH PARTIAL DIFFER","2194-0401","2194-041X","STATISTICS & PROBABILITY - SCIE","423","1.5","Q2","0.68","34.07"%,
"STATISTICA NEERLANDICA","STAT NEERL","0039-0402","1467-9574","STATISTICS & PROBABILITY - SCIE","981","1.5","Q2","0.64","28.75"%,
"JOURNAL OF APPLIED STATISTICS","J APPL STAT","0266-4763","1360-0532","STATISTICS & PROBABILITY - SCIE","4,275","1.5","Q2","0.61","5.31"%,
"International Review of Sociology-Revue Internationale de Sociologie","INT REV SOCIOL","0390-6701","1469-9273","SOCIOLOGY - ESCI","538","1.5","N/A","0.58","9.2"%,
"Journal of Chinese Sociology","J CHINESE SOCIOL","N/A","2198-2635","SOCIOLOGY - ESCI","270","1.5","N/A","0.56","100"%,
"Statistics & Risk Modeling","STATIST RISK MODEL","2193-1402","2196-7040","STATISTICS & PROBABILITY - ESCI","212","1.5","N/A","0.55","5.88"%,
"ACSMS HEALTH & FITNESS JOURNAL","ACSMS HEALTH FIT J","1091-5397","1536-593X","SPORT SCIENCES - SCIE","616","1.5","Q4","0.53","0"%,
"KOLNER ZEITSCHRIFT FUR SOZIOLOGIE UND SOZIALPSYCHOLOGIE","KOLNER Z SOZIOL SOZ","0023-2653","1861-891X","SOCIOLOGY - SSCI","886","1.5","Q3","0.52","87.16"%,
