"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Biochemia Medica","BIOCHEM MEDICA","1330-0962","1846-7482","MEDICAL LABORATORY TECHNOLOGY - SCIE","4,457","3.3","Q2","0.82","90.71"%,
"JOURNAL OF THE NATIONAL MEDICAL ASSOCIATION","J NATL MED ASSOC","0027-9684","1943-4693","MEDICINE, GENERAL & INTERNAL - SCIE","4,170","3.3","Q2","0.8","5.6"%,
"JOURNAL OF THE FORMOSAN MEDICAL ASSOCIATION","J FORMOS MED ASSOC","0929-6646","1876-0821","MEDICINE, GENERAL & INTERNAL - SCIE","6,241","3.2","Q2","0.89","93.19"%,
"INTERNATIONAL JOURNAL OF NON-LINEAR MECHANICS","INT J NONLIN MECH","0020-7462","1878-5638","MECHANICS - SCIE","7,443","3.2","Q2","0.77","8.25"%,
"AMERICAN JOURNAL OF MANAGED CARE","AM J MANAG CARE","1088-0224","N/A","MEDICINE, GENERAL & INTERNAL - SCIE","5,690","3.2","Q2","0.73","0.5"%,
"MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING","MED BIOL ENG COMPUT","0140-0118","1741-0444","MEDICAL INFORMATICS - SCIE","7,749","3.2","Q3","0.7","11.13"%,
"MEDICAL PRINCIPLES AND PRACTICE","MED PRIN PRACT","1011-7571","1423-0151","MEDICINE, GENERAL & INTERNAL - SCIE","3,138","3.2","Q2","0.7","99.57"%,
"JMIR Medical Informatics","JMIR MED INF","N/A","2291-9694","MEDICAL INFORMATICS - SCIE","3,097","3.2","Q3","0.68","99.86"%,
"Health Information Management Journal","HEALTH INF MANAG J","1833-3583","1833-3575","MEDICAL INFORMATICS - SCIE","572","3.2","Q3","0.66","9.33"%,
"INTERNATIONAL JOURNAL OF TECHNOLOGY ASSESSMENT IN HEALTH CARE","INT J TECHNOL ASSESS","0266-4623","1471-6348","MEDICAL INFORMATICS - SCIE","2,714","3.2","Q3","0.53","35.48"%,
"PAIN MEDICINE","PAIN MED","1526-2375","1526-4637","MEDICINE, GENERAL & INTERNAL - SCIE","10,586","3.1","Q2","1.11","13.83"%,
"FINITE ELEMENTS IN ANALYSIS AND DESIGN","FINITE ELEM ANAL DES","0168-874X","1872-6925","MECHANICS - SCIE","4,760","3.1","Q2","1.03","26.04"%,
"Journal of Applied and Computational Mechanics","J APPL COMPUT MECH","2383-4536","2383-4536","MECHANICS - ESCI","1,597","3.1","N/A","0.96","0"%,
"CANADIAN FAMILY PHYSICIAN","CAN FAM PHYSICIAN","0008-350X","1715-5258","MEDICINE, GENERAL & INTERNAL - SCIE","4,743","3.1","Q2","0.79","69.9"%,
"JOURNAL OF NON-NEWTONIAN FLUID MECHANICS","J NON-NEWTON FLUID","0377-0257","1873-2631","MECHANICS - SCIE","7,484","3.1","Q2","0.7","19.88"%,
"AMERICAN JOURNAL OF THE MEDICAL SCIENCES","AM J MED SCI","0002-9629","1538-2990","MEDICINE, GENERAL & INTERNAL - SCIE","6,677","3.1","Q2","0.56","2.76"%,
"JOURNAL OF NONLINEAR SCIENCE","J NONLINEAR SCI","0938-8974","1432-1467","MECHANICS - SCIE","2,672","3","Q2","1.16","29.05"%,
"Health Informatics Journal","HEALTH INFORM J","1460-4582","1741-2811","MEDICAL INFORMATICS - SCIE","2,278","3","Q3","0.77","80.4"%,
"Journal of the Chinese Medical Association","J CHIN MED ASSOC","1726-4901","1728-7731","MEDICINE, GENERAL & INTERNAL - SCIE","3,782","3","Q2","0.61","99.8"%,
"Balkan Medical Journal","BALK MED J","2146-3123","2146-3131","MEDICINE, GENERAL & INTERNAL - SCIE","1,066","3","Q2","0.47","98.51"%,
"Journal of the American Board of Family Medicine","J AM BOARD FAM MED","1557-2625","1558-7118","MEDICINE, GENERAL & INTERNAL - SCIE","4,267","2.9","Q2","1.56","92.97"%,
"BMC Family Practice","BMC FAM PRACT","N/A","1471-2296","MEDICINE, GENERAL & INTERNAL - SCIE","7,134","2.9","Q2","1.37","100"%,
"Asian Bioethics Review","ASIAN BIOETHICS REV","1793-8759","1793-9453","MEDICAL ETHICS - ESCI","381","2.9","N/A","1.28","28.18"%,
"BMJ Open","BMJ OPEN","2044-6055","2044-6055","MEDICINE, GENERAL & INTERNAL - SCIE","80,581","2.9","Q2","0.72","98.23"%,
"Applied Clinical Informatics","APPL CLIN INFORM","1869-0327","1869-0327","MEDICAL INFORMATICS - SCIE","2,174","2.9","Q3","0.61","18.54"%,
"Healthcare Informatics Research","HEALTHC INFORM RES","2093-3681","2093-369X","MEDICAL INFORMATICS - ESCI","1,269","2.9","N/A","0.5","100"%,
"SWISS MEDICAL WEEKLY","SWISS MED WKLY","1424-7860","1424-3997","MEDICINE, GENERAL & INTERNAL - SCIE","4,210","2.9","Q2","0.45","92.89"%,
"REVISTA CLINICA ESPANOLA","REV CLIN ESP","0014-2565","1578-1860","MEDICINE, GENERAL & INTERNAL - SCIE","950","2.9","Q2","0.43","6.45"%,
"CLINICAL BIOCHEMISTRY","CLIN BIOCHEM","0009-9120","1873-2933","MEDICAL LABORATORY TECHNOLOGY - SCIE","9,681","2.8","Q2","0.95","12.94"%,
"JOURNAL OF VIBRATION AND CONTROL","J VIB CONTROL","1077-5463","1741-2986","MECHANICS - SCIE","7,908","2.8","Q2","0.71","1.51"%,
"MECHANICS OF ADVANCED MATERIALS AND STRUCTURES","MECH ADV MATER STRUC","1537-6494","1537-6532","MECHANICS - SCIE","5,611","2.8","Q2","0.7","1.95"%,
"COMPUTERS & FLUIDS","COMPUT FLUIDS","0045-7930","1879-0747","MECHANICS - SCIE","13,793","2.8","Q2","0.64","21.39"%,
"JOURNAL OF THERMAL STRESSES","J THERM STRESSES","0149-5739","1521-074X","MECHANICS - SCIE","3,264","2.8","Q2","0.64","2.21"%,
"ARCHIVE OF APPLIED MECHANICS","ARCH APPL MECH","0939-1533","1432-0681","MECHANICS - SCIE","4,670","2.8","Q2","0.62","14.36"%,
"BMC Medical Ethics","BMC MED ETHICS","1472-6939","1472-6939","MEDICAL ETHICS - SCIE","3,243","2.7","Q2","0.95","99.53"%,
"JOURNAL OF CLINICAL LABORATORY ANALYSIS","J CLIN LAB ANAL","0887-8013","1098-2825","MEDICAL LABORATORY TECHNOLOGY - SCIE","6,539","2.7","Q2","0.91","67.58"%,
"JMIR Human Factors","JMIR HUM FACTORS","2292-9495","2292-9495","MEDICAL INFORMATICS - ESCI","885","2.7","N/A","0.73","99.12"%,
"ACTA MECHANICA","ACTA MECH","0001-5970","1619-6937","MECHANICS - SCIE","8,298","2.7","Q2","0.61","13.62"%,
"MECCANICA","MECCANICA","0025-6455","1572-9648","MECHANICS - SCIE","5,103","2.7","Q2","0.58","22.16"%,
"mHealth","MHEALTH","N/A","2306-9740","MEDICAL INFORMATICS - ESCI","826","2.7","N/A","0.58","100"%,
"Journal of Vibration Engineering & Technologies","J VIB ENG TECHNOL","2523-3920","2523-3939","MECHANICS - SCIE","1,213","2.7","Q2","0.57","5.16"%,
"SCOTTISH MEDICAL JOURNAL","SCOT MED J","0036-9330","2045-6441","MEDICINE, GENERAL & INTERNAL - SCIE","800","2.7","Q3","0.56","11.11"%,
"Clinics","CLINICS","1807-5932","1980-5322","MEDICINE, GENERAL & INTERNAL - SCIE","5,259","2.7","Q3","0.47","97.36"%,
"SINGAPORE MEDICAL JOURNAL","SINGAP MED J","0037-5675","N/A","MEDICINE, GENERAL & INTERNAL - SCIE","4,291","2.7","Q3","0.47","97.64"%,
"Presse Medicale","PRESSE MED","0755-4982","2213-0276","MEDICINE, GENERAL & INTERNAL - SCIE","2,392","2.7","Q3","0.3","48.72"%,
"Sexual Medicine","SEX MED-UK","N/A","2050-1161","MEDICINE, GENERAL & INTERNAL - SCIE","1,294","2.6","Q3","0.89","93.31"%,
"PROBABILISTIC ENGINEERING MECHANICS","PROBABILIST ENG MECH","0266-8920","1878-4275","MECHANICS - SCIE","3,682","2.6","Q2","0.87","17.21"%,
"EUROPEAN JOURNAL OF MECHANICS B-FLUIDS","EUR J MECH B-FLUID","0997-7546","1873-7390","MECHANICS - SCIE","4,086","2.6","Q2","0.79","10.98"%,
"Dental and Medical Problems","DENT MED PROBL","1644-387X","2300-9020","MEDICINE, GENERAL & INTERNAL - ESCI","696","2.6","N/A","0.77","99"%,
"CONTINUUM MECHANICS AND THERMODYNAMICS","CONTINUUM MECH THERM","0935-1175","1432-0959","MECHANICS - SCIE","2,376","2.6","Q2","0.74","26.65"%,
"INTERNATIONAL JOURNAL OF CLINICAL PRACTICE","INT J CLIN PRACT","1368-5031","1742-1241","MEDICINE, GENERAL & INTERNAL - SCIE","8,816","2.6","Q3","0.7","69.07"%,
"INTERNATIONAL JOURNAL OF HEAT AND FLUID FLOW","INT J HEAT FLUID FL","0142-727X","1879-2278","MECHANICS - SCIE","8,803","2.6","Q2","0.65","17.27"%,
"JOURNAL OF APPLIED MECHANICS-TRANSACTIONS OF THE ASME","J APPL MECH-T ASME","0021-8936","1528-9036","MECHANICS - SCIE","16,149","2.6","Q2","0.63","1.55"%,
"MATHEMATICS AND MECHANICS OF SOLIDS","MATH MECH SOLIDS","1081-2865","1741-3028","MECHANICS - SCIE","2,555","2.6","Q2","0.62","6.96"%,
"Medicina-Lithuania","MEDICINA-LITHUANIA","1010-660X","1648-9144","MEDICINE, GENERAL & INTERNAL - SCIE","10,710","2.6","Q3","0.62","98.93"%,
"JOURNAL OF INVESTIGATIVE MEDICINE","J INVEST MED","1081-5589","1708-8267","MEDICINE, GENERAL & INTERNAL - SCIE","2,973","2.6","Q3","0.56","17.57"%,
"WIENER KLINISCHE WOCHENSCHRIFT","WIEN KLIN WOCHENSCHR","0043-5325","1613-7671","MEDICINE, GENERAL & INTERNAL - SCIE","3,326","2.6","Q3","0.54","52.94"%,
"ARCHIVE FOR RATIONAL MECHANICS AND ANALYSIS","ARCH RATION MECH AN","0003-9527","1432-0673","MECHANICS - SCIE","11,719","2.5","Q2","0.96","26.02"%,
"Atencion Primaria","ATEN PRIM","0212-6567","1578-1275","MEDICINE, GENERAL & INTERNAL - SCIE","1,626","2.5","Q3","0.89","96.88"%,
"THERAPEUTIC DRUG MONITORING","THER DRUG MONIT","0163-4356","1536-3694","MEDICAL LABORATORY TECHNOLOGY - SCIE","4,449","2.5","Q2","0.85","8.14"%,
"MECHANICS OF TIME-DEPENDENT MATERIALS","MECH TIME-DEPEND MAT","1385-2000","1573-2738","MECHANICS - SCIE","1,194","2.5","Q2","0.69","10.67"%,
"Journal of Hydrodynamics","J HYDRODYN","1001-6058","1878-0342","MECHANICS - SCIE","3,596","2.5","Q2","0.61","0.33"%,
"INTERNATIONAL JOURNAL OF FRACTURE","INT J FRACTURE","0376-9429","1573-2673","MECHANICS - SCIE","8,397","2.5","Q2","0.51","16.61"%,
"Health and Technology","HEALTH TECHNOL-GER","2190-7188","2190-7196","MEDICAL INFORMATICS - ESCI","1,148","2.5","N/A","0.5","20.39"%,
"Eurasian Journal of Medicine and Oncology","EURASIAN J MED ONCOL","N/A","2587-196X","MEDICINE, GENERAL & INTERNAL - ESCI","286","2.5","N/A","0.35","96.95"%,
"Journal of Bioethical Inquiry","J BIOETHIC INQ","1176-7529","1872-4353","MEDICAL ETHICS - SCIE","1,159","2.4","Q2","0.89","26.92"%,
"JOURNAL OF MEDICAL ECONOMICS","J MED ECON","1369-6998","1941-837X","MEDICINE, GENERAL & INTERNAL - SCIE","3,068","2.4","Q3","0.87","80.89"%,
"JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT","J STAT MECH-THEORY E","1742-5468","1742-5468","MECHANICS - SCIE","10,703","2.4","Q3","0.72","8.14"%,
"EXPERIMENTAL MECHANICS","EXP MECH","0014-4851","1741-2765","MECHANICS - SCIE","6,587","2.4","Q3","0.63","20.9"%,
"EXPERIMENTS IN FLUIDS","EXP FLUIDS","0723-4864","1432-1114","MECHANICS - SCIE","12,149","2.4","Q3","0.63","32.25"%,
"WAVE MOTION","WAVE MOTION","0165-2125","1878-433X","MECHANICS - SCIE","2,908","2.4","Q3","0.62","10"%,
"Informatics for Health & Social Care","INFORM HEALTH SOC CA","1753-8157","1753-8165","MEDICAL INFORMATICS - SCIE","770","2.4","Q4","0.6","14.29"%,
"KOREAN JOURNAL OF INTERNAL MEDICINE","KOREAN J INTERN MED","1226-3303","2005-6648","MEDICINE, GENERAL & INTERNAL - SCIE","3,577","2.4","Q3","0.6","99.29"%,
"MECHANICS RESEARCH COMMUNICATIONS","MECH RES COMMUN","0093-6413","1873-3972","MECHANICS - SCIE","3,772","2.4","Q3","0.6","10.61"%,
"YONSEI MEDICAL JOURNAL","YONSEI MED J","0513-5796","1976-2437","MEDICINE, GENERAL & INTERNAL - SCIE","5,261","2.4","Q3","0.59","98.8"%,
"JOURNAL OF EVALUATION IN CLINICAL PRACTICE","J EVAL CLIN PRACT","1356-1294","1365-2753","MEDICAL INFORMATICS - SCIE","5,767","2.4","Q4","0.58","15.95"%,
"JOURNAL OF EVALUATION IN CLINICAL PRACTICE","J EVAL CLIN PRACT","1356-1294","1365-2753","MEDICINE, GENERAL & INTERNAL - SCIE","5,767","2.4","Q3","0.58","15.95"%,
"GRANULAR MATTER","GRANUL MATTER","1434-5021","1434-7636","MECHANICS - SCIE","3,747","2.4","Q3","0.54","21.26"%,
"FLOW TURBULENCE AND COMBUSTION","FLOW TURBUL COMBUST","1386-6184","1573-1987","MECHANICS - SCIE","3,459","2.4","Q3","0.52","43.35"%,
"Libyan Journal of Medicine","LIBYAN J MED","1993-2820","1819-6357","MEDICINE, GENERAL & INTERNAL - SCIE","642","2.4","Q3","0.49","100"%,
"Iranian Journal of Medical Sciences","IRAN J MED SCI","0253-0716","1735-3688","MEDICINE, GENERAL & INTERNAL - ESCI","1,369","2.4","N/A","0.4","0"%,
"Journal of Engineering Thermophysics","J ENG THERMOPHYS-RUS","1810-2328","1990-5432","MECHANICS - SCIE","1,332","2.4","Q3","0.31","0"%,
"JBI Evidence Implementation","JBI EVID IMPLEMENT","2691-3321","2691-3321","MEDICINE, GENERAL & INTERNAL - SCIE","147","2.3","Q3","0.78","3.81"%,
"SEMINARS IN DIAGNOSTIC PATHOLOGY","SEMIN DIAGN PATHOL","0740-2570","1930-1111","MEDICAL LABORATORY TECHNOLOGY - SCIE","1,810","2.3","Q2","0.75","4.65"%,
"STATISTICAL METHODS IN MEDICAL RESEARCH","STAT METHODS MED RES","0962-2802","1477-0334","MEDICAL INFORMATICS - SCIE","7,754","2.3","Q4","0.74","17.71"%,
"ZAMM-Zeitschrift fur Angewandte Mathematik und Mechanik","ZAMM-Z ANGEW MATH ME","0044-2267","1521-4001","MECHANICS - SCIE","4,138","2.3","Q3","0.74","6.64"%,
"RHEOLOGICA ACTA","RHEOL ACTA","0035-4511","1435-1528","MECHANICS - SCIE","4,758","2.3","Q3","0.56","23.04"%,
"Advances in Aerodynamics","ADV AERODYNAM","N/A","2524-6992","MECHANICS - ESCI","218","2.3","N/A","0.55","100"%,
"HEAT TRANSFER ENGINEERING","HEAT TRANSFER ENG","0145-7632","1521-0537","MECHANICS - SCIE","4,541","2.3","Q3","0.55","4.98"%,
"SAGE Open Medicine","SAGE OPEN MED","2050-3121","2050-3121","MEDICINE, GENERAL & INTERNAL - ESCI","2,693","2.3","N/A","0.53","93.03"%,
"International Journal of General Medicine","INT J GEN MED","N/A","1178-7074","MEDICINE, GENERAL & INTERNAL - SCIE","4,731","2.3","Q3","0.51","97.25"%,
"CURRENT MEDICAL RESEARCH AND OPINION","CURR MED RES OPIN","0300-7995","1473-4877","MEDICINE, GENERAL & INTERNAL - SCIE","7,883","2.3","Q3","0.5","38.24"%,
"JOURNAL OF POROUS MEDIA","J POROUS MEDIA","1091-028X","1934-0508","MECHANICS - SCIE","1,373","2.3","Q3","0.47","0"%,
"Turkish Journal Of Medical Sciences","TURK J MED SCI","1300-0144","1303-6165","MEDICINE, GENERAL & INTERNAL - SCIE","3,557","2.3","Q3","0.43","0"%,
"Frontiers in Mechanical Engineering-Switzerland","FRONT MECH ENG-SWITZ","N/A","2297-3079","MECHANICS - ESCI","865","2.3","N/A","0.42","98.79"%,
"JOURNAL OF ADHESION SCIENCE AND TECHNOLOGY","J ADHES SCI TECHNOL","0169-4243","1568-5616","MECHANICS - SCIE","5,853","2.3","Q3","0.41","2.5"%,
"Clinics and Practice","CLINICS PRACT","2039-7275","N/A","MEDICINE, GENERAL & INTERNAL - ESCI","764","2.3","N/A","0.39","99.17"%,
"FAMILY PRACTICE","FAM PRACT","0263-2136","1460-2229","MEDICINE, GENERAL & INTERNAL - SCIE","5,412","2.2","Q3","0.99","25.49"%,
"Journal of Mass Spectrometry and Advances in the Clinical Lab","J MASS SPECTROM ADV","2667-1468","2667-145X","MEDICAL LABORATORY TECHNOLOGY - SCIE","87","2.2","Q3","0.83","96.72"%,
"BIOETHICS","BIOETHICS","0269-9702","1467-8519","MEDICAL ETHICS - SCIE","2,516","2.2","Q2","0.78","29.48"%,
"Developing World Bioethics","DEV WORLD BIOETH","1471-8731","1471-8847","MEDICAL ETHICS - SCIE","565","2.2","Q2","0.77","16.96"%,
"ANNALS OF CLINICAL BIOCHEMISTRY","ANN CLIN BIOCHEM","0004-5632","1758-1001","MEDICAL LABORATORY TECHNOLOGY - SCIE","3,832","2.2","Q3","0.7","6.6"%,
"Journal of Taibah University Medical Sciences","J TAIBAH UNIV MED SC","1658-3612","1658-3612","MEDICINE, GENERAL & INTERNAL - ESCI","1,575","2.2","N/A","0.6","95.17"%,
"ENVIRONMENTAL FLUID MECHANICS","ENVIRON FLUID MECH","1567-7419","1573-1510","MECHANICS - SCIE","1,850","2.2","Q3","0.58","20.1"%,
"JMIR Formative Research","JMIR FORM RES","N/A","2561-326X","MEDICAL INFORMATICS - ESCI","2,009","2.2","N/A","0.57","99.56"%,
"Patient Preference and Adherence","PATIENT PREFER ADHER","1177-889X","N/A","MEDICINE, GENERAL & INTERNAL - SCIE","5,731","2.2","Q3","0.56","98.17"%,
"Pakistan Journal of Medical Sciences","PAK J MED SCI","1682-024X","1681-715X","MEDICINE, GENERAL & INTERNAL - SCIE","5,092","2.2","Q3","0.51","99.46"%,
"HEAT AND MASS TRANSFER","HEAT MASS TRANSFER","0947-7411","1432-1181","MECHANICS - SCIE","7,239","2.2","Q3","0.5","6.78"%,
"Australian Journal of General Practice","AUST J GEN PRACT","2208-794X","2208-7958","MEDICINE, GENERAL & INTERNAL - SCIE","1,079","2.2","Q3","0.46","15.66"%,
"SHOCK WAVES","SHOCK WAVES","0938-1287","1432-2153","MECHANICS - SCIE","2,401","2.2","Q3","0.45","13.19"%,
"ACTA MECHANICA SOLIDA SINICA","ACTA MECH SOLIDA SIN","0894-9166","1860-2134","MECHANICS - SCIE","1,648","2.2","Q3","0.44","8.2"%,
"INTERNATIONAL JOURNAL OF THERMOPHYSICS","INT J THERMOPHYS","0195-928X","1572-9567","MECHANICS - SCIE","5,430","2.2","Q3","0.43","15.48"%,
"JOURNAL OF ADHESION","J ADHESION","0021-8464","1545-5823","MECHANICS - SCIE","3,025","2.2","Q3","0.41","3.8"%,
"SAMJ SOUTH AFRICAN MEDICAL JOURNAL","SAMJ S AFR MED J","0256-9574","2078-5135","MEDICINE, GENERAL & INTERNAL - SCIE","5,124","2.2","Q3","0.41","71.13"%,
"TOHOKU JOURNAL OF EXPERIMENTAL MEDICINE","TOHOKU J EXP MED","0040-8727","1349-3329","MEDICINE, GENERAL & INTERNAL - SCIE","3,732","2.2","Q3","0.41","100"%,
"JOURNAL OF LAW MEDICINE & ETHICS","J LAW MED ETHICS","1073-1105","1748-720X","MEDICAL ETHICS - SCIE","2,279","2.1","Q3","1.19","20.56"%,
"SCANDINAVIAN JOURNAL OF PRIMARY HEALTH CARE","SCAND J PRIM HEALTH","0281-3432","1502-7724","MEDICINE, GENERAL & INTERNAL - SCIE","1,745","2.1","Q3","0.88","94.19"%,
"Public Health Ethics","PUBLIC HEALTH ETH-UK","1754-9973","1754-9981","MEDICAL ETHICS - SCIE","580","2.1","Q3","0.78","37.65"%,
"JAMIA Open","JAMIA OPEN","N/A","2574-2531","MEDICAL INFORMATICS - ESCI","804","2.1","N/A","0.76","90.03"%,
"Clinical Mass Spectrometry","CLIN MASS SPECTROM","2376-9998","2213-8005","MEDICAL LABORATORY TECHNOLOGY - SCIE","202","2.1","Q3","0.66","65.22"%,
"INTERNAL MEDICINE JOURNAL","INTERN MED J","1444-0903","1445-5994","MEDICINE, GENERAL & INTERNAL - SCIE","5,311","2.1","Q3","0.49","8.94"%,
"Open Medicine","OPEN MED-WARSAW","2391-5463","2391-5463","MEDICINE, GENERAL & INTERNAL - SCIE","1,945","2.1","Q3","0.46","95.96"%,
"IRISH JOURNAL OF MEDICAL SCIENCE","IRISH J MED SCI","0021-1265","1863-4362","MEDICINE, GENERAL & INTERNAL - SCIE","3,420","2.1","Q3","0.45","14.6"%,
"Archives of Iranian Medicine","ARCH IRAN MED","1029-2977","1735-3947","MEDICINE, GENERAL & INTERNAL - SCIE","2,674","2.1","Q3","0.42","89.41"%,
"International Journal of Preventive Medicine","INT J PREVENTIVE MED","2008-7802","2008-8213","MEDICINE, GENERAL & INTERNAL - ESCI","3,403","2.1","N/A","0.38","31.23"%,
"Electronic Journal of General Medicine","ELECTRON J GEN MED","2516-3507","2516-3507","MEDICINE, GENERAL & INTERNAL - ESCI","437","2.1","N/A","0.3","97.61"%,
"Nonlinear Analysis-Modelling and Control","NONLINEAR ANAL-MODEL","1392-5113","2335-8963","MECHANICS - SCIE","1,058","2","Q3","0.81","98.45"%,
"Journal of Applied Laboratory Medicine","J APPL LAB MED","2576-9456","2475-7241","MEDICAL LABORATORY TECHNOLOGY - ESCI","1,185","2","N/A","0.73","9.9"%,
"STATISTICS IN MEDICINE","STAT MED","0277-6715","1097-0258","MEDICAL INFORMATICS - SCIE","33,800","2","Q4","0.64","15.99"%,
"Journal of Computational and Nonlinear Dynamics","J COMPUT NONLIN DYN","1555-1423","1555-1415","MECHANICS - SCIE","2,238","2","Q3","0.55","0.38"%,
"JOURNAL OF ELASTICITY","J ELASTICITY","0374-3535","1573-2681","MECHANICS - SCIE","3,444","2","Q3","0.51","27.98"%,
"NUMERICAL HEAT TRANSFER PART A-APPLICATIONS","NUMER HEAT TR A-APPL","1040-7782","1521-0634","MECHANICS - SCIE","3,895","2","Q3","0.51","3.95"%,
"Multidiscipline Modeling in Materials and Structures","MULTIDISCIP MODEL MA","1573-6105","1573-6113","MECHANICS - SCIE","919","2","Q3","0.48","0"%,
"Vibration","VIBRATION-BASEL","N/A","2571-631X","MECHANICS - ESCI","273","2","N/A","0.48","99.24"%,
"Health Science Reports","HEALTH SCI REP-US","N/A","2398-8835","MEDICINE, GENERAL & INTERNAL - ESCI","935","2","N/A","0.42","58.67"%,
"International Journal of Health Sciences-IJHS","INT J HEALTH SCI-IJH","1658-3639","1658-7774","MEDICINE, GENERAL & INTERNAL - ESCI","1,365","2","N/A","0.4","0"%,
"Philosophy Ethics and Humanities in Medicine","PHILOS ETHICS HUM ME","1747-5341","1747-5341","MEDICAL ETHICS - SCIE","383","1.9","Q3","1.3","100"%,
"FAMILY MEDICINE","FAM MED","0742-3225","1938-3800","MEDICINE, GENERAL & INTERNAL - SCIE","3,170","1.9","Q3","0.99","99.6"%,
"BRITISH JOURNAL OF BIOMEDICAL SCIENCE","BRIT J BIOMED SCI","0967-4845","2474-0896","MEDICAL LABORATORY TECHNOLOGY - SCIE","898","1.9","Q3","0.93","28.71"%,
"PRIMARY CARE","PRIMARY CARE","0095-4543","1558-299X","MEDICINE, GENERAL & INTERNAL - SCIE","2,243","1.9","Q3","0.88","2.07"%,
"Practical Laboratory Medicine","PRACT LAB MED","N/A","2352-5517","MEDICAL LABORATORY TECHNOLOGY - ESCI","470","1.9","N/A","0.66","98.67"%,
"JOURNAL OF TURBULENCE","J TURBUL","1468-5248","1468-5248","MECHANICS - SCIE","1,548","1.9","Q3","0.57","4.12"%,
"Mathematics and Mechanics of Complex Systems","MATH MECH COMPLEX SY","2326-7186","2325-3444","MECHANICS - ESCI","259","1.9","N/A","0.55","100"%,
"International Journal of Osteopathic Medicine","INT J OSTEOPATH MED","1746-0689","1878-0164","MEDICINE, GENERAL & INTERNAL - SCIE","504","1.9","Q3","0.5","5.21"%,
"CROATIAN MEDICAL JOURNAL","CROAT MED J","0353-9504","1332-8166","MEDICINE, GENERAL & INTERNAL - SCIE","2,014","1.9","Q3","0.42","98.94"%,
"Romanian Journal of Internal Medicine","ROM J INTERN MED","1582-3296","2501-062X","MEDICINE, GENERAL & INTERNAL - ESCI","592","1.9","N/A","0.36","100"%,
"INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN FLUIDS","INT J NUMER METH FL","0271-2091","1097-0363","MECHANICS - SCIE","7,579","1.8","Q3","0.52","14.44"%,
"MICROGRAVITY SCIENCE AND TECHNOLOGY","MICROGRAVITY SCI TEC","0938-0108","1875-0494","MECHANICS - SCIE","1,506","1.8","Q3","0.48","8.6"%,
"PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART K-JOURNAL OF MULTI-BODY DYNAMICS","P I MECH ENG K-J MUL","1464-4193","2041-3068","MECHANICS - SCIE","953","1.8","Q3","0.47","2.07"%,
"Journal of Mind and Medical Sciences","J MIND MED SCI","2392-7674","2392-7674","MEDICINE, GENERAL & INTERNAL - ESCI","241","1.8","N/A","0.37","93.44"%,
"APPLIED RHEOLOGY","APPL RHEOL","1430-6395","1617-8106","MECHANICS - SCIE","615","1.8","Q3","0.32","90.91"%,
"JOURNAL OF THE MECHANICAL BEHAVIOR OF MATERIALS","J MECH BEHAV MATER","0334-8938","2191-0243","MECHANICS - ESCI","431","1.8","N/A","0.32","94.07"%,
"Research Ethics","RES ETHICS-UK","1747-0161","2047-6094","MEDICAL ETHICS - ESCI","124","1.7","N/A","0.83","90.67"%,
"CLINICS IN LABORATORY MEDICINE","CLIN LAB MED","0272-2712","1557-9832","MEDICAL LABORATORY TECHNOLOGY - SCIE","1,702","1.7","Q3","0.66","0.75"%,
"Coupled Systems Mechanics","COUPLED SYST MEC","2234-2184","2234-2192","MECHANICS - ESCI","285","1.7","N/A","0.51","0"%,
"JOURNAL OF VIBRATION AND ACOUSTICS-TRANSACTIONS OF THE ASME","J VIB ACOUST","1048-9002","1528-8927","MECHANICS - SCIE","4,413","1.7","Q3","0.5","0.72"%,
"Annals of Medicine and Surgery","ANN MED SURG","2049-0801","2049-0801","MEDICINE, GENERAL & INTERNAL - ESCI","4,842","1.7","N/A","0.48","94.28"%,
"Journal of Dynamic Behavior of Materials","J DYNAM BEHAV MAT","2199-7446","2199-7454","MECHANICS - ESCI","551","1.7","N/A","0.43","19.67"%,
"METHODS OF INFORMATION IN MEDICINE","METHOD INFORM MED","0026-1270","2511-705X","MEDICAL INFORMATICS - SCIE","1,601","1.7","Q4","0.41","41.49"%,
"BioMedicine-Taiwan","BIOMEDICINE-TAIWAN","2211-8020","2211-8039","MEDICINE, GENERAL & INTERNAL - ESCI","849","1.7","N/A","0.38","96.88"%,
"NEW ZEALAND MEDICAL JOURNAL","NEW ZEAL MED J","0028-8446","1175-8716","MEDICINE, GENERAL & INTERNAL - ESCI","3,276","1.7","N/A","0.35","0.17"%,
"JOURNAL OF MECHANICS","J MECH","1727-7191","1811-8216","MECHANICS - SCIE","1,081","1.7","Q3","0.34","51.55"%,
