"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"NEOPHILOLOGUS","NEOPHILOLOGUS","0028-2677","1572-8668","LITERATURE - AHCI","179","0.2","N/A","0.78","36.3"%,
"ESSAYS IN CRITICISM","ESSAYS CRITICISM","0014-0856","1471-6852","LITERATURE - AHCI","103","0.2","N/A","0.77","10"%,
"BIOGRAPHY-AN INTERDISCIPLINARY QUARTERLY","BIOGRAPHY","0162-4962","1529-1456","LITERATURE - AHCI","274","0.2","N/A","0.76","0"%,
"JOURNAL OF MODERN LITERATURE","J MOD LIT","0022-281X","1529-1464","LITERATURE - AHCI","262","0.2","N/A","0.75","0"%,
"TEXAS STUDIES IN LITERATURE AND LANGUAGE","TEX STUD LIT LANG","0040-4691","1534-7303","LITERATURE - AHCI","176","0.2","N/A","0.75","0"%,
"HISPANIA-A JOURNAL DEVOTED TO THE TEACHING OF SPANISH AND PORTUGUESE","HISPANIA-J DEV INTER","0018-2133","2153-6414","LITERATURE, ROMANCE - AHCI","437","0.2","N/A","0.74","0"%,
"Journal of Chinese Literature and Culture","J CHIN LIT CULT","2329-0048","2329-0056","LITERATURE - AHCI","46","0.2","N/A","0.73","0"%,
"Comparative Critical Studies","COMP CRIT STUD","1744-1854","1750-0109","LITERATURE - AHCI","64","0.2","N/A","0.7","4.84"%,
"STUDIES IN PHILOLOGY","STUD PHILOL","0039-3738","1543-0383","LITERATURE - AHCI","311","0.2","N/A","0.69","0"%,
"ORBIS LITTERARUM","ORBIS LIT","0105-7510","1600-0730","LITERATURE - AHCI","99","0.2","N/A","0.68","19.79"%,
"Samuel Beckett Today/Aujourd'hui","SAMUEL BECKETT TODAY","0927-3131","1875-7405","LITERARY THEORY & CRITICISM - ESCI","70","0.2","N/A","0.68","13.11"%,
"Samuel Beckett Today/Aujourd'hui","SAMUEL BECKETT TODAY","0927-3131","1875-7405","LITERATURE - ESCI","70","0.2","N/A","0.68","13.11"%,
"Quaerendo-A Journal Devoted to Manuscripts and Printed Books","QUAERENDO","0014-9527","1570-0690","LITERATURE - ESCI","46","0.2","N/A","0.67","39.47"%,
"FORUM FOR MODERN LANGUAGE STUDIES","FORUM MOD LANG STUD","0015-8518","1471-6860","LITERATURE - AHCI","126","0.2","N/A","0.65","10.11"%,
"JNT-JOURNAL OF NARRATIVE THEORY","J NARRATIVE THEORY","1549-0815","1548-9248","LITERATURE - AHCI","81","0.2","N/A","0.64","0"%,
"ANGLIA-ZEITSCHRIFT FUR ENGLISCHE PHILOLOGIE","ANGLIA-Z ENGL PHILOL","0340-5222","1865-8938","LITERATURE - AHCI","126","0.2","N/A","0.63","6.67"%,
"AFRICAN AMERICAN REVIEW","AFR AM REV","1062-4783","1945-6182","LITERATURE, AMERICAN - AHCI","341","0.2","N/A","0.61","0"%,
"American, British and Canadian Studies","AM BRIT CAN STUD","1841-1487","1841-964X","LITERARY THEORY & CRITICISM - ESCI","10","0.2","N/A","0.6","100"%,
"American, British and Canadian Studies","AM BRIT CAN STUD","1841-1487","1841-964X","LITERATURE - ESCI","10","0.2","N/A","0.6","100"%,
"Novyi Filologicheskii Vestnik-New Philological Bulletin","NOVYI FILOL VESTN","2072-9316","2072-9316","LITERATURE - ESCI","76","0.2","N/A","0.58","0"%,
"Multicultural Shakespeare-Translation Appropriation and Performance","MULTICULT SHAKESPEAR","2083-8530","2300-7605","LITERATURE, BRITISH ISLES - ESCI","18","0.2","N/A","0.56","100"%,
"SARE-Southeast Asian Review of English","SARE-SE ASIAN REV EN","0127-046X","0127-046X","LITERATURE - ESCI","12","0.2","N/A","0.55","0"%,
"PHILOLOGICAL QUARTERLY","PHILOLOGICAL QUART","0031-7977","N/A","LITERATURE - AHCI","133","0.2","N/A","0.54","0"%,
"Taller de Letras","TALLER LET","0716-0798","0716-0798","LITERATURE, ROMANCE - AHCI","48","0.2","N/A","0.52","0"%,
"Rhythmica-Revista Espanola de Metrica Comparada","RHYTHMICA","1696-5744","1696-5744","LITERATURE, ROMANCE - ESCI","16","0.2","N/A","0.5","0"%,
"SYMPOSIUM-A QUARTERLY JOURNAL IN MODERN LITERATURES","SYMPOSIUM","0039-7709","1931-0676","LITERATURE - AHCI","150","0.2","N/A","0.5","0"%,
"Scottish Literary Review","SCOTT LIT REV","1756-5634","2050-6678","LITERATURE, BRITISH ISLES - AHCI","13","0.2","N/A","0.49","0"%,
"CLIO-A JOURNAL OF LITERATURE HISTORY AND THE PHILOSOPHY OF HISTORY","CLIO","0884-2043","0884-2043","LITERARY THEORY & CRITICISM - AHCI","100","0.2","N/A","0.48","0"%,
"CLIO-A JOURNAL OF LITERATURE HISTORY AND THE PHILOSOPHY OF HISTORY","CLIO","0884-2043","0884-2043","LITERATURE - AHCI","100","0.2","N/A","0.48","0"%,
"POETICA-ZEITSCHRIFT FUR SPRACH-UND LITERATURWISSENSCHAFT","POETICA","0303-4178","2589-0530","LITERATURE - AHCI","174","0.2","N/A","0.48","0"%,
"LILI-ZEITSCHRIFT FUR LITERATURWISSENSCHAFT UND LINGUISTIK","LILI","0049-8653","2365-953X","LITERATURE - AHCI","52","0.2","N/A","0.47","82.57"%,
"SEDERI-Yearbook of the Spanish and Portuguese Society for English Renaissance Studies","SEDERI","1135-7789","1135-7789","LITERATURE, BRITISH ISLES - AHCI","16","0.2","N/A","0.47","100"%,
"Journal of Logic and Analysis","J LOG ANAL","1759-9008","1759-9008","LOGIC - ESCI","51","0.2","N/A","0.38","100"%,
"MODERNA SPRAK","MOD SPRAK","2000-3560","2000-3560","LITERATURE - AHCI","51","0.2","N/A","0.29","0"%,
"Fontes Linguae Vasconum","FONTES LING VASCONUM","0046-435X","2530-5832","LITERATURE - ESCI","30","0.2","N/A","0.28","97.92"%,
"ROMANCE PHILOLOGY","ROMANCE PHILOL","0035-8002","2295-9017","LITERATURE, ROMANCE - AHCI","99","0.2","N/A","0.22","0"%,
"Revue de Synthese","REV SYNTH","0035-1776","1955-2343","LITERARY THEORY & CRITICISM - AHCI","118","0.2","N/A","0.18","2.08"%,
"Modern Chinese Literature and Culture","MOD CHIN LIT CULT","1520-9857","2328-966X","LITERATURE - AHCI","115","0.2","N/A","0.13","0"%,
"Anuario Calderoniano","ANU CALDERON","1888-8046","N/A","LITERATURE, ROMANCE - AHCI","35","0.2","N/A","0.08","0"%,
"Anuario Lope de Vega-Texto Literatura Cultura","ANU LOPE VEGA","2014-8860","2014-8860","LITERATURE, ROMANCE - ESCI","39","0.1","N/A","3.28","94.44"%,
"DIACRITICS-A REVIEW OF CONTEMPORARY CRITICISM","DIACRITICS","0300-7162","1080-6539","LITERARY THEORY & CRITICISM - AHCI","1,003","0.1","N/A","2.08","0"%,
"ENGLISH LANGUAGE NOTES","ENGL LANG NOTES","0013-8282","2573-3575","LITERATURE - AHCI","197","0.1","N/A","1.96","0"%,
"REVISTA DE ESTUDIOS HISPANICOS","REV ESTUD HISPAN","0034-818X","0034-818X","LITERATURE, ROMANCE - AHCI","121","0.1","N/A","1.93","0"%,
"ROMANISCHE FORSCHUNGEN","ROMAN FORSCH","0035-8126","1864-0737","LITERATURE, ROMANCE - AHCI","58","0.1","N/A","1.81","0"%,
"Carte Romanze","CARTE ROMANZ","2282-7447","2282-7447","LITERATURE, ROMANCE - ESCI","19","0.1","N/A","1.66","40.91"%,
"LIT-Literature Interpretation Theory","LIT-LIT INTERPRET TH","1043-6928","1545-5866","LITERARY THEORY & CRITICISM - AHCI","71","0.1","N/A","1.64","16.98"%,
"Alea-Estudos Neolatinos","ALEA-ESTUD NEOLAT","1517-106X","1807-0299","LITERATURE, ROMANCE - AHCI","42","0.1","N/A","1.58","87.1"%,
"Critical Survey","CRIT SURV","0011-1570","1752-2293","LITERARY THEORY & CRITICISM - AHCI","123","0.1","N/A","1.52","0"%,
"Cuadernos de Filologia Italiana","CUAD FILOL ITAL","1133-9527","1988-2394","LITERATURE, ROMANCE - ESCI","59","0.1","N/A","1.52","92.31"%,
"Cambridge Journal of Postcolonial Literary Inquiry","CAMB J POSTCOLONIAL","2052-2614","2052-2622","LITERARY THEORY & CRITICISM - AHCI","89","0.1","N/A","1.51","39.51"%,
"Cambridge Journal of Postcolonial Literary Inquiry","CAMB J POSTCOLONIAL","2052-2614","2052-2622","LITERATURE - AHCI","89","0.1","N/A","1.51","39.51"%,
"Slovenska Literatura","SLOV LIT","0037-6973","0037-6973","LITERATURE, SLAVIC - ESCI","43","0.1","N/A","1.49","77.31"%,
"Boletin de Literatura Oral","BOL LIT ORAL","2173-0695","2173-0695","LITERATURE, ROMANCE - ESCI","10","0.1","N/A","1.47","80.95"%,
"Caliope-Journal of the Society for Renaissance and Baroque Hispanic Poetry","CALIOPE-US","1084-1490","2377-9551","LITERATURE, ROMANCE - ESCI","23","0.1","N/A","1.38","0"%,
"BULLETIN HISPANIQUE","B HISPANIQUE","0007-4640","N/A","LITERATURE, ROMANCE - AHCI","210","0.1","N/A","1.36","0"%,
"Anclajes","ANCLAJES","0329-3807","1851-4669","LITERATURE - ESCI","42","0.1","N/A","1.32","98.92"%,
"RESEARCH IN AFRICAN LITERATURES","RES AFR LITERATURES","0034-5210","1527-2044","LITERATURE, AFRICAN, AUSTRALIAN, CANADIAN - AHCI","564","0.1","N/A","1.32","0"%,
"Romanica Olomucensia","ROMANICA OLOMUC","1803-4136","2571-0966","LITERATURE, ROMANCE - ESCI","12","0.1","N/A","1.3","96.88"%,
"JOURNAL OF BECKETT STUDIES","J BECKETT STUD","0309-5207","1759-7811","LITERARY THEORY & CRITICISM - AHCI","62","0.1","N/A","1.17","0"%,
"JOURNAL OF BECKETT STUDIES","J BECKETT STUD","0309-5207","1759-7811","LITERATURE, BRITISH ISLES - AHCI","62","0.1","N/A","1.17","0"%,
"Romanic Review","ROMANIC REV","0035-8118","2688-5220","LITERATURE, ROMANCE - ESCI","85","0.1","N/A","1.16","0"%,
"Text Matters-A Journal of Literature Theory and Culture","TEXT MATTERS","2083-2931","2084-574X","LITERARY THEORY & CRITICISM - ESCI","18","0.1","N/A","1.16","100"%,
"Pasavento-Revista de Estudios Hispanicos","PASAVENTO","2255-4505","2255-4505","LITERATURE, ROMANCE - ESCI","38","0.1","N/A","1.15","49.28"%,
"Zeitschrift fur Katalanistik","Z KATALAN","0932-2221","N/A","LITERATURE, ROMANCE - AHCI","23","0.1","N/A","1.14","0"%,
"Literatura Mexicana","LIT MEXICANA","0188-2546","2448-8216","LITERATURE, ROMANCE - ESCI","41","0.1","N/A","1.11","97.73"%,
"EIGHTEENTH CENTURY-THEORY AND INTERPRETATION","EIGHTEENTH CENT-THEO","0193-5380","1935-0201","LITERARY THEORY & CRITICISM - AHCI","150","0.1","N/A","1.08","0"%,
"NOTTINGHAM FRENCH STUDIES","NOTTINGHAM FR STUD","0029-4586","2047-7236","LITERATURE, ROMANCE - AHCI","47","0.1","N/A","1.06","0"%,
"Eighteenth-Century Fiction","EIGHTEENTH-CENTURY F","0840-6286","1911-0243","LITERATURE - AHCI","117","0.1","N/A","1.05","0"%,
"Etudes Romanes de Brno","ETUDES ROMANES BRNO","1803-7399","2336-4416","LITERATURE, ROMANCE - ESCI","31","0.1","N/A","1.03","97.2"%,
"Configurations","CONFIGURATIONS","1063-1801","1080-6520","LITERATURE - AHCI","241","0.1","N/A","1","0"%,
"COMPARATIVE LITERATURE","COMP LITERATURE","0010-4124","1945-8517","LITERATURE - AHCI","393","0.1","N/A","0.98","0"%,
"Womens Writing","WOMENS WRIT","0969-9082","1747-5848","LITERATURE - ESCI","137","0.1","N/A","0.97","14.85"%,
"Cormac McCarthy Journal","CORMAC MCCARTHY J","2333-3073","2333-3065","LITERATURE, AMERICAN - ESCI","21","0.1","N/A","0.94","3.7"%,
"DAPHNIS-ZEITSCHRIFT FUR MITTLERE DEUTSCHE LITERATUR","DAPHNIS","0300-693X","1879-6583","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - AHCI","63","0.1","N/A","0.92","1.33"%,
"RILCE-Revista de Filologia Hispanica","RILCE-REV FILOL HISP","0213-2370","2174-0917","LITERATURE, ROMANCE - AHCI","121","0.1","N/A","0.92","97.1"%,
"ZEITSCHRIFT FUR ANGLISTIK UND AMERIKANISTIK","Z ANGLIST AM","0044-2305","2196-4726","LITERATURE - AHCI","82","0.1","N/A","0.92","9.09"%,
"Acta Literaria","ACTA LIT","0717-6848","0717-6848","LITERATURE, ROMANCE - AHCI","46","0.1","N/A","0.91","0"%,
"Essays in French Literature and Culture","ESSAYS FR LIT CULT","1835-7040","1835-7040","LITERATURE, ROMANCE - ESCI","7","0.1","N/A","0.88","0"%,
"MIDWEST QUARTERLY-A JOURNAL OF CONTEMPORARY THOUGHT","MIDWEST QUART","0026-3451","0026-3451","LITERARY THEORY & CRITICISM - AHCI","34","0.1","N/A","0.86","0"%,
"Childrens Literature Association Quarterly","CHILD LIT ASSOC Q","0885-0429","1553-1201","LITERATURE - ESCI","153","0.1","N/A","0.85","0"%,
"SPIEGEL DER LETTEREN","SPIEGEL LETT","0038-7479","N/A","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - AHCI","19","0.1","N/A","0.85","0"%,
"BOUNDARY 2-AN INTERNATIONAL JOURNAL OF LITERATURE AND CULTURE","BOUNDARY TWO","0190-3659","1527-2141","LITERATURE - AHCI","712","0.1","N/A","0.84","0"%,
"STUDIES IN ROMANTICISM","STUD ROMANTICISM","0039-3762","2330-118X","LITERATURE - AHCI","262","0.1","N/A","0.84","0"%,
"J19-The Journal of Nineteenth-Century Americanists","J19-J NINET-CENTURY","2166-742X","2166-7438","LITERATURE, AMERICAN - ESCI","57","0.1","N/A","0.82","0"%,
"LITERATURE & HISTORY-THIRD SERIES","LIT HIST-THIRD SER","0306-1973","2050-4594","LITERATURE - AHCI","71","0.1","N/A","0.82","40"%,
"MLN","MLN","0026-7910","1080-6598","LITERARY THEORY & CRITICISM - AHCI","531","0.1","N/A","0.82","0"%,
"RUSSKAIA LITERATURA","RUSS LITERATURA","0131-6095","0131-6095","LITERATURE, SLAVIC - AHCI","200","0.1","N/A","0.8","0"%,
"TIJDSCHRIFT VOOR NEDERLANDSE TAAL-EN LETTERKUNDE","TIJDSCHR NED TAAL L","0040-7550","2212-0521","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - AHCI","97","0.1","N/A","0.8","0"%,
"ANQ-A QUARTERLY JOURNAL OF SHORT ARTICLES NOTES AND REVIEWS","ANQ-Q J SHORT ART N","0895-769X","1940-3364","LITERATURE - AHCI","76","0.1","N/A","0.78","2.01"%,
"Comparatist","COMPARATIST","0195-7678","1559-0887","LITERATURE - ESCI","66","0.1","N/A","0.78","0"%,
"Monatshefte","MONATSHEFTE","0026-9271","1934-2810","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - ESCI","97","0.1","N/A","0.78","0"%,
"Ilha do Desterro-A Journal of English Language Literatures in English and Cultural Studies","ILHA DESTERRO","0101-4846","2175-8026","LITERATURE - ESCI","103","0.1","N/A","0.77","97.89"%,
"Translation and Literature","TRANSL LIT","0968-1361","1750-0214","LITERATURE - AHCI","55","0.1","N/A","0.76","2.63"%,
"Word and Text-A Journal of Literary Studies and Linguistics","WORD TEXT","2069-9271","2247-9163","LITERARY THEORY & CRITICISM - ESCI","27","0.1","N/A","0.75","75"%,
"CAMBRIDGE QUARTERLY","CAMBRIDGE QUART","0008-199X","1471-6836","LITERARY THEORY & CRITICISM - AHCI","49","0.1","N/A","0.74","19.23"%,
"CAMBRIDGE QUARTERLY","CAMBRIDGE QUART","0008-199X","1471-6836","LITERATURE - AHCI","49","0.1","N/A","0.74","19.23"%,
"Kritika Kultura","KRIT KULT","2094-6937","N/A","LITERATURE - AHCI","71","0.1","N/A","0.74","6.21"%,
"Chinese Literature Today","CHIN LIT TODAY","2151-4399","2156-8634","LITERATURE - ESCI","31","0.1","N/A","0.73","0"%,
"Estudios de Literatura Colombiana","ESTUD LIT COLOMB","0123-4412","0123-4412","LITERATURE, ROMANCE - ESCI","21","0.1","N/A","0.72","63.01"%,
"LION AND THE UNICORN","LION UNICORN","0147-2593","1080-6563","LITERATURE - AHCI","119","0.1","N/A","0.7","0"%,
"Revista Hispanica Moderna","REV HISPAN MOD","0034-9593","1944-6446","LITERATURE, ROMANCE - ESCI","176","0.1","N/A","0.69","0"%,
"Asiatic-IIUM Journal of English Language and Literature","ASIATIC","1985-3106","1985-3106","LITERATURE - ESCI","49","0.1","N/A","0.68","0"%,
"EIGHTEENTH-CENTURY LIFE","EIGHTEENTH-CENT LIFE","0098-2601","1086-3192","LITERATURE - AHCI","104","0.1","N/A","0.68","1.67"%,
"Lectora-Revista de Dones i Textualitat","LECTORA","1136-5781","2013-9470","LITERATURE - ESCI","56","0.1","N/A","0.67","86.96"%,
"Interdisciplinary Literary Studies","INTERDISCIP LIT STUD","1524-8429","2161-427X","LITERARY THEORY & CRITICISM - ESCI","69","0.1","N/A","0.65","0"%,
"FORUM ITALICUM","FORUM ITALICUM","0014-5858","2168-989X","LITERATURE, ROMANCE - AHCI","61","0.1","N/A","0.64","6.8"%,
"JOURNAL OF ARABIC LITERATURE","J ARABIC LIT","0085-2376","1570-064X","LITERATURE - AHCI","115","0.1","N/A","0.64","12.5"%,
"Revista de Filologia Alemana","REV FILOL ALEM","1133-0406","1988-2823","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - ESCI","16","0.1","N/A","0.64","80.77"%,
"SLAVIC AND EAST EUROPEAN JOURNAL","SLAVIC E EUR J","0037-6752","0037-6752","LITERATURE, SLAVIC - AHCI","145","0.1","N/A","0.64","0"%,
"Expressions maghrebines","EXPR MAGHREBINES","1540-0085","2475-2401","LITERATURE, ROMANCE - AHCI","14","0.1","N/A","0.63","0"%,
"Literary Voice","LIT VOICE","2277-4521","2277-4521","LITERARY THEORY & CRITICISM - ESCI","19","0.1","N/A","0.62","0"%,
"Interdisciplinary Studies of Literature","INTERDISCIP STUD LIT","2520-4920","2616-4566","LITERATURE - AHCI","25","0.1","N/A","0.6","0"%,
"Literature and Theology","LIT THEOL","0269-1205","1477-4623","LITERARY THEORY & CRITICISM - AHCI","103","0.1","N/A","0.6","10.96"%,
"Comparative Literature-East & West","COMP LIT- E W","N/A","2572-3618","LITERATURE - ESCI","14","0.1","N/A","0.59","97.87"%,
"Literatura-Teoria Historia Critica","LIT-TEOR HIST CRIT","0123-5931","2256-5450","LITERARY THEORY & CRITICISM - ESCI","20","0.1","N/A","0.58","84.42"%,
"Prism-Theory and Modern Chinese Literature","PRISM-THEOR MOD CHIN","2578-3491","2578-3505","LITERATURE - ESCI","15","0.1","N/A","0.58","100"%,
"FRENCH REVIEW","FR REV","0016-111X","2329-7131","LITERATURE, ROMANCE - AHCI","192","0.1","N/A","0.57","0"%,
"Current Writing-Text and Reception in Southern Africa","CURR WRIT","1013-929X","2159-9130","LITERATURE - ESCI","66","0.1","N/A","0.54","4.55"%,
"PARAGRAPH","PARAGRAPH","0264-8334","1750-0176","LITERATURE - AHCI","202","0.1","N/A","0.54","1.61"%,
"Interlitteraria","INTERLITTERARIA","1406-0701","2228-4729","LITERATURE - ESCI","36","0.1","N/A","0.53","100"%,
"Perifrasis-Revista de Literatura Teoria y Critica","PERIFRASIS","2145-8987","2145-9045","LITERATURE - ESCI","14","0.1","N/A","0.53","96.49"%,
"Studi Pasoliniani-Rivista Internazionale","STUDI PASOLINIANI","1972-473X","N/A","LITERATURE, ROMANCE - ESCI","9","0.1","N/A","0.53","0"%,
"Concentric-Literary and Cultural Studies","CONCENTRIC","1729-6897","1729-8792","LITERARY THEORY & CRITICISM - AHCI","36","0.1","N/A","0.52","0"%,
"Concentric-Literary and Cultural Studies","CONCENTRIC","1729-6897","1729-8792","LITERATURE - AHCI","36","0.1","N/A","0.52","0"%,
"Estudios de Teoria Literaria-Revista Digital-Artes Letras Humanidades","ESTUD TEOR LIT","2313-9676","2313-9676","LITERARY THEORY & CRITICISM - ESCI","20","0.1","N/A","0.52","0"%,
"Steinbeck Review","STEINBECK REV","1546-007X","1754-6087","LITERATURE, AMERICAN - ESCI","26","0.1","N/A","0.52","0"%,
"Libri & Liberi","LIBRI LIBERI","1848-3488","1848-5871","LITERATURE - ESCI","16","0.1","N/A","0.5","0"%,
"NOTES AND QUERIES","NOTES QUERIES","0029-3970","1471-6941","LITERATURE - AHCI","311","0.1","N/A","0.49","3.86"%,
"Bronte Studies","BRONTE STUD","1474-8932","1745-8226","LITERATURE, BRITISH ISLES - AHCI","43","0.1","N/A","0.47","6.94"%,
"EXPLICATOR","EXPLICATOR","0014-4940","1939-926X","LITERATURE - AHCI","83","0.1","N/A","0.47","2.08"%,
"MISSISSIPPI QUARTERLY","MISS QUART","0026-637X","2689-517X","LITERARY THEORY & CRITICISM - AHCI","103","0.1","N/A","0.46","0"%,
"Studia Litterarum","STUD LITTERARUM-RUSS","2500-4247","2541-8564","LITERATURE - ESCI","40","0.1","N/A","0.45","98.43"%,
"Cedille-Revista de Estudios Franceses","CEDILLE","1699-4949","1699-4949","LITERATURE, ROMANCE - ESCI","32","0.1","N/A","0.43","97.12"%,
"Arthuriana","ARTHURIANA","1078-6279","1934-1539","LITERATURE, BRITISH ISLES - AHCI","75","0.1","N/A","0.42","0"%,
"Valenciana","VALENCIANA","2007-2538","2448-7295","LITERARY THEORY & CRITICISM - ESCI","25","0.1","N/A","0.42","94.81"%,
"CONFLUENCIA-REVISTA HISPANICA DE CULTURA Y LITERATURA","CONFLUENCIA","0888-6091","2328-6962","LITERARY THEORY & CRITICISM - AHCI","56","0.1","N/A","0.41","0"%,
"CONFLUENCIA-REVISTA HISPANICA DE CULTURA Y LITERATURA","CONFLUENCIA","0888-6091","2328-6962","LITERATURE, ROMANCE - AHCI","56","0.1","N/A","0.41","0"%,
"Zeitschrift fur Interkulturelle Germanistik","Z INTERKULT GER","1869-3660","2198-0330","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - ESCI","12","0.1","N/A","0.41","61.9"%,
"Theleme-Revista Complutense de Estudios Franceses","THELEME","1139-9368","1989-8193","LITERATURE, ROMANCE - ESCI","19","0.1","N/A","0.38","88.16"%,
"ESTUDIOS FILOLOGICOS","ESTUD FILOL-VALDIVIA","0071-1713","0717-6171","LITERATURE, ROMANCE - AHCI","72","0.1","N/A","0.37","82.67"%,
"Colloquy-Text Theory Critique","COLLOQUY","1447-0950","1447-0950","LITERARY THEORY & CRITICISM - ESCI","31","0.1","N/A","0.34","0"%,
"COLOQUIO-LETRAS","COLOQUIO-LETRAS","0010-1451","0010-1451","LITERATURE, ROMANCE - AHCI","30","0.1","N/A","0.34","0"%,
"TWENTIETH CENTURY LITERATURE","TWENTIETH CENT LIT","0041-462X","2325-8101","LITERATURE - AHCI","186","0.1","N/A","0.33","0"%,
"BEITRAGE ZUR GESCHICHTE DER DEUTSCHEN SPRACHE UND LITERATUR","BEITR GESCH DEUT SPR","0005-8076","1865-9373","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - AHCI","71","0.1","N/A","0.32","11.11"%,
"British and American Studies","BRIT AM STUD","1224-3086","2457-7715","LITERATURE - ESCI","13","0.1","N/A","0.32","0"%,
"JAMES JOYCE QUARTERLY","JAMES JOYCE QUART","0021-4183","1938-6036","LITERATURE, BRITISH ISLES - AHCI","143","0.1","N/A","0.32","1.45"%,
"LETTERE ITALIANE","LETT ITAL","0024-1334","2035-6315","LITERATURE, ROMANCE - AHCI","174","0.1","N/A","0.32","0"%,
"Anales de Literatura Chilena","AN LIT CHIL","0717-6058","0719-0913","LITERATURE, ROMANCE - AHCI","41","0.1","N/A","0.31","0"%,
"Elos-Revista de Literatura Infantil e Xuvenil","ELOS","N/A","2386-7620","LITERATURE - ESCI","9","0.1","N/A","0.3","92.59"%,
"ETUDES ANGLAISES","ETUD ANGLAISES","0014-195X","0014-195X","LITERATURE - AHCI","29","0.1","N/A","0.3","0"%,
"Journal of Language Literature and Culture","J LANG LIT CULT","2051-2856","2051-2864","LITERATURE - AHCI","16","0.1","N/A","0.3","3.03"%,
"REVISTA IBEROAMERICANA","REV IBEROAMERICANA","0034-9631","2154-4794","LITERATURE, ROMANCE - AHCI","303","0.1","N/A","0.3","7.97"%,
"COLLOQUIA GERMANICA","COLLOQ GERMANICA","0010-1338","0010-1338","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - AHCI","38","0.1","N/A","0.29","0"%,
"European Journal of Scandinavian Studies","EUR J SCAND STUD","2191-9399","2191-9402","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - AHCI","19","0.1","N/A","0.29","25"%,
"Caligrama-Revista de Estudos Romanicos","CALIGRAMA","0103-2178","2238-3824","LITERATURE, ROMANCE - ESCI","12","0.1","N/A","0.28","1.37"%,
"IBEROROMANIA","IBEROROMANIA","0019-0993","1865-9039","LITERATURE, ROMANCE - AHCI","31","0.1","N/A","0.25","10.64"%,
"STRUMENTI CRITICI","STRUM CRIT","0039-2618","0039-2618","LITERARY THEORY & CRITICISM - ESCI","27","0.1","N/A","0.25","0"%,
"GIORNALE STORICO DELLA LETTERATURA ITALIANA","GIORN STORICO LETT","0017-0496","0017-0496","LITERATURE, ROMANCE - AHCI","86","0.1","N/A","0.24","0"%,
"Frontiers of Literary Studies in China","FRONT LIT STUD CHINA","1673-7318","1673-7423","LITERATURE - ESCI","46","0.1","N/A","0.21","0"%,
"LINGUA E STILE","LINGUA STILE","0024-385X","0024-385X","LITERATURE - AHCI","63","0.1","N/A","0.21","0"%,
"CEA CRITIC","CEA CRITIC","0007-8069","2327-5898","LITERATURE - AHCI","42","0.1","N/A","0.2","1.47"%,
"Italica Belgradensia","ITAL BELGRADENSIA","0353-4766","2812-877X","LITERATURE, ROMANCE - ESCI","4","0.1","N/A","0.17","100"%,
"Caracol","CARACOL","2178-1702","2317-9651","LITERATURE, ROMANCE - ESCI","14","0.1","N/A","0.15","0"%,
"ANALES DE LA LITERATURA ESPANOLA CONTEMPORANEA","AN LIT ESPAN CONTEMP","0272-1635","N/A","LITERATURE, ROMANCE - AHCI","99","0.1","N/A","0.14","0"%,
"Anafora","ANAFORA","1849-2339","2459-5160","LITERATURE - ESCI","9","0.1","N/A","0.12","100"%,
"AAA-ARBEITEN AUS ANGLISTIK UND AMERIKANISTIK","AAA-ARB ANGLIST AM","0171-5410","N/A","LITERATURE - AHCI","51","0.1","N/A","0.11","0"%,
"CRITICA LETTERARIA","CRITICA LETT","0390-0142","2035-2638","LITERATURE, ROMANCE - AHCI","34","0.1","N/A","0.11","0"%,
"Impossibilia-Revista Internacional de Estudios Literarios","IMPOSSIBILIA","2174-2464","2174-2464","LITERATURE - ESCI","22","0.1","N/A","0.11","22.5"%,
"Voix Plurielles","VOIX PLUR","1925-0614","1925-0614","LITERATURE - ESCI","11","0.1","N/A","0.11","1.59"%,
"Cuadernos de Literatura","CUAD LIT","0122-8102","2346-1691","LITERATURE - ESCI","81","0.1","N/A","0.1","95.74"%,
"ROMANTISME","ROMANTISME","0048-8593","1957-7958","LITERATURE - AHCI","140","0.1","N/A","0.1","0"%,
"ItinerArios-Revista de Literatura","ITINERARIOS","0103-815X","N/A","LITERATURE - ESCI","47","0.1","N/A","0.09","0"%,
"ReS Futurae-Revue d Etudes sur la Science-Fiction","RES FUTURAE","2264-6949","2264-6949","LITERATURE - ESCI","21","0.1","N/A","0.07","48.21"%,
"RIVISTA DI LETTERATURE MODERNE E COMPARATE","RIV LETT MOD COMP","0391-2108","N/A","LITERATURE - AHCI","7","0.1","N/A","0.07","0"%,
