"Journal Data Filtered By:  Selected Categories: PLANT SCIENCES;POETRY;POLITICAL SCIENCE Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-PLANT","IN VITRO CELL DEV-PL","1054-5476","1475-2689","PLANT SCIENCES - SCIE","3,544","2.6","Q2","0.54","8.16"%,
"Journal of Cotton Research","J COTTON RES","2096-5044","2523-3254","PLANT SCIENCES - ESCI","282","2.6","N/A","0.51","98.8"%,
"Journal of Current Southeast Asian Affairs","J CURR SE ASIAN AFF","1868-1034","1868-4882","POLITICAL SCIENCE - SSCI","395","2.5","Q2","1.33","92.86"%,
"VEGETATION HISTORY AND ARCHAEOBOTANY","VEG HIST ARCHAEOBOT","0939-6314","1617-6278","PLANT SCIENCES - SCIE","2,491","2.5","Q2","0.86","34.38"%,
"WEED SCIENCE","WEED SCI","0043-1745","1550-2759","PLANT SCIENCES - SCIE","5,828","2.5","Q2","0.79","37.07"%,
"JOURNAL OF PLANT NUTRITION AND SOIL SCIENCE","J PLANT NUTR SOIL SC","1436-8730","1522-2624","PLANT SCIENCES - SCIE","5,703","2.5","Q2","0.64","45.45"%,
"Tropical Plant Pathology","TROP PLANT PATHOL","1983-2052","1983-2052","PLANT SCIENCES - SCIE","1,405","2.5","Q2","0.44","4.87"%,
"International Political Sociology","INT POLIT SOCIOL","1749-5679","1749-5687","POLITICAL SCIENCE - SSCI","1,193","2.4","Q2","1.26","34.62"%,
"TERRORISM AND POLITICAL VIOLENCE","TERROR POLIT VIOLENC","0954-6553","1556-1836","POLITICAL SCIENCE - SSCI","2,516","2.4","Q2","1.25","15.63"%,
"Journal of Public Policy","J PUBLIC POLICY","0143-814X","1469-7815","POLITICAL SCIENCE - SSCI","1,316","2.4","Q2","1.23","40.87"%,
"POLITICS & SOCIETY","POLIT SOC","0032-3292","1552-7514","POLITICAL SCIENCE - SSCI","2,120","2.4","Q2","1.21","19.18"%,
"Political Research Exchange","POLIT RES EXCHANGE","N/A","2474-736X","POLITICAL SCIENCE - ESCI","110","2.4","N/A","0.94","96.83"%,
"EUROPEAN JOURNAL OF PHYCOLOGY","EUR J PHYCOL","0967-0262","1469-4433","PLANT SCIENCES - SCIE","2,659","2.4","Q2","0.78","5.67"%,
"BOTANICAL JOURNAL OF THE LINNEAN SOCIETY","BOT J LINN SOC","0024-4074","1095-8339","PLANT SCIENCES - SCIE","6,009","2.4","Q2","0.69","9.93"%,
"Journal of Essential Oil Bearing Plants","J ESSENT OIL BEAR PL","0972-060X","0976-5026","PLANT SCIENCES - SCIE","3,323","2.4","Q2","0.59","0"%,
"BREEDING SCIENCE","BREEDING SCI","1344-7610","1347-3735","PLANT SCIENCES - SCIE","2,831","2.4","Q2","0.51","97.65"%,
"PHYTOPATHOLOGIA MEDITERRANEA","PHYTOPATHOL MEDITERR","0031-9465","1593-2095","PLANT SCIENCES - SCIE","2,247","2.4","Q2","0.51","61.24"%,
"Plant Biotechnology Reports","PLANT BIOTECHNOL REP","1863-5466","1863-5474","PLANT SCIENCES - SCIE","1,503","2.4","Q2","0.48","4.55"%,
"EUROPEAN UNION POLITICS","EUR UNION POLIT","1465-1165","1741-2757","POLITICAL SCIENCE - SSCI","1,486","2.3","Q2","1.44","42.86"%,
"ELECTORAL STUDIES","ELECT STUD","0261-3794","1873-6890","POLITICAL SCIENCE - SSCI","3,981","2.3","Q2","1.14","22.95"%,
"COMPARATIVE POLITICS","COMP POLIT","0010-4159","2151-6227","POLITICAL SCIENCE - SSCI","2,550","2.3","Q2","1.05","0"%,
"INTERNATIONAL JOURNAL OF PLANT SCIENCES","INT J PLANT SCI","1058-5893","1537-5315","PLANT SCIENCES - SCIE","4,141","2.3","Q2","0.64","10.17"%,
"Plant Pathology Journal","PLANT PATHOLOGY J","1598-2254","2093-9280","PLANT SCIENCES - SCIE","2,089","2.3","Q2","0.59","98.46"%,
"Plant Health Progress","PLANT HLTH PROG","N/A","1535-1025","PLANT SCIENCES - ESCI","1,195","2.3","N/A","0.48","21.83"%,
"Nations and Nationalism","NATIONS NATL","1354-5078","1469-8129","POLITICAL SCIENCE - SSCI","1,827","2.2","Q2","2.13","27.72"%,
"PHILOSOPHY & PUBLIC AFFAIRS","PHILOS PUBLIC AFF","0048-3915","1088-4963","POLITICAL SCIENCE - SSCI","2,641","2.2","Q2","1.62","21.43"%,
"Politics and Governance","POLITICS GOV","2183-2463","2183-2463","POLITICAL SCIENCE - SSCI","1,636","2.2","Q2","1.23","98.07"%,
"INTERNATIONAL POLITICAL SCIENCE REVIEW","INT POLIT SCI REV","0192-5121","1460-373X","POLITICAL SCIENCE - SSCI","2,030","2.2","Q2","1.13","21.2"%,
"POST-SOVIET AFFAIRS","POST-SOV AFF","1060-586X","1938-2855","POLITICAL SCIENCE - SSCI","914","2.2","Q2","1.13","26.47"%,
"JCMS-Journal of Common Market Studies","JCMS-J COMMON MARK S","0021-9886","1468-5965","POLITICAL SCIENCE - SSCI","4,047","2.2","Q2","1.12","42.06"%,
"Fottea","FOTTEA","1802-5439","N/A","PLANT SCIENCES - SCIE","572","2.2","Q2","0.6","98.36"%,
"BOTANICA MARINA","BOT MAR","0006-8055","1437-4323","PLANT SCIENCES - SCIE","2,593","2.2","Q2","0.43","11.81"%,
"JOURNAL OF PLANT PATHOLOGY","J PLANT PATHOL","1125-4653","2239-7264","PLANT SCIENCES - SCIE","2,838","2.2","Q2","0.37","7.52"%,
"European Journal of Politics and Gender","EUR J POLIT GENDER","2515-1088","2515-1096","POLITICAL SCIENCE - ESCI","237","2.1","N/A","1.09","7.79"%,
"POLITICAL RESEARCH QUARTERLY","POLIT RES QUART","1065-9129","1938-274X","POLITICAL SCIENCE - SSCI","4,821","2.1","Q2","1.03","7.31"%,
"Swiss Political Science Review","SWISS POLIT SCI REV","1424-7755","1662-6370","POLITICAL SCIENCE - SSCI","919","2.1","Q2","0.99","45.54"%,
"Review of Policy Research","REV POLICY RES","1541-132X","1541-1338","POLITICAL SCIENCE - SSCI","1,292","2.1","Q2","0.96","18.98"%,
"Journal of Political Power","J POLITICAL POWER","2158-379X","2158-3803","POLITICAL SCIENCE - ESCI","460","2.1","N/A","0.88","26.25"%,
"CARYOLOGIA","CARYOLOGIA","0008-7114","2165-5391","PLANT SCIENCES - SCIE","1,189","2.1","Q2","0.57","60.67"%,
"Advances in Weed Science","ADV WEED SCI","2675-9462","2675-9462","PLANT SCIENCES - SCIE","60","2.1","Q2","0.52","85.71"%,
"JOURNAL OF PLANT NUTRITION","J PLANT NUTR","0190-4167","1532-4087","PLANT SCIENCES - SCIE","9,171","2.1","Q2","0.51","1.45"%,
"PLANT MOLECULAR BIOLOGY REPORTER","PLANT MOL BIOL REP","0735-9640","1572-9818","PLANT SCIENCES - SCIE","3,566","2.1","Q2","0.47","11.11"%,
"SEED SCIENCE RESEARCH","SEED SCI RES","0960-2585","1475-2735","PLANT SCIENCES - SCIE","2,084","2.1","Q2","0.45","14.29"%,
"Cooperation and Conflict","COOP CONFL","0010-8367","1460-3691","POLITICAL SCIENCE - SSCI","1,168","2","Q2","1.19","42"%,
"European Political Science","EUR POLIT SCI","1680-4333","1682-0983","POLITICAL SCIENCE - SSCI","678","2","Q2","1.04","25.2"%,
"Studies in Conflict & Terrorism","STUD CONFL TERROR","1057-610X","1521-0731","POLITICAL SCIENCE - SSCI","2,300","2","Q2","0.98","17.77"%,
"European Journal of Political Economy","EUR J POLIT ECON","0176-2680","1873-5703","POLITICAL SCIENCE - SSCI","3,861","2","Q2","0.89","19.14"%,
"African Security","AFR SECUR","1939-2206","1939-2214","POLITICAL SCIENCE - ESCI","259","2","N/A","0.87","26.92"%,
"Behavioral Sciences of Terrorism and Political Aggression","BEHAV SCI TERROR POL","1943-4472","1943-4480","POLITICAL SCIENCE - ESCI","335","2","N/A","0.87","17.35"%,
"POLITICAL QUARTERLY","POLIT QUART","0032-3179","1467-923X","POLITICAL SCIENCE - SSCI","1,318","2","Q2","0.84","27.82"%,
"Contemporary Politics","CONTEMP POLIT","1356-9775","1469-3631","POLITICAL SCIENCE - SSCI","747","2","Q2","0.82","22.86"%,
"GENETIC RESOURCES AND CROP EVOLUTION","GENET RESOUR CROP EV","0925-9864","1573-5109","PLANT SCIENCES - SCIE","5,150","2","Q3","0.56","9.93"%,
"Journal of Plant Diseases and Protection","J PLANT DIS PROTECT","1861-3829","1861-3837","PLANT SCIENCES - SCIE","1,557","2","Q3","0.54","17.84"%,
"PLANT BIOSYSTEMS","PLANT BIOSYST","1126-3504","1724-5575","PLANT SCIENCES - SCIE","2,997","2","Q3","0.48","2.5"%,
"CANADIAN JOURNAL OF PLANT PATHOLOGY","CAN J PLANT PATHOL","0706-0661","1715-2992","PLANT SCIENCES - SCIE","2,613","2","Q3","0.47","17.39"%,
"PLANT BREEDING","PLANT BREEDING","0179-9541","1439-0523","PLANT SCIENCES - SCIE","4,517","2","Q3","0.44","14.24"%,
"Tropical Plant Biology","TROP PLANT BIOL","1935-9756","1935-9764","PLANT SCIENCES - SCIE","612","2","Q3","0.43","10.34"%,
"SOIL SCIENCE AND PLANT NUTRITION","SOIL SCI PLANT NUTR","0038-0768","1747-0765","PLANT SCIENCES - SCIE","4,730","2","Q3","0.35","4.31"%,
"LATIN AMERICAN POLITICS AND SOCIETY","LAT AM POLIT SOC","1531-426X","1548-2456","POLITICAL SCIENCE - SSCI","865","1.9","Q2","1.39","19.51"%,
"Political Studies Review","POLIT STUD REV","1478-9299","1478-9302","POLITICAL SCIENCE - SSCI","768","1.9","Q2","1.11","32.26"%,
"Global Policy","GLOB POLICY","1758-5880","1758-5899","POLITICAL SCIENCE - SSCI","1,828","1.9","Q2","1.08","29.45"%,
"JOURNAL OF STRATEGIC STUDIES","J STRATEGIC STUD","0140-2390","1743-937X","POLITICAL SCIENCE - SSCI","1,157","1.9","Q2","0.92","17.33"%,
"SOCIAL SCIENCE QUARTERLY","SOC SCI QUART","0038-4941","1540-6237","POLITICAL SCIENCE - SSCI","5,418","1.9","Q2","0.75","8.81"%,
"REVIEW OF PALAEOBOTANY AND PALYNOLOGY","REV PALAEOBOT PALYNO","0034-6667","1879-0615","PLANT SCIENCES - SCIE","6,107","1.9","Q3","0.74","19.34"%,
"LOCAL GOVERNMENT STUDIES","LOCAL GOV STUD","0300-3930","1743-9388","POLITICAL SCIENCE - SSCI","1,452","1.9","Q2","0.69","21.5"%,
"Journal of Human Rights","J HUM RIGHTS","1475-4835","1475-4843","POLITICAL SCIENCE - SSCI","775","1.9","Q2","0.67","16.54"%,
"International Journal of Conflict and Violence","INT J CONFL VIOLENCE","1864-1385","1864-1385","POLITICAL SCIENCE - SSCI","364","1.9","Q2","0.65","0"%,
"EUPHYTICA","EUPHYTICA","0014-2336","1573-5060","PLANT SCIENCES - SCIE","13,238","1.9","Q3","0.6","13.54"%,
"ANNALS OF THE MISSOURI BOTANICAL GARDEN","ANN MO BOT GARD","0026-6493","2162-4372","PLANT SCIENCES - SCIE","2,865","1.9","Q3","0.51","1.96"%,
"JOURNAL OF BRYOLOGY","J BRYOL","0373-6687","1743-2820","PLANT SCIENCES - SCIE","838","1.9","Q3","0.47","0.99"%,
"PLANT SYSTEMATICS AND EVOLUTION","PLANT SYST EVOL","0378-2697","1615-6110","PLANT SCIENCES - SCIE","5,046","1.9","Q3","0.45","10.2"%,
"Records of Natural Products","REC NAT PROD","1307-6167","1307-6167","PLANT SCIENCES - SCIE","1,372","1.9","Q3","0.45","95.92"%,
"Willdenowia","WILLDENOWIA","0511-9618","N/A","PLANT SCIENCES - SCIE","802","1.9","Q3","0.43","100"%,
"FLORA","FLORA","0367-2530","1618-0585","PLANT SCIENCES - SCIE","4,007","1.9","Q3","0.36","6.22"%,
"JOURNAL OF PLANT BIOCHEMISTRY AND BIOTECHNOLOGY","J PLANT BIOCHEM BIOT","0971-7811","0974-1275","PLANT SCIENCES - SCIE","1,289","1.9","Q3","0.35","2.7"%,
"Politics Religion & Ideology","POLIT RELIG IDEOL","2156-7689","2156-7697","POLITICAL SCIENCE - SSCI","350","1.8","Q3","2.18","21.21"%,
"NEW LEFT REVIEW","NEW LEFT REV","0028-6060","2044-0480","POLITICAL SCIENCE - SSCI","2,898","1.8","Q3","1.04","0"%,
"Politics","POLITICS-OXFORD","0263-3957","1467-9256","POLITICAL SCIENCE - SSCI","1,075","1.8","Q3","1.04","40.38"%,
"Contemporary Political Theory","CONTEMP POLIT THEORY","1470-8914","1476-9336","POLITICAL SCIENCE - SSCI","553","1.8","Q3","1.02","7.35"%,
"PUBLIUS-THE JOURNAL OF FEDERALISM","PUBLIUS J FEDERALISM","0048-5950","1747-7107","POLITICAL SCIENCE - SSCI","913","1.8","Q3","1.02","9.68"%,
"Business and Politics","BUS POLIT","N/A","1469-3569","POLITICAL SCIENCE - SSCI","720","1.8","Q3","0.99","33.33"%,
"Politics Groups and Identities","POLIT GROUPS IDENTIT","2156-5503","2156-5511","POLITICAL SCIENCE - SSCI","1,050","1.8","Q3","0.98","6.59"%,
"INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH","INT J PUBLIC OPIN R","0954-2892","1471-6909","POLITICAL SCIENCE - SSCI","1,669","1.8","Q3","0.95","15.63"%,
"Journal of Elections Public Opinion and Parties","J ELECT PUBLIC OPIN","1745-7289","1745-7297","POLITICAL SCIENCE - SSCI","914","1.8","Q3","0.92","23.4"%,
"British Journal of Politics & International Relations","BRIT J POLIT INT REL","1369-1481","1467-856X","POLITICAL SCIENCE - SSCI","1,444","1.8","Q3","0.86","45.51"%,
"Citizenship Studies","CITIZENSHIP STUD","1362-1025","1469-3593","POLITICAL SCIENCE - SSCI","1,888","1.8","Q3","0.85","31.46"%,
"JOURNAL OF POLITICAL PHILOSOPHY","J POLIT PHILOS","0963-8016","1467-9760","POLITICAL SCIENCE - SSCI","1,563","1.8","Q3","0.74","26.32"%,
"EUROPEAN JOURNAL OF PLANT PATHOLOGY","EUR J PLANT PATHOL","0929-1873","1573-8469","PLANT SCIENCES - SCIE","8,730","1.8","Q3","0.63","13.19"%,
"AQUATIC BOTANY","AQUAT BOT","0304-3770","1879-1522","PLANT SCIENCES - SCIE","5,835","1.8","Q3","0.6","12.94"%,
"COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS","COMMUN SOIL SCI PLAN","0010-3624","1532-2416","PLANT SCIENCES - SCIE","9,052","1.8","Q3","0.42","1.3"%,
"Notulae Botanicae Horti Agrobotanici Cluj-Napoca","NOT BOT HORTI AGROBO","0255-965X","1842-4309","PLANT SCIENCES - SCIE","2,536","1.8","Q3","0.4","82.1"%,
"TURKISH JOURNAL OF BOTANY","TURK J BOT","1300-008X","1303-6106","PLANT SCIENCES - SCIE","1,648","1.8","Q3","0.4","0"%,
"Mediterranean Politics","MEDITERR POLIT","1362-9395","1743-9418","POLITICAL SCIENCE - SSCI","698","1.7","Q3","1.28","16.91"%,
"Journal of International Relations and Development","J INT RELAT DEV","1408-6980","1581-1980","POLITICAL SCIENCE - SSCI","739","1.7","Q3","0.93","0"%,
"Quarterly Journal of Political Science","Q J POLIT SCI","1554-0626","1554-0634","POLITICAL SCIENCE - SSCI","810","1.7","Q3","0.89","0"%,
"Comparative European Politics","COMP EUR POLIT","1472-4790","1740-388X","POLITICAL SCIENCE - SSCI","1,005","1.7","Q3","0.85","28.68"%,
"Capital and Class","CAP CL","0309-8168","2041-0980","POLITICAL SCIENCE - ESCI","704","1.7","N/A","0.78","28.44"%,
"WEED RESEARCH","WEED RES","0043-1737","1365-3180","PLANT SCIENCES - SCIE","3,111","1.7","Q3","0.56","14.18"%,
"PLANT ECOLOGY","PLANT ECOL","1385-0237","1573-5052","PLANT SCIENCES - SCIE","6,319","1.7","Q3","0.52","14.58"%,
"Journal of Berry Research","J BERRY RES","1878-5093","1878-5123","PLANT SCIENCES - SCIE","664","1.7","Q3","0.5","5"%,
"Phytochemistry Letters","PHYTOCHEM LETT","1874-3900","1876-7486","PLANT SCIENCES - SCIE","3,979","1.7","Q3","0.5","3.89"%,
"JOURNAL OF ASIAN NATURAL PRODUCTS RESEARCH","J ASIAN NAT PROD RES","1028-6020","1477-2213","PLANT SCIENCES - SCIE","3,655","1.7","Q3","0.4","0.21"%,
"PHYTON-INTERNATIONAL JOURNAL OF EXPERIMENTAL BOTANY","PHYTON-INT J EXP BOT","0031-9457","1851-5657","PLANT SCIENCES - SCIE","795","1.7","Q3","0.39","100"%,
"Plant Physiology Reports","PLANT PHYSIOL REP","2662-253X","2662-2548","PLANT SCIENCES - ESCI","379","1.7","N/A","0.36","1.45"%,
"European Security","EUR SECUR","0966-2839","1746-1545","POLITICAL SCIENCE - SSCI","750","1.6","Q3","1.04","49.06"%,
"International Journal of Transitional Justice","INT J TRANSIT JUST","1752-7716","1752-7724","POLITICAL SCIENCE - SSCI","826","1.6","Q3","1","19.79"%,
"International Feminist Journal of Politics","INT FEM J POLIT","1461-6742","1468-4470","POLITICAL SCIENCE - SSCI","1,082","1.6","Q3","0.81","29.06"%,
"PROBLEMS OF POST-COMMUNISM","PROBL POST-COMMUNISM","1075-8216","1557-783X","POLITICAL SCIENCE - SSCI","780","1.6","Q3","0.75","13.74"%,
"Critical Studies on Security","CRIT STUD SECUR","2162-4887","2162-4909","POLITICAL SCIENCE - ESCI","266","1.6","N/A","0.72","36.51"%,
"PUBLIC CHOICE","PUBLIC CHOICE","0048-5829","1573-7101","POLITICAL SCIENCE - SSCI","5,109","1.6","Q3","0.71","18.94"%,
"JOURNAL OF POLITICAL IDEOLOGIES","J POLIT IDEOL","1356-9317","1469-9613","POLITICAL SCIENCE - SSCI","861","1.6","Q3","0.68","25.51"%,
"PHYCOLOGIA","PHYCOLOGIA","0031-8884","2330-2968","PLANT SCIENCES - SCIE","3,177","1.6","Q3","0.58","3.78"%,
"Journal of Civil Society","J CIV SOC","1744-8689","1744-8697","POLITICAL SCIENCE - ESCI","453","1.6","N/A","0.51","28.33"%,
"Annual Plant Reviews Online","ANN PLANT REV ONLINE","N/A","2639-3832","PLANT SCIENCES - ESCI","395","1.6","N/A","0.45","0"%,
"AUSTRALIAN SYSTEMATIC BOTANY","AUST SYST BOT","1030-1887","1446-5701","PLANT SCIENCES - SCIE","868","1.6","Q3","0.44","32.14"%,
"Bradleya","BRADLEYA","0265-086X","0265-086X","PLANT SCIENCES - SCIE","325","1.6","Q3","0.38","0"%,
"Brazilian Journal of Botany","BRAZ J BOT","0100-8404","1806-9959","PLANT SCIENCES - SCIE","1,930","1.6","Q3","0.38","3.25"%,
"Plant Biotechnology","PLANT BIOTECHNOL-NAR","1342-4580","N/A","PLANT SCIENCES - SCIE","1,519","1.6","Q3","0.32","100"%,
"Review of Economics and Political Science","REV ECON POLIT SCI-R","2356-9980","2631-3561","POLITICAL SCIENCE - ESCI","121","1.6","N/A","0.28","98.28"%,
"Politics and Religion","POLIT RELIG","1755-0483","1755-0491","POLITICAL SCIENCE - SSCI","516","1.5","Q3","2.11","29.09"%,
"Global Discourse","GLOB DISCOURSE","2326-9995","2043-7897","POLITICAL SCIENCE - ESCI","385","1.5","N/A","1.1","14.89"%,
"AMERICAN POLITICS RESEARCH","AM POLIT RES","1532-673X","1552-3373","POLITICAL SCIENCE - SSCI","1,594","1.5","Q3","0.83","4.65"%,
"Critical Policy Studies","CRIT POLICY STUD","1946-0171","1946-018X","POLITICAL SCIENCE - SSCI","828","1.5","Q3","0.75","34.82"%,
"LEGISLATIVE STUDIES QUARTERLY","LEGIS STUD QUART","0362-9805","1939-9162","POLITICAL SCIENCE - SSCI","1,492","1.5","Q3","0.73","20.51"%,
"Global Social Policy","GLOB SOC POLICY","1468-0181","1741-2803","POLITICAL SCIENCE - ESCI","515","1.5","N/A","0.7","20.51"%,
"State Politics & Policy Quarterly","STATE POLIT POLICY Q","1532-4400","1946-1607","POLITICAL SCIENCE - SSCI","774","1.5","Q3","0.63","28.99"%,
"PALYNOLOGY","PALYNOLOGY","0191-6122","1558-9188","PLANT SCIENCES - SCIE","1,064","1.5","Q3","0.61","4.85"%,
"Journal of Genocide Research","J GENOCIDE RES","1462-3528","1469-9494","POLITICAL SCIENCE - ESCI","981","1.5","N/A","0.58","16.07"%,
"Zeitschrift fur Vergleichende Politikwissenschaft","Z VGL POLITIKWISSENS","1865-2646","1865-2654","POLITICAL SCIENCE - ESCI","194","1.5","N/A","0.53","87.1"%,
"Plant Ecology & Diversity","PLANT ECOL DIVERS","1755-0874","1755-1668","PLANT SCIENCES - SCIE","1,098","1.5","Q3","0.52","13.16"%,
"Botany Letters","BOT LETT","2381-8107","2381-8115","PLANT SCIENCES - SCIE","418","1.5","Q3","0.44","5.06"%,
"JOURNAL OF PHYTOPATHOLOGY","J PHYTOPATHOL","0931-1785","1439-0434","PLANT SCIENCES - SCIE","3,617","1.5","Q3","0.42","4.45"%,
"BIOLOGIA PLANTARUM","BIOL PLANTARUM","0006-3134","1573-8264","PLANT SCIENCES - SCIE","4,549","1.5","Q3","0.31","100"%,
"HASELTONIA","HASELTONIA","1070-0048","1938-2898","PLANT SCIENCES - SCIE","185","1.5","Q3","0.26","0"%,
"Cambridge Review of International Affairs","CAMB REV INT AFF","0955-7571","1474-449X","POLITICAL SCIENCE - SSCI","1,157","1.4","Q3","0.97","14.84"%,
"Regional and Federal Studies","REG FED STUD","1359-7566","1743-9434","POLITICAL SCIENCE - ESCI","701","1.4","N/A","0.97","27.34"%,
"EUROPE-ASIA STUDIES","EUROPE-ASIA STUD","0966-8136","1465-3427","POLITICAL SCIENCE - SSCI","2,018","1.4","Q3","0.84","21.46"%,
"German Politics","GER POLIT","0964-4008","1743-8993","POLITICAL SCIENCE - SSCI","609","1.4","Q3","0.83","16.78"%,
"International Politics","INT POLITICS","1384-5748","1740-3898","POLITICAL SCIENCE - SSCI","747","1.4","Q3","0.63","15.42"%,
"ARMED FORCES & SOCIETY","ARMED FORCES SOC","0095-327X","1556-0848","POLITICAL SCIENCE - SSCI","1,323","1.4","Q3","0.6","6.42"%,
"PHYTOPARASITICA","PHYTOPARASITICA","0334-2123","1876-7184","PLANT SCIENCES - SCIE","2,088","1.4","Q3","0.56","4.55"%,
"POLITICAL THEORY","POLIT THEORY","0090-5917","1552-7476","POLITICAL SCIENCE - SSCI","1,793","1.4","Q3","0.56","16.19"%,
"Revista de Ciencia Politica","REV CIENC POLIT-SANT","0718-090X","0718-090X","POLITICAL SCIENCE - SSCI","407","1.4","Q3","0.55","72.41"%,
"WEED TECHNOLOGY","WEED TECHNOL","0890-037X","1550-2740","PLANT SCIENCES - SCIE","4,031","1.4","Q3","0.51","39.52"%,
"Public Administration and Policy-An Asia-Pacific Journal","PUBLIC ADMIN POLICY","1727-2645","2517-679X","POLITICAL SCIENCE - ESCI","111","1.4","N/A","0.47","91.3"%,
"SEED SCIENCE AND TECHNOLOGY","SEED SCI TECHNOL","0251-0952","1819-5717","PLANT SCIENCES - SCIE","1,711","1.4","Q3","0.42","99.07"%,
"LICHENOLOGIST","LICHENOLOGIST","0024-2829","1096-1135","PLANT SCIENCES - SCIE","1,274","1.4","Q3","0.39","24"%,
"PhytoKeys","PHYTOKEYS","1314-2011","1314-2003","PLANT SCIENCES - SCIE","1,567","1.4","Q3","0.38","97.46"%,
"PLANT SPECIES BIOLOGY","PLANT SPEC BIOL","0913-557X","1442-1984","PLANT SCIENCES - SCIE","882","1.4","Q3","0.38","11.21"%,
"AUSTRALASIAN PLANT PATHOLOGY","AUSTRALAS PLANT PATH","0815-3191","1448-6032","PLANT SCIENCES - SCIE","2,484","1.4","Q3","0.36","9.87"%,
"WEED BIOLOGY AND MANAGEMENT","WEED BIOL MANAG","1444-6162","1445-6664","PLANT SCIENCES - SCIE","645","1.4","Q3","0.33","4.65"%,
"RUSSIAN JOURNAL OF PLANT PHYSIOLOGY","RUSS J PLANT PHYSL+","1021-4437","1608-3407","PLANT SCIENCES - SCIE","2,926","1.4","Q3","0.32","4.24"%,
"Botanical Sciences","BOT SCI","2007-4298","2007-4476","PLANT SCIENCES - SCIE","885","1.4","Q3","0.3","87.97"%,
"SABRAO Journal of Breeding and Genetics","SABRAO J BREED GENET","1029-7073","2224-8978","PLANT SCIENCES - ESCI","615","1.4","N/A","0.28","0"%,
"Review of African Political Economy","REV AFR POLIT ECON","0305-6244","1740-1720","POLITICAL SCIENCE - SSCI","1,385","1.3","Q3","1.13","0"%,
"Peacebuilding","PEACEBUILDING","2164-7259","2164-7267","POLITICAL SCIENCE - SSCI","333","1.3","Q3","0.82","30.61"%,
"Journal of Contemporary European Studies","J CONTEMP EUR STUD","1478-2804","1478-2790","POLITICAL SCIENCE - SSCI","582","1.3","Q3","0.76","21.56"%,
"SCANDINAVIAN POLITICAL STUDIES","SCAND POLIT STUD","0080-6757","1467-9477","POLITICAL SCIENCE - SSCI","829","1.3","Q3","0.6","47.22"%,
"Journal of Politics in Latin America","J POLITICS LAT AM","1866-802X","1868-4890","POLITICAL SCIENCE - ESCI","338","1.3","N/A","0.57","95.83"%,
"Politics & Policy","POLITICS POLICY","1555-5623","1747-1346","POLITICAL SCIENCE - ESCI","648","1.3","N/A","0.56","15.07"%,
"Ethics & International Affairs","ETHICS INT AFF","0892-6794","1747-7093","POLITICAL SCIENCE - SSCI","768","1.3","Q3","0.51","32.5"%,
"POLITISCHE VIERTELJAHRESSCHRIFT","POLIT VIERTELJAHR","0032-3470","1862-2860","POLITICAL SCIENCE - SSCI","352","1.3","Q3","0.47","89.53"%,
"CURRENT HISTORY","CURR HIST","0011-3530","1944-785X","POLITICAL SCIENCE - SSCI","465","1.3","Q3","0.41","0"%,
"MONTHLY REVIEW-AN INDEPENDENT SOCIALIST MAGAZINE","MON REV","0027-0520","0027-0520","POLITICAL SCIENCE - SSCI","788","1.3","Q3","0.41","0"%,
"PLANT PROTECTION SCIENCE","PLANT PROTECT SCI","1212-2580","1805-9341","PLANT SCIENCES - SCIE","758","1.3","Q3","0.4","99.07"%,
"CRYPTOGAMIE ALGOLOGIE","CRYPTOGAMIE ALGOL","0181-1568","1776-0984","PLANT SCIENCES - SCIE","579","1.3","Q3","0.39","0"%,
"Journal of Crop Improvement","J CROP IMPROV","1542-7528","1542-7536","PLANT SCIENCES - ESCI","966","1.3","N/A","0.38","10.11"%,
"POLITICAL SCIENCE","POLIT SCI","0032-3187","2041-0611","POLITICAL SCIENCE - SSCI","222","1.3","Q3","0.38","12.12"%,
"Annali di Botanica","ANN BOT-COENOL PLANT","0365-0812","2239-3129","PLANT SCIENCES - SCIE","149","1.3","Q3","0.34","0"%,
"ACTA BOTANICA CROATICA","ACTA BOT CROAT","0365-0588","1847-8476","PLANT SCIENCES - SCIE","588","1.3","Q3","0.33","95.06"%,
"ACTA BIOLOGICA CRACOVIENSIA SERIES BOTANICA","ACTA BIOL CRACOV BOT","0001-5296","1898-0295","PLANT SCIENCES - SCIE","486","1.3","Q3","0.29","100"%,
"INTELLIGENCE AND NATIONAL SECURITY","INTELL NATL SECUR","0268-4527","1743-9019","POLITICAL SCIENCE - SSCI","883","1.2","Q3","1.37","20.19"%,
"Nationalities Papers-The Journal of Nationalism and Ethnicity","NATL PAP","0090-5992","1465-3923","POLITICAL SCIENCE - SSCI","1,131","1.2","Q3","1.32","38.93"%,
"Election Law Journal","ELECT LAW J","1533-1296","1557-8062","POLITICAL SCIENCE - ESCI","342","1.2","N/A","0.97","11.54"%,
"Journal of Political Marketing","J POLITICAL MARKETIN","1537-7857","1537-7865","POLITICAL SCIENCE - ESCI","345","1.2","N/A","0.8","7.59"%,
