"Journal Data Filtered By:  Selected Categories: MATHEMATICAL & COMPUTATIONAL BIOLOGY;MATHEMATICS Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Arabian Journal of Mathematics","ARAB J MATH","2193-5343","2193-5351","MATHEMATICS - ESCI","286","1.2","N/A","1.05","99.45"%,
"Banach Journal of Mathematical Analysis","BANACH J MATH ANAL","2662-2033","1735-8787","MATHEMATICS - SCIE","553","1.2","Q2","0.86","11.98"%,
"JOURNAL OF THE LONDON MATHEMATICAL SOCIETY-SECOND SERIES","J LOND MATH SOC","0024-6107","1469-7750","MATHEMATICS - SCIE","5,130","1.2","Q2","0.86","19.33"%,
"ZEITSCHRIFT FUR ANALYSIS UND IHRE ANWENDUNGEN","Z ANAL ANWEND","0232-2064","1661-4534","MATHEMATICS - SCIE","593","1.2","Q2","0.86","0"%,
"Mathematical Control and Related Fields","MATH CONTROL RELAT F","2156-8472","2156-8499","MATHEMATICS - SCIE","466","1.2","Q2","0.81","95.53"%,
"RICERCHE DI MATEMATICA","RIC MAT","0035-5038","1827-3491","MATHEMATICS - SCIE","700","1.2","Q2","0.77","8"%,
"PUBLICATIONS OF THE RESEARCH INSTITUTE FOR MATHEMATICAL SCIENCES","PUBL RES I MATH SCI","0034-5318","1663-4926","MATHEMATICS - SCIE","1,183","1.2","Q2","0.71","0"%,
"INTERNATIONAL JOURNAL OF MATHEMATICS AND MATHEMATICAL SCIENCES","INT J MATH MATH SCI","0161-1712","1687-0425","MATHEMATICS - ESCI","1,558","1.2","N/A","0.52","98.71"%,
"International Journal of Biostatistics","INT J BIOSTAT","2194-573X","1557-4679","MATHEMATICAL & COMPUTATIONAL BIOLOGY - SCIE","936","1.2","Q4","0.49","12.5"%,
"JOURNAL OF COMPUTATIONAL NEUROSCIENCE","J COMPUT NEUROSCI","0929-5313","1573-6873","MATHEMATICAL & COMPUTATIONAL BIOLOGY - SCIE","1,783","1.2","Q4","0.32","17.39"%,
"Bio-Algorithms and Med-Systems","BIO-ALGORITHMS MED-S","1895-9091","1896-530X","MATHEMATICAL & COMPUTATIONAL BIOLOGY - ESCI","136","1.2","N/A","0.27","8.47"%,
"Journal de l Ecole Polytechnique-Mathematiques","J ECOLE POLYTECH-MAT","2429-7100","2270-518X","MATHEMATICS - SCIE","219","1.1","Q2","1.17","100"%,
"JOURNAL OF COMBINATORIAL THEORY SERIES A","J COMB THEORY A","0097-3165","1096-0899","MATHEMATICS - SCIE","3,561","1.1","Q2","1.12","19.94"%,
"Journal of Topology","J TOPOL","1753-8416","1753-8424","MATHEMATICS - SCIE","772","1.1","Q2","1.05","14.29"%,
"LINEAR & MULTILINEAR ALGEBRA","LINEAR MULTILINEAR A","0308-1087","1563-5139","MATHEMATICS - SCIE","2,950","1.1","Q2","1","1.6"%,
"COMBINATORICA","COMBINATORICA","0209-9683","1439-6912","MATHEMATICS - SCIE","2,328","1.1","Q2","0.99","0"%,
"POTENTIAL ANALYSIS","POTENTIAL ANAL","0926-2601","1572-929X","MATHEMATICS - SCIE","1,405","1.1","Q2","0.96","25.86"%,
"Proceedings of the Institute of Mathematics and Mechanics","PROC INST MATH MECH","2409-4986","2409-4994","MATHEMATICS - ESCI","140","1.1","N/A","0.94","44.57"%,
"INDIANA UNIVERSITY MATHEMATICS JOURNAL","INDIANA U MATH J","0022-2518","1943-5258","MATHEMATICS - SCIE","4,312","1.1","Q2","0.93","0"%,
"JOURNAL OF GEOMETRIC ANALYSIS","J GEOM ANAL","1050-6926","1559-002X","MATHEMATICS - SCIE","2,305","1.1","Q2","0.93","17.54"%,
"PUBLICACIONS MATEMATIQUES","PUBL MAT","0214-1493","0214-1493","MATHEMATICS - SCIE","542","1.1","Q2","0.93","0"%,
"DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS","DISCRETE CONT DYN-A","1078-0947","1553-5231","MATHEMATICS - SCIE","5,545","1.1","Q2","0.91","99.75"%,
"Electronic Journal of Qualitative Theory of Differential Equations","ELECTRON J QUAL THEO","1417-3875","1417-3875","MATHEMATICS - SCIE","1,151","1.1","Q2","0.91","98.01"%,
"Fixed Point Theory","FIXED POINT THEOR-RO","1583-5022","2066-9208","MATHEMATICS - SCIE","966","1.1","Q2","0.87","88.41"%,
"LINEAR ALGEBRA AND ITS APPLICATIONS","LINEAR ALGEBRA APPL","0024-3795","1873-1856","MATHEMATICS - SCIE","12,648","1.1","Q2","0.85","14.43"%,
"Afrika Matematika","AFR MAT","1012-9405","2190-7668","MATHEMATICS - ESCI","839","1.1","N/A","0.84","2.2"%,
"Journal of Inverse and Ill-Posed Problems","J INVERSE ILL-POSE P","0928-0219","1569-3945","MATHEMATICS - SCIE","764","1.1","Q2","0.83","4.1"%,
"International Journal of Numerical Analysis and Modeling","INT J NUMER ANAL MOD","1705-5105","1705-5105","MATHEMATICS - SCIE","707","1.1","Q2","0.82","0"%,
"Mediterranean Journal of Mathematics","MEDITERR J MATH","1660-5446","1660-5454","MATHEMATICS - SCIE","2,254","1.1","Q2","0.81","14.23"%,
"Journal of Pseudo-Differential Operators and Applications","J PSEUDO-DIFFER OPER","1662-9981","1662-999X","MATHEMATICS - SCIE","328","1.1","Q2","0.75","4.31"%,
"Discrete Analysis","DISCRETE ANAL","N/A","2397-3129","MATHEMATICS - SCIE","165","1.1","Q2","0.72","81.67"%,
"Collectanea Mathematica","COLLECT MATH","0010-0757","2038-4815","MATHEMATICS - SCIE","552","1.1","Q2","0.69","20.44"%,
"Journal of Nonlinear and Convex Analysis","J NONLINEAR CONVEX A","1345-4773","1880-5221","MATHEMATICS - SCIE","1,487","1.1","Q2","0.69","0"%,
"Quantum Topology","QUANTUM TOPOL","1663-487X","1664-073X","MATHEMATICS - SCIE","279","1.1","Q2","0.65","67.44"%,
"Journal of Modern Dynamics","J MOD DYNAM","1930-5311","1930-532X","MATHEMATICS - SCIE","360","1.1","Q2","0.6","97.78"%,
"ASTERISQUE","ASTERISQUE","0303-1179","2492-5926","MATHEMATICS - SCIE","1,905","1.1","Q2","0.57","0"%,
"RMS-Research in Mathematics & Statistics","RMS RES MATH STAT","N/A","2765-8449","MATHEMATICS - ESCI","11","1.1","N/A","0.52","100"%,
"MATHEMATICAL MEDICINE AND BIOLOGY-A JOURNAL OF THE IMA","MATH MED BIOL","1477-8599","1477-8602","MATHEMATICAL & COMPUTATIONAL BIOLOGY - SCIE","559","1.1","Q4","0.34","20.59"%,
"THEORY IN BIOSCIENCES","THEOR BIOSCI","1431-7613","1611-7530","MATHEMATICAL & COMPUTATIONAL BIOLOGY - SCIE","662","1.1","Q4","0.33","31.33"%,
"INTERNATIONAL MATHEMATICS RESEARCH NOTICES","INT MATH RES NOTICES","1073-7928","1687-0247","MATHEMATICS - SCIE","6,239","1","Q2","1.13","5.25"%,
"Punjab University Journal of Mathematics","PUNJAB UNIV J MATH","N/A","1016-2526","MATHEMATICS - ESCI","332","1","N/A","0.98","0"%,
"International Journal of Analysis and Applications","INT J ANAL APPL","2291-8639","2291-8639","MATHEMATICS - ESCI","475","1","N/A","0.91","90.59"%,
"JOURNAL D ANALYSE MATHEMATIQUE","J ANAL MATH","0021-7670","1565-8538","MATHEMATICS - SCIE","1,930","1","Q2","0.91","0.58"%,
"MATHEMATISCHE NACHRICHTEN","MATH NACHR","0025-584X","1522-2616","MATHEMATICS - SCIE","3,175","1","Q2","0.91","11.67"%,
"LOGIC JOURNAL OF THE IGPL","LOG J IGPL","1367-0751","1368-9894","MATHEMATICS - SCIE","615","1","Q2","0.9","8.16"%,
"MATHEMATICAL INEQUALITIES & APPLICATIONS","MATH INEQUAL APPL","1331-4343","1331-4343","MATHEMATICS - SCIE","1,343","1","Q2","0.9","98.78"%,
"ACTA MATHEMATICA SCIENTIA","ACTA MATH SCI","0252-9602","1572-9087","MATHEMATICS - SCIE","1,873","1","Q2","0.88","0"%,
"EUROPEAN JOURNAL OF COMBINATORICS","EUR J COMBIN","0195-6698","1095-9971","MATHEMATICS - SCIE","2,880","1","Q2","0.87","18.03"%,
"FINITE FIELDS AND THEIR APPLICATIONS","FINITE FIELDS TH APP","1071-5797","1090-2465","MATHEMATICS - SCIE","1,638","1","Q2","0.87","10.93"%,
"Kinetic and Related Models","KINET RELAT MOD","1937-5093","1937-5077","MATHEMATICS - SCIE","780","1","Q2","0.87","97.9"%,
"Turkish Journal of Mathematics","TURK J MATH","1300-0098","1303-6149","MATHEMATICS - SCIE","1,614","1","Q2","0.85","0"%,
"POSITIVITY","POSITIVITY","1385-1292","1572-9281","MATHEMATICS - SCIE","885","1","Q2","0.84","11.97"%,
"Journal of Applied Mathematics and Computational Mechanics","J APPL MATH COMP MEC","2299-9965","2353-0588","MATHEMATICS - ESCI","208","1","N/A","0.83","100"%,
"COMMUNICATIONS ON PURE AND APPLIED ANALYSIS","COMMUN PUR APPL ANAL","1534-0392","1553-5258","MATHEMATICS - SCIE","2,152","1","Q2","0.82","98.95"%,
"ISRAEL JOURNAL OF MATHEMATICS","ISR J MATH","0021-2172","1565-8511","MATHEMATICS - SCIE","4,509","1","Q2","0.8","0.58"%,
"Rendiconti del Circolo Matematico di Palermo","REND CIRC MAT PALERM","0009-725X","1973-4409","MATHEMATICS - ESCI","1,042","1","N/A","0.8","7.96"%,
"Analysis and Geometry in Metric Spaces","ANAL GEOM METR SPACE","2299-3274","2299-3274","MATHEMATICS - SCIE","145","1","Q2","0.78","97.83"%,
"BOLETIN DE LA SOCIEDAD MATEMATICA MEXICANA","BOL SOC MAT MEX","1405-213X","2296-4495","MATHEMATICS - ESCI","433","1","N/A","0.74","9.01"%,
"Opuscula Mathematica","OPUSC MATH","1232-9274","2300-6919","MATHEMATICS - ESCI","387","1","N/A","0.74","100"%,
"Journal of Spectral Theory","J SPECTR THEOR","1664-039X","1664-0403","MATHEMATICS - SCIE","382","1","Q2","0.73","63.85"%,
"Journal of Computational Dynamics","J COMPUT DYNAM","2158-2491","2158-2505","MATHEMATICS - ESCI","356","1","N/A","0.7","100"%,
"PROCEEDINGS OF THE AMERICAN MATHEMATICAL SOCIETY","P AM MATH SOC","0002-9939","1088-6826","MATHEMATICS - SCIE","15,839","1","Q2","0.7","67.44"%,
"Eurasian Mathematical Journal","EURASIAN MATH J","2077-9879","2077-9879","MATHEMATICS - ESCI","219","1","N/A","0.69","0"%,
"INTEGRAL TRANSFORMS AND SPECIAL FUNCTIONS","INTEGR TRANSF SPEC F","1065-2469","1476-8291","MATHEMATICS - SCIE","1,486","1","Q2","0.68","5.68"%,
"ANNALI DI MATEMATICA PURA ED APPLICATA","ANN MAT PUR APPL","0373-3114","1618-1891","MATHEMATICS - SCIE","2,658","1","Q2","0.66","27.4"%,
"Annals of Functional Analysis","ANN FUNCT ANAL","2639-7390","2008-8752","MATHEMATICS - SCIE","412","1","Q2","0.66","8.22"%,
"INTERFACES AND FREE BOUNDARIES","INTERFACE FREE BOUND","1463-9963","1463-9971","MATHEMATICS - SCIE","482","1","Q2","0.66","66"%,
"MATHEMATICAL RESEARCH LETTERS","MATH RES LETT","1073-2780","1945-001X","MATHEMATICS - SCIE","2,043","1","Q2","0.63","0"%,
"Cogent Mathematics & Statistics","COGENT MATH STAT","N/A","2574-2558","MATHEMATICS - ESCI","137","1","N/A","0.61","96.67"%,
"AKCE International Journal of Graphs and Combinatorics","AKCE INT J GRAPHS CO","0972-8600","2543-3474","MATHEMATICS - SCIE","405","1","Q2","0.56","93.1"%,
"RANDOM STRUCTURES & ALGORITHMS","RANDOM STRUCT ALGOR","1042-9832","1098-2418","MATHEMATICS - SCIE","1,930","1","Q2","0.54","13.56"%,
"Annals of the University of Craiova-Mathematics and Computer Science Series","ANN UNIV CRAIOVA-MAT","1223-6934","2246-9958","MATHEMATICS - ESCI","223","1","N/A","0.49","0"%,
"Statistics in Biosciences","STAT BIOSCI","1867-1764","1867-1772","MATHEMATICAL & COMPUTATIONAL BIOLOGY - ESCI","351","1","N/A","0.34","11.65"%,
"Algorithms for Molecular Biology","ALGORITHM MOL BIOL","N/A","1748-7188","MATHEMATICAL & COMPUTATIONAL BIOLOGY - SCIE","859","1","Q4","0.31","100"%,
"Journal of Bioinformatics and Computational Biology","J BIOINF COMPUT BIOL","0219-7200","1757-6334","MATHEMATICAL & COMPUTATIONAL BIOLOGY - SCIE","811","1","Q4","0.26","13.79"%,
"Journal of Mathematical Logic","J MATH LOG","0219-0613","1793-6691","MATHEMATICS - SCIE","221","0.9","Q2","1.34","1.22"%,
"RUSSIAN MATHEMATICAL SURVEYS","RUSS MATH SURV+","0036-0279","1468-4829","MATHEMATICS - SCIE","2,942","0.9","Q2","1.03","0"%,
"Journal of the Institute of Mathematics of Jussieu","J INST MATH JUSSIEU","1474-7480","1475-3030","MATHEMATICS - SCIE","740","0.9","Q2","1.01","18.96"%,
"Tunisian Journal of Mathematics","TUNISIAN J MATH","2576-7658","2576-7666","MATHEMATICS - ESCI","63","0.9","N/A","0.94","0"%,
"Communications in Mathematics and Statistics","COMMUN MATH STAT","2194-6701","2194-671X","MATHEMATICS - SCIE","534","0.9","Q2","0.92","4.1"%,
"JOURNAL OF APPROXIMATION THEORY","J APPROX THEORY","0021-9045","1096-0430","MATHEMATICS - SCIE","2,342","0.9","Q2","0.86","11.33"%,
"Miskolc Mathematical Notes","MISKOLC MATH NOTES","1787-2405","1787-2413","MATHEMATICS - SCIE","718","0.9","Q2","0.86","91.93"%,
"COMMENTARII MATHEMATICI HELVETICI","COMMENT MATH HELV","0010-2571","1420-8946","MATHEMATICS - SCIE","2,053","0.9","Q2","0.85","35.29"%,
"BULLETIN OF THE LONDON MATHEMATICAL SOCIETY","B LOND MATH SOC","0024-6093","1469-2120","MATHEMATICS - SCIE","2,706","0.9","Q2","0.84","18.16"%,
"Frontiers of Mathematics in China","FRONT MATH CHINA","1673-3452","1673-3576","MATHEMATICS - SCIE","699","0.9","Q2","0.82","0"%,
"JOURNAL OF ALGEBRA","J ALGEBRA","0021-8693","1090-266X","MATHEMATICS - SCIE","11,666","0.9","Q2","0.79","14.99"%,
"Applicable Analysis and Discrete Mathematics","APPL ANAL DISCR MATH","1452-8630","1452-8630","MATHEMATICS - SCIE","518","0.9","Q2","0.78","99.12"%,
"MONATSHEFTE FUR MATHEMATIK","MONATSH MATH","0026-9255","1436-5081","MATHEMATICS - SCIE","1,856","0.9","Q2","0.76","21.12"%,
"MICHIGAN MATHEMATICAL JOURNAL","MICH MATH J","0026-2285","1945-2365","MATHEMATICS - SCIE","1,665","0.9","Q2","0.75","0"%,
"JOURNAL OF GRAPH THEORY","J GRAPH THEOR","0364-9024","1097-0118","MATHEMATICS - SCIE","2,767","0.9","Q2","0.74","11.96"%,
"ANNALES ACADEMIAE SCIENTIARUM FENNICAE-MATHEMATICA","ANN ACAD SCI FENN-M","1239-629X","1798-2383","MATHEMATICS - SCIE","1,391","0.9","Q2","0.72","0"%,
"ERGODIC THEORY AND DYNAMICAL SYSTEMS","ERGOD THEOR DYN SYST","0143-3857","1469-4417","MATHEMATICS - SCIE","2,982","0.9","Q2","0.72","17.99"%,
"ACTA MATHEMATICA HUNGARICA","ACTA MATH HUNG","0236-5294","1588-2632","MATHEMATICS - SCIE","1,884","0.9","Q2","0.71","0"%,
"Journal of Combinatorial Algebra","J COMB ALGEBRA","2415-6302","2415-6310","MATHEMATICS - SCIE","88","0.9","Q2","0.66","58.06"%,
"Complex Variables and Elliptic Equations","COMPLEX VAR ELLIPTIC","1747-6933","1747-6941","MATHEMATICS - SCIE","1,337","0.9","Q2","0.65","3.17"%,
"JOURNAL OF COMPUTATIONAL MATHEMATICS","J COMPUT MATH","0254-9409","1991-7139","MATHEMATICS - SCIE","1,023","0.9","Q2","0.64","0"%,
"Documenta Mathematica","DOC MATH","1431-0643","1431-0643","MATHEMATICS - SCIE","989","0.9","Q2","0.63","0"%,
"Communications Faculty of Sciences University of Ankara-Series A1 Mathematics and Statistics","COMMUN FAC SCI UNIV","1303-5991","1303-5991","MATHEMATICS - ESCI","479","0.9","N/A","0.61","96.34"%,
"Annales Universitatis Paedagogicae Cracoviensis-Studia Mathematica","ANN U PAEDAG ST MATH","2081-545X","2300-133X","MATHEMATICS - ESCI","57","0.9","N/A","0.52","100"%,
"COMBINATORICS PROBABILITY & COMPUTING","COMB PROBAB COMPUT","0963-5483","1469-2163","MATHEMATICS - SCIE","1,282","0.9","Q2","0.52","24.26"%,
"Categories and General Algebraic Structures with Applications","CATEG GEN ALGEBRAIC","2345-5853","2345-5861","MATHEMATICS - ESCI","65","0.9","N/A","0.5","33.33"%,
"Journal of Noncommutative Geometry","J NONCOMMUT GEOM","1661-6952","1661-6960","MATHEMATICS - SCIE","423","0.9","Q2","0.47","68.07"%,
"Journal of Dynamical Systems and Geometric Theories","J DYN SYST GEOM THE","1726-037X","2169-0057","MATHEMATICS - ESCI","91","0.9","N/A","0.43","0"%,
"Statistical Applications in Genetics and Molecular Biology","STAT APPL GENET MOL","2194-6302","1544-6115","MATHEMATICAL & COMPUTATIONAL BIOLOGY - SCIE","1,690","0.9","Q4","0.21","10"%,
"Electronic Research Archive","ELECTRON RES ARCH","N/A","2688-1594","MATHEMATICS - SCIE","271","0.8","Q3","0.85","99.01"%,
"MATHEMATICAL PROCEEDINGS OF THE CAMBRIDGE PHILOSOPHICAL SOCIETY","MATH PROC CAMBRIDGE","0305-0041","1469-8064","MATHEMATICS - SCIE","2,781","0.8","Q3","0.82","13"%,
"ANNALS OF PURE AND APPLIED LOGIC","ANN PURE APPL LOGIC","0168-0072","1873-2461","MATHEMATICS - SCIE","1,361","0.8","Q3","0.8","22.98"%,
"SBORNIK MATHEMATICS","SB MATH+","1064-5616","1468-4802","MATHEMATICS - SCIE","3,103","0.8","Q3","0.8","0"%,
"IZVESTIYA MATHEMATICS","IZV MATH+","1064-5632","1468-4810","MATHEMATICS - SCIE","773","0.8","Q3","0.78","0"%,
"Advances in Operator Theory","ADV OPER THEORY","2662-2009","2538-225X","MATHEMATICS - ESCI","250","0.8","N/A","0.77","8"%,
"DISCRETE MATHEMATICS","DISCRETE MATH","0012-365X","1872-681X","MATHEMATICS - SCIE","9,269","0.8","Q3","0.75","10.61"%,
"Journal of Elliptic and Parabolic Equations","J ELLIPTIC PARABOL","2296-9020","2296-9039","MATHEMATICS - ESCI","167","0.8","N/A","0.75","11.89"%,
"Applied General Topology","APPL GEN TOPOL","1989-4147","1989-4147","MATHEMATICS - ESCI","218","0.8","N/A","0.74","98.97"%,
"JOURNAL OF ALGEBRAIC COMBINATORICS","J ALGEBR COMB","0925-9899","1572-9192","MATHEMATICS - SCIE","1,301","0.8","Q3","0.74","16.36"%,
"STUDIA MATHEMATICA","STUD MATH","0039-3223","1730-6337","MATHEMATICS - SCIE","3,154","0.8","Q3","0.74","0"%,
"NAGOYA MATHEMATICAL JOURNAL","NAGOYA MATH J","0027-7630","2152-6842","MATHEMATICS - SCIE","1,145","0.8","Q3","0.73","14.18"%,
"MATHEMATISCHE ZEITSCHRIFT","MATH Z","0025-5874","1432-1823","MATHEMATICS - SCIE","7,316","0.8","Q3","0.72","26.78"%,
"Asian-European Journal of Mathematics","ASIAN-EUR J MATH","1793-5571","1793-7183","MATHEMATICS - ESCI","763","0.8","N/A","0.71","0.14"%,
"Journal of Fractal Geometry","J FRACTAL GEOM","2308-1309","2308-1317","MATHEMATICS - SCIE","84","0.8","Q3","0.71","55.56"%,
"Azerbaijan Journal of Mathematics","AZERBAIJAN J MATH","2218-6816","2218-6816","MATHEMATICS - ESCI","179","0.8","N/A","0.7","0"%,
"Journal of Analysis","J ANAL-INDIA","0971-3611","2367-2501","MATHEMATICS - ESCI","332","0.8","N/A","0.7","2.11"%,
"Discrete Mathematics Letters","DISCRETE MATH LETT","N/A","2664-2557","MATHEMATICS - ESCI","116","0.8","N/A","0.68","76.86"%,
"Vietnam Journal of Mathematics","VIETNAM J MATH","2305-221X","2305-2228","MATHEMATICS - ESCI","464","0.8","N/A","0.67","24.66"%,
"INTEGRAL EQUATIONS AND OPERATOR THEORY","INTEGR EQUAT OPER TH","0378-620X","1420-8989","MATHEMATICS - SCIE","1,595","0.8","Q3","0.66","28.48"%,
"Journal of Mathematical Study","J MATH STUDY","2096-9856","2617-8702","MATHEMATICS - ESCI","127","0.8","N/A","0.66","100"%,
"FORUM MATHEMATICUM","FORUM MATH","0933-7741","1435-5337","MATHEMATICS - SCIE","1,108","0.8","Q3","0.65","7.58"%,
"JOURNAL OF OPERATOR THEORY","J OPERAT THEOR","0379-4024","1841-7744","MATHEMATICS - SCIE","1,153","0.8","Q3","0.65","0"%,
"Research in Number Theory","RES NUMBER THEORY","2522-0160","2363-9555","MATHEMATICS - ESCI","225","0.8","N/A","0.65","29.76"%,
"COMPTES RENDUS MATHEMATIQUE","CR MATH","1631-073X","1778-3569","MATHEMATICS - SCIE","2,967","0.8","Q3","0.62","99.73"%,
"Revista Matematica Complutense","REV MAT COMPLUT","1139-1138","1988-2807","MATHEMATICS - SCIE","572","0.8","Q3","0.62","22.22"%,
"INTERNATIONAL JOURNAL OF ALGEBRA AND COMPUTATION","INT J ALGEBR COMPUT","0218-1967","1793-6500","MATHEMATICS - SCIE","849","0.8","Q3","0.61","0.44"%,
"Transactions of the London Mathematical Society","T LOND MATH SOC","2052-4986","2052-4986","MATHEMATICS - ESCI","35","0.8","N/A","0.61","56"%,
"JOURNAL OF PURE AND APPLIED ALGEBRA","J PURE APPL ALGEBRA","0022-4049","1873-1376","MATHEMATICS - SCIE","4,523","0.8","Q3","0.6","15.25"%,
"Aequationes Mathematicae","AEQUATIONES MATH","0001-9054","1420-8903","MATHEMATICS - SCIE","1,260","0.8","Q3","0.59","34.07"%,
"Journal of Topology and Analysis","J TOPOL ANAL","1793-5253","1793-7167","MATHEMATICS - SCIE","283","0.8","Q3","0.59","0.76"%,
"Rad Hrvatske Akademije Znanosti i Umjetnosti-Matematicke Znanosti","RAD HRVAT AKAD ZNAN","1849-2215","1849-2215","MATHEMATICS - ESCI","51","0.8","N/A","0.59","0"%,
"Carpathian Mathematical Publications","CARPATHIAN MATH PUBL","2075-9827","2313-0210","MATHEMATICS - ESCI","161","0.8","N/A","0.57","98.77"%,
"Complex Analysis and Operator Theory","COMPLEX ANAL OPER TH","1661-8254","1661-8262","MATHEMATICS - SCIE","926","0.8","Q3","0.57","16.82"%,
"MATHEMATIKA","MATHEMATIKA","0025-5793","2041-7942","MATHEMATICS - SCIE","1,064","0.8","Q3","0.57","15.89"%,
"JOURNAL OF ALGEBRA AND ITS APPLICATIONS","J ALGEBRA APPL","0219-4988","1793-6829","MATHEMATICS - SCIE","1,840","0.8","Q3","0.56","0.69"%,
"ROCKY MOUNTAIN JOURNAL OF MATHEMATICS","ROCKY MT J MATH","0035-7596","1945-3795","MATHEMATICS - SCIE","1,834","0.8","Q3","0.56","0"%,
"Moscow Mathematical Journal","MOSC MATH J","1609-3321","1609-4514","MATHEMATICS - SCIE","637","0.8","Q3","0.55","0"%,
"Filomat","FILOMAT","0354-5180","0354-5180","MATHEMATICS - SCIE","3,759","0.8","Q3","0.54","99.24"%,
"Hacettepe Journal of Mathematics and Statistics","HACET J MATH STAT","N/A","2651-477X","MATHEMATICS - SCIE","1,330","0.8","Q3","0.54","89.12"%,
"Epijournal de Geometrie Algebrique","EPIJOURNAL GEOM ALGE","2491-6765","2491-6765","MATHEMATICS - ESCI","78","0.8","N/A","0.53","0"%,
"ARS Mathematica Contemporanea","ARS MATH CONTEMP","1855-3966","1855-3974","MATHEMATICS - SCIE","386","0.8","Q3","0.52","32.5"%,
"Periodica Mathematica Hungarica","PERIOD MATH HUNG","0031-5303","1588-2829","MATHEMATICS - SCIE","718","0.8","Q3","0.52","17.48"%,
"Matematicki Vesnik","MAT VESTN","0025-5165","2406-0682","MATHEMATICS - ESCI","413","0.8","N/A","0.51","6.74"%,
"Journal of Integral Equations and Applications","J INTEGRAL EQU APPL","0897-3962","1938-2626","MATHEMATICS - SCIE","440","0.8","Q3","0.5","0"%,
"DISCRETE & COMPUTATIONAL GEOMETRY","DISCRETE COMPUT GEOM","0179-5376","1432-0444","MATHEMATICS - SCIE","2,696","0.8","Q3","0.45","26.85"%,
"St Petersburg Mathematical Journal","ST PETERSB MATH J+","1061-0022","1547-7371","MATHEMATICS - SCIE","852","0.8","Q3","0.45","37.8"%,
"Portugaliae Mathematica","PORT MATH","0032-5155","1662-2758","MATHEMATICS - SCIE","424","0.8","Q3","0.44","46"%,
"International Journal of Computer Mathematics- Computer Systems Theory","INT J COMPUT MATH-CO","2379-9927","2379-9935","MATHEMATICS - ESCI","67","0.8","N/A","0.36","0"%,
"Statistics and Its Interface","STAT INTERFACE","1938-7989","1938-7997","MATHEMATICAL & COMPUTATIONAL BIOLOGY - SCIE","770","0.8","Q4","0.2","0"%,
"Studia Logica","STUD LOGICA","0039-3215","1572-8730","MATHEMATICS - SCIE","1,069","0.7","Q3","1.1","23.53"%,
"EXPOSITIONES MATHEMATICAE","EXPO MATH","0723-0869","1878-0792","MATHEMATICS - SCIE","630","0.7","Q3","0.99","17.36"%,
"BULLETIN OF THE BRAZILIAN MATHEMATICAL SOCIETY","B BRAZ MATH SOC","1678-7544","1678-7714","MATHEMATICS - SCIE","502","0.7","Q3","0.9","4.6"%,
"CANADIAN JOURNAL OF MATHEMATICS-JOURNAL CANADIEN DE MATHEMATIQUES","CAN J MATH","0008-414X","1496-4279","MATHEMATICS - SCIE","3,059","0.7","Q3","0.9","16.1"%,
"JOURNAL OF THE AUSTRALIAN MATHEMATICAL SOCIETY","J AUST MATH SOC","1446-7887","1446-8107","MATHEMATICS - SCIE","868","0.7","Q3","0.83","12.9"%,
"Kragujevac Journal of Mathematics","KRAGUJEV J MATH","1450-9628","1450-9628","MATHEMATICS - ESCI","411","0.7","N/A","0.83","82.08"%,
"PROCEEDINGS OF THE EDINBURGH MATHEMATICAL SOCIETY","P EDINBURGH MATH SOC","0013-0915","1464-3839","MATHEMATICS - SCIE","1,135","0.7","Q3","0.78","12.5"%,
"Discussiones Mathematicae Graph Theory","DISCUSS MATH GRAPH T","1234-3099","2083-5892","MATHEMATICS - SCIE","763","0.7","Q3","0.75","98.73"%,
"Georgian Mathematical Journal","GEORGIAN MATH J","1072-947X","1572-9176","MATHEMATICS - SCIE","569","0.7","Q3","0.74","1.18"%,
"Notre Dame Journal of Formal Logic","NOTRE DAME J FORM L","0029-4527","1939-0726","MATHEMATICS - SCIE","697","0.7","Q3","0.72","0"%,
"Lobachevskii Journal of Mathematics","LOBACHEVSKII J MATH","1995-0802","1818-9962","MATHEMATICS - ESCI","967","0.7","N/A","0.69","0.53"%,
"RAMANUJAN JOURNAL","RAMANUJAN J","1382-4090","1572-9303","MATHEMATICS - SCIE","1,264","0.7","Q3","0.68","10.09"%,
"Quaestiones Mathematicae","QUAEST MATH","1607-3606","1727-933X","MATHEMATICS - SCIE","918","0.7","Q3","0.67","2.04"%,
"BOLLETTINO DELLA UNIONE MATEMATICA ITALIANA","BOLL UNIONE MAT ITAL","1972-6724","2198-2759","MATHEMATICS - ESCI","529","0.7","N/A","0.66","27.54"%,
"COMMUNICATIONS IN ANALYSIS AND GEOMETRY","COMMUN ANAL GEOM","1019-8385","1944-9992","MATHEMATICS - SCIE","957","0.7","Q3","0.66","0"%,
"SEMIGROUP FORUM","SEMIGROUP FORUM","0037-1912","1432-2137","MATHEMATICS - SCIE","1,361","0.7","Q3","0.66","18.28"%,
