"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Orthopaedic Journal of Sports Medicine","ORTHOP J SPORTS MED","N/A","2325-9671","ORTHOPEDICS - SCIE","7,781","2.6","Q2","0.9","88.69"%,
"Diagnostic Pathology","DIAGN PATHOL","N/A","1746-1596","PATHOLOGY - SCIE","3,800","2.6","Q3","0.81","100"%,
"IEEE PHOTONICS TECHNOLOGY LETTERS","IEEE PHOTONIC TECH L","1041-1135","1941-0174","OPTICS - SCIE","17,274","2.6","Q3","0.66","6.42"%,
"Clinical Medicine Insights-Arthritis and Musculoskeletal Disorders","CLIN MED INSIGHTS-AR","1179-5441","1179-5441","ORTHOPEDICS - ESCI","403","2.6","N/A","0.63","100"%,
"Food and Waterborne Parasitology","FOOD WATERB PARASIT","2405-6766","2405-6766","PARASITOLOGY - ESCI","505","2.5","N/A","1.6","91.46"%,
"AMERICAN JOURNAL OF OTOLARYNGOLOGY","AM J OTOLARYNG","0196-0709","1532-818X","OTORHINOLARYNGOLOGY - SCIE","5,091","2.5","Q2","1.21","3.39"%,
"Foot and Ankle Surgery","FOOT ANKLE SURG","1268-7731","1460-9584","ORTHOPEDICS - SCIE","2,697","2.5","Q2","1.08","9.13"%,
"Clinics in Orthopedic Surgery","CLIN ORTHOP SURG","2005-291X","2005-4408","ORTHOPEDICS - SCIE","2,028","2.5","Q2","0.96","100"%,
"European Annals of Otorhinolaryngology-Head and Neck Diseases","EUR ANN OTORHINOLARY","1879-7296","1879-730X","OTORHINOLARYNGOLOGY - SCIE","1,731","2.5","Q2","0.96","73.1"%,
"VEGETATION HISTORY AND ARCHAEOBOTANY","VEG HIST ARCHAEOBOT","0939-6314","1617-6278","PALEONTOLOGY - SCIE","2,491","2.5","Q1","0.86","34.38"%,
"INJURY-INTERNATIONAL JOURNAL OF THE CARE OF THE INJURED","INJURY","0020-1383","1879-0267","ORTHOPEDICS - SCIE","20,946","2.5","Q2","0.85","12.13"%,
"HSS Journal","HSS J","1556-3316","1556-3324","ORTHOPEDICS - SCIE","1,243","2.5","Q2","0.77","14.72"%,
"JOURNAL OF SYNCHROTRON RADIATION","J SYNCHROTRON RADIAT","0909-0495","1600-5775","OPTICS - SCIE","7,684","2.5","Q3","0.68","61.86"%,
"Journal of Innovative Optical Health Sciences","J INNOV OPT HEAL SCI","1793-5458","1793-7205","OPTICS - SCIE","972","2.5","Q3","0.64","99.48"%,
"IEEE JOURNAL OF QUANTUM ELECTRONICS","IEEE J QUANTUM ELECT","0018-9197","1558-1713","OPTICS - SCIE","9,015","2.5","Q3","0.63","12.88"%,
"Lighting Research & Technology","LIGHTING RES TECHNOL","1477-1535","1477-0938","OPTICS - SCIE","2,312","2.5","Q3","0.63","15.05"%,
"Ornithological Applications","ORNITHOL APPL","0010-5422","2732-4621","ORNITHOLOGY - SCIE","177","2.4","Q1","2.04","23.08"%,
"INTERNATIONAL JOURNAL OF GYNECOLOGICAL PATHOLOGY","INT J GYNECOL PATHOL","0277-1691","1538-7151","PATHOLOGY - SCIE","3,150","2.4","Q3","1.01","5.51"%,
"VETERINARY PATHOLOGY","VET PATHOL","0300-9858","1544-2217","PATHOLOGY - SCIE","7,074","2.4","Q3","0.96","8.79"%,
"JARO-JOURNAL OF THE ASSOCIATION FOR RESEARCH IN OTOLARYNGOLOGY","JARO-J ASSOC RES OTO","1525-3961","1438-7573","OTORHINOLARYNGOLOGY - SCIE","2,565","2.4","Q2","0.95","29.71"%,
"GAIT & POSTURE","GAIT POSTURE","0966-6362","1879-2219","ORTHOPEDICS - SCIE","18,655","2.4","Q2","0.85","16.97"%,
"OPTICS COMMUNICATIONS","OPT COMMUN","0030-4018","1873-0310","OPTICS - SCIE","26,625","2.4","Q3","0.75","4.76"%,
"PARASITOLOGY","PARASITOLOGY","0031-1820","1469-8161","PARASITOLOGY - SCIE","11,142","2.4","Q2","0.73","29.34"%,
"Global Spine Journal","GLOB SPINE J","2192-5682","2192-5690","ORTHOPEDICS - SCIE","4,145","2.4","Q2","0.68","91.64"%,
"Photonics","PHOTONICS-BASEL","N/A","2304-6732","OPTICS - SCIE","3,053","2.4","Q3","0.63","99.53"%,
"Journal of Pathology and Translational Medicine","J PATHOL TRANSL MED","2383-7837","2383-7845","PATHOLOGY - ESCI","902","2.4","N/A","0.61","98.69"%,
"IEEE Photonics Journal","IEEE PHOTONICS J","1943-0655","1943-0647","OPTICS - SCIE","10,817","2.4","Q3","0.54","99.12"%,
"Micro and Nano Engineering","MICRO NANO ENG","N/A","2590-0072","OPTICS - ESCI","336","2.4","N/A","0.53","100"%,
"Ornithology","ORNITHOLOGY","0004-8038","2732-4613","ORNITHOLOGY - SCIE","251","2.3","Q1","2.06","11.21"%,
"Papers in Palaeontology","PAP PALAEONTOL","2056-2799","2056-2802","PALEONTOLOGY - SCIE","583","2.3","Q1","1.18","18.97"%,
"ARCHIVES OF ORTHOPAEDIC AND TRAUMA SURGERY","ARCH ORTHOP TRAUM SU","0936-8051","1434-3916","ORTHOPEDICS - SCIE","9,801","2.3","Q2","1.02","30.93"%,
"Palaeoentomology","PALAEOENTOMOLOGY","2624-2826","2624-2834","PALEONTOLOGY - ESCI","536","2.3","N/A","1.02","0"%,
"Asian Spine Journal","ASIAN SPINE J","1976-1902","1976-7846","ORTHOPEDICS - ESCI","2,412","2.3","N/A","0.99","93.69"%,
"JOURNAL OF VESTIBULAR RESEARCH-EQUILIBRIUM & ORIENTATION","J VESTIBUL RES-EQUIL","0957-4271","1878-6464","OTORHINOLARYNGOLOGY - SCIE","1,952","2.3","Q2","0.96","10.95"%,
"JOURNAL OF ORTHOPAEDIC TRAUMA","J ORTHOP TRAUMA","0890-5339","1531-2291","ORTHOPEDICS - SCIE","12,178","2.3","Q2","0.94","1.97"%,
"Orthopaedics & Traumatology-Surgery & Research","ORTHOP TRAUMATOL-SUR","1877-0568","1877-0568","ORTHOPEDICS - SCIE","6,883","2.3","Q2","0.86","72.14"%,
"JOURNAL OF QUANTITATIVE SPECTROSCOPY & RADIATIVE TRANSFER","J QUANT SPECTROSC RA","0022-4073","1879-1352","OPTICS - SCIE","12,537","2.3","Q3","0.83","24.14"%,
"RIVISTA ITALIANA DI PALEONTOLOGIA E STRATIGRAFIA","RIV ITAL PALEONTOL S","0035-6883","2039-4942","PALEONTOLOGY - SCIE","1,248","2.3","Q1","0.83","21.59"%,
"PHYSICIAN AND SPORTSMEDICINE","PHYSICIAN SPORTSMED","0091-3847","2326-3660","ORTHOPEDICS - SCIE","2,377","2.3","Q2","0.82","4.55"%,
"BMC MUSCULOSKELETAL DISORDERS","BMC MUSCULOSKEL DIS","N/A","1471-2474","ORTHOPEDICS - SCIE","19,756","2.3","Q2","0.77","99.7"%,
"SEMINARS IN DIAGNOSTIC PATHOLOGY","SEMIN DIAGN PATHOL","0740-2570","1930-1111","PATHOLOGY - SCIE","1,810","2.3","Q3","0.75","4.65"%,
"Journal of Astronomical Telescopes Instruments and Systems","J ASTRON TELESC INST","2329-4124","2329-4221","OPTICS - SCIE","1,981","2.3","Q3","0.7","42.46"%,
"MICROELECTRONIC ENGINEERING","MICROELECTRON ENG","0167-9317","1873-5568","OPTICS - SCIE","8,065","2.3","Q3","0.5","9.27"%,
"NEUROPATHOLOGY","NEUROPATHOLOGY","0919-6544","1440-1789","PATHOLOGY - SCIE","2,233","2.3","Q3","0.5","10.31"%,
"Journal of the Society for Information Display","J SOC INF DISPLAY","1071-0922","1938-3657","OPTICS - SCIE","1,777","2.3","Q3","0.47","7.36"%,
"Journal of Micro-Nanopatterning Materials and Metrology-JM3","J MICRO-NANOPATTERN","1932-5150","2708-8340","OPTICS - SCIE","167","2.3","Q3","0.37","29.57"%,
"Brazilian Journal of Otorhinolaryngology","BRAZ J OTORHINOLAR","1808-8694","1808-8686","OTORHINOLARYNGOLOGY - SCIE","2,508","2.2","Q2","0.93","97.02"%,
"JOURNAL OF VOICE","J VOICE","0892-1997","1873-4588","OTORHINOLARYNGOLOGY - SCIE","7,216","2.2","Q2","0.83","3.62"%,
"Allergy & Rhinology","ALLERGY RHINOL","2152-6567","2152-6567","OTORHINOLARYNGOLOGY - ESCI","349","2.2","N/A","0.69","93.44"%,
"PATHOLOGY INTERNATIONAL","PATHOL INT","1320-5463","1440-1827","PATHOLOGY - SCIE","3,239","2.2","Q3","0.55","9.45"%,
"Optical Switching and Networking","OPT SWITCH NETW","1573-4277","1872-9770","OPTICS - SCIE","504","2.2","Q3","0.52","17.44"%,
"Journal of Parasitology Research","J PARASITOL RES","2090-0023","2090-0031","PARASITOLOGY - ESCI","760","2.2","N/A","0.41","99.29"%,
"PARASITE IMMUNOLOGY","PARASITE IMMUNOL","0141-9838","1365-3024","PARASITOLOGY - SCIE","2,874","2.2","Q2","0.38","15.5"%,
"IBIS","IBIS","0019-1019","1474-919X","ORNITHOLOGY - SCIE","5,054","2.1","Q1","1.56","19.79"%,
"CRETACEOUS RESEARCH","CRETACEOUS RES","0195-6671","1095-998X","PALEONTOLOGY - SCIE","6,319","2.1","Q1","1.12","11.82"%,
"CLINICAL OTOLARYNGOLOGY","CLIN OTOLARYNGOL","1749-4478","1749-4486","OTORHINOLARYNGOLOGY - SCIE","4,409","2.1","Q3","0.87","13.46"%,
"Orthopaedic Surgery","ORTHOP SURG","1757-7853","1757-7861","ORTHOPEDICS - SCIE","2,940","2.1","Q3","0.85","63.07"%,
"OTOLOGY & NEUROTOLOGY","OTOL NEUROTOL","1531-7129","1537-4505","OTORHINOLARYNGOLOGY - SCIE","11,930","2.1","Q3","0.85","4.61"%,
"Chinese Journal of Traumatology","CHIN J TRAUMATOL","1008-1275","1008-1275","ORTHOPEDICS - ESCI","1,402","2.1","N/A","0.72","93.69"%,
"ALZHEIMER DISEASE & ASSOCIATED DISORDERS","ALZ DIS ASSOC DIS","0893-0341","0893-0341","PATHOLOGY - SCIE","4,119","2.1","Q3","0.68","8.11"%,
"Head & Neck Pathology","HEAD NECK PATHOL","1936-055X","1936-0568","PATHOLOGY - ESCI","3,002","2.1","N/A","0.68","8.98"%,
"SKELETAL RADIOLOGY","SKELETAL RADIOL","0364-2348","1432-2161","ORTHOPEDICS - SCIE","7,266","2.1","Q3","0.68","12.14"%,
"Asia-Pacific Journal of Sport Medicine Arthroscopy Rehabilitation and Technology","ASIA-PAC J SPORT MED","2214-6873","2214-6873","ORTHOPEDICS - ESCI","295","2.1","N/A","0.66","100"%,
"EXPERIMENTAL PARASITOLOGY","EXP PARASITOL","0014-4894","1090-2449","PARASITOLOGY - SCIE","6,090","2.1","Q3","0.62","11.44"%,
"Journal of Optics","J OPTICS-UK","2040-8978","2040-8986","OPTICS - SCIE","7,107","2.1","Q3","0.6","12.73"%,
"APPLIED PHYSICS B-LASERS AND OPTICS","APPL PHYS B-LASERS O","0946-2171","1432-0649","OPTICS - SCIE","10,216","2.1","Q3","0.53","16.35"%,
"Orthopedic Reviews","ORTHOP REV","2035-8237","2035-8164","ORTHOPEDICS - ESCI","968","2.1","N/A","0.5","98.79"%,
"JOURNAL OF LASER APPLICATIONS","J LASER APPL","1042-346X","1938-1387","OPTICS - SCIE","2,935","2.1","Q3","0.49","9.98"%,
"JOURNAL OF MICROPALAEONTOLOGY","J MICROPALAEONTOL","0262-821X","2041-4978","PALEONTOLOGY - SCIE","620","2","Q1","0.95","96.67"%,
"Acta Otorhinolaryngologica Italica","ACTA OTORHINOLARYNGO","0392-100X","1827-675X","OTORHINOLARYNGOLOGY - SCIE","2,253","2","Q3","0.88","97.78"%,
"PALAEONTOLOGIA ELECTRONICA","PALAEONTOL ELECTRON","1935-3952","1094-8074","PALEONTOLOGY - SCIE","3,503","2","Q1","0.81","94.89"%,
"Journal of Hand Therapy","J HAND THER","0894-1130","1545-004X","ORTHOPEDICS - SCIE","2,238","2","Q3","0.73","5.26"%,
"Osteoporosis and Sarcopenia","OSTEOPORO SARCOPENIA","2405-5255","2405-5263","ORTHOPEDICS - ESCI","151","2","N/A","0.71","97.56"%,
"Orthopedic Research and Reviews","ORTHOP RES REV","N/A","1179-1462","ORTHOPEDICS - ESCI","396","2","N/A","0.7","96.97"%,
"Annals of Diagnostic Pathology","ANN DIAGN PATHOL","1092-9134","1532-8198","PATHOLOGY - SCIE","2,452","2","Q3","0.65","6.53"%,
"PARASITOLOGY RESEARCH","PARASITOL RES","0932-0113","1432-1955","PARASITOLOGY - SCIE","14,682","2","Q3","0.6","13.65"%,
"FOLIA NEUROPATHOLOGICA","FOLIA NEUROPATHOL","1641-4640","1509-572X","PATHOLOGY - SCIE","968","2","Q3","0.54","97.66"%,
"Revista da Sociedade Brasileira de Medicina Tropical","REV SOC BRAS MED TRO","0037-8682","N/A","PARASITOLOGY - SCIE","3,490","2","Q3","0.47","97.51"%,
"HISTOLOGY AND HISTOPATHOLOGY","HISTOL HISTOPATHOL","0213-3911","1699-5848","PATHOLOGY - SCIE","4,259","2","Q3","0.41","0"%,
"Journal of Micro-Nanolithography MEMS and MOEMS","J MICRO-NANOLITH MEM","1932-5150","1932-5134","OPTICS - SCIE","911","2","Q3","0.27","7.69"%,
"MARINE MICROPALEONTOLOGY","MAR MICROPALEONTOL","0377-8398","1872-6186","PALEONTOLOGY - SCIE","3,799","1.9","Q2","0.84","14.36"%,
"KNEE","KNEE","0968-0160","1873-5800","ORTHOPEDICS - SCIE","5,874","1.9","Q3","0.83","8.17"%,
"Laryngoscope Investigative Otolaryngology","LARYNGOSCOPE INVEST","2378-8038","2378-8038","OTORHINOLARYNGOLOGY - SCIE","1,607","1.9","Q3","0.83","65.52"%,
"JOURNAL OF HAND SURGERY-AMERICAN VOLUME","J HAND SURG-AM","0363-5023","1531-6564","ORTHOPEDICS - SCIE","13,786","1.9","Q3","0.82","4.9"%,
"SCIENCE & JUSTICE","SCI JUSTICE","1355-0306","1876-4452","PATHOLOGY - SCIE","1,596","1.9","Q3","0.82","17.77"%,
"Journal of Otology","J OTOL","1672-2930","1672-2930","OTORHINOLARYNGOLOGY - ESCI","436","1.9","N/A","0.79","91.07"%,
"REVIEW OF PALAEOBOTANY AND PALYNOLOGY","REV PALAEOBOT PALYNO","0034-6667","1879-0615","PALEONTOLOGY - SCIE","6,107","1.9","Q2","0.74","19.34"%,
"Journal of Osteoporosis","J OSTEOPOROS","2090-8059","2042-0064","ORTHOPEDICS - ESCI","364","1.9","N/A","0.66","94.74"%,
"PEDIATRIC AND DEVELOPMENTAL PATHOLOGY","PEDIATR DEVEL PATHOL","1093-5266","1615-5742","PATHOLOGY - SCIE","1,734","1.9","Q3","0.65","4.24"%,
"JOURNAL OF THE OPTICAL SOCIETY OF AMERICA A-OPTICS IMAGE SCIENCE AND VISION","J OPT SOC AM A","1084-7529","1520-8532","OPTICS - SCIE","14,447","1.9","Q3","0.64","10.03"%,
"JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS","J OPT SOC AM B","0740-3224","1520-8540","OPTICS - SCIE","14,764","1.9","Q3","0.64","6.89"%,
"World Journal of Orthopedics","WORLD J ORTHOP","2218-5836","2218-5836","ORTHOPEDICS - ESCI","2,227","1.9","N/A","0.64","99.59"%,
"BULLETIN OF GEOSCIENCES","B GEOSCI","1214-1119","1802-8225","PALEONTOLOGY - SCIE","865","1.9","Q2","0.61","97.1"%,
"APPLIED OPTICS","APPL OPTICS","1559-128X","2155-3165","OPTICS - SCIE","53,705","1.9","Q3","0.59","6.44"%,
"Clinical Spine Surgery","CLIN SPINE SURG","2380-0186","2380-0186","ORTHOPEDICS - SCIE","2,314","1.9","Q3","0.59","4.15"%,
"PARASITOLOGY INTERNATIONAL","PARASITOL INT","1383-5769","1873-0329","PARASITOLOGY - SCIE","3,547","1.9","Q3","0.58","12.86"%,
"CytoJournal","CYTOJOURNAL","0974-5963","1742-6413","PATHOLOGY - SCIE","436","1.9","Q3","0.51","96.43"%,
"REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SAO PAULO","REV INST MED TROP SP","0036-4665","1678-9946","PARASITOLOGY - SCIE","2,291","1.9","Q3","0.43","96.48"%,
"Avian Research","AVIAN RES","2053-7166","2053-7166","ORNITHOLOGY - SCIE","591","1.8","Q1","1.28","100"%,
"GEODIVERSITAS","GEODIVERSITAS","1280-9659","1638-9395","PALEONTOLOGY - SCIE","883","1.8","Q2","0.97","0"%,
"ORTHOPEDIC CLINICS OF NORTH AMERICA","ORTHOP CLIN N AM","0030-5898","1558-1373","ORTHOPEDICS - SCIE","3,574","1.8","Q3","0.89","0.63"%,
"ACTA PALAEONTOLOGICA POLONICA","ACTA PALAEONTOL POL","0567-7920","1732-2421","PALEONTOLOGY - SCIE","2,407","1.8","Q2","0.86","100"%,
"FACIES","FACIES","0172-9179","1612-4820","PALEONTOLOGY - SCIE","1,765","1.8","Q2","0.85","29.85"%,
"American Journal of Audiology","AM J AUDIOL","1059-0889","1558-9137","OTORHINOLARYNGOLOGY - SCIE","1,602","1.8","Q3","0.82","8.87"%,
"PalZ","PALZ","0031-0220","1867-6812","PALEONTOLOGY - SCIE","441","1.8","Q2","0.76","41.67"%,
"Journal of Experimental Orthopaedics","J EXP ORTHOP","N/A","2197-1153","ORTHOPEDICS - ESCI","1,065","1.8","N/A","0.74","99.7"%,
"Forensic Science Medicine and Pathology","FORENSIC SCI MED PAT","1547-769X","1556-2891","PATHOLOGY - SCIE","1,436","1.8","Q3","0.7","27.59"%,
"CLINICAL BIOMECHANICS","CLIN BIOMECH","0268-0033","1879-1271","ORTHOPEDICS - SCIE","10,213","1.8","Q3","0.63","12.89"%,
"Journal of Hand Surgery-European Volume","J HAND SURG-EUR VOL","1753-1934","2043-6289","ORTHOPEDICS - SCIE","5,760","1.8","Q3","0.63","10.35"%,
"International Journal for Parasitology-Parasites and Wildlife","INT J PARASITOL-PAR","2213-2244","2213-2244","PARASITOLOGY - SCIE","1,663","1.8","Q3","0.61","94.13"%,
"Medical Molecular Morphology","MED MOL MORPHOL","1860-1480","1860-1499","PATHOLOGY - SCIE","694","1.8","Q3","0.6","7.96"%,
"ACTA CYTOLOGICA","ACTA CYTOL","0001-5547","1938-2650","PATHOLOGY - SCIE","2,402","1.8","Q3","0.59","12.06"%,
"Journal of Optics-India","J OPT-INDIA","0972-8821","0974-6900","OPTICS - ESCI","821","1.8","N/A","0.51","1.34"%,
"EUROPEAN PHYSICAL JOURNAL D","EUR PHYS J D","1434-6060","1434-6079","OPTICS - SCIE","5,143","1.8","Q3","0.43","19.33"%,
"Malaysian Journal of Pathology","MALAYS J PATHOL","0126-8635","0126-8635","PATHOLOGY - SCIE","564","1.8","Q3","0.37","0"%,
"Advanced Optical Technologies","ADV OPT TECHNOL","2192-8576","2192-8584","OPTICS - ESCI","666","1.8","N/A","0.31","25.68"%,
"JOURNAL OF AVIAN BIOLOGY","J AVIAN BIOL","0908-8857","1600-048X","ORNITHOLOGY - SCIE","3,641","1.7","Q1","1.35","40.43"%,
"Journal of Knee Surgery","J KNEE SURG","1538-8506","1938-2480","ORTHOPEDICS - SCIE","3,576","1.7","Q3","1.06","0.38"%,
"Palaeoworld","PALAEOWORLD","1871-174X","1875-5887","PALEONTOLOGY - SCIE","979","1.7","Q2","1","5.95"%,
"AURIS NASUS LARYNX","AURIS NASUS LARYNX","0385-8146","1879-1476","OTORHINOLARYNGOLOGY - SCIE","3,309","1.7","Q3","0.94","9.03"%,
"JOURNAL OF LARYNGOLOGY AND OTOLOGY","J LARYNGOL OTOL","0022-2151","1748-5460","OTORHINOLARYNGOLOGY - SCIE","6,992","1.7","Q3","0.87","13.97"%,
"JOURNAL OF RAPTOR RESEARCH","J RAPTOR RES","0892-1016","2162-4569","ORNITHOLOGY - SCIE","1,126","1.7","Q1","0.87","0"%,
"JOURNAL OF PEDIATRIC ORTHOPAEDICS","J PEDIATR ORTHOPED","0271-6798","1539-2570","ORTHOPEDICS - SCIE","10,097","1.7","Q3","0.83","4.05"%,
"JOURNAL OF ORTHOPAEDIC SCIENCE","J ORTHOP SCI","0949-2658","1436-2023","ORTHOPEDICS - SCIE","4,918","1.7","Q3","0.75","11.01"%,
"OTOLARYNGOLOGIC CLINICS OF NORTH AMERICA","OTOLARYNG CLIN N AM","0030-6665","1557-8259","OTORHINOLARYNGOLOGY - SCIE","3,660","1.7","Q3","0.74","1.94"%,
"European Journal of Orthopaedic Surgery and Traumatology","EUR J ORTHOP SURG TR","1633-8065","1432-1068","ORTHOPEDICS - ESCI","3,574","1.7","N/A","0.7","12.93"%,
"JOURNAL OF CUTANEOUS PATHOLOGY","J CUTAN PATHOL","0303-6987","1600-0560","PATHOLOGY - SCIE","4,439","1.7","Q3","0.52","5.52"%,
"PHOTONIC NETWORK COMMUNICATIONS","PHOTONIC NETW COMMUN","1387-974X","1572-8188","OPTICS - SCIE","820","1.7","Q3","0.48","1.6"%,
"LASER PHYSICS LETTERS","LASER PHYS LETT","1612-2011","1612-202X","OPTICS - SCIE","4,122","1.7","Q3","0.45","1.71"%,
"CHINESE JOURNAL OF LASERS-ZHONGGUO JIGUANG","CHIN J LASERS","0258-7025","0258-7025","OPTICS - ESCI","4,061","1.7","N/A","0.37","0"%,
"FIBER AND INTEGRATED OPTICS","FIBER INTEGRATED OPT","0146-8030","1096-4681","OPTICS - SCIE","265","1.7","Q3","0.37","5.13"%,
"International Journal of Optics","INT J OPT","1687-9384","1687-9392","OPTICS - SCIE","479","1.7","Q3","0.35","99.19"%,
"Journal of Photonics for Energy","J PHOTON ENERGY","1947-7988","1947-7988","OPTICS - SCIE","783","1.7","Q3","0.35","10.31"%,
"Ardeola-International Journal of Ornithology","ARDEOLA","0570-7358","2341-0825","ORNITHOLOGY - SCIE","523","1.6","Q2","1.34","0"%,
"BIRD CONSERVATION INTERNATIONAL","BIRD CONSERV INT","0959-2709","1474-0001","ORNITHOLOGY - SCIE","1,498","1.6","Q2","1.02","21.91"%,
"APPLIED IMMUNOHISTOCHEMISTRY & MOLECULAR MORPHOLOGY","APPL IMMUNOHISTO M M","1541-2016","1533-4058","PATHOLOGY - SCIE","2,382","1.6","Q4","0.79","8.91"%,
"GEOBIOS","GEOBIOS-LYON","0016-6995","1777-5728","PALEONTOLOGY - SCIE","2,261","1.6","Q2","0.75","25.77"%,
"COCHLEAR IMPLANTS INTERNATIONAL","COCHLEAR IMPLANTS IN","1467-0100","1754-7628","OTORHINOLARYNGOLOGY - ESCI","1,185","1.6","N/A","0.74","5.84"%,
"PALAIOS","PALAIOS","0883-1351","1938-5323","PALEONTOLOGY - SCIE","3,192","1.6","Q2","0.74","0"%,
"JOURNAL OF HELMINTHOLOGY","J HELMINTHOL","0022-149X","1475-2697","PARASITOLOGY - SCIE","2,590","1.6","Q3","0.71","10.78"%,
"JOURNAL OF BACK AND MUSCULOSKELETAL REHABILITATION","J BACK MUSCULOSKELET","1053-8127","1878-6324","ORTHOPEDICS - SCIE","2,153","1.6","Q3","0.68","4.34"%,
"AUDIOLOGY AND NEURO-OTOLOGY","AUDIOL NEURO-OTOL","1420-3030","1421-9700","OTORHINOLARYNGOLOGY - SCIE","2,415","1.6","Q3","0.67","22.15"%,
"SICOT-J","SICOT-J","2426-8887","2426-8887","ORTHOPEDICS - ESCI","759","1.6","N/A","0.65","95.03"%,
"Geriatric Orthopaedic Surgery & Rehabilitation","GERIATR ORTHOP SURG","2151-4585","2151-4593","ORTHOPEDICS - SCIE","1,160","1.6","Q3","0.6","89.59"%,
"Joint Diseases and Related Surgery","JOINT DIS RELAT SURG","N/A","2687-4792","ORTHOPEDICS - SCIE","638","1.6","Q3","0.6","93.4"%,
"Foot & Ankle Specialist","FOOT ANKLE SPEC","1938-6400","1938-7636","ORTHOPEDICS - ESCI","1,140","1.6","N/A","0.59","2.82"%,
"Palaeontographica Abteilung B-Palaeophytologie Palaeobotany-Palaeophytology","PALAEONTOGR ABT B","2194-900X","2509-839X","PALEONTOLOGY - SCIE","598","1.6","Q2","0.59","0"%,
"Spine Deformity","SPINE DEFORM","2212-134X","2212-1358","ORTHOPEDICS - ESCI","1,910","1.6","N/A","0.59","7.46"%,
"Current Opinion in Otolaryngology & Head and Neck Surgery","CURR OPIN OTOLARYNGO","1068-9508","1531-6998","OTORHINOLARYNGOLOGY - SCIE","2,412","1.6","Q3","0.54","3.79"%,
"Journal of Orthopaedic Surgery","J ORTHOP SURG-HONG K","1022-5536","2309-4990","ORTHOPEDICS - SCIE","2,705","1.6","Q3","0.54","90.32"%,
"OSA Continuum","OSA CONTINUUM","N/A","2578-7519","OPTICS - ESCI","1,693","1.6","N/A","0.54","99.17"%,
"Journal of Optical Microsystems","J OPT MICROSYST","N/A","2708-5260","OPTICS - ESCI","49","1.6","N/A","0.5","95.12"%,
"FOLIA PARASITOLOGICA","FOLIA PARASIT","0015-5683","1803-6465","PARASITOLOGY - SCIE","1,402","1.6","Q3","0.48","98.96"%,
"Journal of ISAKOS Joint Disorders & Orthopaedic Sports Medicine","J ISAKOS","2059-7754","2059-7762","ORTHOPEDICS - ESCI","302","1.6","N/A","0.48","70.07"%,
"JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS","J PHYS B-AT MOL OPT","0953-4075","1361-6455","OPTICS - SCIE","12,172","1.6","Q4","0.44","18.96"%,
"IET Optoelectronics","IET OPTOELECTRON","1751-8768","1751-8776","OPTICS - SCIE","646","1.6","Q4","0.42","38.46"%,
"OPTO-ELECTRONICS REVIEW","OPTO-ELECTRON REV","1230-3402","1896-3757","OPTICS - SCIE","891","1.6","Q4","0.42","0"%,
"ACTA OPTICA SINICA","ACTA OPT SIN","0253-2239","0253-2239","OPTICS - ESCI","4,812","1.6","N/A","0.33","0"%,
"MICROPALEONTOLOGY","MICROPALEONTOLOGY","0026-2803","1937-2795","PALEONTOLOGY - SCIE","1,669","1.5","Q2","0.73","0"%,
"LETHAIA","LETHAIA","0024-1164","1502-3931","PALEONTOLOGY - SCIE","2,338","1.5","Q2","0.7","7.58"%,
"INTERNATIONAL JOURNAL OF PEDIATRIC OTORHINOLARYNGOLOGY","INT J PEDIATR OTORHI","0165-5876","1872-8464","OTORHINOLARYNGOLOGY - SCIE","10,386","1.5","Q3","0.67","5.44"%,
"Journal of Hip Preservation Surgery","J HIP PRESERV SURG","2054-8397","2054-8397","ORTHOPEDICS - SCIE","759","1.5","Q3","0.65","97.85"%,
"Hip International","HIP INT","1120-7000","1724-6067","ORTHOPEDICS - SCIE","2,153","1.5","Q3","0.63","5.39"%,
"Journal of Orthopaedics","J ORTHOP","0972-978X","0972-978X","ORTHOPEDICS - ESCI","2,292","1.5","N/A","0.62","4.18"%,
"ACTA PARASITOLOGICA","ACTA PARASITOL","1230-2821","1896-1851","PARASITOLOGY - SCIE","2,030","1.5","Q3","0.61","9.77"%,
"Foot and Ankle Clinics","FOOT ANKLE CLIN","1083-7515","1558-1934","ORTHOPEDICS - SCIE","1,812","1.5","Q3","0.61","3.95"%,
"PALYNOLOGY","PALYNOLOGY","0191-6122","1558-9188","PALEONTOLOGY - SCIE","1,064","1.5","Q2","0.61","4.85"%,
"PROSTHETICS AND ORTHOTICS INTERNATIONAL","PROSTHET ORTHOT INT","0309-3646","1746-1553","ORTHOPEDICS - SCIE","2,512","1.5","Q3","0.6","8.25"%,
"Stratigraphy","STRATIGRAPHY","1547-139X","2331-656X","PALEONTOLOGY - SCIE","368","1.5","Q2","0.58","0"%,
"OTO Open","OTO OPEN","N/A","2473-974X","OTORHINOLARYNGOLOGY - ESCI","354","1.5","N/A","0.56","89.82"%,
