"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Fungal Ecology","FUNGAL ECOL","1754-5048","1878-0083","MYCOLOGY - SCIE","3,800","2.9","Q3","1","19.58"%,
"EUROPEAN JOURNAL OF PROTISTOLOGY","EUR J PROTISTOL","0932-4739","1618-0429","MICROBIOLOGY - SCIE","1,832","2.9","Q3","0.69","10.47"%,
"DIAGNOSTIC MICROBIOLOGY AND INFECTIOUS DISEASE","DIAGN MICR INFEC DIS","0732-8893","1879-0070","MICROBIOLOGY - SCIE","7,386","2.9","Q3","0.62","20.92"%,
"ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING","ARAB J SCI ENG","2193-567X","2191-4281","MULTIDISCIPLINARY SCIENCES - SCIE","15,130","2.9","Q2","0.55","2.11"%,
"Scientific African","SCI AFR","2468-2276","2468-2276","MULTIDISCIPLINARY SCIENCES - ESCI","3,033","2.9","N/A","0.53","97.01"%,
"EXTREMOPHILES","EXTREMOPHILES","1431-0651","1433-4909","MICROBIOLOGY - SCIE","3,478","2.9","Q3","0.52","17.76"%,
"MYCOLOGIA","MYCOLOGIA","0027-5514","1557-2536","MYCOLOGY - SCIE","8,956","2.8","Q3","0.8","8.62"%,
"APMIS","APMIS","0903-4641","1600-0463","MICROBIOLOGY - SCIE","4,656","2.8","Q3","0.58","12.95"%,
"MICROSCOPY AND MICROANALYSIS","MICROSC MICROANAL","1431-9276","1435-8115","MICROSCOPY - SCIE","5,629","2.8","Q1","0.57","25.21"%,
"JOURNAL OF MICROBIOLOGY AND BIOTECHNOLOGY","J MICROBIOL BIOTECHN","1017-7825","1738-8872","MICROBIOLOGY - SCIE","8,174","2.8","Q3","0.56","0.67"%,
"MICROBIOLOGY-SGM","MICROBIOL-SGM","1350-0872","1465-2080","MICROBIOLOGY - SCIE","17,298","2.8","Q3","0.52","5.21"%,
"ARCHIVES OF MICROBIOLOGY","ARCH MICROBIOL","0302-8933","1432-072X","MICROBIOLOGY - SCIE","10,118","2.8","Q3","0.5","6.12"%,
"INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY","INT J SYST EVOL MICR","1466-5026","1466-5034","MICROBIOLOGY - SCIE","28,058","2.8","Q3","0.49","1.36"%,
"Canadian Journal of Infectious Diseases & Medical Microbiology","CAN J INFECT DIS MED","1712-9532","1918-1493","MICROBIOLOGY - SCIE","1,803","2.8","Q3","0.48","99.62"%,
"CANADIAN JOURNAL OF MICROBIOLOGY","CAN J MICROBIOL","0008-4166","1480-3275","MICROBIOLOGY - SCIE","7,036","2.8","Q3","0.48","14.35"%,
"Microbial Risk Analysis","MICROB RISK ANAL","2352-3522","2352-3530","MICROBIOLOGY - SCIE","355","2.8","Q3","0.42","29.33"%,
"Journal of Physics-Complexity","J PHYS-COMPLEXITY","N/A","2632-072X","MULTIDISCIPLINARY SCIENCES - ESCI","339","2.7","N/A","0.88","97.5"%,
"Symmetry-Basel","SYMMETRY-BASEL","N/A","2073-8994","MULTIDISCIPLINARY SCIENCES - SCIE","22,136","2.7","Q2","0.85","99.57"%,
"PeerJ","PEERJ","2167-8359","2167-8359","MULTIDISCIPLINARY SCIENCES - SCIE","42,020","2.7","Q2","0.73","98.93"%,
"MINERALOGICAL MAGAZINE","MINERAL MAG","0026-461X","1471-8022","MINERALOGY - SCIE","5,226","2.7","Q2","0.72","25.76"%,
"PHAGE-Therapy Applications and Research","PHAGE-THER APPL RES","2641-6530","2641-6549","MICROBIOLOGY - ESCI","141","2.7","N/A","0.44","98.68"%,
"RESEARCH IN MICROBIOLOGY","RES MICROBIOL","0923-2508","1769-7123","MICROBIOLOGY - SCIE","5,594","2.6","Q3","0.7","21.37"%,
"JOM","JOM-US","1047-4838","1543-1851","MINERALOGY - SCIE","15,773","2.6","Q2","0.62","9.15"%,
"JOM","JOM-US","1047-4838","1543-1851","MINING & MINERAL PROCESSING - SCIE","15,773","2.6","Q2","0.62","9.15"%,
"Microbial Drug Resistance","MICROB DRUG RESIST","1076-6294","1931-8448","MICROBIOLOGY - SCIE","4,427","2.6","Q3","0.62","3.5"%,
"YEAST","YEAST","0749-503X","1097-0061","MICROBIOLOGY - SCIE","4,286","2.6","Q3","0.61","12.16"%,
"YEAST","YEAST","0749-503X","1097-0061","MYCOLOGY - SCIE","4,286","2.6","Q3","0.61","12.16"%,
"PLASMID","PLASMID","0147-619X","1095-9890","MICROBIOLOGY - SCIE","1,847","2.6","Q3","0.59","22.73"%,
"Data","DATA","N/A","2306-5729","MULTIDISCIPLINARY SCIENCES - ESCI","1,818","2.6","N/A","0.56","98.83"%,
"FOLIA MICROBIOLOGICA","FOLIA MICROBIOL","0015-5632","1874-9356","MICROBIOLOGY - SCIE","3,031","2.6","Q3","0.49","8.64"%,
"GEMS & GEMOLOGY","GEMS GEMOL","0016-626X","2376-4473","MINERALOGY - SCIE","865","2.6","Q2","0.47","89.36"%,
"CURRENT MICROBIOLOGY","CURR MICROBIOL","0343-8651","1432-0991","MICROBIOLOGY - SCIE","9,936","2.6","Q3","0.46","5.14"%,
"ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY","ANTON LEEUW INT J G","0003-6072","1572-9699","MICROBIOLOGY - SCIE","7,550","2.6","Q3","0.45","12.39"%,
"SN Applied Sciences","SN APPL SCI","2523-3963","2523-3971","MULTIDISCIPLINARY SCIENCES - ESCI","12,331","2.6","N/A","0.43","38.79"%,
"MICROBIOLOGY AND IMMUNOLOGY","MICROBIOL IMMUNOL","0385-5600","1348-0421","MICROBIOLOGY - SCIE","3,527","2.6","Q3","0.41","7.01"%,
"Journal of Pathogens","J PATHOG","2090-3057","2090-3065","MICROBIOLOGY - ESCI","549","2.6","N/A","0.31","100"%,
"MICROSCOPY RESEARCH AND TECHNIQUE","MICROSC RES TECHNIQ","1059-910X","1097-0029","MICROSCOPY - SCIE","7,232","2.5","Q1","1.15","3.32"%,
"Fungal Biology","FUNGAL BIOL-UK","1878-6146","1878-6162","MYCOLOGY - SCIE","3,612","2.5","Q3","0.89","25.72"%,
"Minerals","MINERALS-BASEL","N/A","2075-163X","MINERALOGY - SCIE","13,247","2.5","Q2","0.75","99.49"%,
"Minerals","MINERALS-BASEL","N/A","2075-163X","MINING & MINERAL PROCESSING - SCIE","13,247","2.5","Q2","0.75","99.49"%,
"SYMBIOSIS","SYMBIOSIS","0334-5114","1878-7665","MICROBIOLOGY - SCIE","2,477","2.5","Q4","0.55","13.1"%,
"PROTIST","PROTIST","1434-4610","1618-0941","MICROBIOLOGY - SCIE","1,808","2.5","Q4","0.53","28.24"%,
"ENFERMEDADES INFECCIOSAS Y MICROBIOLOGIA CLINICA","ENFERM INFEC MICR CL","0213-005X","1578-1852","MICROBIOLOGY - SCIE","1,869","2.5","Q4","0.34","1.9"%,
"MUSICAE SCIENTIAE","MUSIC SCI","1029-8649","2045-4147","MUSIC - AHCI","1,190","2.4","N/A","2.21","20.16"%,
"MICRON","MICRON","0968-4328","1878-4291","MICROSCOPY - SCIE","4,461","2.4","Q2","1.04","15.19"%,
"MYCOLOGICAL PROGRESS","MYCOL PROG","1617-416X","1861-8952","MYCOLOGY - SCIE","2,760","2.4","Q3","0.77","24.92"%,
"International Journal of Mining Reclamation and Environment","INT J MIN RECLAM ENV","1748-0930","1748-0949","MINING & MINERAL PROCESSING - SCIE","946","2.4","Q2","0.64","8.59"%,
"LETTERS IN APPLIED MICROBIOLOGY","LETT APPL MICROBIOL","0266-8254","1472-765X","MICROBIOLOGY - SCIE","9,851","2.4","Q4","0.49","5.93"%,
"ARCHAEA-AN INTERNATIONAL MICROBIOLOGICAL JOURNAL","ARCHAEA","1472-3646","1472-3654","MICROBIOLOGY - SCIE","736","2.4","Q4","0.48","100"%,
"SOUTH AFRICAN JOURNAL OF SCIENCE","S AFR J SCI","0038-2353","1996-7489","MULTIDISCIPLINARY SCIENCES - SCIE","3,254","2.4","Q3","0.4","99.17"%,
"Music Education Research","MUSIC EDUC RES","1461-3808","1469-9893","MUSIC - AHCI","1,051","2.3","N/A","2.51","21.13"%,
"MUSIC PERCEPTION","MUSIC PERCEPT","0730-7829","N/A","MUSIC - AHCI","2,036","2.3","N/A","2.25","0"%,
"COMPLEXITY","COMPLEXITY","1076-2787","1099-0526","MULTIDISCIPLINARY SCIENCES - SCIE","12,110","2.3","Q3","0.72","99.41"%,
"HISTOCHEMISTRY AND CELL BIOLOGY","HISTOCHEM CELL BIOL","0948-6143","1432-119X","MICROSCOPY - SCIE","5,116","2.3","Q2","0.72","43.49"%,
"ANAEROBE","ANAEROBE","1075-9964","1095-8274","MICROBIOLOGY - SCIE","5,726","2.3","Q4","0.52","18.13"%,
"JOURNAL OF WATER AND HEALTH","J WATER HEALTH","1477-8920","1996-7829","MICROBIOLOGY - SCIE","2,800","2.3","Q4","0.49","81.82"%,
"Smart Science","SMART SCI","N/A","2308-0477","MULTIDISCIPLINARY SCIENCES - ESCI","303","2.3","N/A","0.38","1.22"%,
"JOURNAL OF THE INDIAN INSTITUTE OF SCIENCE","J INDIAN I SCI","0970-4140","0019-4964","MULTIDISCIPLINARY SCIENCES - SCIE","824","2.3","Q3","0.2","6.78"%,
"ULTRAMICROSCOPY","ULTRAMICROSCOPY","0304-3991","1879-2723","MICROSCOPY - SCIE","8,435","2.2","Q3","1.09","32.69"%,
"INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS","INT J BIFURCAT CHAOS","0218-1274","1793-6551","MULTIDISCIPLINARY SCIENCES - SCIE","8,759","2.2","Q3","0.74","3.34"%,
"JOURNAL OF EUKARYOTIC MICROBIOLOGY","J EUKARYOT MICROBIOL","1066-5234","1550-7408","MICROBIOLOGY - SCIE","3,263","2.2","Q4","0.7","16.15"%,
"JOURNAL OF THE ROYAL SOCIETY OF NEW ZEALAND","J ROY SOC NEW ZEAL","0303-6758","1175-8899","MULTIDISCIPLINARY SCIENCES - SCIE","1,118","2.2","Q3","0.69","23.12"%,
"MARINE GEORESOURCES & GEOTECHNOLOGY","MAR GEORESOUR GEOTEC","1064-119X","1521-0618","MINING & MINERAL PROCESSING - SCIE","2,304","2.2","Q2","0.68","0.63"%,
"European Journal of Microbiology and Immunology","EUR J MICROBIOL IMMU","2062-8633","2062-8633","MICROBIOLOGY - ESCI","717","2.2","N/A","0.66","93.75"%,
"CLAYS AND CLAY MINERALS","CLAY CLAY MINER","0009-8604","1552-8367","MINERALOGY - SCIE","5,718","2.2","Q2","0.5","8.44"%,
"JOURNAL OF MICROBIOLOGICAL METHODS","J MICROBIOL METH","0167-7012","1872-8359","MICROBIOLOGY - SCIE","10,620","2.2","Q4","0.5","21.31"%,
"Applied Network Science","APPL NETW SCI","N/A","2364-8228","MULTIDISCIPLINARY SCIENCES - ESCI","1,018","2.2","N/A","0.47","100"%,
"MICROBES AND ENVIRONMENTS","MICROBES ENVIRON","1342-6311","1347-4405","MICROBIOLOGY - SCIE","2,369","2.2","Q4","0.47","97.35"%,
"BRAZILIAN JOURNAL OF MICROBIOLOGY","BRAZ J MICROBIOL","1517-8382","1678-4405","MICROBIOLOGY - SCIE","7,208","2.2","Q4","0.42","3.19"%,
"SCIENCE PROGRESS","SCI PROGRESS-UK","0036-8504","2047-7163","MULTIDISCIPLINARY SCIENCES - SCIE","2,194","2.1","Q3","0.7","88.84"%,
"International Journal of Coal Preparation and Utilization","INT J COAL PREP UTIL","1939-2699","1939-2702","MINING & MINERAL PROCESSING - SCIE","1,328","2.1","Q3","0.57","0.22"%,
"EUROPEAN JOURNAL OF MINERALOGY","EUR J MINERAL","0935-1221","1617-4011","MINERALOGY - SCIE","3,813","2.1","Q3","0.54","100"%,
"FEMS MICROBIOLOGY LETTERS","FEMS MICROBIOL LETT","0378-1097","1574-6968","MICROBIOLOGY - SCIE","20,926","2.1","Q4","0.43","11.06"%,
"Polish Journal of Microbiology","POL J MICROBIOL","1733-1331","2544-4646","MICROBIOLOGY - SCIE","1,242","2.1","Q4","0.34","99.35"%,
"British Journal of Music Education","BRIT J MUSIC EDUC","0265-0517","1469-2104","MUSIC - AHCI","597","2","N/A","1.78","26.76"%,
"JOURNAL OF MICROSCOPY","J MICROSC-OXFORD","0022-2720","1365-2818","MICROSCOPY - SCIE","6,257","2","Q3","0.84","27.41"%,
"COMPARATIVE IMMUNOLOGY MICROBIOLOGY AND INFECTIOUS DISEASES","COMP IMMUNOL MICROB","0147-9571","1878-1667","MICROBIOLOGY - SCIE","2,597","2","Q4","0.68","7.62"%,
"Journal of Mining Institute","J MIN INST","2411-3336","2541-9404","MINING & MINERAL PROCESSING - ESCI","921","2","N/A","0.6","98.88"%,
"JOURNAL OF APPLIED GEOPHYSICS","J APPL GEOPHYS","0926-9851","1879-1859","MINING & MINERAL PROCESSING - SCIE","7,529","2","Q3","0.59","8.99"%,
"SYDOWIA","SYDOWIA","0082-0598","N/A","MYCOLOGY - SCIE","810","2","Q3","0.54","0"%,
"World Mycotoxin Journal","WORLD MYCOTOXIN J","1875-0710","1875-0796","MYCOLOGY - SCIE","1,360","2","Q3","0.52","0"%,
"RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI","REND LINCEI-SCI FIS","2037-4631","1720-0776","MULTIDISCIPLINARY SCIENCES - SCIE","1,465","2","Q3","0.41","23.6"%,
"Journal of Clinical Tuberculosis and Other Mycobacterial Diseases","J CLIN TUBER OTH MYC","2405-5794","2405-5794","MICROBIOLOGY - ESCI","594","2","N/A","0.4","96.32"%,
"MYCOBIOLOGY","MYCOBIOLOGY","1229-8093","2092-9323","MYCOLOGY - SCIE","1,821","1.9","Q4","0.51","96.51"%,
"Mining Metallurgy & Exploration","MINING METALL EXPLOR","2524-3462","2524-3470","MINING & MINERAL PROCESSING - SCIE","1,115","1.9","Q3","0.48","5.49"%,
"Mining of Mineral Deposits","MIN MINER DEPOSITS","2415-3435","2415-3443","MINING & MINERAL PROCESSING - ESCI","369","1.9","N/A","0.46","94.82"%,
"MethodsX","METHODSX","N/A","2215-0161","MULTIDISCIPLINARY SCIENCES - ESCI","3,402","1.9","N/A","0.41","97.33"%,
"REVISTA ARGENTINA DE MICROBIOLOGIA","REV ARGENT MICROBIOL","0325-7541","1851-7617","MICROBIOLOGY - SCIE","943","1.9","Q4","0.41","95.86"%,
"Revista Espanola de Quimioterapia","REV ESP QUIM","0214-3429","1988-9518","MICROBIOLOGY - SCIE","929","1.9","Q4","0.39","37.7"%,
"REVISTA IBEROAMERICANA DE MICOLOGIA","REV IBEROAM MICOL","1130-1406","N/A","MYCOLOGY - SCIE","913","1.9","Q4","0.3","17.74"%,
"International Journal of Music Education","INT J MUSIC EDUC","0255-7614","1744-795X","MUSIC - AHCI","900","1.8","N/A","1.71","8.09"%,
"Microscopy","MICROSCOPY-JPN","2050-5698","2050-5701","MICROSCOPY - SCIE","822","1.8","Q4","0.77","20.1"%,
"Science of Nature","SCI NAT-HEIDELBERG","0028-1042","1432-1904","MULTIDISCIPLINARY SCIENCES - SCIE","1,123","1.8","Q3","0.64","21.12"%,
"MINERALOGY AND PETROLOGY","MINER PETROL","0930-0708","1438-1168","MINERALOGY - SCIE","2,883","1.8","Q3","0.53","25.23"%,
"BMC Research Notes","BMC RES NOTES","N/A","1756-0500","MULTIDISCIPLINARY SCIENCES - ESCI","16,045","1.8","N/A","0.51","99.63"%,
"New Microbiologica","NEW MICROBIOL","1121-7138","1121-7138","MICROBIOLOGY - SCIE","1,226","1.8","Q4","0.29","0"%,
"Infectious Microbes & Diseases","INFECT MICROBE DIS","N/A","2641-5917","MICROBIOLOGY - ESCI","125","1.8","N/A","0.24","100"%,
"SCIENTIST","SCIENTIST","0890-3670","1547-0806","MULTIDISCIPLINARY SCIENCES - SCIE","301","1.8","Q3","0.01","0"%,
"Heritage","HERITAGE-BASEL","2571-9408","2571-9408","MULTIDISCIPLINARY SCIENCES - ESCI","1,007","1.7","N/A","3.86","99.28"%,
"Psychology of Music","PSYCHOL MUSIC","0305-7356","1741-3087","MUSIC - AHCI","2,805","1.7","N/A","1.34","15.86"%,
"Iranian Journal of Science and Technology Transaction A-Science","IRAN J SCI TECHNOL A","1028-6276","2364-1819","MULTIDISCIPLINARY SCIENCES - SCIE","1,973","1.7","Q3","0.57","1.19"%,
"Journal of Radiation Research and Applied Sciences","J RADIAT RES APPL SC","1687-8507","1687-8507","MULTIDISCIPLINARY SCIENCES - SCIE","2,042","1.7","Q3","0.43","89.46"%,
"EuroBiotech Journal","EUROBIOTECH J","N/A","2564-615X","MULTIDISCIPLINARY SCIENCES - ESCI","194","1.7","N/A","0.29","88.41"%,
"ISSUES IN SCIENCE AND TECHNOLOGY","ISSUES SCI TECHNOL","0748-5492","1938-1557","MULTIDISCIPLINARY SCIENCES - SCIE","658","1.7","Q3","0.24","0"%,
"NEW SCIENTIST","NEW SCI","0262-4079","N/A","MULTIDISCIPLINARY SCIENCES - SCIE","1,061","1.7","Q3","0.02","0"%,
"Research Studies in Music Education","RES STUD MUSIC EDUC","1321-103X","1834-5530","MUSIC - ESCI","586","1.6","N/A","3.03","14.17"%,
"Acta Montanistica Slovaca","ACTA MONTAN SLOVACA","1335-1788","N/A","MINING & MINERAL PROCESSING - SCIE","618","1.6","Q3","0.58","92.23"%,
"Microbiology Research","MICROBIOL RES-ITALY","N/A","2036-7481","MICROBIOLOGY - ESCI","280","1.5","N/A","1.15","99.33"%,
"PETROLOGY","PETROLOGY+","0869-5911","1556-2085","MINERALOGY - SCIE","1,066","1.5","Q3","0.39","5.5"%,
"ACTA MICROBIOLOGICA ET IMMUNOLOGICA HUNGARICA","ACTA MICROBIOL IMM H","1217-8950","1588-2640","MICROBIOLOGY - SCIE","689","1.5","Q4","0.34","12.98"%,
"CLAY MINERALS","CLAY MINER","0009-8558","1471-8030","MINERALOGY - SCIE","3,210","1.5","Q3","0.33","7.61"%,
"Physicochemical Problems of Mineral Processing","PHYSICOCHEM PROBL MI","1643-1049","2084-4735","MINING & MINERAL PROCESSING - SCIE","1,426","1.5","Q3","0.3","88.54"%,
"MICROBIOLOGY","MICROBIOLOGY+","0026-2617","1608-3237","MICROBIOLOGY - SCIE","2,431","1.5","Q4","0.24","3.63"%,
"JOURNAL OF RESEARCH IN MUSIC EDUCATION","J RES MUSIC EDUC","0022-4294","1945-0095","MUSIC - AHCI","1,154","1.4","N/A","1.98","4.55"%,
"JOURNAL OF MUSIC THEORY","J MUSIC THEORY","0022-2909","1941-7497","MUSIC - AHCI","313","1.4","N/A","1.69","0"%,
"CRYPTOGAMIE MYCOLOGIE","CRYPTOGAMIE MYCOL","0181-1584","1776-100X","MYCOLOGY - SCIE","544","1.4","Q4","0.54","0"%,
"RESOURCE GEOLOGY","RESOUR GEOL","1344-1698","1751-3928","MINERALOGY - SCIE","1,134","1.4","Q3","0.5","5.41"%,
"DISCRETE DYNAMICS IN NATURE AND SOCIETY","DISCRETE DYN NAT SOC","1026-0226","1607-887X","MULTIDISCIPLINARY SCIENCES - SCIE","3,811","1.4","Q3","0.41","99"%,
"LICHENOLOGIST","LICHENOLOGIST","0024-2829","1096-1135","MYCOLOGY - SCIE","1,274","1.4","Q4","0.39","24"%,
"PHYSICS AND CHEMISTRY OF MINERALS","PHYS CHEM MINER","0342-1791","1432-2021","MINERALOGY - SCIE","4,164","1.4","Q3","0.39","28.77"%,
"MYCOSCIENCE","MYCOSCIENCE","1340-3540","1618-2545","MYCOLOGY - SCIE","1,786","1.4","Q4","0.37","52.59"%,
"Journal of Geosciences","J GEOSCI-CZECH","1802-6222","1803-1943","MINERALOGY - SCIE","579","1.4","Q3","0.35","95.38"%,
"AQUATIC MICROBIAL ECOLOGY","AQUAT MICROB ECOL","0948-3055","1616-1564","MICROBIOLOGY - SCIE","3,933","1.4","Q4","0.34","13.89"%,
"Iranian Journal of Microbiology","IRAN J MICROBIOL","2008-3289","2008-4447","MICROBIOLOGY - ESCI","1,209","1.4","N/A","0.24","90.23"%,
"Psychomusicology","PSYCHOMUSICOLOGY","0275-3987","2162-1535","MUSIC - ESCI","345","1.3","N/A","1.56","0"%,
"Rudarsko-Geolosko-Naftni Zbornik","RUD-GEOL-NAFT ZB","0353-4529","1849-0409","MINING & MINERAL PROCESSING - ESCI","400","1.3","N/A","0.42","98.82"%,
"ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS","AN ACAD BRAS CIENC","0001-3765","1678-2690","MULTIDISCIPLINARY SCIENCES - SCIE","5,360","1.3","Q3","0.38","91.24"%,
"Mining Science","MIN SCI","2300-9586","2353-5423","MINING & MINERAL PROCESSING - ESCI","189","1.3","N/A","0.34","80.49"%,
"Microbiology Australia","MICROBIOL AUST","1324-4272","2201-9189","MICROBIOLOGY - ESCI","321","1.3","N/A","0.31","62.93"%,
"Kuwait Journal of Science","KUWAIT J SCI","2307-4108","2307-4116","MULTIDISCIPLINARY SCIENCES - SCIE","486","1.3","Q3","0.28","0"%,
"Mineral Processing and Extractive Metallurgy-Transactions of the Institutions of Mining and Metallurgy","MIN PROC EXT MET-UK","2572-6641","2572-665X","MINING & MINERAL PROCESSING - ESCI","242","1.2","N/A","0.57","1.83"%,
"Archives of Mining Sciences","ARCH MIN SCI","0860-7001","1689-0469","MINING & MINERAL PROCESSING - SCIE","712","1.2","Q4","0.43","0"%,
"INTERNATIONAL JOURNAL OF MEDICINAL MUSHROOMS","INT J MED MUSHROOMS","1521-9437","1940-4344","MYCOLOGY - SCIE","1,723","1.2","Q4","0.34","0"%,
"JOURNAL OF GENERAL AND APPLIED MICROBIOLOGY","J GEN APPL MICROBIOL","0022-1260","1349-8037","MICROBIOLOGY - SCIE","1,679","1.2","Q4","0.3","97.59"%,
"Journal of Gemmology","J GEMMOL","1355-4565","2632-1718","MINERALOGY - SCIE","300","1.2","Q4","0.27","0"%,
"Jove-Journal of Visualized Experiments","JOVE-J VIS EXP","1940-087X","1940-087X","MULTIDISCIPLINARY SCIENCES - SCIE","23,464","1.2","Q3","0.27","0.59"%,
"All Life","ALL LIFE","2689-5293","2689-5307","MULTIDISCIPLINARY SCIENCES - SCIE","226","1.2","Q3","0.26","98.89"%,
"Data in Brief","DATA BRIEF","2352-3409","2352-3409","MULTIDISCIPLINARY SCIENCES - ESCI","8,141","1.2","N/A","0.26","96.54"%,
"African Journal of Science Technology Innovation & Development","AFR J SCI TECHNOL IN","2042-1338","2042-1346","MULTIDISCIPLINARY SCIENCES - ESCI","929","1.2","N/A","0.25","6.32"%,
"International Journal of Mycobacteriology","INT J MYCOBACT","2212-5531","2212-554X","MICROBIOLOGY - ESCI","955","1.2","N/A","0.24","82.27"%,
"SCIENCEASIA","SCIENCEASIA","1513-1874","N/A","MULTIDISCIPLINARY SCIENCES - SCIE","1,062","1.2","Q3","0.22","100"%,
"JOURNAL OF MOLECULAR MICROBIOLOGY AND BIOTECHNOLOGY","J MOL MICROB BIOTECH","1464-1801","1660-2412","MICROBIOLOGY - SCIE","1,537","1.2","Q4","0.21","0"%,
"JOURNAL OF NEW MUSIC RESEARCH","J NEW MUSIC RES","0929-8215","1744-5027","MUSIC - AHCI","514","1.1","N/A","1.55","31.88"%,
"Journal of Mathematics and Music","J MATH MUSIC","1745-9737","1745-9745","MUSIC - AHCI","192","1.1","N/A","0.93","16.18"%,
"INTERDISCIPLINARY SCIENCE REVIEWS","INTERDISCIPL SCI REV","0308-0188","1743-2790","MULTIDISCIPLINARY SCIENCES - SCIE","488","1.1","Q4","0.62","16.81"%,
"Mining Technology-Transactions of the Institutions of Mining and Metallurgy","MIN TECHNOL","2572-6668","2572-6676","MINING & MINERAL PROCESSING - ESCI","222","1.1","N/A","0.45","6.25"%,
"Chinese Science Bulletin-Chinese","CHIN SCI B-CHIN","0023-074X","2095-9419","MULTIDISCIPLINARY SCIENCES - ESCI","1,665","1.1","N/A","0.21","0"%,
"NATIONAL ACADEMY SCIENCE LETTERS-INDIA","NATL ACAD SCI LETT","0250-541X","2250-1754","MULTIDISCIPLINARY SCIENCES - SCIE","1,048","1.1","Q4","0.21","0.85"%,
"MUSIC THEORY SPECTRUM","MUSIC THEOR SPECTRUM","0195-6167","1533-8339","MUSIC - AHCI","338","1","N/A","1.86","0"%,
"Philosophy of Music Education Review","PHILOS MUSIC EDUC RE","1063-5734","1543-3412","MUSIC - ESCI","124","1","N/A","1.32","0"%,
"Revista Electronica Complutense de Investigacion en Educacion Musical-RECIEM","REV ELECTRON COMPLU","1698-7454","1698-7454","MUSIC - ESCI","109","1","N/A","0.99","83.78"%,
"ULTRASTRUCTURAL PATHOLOGY","ULTRASTRUCT PATHOL","0191-3123","1521-0758","MICROSCOPY - SCIE","997","1","Q4","0.41","5.65"%,
"Medical Mycology Journal","MED MYCOL J","2185-6486","2186-165X","MYCOLOGY - ESCI","196","1","N/A","0.31","100"%,
"CURRENT SCIENCE","CURR SCI INDIA","0011-3891","0011-3891","MULTIDISCIPLINARY SCIENCES - SCIE","13,439","1","Q4","0.22","92.1"%,
"MYCOTAXON","MYCOTAXON","0093-4666","0093-4666","MYCOLOGY - SCIE","2,766","1","Q4","0.22","39.16"%,
"MIKROBIYOLOJI BULTENI","MIKROBIYOL BUL","0374-9096","0374-9096","MICROBIOLOGY - SCIE","581","1","Q4","0.17","91.02"%,
"Journal of Sustainable Mining","J SUSTAIN MINING","2543-4950","2300-3960","MINING & MINERAL PROCESSING - ESCI","534","1","N/A","0.14","94.67"%,
"MEDICAL PROBLEMS OF PERFORMING ARTISTS","MED PROBL PERFORM AR","0885-1158","1938-2766","MUSIC - AHCI","860","0.9","N/A","1.88","8.89"%,
"BULLETIN OF THE COUNCIL FOR RESEARCH IN MUSIC EDUCATION","B COUN RES MUSIC ED","0010-9894","2162-7223","MUSIC - AHCI","430","0.9","N/A","1.62","0"%,
"NOTES","NOTES","0027-4380","1534-150X","MUSIC - AHCI","224","0.9","N/A","0.62","0"%,
"Gospodarka Surowcami Mineralnymi-Mineral Resources Management","GOSPOD SUROWCAMI MIN","0860-0953","2299-2324","MINERALOGY - SCIE","415","0.9","Q4","0.34","0"%,
"Gospodarka Surowcami Mineralnymi-Mineral Resources Management","GOSPOD SUROWCAMI MIN","0860-0953","2299-2324","MINING & MINERAL PROCESSING - SCIE","415","0.9","Q4","0.34","0"%,
"Acta Geodynamica et Geomaterialia","ACTA GEODYN GEOMATER","1214-9705","N/A","MINING & MINERAL PROCESSING - SCIE","488","0.9","Q4","0.3","93.81"%,
"CANADIAN MINERALOGIST","CAN MINERAL","0008-4476","1499-1276","MINERALOGY - SCIE","5,665","0.9","Q4","0.3","0.53"%,
"PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES INDIA SECTION A-PHYSICAL SCIENCES","P NATL A SCI INDIA A","0369-8203","2250-1762","MULTIDISCIPLINARY SCIENCES - SCIE","686","0.9","Q4","0.3","0.39"%,
"Gazi University Journal of Science","GAZI U J SCI","2147-1762","2147-1762","MULTIDISCIPLINARY SCIENCES - ESCI","747","0.9","N/A","0.23","100"%,
"Proceedings of the Estonian Academy of Sciences","P EST ACAD SCI","1736-6046","1736-7530","MULTIDISCIPLINARY SCIENCES - SCIE","501","0.9","Q4","0.23","100"%,
"Journal of the Southern African Institute of Mining and Metallurgy","J S AFR I MIN METALL","2225-6253","2411-9717","MINING & MINERAL PROCESSING - SCIE","2,412","0.9","Q4","0.22","74.24"%,
"DEFENCE SCIENCE JOURNAL","DEFENCE SCI J","0011-748X","0976-464X","MULTIDISCIPLINARY SCIENCES - SCIE","1,254","0.9","Q4","0.18","91.38"%,
