"Journal Data Filtered By:  Selected Categories: EDUCATION & EDUCATIONAL RESEARCH Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"JOURNAL OF RESEARCH IN READING","J RES READ","0141-0423","1467-9817","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,759","2.7","Q2","1.14","18.92"%,
"Research Papers in Education","RES PAP EDUC","0267-1522","1470-1146","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,333","2.7","Q2","1.01","27.87"%,
"THEORY AND RESEARCH IN SOCIAL EDUCATION","THEOR RES SOC EDUC","0093-3104","2163-1654","EDUCATION & EDUCATIONAL RESEARCH - SSCI","952","2.6","Q2","1.39","10.14"%,
"Pixel-Bit- Revista de Medios y Educacion","PIXEL-BIT","1133-8482","2171-7966","EDUCATION & EDUCATIONAL RESEARCH - ESCI","499","2.6","N/A","1.34","97.53"%,
"Journal of Higher Education Policy and Management","J HIGH EDUC POLICY M","1360-080X","1469-9508","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,478","2.6","Q2","1.31","8.06"%,
"TEACHING IN HIGHER EDUCATION","TEACH HIGH EDUC","1356-2517","1470-1294","EDUCATION & EDUCATIONAL RESEARCH - SSCI","3,330","2.6","Q2","1.29","20.1"%,
"Equity & Excellence in Education","EQUITY EXCELL EDUC","1066-5684","1547-3457","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,643","2.6","N/A","1.18","2.68"%,
"JOURNAL OF LITERACY RESEARCH","J LIT RES","1086-296X","1554-8430","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,063","2.6","Q2","1.02","4.23"%,
"Asia-Pacific Journal of Teacher Education","ASIA-PAC J TEACH EDU","1359-866X","1469-2945","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,147","2.6","Q2","0.85","5.45"%,
"ELT Journal","ELT J","0951-0893","1477-4526","EDUCATION & EDUCATIONAL RESEARCH - SSCI","2,415","2.5","Q2","1.63","6.71"%,
"JOURNAL OF EDUCATION POLICY","J EDUC POLICY","0268-0939","1464-5106","EDUCATION & EDUCATIONAL RESEARCH - SSCI","2,917","2.5","Q2","1.47","26.01"%,
"Race Ethnicity and Education","RACE ETHNIC EDUC-UK","1361-3324","1470-109X","EDUCATION & EDUCATIONAL RESEARCH - SSCI","3,131","2.5","Q2","1.38","6.19"%,
"INTERNATIONAL JOURNAL OF EDUCATIONAL DEVELOPMENT","INT J EDUC DEV","0738-0593","1873-4871","EDUCATION & EDUCATIONAL RESEARCH - SSCI","3,200","2.5","Q2","1.26","22.06"%,
"Iranian Journal of Language Teaching Research","IRAN J LANG TEACH RE","2322-1291","2322-1291","EDUCATION & EDUCATIONAL RESEARCH - ESCI","301","2.5","N/A","1.23","0"%,
"Journal of Teaching in Travel & Tourism","J TEACH TRAVEL TOUR","1531-3220","1531-3239","EDUCATION & EDUCATIONAL RESEARCH - ESCI","594","2.5","N/A","1.19","4.3"%,
"JOURNAL OF PUBLIC AFFAIRS EDUCATION","J PUBLIC AFF EDUC","1523-6803","2328-9643","EDUCATION & EDUCATIONAL RESEARCH - ESCI","790","2.5","N/A","1.18","5.19"%,
"TechTrends","TECHTRENDS","8756-3894","1559-7075","EDUCATION & EDUCATIONAL RESEARCH - ESCI","2,092","2.5","N/A","1.13","5.52"%,
"READING AND WRITING","READ WRIT","0922-4777","1573-0905","EDUCATION & EDUCATIONAL RESEARCH - SSCI","4,914","2.5","Q2","1.12","22.49"%,
"INSTRUCTIONAL SCIENCE","INSTR SCI","0020-4277","1573-1952","EDUCATION & EDUCATIONAL RESEARCH - SSCI","2,760","2.5","Q2","1.06","41.35"%,
"AMERICAN JOURNAL OF EDUCATION","AM J EDUC","0195-6744","1549-6511","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,376","2.5","Q2","1.02","1.75"%,
"Higher Education Pedagogies","HIGH EDUC PEDAGOG","2375-2696","2375-2696","EDUCATION & EDUCATIONAL RESEARCH - ESCI","244","2.5","N/A","0.87","100"%,
"ACADEMIC PSYCHIATRY","ACAD PSYCHIATR","1042-9670","1545-7230","EDUCATION & EDUCATIONAL RESEARCH - SSCI","2,720","2.5","Q2","0.7","8.83"%,
"Journal of Peer Learning","J PEER LEARN","2200-2359","2200-2359","EDUCATION & EDUCATIONAL RESEARCH - ESCI","68","2.5","N/A","0.65","0"%,
"Current Issues in Language Planning","CURR ISS LANG PLAN","1466-4208","1747-7506","EDUCATION & EDUCATIONAL RESEARCH - SSCI","740","2.4","Q2","1.78","21.7"%,
"International Journal of Educational Research and Innovation","INT J EDUC RES INNOV","2386-4303","2386-4303","EDUCATION & EDUCATIONAL RESEARCH - ESCI","250","2.4","N/A","1.58","88.89"%,
"Journal of Marketing Education","J MARKET EDUC","0273-4753","1552-6550","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,126","2.4","N/A","1.44","5.13"%,
"SECOND LANGUAGE RESEARCH","SECOND LANG RES","0267-6583","1477-0326","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,640","2.4","Q2","1.43","17.88"%,
"Journal of Diversity in Higher Education","J DIVERS HIGH EDUC","1938-8926","1938-8934","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,627","2.4","Q2","1.24","0"%,
"Journal of Studies in International Education","J STUD INT EDUC","1028-3153","1552-7808","EDUCATION & EDUCATIONAL RESEARCH - SSCI","2,126","2.4","Q2","1.24","17.12"%,
"Knowledge Management & E-Learning-An International Journal","KNOWL MANAG E-LEARN","2073-7904","2073-7904","EDUCATION & EDUCATIONAL RESEARCH - ESCI","566","2.4","N/A","1.23","80"%,
"European Journal of Education","EUR J EDUC","0141-8211","1465-3435","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,584","2.4","Q2","1.1","28.78"%,
"Journal of School Violence","J SCH VIOLENCE","1538-8220","1538-8239","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,243","2.4","Q2","1.07","1.5"%,
"HEALTH EDUCATION RESEARCH","HEALTH EDUC RES","0268-1153","1465-3648","EDUCATION & EDUCATIONAL RESEARCH - SSCI","4,201","2.4","Q2","0.89","11.35"%,
"JOURNAL OF AMERICAN COLLEGE HEALTH","J AM COLL HEALTH","0744-8481","1940-3208","EDUCATION & EDUCATIONAL RESEARCH - SSCI","6,437","2.4","Q2","0.85","2.98"%,
"JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS","J EDUC BEHAV STAT","1076-9986","1935-1054","EDUCATION & EDUCATIONAL RESEARCH - SSCI","2,788","2.4","Q2","0.77","13.79"%,
"Review of Education","REV EDUC-US","2049-6613","2049-6613","EDUCATION & EDUCATIONAL RESEARCH - ESCI","538","2.4","N/A","0.36","28.17"%,
"Music Education Research","MUSIC EDUC RES","1461-3808","1469-9893","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,051","2.3","Q3","2.51","21.13"%,
"International Journal of Multilingualism","INT J MULTILING","1479-0718","1747-7530","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,578","2.3","Q3","1.64","16.22"%,
"RESEARCH IN SCIENCE EDUCATION","RES SCI EDUC","0157-244X","1573-1898","EDUCATION & EDUCATIONAL RESEARCH - SSCI","3,895","2.3","Q3","1.46","22.25"%,
"MINERVA","MINERVA","0026-4695","1573-1871","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,504","2.3","Q3","1.32","53.01"%,
"INTERNATIONAL JOURNAL OF SCIENCE EDUCATION","INT J SCI EDUC","0950-0693","1464-5289","EDUCATION & EDUCATIONAL RESEARCH - SSCI","7,116","2.3","Q3","1.29","20.14"%,
"URBAN EDUCATION","URBAN EDUC","0042-0859","1552-8340","EDUCATION & EDUCATIONAL RESEARCH - SSCI","3,077","2.3","Q3","1.26","2.07"%,
"BRITISH EDUCATIONAL RESEARCH JOURNAL","BRIT EDUC RES J","0141-1926","1469-3518","EDUCATION & EDUCATIONAL RESEARCH - SSCI","3,480","2.3","Q3","1.24","34.26"%,
"RIE-Revista de Investigacion Educativa","RIE-REV INVESTIG EDU","0212-4068","1989-9106","EDUCATION & EDUCATIONAL RESEARCH - ESCI","596","2.3","N/A","1.24","94.44"%,
"Cambridge Journal of Education","CAMB J EDUC","0305-764X","1469-3577","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,685","2.3","Q3","1.14","31.43"%,
"Frontiers in Education","FRONT EDUC","N/A","2504-284X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","3,190","2.3","N/A","1.11","99.21"%,
"JOURNAL OF FURTHER AND HIGHER EDUCATION","J FURTH HIGHER EDUC","0309-877X","1469-9486","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,786","2.3","N/A","1.1","18.75"%,
"Asia Pacific Education Review","ASIA PAC EDUC REV","1598-1037","1876-407X","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,652","2.3","Q3","1.07","12.81"%,
"European Early Childhood Education Research Journal","EUR EARLY CHILD EDUC","1350-293X","1752-1807","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,497","2.3","Q3","1.03","28.5"%,
"European Journal of Engineering Education","EUR J ENG EDUC","0304-3797","1469-5898","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,555","2.3","N/A","1.02","34.26"%,
"COMMUNICATION EDUCATION","COMMUN EDUC","0363-4523","1479-5795","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,850","2.3","N/A","0.84","1.69"%,
"International Journal of Inclusive Education","INT J INCLUSIVE EDUC","1360-3116","1464-5173","EDUCATION & EDUCATIONAL RESEARCH - SSCI","3,559","2.2","Q3","1.25","16.07"%,
"Globalisation Societies and Education","GLOB SOC EDUC","1476-7724","1476-7732","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,171","2.2","N/A","1.24","21.37"%,
"HIGHER EDUCATION QUARTERLY","HIGH EDUC Q","0951-5224","1468-2273","EDUCATION & EDUCATIONAL RESEARCH - ESCI","955","2.2","N/A","1.19","21.57"%,
"GENDER AND EDUCATION","GENDER EDUC","0954-0253","1360-0516","EDUCATION & EDUCATIONAL RESEARCH - SSCI","2,180","2.2","Q3","1.15","16.74"%,
"Research in Learning Technology","RES LEARN TECHNOL","2156-7069","2156-7077","EDUCATION & EDUCATIONAL RESEARCH - ESCI","850","2.2","N/A","1.15","95.18"%,
"International Journal of Science and Mathematics Education","INT J SCI MATH EDUC","1571-0068","1573-1774","EDUCATION & EDUCATIONAL RESEARCH - SSCI","2,593","2.2","Q3","1.11","20.94"%,
"Innovative Higher Education","INNOV HIGH EDUC","0742-5627","1573-1758","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,234","2.2","N/A","1.05","14.57"%,
"Electronic Journal of e-Learning","ELECTRON J E-LEARN","1479-4403","1479-4403","EDUCATION & EDUCATIONAL RESEARCH - ESCI","811","2.2","N/A","1.02","32.03"%,
"RESEARCH IN THE TEACHING OF ENGLISH","RES TEACH ENGL","0034-527X","1943-2348","EDUCATION & EDUCATIONAL RESEARCH - SSCI","846","2.2","Q3","1.02","0"%,
"ECONOMICS OF EDUCATION REVIEW","ECON EDUC REV","0272-7757","1873-7382","EDUCATION & EDUCATIONAL RESEARCH - SSCI","4,880","2.2","Q3","0.93","16.6"%,
"JOURNAL OF SCHOOL HEALTH","J SCHOOL HEALTH","0022-4391","1746-1561","EDUCATION & EDUCATIONAL RESEARCH - SSCI","4,450","2.2","Q3","0.86","11.41"%,
"Nordic Journal of Digital Literacy","NORD J DIGIT LIT","0809-6724","1891-943X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","421","2.2","N/A","0.86","90.48"%,
"JOURNAL OF EXPERIMENTAL EDUCATION","J EXP EDUC","0022-0973","1940-0683","EDUCATION & EDUCATIONAL RESEARCH - SSCI","2,714","2.2","Q3","0.83","6.74"%,
"TEACHING SOCIOLOGY","TEACH SOCIOL","0092-055X","1939-862X","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,028","2.2","Q3","0.76","7.69"%,
"International Multilingual Research Journal","INT MULTILING RES J","1931-3152","1931-3160","EDUCATION & EDUCATIONAL RESEARCH - SSCI","488","2.1","Q3","1.35","8.45"%,
"RESEARCH IN HIGHER EDUCATION","RES HIGH EDUC","0361-0365","1573-188X","EDUCATION & EDUCATIONAL RESEARCH - SSCI","4,082","2.1","Q3","1.29","17.37"%,
"Professional Development in Education","PROF DEV EDUC","1941-5257","1941-5265","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,662","2.1","Q3","1.2","17.02"%,
"Education Inquiry","EDUC INQ","N/A","2000-4508","EDUCATION & EDUCATIONAL RESEARCH - ESCI","461","2.1","N/A","1.08","94.07"%,
"AUSTRALIAN EDUCATIONAL RESEARCHER","AUST EDUC RES","0311-6999","2210-5328","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,256","2.1","Q3","1.06","33.88"%,
"Education Finance and Policy","EDUC FINANC POLICY","1557-3060","1557-3079","EDUCATION & EDUCATIONAL RESEARCH - SSCI","749","2.1","Q3","1.03","0"%,
"Journal of Mathematics Teacher Education","J MATH TEACH EDUC","1386-4416","1573-1820","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,190","2.1","Q3","1.03","18.97"%,
"JOURNAL OF CURRICULUM STUDIES","J CURRICULUM STUD","0022-0272","1366-5839","EDUCATION & EDUCATIONAL RESEARCH - SSCI","2,091","2.1","Q3","1","32.67"%,
"Research in Comparative and International Education","RES COMP INT EDUC","1745-4999","1745-4999","EDUCATION & EDUCATIONAL RESEARCH - ESCI","558","2.1","N/A","0.93","17.58"%,
"BRITISH JOURNAL OF SOCIOLOGY OF EDUCATION","BRIT J SOCIOL EDUC","0142-5692","1465-3346","EDUCATION & EDUCATIONAL RESEARCH - SSCI","3,008","2.1","Q3","0.9","31.95"%,
"INTERNATIONAL JOURNAL OF TECHNOLOGY AND DESIGN EDUCATION","INT J TECHNOL DES ED","0957-7572","1573-1804","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,580","2.1","Q3","0.89","31.58"%,
"JOURNAL OF EDUCATIONAL RESEARCH","J EDUC RES","0022-0671","1940-0675","EDUCATION & EDUCATIONAL RESEARCH - SSCI","3,850","2.1","Q3","0.82","10.91"%,
"Measurement in Physical Education and Exercise Science","MEAS PHYS EDUC EXERC","1091-367X","1532-7841","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,117","2.1","Q3","0.82","13.01"%,
"JOURNAL OF GEOGRAPHY IN HIGHER EDUCATION","J GEOGR HIGHER EDUC","0309-8265","1466-1845","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,333","2.1","Q3","0.78","21.43"%,
"JOURNAL OF COLLEGE STUDENT DEVELOPMENT","J COLL STUDENT DEV","0897-5264","1543-3382","EDUCATION & EDUCATIONAL RESEARCH - SSCI","3,538","2.1","Q3","0.75","0"%,
"Digital Education Review","DIGIT EDUC REV","2013-9144","2013-9144","EDUCATION & EDUCATIONAL RESEARCH - ESCI","379","2.1","N/A","0.69","12.35"%,
"International Review of Economics Education","INT REV ECON EDUC","1477-3880","2352-4421","EDUCATION & EDUCATIONAL RESEARCH - SSCI","331","2.1","Q3","0.61","7.81"%,
"REGISTER Journal","REGIST J","1979-8903","2503-040X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","75","2.1","N/A","0.56","100"%,
"British Journal of Music Education","BRIT J MUSIC EDUC","0265-0517","1469-2104","EDUCATION & EDUCATIONAL RESEARCH - SSCI","597","2","Q3","1.78","26.76"%,
"Language Learning Journal","LANG LEARN J","0957-1736","1753-2167","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,044","2","N/A","1.36","19.4"%,
"Pedagogy Culture and Society","PEDAGOG CULT SOC","1468-1366","1747-5104","EDUCATION & EDUCATIONAL RESEARCH - ESCI","882","2","N/A","1.19","18.14"%,
"International Journal of Technology in Education","INT J TECHNOL EDUC","N/A","2689-2758","EDUCATION & EDUCATIONAL RESEARCH - ESCI","120","2","N/A","0.99","84.62"%,
"International Journal of Research & Method in Education","INT J RES METHOD EDU","1743-727X","1743-7288","EDUCATION & EDUCATIONAL RESEARCH - ESCI","989","2","N/A","0.97","25.9"%,
"OXFORD REVIEW OF EDUCATION","OXFORD REV EDUC","0305-4985","1465-3915","EDUCATION & EDUCATIONAL RESEARCH - SSCI","2,228","2","Q3","0.97","33.33"%,
"Journal of Outdoor and Environmental Education","J OUTDOOR ENVIRON ED","2206-3110","2522-879X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","229","2","N/A","0.95","33.87"%,
"Revista Romaneasca Pentru Educatie Multidimensionala","REV ROMANEASCA PENTR","2066-7329","2067-9270","EDUCATION & EDUCATIONAL RESEARCH - ESCI","818","2","N/A","0.93","89.32"%,
"RED-Revista de Educacion a Distancia","RED-REV EDUC DISTANC","1578-7680","1578-7680","EDUCATION & EDUCATIONAL RESEARCH - ESCI","466","2","N/A","0.87","95.6"%,
"SIMULATION & GAMING","SIMULAT GAMING","1046-8781","1552-826X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,611","2","N/A","0.83","16.8"%,
"Journal of International Students","J INT STUDENTS","2162-3104","2166-3750","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,254","2","N/A","0.82","68.67"%,
"EDMETIC","EDMETIC","2254-0059","2254-0059","EDUCATION & EDUCATIONAL RESEARCH - ESCI","200","2","N/A","0.81","91.38"%,
"CALICO Journal","CALICO J","2056-9017","2056-9017","EDUCATION & EDUCATIONAL RESEARCH - ESCI","841","2","N/A","0.79","0"%,
"Educational Philosophy and Theory","EDUC PHILOS THEORY","0013-1857","1469-5812","EDUCATION & EDUCATIONAL RESEARCH - SSCI","2,402","2","Q3","0.74","9.9"%,
"International Journal of Information and Communication Technology Education","INT J INF COMMUN TEC","1550-1876","1550-1337","EDUCATION & EDUCATIONAL RESEARCH - ESCI","480","2","N/A","0.72","81.31"%,
"Educational Measurement-Issues and Practice","EDUC MEAS-ISSUES PRA","0731-1745","1745-3992","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,273","2","Q3","0.71","4.8"%,
"Language and Education","LANG EDUC-UK","0950-0782","1747-7581","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,418","1.9","Q3","1.45","19.85"%,
"Learning Culture and Social Interaction","LEARN CULT SOC INTER","2210-6561","2210-657X","EDUCATION & EDUCATIONAL RESEARCH - SSCI","964","1.9","Q3","1.12","29.91"%,
"Mind Culture and Activity","MIND CULT ACT","1074-9039","1532-7884","EDUCATION & EDUCATIONAL RESEARCH - SSCI","875","1.9","Q3","1.03","20"%,
"European Educational Research Journal","EUR EDUC RES J","1474-9041","1474-9041","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,326","1.9","Q3","1.02","33.33"%,
"Journal of Vocational Education and Training","J VOCAT EDUC TRAIN","1363-6820","1747-5090","EDUCATION & EDUCATIONAL RESEARCH - ESCI","982","1.9","N/A","0.99","27.22"%,
"Scandinavian Journal of Educational Research","SCAND J EDUC RES","0031-3831","1470-1170","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,967","1.9","Q3","0.97","62.9"%,
"BRITISH JOURNAL OF EDUCATIONAL STUDIES","BRIT J EDUC STUD","0007-1005","1467-8527","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,377","1.9","Q3","0.95","23.39"%,
"Decision Sciences-Journal of Innovative Education","DECIS SCI-J INNOV ED","1540-4595","1540-4609","EDUCATION & EDUCATIONAL RESEARCH - ESCI","603","1.9","N/A","0.94","5.8"%,
"E-Learning and Digital Media","E-LEARNING DIGITAL M","N/A","2042-7530","EDUCATION & EDUCATIONAL RESEARCH - ESCI","527","1.9","N/A","0.94","7.61"%,
"REICE-Revista Iberoamericana sobre Calidad Eficacia y Cambio en Educacion","REICE-REV IBEROAM CA","1696-4713","1696-4713","EDUCATION & EDUCATIONAL RESEARCH - ESCI","626","1.9","N/A","0.94","76.58"%,
"Journal of Science Teacher Education","J SCI TEACH EDUC","1046-560X","1573-1847","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,558","1.9","N/A","0.93","12.18"%,
"Asian Education and Development Studies","ASIAN EDUC DEV STUD","2046-3162","N/A","EDUCATION & EDUCATIONAL RESEARCH - ESCI","471","1.9","N/A","0.89","0"%,
"Curriculum Studies in Health and Physical Education","CURRIC STUD HEALTH P","2574-2981","2574-299X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","178","1.9","N/A","0.88","22.08"%,
"Turkish Online Journal of Distance Education","TURK ONLINE J DISTAN","1302-6488","1302-6488","EDUCATION & EDUCATIONAL RESEARCH - ESCI","938","1.9","N/A","0.88","0.56"%,
"Journal of Workplace Learning","J WORKPLACE LEARN","1366-5626","1758-7859","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,257","1.9","N/A","0.84","15.44"%,
"Reading & Writing Quarterly","READ WRIT Q","1057-3569","1521-0693","EDUCATION & EDUCATIONAL RESEARCH - SSCI","902","1.9","Q3","0.82","3.94"%,
"Journal of Adventure Education and Outdoor Learning","J ADVENTURE EDUC OUT","1472-9679","1754-0402","EDUCATION & EDUCATIONAL RESEARCH - ESCI","781","1.9","N/A","0.8","22.63"%,
"Sex Education-Sexuality Society and Learning","SEX EDUC-SEX SOC LEA","1468-1811","1472-0825","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,500","1.9","Q3","0.8","14.85"%,
"International Journal of Child Care and Education Policy","INT J CHILD CARE EDU","1976-5681","2288-6729","EDUCATION & EDUCATIONAL RESEARCH - ESCI","240","1.9","N/A","0.78","100"%,
"Journal of Adult and Continuing Education","J ADULT CONTIN EDUC","1477-9714","1479-7194","EDUCATION & EDUCATIONAL RESEARCH - ESCI","206","1.9","N/A","0.76","4.76"%,
"Psicologia Educativa","PSICOL EDUC","1135-755X","2174-0526","EDUCATION & EDUCATIONAL RESEARCH - SSCI","413","1.9","Q3","0.63","97.01"%,
"International Journal of Early Years Education","INT J EARLY YEARS ED","0966-9760","1469-8463","EDUCATION & EDUCATIONAL RESEARCH - ESCI","797","1.9","N/A","0.61","17.05"%,
"International Journal of Music Education","INT J MUSIC EDUC","0255-7614","1744-795X","EDUCATION & EDUCATIONAL RESEARCH - SSCI","900","1.8","Q3","1.71","8.09"%,
"EDUCATIONAL POLICY","EDUC POLICY","0895-9048","1552-3896","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,611","1.8","Q3","1.19","3.24"%,
"REVIEW OF HIGHER EDUCATION","REV HIGH EDUC","0162-5748","1090-7009","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,814","1.8","Q3","1.07","0"%,
"Journal of Research on Educational Effectiveness","J RES EDUC EFF","1934-5747","1934-5739","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,146","1.8","Q3","1.02","17.69"%,
"COMPARATIVE EDUCATION REVIEW","COMP EDUC REV","0010-4086","1545-701X","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,330","1.8","Q3","1","1.11"%,
"Compare-A Journal of Comparative and International Education","COMPARE","0305-7925","1469-3623","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,678","1.8","Q3","0.96","15.9"%,
"Educational Media International","EDUC MEDIA INT","0952-3987","1469-5790","EDUCATION & EDUCATIONAL RESEARCH - ESCI","674","1.8","N/A","0.92","3.45"%,
"INNOVATIONS IN EDUCATION AND TEACHING INTERNATIONAL","INNOV EDUC TEACH INT","1470-3297","1470-3300","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,790","1.8","Q3","0.92","9.93"%,
"International Journal of Work-Integrated Learning","INT J WORK-INTEGR L","2538-1032","2538-1032","EDUCATION & EDUCATIONAL RESEARCH - ESCI","238","1.8","N/A","0.87","0"%,
"International Journal of Instruction","INT J INSTR","1694-609X","1308-1470","EDUCATION & EDUCATIONAL RESEARCH - ESCI","2,152","1.8","N/A","0.86","91"%,
"Asian-Pacific Journal of Second and Foreign Language Education","ASIAN-PAC J SEC FOR","N/A","2363-5169","EDUCATION & EDUCATIONAL RESEARCH - ESCI","219","1.8","N/A","0.85","100"%,
"International Research in Geographical and Environmental Education","INT RES GEOGR ENVIRO","1038-2046","1747-7611","EDUCATION & EDUCATIONAL RESEARCH - ESCI","604","1.8","N/A","0.84","16"%,
"Educational Research for Policy and Practice","EDUC RES POLICY PRAC","1570-2081","1573-1723","EDUCATION & EDUCATIONAL RESEARCH - ESCI","338","1.8","N/A","0.81","14.29"%,
"SOCIAL WORK EDUCATION","SOC WORK EDUC","0261-5479","1470-1227","EDUCATION & EDUCATIONAL RESEARCH - ESCI","2,048","1.8","N/A","0.81","10.08"%,
"Journal of Educational Administration and History","J EDUC ADM HIST","0022-0620","1478-7431","EDUCATION & EDUCATIONAL RESEARCH - ESCI","419","1.8","N/A","0.77","11.88"%,
"Mind Brain and Education","MIND BRAIN EDUC","1751-2271","1751-228X","EDUCATION & EDUCATIONAL RESEARCH - SSCI","990","1.8","Q3","0.74","28.97"%,
"AIDS EDUCATION AND PREVENTION","AIDS EDUC PREV","0899-9546","1943-2755","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,602","1.8","Q3","0.72","0"%,
"International Journal of Lifelong Education","INT J LIFELONG EDUC","0260-1370","1464-519X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,356","1.8","N/A","0.7","23.89"%,
"International Journal for Educational and Vocational Guidance","INT J EDUC VOCAT GUI","1873-0388","1573-1782","EDUCATION & EDUCATIONAL RESEARCH - SSCI","637","1.8","Q3","0.67","21.47"%,
"Australasian Journal of Early Childhood","AUST J EARLY CHILD","1836-9391","1839-5961","EDUCATION & EDUCATIONAL RESEARCH - SSCI","802","1.8","Q3","0.63","1.25"%,
"Alteridad-Revista de Educacion","ALTERIDAD","1390-325X","1390-8642","EDUCATION & EDUCATIONAL RESEARCH - ESCI","154","1.8","N/A","0.54","95.08"%,
"HARVARD EDUCATIONAL REVIEW","HARVARD EDUC REV","0017-8055","1943-5045","EDUCATION & EDUCATIONAL RESEARCH - SSCI","4,440","1.7","Q3","1.23","0"%,
"Journal of Language Identity and Education","J LANG IDENTITY EDUC","1534-8458","1532-7701","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,046","1.7","Q3","1.17","7.39"%,
"Discourse-Studies in the Cultural Politics of Education","DISCOURSE-ABINGDON","0159-6306","1469-3739","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,962","1.7","Q3","1.05","9.91"%,
"International Sport Coaching Journal","INT SPORT COACH J","2328-918X","2328-9198","EDUCATION & EDUCATIONAL RESEARCH - ESCI","547","1.7","N/A","1.02","0"%,
"Irish Educational Studies","IRISH EDUC STUD","0332-3315","1747-4965","EDUCATION & EDUCATIONAL RESEARCH - SSCI","613","1.7","Q3","0.96","43.65"%,
"Journal of Mathematical Behavior","J MATH BEHAV","0732-3123","1873-8028","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,479","1.7","N/A","0.94","21.39"%,
"Industry and Higher Education","IND HIGHER EDUC","0950-4222","2043-6858","EDUCATION & EDUCATIONAL RESEARCH - ESCI","882","1.7","N/A","0.9","18.43"%,
"ELEMENTARY SCHOOL JOURNAL","ELEM SCHOOL J","0013-5984","1554-8279","EDUCATION & EDUCATIONAL RESEARCH - SSCI","2,359","1.7","Q3","0.89","0"%,
"CURRICULUM INQUIRY","CURRICULUM INQ","0362-6784","1467-873X","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,095","1.7","Q3","0.88","2.53"%,
"International Journal of Science Education Part B-Communication and Public Engagement","INT J SCI EDUC PART","2154-8455","2154-8463","EDUCATION & EDUCATIONAL RESEARCH - ESCI","501","1.7","N/A","0.82","23.17"%,
