"Journal Data Filtered By:  Selected Categories: ONCOLOGY;OPERATIONS RESEARCH & MANAGEMENT SCIENCE;OPHTHALMOLOGY Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Journal of Cancer","J CANCER","1837-9664","1837-9664","ONCOLOGY - SCIE","14,669","3.9","Q2","0.77","99.72"%,
"EJSO","EJSO-EUR J SURG ONC","0748-7983","1532-2157","ONCOLOGY - SCIE","13,305","3.8","Q2","1.18","18.94"%,
"CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION","CANCER EPIDEM BIOMAR","1055-9965","1538-7755","ONCOLOGY - SCIE","21,437","3.8","Q2","0.94","10.16"%,
"BMC CANCER","BMC CANCER","N/A","1471-2407","ONCOLOGY - SCIE","46,702","3.8","Q2","0.78","99.46"%,
"Logistics-Basel","LOGISTICS-BASEL","N/A","2305-6290","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - ESCI","807","3.8","N/A","0.76","98.54"%,
"BREAST CANCER RESEARCH AND TREATMENT","BREAST CANCER RES TR","0167-6806","1573-7217","ONCOLOGY - SCIE","25,242","3.8","Q2","0.75","26.55"%,
"ANNALS OF SURGICAL ONCOLOGY","ANN SURG ONCOL","1068-9265","1534-4681","ONCOLOGY - SCIE","36,703","3.7","Q2","1.23","13.34"%,
"Journal of Cancer Survivorship","J CANCER SURVIV","1932-2259","1932-2267","ONCOLOGY - SCIE","4,701","3.7","Q2","0.82","25.79"%,
"CURRENT OPINION IN OPHTHALMOLOGY","CURR OPIN OPHTHALMOL","1040-8738","1531-7021","OPHTHALMOLOGY - SCIE","4,739","3.7","Q1","0.81","3.8"%,
"GENES CHROMOSOMES & CANCER","GENE CHROMOSOME CANC","1045-2257","1098-2264","ONCOLOGY - SCIE","5,511","3.7","Q2","0.78","21.11"%,
"Physics & Imaging in Radiation Oncology","PHYS IMAG RADIAT ONC","N/A","2405-6316","ONCOLOGY - ESCI","930","3.7","N/A","0.76","93.33"%,
"EXPERIMENTAL CELL RESEARCH","EXP CELL RES","0014-4827","1090-2422","ONCOLOGY - SCIE","22,952","3.7","Q2","0.64","16.68"%,
"Infectious Agents and Cancer","INFECT AGENTS CANCER","1750-9378","1750-9378","ONCOLOGY - SCIE","1,789","3.7","Q2","0.62","100"%,
"Cancer Drug Resistance","CANCER DRUG RESIST","N/A","2578-532X","ONCOLOGY - ESCI","917","3.7","N/A","0.44","99.49"%,
"Radiation Oncology","RADIAT ONCOL","N/A","1748-717X","ONCOLOGY - SCIE","8,845","3.6","Q2","0.83","99.86"%,
"Clinical Lung Cancer","CLIN LUNG CANCER","1525-7304","1938-0690","ONCOLOGY - SCIE","4,672","3.6","Q2","0.81","19.14"%,
"PSYCHO-ONCOLOGY","PSYCHO-ONCOLOGY","1057-9249","1099-1611","ONCOLOGY - SCIE","15,362","3.6","Q2","0.8","18.84"%,
"CANCER BIOLOGY & THERAPY","CANCER BIOL THER","1538-4047","1555-8576","ONCOLOGY - SCIE","8,887","3.6","Q2","0.78","42.8"%,
"JOURNAL OF CANCER RESEARCH AND CLINICAL ONCOLOGY","J CANCER RES CLIN","0171-5216","1432-1335","ONCOLOGY - SCIE","11,329","3.6","Q2","0.71","36.6"%,
"JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY","J OPER RES SOC","0160-5682","1476-9360","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","12,363","3.6","Q2","0.65","6.12"%,
"Lung Cancer-Targets and Therapy","LUNG CANCER-TARGETS","N/A","1179-2728","ONCOLOGY - ESCI","393","3.6","N/A","0.56","93.55"%,
"Oncology Reviews","ONCOL REV","1970-5557","1970-5565","ONCOLOGY - ESCI","762","3.6","N/A","0.44","100"%,
"Melanoma Management","MELANOMA MANAG","2045-0885","2045-0893","ONCOLOGY - ESCI","254","3.6","N/A","0.37","94.44"%,
"SEMINARS IN RADIATION ONCOLOGY","SEMIN RADIAT ONCOL","1053-4296","1532-9461","ONCOLOGY - SCIE","2,801","3.5","Q3","1.05","9.16"%,
"ONCOLOGY","ONCOLOGY-BASEL","0030-2414","1423-0232","ONCOLOGY - SCIE","4,917","3.5","Q3","0.61","14.24"%,
"Neuro-Oncology Advances","NEURO-ONCOL ADV","N/A","2632-2498","ONCOLOGY - ESCI","1,494","3.5","N/A","0.59","96.53"%,
"EXPERIMENTAL EYE RESEARCH","EXP EYE RES","0014-4835","1096-0007","OPHTHALMOLOGY - SCIE","15,905","3.4","Q2","1.47","20.6"%,
"ACTA OPHTHALMOLOGICA","ACTA OPHTHALMOL","1755-375X","1755-3768","OPHTHALMOLOGY - SCIE","12,169","3.4","Q2","1.11","29.82"%,
"CANCER CYTOPATHOLOGY","CANCER CYTOPATHOL","1934-662X","1934-6638","ONCOLOGY - SCIE","3,190","3.4","Q3","0.87","10.21"%,
"INVESTIGATIONAL NEW DRUGS","INVEST NEW DRUG","0167-6997","1573-0646","ONCOLOGY - SCIE","5,844","3.4","Q3","0.86","25.62"%,
"CANCER BIOTHERAPY AND RADIOPHARMACEUTICALS","CANCER BIOTHER RADIO","1084-9785","1557-8852","ONCOLOGY - SCIE","2,857","3.4","Q3","0.77","5.12"%,
"Clinical Colorectal Cancer","CLIN COLORECTAL CANC","1533-0028","1938-0674","ONCOLOGY - SCIE","2,528","3.4","Q3","0.71","14.72"%,
"Journal of Bone Oncology","J BONE ONCOL","N/A","2212-1374","ONCOLOGY - SCIE","1,356","3.4","Q3","0.71","96.61"%,
"Molecular Medicine Reports","MOL MED REP","1791-2997","1791-3004","ONCOLOGY - SCIE","31,143","3.4","Q3","0.71","84.28"%,
"CLINICAL ONCOLOGY","CLIN ONCOL-UK","0936-6555","1433-2981","ONCOLOGY - SCIE","4,665","3.4","Q3","0.69","18.78"%,
"MEDICAL ONCOLOGY","MED ONCOL","1357-0560","1559-131X","ONCOLOGY - SCIE","7,095","3.4","Q3","0.65","13.06"%,
"Clinical & Translational Oncology","CLIN TRANSL ONCOL","1699-048X","1699-3055","ONCOLOGY - SCIE","5,242","3.4","Q3","0.62","17.92"%,
"Journal of Decision Systems","J DECIS SYST","1246-0125","2116-7052","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - ESCI","869","3.4","N/A","0.58","10.84"%,
"CURRENT OPINION IN ONCOLOGY","CURR OPIN ONCOL","1040-8746","1531-703X","ONCOLOGY - SCIE","3,171","3.4","Q3","0.44","8.58"%,
"RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES","RETINA-J RET VIT DIS","0275-004X","1539-2864","OPHTHALMOLOGY - SCIE","14,203","3.3","Q2","1.48","11.9"%,
"Ophthalmology and Therapy","OPHTHALMOL THER","2193-8245","2193-6528","OPHTHALMOLOGY - SCIE","1,321","3.3","Q2","1.01","99.73"%,
"OCULAR IMMUNOLOGY AND INFLAMMATION","OCUL IMMUNOL INFLAMM","0927-3948","1744-5078","OPHTHALMOLOGY - SCIE","5,334","3.3","Q2","0.99","4.22"%,
"Practical Radiation Oncology","PRACT RADIAT ONCOL","1879-8500","1879-8500","ONCOLOGY - SCIE","2,793","3.3","Q3","0.79","8.72"%,
"Brain Tumor Pathology","BRAIN TUMOR PATHOL","1433-7398","1861-387X","ONCOLOGY - SCIE","966","3.3","Q3","0.68","6.17"%,
"Cardio-Oncology","CARDIO-ONCOLOGY","N/A","2057-3804","ONCOLOGY - ESCI","436","3.3","N/A","0.67","100"%,
"Cancer Prevention Research","CANCER PREV RES","1940-6207","1940-6215","ONCOLOGY - SCIE","5,720","3.3","Q3","0.66","8.25"%,
"Photodiagnosis and Photodynamic Therapy","PHOTODIAGN PHOTODYN","1572-1000","1873-1597","ONCOLOGY - SCIE","7,474","3.3","Q3","0.65","5.14"%,
"Cancer Management and Research","CANCER MANAG RES","1179-1322","1179-1322","ONCOLOGY - SCIE","13,689","3.3","Q3","0.63","97.36"%,
"International Journal of Clinical Oncology","INT J CLIN ONCOL","1341-9625","1437-7772","ONCOLOGY - SCIE","5,463","3.3","Q3","0.63","17.47"%,
"HEMATOLOGICAL ONCOLOGY","HEMATOL ONCOL","0278-0232","1099-1069","ONCOLOGY - SCIE","2,319","3.3","Q3","0.57","17.04"%,
"Future Oncology","FUTURE ONCOL","1479-6694","1744-8301","ONCOLOGY - SCIE","8,035","3.3","Q3","0.56","38.1"%,
"International Journal of Industrial Engineering Computations","INT J IND ENG COMP","1923-2926","1923-2934","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","1,250","3.3","Q2","0.55","96.72"%,
"CHEMOTHERAPY","CHEMOTHERAPY","0009-3157","1421-9794","ONCOLOGY - SCIE","1,657","3.3","Q3","0.54","4.9"%,
"Expert Review of Anticancer Therapy","EXPERT REV ANTICANC","1473-7140","1744-8328","ONCOLOGY - SCIE","4,425","3.3","Q3","0.45","9.17"%,
"Contact Lens & Anterior Eye","CONTACT LENS ANTERIO","1367-0484","1476-5411","OPHTHALMOLOGY - SCIE","2,838","3.2","Q2","1.38","12.06"%,
"World Journal of Surgical Oncology","WORLD J SURG ONCOL","N/A","1477-7819","ONCOLOGY - SCIE","8,671","3.2","Q3","0.99","99.81"%,
"Clinical Genitourinary Cancer","CLIN GENITOURIN CANC","1558-7673","1938-0682","ONCOLOGY - SCIE","3,509","3.2","Q3","0.81","13.08"%,
"JOURNAL OF NEURO-OPHTHALMOLOGY","J NEURO-OPHTHALMOL","1070-8022","1536-5166","OPHTHALMOLOGY - SCIE","2,761","3.2","Q2","0.8","4.39"%,
"PEDIATRIC BLOOD & CANCER","PEDIATR BLOOD CANCER","1545-5009","1545-5017","ONCOLOGY - SCIE","16,460","3.2","Q3","0.7","10.14"%,
"Analytical Cellular Pathology","ANAL CELL PATHOL","2210-7177","2210-7185","ONCOLOGY - SCIE","1,127","3.2","Q3","0.6","100"%,
"INDIAN JOURNAL OF OPHTHALMOLOGY","INDIAN J OPHTHALMOL","0301-4738","1998-3689","OPHTHALMOLOGY - SCIE","8,648","3.1","Q2","1.04","99.03"%,
"SUPPORTIVE CARE IN CANCER","SUPPORT CARE CANCER","0941-4355","1433-7339","ONCOLOGY - SCIE","21,042","3.1","Q3","0.94","21.05"%,
"Clinical and Translational Radiation Oncology","CLIN TRANSL RAD ONCO","N/A","2405-6308","ONCOLOGY - SCIE","1,540","3.1","Q3","0.88","92.38"%,
"INTERNATIONAL JOURNAL OF HYPERTHERMIA","INT J HYPERTHER","0265-6736","1464-5157","ONCOLOGY - SCIE","6,456","3.1","Q3","0.8","97.68"%,
"International Transactions in Operational Research","INT T OPER RES","0969-6016","1475-3995","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","3,607","3.1","Q2","0.8","6.09"%,
"ONCOLOGY RESEARCH","ONCOL RES","0965-0407","1555-3906","ONCOLOGY - SCIE","2,942","3.1","Q3","0.75","98.45"%,
"Cancer Biomarkers","CANCER BIOMARK","1574-0153","1875-8592","ONCOLOGY - SCIE","3,701","3.1","Q3","0.71","5.37"%,
"STRAHLENTHERAPIE UND ONKOLOGIE","STRAHLENTHER ONKOL","0179-7158","1439-099X","ONCOLOGY - SCIE","3,580","3.1","Q3","0.7","50"%,
"Clinical Breast Cancer","CLIN BREAST CANCER","1526-8209","1938-0666","ONCOLOGY - SCIE","4,253","3.1","Q3","0.61","11.51"%,
"ACTA ONCOLOGICA","ACTA ONCOL","0284-186X","1651-226X","ONCOLOGY - SCIE","9,685","3.1","Q3","0.54","30.31"%,
"Translational Vision Science & Technology","TRANSL VIS SCI TECHN","2164-2591","2164-2591","OPHTHALMOLOGY - SCIE","4,491","3","Q2","1.16","98.78"%,
"Journal of Geriatric Oncology","J GERIATR ONCOL","1879-4068","1879-4076","ONCOLOGY - SCIE","3,069","3","Q3","0.71","15.61"%,
"CANCER CHEMOTHERAPY AND PHARMACOLOGY","CANCER CHEMOTH PHARM","0344-5704","1432-0843","ONCOLOGY - SCIE","10,905","3","Q3","0.7","24.75"%,
"Hormones & Cancer","HORM CANCER-US","1868-8497","1868-8500","ONCOLOGY - SCIE","890","3","Q3","0.68","13.04"%,
"NEOPLASMA","NEOPLASMA","0028-2685","1338-4317","ONCOLOGY - SCIE","3,079","3","Q3","0.62","0.97"%,
"World Journal of Gastrointestinal Oncology","WORLD J GASTRO ONCOL","1948-5204","1948-5204","ONCOLOGY - SCIE","2,515","3","Q3","0.49","94.99"%,
"CURRENT CANCER DRUG TARGETS","CURR CANCER DRUG TAR","1568-0096","1873-5576","ONCOLOGY - SCIE","3,540","3","Q3","0.45","0.95"%,
"Ophthalmology Glaucoma","OPHTHALMOL GLAUCOMA","2589-4234","2589-4196","OPHTHALMOLOGY - ESCI","684","2.9","N/A","1.11","18.03"%,
"OPHTHALMIC AND PHYSIOLOGICAL OPTICS","OPHTHAL PHYSL OPT","0275-5408","1475-1313","OPHTHALMOLOGY - SCIE","4,251","2.9","Q2","1.03","21.43"%,
"Journal of Ophthalmic Inflammation and Infection","J OPHTHALMIC INFLAMM","1869-5760","1869-5760","OPHTHALMOLOGY - ESCI","879","2.9","N/A","0.84","100"%,
"INTEGRATIVE CANCER THERAPIES","INTEGR CANCER THER","1534-7354","1552-695X","ONCOLOGY - SCIE","3,326","2.9","Q3","0.67","92.41"%,
"Thoracic Cancer","THORAC CANCER","1759-7706","1759-7714","ONCOLOGY - SCIE","5,557","2.9","Q3","0.61","69.1"%,
"Oncology Letters","ONCOL LETT","1792-1074","1792-1082","ONCOLOGY - SCIE","28,011","2.9","Q3","0.56","98.18"%,
"NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL","NUTR CANCER","0163-5581","1532-7914","ONCOLOGY - SCIE","8,086","2.9","Q3","0.49","3.51"%,
"Breast Cancer-Basic and Clinical Research","BREAST CANCER-BASIC","1178-2234","1178-2234","ONCOLOGY - ESCI","724","2.9","N/A","0.44","97.5"%,
"Current Hematologic Malignancy Reports","CURR HEMATOL MALIG R","1558-8211","1558-822X","ONCOLOGY - SCIE","1,351","2.9","Q3","0.44","6.15"%,
"JOURNAL OF CATARACT AND REFRACTIVE SURGERY","J CATARACT REFR SURG","0886-3350","1873-4502","OPHTHALMOLOGY - SCIE","14,228","2.8","Q2","1.19","8.48"%,
"CORNEA","CORNEA","0277-3740","1536-4798","OPHTHALMOLOGY - SCIE","13,327","2.8","Q2","1.16","5.86"%,
"European Journal of Oncology Nursing","EUR J ONCOL NURS","1462-3889","1532-2122","ONCOLOGY - SCIE","3,868","2.8","Q3","0.97","17.36"%,
"Quality Technology and Quantitative Management","QUAL TECHNOL QUANT M","1684-3703","1811-4857","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","771","2.8","Q2","0.73","1.4"%,
"PATHOLOGY & ONCOLOGY RESEARCH","PATHOL ONCOL RES","1219-4956","1532-2807","ONCOLOGY - SCIE","3,917","2.8","Q3","0.69","60.5"%,
"JMIR Cancer","JMIR CANCER","2369-1999","2369-1999","ONCOLOGY - ESCI","562","2.8","N/A","0.59","98.62"%,
"Anti-Cancer Agents in Medicinal Chemistry","ANTI-CANCER AGENT ME","1871-5206","1875-5992","ONCOLOGY - SCIE","5,855","2.8","Q3","0.54","1.14"%,
"Recent Patents on Anti-Cancer Drug Discovery","RECENT PAT ANTI-CANC","1574-8928","2212-3970","ONCOLOGY - SCIE","1,066","2.8","Q3","0.49","0"%,
"TECHNOLOGY IN CANCER RESEARCH & TREATMENT","TECHNOL CANCER RES T","1533-0346","1533-0338","ONCOLOGY - SCIE","4,611","2.8","Q3","0.48","94.55"%,
"INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT","INT J TECHNOL MANAGE","0267-5730","1741-5276","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","2,208","2.8","Q2","0.44","0.81"%,
"Blood and Lymphatic Cancer-Targets and Therapy","BLOOD LYMPHAT CANCER","1179-9889","1179-9889","ONCOLOGY - ESCI","91","2.8","N/A","0.39","100"%,
"World Journal of Clinical Oncology","WORLD J CLIN ONCOL","2218-4333","2218-4333","ONCOLOGY - ESCI","1,782","2.8","N/A","0.37","99.59"%,
"Chinese Clinical Oncology","CHIN CLIN ONCOL","2304-3865","2304-3873","ONCOLOGY - ESCI","1,525","2.8","N/A","0.28","99.3"%,
"GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY","GRAEF ARCH CLIN EXP","0721-832X","1435-702X","OPHTHALMOLOGY - SCIE","11,731","2.7","Q2","1.05","24.3"%,
"MATHEMATICAL PROGRAMMING","MATH PROGRAM","0025-5610","1436-4646","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","14,099","2.7","Q2","1.04","28.52"%,
"UROLOGIC ONCOLOGY-SEMINARS AND ORIGINAL INVESTIGATIONS","UROL ONCOL-SEMIN ORI","1078-1439","1873-2496","ONCOLOGY - SCIE","7,406","2.7","Q3","0.71","6.69"%,
"ENGINEERING OPTIMIZATION","ENG OPTIMIZ","0305-215X","1029-0273","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","4,257","2.7","Q2","0.68","4.86"%,
"Operational Research","OPER RES-GER","1109-2858","1866-1505","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","1,494","2.7","Q2","0.65","5.88"%,
"OPERATIONS RESEARCH","OPER RES","0030-364X","N/A","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","17,609","2.7","Q2","0.65","0"%,
"Flexible Services and Manufacturing Journal","FLEX SERV MANUF J","1936-6582","1936-6590","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","956","2.7","Q2","0.49","22.79"%,
"LEUKEMIA RESEARCH","LEUKEMIA RES","0145-2126","1873-5835","ONCOLOGY - SCIE","5,973","2.7","Q3","0.49","11.45"%,
"OR SPECTRUM","OR SPECTRUM","0171-6468","1436-6304","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","2,040","2.7","Q2","0.47","46.03"%,
"Clinical Lymphoma Myeloma & Leukemia","CL LYMPH MYELOM LEUK","2152-2650","2152-2669","ONCOLOGY - SCIE","4,001","2.7","Q3","0.44","15.97"%,
"Oncology and Therapy","ONCOL THER","2366-1070","2366-1089","ONCOLOGY - ESCI","393","2.7","N/A","0.4","100"%,
"OPHTHALMOLOGICA","OPHTHALMOLOGICA","0030-3755","1423-0267","OPHTHALMOLOGY - SCIE","2,735","2.6","Q2","1.16","15.47"%,
"CANCER NURSING","CANCER NURS","0162-220X","1538-9804","ONCOLOGY - SCIE","4,414","2.6","Q3","0.95","5.07"%,
"Cancer Epidemiology","CANCER EPIDEMIOL","1877-7821","1877-783X","ONCOLOGY - SCIE","4,587","2.6","Q3","0.7","18.78"%,
"Breast Cancer-Targets and Therapy","BREAST CANCER-TARGET","1179-1314","1179-1314","ONCOLOGY - SCIE","1,135","2.6","Q3","0.56","97.52"%,
"SYSTEMS & CONTROL LETTERS","SYST CONTROL LETT","0167-6911","1872-7956","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","9,481","2.6","Q2","0.54","17.06"%,
"IISE Transactions","IISE TRANS","2472-5854","2472-5862","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","1,549","2.6","Q2","0.53","4"%,
"Current Oncology","CURR ONCOL","1198-0052","1718-7729","ONCOLOGY - SCIE","4,970","2.6","Q3","0.49","99.17"%,
"CURRENT PROBLEMS IN CANCER","CURR PROB CANCER","0147-0272","1535-6345","ONCOLOGY - SCIE","1,449","2.6","Q3","0.48","13.43"%,
"AMERICAN JOURNAL OF CLINICAL ONCOLOGY-CANCER CLINICAL TRIALS","AM J CLIN ONCOL-CANC","0277-3732","1537-453X","ONCOLOGY - SCIE","5,060","2.6","Q3","0.47","5.52"%,
"Cancer Control","CANCER CONTROL","1073-2748","1526-2359","ONCOLOGY - SCIE","2,540","2.6","Q3","0.44","92.89"%,
"LEUKEMIA & LYMPHOMA","LEUKEMIA LYMPHOMA","1042-8194","1029-2403","ONCOLOGY - SCIE","10,144","2.6","Q3","0.4","13"%,
"JOURNAL OF SURGICAL ONCOLOGY","J SURG ONCOL","0022-4790","1096-9098","ONCOLOGY - SCIE","13,628","2.5","Q4","0.76","5.94"%,
"JOURNAL OF QUALITY TECHNOLOGY","J QUAL TECHNOL","0022-4065","2575-6230","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","2,951","2.5","Q2","0.65","9.09"%,
"Cancer Genomics & Proteomics","CANCER GENOM PROTEOM","1109-6535","1790-6245","ONCOLOGY - SCIE","1,594","2.5","Q4","0.64","98.96"%,
"JOURNAL OF MAMMARY GLAND BIOLOGY AND NEOPLASIA","J MAMMARY GLAND BIOL","1083-3021","1573-7039","ONCOLOGY - SCIE","2,049","2.5","Q4","0.58","42.67"%,
"Therapeutic Advances in Ophthalmology","THER ADV OPHTHALMOL","2515-8414","2515-8414","OPHTHALMOLOGY - ESCI","466","2.5","N/A","0.58","95.57"%,
"Journal of Gastric Cancer","J GASTRIC CANCER","2093-582X","2093-5641","ONCOLOGY - SCIE","964","2.5","Q4","0.57","17.92"%,
"Operations Research Perspectives","OPER RES PERSPECT","N/A","2214-7160","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","799","2.5","Q2","0.57","97.62"%,
"Journal of Simulation","J SIMUL","1747-7778","1747-7786","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","886","2.5","Q2","0.48","15.07"%,
"Journal of Environmental Science and Health Part C-Toxicology and Carcinogenesis","J ENV SCI HEAL C-TOX","2689-6583","2689-6591","ONCOLOGY - SCIE","94","2.5","Q4","0.46","2"%,
"Journal of Cancer Prevention","J CANCER PREV","2288-3649","2288-3657","ONCOLOGY - ESCI","1,014","2.5","N/A","0.44","98.8"%,
"Eurasian Journal of Medicine and Oncology","EURASIAN J MED ONCOL","N/A","2587-196X","ONCOLOGY - ESCI","286","2.5","N/A","0.35","96.95"%,
"JOURNAL OF REFRACTIVE SURGERY","J REFRACT SURG","1081-597X","1938-2391","OPHTHALMOLOGY - SCIE","4,688","2.4","Q2","1.11","10.61"%,
"JAPANESE JOURNAL OF OPHTHALMOLOGY","JPN J OPHTHALMOL","0021-5155","1613-2246","OPHTHALMOLOGY - SCIE","2,765","2.4","Q2","0.97","0"%,
"BMJ Open Ophthalmology","BMJ OPEN OPHTHALMOL","2397-3269","2397-3269","OPHTHALMOLOGY - ESCI","917","2.4","N/A","0.9","98.52"%,
"Radiology and Oncology","RADIOL ONCOL","1318-2099","1581-3207","ONCOLOGY - SCIE","1,500","2.4","Q4","0.64","96.72"%,
"HEMATOLOGY-ONCOLOGY CLINICS OF NORTH AMERICA","HEMATOL ONCOL CLIN N","0889-8588","1558-1977","ONCOLOGY - SCIE","3,303","2.4","Q4","0.54","8.75"%,
"NETWORKS & SPATIAL ECONOMICS","NETW SPAT ECON","1566-113X","1572-9427","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","1,533","2.4","Q3","0.49","20.34"%,
"Journal of Breast Cancer","J BREAST CANCER","1738-6756","2092-9900","ONCOLOGY - SCIE","1,567","2.4","Q4","0.47","100"%,
"EURO Journal on Transportation and Logistics","EURO J TRANSP LOGIST","2192-4376","2192-4384","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - ESCI","609","2.4","N/A","0.46","96.88"%,
"JAPANESE JOURNAL OF CLINICAL ONCOLOGY","JPN J CLIN ONCOL","0368-2811","1465-3621","ONCOLOGY - SCIE","6,072","2.4","Q4","0.46","16.13"%,
"EUROPEAN JOURNAL OF CANCER PREVENTION","EUR J CANCER PREV","0959-8278","1473-5709","ONCOLOGY - SCIE","2,951","2.4","Q4","0.44","10.05"%,
"CANCER INVESTIGATION","CANCER INVEST","0735-7907","1532-4192","ONCOLOGY - SCIE","2,910","2.4","Q4","0.41","5.35"%,
"EURO Journal on Computational Optimization","EURO J COMPUT OPTIM","2192-4406","2192-4414","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - ESCI","309","2.4","N/A","0.4","100"%,
"Oncology Research and Treatment","ONCOL RES TREAT","2296-5270","2296-5262","ONCOLOGY - SCIE","1,501","2.4","Q4","0.39","14.35"%,
"Journal of Optometry","J OPTOM","1888-4296","1989-1342","OPHTHALMOLOGY - ESCI","789","2.3","N/A","0.99","99.12"%,
"Eye & Contact Lens-Science and Clinical Practice","EYE CONTACT LENS","1542-2321","1542-233X","OPHTHALMOLOGY - SCIE","2,792","2.3","Q3","0.93","6.64"%,
"International Journal of Retina and Vitreous","INT J RETINA VITR","N/A","2056-9920","OPHTHALMOLOGY - ESCI","918","2.3","N/A","0.78","100"%,
"JOURNAL OF OCULAR PHARMACOLOGY AND THERAPEUTICS","J OCUL PHARMACOL TH","1080-7683","1557-7732","OPHTHALMOLOGY - SCIE","2,904","2.3","Q3","0.75","17.11"%,
"Advances in Radiation Oncology","ADV RADIAT ONCOL","N/A","2452-1094","ONCOLOGY - ESCI","1,870","2.3","N/A","0.67","95.96"%,
"SURGICAL ONCOLOGY-OXFORD","SURG ONCOL","0960-7404","1879-3320","ONCOLOGY - SCIE","3,461","2.3","Q4","0.66","10.08"%,
"QUALITY AND RELIABILITY ENGINEERING INTERNATIONAL","QUAL RELIAB ENG INT","0748-8017","1099-1638","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","4,174","2.3","Q3","0.59","5.3"%,
"ANTI-CANCER DRUGS","ANTI-CANCER DRUG","0959-4973","1473-5741","ONCOLOGY - SCIE","4,578","2.3","Q4","0.58","14.42"%,
"CANCER CAUSES & CONTROL","CANCER CAUSE CONTROL","0957-5243","1573-7225","ONCOLOGY - SCIE","8,013","2.3","Q4","0.55","18.61"%,
"NAVAL RESEARCH LOGISTICS","NAV RES LOG","0894-069X","1520-6750","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","4,011","2.3","Q3","0.38","9.9"%,
"Radiation Oncology Journal","RADIAT ONCOL J","2234-3156","2234-3156","ONCOLOGY - ESCI","729","2.3","N/A","0.35","100"%,
"Tumori Journal","TUMORI J","0300-8916","2038-2529","ONCOLOGY - SCIE","2,313","2.3","Q4","0.34","8"%,
"Clinical Ophthalmology","CLIN OPHTHALMOL","1177-5483","1177-5483","OPHTHALMOLOGY - ESCI","8,352","2.2","N/A","0.79","97.46"%,
"OPTIMIZATION","OPTIMIZATION","0233-1934","1029-4945","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","3,430","2.2","Q3","0.77","1.69"%,
"COMPUTATIONAL OPTIMIZATION AND APPLICATIONS","COMPUT OPTIM APPL","0926-6003","1573-2894","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","3,385","2.2","Q3","0.74","23.59"%,
"Seminars in Oncology Nursing","SEMIN ONCOL NURS","0749-2081","1878-3449","ONCOLOGY - SCIE","2,072","2.2","Q4","0.74","6.94"%,
"OPTIMIZATION METHODS & SOFTWARE","OPTIM METHOD SOFTW","1055-6788","1029-4937","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","2,342","2.2","Q3","0.69","8.88"%,
"MELANOMA RESEARCH","MELANOMA RES","0960-8931","1473-5636","ONCOLOGY - SCIE","2,890","2.2","Q4","0.68","12.83"%,
"MOLECULAR VISION","MOL VIS","1090-0535","N/A","OPHTHALMOLOGY - SCIE","5,955","2.2","Q3","0.66","0"%,
"American Journal of Translational Research","AM J TRANSL RES","1943-8141","1943-8141","ONCOLOGY - SCIE","13,883","2.2","Q4","0.56","0.07"%,
"Familial Cancer","FAM CANCER","1389-9600","1573-7292","ONCOLOGY - SCIE","1,995","2.2","Q4","0.5","32.5"%,
