"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Topics in Cognitive Science","TOP COGN SCI","1756-8757","1756-8765","PSYCHOLOGY, EXPERIMENTAL - SSCI","2,499","3","Q2","0.97","27.59"%,
"Journal of Attention Disorders","J ATTEN DISORD","1087-0547","1557-1246","PSYCHOLOGY, DEVELOPMENTAL - SSCI","4,955","3","Q2","0.96","11.51"%,
"SCHOOL PSYCHOLOGY REVIEW","SCHOOL PSYCHOL REV","N/A","2372-966X","PSYCHOLOGY, EDUCATIONAL - SSCI","3,143","3","Q2","0.94","1.05"%,
"JOURNAL OF APPLIED DEVELOPMENTAL PSYCHOLOGY","J APPL DEV PSYCHOL","0193-3973","1873-7900","PSYCHOLOGY, DEVELOPMENTAL - SSCI","4,255","3","Q2","0.88","12.18"%,
"PSYCHOMETRIKA","PSYCHOMETRIKA","0033-3123","1860-0980","PSYCHOLOGY, MATHEMATICAL - SSCI","14,537","3","Q2","0.88","40"%,
"INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY","INT J PSYCHOPHYSIOL","0167-8760","1872-7697","PSYCHOLOGY, EXPERIMENTAL - SSCI","10,253","3","Q2","0.79","19.25"%,
"JOURNAL OF CLINICAL PSYCHOLOGY","J CLIN PSYCHOL","0021-9762","1097-4679","PSYCHOLOGY, CLINICAL - SSCI","11,663","3","Q2","0.75","13.58"%,
"APPLIED PSYCHOPHYSIOLOGY AND BIOFEEDBACK","APPL PSYCHOPHYS BIOF","1090-0586","1573-3270","PSYCHOLOGY, CLINICAL - SSCI","1,737","3","Q2","0.7","25.23"%,
"Language Assessment Quarterly","LANG ASSESS Q","1543-4303","1543-4311","PSYCHOLOGY, EDUCATIONAL - SSCI","1,207","2.9","Q2","1.38","6.98"%,
"Social Psychology of Education","SOC PSYCHOL EDUC","1381-2890","1573-1928","PSYCHOLOGY, EDUCATIONAL - SSCI","2,472","2.9","Q2","0.99","36.99"%,
"COGNITIVE AND BEHAVIORAL PRACTICE","COGN BEHAV PRACT","1077-7229","1878-187X","PSYCHOLOGY, CLINICAL - SSCI","2,401","2.9","Q2","0.96","1.2"%,
"Early Education and Development","EARLY EDUC DEV","1040-9289","1556-6935","PSYCHOLOGY, DEVELOPMENTAL - SSCI","3,562","2.9","Q2","0.89","7.28"%,
"Early Education and Development","EARLY EDUC DEV","1040-9289","1556-6935","PSYCHOLOGY, EDUCATIONAL - SSCI","3,562","2.9","Q2","0.89","7.28"%,
"CHILD PSYCHIATRY & HUMAN DEVELOPMENT","CHILD PSYCHIAT HUM D","0009-398X","1573-3327","PSYCHOLOGY, DEVELOPMENTAL - SSCI","4,147","2.9","Q2","0.81","26.63"%,
"JOURNAL OF APPLIED BEHAVIOR ANALYSIS","J APPL BEHAV ANAL","0021-8855","1938-3703","PSYCHOLOGY, CLINICAL - SSCI","6,069","2.9","Q2","0.81","5.73"%,
"Health Psychology Open","HEALTH PSYCHOL OPEN","N/A","2055-1029","PSYCHOLOGY, CLINICAL - ESCI","849","2.9","N/A","0.57","94.74"%,
"Psychology of Violence","PSYCHOL VIOLENCE","2152-0828","2152-081X","PSYCHOLOGY, CLINICAL - SSCI","2,313","2.8","Q2","1.23","0"%,
"Personality Disorders-Theory Research and Treatment","PERSONAL DISORD","1949-2715","1949-2723","PSYCHOLOGY, CLINICAL - SSCI","2,186","2.8","Q2","1.08","0"%,
"New Directions for Child and Adolescent Development","NEW DIR CHILD ADOLES","1520-3247","N/A","PSYCHOLOGY, DEVELOPMENTAL - SSCI","2,059","2.8","Q2","0.95","77.6"%,
"COGNITIVE THERAPY AND RESEARCH","COGNITIVE THER RES","0147-5916","1573-2819","PSYCHOLOGY, CLINICAL - SSCI","6,351","2.8","Q2","0.8","26.53"%,
"JOURNAL OF PSYCHOACTIVE DRUGS","J PSYCHOACTIVE DRUGS","0279-1072","2159-9777","PSYCHOLOGY, CLINICAL - SSCI","2,842","2.8","Q2","0.79","5.29"%,
"Eating Behaviors","EAT BEHAV","1471-0153","1873-7358","PSYCHOLOGY, CLINICAL - SSCI","4,138","2.8","Q2","0.77","11.07"%,
"Schizophrenia Research-Cognition","SCHIZOPHR RES-COGN","2215-0013","2215-0013","PSYCHOLOGY, EXPERIMENTAL - ESCI","602","2.8","N/A","0.64","94.21"%,
"Revista de Psicologia Clinica con Ninos y Adolescentes","REV PSICOL CLIN NINO","2340-8340","2340-8340","PSYCHOLOGY, DEVELOPMENTAL - ESCI","267","2.8","N/A","0.55","75.34"%,
"JOURNAL OF RESEARCH IN READING","J RES READ","0141-0423","1467-9817","PSYCHOLOGY, EDUCATIONAL - SSCI","1,759","2.7","Q2","1.14","18.92"%,
"REHABILITATION PSYCHOLOGY","REHABIL PSYCHOL","0090-5550","1939-1544","PSYCHOLOGY, CLINICAL - SSCI","2,713","2.7","Q3","1.04","0"%,
"JOURNAL OF FAMILY PSYCHOLOGY","J FAM PSYCHOL","0893-3200","1939-1293","PSYCHOLOGY, CLINICAL - SSCI","8,514","2.7","Q3","1.03","0.76"%,
"EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT","EDUC PSYCHOL MEAS","0013-1644","1552-3888","PSYCHOLOGY, EDUCATIONAL - SSCI","12,211","2.7","Q2","0.96","13.47"%,
"EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT","EDUC PSYCHOL MEAS","0013-1644","1552-3888","PSYCHOLOGY, MATHEMATICAL - SSCI","12,211","2.7","Q2","0.96","13.47"%,
"International Journal of Art Therapy","INT J ART THER","1745-4832","1745-4840","PSYCHOLOGY, CLINICAL - ESCI","285","2.7","N/A","0.95","8.06"%,
"AMERICAN JOURNAL OF DRUG AND ALCOHOL ABUSE","AM J DRUG ALCOHOL AB","0095-2990","1097-9891","PSYCHOLOGY, CLINICAL - SSCI","3,540","2.7","Q3","0.8","5.37"%,
"INTERNATIONAL JOURNAL OF BEHAVIORAL MEDICINE","INT J BEHAV MED","1070-5503","1532-7558","PSYCHOLOGY, CLINICAL - SSCI","4,514","2.7","Q3","0.7","20.59"%,
"Research in Psychotherapy-Psychopathology Process and Outcome","RES PSYCHOTHER-PSYCH","2239-8031","2239-8031","PSYCHOLOGY, CLINICAL - ESCI","474","2.7","N/A","0.69","98.92"%,
"Health Psychology and Behavioral Medicine","HEALTH PSYCHOL BEHAV","2164-2850","2164-2850","PSYCHOLOGY, CLINICAL - ESCI","820","2.7","N/A","0.68","95.97"%,
"JOURNAL OF THE EXPERIMENTAL ANALYSIS OF BEHAVIOR","J EXP ANAL BEHAV","0022-5002","1938-3711","PSYCHOLOGY, EXPERIMENTAL - SSCI","3,568","2.7","Q2","0.62","10.14"%,
"Clinica y Salud","CLIN SALUD","1130-5274","2174-0550","PSYCHOLOGY, CLINICAL - SSCI","417","2.7","Q3","0.4","100"%,
"JOURNAL OF LITERACY RESEARCH","J LIT RES","1086-296X","1554-8430","PSYCHOLOGY, EDUCATIONAL - SSCI","1,063","2.6","Q2","1.02","4.23"%,
"COGNITIVE PSYCHOLOGY","COGNITIVE PSYCHOL","0010-0285","1095-5623","PSYCHOLOGY, EXPERIMENTAL - SSCI","8,261","2.6","Q2","1","34.88"%,
"School Mental Health","SCH MENT HEALTH","1866-2625","1866-2633","PSYCHOLOGY, DEVELOPMENTAL - SSCI","1,682","2.6","Q2","0.91","17.9"%,
"School Mental Health","SCH MENT HEALTH","1866-2625","1866-2633","PSYCHOLOGY, EDUCATIONAL - SSCI","1,682","2.6","Q2","0.91","17.9"%,
"JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION","J EXP PSYCHOL LEARN","0278-7393","1939-1285","PSYCHOLOGY, EXPERIMENTAL - SSCI","12,593","2.6","Q2","0.9","1.62"%,
"ARCHIVES OF CLINICAL NEUROPSYCHOLOGY","ARCH CLIN NEUROPSYCH","0887-6177","1873-5843","PSYCHOLOGY, CLINICAL - SSCI","6,230","2.6","Q3","0.85","15.76"%,
"BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","BRIT J MATH STAT PSY","0007-1102","2044-8317","PSYCHOLOGY, EXPERIMENTAL - SSCI","2,759","2.6","Q2","0.85","17.12"%,
"BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","BRIT J MATH STAT PSY","0007-1102","2044-8317","PSYCHOLOGY, MATHEMATICAL - SSCI","2,759","2.6","Q2","0.85","17.12"%,
"Neuropsychologia","NEUROPSYCHOLOGIA","0028-3932","1873-3514","PSYCHOLOGY, EXPERIMENTAL - SSCI","25,341","2.6","Q2","0.83","25.82"%,
"BIOLOGICAL PSYCHOLOGY","BIOL PSYCHOL","0301-0511","1873-6246","PSYCHOLOGY, EXPERIMENTAL - SSCI","10,812","2.6","Q2","0.81","25.49"%,
"Journal of Latinx Psychology","J LATINX PSYCHOL","2578-8086","2578-8094","PSYCHOLOGY, CLINICAL - SSCI","192","2.6","Q3","0.8","0"%,
"Journal of Latinx Psychology","J LATINX PSYCHOL","2578-8086","2578-8094","PSYCHOLOGY, DEVELOPMENTAL - SSCI","192","2.6","Q2","0.8","0"%,
"Emerging Adulthood","EMERG ADULTHOOD","2167-6968","2167-6984","PSYCHOLOGY, DEVELOPMENTAL - SSCI","1,601","2.6","Q2","0.79","7.67"%,
"JOURNAL OF EXPERIMENTAL CHILD PSYCHOLOGY","J EXP CHILD PSYCHOL","0022-0965","1096-0457","PSYCHOLOGY, DEVELOPMENTAL - SSCI","9,513","2.6","Q2","0.78","25.13"%,
"JOURNAL OF EXPERIMENTAL CHILD PSYCHOLOGY","J EXP CHILD PSYCHOL","0022-0965","1096-0457","PSYCHOLOGY, EXPERIMENTAL - SSCI","9,513","2.6","Q2","0.78","25.13"%,
"NEW IDEAS IN PSYCHOLOGY","NEW IDEAS PSYCHOL","0732-118X","1873-3522","PSYCHOLOGY, EXPERIMENTAL - SSCI","1,388","2.6","Q2","0.76","14.38"%,
"CREATIVITY RESEARCH JOURNAL","CREATIVITY RES J","1040-0419","1532-6934","PSYCHOLOGY, EDUCATIONAL - SSCI","4,090","2.6","Q2","0.75","11.04"%,
"THINKING & REASONING","THINK REASONING","1354-6783","1464-0708","PSYCHOLOGY, EXPERIMENTAL - SSCI","1,082","2.6","Q2","0.75","8.6"%,
"COGNITION & EMOTION","COGNITION EMOTION","0269-9931","1464-0600","PSYCHOLOGY, EXPERIMENTAL - SSCI","11,284","2.6","Q2","0.74","14.36"%,
"Mediterranean Journal of Clinical Psychology","MEDITERR J CLIN PSYC","2282-1619","2282-1619","PSYCHOLOGY, CLINICAL - ESCI","586","2.6","N/A","0.74","0"%,
"INFANCY","INFANCY","1525-0008","1532-7078","PSYCHOLOGY, DEVELOPMENTAL - SSCI","2,504","2.6","Q2","0.71","24.87"%,
"International Journal of Cognitive Therapy","INT J COGN THER","1937-1209","1937-1217","PSYCHOLOGY, CLINICAL - SSCI","944","2.6","Q3","0.59","21.43"%,
"READING AND WRITING","READ WRIT","0922-4777","1573-0905","PSYCHOLOGY, EDUCATIONAL - SSCI","4,914","2.5","Q3","1.12","22.49"%,
"AMERICAN JOURNAL OF PSYCHOTHERAPY","AM J PSYCHOTHER","0002-9564","2575-6559","PSYCHOLOGY, CLINICAL - ESCI","805","2.5","N/A","1.1","0"%,
"INSTRUCTIONAL SCIENCE","INSTR SCI","0020-4277","1573-1952","PSYCHOLOGY, EDUCATIONAL - SSCI","2,760","2.5","Q3","1.06","41.35"%,
"Research in Autism Spectrum Disorders","RES AUTISM SPECT DIS","1750-9467","1878-0237","PSYCHOLOGY, DEVELOPMENTAL - SSCI","5,261","2.5","Q3","1.05","16.04"%,
"BRAIN AND LANGUAGE","BRAIN LANG","0093-934X","1090-2155","PSYCHOLOGY, EXPERIMENTAL - SSCI","6,977","2.5","Q2","1.04","11.63"%,
"Research on Child and Adolescent Psychopathology","RES CHILD ADOLES PSY","2730-7166","2730-7174","PSYCHOLOGY, CLINICAL - SSCI","490","2.5","Q3","0.94","24.39"%,
"Research on Child and Adolescent Psychopathology","RES CHILD ADOLES PSY","2730-7166","2730-7174","PSYCHOLOGY, DEVELOPMENTAL - SSCI","490","2.5","Q3","0.94","24.39"%,
"PSYCHOTHERAPY","PSYCHOTHERAPY","0033-3204","1939-1536","PSYCHOLOGY, CLINICAL - SSCI","4,071","2.5","Q3","0.83","0.55"%,
"JOURNAL OF SEX & MARITAL THERAPY","J SEX MARITAL THER","0092-623X","1521-0715","PSYCHOLOGY, CLINICAL - SSCI","3,300","2.5","Q3","0.81","10.05"%,
"COGNITIVE SCIENCE","COGNITIVE SCI","0364-0213","1551-6709","PSYCHOLOGY, EXPERIMENTAL - SSCI","7,614","2.5","Q2","0.7","26.59"%,
"BRAIN AND COGNITION","BRAIN COGNITION","0278-2626","1090-2147","PSYCHOLOGY, EXPERIMENTAL - SSCI","6,939","2.5","Q2","0.67","12.8"%,
"MUSICAE SCIENTIAE","MUSIC SCI","1029-8649","2045-4147","PSYCHOLOGY, EXPERIMENTAL - SSCI","1,190","2.4","Q2","2.21","20.16"%,
"Journal of Diversity in Higher Education","J DIVERS HIGH EDUC","1938-8926","1938-8934","PSYCHOLOGY, EDUCATIONAL - SSCI","1,627","2.4","Q3","1.24","0"%,
"Journal of School Violence","J SCH VIOLENCE","1538-8220","1538-8239","PSYCHOLOGY, DEVELOPMENTAL - SSCI","1,243","2.4","Q3","1.07","1.5"%,
"Journal of School Violence","J SCH VIOLENCE","1538-8220","1538-8239","PSYCHOLOGY, EDUCATIONAL - SSCI","1,243","2.4","Q3","1.07","1.5"%,
"JOURNAL OF APPLIED RESEARCH IN INTELLECTUAL DISABILITIES","J APPL RES INTELLECT","1360-2322","1468-3148","PSYCHOLOGY, EDUCATIONAL - SSCI","3,540","2.4","Q3","0.83","28.75"%,
"NEUROPSYCHOLOGY","NEUROPSYCHOLOGY","0894-4105","1931-1559","PSYCHOLOGY, CLINICAL - SSCI","6,224","2.4","Q3","0.83","0.4"%,
"JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS","J DEV BEHAV PEDIATR","0196-206X","1536-7312","PSYCHOLOGY, DEVELOPMENTAL - SSCI","4,978","2.4","Q3","0.79","4.78"%,
"Research in Human Development","RES HUM DEV","1542-7609","1542-7617","PSYCHOLOGY, DEVELOPMENTAL - SSCI","1,008","2.4","Q3","0.78","7.5"%,
"JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS","J EDUC BEHAV STAT","1076-9986","1935-1054","PSYCHOLOGY, MATHEMATICAL - SSCI","2,788","2.4","Q3","0.77","13.79"%,
"CONSCIOUSNESS AND COGNITION","CONSCIOUS COGN","1053-8100","1090-2376","PSYCHOLOGY, EXPERIMENTAL - SSCI","7,461","2.4","Q2","0.73","22.5"%,
"APPLIED COGNITIVE PSYCHOLOGY","APPL COGNITIVE PSYCH","0888-4080","1099-0720","PSYCHOLOGY, EXPERIMENTAL - SSCI","5,479","2.4","Q2","0.69","30.81"%,
"MEMORY & COGNITION","MEM COGNITION","0090-502X","1532-5946","PSYCHOLOGY, EXPERIMENTAL - SSCI","9,175","2.4","Q2","0.69","29.03"%,
"INFANT MENTAL HEALTH JOURNAL","INFANT MENT HEALTH J","0163-9641","1097-0355","PSYCHOLOGY, DEVELOPMENTAL - SSCI","2,788","2.4","Q3","0.64","14.66"%,
"Counselling & Psychotherapy Research","COUNS PSYCHOTHER RES","1473-3145","1746-1405","PSYCHOLOGY, CLINICAL - ESCI","1,477","2.4","N/A","0.53","19.06"%,
"MUSIC PERCEPTION","MUSIC PERCEPT","0730-7829","N/A","PSYCHOLOGY, EXPERIMENTAL - SSCI","2,036","2.3","Q3","2.25","0"%,
"SEXUAL ABUSE-A JOURNAL OF RESEARCH AND TREATMENT","SEX ABUSE-J RES TR","1079-0632","1573-286X","PSYCHOLOGY, CLINICAL - SSCI","1,668","2.3","Q3","1.07","17.65"%,
"Psychological Services","PSYCHOL SERV","1541-1559","1939-148X","PSYCHOLOGY, CLINICAL - SSCI","2,352","2.3","Q3","0.88","0"%,
"EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY","EXP CLIN PSYCHOPHARM","1064-1297","1936-2293","PSYCHOLOGY, CLINICAL - SSCI","3,229","2.3","Q3","0.82","0.31"%,
"Language Cognition and Neuroscience","LANG COGN NEUROSCI","2327-3798","2327-3801","PSYCHOLOGY, EXPERIMENTAL - SSCI","1,873","2.3","Q3","0.8","29.33"%,
"BEHAVIOR MODIFICATION","BEHAV MODIF","0145-4455","1552-4167","PSYCHOLOGY, CLINICAL - SSCI","2,740","2.3","Q3","0.75","6.4"%,
"PSYCHOLOGICAL RESEARCH-PSYCHOLOGISCHE FORSCHUNG","PSYCHOL RES-PSYCH FO","0340-0727","1430-2772","PSYCHOLOGY, EXPERIMENTAL - SSCI","4,750","2.3","Q3","0.72","37.32"%,
"SCHOOL PSYCHOLOGY INTERNATIONAL","SCHOOL PSYCHOL INT","0143-0343","1461-7374","PSYCHOLOGY, EDUCATIONAL - SSCI","1,872","2.3","Q3","0.7","10.26"%,
"BRITISH JOURNAL OF DEVELOPMENTAL PSYCHOLOGY","BRIT J DEV PSYCHOL","0261-510X","2044-835X","PSYCHOLOGY, DEVELOPMENTAL - SSCI","2,946","2.3","Q3","0.69","24.17"%,
"DYSLEXIA","DYSLEXIA","1076-9242","1099-0909","PSYCHOLOGY, EDUCATIONAL - SSCI","1,169","2.2","Q3","0.93","20.24"%,
"JOURNAL OF CHILD LANGUAGE","J CHILD LANG","0305-0009","1469-7602","PSYCHOLOGY, DEVELOPMENTAL - SSCI","4,045","2.2","Q3","0.93","40.98"%,
"JOURNAL OF CHILD LANGUAGE","J CHILD LANG","0305-0009","1469-7602","PSYCHOLOGY, EXPERIMENTAL - SSCI","4,045","2.2","Q3","0.93","40.98"%,
"JOURNAL OF EXPERIMENTAL EDUCATION","J EXP EDUC","0022-0973","1940-0683","PSYCHOLOGY, EDUCATIONAL - SSCI","2,714","2.2","Q3","0.83","6.74"%,
"JOURNAL OF MARITAL AND FAMILY THERAPY","J MARITAL FAM THER","0194-472X","1752-0606","PSYCHOLOGY, CLINICAL - SSCI","2,405","2.2","Q3","0.78","10.33"%,
"Canadian Journal of School Psychology","CAN J SCH PSYCHOL","0829-5735","2154-3984","PSYCHOLOGY, EDUCATIONAL - SSCI","623","2.2","Q3","0.75","27.94"%,
"DISCOURSE PROCESSES","DISCOURSE PROCESS","0163-853X","1532-6950","PSYCHOLOGY, EDUCATIONAL - SSCI","2,402","2.2","Q3","0.75","19.26"%,
"DISCOURSE PROCESSES","DISCOURSE PROCESS","0163-853X","1532-6950","PSYCHOLOGY, EXPERIMENTAL - SSCI","2,402","2.2","Q3","0.75","19.26"%,
"Journal of Neuropsychology","J NEUROPSYCHOL","1748-6645","1748-6653","PSYCHOLOGY, EXPERIMENTAL - SSCI","820","2.2","Q3","0.66","27.93"%,
"JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY","J CLIN EXP NEUROPSYC","1380-3395","1744-411X","PSYCHOLOGY, CLINICAL - SSCI","5,782","2.2","Q3","0.63","9.72"%,
"JOURNAL OF ADULT DEVELOPMENT","J ADULT DEV","1068-0667","1573-3440","PSYCHOLOGY, DEVELOPMENTAL - SSCI","1,165","2.2","Q3","0.6","9.26"%,
"Behavior Analysis in Practice","BEHAV ANAL PRACT","1998-1929","2196-8934","PSYCHOLOGY, CLINICAL - ESCI","1,650","2.2","N/A","0.58","3.17"%,
"JOURNAL OF CLINICAL PSYCHOLOGY IN MEDICAL SETTINGS","J CLIN PSYCHOL MED S","1068-9583","1573-3572","PSYCHOLOGY, CLINICAL - SSCI","1,892","2.2","Q3","0.56","9.9"%,
"Parenting-Science and Practice","PARENT-SCI PRACT","1529-5192","1532-7922","PSYCHOLOGY, DEVELOPMENTAL - SSCI","1,296","2.2","Q3","0.53","14.29"%,
"INFANT AND CHILD DEVELOPMENT","INFANT CHILD DEV","1522-7227","1522-7219","PSYCHOLOGY, DEVELOPMENTAL - SSCI","2,117","2.2","Q3","0.52","19.16"%,
"Journal of Dual Diagnosis","J DUAL DIAGN","1550-4263","1550-4271","PSYCHOLOGY, CLINICAL - SSCI","674","2.2","Q3","0.46","3.3"%,
"APPLIED PSYCHOLINGUISTICS","APPL PSYCHOLINGUIST","0142-7164","1469-1817","PSYCHOLOGY, EXPERIMENTAL - SSCI","3,296","2.1","Q3","0.9","40.24"%,
"Autism & Developmental Language Impairments","AUTISM DEV LANG IMP","2396-9415","2396-9415","PSYCHOLOGY, DEVELOPMENTAL - ESCI","298","2.1","N/A","0.85","91.78"%,
"CRIMINAL JUSTICE AND BEHAVIOR","CRIM JUSTICE BEHAV","0093-8548","1552-3594","PSYCHOLOGY, CLINICAL - SSCI","4,552","2.1","Q3","0.85","8.33"%,
"JOURNAL OF POSITIVE BEHAVIOR INTERVENTIONS","J POSIT BEHAV INTERV","1098-3007","1538-4772","PSYCHOLOGY, CLINICAL - SSCI","1,229","2.1","Q3","0.85","4.65"%,
"JOURNAL OF EXPERIMENTAL PSYCHOLOGY-HUMAN PERCEPTION AND PERFORMANCE","J EXP PSYCHOL HUMAN","0096-1523","1939-1277","PSYCHOLOGY, EXPERIMENTAL - SSCI","10,792","2.1","Q3","0.8","1.9"%,
"JOURNAL OF EARLY ADOLESCENCE","J EARLY ADOLESCENCE","0272-4316","1552-5449","PSYCHOLOGY, DEVELOPMENTAL - SSCI","2,925","2.1","Q3","0.74","12.11"%,
"INFANT BEHAVIOR & DEVELOPMENT","INFANT BEHAV DEV","0163-6383","1879-0453","PSYCHOLOGY, DEVELOPMENTAL - SSCI","4,792","2.1","Q3","0.71","19.66"%,
"Journal of Child and Family Studies","J CHILD FAM STUD","1062-1024","1573-2843","PSYCHOLOGY, DEVELOPMENTAL - SSCI","9,362","2.1","Q3","0.7","15.46"%,
"Journal of Cognition and Development","J COGN DEV","1524-8372","1532-7647","PSYCHOLOGY, DEVELOPMENTAL - SSCI","1,725","2.1","Q3","0.66","11.59"%,
"Journal of Cognition and Development","J COGN DEV","1524-8372","1532-7647","PSYCHOLOGY, EXPERIMENTAL - SSCI","1,725","2.1","Q3","0.66","11.59"%,
"HUMAN MOVEMENT SCIENCE","HUM MOVEMENT SCI","0167-9457","1872-7646","PSYCHOLOGY, EXPERIMENTAL - SSCI","6,194","2.1","Q3","0.64","16.16"%,
"ZEITSCHRIFT FUR PADAGOGISCHE PSYCHOLOGIE","Z PADAGOG PSYCHOL","1010-0652","1664-2910","PSYCHOLOGY, EDUCATIONAL - SSCI","568","2.1","Q3","0.62","56.25"%,
"MEMORY","MEMORY","0965-8211","1464-0686","PSYCHOLOGY, EXPERIMENTAL - SSCI","4,558","2.1","Q3","0.6","12.65"%,
"European Journal of Health Psychology","EUR J HEALTH PSYCHOL","2512-8442","2512-8450","PSYCHOLOGY, CLINICAL - SSCI","204","2.1","Q3","0.56","18.97"%,
"European Journal of Trauma & Dissociation","EUR J TRAUMA DISSOC","2468-7499","2468-7499","PSYCHOLOGY, CLINICAL - ESCI","288","2.1","N/A","0.44","21.09"%,
"JOURNAL OF CONTEMPORARY PSYCHOTHERAPY","J CONTEMP PSYCHOTHER","0022-0116","1573-3564","PSYCHOLOGY, CLINICAL - ESCI","788","2","N/A","1.81","19.4"%,
"JOURNAL OF PSYCHOLINGUISTIC RESEARCH","J PSYCHOLINGUIST RES","0090-6905","1573-6555","PSYCHOLOGY, EXPERIMENTAL - SSCI","2,103","2","Q3","0.87","21.9"%,
"MIND & LANGUAGE","MIND LANG","0268-1064","1468-0017","PSYCHOLOGY, EXPERIMENTAL - SSCI","1,824","2","Q3","0.86","24.87"%,
"Focus on Autism and Other Developmental Disabilities","FOCUS AUTISM DEV DIS","1088-3576","1538-4829","PSYCHOLOGY, DEVELOPMENTAL - SSCI","1,370","2","Q3","0.85","4.44"%,
"Perspectives on Behavior Science","PERSPECT BEHAV SCI","2520-8969","2520-8977","PSYCHOLOGY, CLINICAL - SSCI","431","2","Q3","0.85","11.11"%,
"Training and Education in Professional Psychology","TRAIN EDUC PROF PSYC","1931-3918","1931-3926","PSYCHOLOGY, EDUCATIONAL - SSCI","1,009","2","Q3","0.8","0"%,
"International Journal of Sexual Health","INT J SEX HEALTH","1931-7611","1931-762X","PSYCHOLOGY, CLINICAL - SSCI","823","2","Q3","0.76","10.64"%,
"JOURNAL OF NEUROLINGUISTICS","J NEUROLINGUIST","0911-6044","1873-8052","PSYCHOLOGY, EXPERIMENTAL - SSCI","1,571","2","Q3","0.76","20.53"%,
"Transgender Health","TRANSGENDER HEALTH","2688-4887","2380-193X","PSYCHOLOGY, CLINICAL - SSCI","1,176","2","Q3","0.74","13.22"%,
"Educational Measurement-Issues and Practice","EDUC MEAS-ISSUES PRA","0731-1745","1745-3992","PSYCHOLOGY, EDUCATIONAL - SSCI","1,273","2","Q3","0.71","4.8"%,
"JOURNAL OF ADOLESCENT RESEARCH","J ADOLESCENT RES","0743-5584","1552-6895","PSYCHOLOGY, DEVELOPMENTAL - SSCI","2,230","2","Q3","0.67","14.11"%,
"VISUAL COGNITION","VIS COGN","1350-6285","1464-0716","PSYCHOLOGY, EXPERIMENTAL - SSCI","2,267","2","Q3","0.67","22"%,
"Current Developmental Disorders Reports","CURR DEV DISORD REP","N/A","2196-2987","PSYCHOLOGY, DEVELOPMENTAL - ESCI","604","2","N/A","0.65","7.5"%,
"PSYCHOLOGY IN THE SCHOOLS","PSYCHOL SCHOOLS","0033-3085","1520-6807","PSYCHOLOGY, EDUCATIONAL - SSCI","4,353","2","Q3","0.65","7.86"%,
"Psychology of Consciousness-Theory Research and Practice","PSYCHOL CONSCIOUS","2326-5523","2326-5531","PSYCHOLOGY, EXPERIMENTAL - ESCI","630","2","N/A","0.61","0"%,
"European Journal of Developmental Psychology","EUR J DEV PSYCHOL","1740-5629","1740-5610","PSYCHOLOGY, DEVELOPMENTAL - SSCI","1,965","2","Q3","0.6","13.85"%,
"SOCIAL DEVELOPMENT","SOC DEV","0961-205X","1467-9507","PSYCHOLOGY, DEVELOPMENTAL - SSCI","4,177","2","Q3","0.57","20.4"%,
"INTERNATIONAL JOURNAL OF AGING & HUMAN DEVELOPMENT","INT J AGING HUM DEV","0091-4150","1541-3535","PSYCHOLOGY, DEVELOPMENTAL - SSCI","2,464","2","Q3","0.56","6.22"%,
"JOURNAL OF CLASSIFICATION","J CLASSIF","0176-4268","1432-1343","PSYCHOLOGY, MATHEMATICAL - SSCI","2,612","2","Q3","0.55","19"%,
"Health Psychology Research","HEALTH PSYCHOL RES","2420-8124","2420-8124","PSYCHOLOGY, CLINICAL - ESCI","393","2","N/A","0.49","99.25"%,
"MEASUREMENT AND EVALUATION IN COUNSELING AND DEVELOPMENT","MEAS EVAL COUNS DEV","0748-1756","1947-6302","PSYCHOLOGY, EDUCATIONAL - SSCI","1,695","2","Q3","0.48","0"%,
"INTERNATIONAL JOURNAL OF MENTAL HEALTH","INT J MENT HEALTH","0020-7411","1557-9328","PSYCHOLOGY, CLINICAL - ESCI","590","2","N/A","0.42","6.25"%,
"First Language","FIRST LANG","0142-7237","1740-2344","PSYCHOLOGY, DEVELOPMENTAL - SSCI","1,252","1.9","Q4","1.16","21.48"%,
"JOURNAL OF EMOTIONAL AND BEHAVIORAL DISORDERS","J EMOT BEHAV DISORD","1063-4266","1538-4799","PSYCHOLOGY, EDUCATIONAL - SSCI","1,156","1.9","Q4","0.79","1.15"%,
