"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"FISH PHYSIOLOGY AND BIOCHEMISTRY","FISH PHYSIOL BIOCHEM","0920-1742","1573-5168","FISHERIES - SCIE","6,353","2.9","Q1","0.78","5.56"%,
"Food Analytical Methods","FOOD ANAL METHOD","1936-9751","1936-976X","FOOD SCIENCE & TECHNOLOGY - SCIE","8,230","2.9","Q3","0.68","7.49"%,
"EVOLUTION & DEVELOPMENT","EVOL DEV","1520-541X","1525-142X","EVOLUTIONARY BIOLOGY - SCIE","1,838","2.9","Q2","0.66","23.26"%,
"Food Additives & Contaminants Part B-Surveillance","FOOD ADDIT CONTAM B","1939-3210","1939-3229","FOOD SCIENCE & TECHNOLOGY - SCIE","1,462","2.9","Q3","0.66","0"%,
"INTERNATIONAL JOURNAL OF FOOD PROPERTIES","INT J FOOD PROP","1094-2912","1532-2386","FOOD SCIENCE & TECHNOLOGY - SCIE","9,186","2.9","Q3","0.64","98.57"%,
"Food Additives and Contaminants Part A-Chemistry Analysis Control Exposure & Risk Assessment","FOOD ADDIT CONTAM A","1944-0049","1944-0057","FOOD SCIENCE & TECHNOLOGY - SCIE","9,934","2.9","Q3","0.61","9.9"%,
"FOOD SCIENCE AND BIOTECHNOLOGY","FOOD SCI BIOTECHNOL","1226-7708","2092-6456","FOOD SCIENCE & TECHNOLOGY - SCIE","6,747","2.9","Q3","0.6","7.43"%,
"BIOTECHNOLOGY PROGRESS","BIOTECHNOL PROGR","8756-7938","1520-6033","FOOD SCIENCE & TECHNOLOGY - SCIE","8,204","2.9","Q3","0.58","13.96"%,
"OENO One","OENO ONE","N/A","2494-1271","FOOD SCIENCE & TECHNOLOGY - SCIE","1,076","2.9","Q3","0.58","94.36"%,
"Psychology of Violence","PSYCHOL VIOLENCE","2152-0828","2152-081X","FAMILY STUDIES - SSCI","2,313","2.8","Q2","1.23","0"%,
"AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY","AM J PHYS ANTHROPOL","0002-9483","1096-8644","EVOLUTIONARY BIOLOGY - SCIE","13,764","2.8","Q3","1.07","13.18"%,
"FORESTRY","FORESTRY","0015-752X","1464-3626","FORESTRY - SCIE","3,073","2.8","Q2","1.07","23.47"%,
"JFR-Journal of Family Research","JFR-J FAM RES","N/A","2699-2337","FAMILY STUDIES - SSCI","173","2.8","Q2","1.07","100"%,
"JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS","J SOC PERS RELAT","0265-4075","1460-3608","FAMILY STUDIES - SSCI","6,481","2.8","Q2","1.04","14.47"%,
"EUROPEAN JOURNAL OF FOREST RESEARCH","EUR J FOREST RES","1612-4669","1612-4677","FORESTRY - SCIE","3,485","2.8","Q2","1.02","38.38"%,
"JOURNAL OF VEGETATION SCIENCE","J VEG SCI","1100-9233","1654-1103","FORESTRY - SCIE","9,139","2.8","Q2","0.89","18.67"%,
"APPLIED VEGETATION SCIENCE","APPL VEG SCI","1402-2001","1654-109X","FORESTRY - SCIE","2,787","2.8","Q2","0.85","22.65"%,
"FISHERIES","FISHERIES","0363-2415","1548-8446","FISHERIES - SCIE","2,766","2.8","Q2","0.84","13.22"%,
"AUSTRALIAN JOURNAL OF GRAPE AND WINE RESEARCH","AUST J GRAPE WINE R","1322-7130","1755-0238","FOOD SCIENCE & TECHNOLOGY - SCIE","3,383","2.8","Q3","0.76","84.56"%,
"JOURNAL OF THE WORLD AQUACULTURE SOCIETY","J WORLD AQUACULT SOC","0893-8849","1749-7345","FISHERIES - SCIE","3,805","2.8","Q2","0.76","52.03"%,
"JOURNAL OF BIOSCIENCE AND BIOENGINEERING","J BIOSCI BIOENG","1389-1723","1347-4421","FOOD SCIENCE & TECHNOLOGY - SCIE","9,764","2.8","Q3","0.69","12.5"%,
"Foodborne Pathogens and Disease","FOODBORNE PATHOG DIS","1535-3141","1556-7125","FOOD SCIENCE & TECHNOLOGY - SCIE","4,726","2.8","Q3","0.63","5.82"%,
"Microbial Risk Analysis","MICROB RISK ANAL","2352-3522","2352-3530","FOOD SCIENCE & TECHNOLOGY - SCIE","355","2.8","Q3","0.42","29.33"%,
"JOURNAL OF FAMILY PSYCHOLOGY","J FAM PSYCHOL","0893-3200","1939-1293","FAMILY STUDIES - SSCI","8,514","2.7","Q2","1.03","0.76"%,
"PALEOBIOLOGY","PALEOBIOLOGY","0094-8373","1938-5331","EVOLUTIONARY BIOLOGY - SCIE","3,898","2.7","Q3","0.95","58.06"%,
"Trees Forests and People","TREES FOREST PEOPLE","N/A","2666-7193","FORESTRY - ESCI","515","2.7","N/A","0.86","89.81"%,
"Journal of Plant Ecology","J PLANT ECOL","1752-9921","1752-993X","FORESTRY - SCIE","2,964","2.7","Q2","0.65","36.59"%,
"EUROPEAN JOURNAL OF LIPID SCIENCE AND TECHNOLOGY","EUR J LIPID SCI TECH","1438-7697","1438-9312","FOOD SCIENCE & TECHNOLOGY - SCIE","6,964","2.7","Q3","0.55","12.34"%,
"RACE & CLASS","RACE CLASS","0306-3968","1741-3125","ETHNIC STUDIES - SSCI","952","2.6","Q2","1.04","18.46"%,
"JOURNAL OF SYSTEMATIC PALAEONTOLOGY","J SYST PALAEONTOL","1477-2019","1478-0941","EVOLUTIONARY BIOLOGY - SCIE","1,599","2.6","Q3","0.95","7.74"%,
"European Journal of Wood and Wood Products","EUR J WOOD WOOD PROD","0018-3768","1436-736X","FORESTRY - SCIE","3,297","2.6","Q2","0.92","24.59"%,
"Evolutionary Human Sciences","EVOL HUM SCI","N/A","2513-843X","EVOLUTIONARY BIOLOGY - ESCI","357","2.6","N/A","0.81","99.36"%,
"FISHERIES OCEANOGRAPHY","FISH OCEANOGR","1054-6006","1365-2419","FISHERIES - SCIE","2,314","2.6","Q2","0.81","17.65"%,
"Emerging Adulthood","EMERG ADULTHOOD","2167-6968","2167-6984","FAMILY STUDIES - SSCI","1,601","2.6","Q2","0.79","7.67"%,
"Ecology and Evolution","ECOL EVOL","2045-7758","2045-7758","EVOLUTIONARY BIOLOGY - SCIE","24,504","2.6","Q3","0.69","66.46"%,
"Evolutionary Bioinformatics","EVOL BIOINFORM","1176-9343","1176-9343","EVOLUTIONARY BIOLOGY - SCIE","1,272","2.6","Q3","0.52","94.17"%,
"JOURNAL OF THE INSTITUTE OF BREWING","J I BREWING","0046-9750","2050-0416","FOOD SCIENCE & TECHNOLOGY - SCIE","2,970","2.6","Q3","0.48","17.2"%,
"PACKAGING TECHNOLOGY AND SCIENCE","PACKAG TECHNOL SCI","0894-3214","1099-1522","FOOD SCIENCE & TECHNOLOGY - SCIE","2,203","2.6","Q3","0.48","21.24"%,
"FLAVOUR AND FRAGRANCE JOURNAL","FLAVOUR FRAG J","0882-5734","1099-1026","FOOD SCIENCE & TECHNOLOGY - SCIE","3,904","2.6","Q3","0.46","4.88"%,
"ITALIAN JOURNAL OF FOOD SCIENCE","ITAL J FOOD SCI","1120-1770","2239-5687","FOOD SCIENCE & TECHNOLOGY - SCIE","1,275","2.6","Q3","0.34","56.17"%,
"Race Ethnicity and Education","RACE ETHNIC EDUC-UK","1361-3324","1470-109X","ETHNIC STUDIES - SSCI","3,131","2.5","Q2","1.38","6.19"%,
"JOURNAL OF INTERPERSONAL VIOLENCE","J INTERPERS VIOLENCE","0886-2605","1552-6518","FAMILY STUDIES - SSCI","14,334","2.5","Q2","1.33","5.9"%,
"ETHNIC AND RACIAL STUDIES","ETHNIC RACIAL STUD","0141-9870","1466-4356","ETHNIC STUDIES - SSCI","7,320","2.5","Q2","1.14","23.9"%,
"ZOOLOGICA SCRIPTA","ZOOL SCR","0300-3256","1463-6409","EVOLUTIONARY BIOLOGY - SCIE","2,415","2.5","Q3","1.12","13.5"%,
"JOURNAL OF FISH DISEASES","J FISH DIS","0140-7775","1365-2761","FISHERIES - SCIE","6,490","2.5","Q2","0.92","14.15"%,
"JOURNAL OF SEX & MARITAL THERAPY","J SEX MARITAL THER","0092-623X","1521-0715","FAMILY STUDIES - SSCI","3,300","2.5","Q2","0.81","10.05"%,
"Evolutionary Biology","EVOL BIOL","0071-3260","1934-2845","EVOLUTIONARY BIOLOGY - SCIE","1,728","2.5","Q3","0.65","26.53"%,
"JOURNAL OF FOOD PROCESSING AND PRESERVATION","J FOOD PROCESS PRES","0145-8892","1745-4549","FOOD SCIENCE & TECHNOLOGY - SCIE","12,249","2.5","Q3","0.52","84.81"%,
"CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES","CAN J FISH AQUAT SCI","0706-652X","1205-7533","FISHERIES - SCIE","16,145","2.4","Q2","0.9","26.59"%,
"FISHERIES RESEARCH","FISH RES","0165-7836","1872-6763","FISHERIES - SCIE","11,251","2.4","Q2","0.9","28.74"%,
"HOLZFORSCHUNG","HOLZFORSCHUNG","0018-3830","1437-434X","FORESTRY - SCIE","5,412","2.4","Q2","0.89","13.6"%,
"Journal of Family and Economic Issues","J FAM ECON ISS","1058-0476","1573-3475","FAMILY STUDIES - SSCI","1,883","2.4","Q2","0.76","15.04"%,
"Tree Genetics & Genomes","TREE GENET GENOMES","1614-2942","1614-2950","FORESTRY - SCIE","3,096","2.4","Q2","0.74","12.43"%,
"JOURNAL OF MEDICINAL FOOD","J MED FOOD","1096-620X","1557-7600","FOOD SCIENCE & TECHNOLOGY - SCIE","7,311","2.4","Q3","0.55","5.1"%,
"POLISH JOURNAL OF FOOD AND NUTRITION SCIENCES","POL J FOOD NUTR SCI","1230-0322","2083-6007","FOOD SCIENCE & TECHNOLOGY - SCIE","1,424","2.4","Q3","0.52","99.07"%,
"FOOD TECHNOLOGY AND BIOTECHNOLOGY","FOOD TECHNOL BIOTECH","1330-9862","1334-2606","FOOD SCIENCE & TECHNOLOGY - SCIE","3,010","2.4","Q3","0.46","98.57"%,
"JOURNAL OF FOOD SAFETY","J FOOD SAFETY","0149-6085","1745-4565","FOOD SCIENCE & TECHNOLOGY - SCIE","2,381","2.4","Q3","0.46","2.03"%,
"CEREAL CHEMISTRY","CEREAL CHEM","0009-0352","1943-3638","FOOD SCIENCE & TECHNOLOGY - SCIE","7,575","2.4","Q3","0.43","9.82"%,
"Journal of Consumer Protection and Food Safety","J CONSUM PROT FOOD S","1661-5751","1661-5867","FOOD SCIENCE & TECHNOLOGY - SCIE","731","2.4","Q3","0.43","30.84"%,
"DEVELOPMENT GENES AND EVOLUTION","DEV GENES EVOL","0949-944X","1432-041X","EVOLUTIONARY BIOLOGY - SCIE","1,660","2.4","Q3","0.42","40.74"%,
"TREES-STRUCTURE AND FUNCTION","TREES-STRUCT FUNCT","0931-1890","1432-2285","FORESTRY - SCIE","6,708","2.3","Q2","0.86","16.34"%,
"JOURNAL OF FORESTRY","J FOREST","0022-1201","1938-3746","FORESTRY - SCIE","2,921","2.3","Q2","0.74","25.95"%,
"Fishes","FISHES-BASEL","N/A","2410-3888","FISHERIES - SCIE","780","2.3","Q2","0.66","100"%,
"FAMILY & COMMUNITY HEALTH","FAM COMMUNITY HEALTH","0160-6379","1550-5057","FAMILY STUDIES - SSCI","1,214","2.3","Q2","0.64","6.45"%,
"STARCH-STARKE","STARCH-STARKE","0038-9056","1521-379X","FOOD SCIENCE & TECHNOLOGY - SCIE","6,329","2.3","Q3","0.48","2.68"%,
"ACS Food Science & Technology","ACS FOOD SCI TECHNOL","N/A","2692-1944","FOOD SCIENCE & TECHNOLOGY - ESCI","692","2.3","N/A","0.43","4.46"%,
"FOOD SCIENCE AND TECHNOLOGY INTERNATIONAL","FOOD SCI TECHNOL INT","1082-0132","1532-1738","FOOD SCIENCE & TECHNOLOGY - SCIE","3,156","2.3","Q3","0.42","0.68"%,
"Nations and Nationalism","NATIONS NATL","1354-5078","1469-8129","ETHNIC STUDIES - SSCI","1,827","2.2","Q2","2.13","27.72"%,
"FAMILY RELATIONS","FAM RELAT","0197-6664","1741-3729","FAMILY STUDIES - SSCI","4,127","2.2","Q2","0.9","12.11"%,
"INVERTEBRATE SYSTEMATICS","INVERTEBR SYST","1445-5226","1447-2600","EVOLUTIONARY BIOLOGY - SCIE","1,215","2.2","Q3","0.88","9.32"%,
"Aquaculture Environment Interactions","AQUACULT ENV INTERAC","1869-215X","1869-7534","FISHERIES - SCIE","1,222","2.2","Q2","0.86","100"%,
"AGROFORESTRY SYSTEMS","AGROFOREST SYST","0167-4366","1572-9680","FORESTRY - SCIE","5,678","2.2","Q2","0.85","12.89"%,
"CANADIAN JOURNAL OF FOREST RESEARCH","CAN J FOREST RES","0045-5067","1208-6037","FORESTRY - SCIE","11,257","2.2","Q2","0.85","16.27"%,
"NEW FORESTS","NEW FOREST","0169-4286","1573-5095","FORESTRY - SCIE","2,474","2.2","Q2","0.85","14.83"%,
"CULTURE HEALTH & SEXUALITY","CULT HEALTH SEX","1369-1058","1464-5351","FAMILY STUDIES - SSCI","3,526","2.2","Q2","0.79","21.06"%,
"JOURNAL OF MARITAL AND FAMILY THERAPY","J MARITAL FAM THER","0194-472X","1752-0606","FAMILY STUDIES - SSCI","2,405","2.2","Q2","0.78","10.33"%,
"BMC Ecology and Evolution","BMC ECOL EVOL","N/A","2730-7182","EVOLUTIONARY BIOLOGY - SCIE","562","2.2","Q3","0.65","99.72"%,
"JOURNAL OF EXPERIMENTAL ZOOLOGY PART B-MOLECULAR AND DEVELOPMENTAL EVOLUTION","J EXP ZOOL PART B","1552-5007","1552-5015","EVOLUTIONARY BIOLOGY - SCIE","1,736","2.2","Q3","0.65","16.77"%,
"Parenting-Science and Practice","PARENT-SCI PRACT","1529-5192","1532-7922","FAMILY STUDIES - SSCI","1,296","2.2","Q2","0.53","14.29"%,
"Race and Justice","RACE JUSTICE","2153-3687","2153-3687","ETHNIC STUDIES - SSCI","536","2.1","Q2","1.05","2.92"%,
"AUSTRALIAN FORESTRY","AUST FORESTRY","0004-9158","2325-6087","FORESTRY - SCIE","818","2.1","Q2","0.75","16.07"%,
"JOURNAL OF EARLY ADOLESCENCE","J EARLY ADOLESCENCE","0272-4316","1552-5449","FAMILY STUDIES - SSCI","2,925","2.1","Q3","0.74","12.11"%,
"Journal of Child and Family Studies","J CHILD FAM STUD","1062-1024","1573-2843","FAMILY STUDIES - SSCI","9,362","2.1","Q3","0.7","15.46"%,
"JOURNAL OF DAIRY RESEARCH","J DAIRY RES","0022-0299","1469-7629","FOOD SCIENCE & TECHNOLOGY - SCIE","3,637","2.1","Q3","0.6","24.81"%,
"JOURNAL OF EVOLUTIONARY BIOLOGY","J EVOLUTION BIOL","1010-061X","1420-9101","EVOLUTIONARY BIOLOGY - SCIE","9,931","2.1","Q3","0.58","30.67"%,
"CyTA-Journal of Food","CYTA-J FOOD","1947-6337","1947-6345","FOOD SCIENCE & TECHNOLOGY - SCIE","2,236","2.1","Q3","0.49","97.71"%,
"Television & New Media","TELEV NEW MEDIA","1527-4764","1552-8316","FILM, RADIO, TELEVISION - AHCI","1,200","2","N/A","3.15","14.29"%,
"FISHERIES MANAGEMENT AND ECOLOGY","FISHERIES MANAG ECOL","0969-997X","1365-2400","FISHERIES - SCIE","2,065","2","Q2","0.69","13.24"%,
"AQUACULTURE RESEARCH","AQUAC RES","1355-557X","1365-2109","FISHERIES - SCIE","13,919","2","Q2","0.65","86.06"%,
"JOURNAL OF FISH BIOLOGY","J FISH BIOL","0022-1112","1095-8649","FISHERIES - SCIE","15,339","2","Q2","0.64","11.25"%,
"World Mycotoxin Journal","WORLD MYCOTOXIN J","1875-0710","1875-0796","FOOD SCIENCE & TECHNOLOGY - SCIE","1,360","2","Q3","0.52","0"%,
"JOURNAL OF FOOD PROTECTION","J FOOD PROTECT","0362-028X","1944-9097","FOOD SCIENCE & TECHNOLOGY - SCIE","13,998","2","Q3","0.47","86.97"%,
"JOURNAL OF SENSORY STUDIES","J SENS STUD","0887-8250","1745-459X","FOOD SCIENCE & TECHNOLOGY - SCIE","2,014","2","Q3","0.47","10.78"%,
"JOURNAL OF THE AMERICAN OIL CHEMISTS SOCIETY","J AM OIL CHEM SOC","0003-021X","1558-9331","FOOD SCIENCE & TECHNOLOGY - SCIE","11,570","2","Q3","0.37","5.5"%,
"JOURNAL OF THE AMERICAN SOCIETY OF BREWING CHEMISTS","J AM SOC BREW CHEM","0361-0470","1943-7854","FOOD SCIENCE & TECHNOLOGY - SCIE","1,384","2","Q3","0.37","19.39"%,
"IAWA JOURNAL","IAWA J","0928-1541","2294-1932","FORESTRY - SCIE","2,201","1.9","Q2","0.92","10.2"%,
"Child Care in Practice","CHILD CARE PRACT","1357-5279","1476-489X","FAMILY STUDIES - ESCI","595","1.9","N/A","0.91","18.02"%,
"Alternative-An International Journal of Indigenous Peoples","ALTERNATIVE","1177-1801","1174-1740","ETHNIC STUDIES - ESCI","750","1.9","N/A","0.84","16.67"%,
"JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH","J ZOOL SYST EVOL RES","0947-5745","1439-0469","EVOLUTIONARY BIOLOGY - SCIE","1,536","1.9","Q3","0.81","68.4"%,
"Integrative Organismal Biology","INTEGR ORGANISM BIOL","N/A","2517-4843","EVOLUTIONARY BIOLOGY - SCIE","367","1.9","Q3","0.8","94.12"%,
"International Journal of Forest Engineering","INT J FOREST ENG","1494-2119","1913-2220","FORESTRY - SCIE","602","1.9","Q2","0.76","32.41"%,
"AMERICAN JOURNAL OF ENOLOGY AND VITICULTURE","AM J ENOL VITICULT","0002-9254","1943-7749","FOOD SCIENCE & TECHNOLOGY - SCIE","6,076","1.9","Q4","0.61","37.23"%,
"Forest Science and Technology","FOR SCI TECHNOL","2158-0103","2158-0715","FORESTRY - ESCI","560","1.9","N/A","0.58","91.78"%,
"Journal of Child Sexual Abuse","J CHILD SEX ABUS","1053-8712","1547-0679","FAMILY STUDIES - SSCI","1,649","1.9","Q3","0.55","4.88"%,
"BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY","BIOL J LINN SOC","0024-4066","1095-8312","EVOLUTIONARY BIOLOGY - SCIE","9,878","1.9","Q3","0.53","7.31"%,
"FISHERIES SCIENCE","FISHERIES SCI","0919-9268","1444-2906","FISHERIES - SCIE","4,300","1.9","Q2","0.52","11.28"%,
"EVOLUTIONARY ECOLOGY","EVOL ECOL","0269-7653","1573-8477","EVOLUTIONARY BIOLOGY - SCIE","3,566","1.9","Q3","0.47","24.21"%,
"PLANT SYSTEMATICS AND EVOLUTION","PLANT SYST EVOL","0378-2697","1615-6110","EVOLUTIONARY BIOLOGY - SCIE","5,046","1.9","Q3","0.45","10.2"%,
"FOOD AND NUTRITION BULLETIN","FOOD NUTR BULL","0379-5721","1564-8265","FOOD SCIENCE & TECHNOLOGY - SCIE","3,315","1.9","Q4","0.44","18.57"%,
"Food Hydrocolloids for Health","FOOD HYDROCOLL HLTH","2667-0259","2667-0259","FOOD SCIENCE & TECHNOLOGY - ESCI","139","1.9","N/A","0.3","81.05"%,
"Annals of Forest Research","ANN FOR RES","1844-8135","2065-2445","FORESTRY - SCIE","423","1.8","Q3","0.69","92.16"%,
"MARINE AND FRESHWATER RESEARCH","MAR FRESHWATER RES","1323-1650","1448-6059","FISHERIES - SCIE","6,009","1.8","Q3","0.69","23.78"%,
"Journal of Aggression Maltreatment & Trauma","J AGGRESS MALTREAT T","1092-6771","1545-083X","FAMILY STUDIES - SSCI","2,083","1.8","Q3","0.66","3.46"%,
"SCANDINAVIAN JOURNAL OF FOREST RESEARCH","SCAND J FOREST RES","0282-7581","1651-1891","FORESTRY - SCIE","2,637","1.8","Q3","0.65","29.86"%,
"ECOLOGY OF FRESHWATER FISH","ECOL FRESHW FISH","0906-6691","1600-0633","FISHERIES - SCIE","2,079","1.8","Q3","0.63","11.98"%,
"SILVA FENNICA","SILVA FENN","0037-5330","2242-4075","FORESTRY - SCIE","2,044","1.8","Q3","0.63","98.31"%,
"Knowledge and Management of Aquatic Ecosystems","KNOWL MANAG AQUAT EC","1961-9502","1961-9502","FISHERIES - SCIE","877","1.8","Q3","0.6","97.32"%,
"AIMS Agriculture and Food","AIMS AGRIC FOOD","2471-2086","2471-2086","FOOD SCIENCE & TECHNOLOGY - ESCI","527","1.8","N/A","0.46","98.86"%,
"FOOD BIOTECHNOLOGY","FOOD BIOTECHNOL","0890-5436","1532-4249","FOOD SCIENCE & TECHNOLOGY - SCIE","687","1.8","Q4","0.38","0"%,
"Natural Product Communications","NAT PROD COMMUN","1934-578X","1555-9475","FOOD SCIENCE & TECHNOLOGY - SCIE","7,878","1.8","Q4","0.31","87.35"%,
"Journal of Refugee Studies","J REFUG STUD","0951-6328","1471-6925","ETHNIC STUDIES - SSCI","2,363","1.7","Q3","1.18","23.93"%,
"IDENTITIES-GLOBAL STUDIES IN CULTURE AND POWER","IDENTITIES-GLOB STUD","1070-289X","1547-3384","ETHNIC STUDIES - SSCI","1,198","1.7","Q3","1.14","28.4"%,
"Child & Family Social Work","CHILD FAM SOC WORK","1356-7500","1365-2206","FAMILY STUDIES - SSCI","2,493","1.7","Q3","0.73","24.84"%,
"Forest and Society","FOR SOC","2549-4724","2549-4333","FORESTRY - ESCI","224","1.7","N/A","0.67","100"%,
"Couple and Family Psychology-Research and Practice","COUPLE FAM PSYCHOL","2160-4096","2160-410X","FAMILY STUDIES - ESCI","442","1.7","N/A","0.64","0"%,
"JOURNAL OF FAMILY ISSUES","J FAM ISSUES","0192-513X","1552-5481","FAMILY STUDIES - SSCI","5,474","1.7","Q3","0.64","10.4"%,
"iForest-Biogeosciences and Forestry","IFOREST","1971-7458","1971-7458","FORESTRY - SCIE","1,664","1.7","Q3","0.56","88.83"%,
"Marine and Coastal Fisheries","MAR COAST FISH","1942-5120","1942-5120","FISHERIES - SCIE","958","1.7","Q3","0.56","86.67"%,
"PLANT ECOLOGY","PLANT ECOL","1385-0237","1573-5052","FORESTRY - SCIE","6,319","1.7","Q3","0.52","14.58"%,
"JOURNAL OF COMPARATIVE FAMILY STUDIES","J COMP FAM STUD","0047-2328","1929-9850","FAMILY STUDIES - SSCI","1,034","1.7","Q3","0.49","0"%,
"First Peoples Child & Family Review","FIRST PEOPLES CHILD","1708-489X","1708-489X","FAMILY STUDIES - ESCI","215","1.7","N/A","0.45","0"%,
"Asian Ethnicity","ASIAN ETHN","1463-1369","1469-2953","ETHNIC STUDIES - ESCI","583","1.6","N/A","0.9","11.29"%,
"ORGANISMS DIVERSITY & EVOLUTION","ORG DIVERS EVOL","1439-6092","1618-1077","EVOLUTIONARY BIOLOGY - SCIE","1,468","1.6","Q4","0.82","24.28"%,
"Child Abuse Review","CHILD ABUSE REV","0952-9136","1099-0852","FAMILY STUDIES - SSCI","1,183","1.6","Q3","0.8","25.87"%,
"Central European Forestry Journal","CENT EURO FOR J","2454-034X","2454-0358","FORESTRY - ESCI","244","1.6","N/A","0.66","97.18"%,
"Journal of Family Studies","J FAM STUD","1322-9400","1839-3543","FAMILY STUDIES - SSCI","847","1.6","Q3","0.64","13.55"%,
"PERSONAL RELATIONSHIPS","PERS RELATIONSHIP","1350-4126","1475-6811","FAMILY STUDIES - SSCI","3,083","1.6","Q3","0.61","8.16"%,
"JOURNAL OF FAMILY THERAPY","J FAM THER","0163-4445","1467-6427","FAMILY STUDIES - SSCI","977","1.6","Q3","0.59","13.71"%,
"Tree-Ring Research","TREE-RING RES","1536-1098","2162-4585","FORESTRY - SCIE","470","1.6","Q3","0.56","0"%,
"Journal of Sustainable Forestry","J SUSTAIN FOREST","1054-9811","1540-756X","FORESTRY - SCIE","1,085","1.6","Q3","0.54","5.5"%,
"NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH","NEW ZEAL J MAR FRESH","0028-8330","1175-8805","FISHERIES - SCIE","2,091","1.6","Q3","0.48","6.8"%,
"AUSTRALIAN SYSTEMATIC BOTANY","AUST SYST BOT","1030-1887","1446-5701","EVOLUTIONARY BIOLOGY - SCIE","868","1.6","Q4","0.44","32.14"%,
"INTERNATIONAL FORESTRY REVIEW","INT FOREST REV","1465-5489","2053-7778","FORESTRY - SCIE","1,310","1.6","Q3","0.44","10.74"%,
"JOURNAL OF AOAC INTERNATIONAL","J AOAC INT","1060-3271","1944-7922","FOOD SCIENCE & TECHNOLOGY - SCIE","6,919","1.6","Q4","0.4","14.14"%,
"BIOSCIENCE BIOTECHNOLOGY AND BIOCHEMISTRY","BIOSCI BIOTECH BIOCH","0916-8451","1347-6947","FOOD SCIENCE & TECHNOLOGY - SCIE","14,862","1.6","Q4","0.36","4.3"%,
"Journal of Aquatic Food Product Technology","J AQUAT FOOD PROD T","1049-8850","1547-0636","FOOD SCIENCE & TECHNOLOGY - SCIE","1,771","1.6","Q4","0.35","2.88"%,
"BIOCHEMICAL SYSTEMATICS AND ECOLOGY","BIOCHEM SYST ECOL","0305-1978","1873-2925","EVOLUTIONARY BIOLOGY - SCIE","4,955","1.6","Q4","0.34","4.45"%,
"International Journal of Food Engineering","INT J FOOD ENG","2194-5764","1556-3758","FOOD SCIENCE & TECHNOLOGY - SCIE","1,708","1.6","Q4","0.33","2.14"%,
"PATTERNS OF PREJUDICE","PATTERNS PREJUDICE","0031-322X","1461-7331","ETHNIC STUDIES - SSCI","891","1.5","Q3","2.26","41.18"%,
"Journal of Forest Research","J FOREST RES-JPN","1341-6979","1610-7403","FORESTRY - SCIE","1,347","1.5","Q3","0.82","9.23"%,
"Journal of Multicultural Discourses","J MULTICULT DISCOURS","1744-7143","1747-6615","ETHNIC STUDIES - ESCI","378","1.5","N/A","0.72","20.29"%,
"DISEASES OF AQUATIC ORGANISMS","DIS AQUAT ORGAN","0177-5103","1616-1580","FISHERIES - SCIE","6,394","1.5","Q3","0.68","13.98"%,
"Journal of Child & Adolescent Trauma","J CHILD ADOLES TRAUM","1936-1521","1936-153X","FAMILY STUDIES - ESCI","978","1.5","N/A","0.67","17.6"%,
"Asian American Journal of Psychology","ASIAN AM J PSYCHOL","1948-1985","1948-1993","ETHNIC STUDIES - SSCI","1,176","1.5","Q3","0.66","0"%,
"Small-Scale Forestry","SMALL-SCALE FOR","1873-7617","1873-7854","FORESTRY - SCIE","781","1.5","Q3","0.56","15.74"%,
"NEW ZEALAND JOURNAL OF FORESTRY SCIENCE","NZ J FORESTRY SCI","0048-0134","1179-5395","FORESTRY - SCIE","707","1.5","Q3","0.46","78.26"%,
"Acta Scientiarum Polonorum-Technologia Alimentaria","ACTA SCI POLON-TECHN","1644-0730","1898-9594","FOOD SCIENCE & TECHNOLOGY - ESCI","1,074","1.5","N/A","0.33","70.97"%,
"Journal of Oleo Science","J OLEO SCI","1345-8957","1347-3352","FOOD SCIENCE & TECHNOLOGY - SCIE","3,355","1.5","Q4","0.3","97.55"%,
"IRISH JOURNAL OF AGRICULTURAL AND FOOD RESEARCH","IRISH J AGR FOOD RES","0791-6833","2009-9029","FOOD SCIENCE & TECHNOLOGY - SCIE","501","1.5","Q4","0.24","94.23"%,
"Journal of Wine Economics","J WINE ECON","1931-4361","1931-437X","FOOD SCIENCE & TECHNOLOGY - SCIE","474","1.4","Q4","0.66","26.79"%,
"TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY","T AM FISH SOC","0002-8487","1548-8659","FISHERIES - SCIE","6,150","1.4","Q3","0.6","13.16"%,
"FOREST SCIENCE","FOREST SCI","0015-749X","1938-3738","FORESTRY - SCIE","4,595","1.4","Q3","0.54","12.74"%,
"FOREST PATHOLOGY","FOREST PATHOL","1437-4781","1439-0329","FORESTRY - SCIE","1,536","1.4","Q3","0.51","9.47"%,
