"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Molecular Plant","MOL PLANT","1674-2052","1752-9867","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","24,114","27.5","Q1","4.32","84.62"%,
"Molecular Plant","MOL PLANT","1674-2052","1752-9867","PLANT SCIENCES - SCIE","24,114","27.5","Q1","4.32","84.62"%,
"Dialogues in Human Geography","DIALOGUES HUM GEOGR","2043-8206","2043-8214","GEOGRAPHY - SSCI","1,539","27.5","Q1","2.68","36.73"%,
"ANNALS OF THE RHEUMATIC DISEASES","ANN RHEUM DIS","0003-4967","1468-2060","RHEUMATOLOGY - SCIE","59,897","27.4","Q1","4.9","41.75"%,
"Advances in Optics and Photonics","ADV OPT PHOTONICS","1943-8206","N/A","OPTICS - SCIE","3,994","27.1","Q1","3.46","34.21"%,
"PROGRESS IN POLYMER SCIENCE","PROG POLYM SCI","0079-6700","1873-1619","POLYMER SCIENCE - SCIE","28,522","27.1","Q1","2.2","27.04"%,
"Nano-Micro Letters","NANO-MICRO LETT","2311-6706","2150-5551","MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE","18,182","26.6","Q1","3.67","99.5"%,
"Nano-Micro Letters","NANO-MICRO LETT","2311-6706","2150-5551","NANOSCIENCE & NANOTECHNOLOGY - SCIE","18,182","26.6","Q1","3.67","99.5"%,
"Nano-Micro Letters","NANO-MICRO LETT","2311-6706","2150-5551","PHYSICS, APPLIED - SCIE","18,182","26.6","Q1","3.67","99.5"%,
"JAMA Pediatrics","JAMA PEDIATR","2168-6203","2168-6211","PEDIATRICS - SCIE","19,276","26.1","Q1","7.22","15.34"%,
"JAMA Psychiatry","JAMA PSYCHIAT","2168-622X","2168-6238","PSYCHIATRY - SCIE","22,312","25.8","Q1","4.28","26.39"%,
"JAMA Psychiatry","JAMA PSYCHIAT","2168-622X","2168-6238","PSYCHIATRY - SSCI","22,312","25.8","Q1","4.28","26.39"%,
"ASTRONOMY AND ASTROPHYSICS REVIEW","ASTRON ASTROPHYS REV","0935-4956","1432-0754","ASTRONOMY & ASTROPHYSICS - SCIE","2,723","25.8","Q1","3.68","54.17"%,
"JOURNAL OF HEPATOLOGY","J HEPATOL","0168-8278","1600-0641","GASTROENTEROLOGY & HEPATOLOGY - SCIE","60,299","25.7","Q1","4.97","40.18"%,
"Lancet Planetary Health","LANCET PLANET HEALTH","N/A","2542-5196","ENVIRONMENTAL SCIENCES - SCIE","6,220","25.7","Q1","4.23","90.34"%,
"Lancet Planetary Health","LANCET PLANET HEALTH","N/A","2542-5196","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","6,220","25.7","Q1","4.23","90.34"%,
"Lancet Planetary Health","LANCET PLANET HEALTH","N/A","2542-5196","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","6,220","25.7","Q1","4.23","90.34"%,
"JOURNAL OF TRAVEL MEDICINE","J TRAVEL MED","1195-1982","1708-8305","INFECTIOUS DISEASES - SCIE","5,367","25.7","Q1","1.68","26.9"%,
"JOURNAL OF TRAVEL MEDICINE","J TRAVEL MED","1195-1982","1708-8305","MEDICINE, GENERAL & INTERNAL - SCIE","5,367","25.7","Q1","1.68","26.9"%,
"JOURNAL OF TRAVEL MEDICINE","J TRAVEL MED","1195-1982","1708-8305","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","5,367","25.7","Q1","1.68","26.9"%,
"Psychological Science in the Public Interest","PSYCHOL SCI PUBL INT","1529-1006","1539-6053","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","2,711","25.4","Q1","9.31","27.27"%,
"Lancet Rheumatology","LANCET RHEUMATOL","2665-9913","2665-9913","RHEUMATOLOGY - SCIE","3,908","25.4","Q1","5.42","20.11"%,
"REVIEWS OF GEOPHYSICS","REV GEOPHYS","8755-1209","1944-9208","GEOCHEMISTRY & GEOPHYSICS - SCIE","16,845","25.2","Q1","2.5","50.75"%,
"EnergyChem","ENERGYCHEM","2589-7780","2589-7780","CHEMISTRY, MULTIDISCIPLINARY - ESCI","1,927","25.1","N/A","2.04","7.46"%,
"EnergyChem","ENERGYCHEM","2589-7780","2589-7780","ENERGY & FUELS - ESCI","1,927","25.1","N/A","2.04","7.46"%,
"EnergyChem","ENERGYCHEM","2589-7780","2589-7780","ENGINEERING, CHEMICAL - ESCI","1,927","25.1","N/A","2.04","7.46"%,
"EnergyChem","ENERGYCHEM","2589-7780","2589-7780","MATERIALS SCIENCE, MULTIDISCIPLINARY - ESCI","1,927","25.1","N/A","2.04","7.46"%,
"NATURE NEUROSCIENCE","NAT NEUROSCI","1097-6256","1546-1726","NEUROSCIENCES - SCIE","74,817","25","Q1","5.91","10.39"%,
"Science Robotics","SCI ROBOT","2470-9476","2470-9476","ROBOTICS - SCIE","9,760","25","Q1","5.41","0"%,
"MMWR Surveillance Summaries","MMWR SURVEILL SUMM","1545-8636","1545-8636","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","3,714","24.9","Q1","7.08","77.42"%,
"EUROPEAN RESPIRATORY JOURNAL","EUR RESPIR J","0903-1936","1399-3003","RESPIRATORY SYSTEM - SCIE","57,981","24.9","Q1","3.97","35.74"%,
"Science Immunology","SCI IMMUNOL","2470-9468","2470-9468","IMMUNOLOGY - SCIE","11,760","24.8","Q1","4.24","14.36"%,
"Annual Review of Psychology","ANNU REV PSYCHOL","0066-4308","1545-2085","PSYCHOLOGY - SCIE","28,540","24.8","Q1","4.22","3.7"%,
"Annual Review of Psychology","ANNU REV PSYCHOL","0066-4308","1545-2085","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","28,540","24.8","Q1","4.22","3.7"%,
"Lancet Haematology","LANCET HAEMATOL","2352-3026","N/A","HEMATOLOGY - SCIE","6,997","24.7","Q1","4.26","9.81"%,
"AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE","AM J RESP CRIT CARE","1073-449X","1535-4970","CRITICAL CARE MEDICINE - SCIE","73,439","24.7","Q1","4.15","25.46"%,
"AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE","AM J RESP CRIT CARE","1073-449X","1535-4970","RESPIRATORY SYSTEM - SCIE","73,439","24.7","Q1","4.15","25.46"%,
"GUT","GUT","0017-5749","1468-3288","GASTROENTEROLOGY & HEPATOLOGY - SCIE","64,795","24.5","Q1","6.06","47.05"%,
"JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY","J AM COLL CARDIOL","0735-1097","1558-3597","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","124,650","24.4","Q1","4.89","69.05"%,
"DRUG RESISTANCE UPDATES","DRUG RESIST UPDATE","1368-7646","1532-2084","PHARMACOLOGY & PHARMACY - SCIE","5,008","24.3","Q1","3.09","36.25"%,
"Materials Today","MATER TODAY","1369-7021","1873-4103","MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE","26,218","24.2","Q1","3.32","28.48"%,
"Cellular & Molecular Immunology","CELL MOL IMMUNOL","1672-7681","2042-0226","IMMUNOLOGY - SCIE","13,869","24.1","Q1","1.98","43.68"%,
"JAMA Cardiology","JAMA CARDIOL","2380-6583","2380-6591","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","14,230","24","Q1","5.78","9.3"%,
"Cell Stem Cell","CELL STEM CELL","1934-5909","1875-9777","CELL & TISSUE ENGINEERING - SCIE","33,385","23.9","Q1","4.18","65.14"%,
"Cell Stem Cell","CELL STEM CELL","1934-5909","1875-9777","CELL BIOLOGY - SCIE","33,385","23.9","Q1","4.18","65.14"%,
"Annual Review of Plant Biology","ANNU REV PLANT BIOL","1543-5008","1545-2123","PLANT SCIENCES - SCIE","25,199","23.9","Q1","2.58","1.14"%,
"Nature Machine Intelligence","NAT MACH INTELL","N/A","2522-5839","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE - SCIE","6,863","23.8","Q1","3.97","9.49"%,
"Nature Machine Intelligence","NAT MACH INTELL","N/A","2522-5839","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS - SCIE","6,863","23.8","Q1","3.97","9.49"%,
"Annual Review of Entomology","ANNU REV ENTOMOL","0066-4170","1545-4487","ENTOMOLOGY - SCIE","14,912","23.8","Q1","3.82","5.56"%,
"IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE","IEEE T PATTERN ANAL","0162-8828","1939-3539","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE - SCIE","82,070","23.6","Q1","6.82","9.74"%,
"IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE","IEEE T PATTERN ANAL","0162-8828","1939-3539","ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE","82,070","23.6","Q1","6.82","9.74"%,
"Chem","CHEM-US","2451-9294","2451-9294","CHEMISTRY, MULTIDISCIPLINARY - SCIE","22,512","23.5","Q1","2.92","70.24"%,
"EUROPEAN UROLOGY","EUR UROL","0302-2838","1873-7560","UROLOGY & NEPHROLOGY - SCIE","38,094","23.4","Q1","6.82","27.63"%,
"Nature Food","NAT FOOD","N/A","2662-1355","FOOD SCIENCE & TECHNOLOGY - SCIE","4,491","23.2","Q1","3.58","11.11"%,
"COMMUNICATIONS OF THE ACM","COMMUN ACM","0001-0782","1557-7317","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE","28,313","22.7","Q1","8.05","0.36"%,
"COMMUNICATIONS OF THE ACM","COMMUN ACM","0001-0782","1557-7317","COMPUTER SCIENCE, SOFTWARE ENGINEERING - SCIE","28,313","22.7","Q1","8.05","0.36"%,
"COMMUNICATIONS OF THE ACM","COMMUN ACM","0001-0782","1557-7317","COMPUTER SCIENCE, THEORY & METHODS - SCIE","28,313","22.7","Q1","8.05","0.36"%,
"Nature Cancer","NAT CANCER","N/A","2662-1347","ONCOLOGY - SCIE","4,262","22.7","Q1","4.38","14.5"%,
"InfoMat","INFOMAT","N/A","2567-3165","MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE","5,107","22.7","Q1","2.36","88.14"%,
"Annual Review of Condensed Matter Physics","ANNU REV CONDEN MA P","1947-5454","1947-5462","PHYSICS, CONDENSED MATTER - SCIE","4,755","22.6","Q1","1.1","0"%,
"PSYCHOLOGICAL BULLETIN","PSYCHOL BULL","0033-2909","1939-1455","PSYCHOLOGY - SCIE","62,263","22.4","Q1","5.04","0.89"%,
"PSYCHOLOGICAL BULLETIN","PSYCHOL BULL","0033-2909","1939-1455","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","62,263","22.4","Q1","5.04","0.89"%,
"PSYCHOTHERAPY AND PSYCHOSOMATICS","PSYCHOTHER PSYCHOSOM","0033-3190","1423-0348","PSYCHIATRY - SCIE","6,367","22.3","Q1","3.5","39.51"%,
"PSYCHOTHERAPY AND PSYCHOSOMATICS","PSYCHOTHER PSYCHOSOM","0033-3190","1423-0348","PSYCHIATRY - SSCI","6,367","22.3","Q1","3.5","39.51"%,
"PSYCHOTHERAPY AND PSYCHOSOMATICS","PSYCHOTHER PSYCHOSOM","0033-3190","1423-0348","PSYCHOLOGY - SCIE","6,367","22.3","Q1","3.5","39.51"%,
"APPLIED CATALYSIS B-ENVIRONMENTAL","APPL CATAL B-ENVIRON","0926-3373","1873-3883","CHEMISTRY, PHYSICAL - SCIE","159,057","22.1","Q1","3.14","8.83"%,
"APPLIED CATALYSIS B-ENVIRONMENTAL","APPL CATAL B-ENVIRON","0926-3373","1873-3883","ENGINEERING, CHEMICAL - SCIE","159,057","22.1","Q1","3.14","8.83"%,
"APPLIED CATALYSIS B-ENVIRONMENTAL","APPL CATAL B-ENVIRON","0926-3373","1873-3883","ENGINEERING, ENVIRONMENTAL - SCIE","159,057","22.1","Q1","3.14","8.83"%,
"ACS Energy Letters","ACS ENERGY LETT","2380-8195","2380-8195","CHEMISTRY, PHYSICAL - SCIE","48,700","22","Q1","3.07","7.48"%,
"ACS Energy Letters","ACS ENERGY LETT","2380-8195","2380-8195","ELECTROCHEMISTRY - SCIE","48,700","22","Q1","3.07","7.48"%,
"ACS Energy Letters","ACS ENERGY LETT","2380-8195","2380-8195","ENERGY & FUELS - SCIE","48,700","22","Q1","3.07","7.48"%,
"ACS Energy Letters","ACS ENERGY LETT","2380-8195","2380-8195","MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE","48,700","22","Q1","3.07","7.48"%,
"ACS Energy Letters","ACS ENERGY LETT","2380-8195","2380-8195","NANOSCIENCE & NANOTECHNOLOGY - SCIE","48,700","22","Q1","3.07","7.48"%,
"Nature Chemistry","NAT CHEM","1755-4330","1755-4349","CHEMISTRY, MULTIDISCIPLINARY - SCIE","42,539","21.8","Q1","3.76","7.42"%,
"NATURE CELL BIOLOGY","NAT CELL BIOL","1465-7392","1476-4679","CELL BIOLOGY - SCIE","50,849","21.3","Q1","3.33","14.17"%,
"Academy of Management Annals","ACAD MANAG ANN","1941-6520","1941-6067","BUSINESS - SSCI","8,731","21.2","Q1","3.54","0"%,
"Academy of Management Annals","ACAD MANAG ANN","1941-6520","1941-6067","MANAGEMENT - SSCI","8,731","21.2","Q1","3.54","0"%,
"PHARMACOLOGICAL REVIEWS","PHARMACOL REV","0031-6997","1521-0081","PHARMACOLOGY & PHARMACY - SCIE","13,802","21.1","Q1","2.93","46.46"%,
"Military Medical Research","MILITARY MED RES","2095-7467","2054-9369","MEDICINE, GENERAL & INTERNAL - SCIE","3,109","21.1","Q1","2.2","99.37"%,
"Protein & Cell","PROTEIN CELL","1674-800X","1674-8018","CELL BIOLOGY - SCIE","7,357","21.1","Q1","1.33","94.81"%,
"INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT","INT J INFORM MANAGE","0268-4012","1873-4707","INFORMATION SCIENCE & LIBRARY SCIENCE - SSCI","19,865","21","Q1","5.72","17.02"%,
"Lancet Regional Health-Europe","LANCET REG HEALTH-EU","2666-7762","2666-7762","HEALTH CARE SCIENCES & SERVICES - ESCI","3,699","20.9","N/A","7.13","93.33"%,
"Lancet Regional Health-Europe","LANCET REG HEALTH-EU","2666-7762","2666-7762","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - ESCI","3,699","20.9","N/A","7.13","93.33"%,
"Living Reviews in Solar Physics","LIVING REV SOL PHYS","2367-3648","1614-4961","ASTRONOMY & ASTROPHYSICS - SCIE","1,880","20.9","Q1","2.85","100"%,
"Nature Metabolism","NAT METAB","N/A","2522-5812","ENDOCRINOLOGY & METABOLISM - SCIE","7,094","20.8","Q1","4.19","12.07"%,
"Annual Review of Public Health","ANNU REV PUBL HEALTH","0163-7525","1545-2093","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE","11,260","20.8","Q1","3.2","68.22"%,
"Annual Review of Public Health","ANNU REV PUBL HEALTH","0163-7525","1545-2093","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI","11,260","20.8","Q1","3.2","68.22"%,
"National Science Review","NATL SCI REV","2095-5138","2053-714X","MULTIDISCIPLINARY SCIENCES - SCIE","13,369","20.7","Q1","3.18","92.75"%,
"PROCEEDINGS OF THE IEEE","P IEEE","0018-9219","1558-2256","ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE","43,276","20.6","Q1","4.48","37.72"%,
"COORDINATION CHEMISTRY REVIEWS","COORDIN CHEM REV","0010-8545","1873-3840","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","52,507","20.6","Q1","1.78","9.9"%,
"Carbon Energy","CARBON ENERGY","N/A","2637-9368","CHEMISTRY, PHYSICAL - SCIE","2,922","20.5","Q1","1.77","86.6"%,
"Carbon Energy","CARBON ENERGY","N/A","2637-9368","ENERGY & FUELS - SCIE","2,922","20.5","Q1","1.77","86.6"%,
"Carbon Energy","CARBON ENERGY","N/A","2637-9368","MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE","2,922","20.5","Q1","1.77","86.6"%,
"Carbon Energy","CARBON ENERGY","N/A","2637-9368","NANOSCIENCE & NANOTECHNOLOGY - SCIE","2,922","20.5","Q1","1.77","86.6"%,
"TRENDS IN PLANT SCIENCE","TRENDS PLANT SCI","1360-1385","1878-4372","PLANT SCIENCES - SCIE","32,959","20.5","Q1","1.76","32.41"%,
"Journal of Thoracic Oncology","J THORAC ONCOL","1556-0864","1556-1380","ONCOLOGY - SCIE","27,703","20.4","Q1","3.52","81.59"%,
"Journal of Thoracic Oncology","J THORAC ONCOL","1556-0864","1556-1380","RESPIRATORY SYSTEM - SCIE","27,703","20.4","Q1","3.52","81.59"%,
"Energy Storage Materials","ENERGY STORAGE MATER","2405-8297","2405-8289","CHEMISTRY, PHYSICAL - SCIE","38,979","20.4","Q1","2.86","10.57"%,
"Energy Storage Materials","ENERGY STORAGE MATER","2405-8297","2405-8289","MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE","38,979","20.4","Q1","2.86","10.57"%,
"Energy Storage Materials","ENERGY STORAGE MATER","2405-8297","2405-8289","NANOSCIENCE & NANOTECHNOLOGY - SCIE","38,979","20.4","Q1","2.86","10.57"%,
"SmartMat","SMARTMAT","2766-8525","2688-819X","CHEMISTRY, MULTIDISCIPLINARY - ESCI","1,206","20.4","N/A","2.22","79.44"%,
"SmartMat","SMARTMAT","2766-8525","2688-819X","MATERIALS SCIENCE, MULTIDISCIPLINARY - ESCI","1,206","20.4","N/A","2.22","79.44"%,
"FUNGAL DIVERSITY","FUNGAL DIVERS","1560-2745","1878-9129","MYCOLOGY - SCIE","6,100","20.3","Q1","6.25","33.33"%,
"BLOOD","BLOOD","0006-4971","1528-0020","HEMATOLOGY - SCIE","180,276","20.3","Q1","3.16","12.62"%,
"ENDOCRINE REVIEWS","ENDOCR REV","0163-769X","1945-7189","ENDOCRINOLOGY & METABOLISM - SCIE","17,888","20.3","Q1","2.97","43.86"%,
"CIRCULATION RESEARCH","CIRC RES","0009-7330","1524-4571","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","66,672","20.1","Q1","3.93","14.88"%,
"CIRCULATION RESEARCH","CIRC RES","0009-7330","1524-4571","HEMATOLOGY - SCIE","66,672","20.1","Q1","3.93","14.88"%,
"CIRCULATION RESEARCH","CIRC RES","0009-7330","1524-4571","PERIPHERAL VASCULAR DISEASE - SCIE","66,672","20.1","Q1","3.93","14.88"%,
"Advanced Composites and Hybrid Materials","ADV COMPOS HYBRID MA","2522-0128","2522-0136","MATERIALS SCIENCE, COMPOSITES - SCIE","7,190","20.1","Q1","2.32","2.33"%,
"Advanced Composites and Hybrid Materials","ADV COMPOS HYBRID MA","2522-0128","2522-0136","NANOSCIENCE & NANOTECHNOLOGY - SCIE","7,190","20.1","Q1","2.32","2.33"%,
"TRENDS IN COGNITIVE SCIENCES","TRENDS COGN SCI","1364-6613","1879-307X","BEHAVIORAL SCIENCES - SCIE","34,074","19.9","Q1","2.27","29.17"%,
"TRENDS IN COGNITIVE SCIENCES","TRENDS COGN SCI","1364-6613","1879-307X","NEUROSCIENCES - SCIE","34,074","19.9","Q1","2.27","29.17"%,
"TRENDS IN COGNITIVE SCIENCES","TRENDS COGN SCI","1364-6613","1879-307X","PSYCHOLOGY, EXPERIMENTAL - SSCI","34,074","19.9","Q1","2.27","29.17"%,
"RADIOLOGY","RADIOLOGY","0033-8419","N/A","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","64,735","19.7","Q1","5.34","2.15"%,
"KIDNEY INTERNATIONAL","KIDNEY INT","0085-2538","1523-1755","UROLOGY & NEPHROLOGY - SCIE","53,220","19.6","Q1","4.64","42.76"%,
"Nature Physics","NAT PHYS","1745-2473","1745-2481","PHYSICS, MULTIDISCIPLINARY - SCIE","48,759","19.5","Q1","4.67","10.6"%,
"INTERNATIONAL JOURNAL OF COMPUTER VISION","INT J COMPUT VISION","0920-5691","1573-1405","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE - SCIE","26,940","19.5","Q1","2.93","21.03"%,
"Light-Science & Applications","LIGHT-SCI APPL","2095-5545","2047-7538","OPTICS - SCIE","18,607","19.4","Q1","4.94","99.67"%,
"Eurosurveillance","EUROSURVEILLANCE","1025-496X","1560-7917","INFECTIOUS DISEASES - SCIE","16,362","19","Q1","3.5","95.91"%,
"Qualitative Research in Psychology","QUAL RES PSYCHOL","1478-0887","1478-0895","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","15,873","19","Q1","3.36","8.26"%,
"ADVANCED FUNCTIONAL MATERIALS","ADV FUNCT MATER","1616-301X","1616-3028","CHEMISTRY, MULTIDISCIPLINARY - SCIE","219,990","19","Q1","2.64","10.28"%,
"ADVANCED FUNCTIONAL MATERIALS","ADV FUNCT MATER","1616-301X","1616-3028","CHEMISTRY, PHYSICAL - SCIE","219,990","19","Q1","2.64","10.28"%,
"ADVANCED FUNCTIONAL MATERIALS","ADV FUNCT MATER","1616-301X","1616-3028","MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE","219,990","19","Q1","2.64","10.28"%,
"ADVANCED FUNCTIONAL MATERIALS","ADV FUNCT MATER","1616-301X","1616-3028","NANOSCIENCE & NANOTECHNOLOGY - SCIE","219,990","19","Q1","2.64","10.28"%,
"ADVANCED FUNCTIONAL MATERIALS","ADV FUNCT MATER","1616-301X","1616-3028","PHYSICS, APPLIED - SCIE","219,990","19","Q1","2.64","10.28"%,
"ADVANCED FUNCTIONAL MATERIALS","ADV FUNCT MATER","1616-301X","1616-3028","PHYSICS, CONDENSED MATTER - SCIE","219,990","19","Q1","2.64","10.28"%,
"TRENDS IN CELL BIOLOGY","TRENDS CELL BIOL","0962-8924","1879-3088","CELL BIOLOGY - SCIE","19,549","19","Q1","1.58","30.77"%,
"Bioactive Materials","BIOACT MATER","N/A","2452-199X","ENGINEERING, BIOMEDICAL - SCIE","15,010","18.9","Q1","3.35","94.37"%,
"Bioactive Materials","BIOACT MATER","N/A","2452-199X","MATERIALS SCIENCE, BIOMATERIALS - SCIE","15,010","18.9","Q1","3.35","94.37"%,
"Science Bulletin","SCI BULL","2095-9273","2095-9281","MULTIDISCIPLINARY SCIENCES - SCIE","15,986","18.9","Q1","2.79","16.11"%,
"Matter","MATTER-US","2590-2393","2590-2385","MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE","10,909","18.9","Q1","2.52","65"%,
"Aggregate","AGGREGATE","N/A","2692-4560","CHEMISTRY, MULTIDISCIPLINARY - ESCI","1,916","18.8","N/A","1.44","84.69"%,
"Aggregate","AGGREGATE","N/A","2692-4560","CHEMISTRY, PHYSICAL - ESCI","1,916","18.8","N/A","1.44","84.69"%,
"Aggregate","AGGREGATE","N/A","2692-4560","MATERIALS SCIENCE, MULTIDISCIPLINARY - ESCI","1,916","18.8","N/A","1.44","84.69"%,
"BRITISH JOURNAL OF SPORTS MEDICINE","BRIT J SPORT MED","0306-3674","1473-0480","SPORT SCIENCES - SCIE","34,808","18.6","Q1","4.26","27.17"%,
"Information Fusion","INFORM FUSION","1566-2535","1872-6305","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE - SCIE","16,059","18.6","Q1","3.75","11.35"%,
"Information Fusion","INFORM FUSION","1566-2535","1872-6305","COMPUTER SCIENCE, THEORY & METHODS - SCIE","16,059","18.6","Q1","3.75","11.35"%,
"PERIODONTOLOGY 2000","PERIODONTOL 2000","0906-6713","1600-0757","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","8,442","18.6","Q1","3.17","22.88"%,
"Annual Review of Clinical Psychology","ANNU REV CLIN PSYCHO","1548-5943","1548-5951","PSYCHOLOGY - SCIE","9,221","18.4","Q1","6.42","1.59"%,
"Annual Review of Clinical Psychology","ANNU REV CLIN PSYCHO","1548-5943","1548-5951","PSYCHOLOGY, CLINICAL - SSCI","9,221","18.4","Q1","6.42","1.59"%,
"Trends in Cancer","TRENDS CANCER","2405-8025","2405-8033","ONCOLOGY - SCIE","7,424","18.4","Q1","2.02","31.94"%,
"Nature Geoscience","NAT GEOSCI","1752-0894","1752-0908","GEOSCIENCES, MULTIDISCIPLINARY - SCIE","37,140","18.3","Q1","4.82","10.27"%,
"ACCOUNTS OF CHEMICAL RESEARCH","ACCOUNTS CHEM RES","0001-4842","1520-4898","CHEMISTRY, MULTIDISCIPLINARY - SCIE","81,684","18.3","Q1","1.32","7.14"%,
"EUROPEAN JOURNAL OF HEART FAILURE","EUR J HEART FAIL","1388-9842","1879-0844","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","22,408","18.2","Q1","3.83","33.93"%,
"ACS Central Science","ACS CENTRAL SCI","2374-7943","2374-7951","CHEMISTRY, MULTIDISCIPLINARY - SCIE","17,473","18.2","Q1","2.91","68.75"%,
"Annual Review of Physiology","ANNU REV PHYSIOL","0066-4278","1545-1585","PHYSIOLOGY - SCIE","11,812","18.2","Q1","2.49","2.7"%,
"JOURNAL OF THE ACADEMY OF MARKETING SCIENCE","J ACAD MARKET SCI","0092-0703","1552-7824","BUSINESS - SSCI","21,516","18.2","Q1","2.27","30.63"%,
"Journal of Innovation & Knowledge","J INNOV KNOWL","2530-7614","2444-569X","BUSINESS - SSCI","2,209","18.1","Q1","3.33","89.2"%,
"Journal of Innovation & Knowledge","J INNOV KNOWL","2530-7614","2444-569X","MANAGEMENT - SSCI","2,209","18.1","Q1","3.33","89.2"%,
"REPORTS ON PROGRESS IN PHYSICS","REP PROG PHYS","0034-4885","1361-6633","PHYSICS, MULTIDISCIPLINARY - SCIE","21,047","18.1","Q1","1.61","0"%,
"Nature Plants","NAT PLANTS","2055-026X","2055-0278","PLANT SCIENCES - SCIE","15,172","18","Q1","4.56","12.35"%,
"Archives of Cardiovascular Diseases Supplements","ARCH CARDIOVAS DIS S","1878-6480","1878-6502","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","85","18","N/A","0","0"%,
"PROGRESS IN RETINAL AND EYE RESEARCH","PROG RETIN EYE RES","1350-9462","1873-1635","OPHTHALMOLOGY - SCIE","11,451","17.8","Q1","4.32","28.76"%,
"AMERICAN JOURNAL OF PSYCHIATRY","AM J PSYCHIAT","0002-953X","1535-7228","PSYCHIATRY - SCIE","41,788","17.7","Q1","3.65","0"%,
"AMERICAN JOURNAL OF PSYCHIATRY","AM J PSYCHIAT","0002-953X","1535-7228","PSYCHIATRY - SSCI","41,788","17.7","Q1","3.65","0"%,
"Nano Energy","NANO ENERGY","2211-2855","2211-3282","CHEMISTRY, PHYSICAL - SCIE","107,176","17.6","Q1","2.87","9.94"%,
"Nano Energy","NANO ENERGY","2211-2855","2211-3282","MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE","107,176","17.6","Q1","2.87","9.94"%,
"Nano Energy","NANO ENERGY","2211-2855","2211-3282","NANOSCIENCE & NANOTECHNOLOGY - SCIE","107,176","17.6","Q1","2.87","9.94"%,
"Nano Energy","NANO ENERGY","2211-2855","2211-3282","PHYSICS, APPLIED - SCIE","107,176","17.6","Q1","2.87","9.94"%,
"Journal of Magnesium and Alloys","J MAGNES ALLOY","2213-9567","2213-9567","METALLURGY & METALLURGICAL ENGINEERING - SCIE","9,623","17.6","Q1","2.64","92.18"%,
"IEEE Reviews in Biomedical Engineering","IEEE REV BIOMED ENG","1937-3333","1941-1189","ENGINEERING, BIOMEDICAL - SCIE","2,473","17.6","Q1","2.53","17.74"%,
